time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1686425647999870700,31.49487060546875,36.73980764858425,0.7300000191121336,19.994507946093126,52.35235252223913,-5.850192504003644,52.73439719485385,4.3200096457496215,4.052845702990685,4.839660300524213,2.400000095367262
1686425648999851300,32.49485131835937,35.486267587170005,0.839999973805875,23.307084806752265,52.35236857722816,-7.103732565417886,52.0312714363132,4.28665261719752,4.066541332333886,4.83967032279432,2.3399999141691543
1686425649999832600,33.49483251953125,34.17315723467618,0.9599999785702551,25.56866972397017,52.35238765806029,-8.416842917911708,46.40626969338052,4.286652877974972,4.06654141197125,4.839675665222761,2.3399999141691543
1686425650999813600,34.49481372070313,41.43374525103718,1.7669868083558167,41.79091206060607,52.35243573494705,-1.1562549015507102,31.856700411102718,4.955040530712875,3.0450140183226586,4.839660053599,2.1201462208691177
1686425651999794400,35.49479443359375,41.55648957565427,1.4146596189096532,37.65574319237105,52.35245635820962,-1.0335105769336224,43.11286006998161,4.953013826685546,3.048309542262833,4.8396896641012,2.283227829991398
1686425652999775500,36.494775390625,41.9921680977568,1.0849830514036718,25.30514856336153,52.352455628016116,-0.5978320548310876,46.70060439469929,4.877421023509331,3.167854351484301,4.8397171078814765,2.237319534294347
1686425653999756300,37.49475634765625,41.67075816076249,1.0797560148104595,25.84477905358257,52.352464789980075,-0.9192419918254018,52.58533196855947,4.876141485535409,3.1698235354400053,4.839735924643608,2.097648863815105
1686425654999737900,38.49473779296875,40.802281958051026,1.090529641221881,24.0230280826042,52.35248366735857,-1.7877181945368648,43.0509997496318,4.880736254400816,3.1627441641344203,4.8397527094676205,2.204661653837858
1686425655999718700,39.49471875,39.97734181024134,1.0710781427789235,26.19219734918256,52.35249226155062,-2.612658342346549,56.61961131224615,4.8867961821832,3.1533728143986606,4.83976941590245,1.8429651228665898
1686425656999700500,40.494700439453126,39.762650332413614,1.0346003652916729,29.27284052221234,52.35249695931747,-2.827349820174277,67.6483297256853,4.8880014014783875,3.1515042966707436,4.839783769509035,1.4840162717401362
1686425657999681000,41.49468090820312,39.132875291630626,0.9064001639743765,-1,52.3525010596555,-3.457124860957265,-1,4.864258821784146,3.188028097034898,4.839776697193705,1.3380821917324055
1686425658999662300,42.49466235351562,39.05468242615461,1.1672062399709622,39.63318918697438,52.35252532296999,-3.535317726433277,301.2348371419548,4.847844340797572,3.2129335941139208,4.839731876094669,0.958576445034523
1686425659999643400,43.49464331054688,40.06629448477179,1.2697936319508933,22.340772776916396,52.35255639480125,-2.5237056678161025,306.84085102118587,4.824773733868117,3.247475242363696,4.839681353031057,2.4854081303154993
1686425660999625000,44.494625,40.678395649418235,1.052212463734567,19.19147141063201,52.3525807772838,-1.9116045031696558,309.03360257890245,4.802874253109156,3.279776812774003,4.839644707224698,2.926322379255738
1686425661999605800,45.494605712890625,41.54903468396515,1.0645119416333177,20.35240644156657,52.3525997994917,-1.040965468622744,308.24471469264995,4.795364270314567,3.290747414764505,4.839613942647176,2.822227352326226
1686425662999586600,46.49458666992187,41.4872421072796,1.164176662235488,27.180738544960086,52.35260106118408,-1.102758045308292,294.4490511902489,4.798217051423778,3.286586399323003,4.839600185680795,1.8555124614722753
1686425663999569000,47.49456884765625,42.48449274525046,1.1406617058420743,28.59662885153774,52.35261356718511,-0.10550740733742714,297.1259476778916,4.8034486545621,3.278935506498166,4.839583949485279,1.6371552666995854
1686425664999550000,48.494550048828124,42.4905603621155,1.0992829256816818,39.453101521211096,52.352619156080934,-0.09943979047238827,297.08546503164337,4.808833478271356,3.2710331106617447,4.839581143298844,1.0693616459138866
1686425665999530800,49.49453076171875,42.523818692192435,1.4094150836113404,180,52.352624369158576,-0.06618146039545536,307.2191707293638,4.811603200147749,3.266957556675136,4.839586521273434,0.19417363900935428
1686425666999512300,50.49451220703125,42.29878268763423,1.4868088445440395,86.47641364863563,52.35263066958154,-0.29121746495366096,282.8036447914146,4.818998417311522,3.256039202272891,4.83956566846134,0.7004576051944087
1686425667999493400,51.49449340820313,42.38738634996116,1.290412497285407,134.92104249583605,52.352641000495964,-0.202613802626729,299.3558986318363,4.821759400247378,3.2519491568772843,4.83956701117455,0.372785480542444
1686425668999475000,52.49447485351563,42.19240809511393,1.2081203466551793,44.09734768316867,52.3526548301611,-0.39759205747395754,303.223508455064,4.829797047922294,3.239999615535461,4.839541605246538,1.0136018016763395
1686425669999456000,53.4944560546875,42.229531947523355,1.113291974702448,28.561372616691298,52.35268964693423,-0.36046820506453514,323.16087994843184,4.841670505809473,3.2222296234072885,4.839522905250132,1.7804214187703278
1686425670999437300,54.494437255859374,42.933036792092025,1.0781864045397989,20.871212642816634,52.3527345332908,0.34303663950413465,339.0820304073625,4.840288259684118,3.2243055990325935,4.839511870372334,2.6426631993215155
1686425671999418000,55.49441821289062,42.69966575317085,1.1095037202853268,20.34324387486071,52.352774274269926,0.10966560058295727,351.6858950190537,4.828385833361467,3.242102292800635,4.8395159970879496,2.6623292082465384
1686425672999399200,56.49439916992188,40.81654669251293,1.1253353915192523,28.491405483299875,52.352785783092486,-1.7734534600749612,346.24358093923865,4.813891524091526,3.2635847510166798,4.839510454177949,1.5847613905738547
