time,seconds_elapsed,dBFS
1686425616531000000,0.026,-40.9731330871582
1686425616631000000,0.126,-40.03280258178711
1686425616732000000,0.227,-40.24964904785156
1686425616849000000,0.344,-37.319725036621094
1686425616949000000,0.444,-37.604366302490234
1686425617050000000,0.544999755859375,-36.259700775146484
1686425617166000000,0.661000244140625,-34.39745330810547
1686425617265000000,0.76,-29.008872985839844
1686425617366000000,0.861000244140625,-25.48786735534668
1686425617466000000,0.960999755859375,-28.27726936340332
1686425617566000000,1.061000244140625,-29.60546875
1686425617667000000,1.162,-29.492328643798828
1686425617766000000,1.261000244140625,-30.795909881591797
1686425617866000000,1.360999755859375,-30.83937644958496
1686425617966000000,1.461000244140625,-25.93509292602539
1686425618066000000,1.560999755859375,-22.26119041442871
1686425618166000000,1.661000244140625,-24.310779571533203
1686425618266000000,1.760999755859375,-24.481428146362305
1686425618366000000,1.861000244140625,-17.61381721496582
1686425618466000000,1.960999755859375,-14.981755256652832
1686425618583000000,2.078,-13.922781944274902
1686425618683000000,2.178,-8.816620826721191
1686425618783000000,2.278,-11.565937995910645
1686425618883000000,2.378,-15.206069946289062
1686425618984000000,2.479,-17.749361038208008
1686425619083000000,2.578,-18.451021194458008
1686425619184000000,2.679,-16.604000091552734
1686425619283000000,2.778,-10.942986488342285
1686425619383000000,2.878,-5.04808235168457
1686425619483000000,2.978,-9.120884895324707
1686425619584000000,3.079,-10.871469497680664
1686425619683000000,3.178,-7.28725004196167
1686425619784000000,3.279,-7.815573215484619
1686425619884000000,3.379,-11.3521728515625
1686425619984000000,3.479,-5.318432807922363
1686425620084000000,3.579,-8.464225769042969
1686425620184000000,3.679,-12.152472496032715
1686425620284000000,3.779,-1.6638209819793701
1686425620384000000,3.879,-4.523379325866699
1686425620484000000,3.979,-4.6274237632751465
1686425620584000000,4.079,-2.4105563163757324
1686425620684000000,4.179,-5.5036749839782715
1686425620784000000,4.279,-8.025784492492676
1686425620885000000,4.38,-8.496707916259766
1686425621001000000,4.496,-6.538727760314941
1686425621101000000,4.596,-10.119584083557129
1686425621202000000,4.696999755859375,-3.211031198501587
1686425621301000000,4.796,-6.303394317626953
1686425621402000000,4.896999755859375,-2.220148801803589
1686425621502000000,4.997000244140625,-5.227711200714111
1686425621618000000,5.112999755859375,-7.505321025848389
1686425621718000000,5.213000244140625,-10.942294120788574
1686425621818000000,5.312999755859375,-4.273965835571289
1686425621919000000,5.414,-6.414050102233887
1686425622035000000,5.53,-3.8713698387145996
1686425622135000000,5.63,-4.007705211639404
1686425622235000000,5.73,-5.628146648406982
1686425622335000000,5.83,-9.204483985900879
1686425622435000000,5.93,-4.736614227294922
1686425622535000000,6.03,-7.022890567779541
1686425622651000000,6.146,-4.171835899353027
1686425622751000000,6.246,-7.176468372344971
1686425622851000000,6.346,-7.129188060760498
1686425622951000000,6.446,-8.948806762695312
1686425623052000000,6.547,-10.777848243713379
1686425623152000000,6.647,-7.00095272064209
1686425623252000000,6.747,-10.549342155456543
1686425623352000000,6.847,-12.285574913024902
1686425623452000000,6.947,-4.0603556632995605
1686425623552000000,7.047,-7.748222827911377
1686425623652000000,7.147,-10.497488975524902
1686425623752000000,7.247,-10.895669937133789
1686425623852000000,7.347,-12.306389808654785
1686425623952000000,7.447,-15.26627254486084
1686425624052000000,7.547,-9.539685249328613
1686425624152000000,7.647,-3.0111186504364014
1686425624252000000,7.747,-7.453697204589844
1686425624352000000,7.847,-9.88302230834961
1686425624452000000,7.947,-9.220170021057129
1686425624552000000,8.047,-13.354769706726074
1686425624653000000,8.148,-15.80421257019043
1686425624752000000,8.247,-18.27475357055664
1686425624853000000,8.348,-9.250487327575684
1686425624969000000,8.464,-11.463312149047852
1686425625069000000,8.564,-4.343873977661133
1686425625169000000,8.664,-7.727010726928711
1686425625269000000,8.764,-11.069188117980957
1686425625369000000,8.864,-14.236926078796387
1686425625470000000,8.965000244140626,-6.22840690612793
1686425625586000000,9.080999755859375,-10.203590393066406
1686425625686000000,9.181000244140625,-9.478384017944336
1686425625786000000,9.280999755859375,-9.079231262207031
1686425625886000000,9.381000244140624,-12.584089279174805
1686425625986000000,9.480999755859376,-14.850728988647461
1686425626086000000,9.581000244140625,-14.08682918548584
1686425626186000000,9.680999755859375,-15.079153060913086
1686425626286000000,9.781000244140625,-7.688817977905273
1686425626386000000,9.880999755859374,-7.81149435043335
1686425626486000000,9.981000244140626,-11.113824844360352
1686425626586000000,10.080999755859375,-14.741430282592773
1686425626686000000,10.181000244140625,-12.362288475036621
1686425626786000000,10.280999755859375,-14.10316276550293
1686425626886000000,10.381000244140624,-15.832344055175781
1686425626986000000,10.480999755859376,-14.874505996704102
1686425627086000000,10.581000244140625,-12.933107376098633
1686425627186000000,10.680999755859375,-16.099939346313477
1686425627286000000,10.781000244140625,-18.085277557373047
1686425627386000000,10.880999755859374,-10.98770809173584
1686425627487000000,10.982,-13.534248352050781
1686425627587000000,11.082,-13.878338813781738
1686425627687000000,11.182,-16.562013626098633
1686425627787000000,11.282,-8.313936233520508
1686425627886000000,11.381000244140624,-12.739448547363281
1686425627987000000,11.482,-9.537392616271973
1686425628087000000,11.582,-12.559080123901367
1686425628187000000,11.682,-10.282898902893066
1686425628287000000,11.782,-12.955216407775879
1686425628387000000,11.882,-8.174389839172363
1686425628487000000,11.982,-11.599506378173828
1686425628587000000,12.082,-12.06960678100586
1686425628687000000,12.182,-5.2253947257995605
1686425628787000000,12.282,-6.928477764129639
1686425628887000000,12.382,-2.7312138080596924
1686425628987000000,12.482,-4.017701625823975
1686425629087000000,12.582,-5.5999908447265625
1686425629187000000,12.682,-0.8116943836212158
1686425629287000000,12.782,-3.166736602783203
1686425629388000000,12.883,-5.500446796417236
1686425629504000000,12.999,-9.817047119140625
1686425629604000000,13.099,-11.670384407043457
1686425629704000000,13.199,-5.866594314575195
1686425629804000000,13.299,-10.358454704284668
1686425629904000000,13.399,-1.9034252166748047
1686425630005000000,13.5,-3.659161329269409
1686425630121000000,13.616,-7.388844966888428
1686425630221000000,13.716,-10.798973083496094
1686425630321000000,13.816,-5.597146511077881
1686425630421000000,13.916,-8.44091510772705
1686425630522000000,14.016999755859375,-12.855842590332031
1686425630637000000,14.132,-2.088364601135254
1686425630737000000,14.232,-5.914408206939697
1686425630854000000,14.349000244140624,-9.434000968933105
1686425630954000000,14.448999755859376,-3.508742094039917
1686425631054000000,14.549000244140625,-6.739177227020264
1686425631154000000,14.648999755859375,-10.33774185180664
1686425631254000000,14.749000244140625,-0.7760540843009949
1686425631355000000,14.85,-3.2924888134002686
1686425631455000000,14.95,-6.717227935791016
1686425631555000000,15.05,-6.498917102813721
1686425631655000000,15.15,-6.669613361358643
1686425631755000000,15.25,-9.512967109680176
