time,seconds_elapsed,dBFS
1686337336222000000,0.033000244140625,-63.82576370239258
1686337336322000000,0.132999755859375,-57.75349807739258
1686337336422000000,0.233000244140625,-59.803565979003906
1686337336523000000,0.334,-62.302162170410156
1686337336623000000,0.434,-56.75993728637695
1686337336724000000,0.535,-56.831268310546875
1686337336840000000,0.651,-53.80889892578125
1686337336940000000,0.751,-55.415313720703125
1686337337040000000,0.851,-51.43349838256836
1686337337140000000,0.951,-52.8880500793457
1686337337240000000,1.051,-50.31497573852539
1686337337341000000,1.152,-48.21351623535156
1686337337457000000,1.268,-48.03458023071289
1686337337557000000,1.368,-46.40019989013672
1686337337657000000,1.468,-47.797637939453125
1686337337757000000,1.568,-48.799198150634766
1686337337857000000,1.668,-49.861263275146484
1686337337957000000,1.768,-47.39396286010742
1686337338059000000,1.87,-47.931610107421875
1686337338158000000,1.969000244140625,-49.015323638916016
1686337338259000000,2.07,-47.44729232788086
1686337338375000000,2.186,-44.78132247924805
1686337338475000000,2.286,-46.11171340942383
1686337338575000000,2.386,-46.886878967285156
1686337338676000000,2.487,-47.6697883605957
1686337338776000000,2.587,-48.95762252807617
1686337338892000000,2.703,-51.82224655151367
1686337338992000000,2.803,-54.05974197387695
1686337339102000000,2.913000244140625,-56.161251068115234
1686337339209000000,3.02,-55.24770736694336
1686337339310000000,3.121000244140625,-51.46353530883789
1686337339426000000,3.236999755859375,-41.48159408569336
1686337339526000000,3.337000244140625,-43.04890823364258
1686337339626000000,3.436999755859375,-37.25998306274414
1686337339726000000,3.537000244140625,-40.51791000366211
1686337339843000000,3.654,-45.27321243286133
1686337339943000000,3.754,-48.148590087890625
1686337340043000000,3.854,-50.15312957763672
1686337340160000000,3.971,-52.08611297607422
1686337340260000000,4.071,-47.1473274230957
1686337340360000000,4.171,-22.000577926635742
1686337340461000000,4.272,-25.118507385253906
1686337340561000000,4.372,-28.406078338623047
1686337340661000000,4.472,-32.72276306152344
1686337340761000000,4.572,-36.397151947021484
1686337340861000000,4.672,-39.195159912109375
1686337340962000000,4.772999755859375,-34.315006256103516
1686337341061000000,4.872,-18.218460083007812
1686337341162000000,4.972999755859375,-22.64358901977539
1686337341264000000,5.075,-25.9543399810791
1686337341378000000,5.188999755859375,-31.36065673828125
1686337341480000000,5.291,-35.84257507324219
1686337341579000000,5.39,-39.05447006225586
1686337341680000000,5.491,-41.56855392456055
1686337341795000000,5.606,-40.586212158203125
1686337341896000000,5.707,-43.9185676574707
1686337342012000000,5.823,-47.05792236328125
1686337342113000000,5.924,-48.549556732177734
1686337342213000000,6.024,-48.96883773803711
1686337342313000000,6.124,-50.97316360473633
1686337342413000000,6.224,-51.74202346801758
1686337342514000000,6.324999755859375,-47.63136291503906
1686337342613000000,6.424,-41.44445037841797
1686337342714000000,6.524999755859375,-43.542381286621094
1686337342830000000,6.641000244140625,-41.28377914428711
1686337342930000000,6.740999755859375,-45.01920700073242
1686337343030000000,6.841000244140625,-46.98565673828125
1686337343130000000,6.940999755859375,-49.31840896606445
1686337343230000000,7.041000244140625,-48.13425827026367
1686337343330000000,7.140999755859375,-49.98738098144531
