time,seconds_elapsed,dBFS
1686445575315000000,0.057,-45.545249938964844
1686445575415000000,0.157,-47.139888763427734
1686445575516000000,0.258,-40.845306396484375
1686445575632000000,0.374,-32.79125213623047
1686445575732000000,0.474,-34.885128021240234
1686445575832000000,0.574,-36.50912094116211
1686445575932000000,0.674,-21.173765182495117
1686445576032000000,0.774,-25.52225685119629
1686445576132000000,0.874,-28.39121437072754
1686445576232000000,0.974,-30.468488693237305
1686445576332000000,1.074,-33.6213493347168
1686445576432000000,1.174,-35.73124694824219
1686445576532000000,1.274,-38.05048370361328
1686445576649000000,1.391,-37.321903228759766
1686445576749000000,1.491,-38.968528747558594
1686445576849000000,1.591,-32.82724380493164
1686445576948000000,1.69,-36.056190490722656
1686445577048000000,1.79,-37.79981231689453
1686445577149000000,1.891,-39.3493537902832
1686445577248000000,1.99,-40.8781623840332
1686445577348000000,2.09,-40.75644302368164
1686445577449000000,2.191,-39.18722152709961
1686445577548000000,2.29,-41.064476013183594
1686445577648000000,2.39,-41.574127197265625
1686445577748000000,2.49,-35.41670227050781
1686445577848000000,2.59,-37.42938995361328
1686445577948000000,2.69,-35.856075286865234
1686445578048000000,2.79,-36.66604232788086
1686445578148000000,2.89,-36.705238342285156
1686445578249000000,2.991,-37.52793502807617
1686445578348000000,3.09,-39.24590301513672
1686445578448000000,3.19,-26.842281341552734
1686445578548000000,3.29,-30.93927764892578
1686445578648000000,3.39,-33.85840606689453
1686445578748000000,3.49,-36.74147415161133
1686445578848000000,3.59,-29.786800384521484
1686445578948000000,3.69,-32.03983688354492
1686445579048000000,3.79,-35.2008056640625
1686445579148000000,3.89,-38.2530632019043
1686445579258000000,3.999999755859375,-40.79255294799805
1686445579366000000,4.108000244140625,-42.26075744628906
1686445579466000000,4.207999755859375,-44.00614547729492
1686445579566000000,4.308000244140625,-38.685733795166016
1686445579666000000,4.407999755859375,-40.780433654785156
1686445579766000000,4.508000244140625,-39.95049285888672
1686445579882000000,4.623999755859375,-42.518367767333984
1686445579982000000,4.724000244140625,-44.48805236816406
1686445580081000000,4.823,-43.58301544189453
1686445580181000000,4.923,-44.277305603027344
1686445580282000000,5.023999755859375,-46.787288665771484
1686445580382000000,5.124000244140625,-47.2099609375
1686445580481000000,5.223,-43.50335693359375
1686445580582000000,5.324000244140625,-46.36878204345703
1686445580681000000,5.423,-44.41581344604492
1686445580781000000,5.523,-46.19978332519531
1686445580881000000,5.623,-47.40108108520508
1686445580981000000,5.723,-44.08964920043945
1686445581081000000,5.823,-46.11099624633789
1686445581181000000,5.923,-44.930965423583984
1686445581291000000,6.033,-29.21327781677246
1686445581399000000,6.141,-30.197765350341797
1686445581515000000,6.257,-35.14814376831055
1686445581615000000,6.357,-38.73868942260742
1686445581715000000,6.457,-40.77991485595703
1686445581815000000,6.557,-36.72056198120117
1686445581915000000,6.657,-39.966190338134766
1686445582015000000,6.757,-42.24337387084961
1686445582115000000,6.857,-33.96995162963867
1686445582215000000,6.957,-33.26852035522461
1686445582315000000,7.057,-36.21889877319336
1686445582414000000,7.156000244140625,-34.875919342041016
1686445582515000000,7.257,-36.5992546081543
1686445582615000000,7.357,-39.10671615600586
1686445582714000000,7.455999755859375,-42.906455993652344
1686445582815000000,7.557,-44.18489456176758
1686445582914000000,7.655999755859375,-43.44636154174805
1686445583014000000,7.756000244140625,-45.68973922729492
1686445583114000000,7.855999755859375,-47.41635513305664
1686445583214000000,7.956000244140625,-45.44656753540039
1686445583314000000,8.055999755859375,-46.0733642578125
1686445583414000000,8.156000244140625,-48.51800537109375
1686445583514000000,8.255999755859374,-46.52459716796875
1686445583614000000,8.356000244140626,-47.52047348022461
1686445583714000000,8.455999755859375,-47.32255554199219
1686445583814000000,8.556000244140625,-46.91872787475586
1686445583914000000,8.655999755859375,-47.50123596191406
1686445584014000000,8.756000244140624,-49.26979064941406
1686445584114000000,8.855999755859376,-46.10332489013672
1686445584214000000,8.956000244140625,-46.70802307128906
1686445584314000000,9.055999755859375,-47.90232849121094
1686445584414000000,9.156000244140625,-43.29056167602539
1686445584514000000,9.255999755859374,-45.25605010986328
1686445584616000000,9.358,-45.8398551940918
1686445584731000000,9.473,-48.49722671508789
1686445584831000000,9.573,-49.41915512084961
1686445584931000000,9.673,-50.70453643798828
1686445585031000000,9.773,-49.810943603515625
1686445585131000000,9.873,-49.20974349975586
1686445585231000000,9.973,-49.920501708984375
1686445585331000000,10.073,-47.497589111328125
1686445585431000000,10.173,-47.687442779541016
1686445585530000000,10.271999755859374,-39.811439514160156
1686445585631000000,10.373,-35.34007263183594
1686445585730000000,10.471999755859375,-37.46533966064453
1686445585830000000,10.572000244140625,-30.632137298583984
1686445585930000000,10.671999755859375,-33.45068359375
1686445586030000000,10.772000244140624,-35.72029113769531
1686445586130000000,10.871999755859376,-39.5456428527832
1686445586230000000,10.972000244140625,-42.9544563293457
1686445586330000000,11.071999755859375,-46.02288055419922
1686445586430000000,11.172000244140625,-47.519309997558594
1686445586530000000,11.271999755859374,-47.9044075012207
1686445586630000000,11.372000244140626,-32.38462448120117
1686445586730000000,11.471999755859375,-34.26594543457031
1686445586830000000,11.572000244140625,-38.1560173034668
1686445586930000000,11.671999755859375,-33.242698669433594
1686445587047000000,11.789,-36.822940826416016
1686445587147000000,11.889,-36.46417236328125
1686445587247000000,11.989,-34.00278091430664
1686445587347000000,12.089,-31.3696231842041
1686445587447000000,12.189,-28.999662399291992
1686445587547000000,12.289,-33.20681381225586
1686445587647000000,12.389,-31.546213150024414
1686445587747000000,12.489,-34.934810638427734
1686445587847000000,12.589,-34.675933837890625
1686445587947000000,12.689,-37.111263275146484
1686445588046000000,12.788000244140624,-40.476993560791016
1686445588146000000,12.887999755859376,-43.32535171508789
1686445588246000000,12.988000244140625,-45.339332580566406
1686445588347000000,13.089,-46.91838836669922
1686445588446000000,13.188000244140625,-48.41472244262695
1686445588546000000,13.287999755859374,-49.82738494873047
1686445588646000000,13.388000244140626,-47.91351318359375
1686445588746000000,13.487999755859375,-45.64529800415039
1686445588846000000,13.588000244140625,-32.5823860168457
1686445588946000000,13.687999755859375,-32.57237243652344
1686445589046000000,13.788000244140624,-36.213844299316406
1686445589146000000,13.887999755859376,-39.66764831542969
1686445589263000000,14.005,-40.55180358886719
1686445589363000000,14.105,-43.76528549194336
1686445589464000000,14.206,-45.801979064941406
1686445589563000000,14.305,-48.00868606567383
1686445589663000000,14.405,-47.132347106933594
1686445589763000000,14.505,-48.39167404174805
1686445589863000000,14.605,-48.132110595703125
1686445589979000000,14.721,-48.35807800292969
1686445590096000000,14.838,-47.54560470581055
1686445590196000000,14.938,-42.00266647338867
1686445590296000000,15.038,-43.89472961425781
1686445590396000000,15.138,-40.381256103515625
1686445590496000000,15.238,-40.44486618041992
1686445590595000000,15.337,-35.91868591308594
1686445590696000000,15.438,-36.376068115234375
1686445590795000000,15.537,-39.72683334350586
1686445590895000000,15.637,-33.70310592651367
1686445590995000000,15.737,-35.61289596557617
1686445591095000000,15.837,-37.683719635009766
1686445591195000000,15.937,-40.9794921875
1686445591297000000,16.039,-41.938270568847656
1686445591412000000,16.154,-45.03487777709961
1686445591512000000,16.254,-46.516441345214844
1686445591612000000,16.354,-48.818756103515625
1686445591712000000,16.454,-51.48994445800781
1686445591812000000,16.554,-47.19099807739258
1686445591912000000,16.654,-45.79545974731445
1686445592012000000,16.754,-36.31185531616211
1686445592112000000,16.854,-33.78546905517578
1686445592212000000,16.954,-32.98823928833008
1686445592311000000,17.053,-36.70367431640625
1686445592412000000,17.154,-30.661083221435547
1686445592511000000,17.253,-33.22153091430664
1686445592611000000,17.353,-36.112831115722656
1686445592712000000,17.454,-39.294185638427734
1686445592811000000,17.553,-42.02577209472656
1686445592911000000,17.653,-42.518341064453125
1686445593011000000,17.753,-44.16511154174805
1686445593111000000,17.853,-46.15791702270508
1686445593211000000,17.953,-45.435081481933594
1686445593311000000,18.053,-47.7304573059082
1686445593428000000,18.17,-29.503074645996094
1686445593528000000,18.27,-31.927593231201172
1686445593628000000,18.37,-34.374603271484375
1686445593728000000,18.47,-26.58009910583496
1686445593827000000,18.569,-30.844812393188477
1686445593927000000,18.669,-34.73118209838867
1686445594027000000,18.769,-37.46011734008789
1686445594127000000,18.869,-40.48564147949219
1686445594244000000,18.986,-38.94276809692383
1686445594344000000,19.086,-42.45156478881836
1686445594444000000,19.186,-44.500003814697266
1686445594544000000,19.286,-46.041282653808594
1686445594644000000,19.386,-43.77701950073242
1686445594744000000,19.486,-29.198009490966797
1686445594844000000,19.586,-28.508289337158203
1686445594944000000,19.686,-30.39328384399414
1686445595043000000,19.785,-33.38615036010742
1686445595143000000,19.885,-30.04631233215332
1686445595243000000,19.985,-33.43941116333008
1686445595343000000,20.085,-37.07270050048828
1686445595452000000,20.194,-34.312744140625
