time,seconds_elapsed,z,y,x
1686445575395852300,0.137852294921875,-7.975373314750194,-2.2835924368403853,5.229628499698639
1686445575405869300,0.147869384765625,-7.972761670947074,-2.282809762030095,5.2339510390728705
1686445575415886300,0.15788623046875,-7.970802938094734,-2.2821112583719194,5.237237221136689
1686445575425903400,0.1679033203125,-7.969523419678211,-2.2817248894028364,5.239353190377354
1686445575435920100,0.177920166015625,-7.968835437414049,-2.2813486034363506,5.240562566167116
1686445575445936000,0.18793603515625,-7.968751266261934,-2.281526151960343,5.240612835049629
1686445575455953400,0.197953369140625,-7.969318837016821,-2.282156266557425,5.239475355452298
1686445575465970200,0.20797021484375,-7.970312524229287,-2.283332470729947,5.2374517406702035
1686445575475987200,0.2179873046875,-7.971815914529562,-2.28498666767776,5.234440868416428
1686445575486004500,0.22800439453125,-7.973440300861,-2.286949346052855,5.231108509123325
1686445575496021200,0.238021240234375,-7.974825033217668,-2.2891019940420985,5.228055551293492
1686445575506038300,0.248038330078125,-7.976271140372753,-2.2913297530941663,5.2248728296041484
1686445575516054300,0.25805419921875,-7.977797911548614,-2.2940622467979788,5.221341148346662
1686445575526071300,0.2680712890625,-7.979643247154355,-2.2970459387838837,5.217208578586578
1686445575536088300,0.27808837890625,-7.981834619718789,-2.3000844296969474,5.2125154523342845
1686445575546105300,0.288105224609375,-7.983738407513499,-2.302802894875407,5.208397495621442
1686445575556122400,0.298122314453125,-7.985322461834549,-2.3052650472052396,5.2048786738455295
1686445575566139100,0.30813916015625,-7.986592627900839,-2.307432308241725,5.201969508400559
1686445575576156400,0.318156494140625,-7.987762840723991,-2.3096548065967855,5.199184261596202
1686445575586172400,0.32817236328125,-7.989050542446971,-2.3120297190345824,5.1961494239449495
1686445575596189200,0.338189208984375,-7.990312525206804,-2.3142351201243696,5.193226814496517
1686445575606206200,0.348206298828125,-7.990211402919888,-2.3152404977746306,5.192934553551674
1686445575616223200,0.35822314453125,-7.990477360379695,-2.315269139347225,5.19251194422543
1686445575626240300,0.368240234375,-7.990037799918651,-2.316311195746064,5.192723541149497
