time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1686445575395852300,0.137852294921875,-0.8047742994266772,0.21464818631129695,-0.3417869094621423,0.5803872635215667,0.8887140106338156,0.21747479820506135,0.23501916400067488
1686445575405869300,0.147869384765625,-0.8046671050470838,0.2146915519900458,-0.3416950183811231,0.5809164343909986,0.8886744273796595,0.2177379970773271,0.2349370921123381
1686445575415886300,0.15788623046875,-0.804545343981611,0.21471516341052208,-0.34160909117553256,0.5813171687747042,0.8886512979196746,0.21794389959808377,0.2348638570233346
1686445575425903400,0.1679033203125,-0.8044274644291157,0.2147290800965492,-0.34153509069687876,0.5815762540756567,0.8886430703338669,0.21807984313514528,0.23482334262080898
1686445575435920100,0.177920166015625,-0.8043154904464649,0.2147247330471704,-0.34147574350712995,0.5817218531321914,0.8886461138147121,0.21816451247584293,0.23478390122081572
1686445575445936000,0.18793603515625,-0.804231492998828,0.21472517500411326,-0.34143457951710454,0.5817311141626553,0.8886595221218128,0.21817389314904007,0.23480251078119777
1686445575455953400,0.197953369140625,-0.8041895807133281,0.21472649613877245,-0.3414200561688007,0.5815987608322489,0.8886813958075978,0.21810626106926925,0.23486858527849966
1686445575465970200,0.20797021484375,-0.8041930887571701,0.21474001583699212,-0.34142793251716574,0.5813642167238224,0.8887068721020295,0.2179767991981961,0.23499191199646252
1686445575475987200,0.2179873046875,-0.8042213951359426,0.21475809685750716,-0.3414516276875401,0.5810137837987609,0.8887407937511498,0.21778306954847393,0.23516535842801084
1686445575486004500,0.22800439453125,-0.804241177870719,0.21478317327809154,-0.3414703656778101,0.5806282251974053,0.888780180779505,0.21756810857015824,0.23537116418907164
1686445575496021200,0.238021240234375,-0.8042665187449981,0.21482395565202542,-0.3414844413330452,0.5802808451893062,0.8888145345940246,0.21736548389696556,0.23559690910060202
1686445575506038300,0.248038330078125,-0.8042846650012021,0.2148648104506119,-0.34149574179453757,0.5799185517793868,0.888851686733981,0.21715540601428793,0.23583052794746198
1686445575516054300,0.25805419921875,-0.80440610274699,0.21493367559596027,-0.3415486770265957,0.5795209635892676,0.888875183104858,0.21690784632183452,0.23611710908440198
1686445575526071300,0.2680712890625,-0.8045565333442896,0.21500487950479577,-0.3416181529939466,0.579052260517514,0.888901445989186,0.21662022154457442,0.2364300556752783
1686445575536088300,0.27808837890625,-0.8046854119581829,0.21506444061455537,-0.3416846593911819,0.5785144499649911,0.8889386189138855,0.21630301042591044,0.2367487702457577
1686445575546105300,0.288105224609375,-0.8048088969121107,0.21512029464589336,-0.34174671408578816,0.5780435252574795,0.888969443373911,0.21602284858103832,0.2370339415398922
1686445575556122400,0.298122314453125,-0.8049489480755563,0.21517846470142635,-0.34181263721987876,0.5776435475169253,0.8889895182979823,0.21577784464734037,0.2372922430737842
1686445575566139100,0.30813916015625,-0.8050671793870793,0.21523312658727786,-0.34186589916811866,0.5773150740227361,0.8890054958339959,0.21557319685601903,0.2375196250199918
1686445575576156400,0.318156494140625,-0.8051424836802984,0.21528853937761264,-0.3418974476054745,0.577003214269037,0.8890267997116964,0.21537937200502413,0.23775281015045965
1686445575586172400,0.32817236328125,-0.8052304915737557,0.21534725615205874,-0.34193530768769287,0.5766626232956595,0.8890491685720839,0.21516815969077946,0.23800199619859846
1686445575596189200,0.338189208984375,-0.8053350898699194,0.21540201168375792,-0.3419820562488263,0.5763333096942931,0.8890673639122882,0.2149637490683926,0.23823341732345985
1686445575606206200,0.348206298828125,-0.8053964515105317,0.21545069361992863,-0.3419954278174885,0.57631336658894,0.8890593443725706,0.21492695362133837,0.2383389249080131
1686445575616223200,0.35822314453125,-0.8053453224165144,0.2154375351441841,-0.3419778910895162,0.5762609569439451,0.8890737077170456,0.21490855854127144,0.238341920724211
1686445575626240300,0.368240234375,-0.8052547088559975,0.21548245036066035,-0.3419162618709578,0.5763047081430974,0.8890847855043237,0.21491567286219143,0.2384512778814482
1686445575636257500,0.378257568359375,-0.8052007010767109,0.21559410356454525,-0.3417858874442948,0.577673095238768,0.8889460001666598,0.21558429102142806,0.2381813346681852
1686445575646274300,0.3882744140625,-0.8063139302178558,0.215295590856116,-0.34230562382232005,0.5802847643419199,0.8884662903677085,0.2170306281243601,0.23617357228442762
1686445575656291300,0.398291259765625,-0.8090673953293424,0.21443808943602058,-0.3438199647843229,0.5828425277677294,0.8876988720523636,0.21862015384540381,0.23246914848513567
1686445575666307300,0.408307373046875,-0.8135491096331652,0.21328632762121955,-0.3463058461472311,0.5847327205371087,0.8866914859435032,0.21990738698457293,0.22789547415152173
1686445575676324400,0.418324462890625,-0.8190212398081564,0.21217024414070362,-0.3492881271220285,0.5859322487739949,0.8855746029671917,0.220769607976355,0.22341471262712184
1686445575686341400,0.42834130859375,-0.8246404395182895,0.211297265830085,-0.35228253403645793,0.5864653084880921,0.8844974193804945,0.22116658974228226,0.2197211845755859
1686445575696358100,0.438358154296875,-0.8303790893627035,0.21053711612880488,-0.3553373709432228,0.5859195356729103,0.8835123782776996,0.22094198426415135,0.21669839204446217
1686445575706375400,0.44837548828125,-0.8363286210668401,0.20989823123064547,-0.35845582645129864,0.5851405575496068,0.8825070385288262,0.2205302881936059,0.21400230666934325
1686445575716392200,0.45839208984375,-0.8421615548548312,0.20938772046244908,-0.3614351312008247,0.5851699643540862,0.8814214546051918,0.22049418793417058,0.21129775330643477
1686445575726409200,0.4684091796875,-0.8475454828848202,0.20884741669710355,-0.3641664490802716,0.5861961151438659,0.8802909658394165,0.22102796729147628,0.20821220445345215
