time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1686425142999800600,-23.885199462890625,42.05277801025659,1.1280627495685744,61.73711408059163,52.35540724180215,-0.5372221423313022,193.86961139242752,4.743647815640732,3.36486885835923,4.835916120707405,0.8435107066665785
1686425152999800600,-13.885199462890625,42.05277801025659,1.1280627495685744,61.73711408059163,52.35540724180215,-0.5372221423313022,193.86961139242752,4.743647815640732,3.36486885835923,4.835916120707405,0.8435107066665785
1686425167016251100,0.131251220703125,46.14866042137146,-1,-1,52.355259870170364,3.5586602687835693,-1,91.91554293438749,3.3648688793182373,4.8358566922807436,-1
1686425167488930000,0.603929931640625,46.065495789051056,-1,-1,52.355273282559466,3.4754956364631653,-1,44.82529932141748,6.303822040557861,4.835981345079598,-1
1686425168448304600,1.5633046875,46.44073486328125,0.36000001430511475,39.872957317809444,52.355271242607714,3.8507347106933594,139.921875,12.537975592154574,24,4.835767038171026,0.5299999713897705
1686425168999303700,2.1143037109375,46.4095458984375,0.7900000214576721,66.50202074061326,52.35526864421773,3.8195457458496094,140.625,12.570929840063245,24,4.8357695527419775,0.5400000214576721
1686425169999285000,3.114284912109375,45.603759765625,0.7400000095367432,40.7994895541946,52.355263028342605,3.0137596130371094,185.9765625,5.350027190094007,12,4.8357621766671866,0.5400000214576721
1686425170999268900,4.114268798828125,48.0703125,0.7400000095367432,38.549819901983746,52.355248862926246,5.480312347412109,173.3203125,4.191363412370634,8,4.835757398982379,1.059999942779541
1686425171999251000,5.1142509765625,45.153076171875,0.7400000095367432,34.44295692764931,52.35523670916665,2.5630760192871094,178.59375,3.5978427454636916,6,4.8357604164675205,1.1799999475479126
1686425172999229400,6.1142294921875,44.6229248046875,0.7799999713897705,37.57269303932172,52.35522493259269,2.0329246520996094,175.78125,3.5355339059327373,6,4.835764355962011,1.2799999713897705
1686425173999968000,7.114968017578125,43.50421142578125,0.699999988079071,35.750401983856904,52.35521340747583,0.9142112731933594,176.484375,3.5355339059327373,4,4.835767289628121,1.2799999713897705
1686425174999985700,8.114985595703125,42.38421630859375,0.7200000286102295,40.09131163538559,52.355202846277834,-0.20578384399414062,181.7578125,3.5355339059327373,4,4.835769971837136,1.2200000286102295
1686425175999968000,9.114968017578125,41.67645263671875,0.7300000190734863,38.175744101520486,52.35519249462742,-0.9135475158691406,188.7890625,3.5355339059327373,4,4.8357689660087555,1.1699999570846558
1686425176999976200,10.11497607421875,41.4754638671875,0.5600000023841858,31.111487763745984,52.35518172388184,-1.1145362854003906,189.4921875,3.5355339059327373,4,4.83576527797136,1.149999976158142
1686425177999989500,11.114989501953126,41.0150146484375,0.7099999785423279,34.40143279259022,52.35517053404111,-1.5749855041503906,188.4375,3.5355339059327373,4,4.835762260486218,1.2899999618530273
1686425178999972600,12.11497265625,40.58575439453125,0.800000011920929,41.102637255221865,52.35516001475263,-2.0042457580566406,188.7890625,3.5355339059327373,4,4.835759326820108,1.1799999475479126
1686425179999984400,13.114984375,40.7432861328125,0.699999988079071,38.69212689334096,52.35515045938301,-1.8467140197753906,192.3046875,3.5355339059327373,4,4.835755387325618,1.1799999475479126
1686425180999993900,14.114993896484375,40.743286311626434,0.6999999880888393,38.692126893340955,52.355140098358774,-1.8467138409614563,192.3046845774818,4.2866979642358665,4.0665500909068815,4.835751696400063,1.1799999475478922
1686425181999978500,15.114978515625,40.092956671491265,0.720000028615518,47.31042202202275,52.35513623373164,-2.4970434810966253,203.203120970694,4.286697874698189,4.066550044501466,4.835744598913933,0.8799999952316199
1686425182999991800,16.11499169921875,38.91290302295238,0.7699999809364692,37.83712722813332,52.355125828556936,-3.677097129635513,203.55468169456697,4.286697763384126,4.0665500125699685,4.835735063539292,1.2499999999999762
1686425184000004900,17.1150048828125,39.05041522439569,0.7799999713991181,38.803622901352156,52.35511633574161,-3.5395849281921983,200.39062005992884,4.28669762703344,4.0665499637756,4.83572903180943,1.220000028610207
1686425184999993300,18.114993408203127,38.837463568896055,0.8100000023936593,35.31493644313358,52.35510410157312,-3.7525365836918354,188.43749786846882,4.286697456294722,4.066549913064814,4.835728304018971,1.249999999999976
1686425186000000800,19.115000732421876,39.67126483377069,0.6800000071633309,36.05684183606412,52.355092773583856,-2.9187353188171983,182.10937447812898,4.610634641312681,3.5449379736627713,4.835729917807131,1.220000028610207
1686425187000011500,20.115011474609375,39.16729755047709,0.6999999880898768,35.337151633409036,52.35508198851423,-3.422702602110803,181.75781205794632,4.610634613472001,3.5449380098730536,4.835729683334368,1.2400000095367194
1686425187999994400,21.114994384765627,39.20465110708028,0.6999999880934437,31.18312961795025,52.355067879582386,-3.38534904550761,177.89062561168595,4.6106345782722284,3.544938055654754,4.835732858149872,1.4299999475478766
1686425188999976000,22.114975830078127,40.02862568106502,0.7200000286210523,35.398951185019314,52.355055652155826,-2.5613744715228677,175.07812625632815,4.610634543121366,3.544938101372839,4.835738282333416,1.2599999904632324
1686425189999960000,23.1149599609375,40.90496847964823,0.7400000095495552,33.335226602772885,52.35504024572138,-1.6850316729396582,174.72656398467916,4.610634502761037,3.5449381538664833,4.835745360066214,1.389999985694852
1686425190999939300,24.114939208984374,40.119079783558846,0.6399999857070865,34.25431393296273,52.35502827419552,-2.470920369029045,175.78125107720075,4.610634468717157,3.5449381981447994,4.835750545144631,1.2599999904632322
