"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.871751110E-1,4.298075438E-1,-3.997663498E0,-9.480489492E-1
3.922646420E-1,1.344196677E0,-4.959467888E0,-9.446996450E-1
3.972751630E-1,2.250505924E0,-5.689397812E0,-9.715201855E-1
4.023251630E-1,2.995115757E0,-6.135746956E0,-9.434984326E-1
4.073751630E-1,3.447704077E0,-6.461130142E0,-9.857346416E-1
4.124251630E-1,3.499197245E0,-6.699490547E0,-1.054245830E0
4.174752150E-1,3.106194496E0,-7.121505737E0,-1.106349230E0
4.225252150E-1,2.499826431E0,-7.740297318E0,-1.159927845E0
4.275752150E-1,1.864369035E0,-8.506352425E0,-1.181716919E0
4.326252150E-1,1.357668638E0,-9.145343781E0,-1.065790176E0
4.376752670E-1,1.033312559E0,-9.525970459E0,-8.232252002E-1
4.427252670E-1,7.793092728E-1,-9.576467514E0,-3.776860833E-1
4.477752670E-1,5.096822977E-1,-9.286031723E0,9.198170900E-2
4.528252670E-1,1.019920111E-1,-8.906105995E0,4.673166871E-1
4.578753200E-1,-5.626460910E-1,-8.503938675E0,8.059096336E-1
4.629253200E-1,-1.341890812E0,-8.220343590E0,1.349221110E0
4.679753200E-1,-2.000760078E0,-7.953149796E0,1.985113382E0
4.730253200E-1,-2.318501472E0,-7.701897621E0,2.686752081E0
4.780753720E-1,-2.810027838E0,-7.443799019E0,2.899598598E0
4.831253720E-1,-3.616925240E0,-7.336192131E0,2.126081705E0
4.881753720E-1,-4.517578125E0,-7.133485794E0,7.065931559E-1
4.932253720E-1,-5.288125515E0,-6.717179298E0,-1.029873490E0
4.982753720E-1,-5.798063278E0,-5.871904373E0,-2.883164883E0
5.033254240E-1,-6.116867065E0,-4.718563080E0,-4.363385677E0
5.083754240E-1,-6.315347672E0,-3.228800774E0,-5.177888870E0
5.134254240E-1,-6.273620605E0,-1.802028656E0,-5.306791306E0
5.184754240E-1,-5.745569229E0,-6.496295929E-1,-4.959944248E0
5.235254760E-1,-4.701543808E0,1.236438751E-1,-4.396128178E0
5.285754760E-1,-3.579473019E0,5.610761642E-1,-3.940877438E0
5.336254760E-1,-2.527248144E0,6.782054901E-1,-3.728610039E0
5.386754760E-1,-1.510668516E0,4.608030319E-1,-3.700915575E0
5.437255280E-1,-7.489519119E-1,4.039001465E-2,-3.650935173E0
5.487755280E-1,-1.962437630E-1,-5.289087296E-1,-3.585378647E0
5.538255280E-1,8.758008480E-2,-1.001828194E0,-3.586734295E0
5.588755280E-1,3.152062893E-1,-1.304058075E0,-3.595715523E0
5.639255280E-1,6.404633522E-1,-1.389279366E0,-3.639356136E0
5.689755800E-1,1.036627173E0,-1.422734261E0,-3.745573997E0
5.740255800E-1,1.502019882E0,-1.512310982E0,-3.841117620E0
5.790755800E-1,1.836752295E0,-1.552538872E0,-3.684330940E0
5.841256320E-1,2.176688671E0,-1.677030563E0,-3.314216137E0
5.891755800E-1,2.429533482E0,-1.662169456E0,-2.797830582E0
5.942256320E-1,2.446187019E0,-1.697969437E0,-2.290723562E0
5.992756320E-1,2.204050303E0,-1.970358849E0,-1.842326403E0
6.043256840E-1,1.757034779E0,-2.427560806E0,-1.599976301E0
6.093756840E-1,1.028452873E0,-2.921506882E0,-1.278747559E0
6.144256840E-1,2.942492962E-1,-3.267149925E0,-5.071551800E-1
6.194756840E-1,-1.364057064E-1,-3.506623268E0,7.215032578E-1
6.245257360E-1,-6.497638226E-1,-3.681033134E0,1.995123386E0
6.295757360E-1,-8.603098392E-1,-3.859505653E0,3.954676151E0
6.346257360E-1,-7.103061676E-1,-3.873204231E0,6.060193062E0
6.396757360E-1,-2.420330048E-1,-3.718846321E0,7.563332558E0
6.447257360E-1,6.096124649E-2,-3.278712273E0,8.331750870E0
6.497757880E-1,3.449571133E-1,-2.688945770E0,8.935686111E0
6.548257880E-1,8.038058281E-1,-2.104940414E0,9.336655617E0
6.599152670E-1,1.187100172E0,-1.600234032E0,8.901712418E0
6.649659450E-1,1.813439131E0,-1.151704788E0,8.113096237E0
6.700165700E-1,2.806632757E0,-8.922214508E-1,6.913579464E0
6.750672470E-1,3.670895338E0,-6.998434067E-1,5.669703960E0
6.801179240E-1,3.549385071E0,-3.553934097E-1,5.300849438E0
6.851262050E-1,2.455029964E0,2.767925262E-1,4.816500187E0
6.901768300E-1,1.629728794E0,9.003648758E-1,4.531940937E0
6.952656840E-1,1.129995823E0,1.428551674E0,4.216399193E0
7.003163610E-1,7.921073437E-1,1.807833672E0,4.108462811E0
7.053670380E-1,6.192131042E-1,2.075213432E0,4.407106400E0
7.104177150E-1,4.792540073E-1,2.255098343E0,4.765376091E0
7.154683400E-1,4.999256134E-1,2.330867767E0,5.242123127E0
7.205190170E-1,5.689363480E-1,2.462891579E0,5.770317078E0
7.255263090E-1,7.133598328E-1,2.892859459E0,5.813894272E0
7.305769340E-1,1.067148209E0,3.013532639E0,5.339341640E0
7.356276110E-1,1.574094415E0,3.034725189E0,4.408547401E0
7.406782880E-1,2.386227131E0,2.983266830E0,3.617909431E0
7.457263610E-1,3.112167358E0,2.827728748E0,3.296739340E0
7.507769860E-1,3.616172791E0,2.767817974E0,3.163392305E0
7.558263610E-1,4.057621002E0,2.694397449E0,3.324742317E0
7.608769860E-1,4.453813553E0,2.526879311E0,3.815077543E0
7.659276630E-1,4.053137302E0,2.867206097E0,5.131658554E0
7.709783400E-1,4.192287445E0,3.064213753E0,5.265850067E0
7.760290170E-1,4.380719185E0,3.055947781E0,5.638092041E0
7.810796950E-1,4.577954292E0,2.972737312E0,6.087705612E0
7.861658920E-1,4.420765400E0,3.176578045E0,6.482776642E0
7.912165700E-1,4.159068584E0,3.358976364E0,6.691739082E0
7.962672470E-1,3.809702396E0,3.739572048E0,6.849044800E0
8.013179240E-1,3.444871902E0,4.200481415E0,6.880866528E0
8.063685490E-1,3.185139894E0,4.509697437E0,6.741517067E0
8.114192260E-1,3.102211475E0,4.833080292E0,6.558744431E0
8.164265170E-1,2.687665701E0,5.285747528E0,6.395168304E0
8.214771420E-1,2.300391197E0,5.536580563E0,6.239160061E0
8.265278200E-1,2.022355080E0,5.492431641E0,6.067319870E0
8.315784970E-1,1.732161999E0,5.355462074E0,5.774260521E0
8.366291740E-1,1.493408203E0,5.139167309E0,5.431162834E0
8.416798510E-1,1.356576920E0,4.878723621E0,5.229457855E0
8.467265700E-1,1.222243071E0,4.567436218E0,4.819677353E0
8.517771950E-1,1.156903744E0,4.433348656E0,4.430526733E0
8.568278720E-1,1.212585449E0,4.115467072E0,3.969503641E0
8.618785490E-1,1.359609365E0,3.923200607E0,3.509993553E0
8.669292260E-1,1.556943417E0,3.631516695E0,3.124930382E0
8.719799030E-1,1.584155083E0,3.591458082E0,2.755986929E0
8.770266220E-1,1.371700764E0,3.681440115E0,2.429409981E0
8.820772470E-1,1.190509796E0,3.716041327E0,2.030469418E0
8.871279240E-1,1.016209602E0,3.682470798E0,1.647105694E0
8.921786010E-1,9.627752304E-1,3.662263393E0,1.220002174E0
8.972292780E-1,8.998572826E-1,3.585013866E0,5.409812927E-1
9.022799550E-1,8.980915546E-1,3.432989120E0,-1.957783699E-1
9.073661530E-1,8.898603916E-1,3.134883404E0,-1.283123493E0
9.124168300E-1,8.401870728E-1,2.807711124E0,-2.306286812E0
9.174675070E-1,8.247532845E-1,2.424930573E0,-3.011315823E0
9.225181840E-1,8.884603977E-1,2.023497105E0,-2.633646011E0
9.275688090E-1,9.912581444E-1,1.576213837E0,-1.048684597E0
9.326194860E-1,8.440170288E-1,1.074494839E0,-6.378030777E-2
9.376267780E-1,5.589625835E-1,7.087755203E-1,-1.147357464E0
9.426774030E-1,4.769563675E-2,3.906078339E-1,-6.057898045E0
9.477280800E-1,-7.600836754E-1,-2.587227821E-1,-1.238012695E1
9.527787570E-1,-1.509848118E0,-1.301902771E0,-1.168217278E1
9.578294340E-1,-2.850978851E0,-2.351131916E0,-6.919550896E-1
9.628801110E-1,-3.508877277E0,-3.698051929E0,7.594998360E0
9.679268300E-1,-2.680748463E0,-5.868760586E0,5.880867958E0
9.729774550E-1,-1.916988850E0,-8.687643051E0,1.468248367E-1
9.780281320E-1,-1.317721844E0,-1.141473866E1,-7.049376965E0
9.830788090E-1,-1.045929432E0,-1.321255302E1,-1.024417591E1
9.881294860E-1,-1.669080257E0,-1.400287056E1,-4.475053310E0
9.931801630E-1,-2.477013588E0,-1.279467297E1,2.631470203E0
9.982268820E-1,-2.158278465E0,-9.153255463E0,7.860503197E0
1.003277507E0,-1.543917656E0,-4.016757011E0,8.552179337E0
1.008328184E0,-1.582795620E0,-3.125262260E-1,5.693947315E0
1.013378861E0,-1.345167637E0,1.757674217E0,2.510589600E0
1.018429538E0,-8.030490875E-1,2.841317654E0,1.120927811E0
1.023480215E0,-2.145481110E-1,3.405000210E0,1.766551018E0
1.028526986E0,1.399085522E-1,3.829757690E0,2.367197752E0
1.033577611E0,3.576977253E-1,3.859226942E0,2.322499752E0
1.038628288E0,4.995326996E-1,3.822193623E0,1.847628117E0
1.043678965E0,4.882514477E-1,3.543254614E0,1.477705956E0
1.048729642E0,6.064519882E-1,2.976396084E0,1.492486477E0
1.053780320E0,9.624333382E-1,2.134047508E0,2.067337751E0
1.058827090E0,1.339945316E0,9.984192848E-1,2.371432781E0
1.063877715E0,1.698844910E0,-2.508287430E-1,1.890701294E0
1.068928392E0,2.051445246E0,-1.656850338E0,1.436946392E0
1.073979070E0,2.413006306E0,-3.038057327E0,1.194303751E0
1.079029747E0,2.566927195E0,-4.224512100E0,7.255630493E-1
1.084080424E0,2.591879129E0,-5.313626289E0,1.667685509E-1
1.089127142E0,2.466742516E0,-5.882390022E0,8.090686798E-2
1.094177767E0,2.295008898E0,-6.073856354E0,3.910217285E-1
1.099228445E0,2.226044655E0,-5.752908707E0,7.471704483E-1
1.104279122E0,1.974061489E0,-4.885484695E0,1.262832642E0
1.109329799E0,1.729940414E0,-3.691991806E0,1.710242510E0
1.114380476E0,1.524569154E0,-2.518305779E0,1.862260818E0
1.119427195E0,1.347322464E0,-1.563468933E0,1.849020481E0
1.124477820E0,1.131302834E0,-7.217693329E-1,1.661036730E0
1.129528497E0,1.102728844E0,-7.162570953E-2,1.450193405E0
1.134579174E0,1.176658869E0,4.532518387E-1,1.259078503E0
1.139629851E0,1.334359884E0,9.165468216E-1,1.121404648E0
1.144680528E0,1.578171372E0,1.282656670E0,1.100178242E0
1.149727299E0,1.767506719E0,1.594720364E0,1.096128702E0
1.154777924E0,1.959001064E0,1.740913868E0,1.051814795E0
1.159828601E0,2.133863211E0,1.706296921E0,1.163285732E0
1.164879278E0,2.291551828E0,1.503537178E0,1.377243519E0
1.169929955E0,2.469871044E0,1.058105469E0,1.676528573E0
1.174980632E0,2.500399113E0,4.868307114E-1,1.924794912E0
1.180027403E0,2.262310266E0,-7.746410370E-2,1.721392274E0
1.185078028E0,1.972145200E0,-5.678253174E-1,1.598282933E0
1.190128705E0,1.696497440E0,-9.128065109E-1,1.518920660E0
1.195179382E0,1.390980721E0,-1.073688507E0,1.365076542E0
1.200230059E0,1.249230623E0,-1.269236565E0,1.565303206E0
1.205280736E0,1.206631303E0,-1.332139969E0,1.970170021E0
1.210327507E0,1.019586563E0,-1.189067841E0,2.088385105E0
1.215378132E0,7.379184961E-1,-8.255653381E-1,1.980887294E0
1.220428809E0,5.775251389E-1,-3.967742920E-1,1.823274970E0
1.225479486E0,5.457723141E-1,9.675025940E-2,1.681828141E0
1.230530163E0,6.022725105E-1,6.139087677E-1,1.448607445E0
1.235580840E0,5.987311602E-1,9.946584702E-1,1.143957496E0
1.240627559E0,5.791134834E-1,1.345561981E0,7.576459646E-1
1.245678184E0,3.991885185E-1,1.646503448E0,5.456538200E-1
1.250728861E0,1.424183846E-1,1.874927521E0,4.161059856E-1
1.255779538E0,-2.123233080E-1,1.993072033E0,3.259247541E-1
1.260830215E0,-4.446640015E-1,2.071833611E0,5.050097704E-1
1.265880892E0,-7.230930328E-1,2.037609100E0,7.548806667E-1
1.270927351E0,-8.804508448E-1,1.900525570E0,9.450894594E-1
1.275977507E0,-9.358819723E-1,1.733915806E0,8.208843470E-1
1.281027663E0,-1.015895844E0,1.681103706E0,3.367210627E-1
1.286077820E0,-1.164807677E0,1.708257198E0,-2.463726997E-1
1.291127924E0,-1.200284600E0,1.886785030E0,-8.050917387E-1
1.296178080E0,-1.154770732E0,1.964700699E0,-1.298258305E0
1.301227455E0,-1.038419008E0,2.055947304E0,-1.668358803E0
1.306277611E0,-9.795788527E-1,2.201191902E0,-2.134493351E0
1.311327767E0,-1.020637870E0,2.435993195E0,-2.655617237E0
1.316377924E0,-1.104641676E0,2.566685677E0,-3.141667366E0
1.321428028E0,-1.300788283E0,2.805897713E0,-3.542373657E0
1.326478184E0,-1.352273226E0,3.007559299E0,-3.710201502E0
1.331527559E0,-1.374619126E0,3.175353527E0,-3.684396744E0
1.336577715E0,-1.300781727E0,3.193799019E0,-3.446552753E0
1.341627872E0,-1.196595788E0,3.179210663E0,-3.146673203E0
1.346678028E0,-1.041489959E0,3.162705421E0,-2.810228825E0
1.351728132E0,-8.836766481E-1,3.007125854E0,-2.465809584E0
1.356778288E0,-7.120803595E-1,2.903862000E0,-2.094435692E0
1.361827663E0,-4.998227358E-1,2.635656357E0,-1.796492577E0
1.366877820E0,-3.677815199E-1,2.323698521E0,-1.660185575E0
1.371927976E0,-3.039927483E-1,1.848842621E0,-1.665337801E0
1.376978132E0,-2.740234137E-1,1.294067383E0,-1.695273280E0
1.382028236E0,-2.469727993E-1,7.480077744E-1,-1.721423388E0
1.387078392E0,-2.210514545E-1,1.283998489E-1,-1.841745973E0
1.392127767E0,-1.652542353E-1,-5.188884735E-1,-1.934932470E0
1.397177924E0,-1.389520168E-1,-1.075441360E0,-2.103281021E0
1.402228080E0,-1.537256241E-1,-1.565201759E0,-2.326370001E0
1.407278236E0,-6.795036793E-2,-1.957228661E0,-2.478568792E0
1.412328340E0,4.270076752E-2,-2.251746178E0,-2.549830675E0
1.417378497E0,1.839112043E-1,-2.352356911E0,-2.527276754E0
1.422427872E0,3.876779079E-1,-2.268051147E0,-2.468523264E0
1.427478028E0,6.264494658E-1,-2.122439384E0,-2.336047649E0
1.432528184E0,9.492328763E-1,-1.863339424E0,-2.153889894E0
1.437578340E0,1.234252691E0,-1.578399658E0,-1.916049719E0
1.442628445E0,1.558235049E0,-1.363343239E0,-1.583620429E0
1.447678601E0,1.806599140E0,-1.292050362E0,-1.310997605E0
1.452767455E0,1.884889007E0,-1.379541397E0,-1.068251491E0
1.457817611E0,1.758001566E0,-1.427309036E0,-8.624112606E-1
1.462867715E0,1.495586872E0,-1.701613426E0,-6.495838761E-1
1.467917872E0,1.033929348E0,-2.072813988E0,-4.328048229E-1
1.472968028E0,2.957154512E-1,-2.555011749E0,-2.966073453E-1
1.478018184E0,-3.367102146E-1,-3.126421928E0,-2.614426911E-1
1.483028080E0,-7.287449837E-1,-3.742592812E0,-3.448128104E-1
1.488078236E0,-8.877975941E-1,-4.249294281E0,-5.011063218E-1
1.493128392E0,-1.010796189E0,-4.631364822E0,-8.129957318E-1
1.498178549E0,-1.248329878E0,-4.812857628E0,-1.315188527E0
1.503228653E0,-1.410881519E0,-4.796943665E0,-1.744878650E0
1.508278809E0,-1.439810753E0,-4.574809074E0,-1.938673615E0
1.513367663E0,-1.145258427E0,-4.271185875E0,-1.968528509E0
1.518417820E0,-7.592787743E-1,-3.994872093E0,-1.888894439E0
1.523467924E0,-6.389317513E-1,-3.952279091E0,-1.817541718E0
1.528518080E0,-9.463344812E-1,-4.472079277E0,-1.938595057E0
1.533568236E0,-1.530129075E0,-5.503430367E0,-2.121781349E0
1.538618392E0,-2.049686193E0,-6.730673790E0,-2.150118113E0
1.543667767E0,-2.374066353E0,-7.909741402E0,-1.828878403E0
1.548717924E0,-2.474427223E0,-8.689984322E0,-1.381591439E0
1.553768028E0,-2.559930325E0,-8.976147652E0,-1.071683407E0
1.558818184E0,-2.699539661E0,-8.703099251E0,-8.966178894E-1
1.563868340E0,-2.951026678E0,-7.987416267E0,-7.888294458E-1
1.568918497E0,-3.176844358E0,-6.903760910E0,-7.745636702E-1
1.573928392E0,-3.357580900E0,-5.944196701E0,-1.068474770E0
1.578978549E0,-3.530214310E0,-5.223035812E0,-1.626259089E0
1.584028705E0,-3.586069584E0,-4.484127998E0,-2.234290838E0
1.589078861E0,-3.463214874E0,-3.891102791E0,-2.601164341E0
1.594128965E0,-3.106756210E0,-3.229797363E0,-2.732588530E0
1.599179122E0,-2.634538412E0,-2.490859032E0,-2.724420309E0
1.604228497E0,-2.147908211E0,-1.796195030E0,-2.800973415E0
1.609278653E0,-1.739303470E0,-1.186186790E0,-2.939945459E0
1.614328809E0,-1.398402333E0,-6.664428711E-1,-3.078704119E0
1.619378965E0,-1.179129601E0,-2.402267456E-1,-3.273441315E0
1.624429070E0,-1.144079447E0,-3.748607635E-2,-3.598025799E0
1.629479226E0,-1.345254421E0,-6.260490417E-2,-4.015672207E0
1.634528601E0,-1.660888672E0,-1.914768219E-1,-4.637420654E0
1.639578757E0,-1.549265623E0,-4.686517715E-1,-5.159624100E0
1.644628913E0,-1.143777132E0,-6.279792786E-1,-5.476654530E0
1.649679070E0,-6.706259251E-1,-8.172702789E-1,-5.664053917E0
1.654729174E0,-2.034602165E-1,-9.606714249E-1,-5.703375816E0
1.659779330E0,2.158000469E-1,-1.182948112E0,-5.484756470E0
1.664828705E0,6.002447605E-1,-1.488948822E0,-5.104618549E0
1.669878861E0,8.139539957E-1,-1.972913742E0,-4.687311172E0
1.674929017E0,9.679522514E-1,-2.663086891E0,-4.163505077E0
1.679979174E0,8.964288235E-1,-3.446874619E0,-3.553222895E0
1.685029278E0,7.768630981E-1,-4.259478569E0,-2.781410217E0
1.690079434E0,7.804474831E-1,-4.994090080E0,-1.785863638E0
1.695128809E0,1.044020891E0,-5.614900589E0,-5.335597992E-1
1.700178965E0,1.529553652E0,-6.067543983E0,5.288393497E-1
1.705229122E0,1.906576157E0,-6.302416801E0,1.584774017E0
1.710279278E0,2.008101702E0,-6.119749069E0,2.500457764E0
1.715329382E0,1.819915771E0,-5.660179138E0,3.181057930E0
1.720379538E0,1.743510723E0,-5.210173607E0,3.735044479E0
1.725428913E0,1.755769730E0,-4.843294144E0,4.263626099E0
1.730479070E0,1.730671167E0,-4.485363960E0,4.860523224E0
1.735529226E0,1.496557474E0,-4.022502899E0,5.610382080E0
1.740579382E0,1.447505593E0,-3.632351875E0,6.554900169E0
1.745629486E0,1.299603224E0,-3.180544853E0,7.638171196E0
1.750679642E0,1.101759911E0,-2.629993439E0,8.403964043E0
1.755729017E0,9.600104094E-1,-2.080512047E0,8.717787743E0
1.760779174E0,8.350131512E-1,-1.641380310E0,8.495294571E0
1.765829330E0,6.076259613E-1,-1.274658203E0,8.156878471E0
1.770879486E0,2.830696106E-1,-7.821826935E-1,7.932335854E0
1.775929590E0,-4.848480225E-3,-3.125343323E-1,7.744833946E0
1.780979747E0,-2.208440304E-1,4.390811920E-2,7.581377029E0
1.786029070E0,-6.377251148E-1,5.556535721E-1,6.822890759E0
1.791079122E0,-1.119222641E0,9.820470810E-1,5.675984383E0
1.796129174E0,-1.480743170E0,1.295272350E0,4.615933895E0
1.801179226E0,-1.465510607E0,1.356729984E0,3.953987598E0
1.806229278E0,-1.172501564E0,1.464198112E0,3.609322071E0
1.811279330E0,-4.518744946E-1,1.524511337E0,3.459249973E0
1.816329226E0,3.477590084E-1,1.538430691E0,2.126723528E0
1.821379278E0,1.400760174E0,1.400487900E0,3.075313568E-2
1.826429330E0,2.482862473E0,1.558163643E0,-1.784806728E0
1.831479382E0,3.386967421E0,1.478418827E0,-2.486639023E0
1.836529434E0,3.959553242E0,1.266718388E0,-1.542741776E0
1.841579486E0,4.197481632E0,1.219699860E0,3.754606247E-1
1.846629330E0,4.200692654E0,1.454160690E0,2.742129564E0
1.851679382E0,3.990886211E0,1.982094288E0,4.920208931E0
1.856729434E0,3.903269768E0,2.668289185E0,6.579499722E0
1.861779486E0,3.582267523E0,3.503257990E0,7.540494442E0
1.866829538E0,3.412638664E0,4.038989544E0,7.776708603E0
1.871879590E0,3.292457581E0,4.429599762E0,7.712809086E0
1.876929434E0,3.104991436E0,4.785004616E0,7.476008415E0
1.881979486E0,2.918372631E0,5.088418961E0,7.164674282E0
1.887029538E0,2.727703810E0,5.270987988E0,6.920024872E0
1.892079590E0,2.513435841E0,5.409912586E0,6.617156506E0
1.897129642E0,2.408534050E0,5.393373966E0,6.447705746E0
1.902179695E0,2.478920460E0,5.194841385E0,6.238238335E0
1.907229538E0,2.394772768E0,5.187049866E0,5.951924324E0
1.912279590E0,2.298312187E0,5.125972271E0,5.762626171E0
1.917329642E0,2.183892965E0,4.977270126E0,5.591364861E0
1.922379695E0,2.263424635E0,4.796312332E0,5.442909241E0
1.927429747E0,2.259462357E0,4.695274353E0,5.192331314E0
1.932479799E0,2.203225851E0,4.624411583E0,4.897070885E0
1.937529642E0,2.117594957E0,4.493919849E0,4.653183937E0
1.942579695E0,1.951629162E0,4.384111404E0,4.344573975E0
1.947629747E0,1.618309975E0,4.343676090E0,3.914479733E0
1.952679799E0,1.343338966E0,4.381721973E0,3.492942810E0
1.957729851E0,1.118922234E0,4.378309250E0,3.166604757E0
1.962779903E0,9.543662071E-1,4.280691147E0,2.924854279E0
1.967829747E0,8.349123001E-1,4.296642780E0,2.722559929E0
1.972879799E0,9.413425922E-1,4.239526749E0,2.561276436E0
1.977929851E0,1.077735901E0,4.229242325E0,2.380167484E0
1.982979903E0,1.184791565E0,4.221869469E0,2.080212593E0
1.988029955E0,1.176248074E0,4.059370041E0,1.681227207E0
1.993080007E0,1.153688431E0,3.781282187E0,1.156239033E0
1.998129851E0,1.136630058E0,3.408581257E0,4.711403847E-1
2.003179903E0,1.064183712E0,2.924207211E0,-4.248261452E-1
2.008229955E0,1.026487112E0,2.360152006E0,-1.236138821E0
2.013280007E0,9.906110764E-1,1.965064526E0,-2.129776001E0
2.018330059E0,1.002993345E0,1.559105873E0,-3.002449989E0
2.023380111E0,8.974328041E-1,1.183992386E0,-3.960470676E0
2.028429955E0,9.416837692E-1,7.992277145E-1,-5.813751221E0
2.033480007E0,1.054866791E0,5.035791397E-1,-8.176321030E0
2.038530059E0,8.119134903E-1,4.372105598E-1,-1.045447826E1
2.043580111E0,1.930840015E-1,4.147052765E-2,-1.242222786E1
2.048630163E0,-9.342932701E-1,-8.532433510E-1,-1.065296936E1
2.053680215E0,-3.440190077E0,-2.012914658E0,-4.094325542E0
2.058730059E0,-5.375391483E0,-3.690341949E0,2.372258186E0
2.063780111E0,-5.042503357E0,-5.977477074E0,3.248198271E0
2.068830163E0,-3.972604275E0,-8.314168930E0,-2.175607681E-1
2.073880215E0,-2.402668238E0,-1.004936409E1,-2.441841602E0
2.078930267E0,-8.638703823E-1,-1.045642471E1,-3.674346924E0
2.083980320E0,-1.098396540E0,-9.625684738E0,-4.999747753E0
2.089030163E0,-2.406399488E0,-8.507856369E0,-5.328629971E0
2.094080215E0,-2.744444370E0,-6.861433029E0,-1.310113430E0
2.099130267E0,-1.787189722E0,-4.095415592E0,4.757114887E0
2.104180320E0,-4.436058998E-1,-1.108906269E0,6.518144608E0
2.109230372E0,5.303690434E-1,6.027665138E-1,4.775255680E0
