"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.019703522E1,-2.541177750E0,-8.381160736E0,-3.569493294E0
1.019956048E1,-2.679961443E0,-8.580063820E0,-3.507279873E0
1.020208579E1,-2.828615427E0,-8.759525299E0,-3.421138287E0
1.020461110E1,-2.941078186E0,-8.994320869E0,-3.250948668E0
1.020713636E1,-3.025125980E0,-9.217152596E0,-3.116950512E0
1.020966167E1,-3.041875839E0,-9.439984322E0,-2.922832966E0
1.021218688E1,-3.106482029E0,-9.569196701E0,-2.841476917E0
1.021471220E1,-3.168695450E0,-9.669994354E0,-2.704786777E0
1.021723746E1,-3.185445070E0,-9.741779327E0,-2.570788860E0
1.021976277E1,-3.221337557E0,-9.768099785E0,-2.391027927E0
1.022228808E1,-3.293421268E0,-9.736993790E0,-2.230409861E0
1.022481334E1,-3.317349434E0,-9.633803368E0,-2.125125647E0
1.022733865E1,-3.310171127E0,-9.504590988E0,-2.055733681E0
1.022986391E1,-3.367598772E0,-9.372985840E0,-1.969292998E0
1.023238923E1,-3.386741400E0,-9.193224907E0,-1.928615093E0
1.023491454E1,-3.425026417E0,-8.972785950E0,-1.933400750E0
1.023743980E1,-3.453740358E0,-8.804988861E0,-1.885544300E0
1.023996511E1,-3.377170086E0,-8.675776482E0,-1.873580098E0
1.024249037E1,-3.273979664E0,-8.539086342E0,-1.856830359E0
1.024501568E1,-3.154338360E0,-8.421838760E0,-1.806581140E0
1.024754094E1,-3.020340443E0,-8.400302887E0,-1.749153376E0
1.025006626E1,-2.864507914E0,-8.342875481E0,-1.689033628E0
1.025259152E1,-2.679961443E0,-8.280363083E0,-1.693819284E0
1.025511683E1,-2.471486807E0,-8.242077827E0,-1.724925995E0
1.025764214E1,-2.313560486E0,-8.189435959E0,-1.780260086E0
1.026016740E1,-2.220240355E0,-8.196614265E0,-1.928615093E0
1.026269272E1,-2.148156643E0,-8.210970879E0,-2.101197481E0
1.026521798E1,-2.102692842E0,-8.335697174E0,-2.335993052E0
1.026774329E1,-2.088335991E0,-8.592027664E0,-2.628216505E0
1.027026860E1,-2.105085611E0,-8.853144646E0,-2.939582586E0
1.027279391E1,-2.244168520E0,-9.051749229E0,-3.203092098E0
1.027531923E1,-2.428415775E0,-9.300901413E0,-3.521636724E0
1.027784449E1,-2.615355253E0,-9.509376526E0,-3.859323740E0
1.028036980E1,-2.835793972E0,-9.744172096E0,-4.211667061E0
1.028289506E1,-3.029911757E0,-1.001725292E1,-4.558925152E0
1.028542037E1,-3.159124136E0,-1.022094154E1,-4.815256596E0
1.028794568E1,-3.247658491E0,-1.042433167E1,-5.066802025E0
1.029047095E1,-3.307778120E0,-1.058495045E1,-5.344668388E0
1.029299626E1,-3.374777317E0,-1.077428246E1,-5.514857769E0
1.029552152E1,-3.456133127E0,-1.088435173E1,-5.646463394E0
1.029804683E1,-3.482454300E0,-1.097318554E1,-5.795117378E0
1.030057214E1,-3.489632607E0,-1.104257774E1,-5.900401592E0
1.030309740E1,-3.403491020E0,-1.109761238E1,-6.087340832E0
1.030562272E1,-3.252444267E0,-1.115982533E1,-6.238088608E0
1.030814798E1,-3.101696253E0,-1.121486092E1,-6.367599964E0
1.031067329E1,-2.890828848E0,-1.126062298E1,-6.441777706E0
1.031319855E1,-2.723032236E0,-1.141854954E1,-6.245266914E0
1.031572386E1,-2.524427891E0,-1.163898849E1,-5.866901875E0
1.031824917E1,-2.332702875E0,-1.187139130E1,-5.356632710E0
1.032077444E1,-2.121835470E0,-1.204397392E1,-4.640281200E0
1.032329975E1,-1.851147413E0,-1.224736404E1,-3.842574120E0
1.032582501E1,-1.508674622E0,-1.245823097E1,-2.822334290E0
1.032835032E1,-1.089332461E0,-1.266431332E1,-1.564606905E0
1.033087563E1,-6.032904387E-1,-1.270499134E1,-2.877369225E-1
1.033340089E1,-8.584251255E-2,-1.269781208E1,1.063310504E0
1.033592620E1,6.065805554E-1,-1.252523041E1,2.455035925E0
1.033845147E1,1.449751377E0,-1.223061371E1,3.724727631E0
1.034097678E1,2.326421738E0,-1.182353497E1,4.692325115E0
1.034350204E1,3.078665495E0,-1.130848026E1,5.360819817E0
1.034602735E1,3.545864105E0,-1.074078274E1,5.638686657E0
1.034855266E1,3.495614767E0,-1.036929703E1,5.425426006E0
1.035107792E1,2.848655462E0,-1.027836990E1,4.833800793E0
1.035360324E1,1.468894005E0,-1.042193890E1,3.875475407E0
1.035612850E1,-5.120640397E-1,-1.101386356E1,2.514856577E0
1.035865381E1,-2.744866610E0,-1.205354500E1,7.782655358E-1
1.036117912E1,-5.025226593E0,-1.363430309E1,-1.588535190E0
1.036370438E1,-7.451848030E0,-1.593410492E1,-4.832006454E0
1.036622970E1,-1.014676476E1,-1.938126564E1,-8.772686005E0
1.036875496E1,-1.262602806E1,-2.387528610E1,-1.166650581E1
1.037128027E1,-1.371117306E1,-2.850569534E1,-1.248335552E1
1.037380553E1,-1.326341629E1,-3.260190964E1,-1.299841118E1
1.037633084E1,-1.181874943E1,-3.553401566E1,-1.388465214E1
1.037885615E1,-9.595816612E0,-3.682045746E1,-1.467039585E1
1.038138141E1,-6.579963207E0,-3.615465164E1,-1.485254955E1
1.038390673E1,-2.476571321E0,-3.374717331E1,-1.438774300E1
1.038643199E1,2.393719912E0,-2.972992325E1,-1.302233887E1
1.038895730E1,6.360720634E0,-2.474477768E1,-1.097886848E1
1.039148261E1,8.324929237E0,-2.000878334E1,-9.040981293E0
1.039400787E1,9.024231911E0,-1.591735554E1,-7.129415035E0
1.039653319E1,9.239884377E0,-1.260209942E1,-5.653641701E0
1.039905845E1,9.034101486E0,-1.007228756E1,-4.254737854E0
1.040158376E1,8.569295883E0,-8.242077827E0,-3.322733402E0
1.040410902E1,7.864908695E0,-6.994220734E0,-2.965903759E0
1.040663433E1,7.083951473E0,-6.206084728E0,-2.822334290E0
1.040915964E1,6.387042046E0,-5.686244011E0,-2.790928602E0
1.041168490E1,5.824130535E0,-5.504090309E0,-2.743072033E0
1.041421022E1,5.392824173E0,-5.645565987E0,-2.680858612E0
1.041673548E1,4.985445976E0,-5.944967747E0,-2.659323215E0
1.041926079E1,4.549653053E0,-6.239583969E0,-2.606681108E0
1.042178610E1,4.159024715E0,-6.565307140E0,-2.561217546E0
1.042431136E1,3.795016766E0,-6.867101669E0,-2.534896374E0
1.042683667E1,3.378067255E0,-7.207181931E0,-2.537289381E0
1.042936194E1,2.939881802E0,-7.552346706E0,-2.276172638E0
1.043188725E1,2.405683994E0,-8.155936241E0,-1.700997829E0
1.043441251E1,1.660618901E0,-9.066105843E0,-1.080658555E0
1.043693782E1,8.174480200E-1,-1.004835987E1,-5.751747489E-1
1.043946313E1,3.430709541E-1,-1.096810055E1,-2.709871531E-1
1.044198839E1,1.561316848E-1,-1.178764248E1,-1.704886183E-2
1.044451370E1,1.322034448E-1,-1.252283764E1,1.962114573E-1
1.044703897E1,1.944168359E-1,-1.311476135E1,3.349951804E-1
1.044956428E1,3.143570721E-1,-1.362712479E1,4.067798555E-1
1.045208959E1,4.363910258E-1,-1.404407406E1,4.932205677E-1
1.045461485E1,5.611169338E-1,-1.435065460E1,4.740779996E-1
1.045714016E1,7.286145091E-1,-1.457827187E1,4.668995142E-1
1.045966542E1,8.940183520E-1,-1.464766407E1,3.589234054E-1
1.046219074E1,1.057029366E0,-1.462373543E1,2.584248483E-1
1.046471600E1,1.195813060E0,-1.456870079E1,9.062815458E-2
1.046724131E1,1.325324655E0,-1.437697601E1,9.780662507E-2
1.046976662E1,1.440180182E0,-1.409671593E1,7.627122104E-2
1.047229188E1,1.543370605E0,-1.374228001E1,1.456630826E-1
1.047481720E1,1.579262972E0,-1.344527054E1,3.373879790E-1
1.047734246E1,1.528714538E0,-1.310967731E1,6.152545214E-1
1.047986777E1,1.413859129E0,-1.272174072E1,9.122636318E-1
1.048239308E1,1.217348576E0,-1.238405323E1,1.235892892E0
1.048491834E1,8.700901270E-1,-1.203649616E1,1.616650820E0
1.048744365E1,4.316053987E-1,-1.180199909E1,1.846660852E0
1.048996891E1,-7.148557901E-2,-1.157198906E1,2.004587173E0
1.049249423E1,-4.977070987E-1,-1.140658569E1,1.990230203E0
1.049501949E1,-9.385846853E-1,-1.121964645E1,1.889731646E0
1.049754480E1,-1.391127229E0,-1.093938732E1,1.705185294E0
1.050007011E1,-1.760220170E0,-1.075513935E1,1.331605792E0
1.050259537E1,-2.085943222E0,-1.049402237E1,9.337990284E-1
1.050512069E1,-2.392523527E0,-1.025683403E1,4.166502357E-1
1.050764594E1,-2.699103832E0,-1.002203846E1,-8.883354068E-2
1.051017126E1,-2.986541748E0,-9.734601021E0,-5.632106066E-1
1.051269657E1,-3.221337557E0,-9.444769859E0,-9.466604590E-1
1.051522183E1,-3.348456144E0,-9.169296265E0,-1.310668588E0
1.051774714E1,-3.434597731E0,-8.828917503E0,-1.629213095E0
1.052027240E1,-3.448954821E0,-8.541479111E0,-1.887937069E0
1.052279772E1,-3.381955624E0,-8.220541954E0,-2.086840391E0
1.052532298E1,-3.319742203E0,-7.911569118E0,-2.261516571E0
1.052784829E1,-3.173480988E0,-7.609774113E0,-2.446063042E0
1.053037360E1,-2.960220814E0,-7.346264839E0,-2.659323215E0
1.053289886E1,-2.737389088E0,-7.121040344E0,-2.865405083E0
1.053542417E1,-2.529213428E0,-6.958029270E0,-2.989831924E0
1.053794944E1,-2.299203396E0,-6.876673222E0,-3.126521826E0
1.054047475E1,-2.085943222E0,-6.773781776E0,-3.294019461E0
1.054300006E1,-1.908575177E0,-6.697211266E0,-3.445066452E0
1.054552537E1,-1.824826360E0,-6.677769661E0,-3.528815269E0
1.054805069E1,-1.709970832E0,-6.701997280E0,-3.608077526E0
1.055057594E1,-1.709970832E0,-6.754639149E0,-3.605684519E0
1.055310126E1,-1.805683732E0,-6.883851528E0,-3.620041609E0
1.055562652E1,-1.947159410E0,-6.972685337E0,-3.627219915E0
1.055815183E1,-2.033301115E0,-7.061219692E0,-3.588635683E0
1.056067714E1,-2.129014015E0,-7.168896675E0,-3.535993576E0
1.056320240E1,-2.256132603E0,-7.264908791E0,-3.516851187E0
1.056572772E1,-2.349452734E0,-7.382156849E0,-3.533600807E0
1.056825298E1,-2.555534601E0,-7.403692245E0,-3.526422262E0
1.057077829E1,-2.703889608E0,-7.430013180E0,-3.557528973E0
1.057330360E1,-2.950649500E0,-7.446763039E0,-3.646362543E0
1.057582886E1,-3.214159012E0,-7.319943428E0,-3.744468451E0
1.057835417E1,-3.420240879E0,-7.245766163E0,-3.914657831E0
1.058087944E1,-3.602394581E0,-7.216753006E0,-4.103690624E0
1.058340475E1,-3.798605919E0,-7.147361279E0,-4.388735771E0
1.058593001E1,-3.978366852E0,-7.156932354E0,-4.601995945E0
1.058845532E1,-4.078865528E0,-7.147361279E0,-4.812863827E0
1.059098063E1,-4.131806374E0,-7.149754047E0,-5.097908497E0
1.059350589E1,-4.138985157E0,-7.156932354E0,-5.378168106E0
1.059603121E1,-4.066901207E0,-7.140182972E0,-5.589035511E0
1.059855647E1,-3.975973845E0,-7.130611420E0,-5.771189213E0
1.060108178E1,-3.858725548E0,-7.185646534E0,-5.840580940E0
1.060360709E1,-3.652643681E0,-7.214360237E0,-5.816652775E0
1.060617183E1,-3.477668524E0,-7.233801842E0,-5.739783287E0
1.060869709E1,-3.206980467E0,-7.257730007E0,-5.641677380E0
1.061122240E1,-2.969791889E0,-7.348657608E0,-5.553143024E0
1.061374766E1,-2.701496840E0,-7.499704361E0,-5.500501156E0
1.061627298E1,-2.387737989E0,-7.561917782E0,-5.476572990E0
1.061879829E1,-2.069193363E0,-7.676773071E0,-5.445167065E0
1.062132355E1,-1.772184253E0,-7.801498890E0,-5.382953644E0
1.062384886E1,-1.515853167E0,-7.930711746E0,-5.370989323E0
1.062637412E1,-1.134796143E0,-8.009675026E0,-5.370989323E0
1.062889944E1,-8.162516356E-1,-8.098507881E0,-5.275276661E0
1.063142475E1,-5.742774606E-1,-8.201399803E0,-5.200799942E0
1.063395001E1,-3.131606579E-1,-8.292326927E0,-5.083551884E0
1.063643584E1,-5.922235921E-2,-8.366803169E0,-4.848755836E0
1.063896115E1,1.489532143E-1,-8.429017067E0,-4.613960266E0
1.064148641E1,3.167499006E-1,-8.464909554E0,-4.293023109E0
1.064401173E1,4.100699723E-1,-8.493622780E0,-4.003192425E0
1.064653699E1,4.316053987E-1,-8.472087860E0,-3.809074640E0
1.064906230E1,4.459623098E-1,-8.414659500E0,-3.636791229E0
1.065158761E1,3.741776347E-1,-8.297411919E0,-3.485744476E0
1.065411287E1,2.162513435E-1,-8.120043755E0,-3.289233923E0
1.065663818E1,1.369891018E-1,-7.866105556E0,-3.124129057E0
1.065916344E1,-1.136590727E-2,-7.554739475E0,-2.958725214E0
1.066168876E1,-1.336989701E-1,-7.195217609E0,-2.738286495E0
1.066421407E1,-2.006980032E-1,-6.855137825E0,-2.577967405E0
1.066673933E1,-2.006980032E-1,-6.469594002E0,-2.381456852E0
1.066926464E1,-1.815554202E-1,-6.138786316E0,-2.158625126E0
1.067178990E1,-1.360917836E-1,-5.860919952E0,-1.954936147E0
1.067431522E1,-1.073779166E-1,-5.580660820E0,-1.710569143E0
1.067684048E1,-8.105687052E-2,-5.341079235E0,-1.473679662E0
1.067936579E1,-4.247260094E-2,-5.116153717E0,-1.176371455E0
1.068189110E1,3.170489892E-2,-4.931607246E0,-9.777671695E-1
1.068441636E1,5.084748194E-2,-4.747061253E0,-9.008977413E-1
1.068694167E1,6.041877344E-2,-4.553242207E0,-8.386843204E-1
1.068946694E1,2.452643216E-2,-4.411766529E0,-8.051848412E-1
1.069199225E1,-5.922235921E-2,-4.275076866E0,-8.099704385E-1
1.069451756E1,-8.823533356E-2,-4.126721859E0,-8.195417523E-1
1.069704282E1,-1.887338907E-1,-3.982853174E0,-7.956135273E-1
1.069956813E1,-3.445664644E-1,-3.879961967E0,-8.410771489E-1
1.070209339E1,-5.886343718E-1,-3.805784464E0,-8.554341197E-1
1.070461871E1,-8.979067206E-1,-3.731307745E0,-8.697910309E-1
1.070714397E1,-1.273878932E0,-3.731307745E0,-7.812566161E-1
1.070966928E1,-1.621137381E0,-3.740879059E0,-7.453642488E-1
1.071219459E1,-1.913360834E0,-3.815355778E0,-7.190431952E-1
1.071471985E1,-2.136192322E0,-3.951746702E0,-7.716853023E-1
1.071724516E1,-2.339881420E0,-4.040580273E0,-7.597211599E-1
1.071977042E1,-2.493321180E0,-4.243969917E0,-7.740781307E-1
1.072229574E1,-2.565105915E0,-4.476373196E0,-7.668996453E-1
1.072482105E1,-2.586641312E0,-4.730311394E0,-7.645068169E-1
1.072734631E1,-2.608176708E0,-5.029713154E0,-7.118647099E-1
1.072987162E1,-2.550748825E0,-5.355735302E0,-7.118647099E-1
1.073239688E1,-2.507678032E0,-5.606981754E0,-8.315058947E-1
1.073492220E1,-2.359024048E0,-5.909075737E0,-1.018445134E0
1.073744746E1,-2.265703917E0,-6.256333828E0,-1.226919770E0
1.073997277E1,-2.184048891E0,-6.596413612E0,-1.473679662E0
1.074249808E1,-2.150549412E0,-6.850352287E0,-1.895115495E0
1.074502334E1,-2.006979942E0,-7.101897717E0,-2.568396091E0
1.074754865E1,-1.788933992E0,-7.633702278E0,-2.927618504E0
1.075007391E1,-1.611566067E0,-8.201399803E0,-3.157628536E0
1.075259923E1,-1.386341572E0,-8.759525299E0,-3.325126171E0
1.075512454E1,-1.151844978E0,-9.341579437E0,-3.399602890E0
1.075764980E1,-8.162516356E-1,-9.978967667E0,-3.296412230E0
1.076017511E1,-4.331009090E-1,-1.068066311E1,-3.138485909E0
1.076270037E1,-4.486542568E-2,-1.127019501E1,-2.946761131E0
1.076522568E1,3.311068416E-1,-1.171316624E1,-2.810370207E0
1.076775095E1,7.600203156E-1,-1.199581814E1,-2.649751902E0
1.077027626E1,1.157527924E0,-1.216840076E1,-2.422134638E0
1.077280157E1,1.504786372E0,-1.223061371E1,-2.331207514E0
1.077532683E1,1.847558141E0,-1.218275738E1,-2.307279348E0
1.077785214E1,2.139781713E0,-1.203171062E1,-2.328814745E0
1.078037740E1,2.424826622E0,-1.183789158E1,-2.328814745E0
1.078290272E1,2.652443886E0,-1.157677460E1,-2.367099762E0
1.078542803E1,2.892025232E0,-1.130130100E1,-2.448455811E0
1.078795329E1,3.114557743E0,-1.106650543E1,-2.537289381E0
1.079047860E1,3.275176048E0,-1.081256771E1,-2.683251381E0
1.079300386E1,3.351746321E0,-1.053470039E1,-2.711965322E0
1.079552917E1,3.361317635E0,-1.019701385E1,-2.709572554E0
1.079805444E1,3.330210924E0,-9.784850121E0,-2.561217546E0
1.080057975E1,3.136093140E0,-9.353543282E0,-2.297708035E0
1.080310506E1,2.908775091E0,-9.001500130E0,-2.067697763E0
1.080563032E1,2.640479803E0,-8.548658371E0,-1.919043779E0
1.080815563E1,2.365005970E0,-8.105687141E0,-1.799402595E0
1.081068089E1,2.082353830E0,-7.727022648E0,-1.818545222E0
1.081320620E1,1.821237087E0,-7.408477783E0,-1.902294040E0
1.081573152E1,1.564906001E0,-7.087540627E0,-2.055733681E0
1.081825678E1,1.310967684E0,-6.852745056E0,-2.335993052E0
1.082078209E1,9.945169091E-1,-6.649055958E0,-2.599502802E0
1.082330735E1,6.568298340E-1,-6.517450809E0,-2.891726255E0
1.082583266E1,3.023929596E-1,-6.448058605E0,-3.076272726E0
1.082835792E1,-9.062815458E-2,-6.424130440E0,-3.243770123E0
1.083088324E1,-4.354937077E-1,-6.498308182E0,-3.366103172E0
1.083340855E1,-7.013961077E-1,-6.627520561E0,-3.445066452E0
1.083593381E1,-1.007976532E0,-6.761817455E0,-3.540779352E0
1.083845912E1,-1.187737346E0,-6.922136784E0,-3.500101328E0
1.084098438E1,-1.264307618E0,-7.099504948E0,-3.394817114E0
1.084350970E1,-1.309771299E0,-7.260122776E0,-3.243770123E0
1.084603501E1,-1.254736423E0,-7.430013180E0,-2.985046148E0
1.084856027E1,-1.130010486E0,-7.581060410E0,-2.676073074E0
1.085108558E1,-9.960124493E-1,-7.590631485E0,-2.477169752E0
1.085361084E1,-8.641080856E-1,-7.571488857E0,-2.496312141E0
1.085613615E1,-7.516453862E-1,-7.497311592E0,-2.673680305E0
1.085866141E1,-6.966105103E-1,-7.463512897E0,-3.004188776E0
1.086118673E1,-7.253243923E-1,-7.441977501E0,-3.543172121E0
1.086371204E1,-7.827520967E-1,-7.432406425E0,-4.079762459E0
1.086623730E1,-9.433703423E-1,-7.614559650E0,-4.690829754E0
1.086876261E1,-1.142273664E0,-7.858926773E0,-5.330311775E0
1.087128787E1,-1.395912886E0,-8.213363647E0,-5.969793320E0
1.087381319E1,-1.709970832E0,-8.723632812E0,-6.369993210E0
1.087633850E1,-2.052443504E0,-9.365508080E0,-6.604788780E0
1.087886376E1,-2.399702072E0,-1.006750202E1,-6.671787739E0
1.088138907E1,-2.792723179E0,-1.086042404E1,-6.604788780E0
1.088391433E1,-3.089732170E0,-1.167966652E1,-6.338886261E0
1.088643964E1,-3.279064417E0,-1.257308674E1,-5.993721485E0
1.088896490E1,-3.413062334E0,-1.340937805E1,-5.706283569E0
1.089149022E1,-3.429812193E0,-1.435065460E1,-5.437988758E0
1.089401553E1,-3.398705482E0,-1.529940891E1,-5.227420330E0
1.089654079E1,-3.302992582E0,-1.627897072E1,-4.973481655E0
1.089906610E1,-3.202194929E0,-1.721576118E1,-4.698008060E0
1.090159136E1,-3.161516905E0,-1.809482384E1,-4.573282242E0
1.090411667E1,-3.286242723E0,-1.880399704E1,-4.659423828E0
1.090664199E1,-3.482454300E0,-1.935015869E1,-4.903790951E0
1.090916720E1,-3.765106440E0,-1.974527359E1,-5.265705109E0
1.091169251E1,-4.103092670E0,-1.997767639E1,-5.711069584E0
1.091421777E1,-4.464707851E0,-2.010718727E1,-6.218945980E0
1.091674308E1,-4.778466702E0,-2.009761620E1,-6.714858532E0
1.091926834E1,-5.147260666E0,-1.993221283E1,-7.179664135E0
1.092179365E1,-5.542674541E0,-1.967109680E1,-7.577171803E0
1.092431897E1,-5.913861275E0,-1.933819389E1,-7.852645874E0
1.092684423E1,-6.194120407E0,-1.887099648E1,-7.955836296E0
1.092936954E1,-6.438487530E0,-1.829611969E1,-7.850253105E0
1.093189480E1,-6.553642273E0,-1.764676857E1,-7.713861942E0
1.093442011E1,-6.639783859E0,-1.695703697E1,-7.452745438E0
1.093694542E1,-6.709175587E0,-1.625504303E1,-7.229913712E0
1.093947068E1,-6.807580471E0,-1.549801350E1,-7.057331085E0
1.094199600E1,-6.943971157E0,-1.479153252E1,-6.997510910E0
1.094452126E1,-7.030412197E0,-1.414218044E1,-7.009474754E0
1.094704657E1,-7.157231808E0,-1.358644676E1,-6.999903679E0
1.094957183E1,-7.221837997E0,-1.315783215E1,-7.078866482E0
1.095209714E1,-7.209873676E0,-1.285364532E1,-7.225128174E0
1.095462246E1,-7.142874718E0,-1.260449219E1,-7.378567696E0
1.095714772E1,-6.987041950E0,-1.241276741E1,-7.666005611E0
1.095967303E1,-6.920042992E0,-1.227607727E1,-8.044370651E0
1.096219829E1,-6.795616150E0,-1.221625710E1,-8.439785004E0
1.096472360E1,-6.713961124E0,-1.219711399E1,-8.868398666E0
1.096724891E1,-6.637391090E0,-1.221386433E1,-9.230313301E0
1.096977417E1,-6.577570438E0,-1.223061371E1,-9.508179665E0
1.097229949E1,-6.517749786E0,-1.222822094E1,-9.678070068E0
1.097482475E1,-6.440880299E0,-1.232662582E1,-9.697213173E0
1.097735006E1,-6.309275150E0,-1.247737408E1,-9.486345291E0
1.097987532E1,-6.055336952E0,-1.260449219E1,-9.103194237E0
1.098240063E1,-5.681458473E0,-1.273370457E1,-8.561818123E0
1.098492589E1,-5.195415974E0,-1.290150166E1,-7.780860901E0
1.098745121E1,-4.654039860E0,-1.291585827E1,-6.937690258E0
1.098997652E1,-3.992723703E0,-1.290867996E1,-6.089733601E0
1.099250178E1,-3.427419424E0,-1.275763321E1,-5.370989323E0
1.099502709E1,-2.790330410E0,-1.258295727E1,-4.733900547E0
1.099755240E1,-2.124228239E0,-1.237448215E1,-4.154239178E0
1.100007766E1,-1.609173179E0,-1.203888893E1,-3.679862022E0
1.100260298E1,-1.017547846E0,-1.175145149E1,-3.171985626E0
1.100512824E1,-5.000999570E-1,-1.146162033E1,-2.659323215E0
1.100765355E1,-2.102692872E-1,-1.106889820E1,-2.220838547E0
1.101017881E1,2.931207791E-2,-1.063041401E1,-1.931007862E0
1.101270412E1,3.669991791E-1,-1.026640511E1,-1.705783486E0
1.101522944E1,5.156532526E-1,-9.847063065E0,-1.557428479E0
1.101775470E1,5.682953596E-1,-9.425627708E0,-1.588535190E0
1.102028001E1,4.941178858E-1,-9.082855225E0,-1.700997829E0
1.102280527E1,2.090728730E-1,-8.630312920E0,-1.931007862E0
1.102533058E1,-2.054836452E-1,-8.201399803E0,-2.232802629E0
1.102785589E1,-6.272186637E-1,-7.775177956E0,-2.525026083E0
1.103038110E1,-1.082154036E0,-7.410871029E0,-2.728715181E0
1.103290641E1,-1.544566989E0,-7.058826923E0,-2.973082066E0
1.103543167E1,-2.062014818E0,-6.745068073E0,-3.174378395E0
1.103795699E1,-2.533999205E0,-6.498308182E0,-3.195913792E0
1.104048225E1,-3.003291607E0,-6.277869225E0,-3.250948668E0
1.104300756E1,-3.389134169E0,-6.126822472E0,-3.241377354E0
1.104553287E1,-3.671786308E0,-5.990431309E0,-3.169592619E0
1.104805813E1,-3.882653952E0,-5.884848118E0,-3.119343519E0
1.105058345E1,-4.009473324E0,-5.848955631E0,-3.025724173E0
1.105310871E1,-4.038187504E0,-5.863312721E0,-2.865405083E0
1.105563402E1,-3.987937927E0,-5.897111416E0,-2.733500719E0
1.105815933E1,-3.841975927E0,-5.968895912E0,-2.618645191E0
1.106068459E1,-3.688536167E0,-6.129215240E0,-2.491526604E0
1.106320990E1,-3.571287870E0,-6.256333828E0,-2.362314224E0
1.106573516E1,-3.513561010E0,-6.344868183E0,-2.297708035E0
1.106826048E1,-3.506382465E0,-6.457630157E0,-2.204088688E0
1.107078574E1,-3.458526134E0,-6.474380016E0,-2.101197481E0
1.107331105E1,-3.429812193E0,-6.488736629E0,-2.070090771E0
1.107583636E1,-3.381955624E0,-6.507879257E0,-2.058126688E0
1.107836162E1,-3.365206003E0,-6.507879257E0,-2.043769598E0
1.108088694E1,-3.374777317E0,-6.409474373E0,-2.070090771E0
1.108341220E1,-3.348456144E0,-6.375975132E0,-2.151446581E0
1.108593751E1,-3.362813234E0,-6.273083687E0,-2.170589209E0
1.108846282E1,-3.369991541E0,-6.163013935E0,-2.283350945E0
1.109098808E1,-3.398705482E0,-6.007181168E0,-2.352742910E0
1.109351339E1,-3.429812193E0,-5.836991787E0,-2.412563324E0
1.109603865E1,-3.475275755E0,-5.671886921E0,-2.450848579E0
1.109856397E1,-3.559323788E0,-5.453841209E0,-2.474776745E0
1.110108923E1,-3.626322746E0,-5.242973328E0,-2.460419893E0
1.110361454E1,-3.731606960E0,-5.003392220E0,-2.453241348E0
1.110613985E1,-3.779463291E0,-4.790132046E0,-2.376671076E0
1.110866511E1,-3.856332779E0,-4.596313000E0,-2.302493572E0
1.111119042E1,-3.889832258E0,-4.337589264E0,-2.168196440E0
1.111371568E1,-3.904189348E0,-4.138685703E0,-2.050948143E0
1.111624100E1,-3.952045679E0,-3.992424488E0,-1.921436548E0
1.111876631E1,-3.954438448E0,-3.798605919E0,-1.856830359E0
1.112129157E1,-3.904189348E0,-3.681058645E0,-1.744367719E0
1.112381688E1,-3.880260944E0,-3.547060490E0,-1.667498231E0
1.112634214E1,-3.856332779E0,-3.451048374E0,-1.626820326E0
1.112886746E1,-3.844368696E0,-3.372085333E0,-1.598106384E0
1.113139272E1,-3.796213150E0,-3.309871912E0,-1.602892041E0
1.113391803E1,-3.777070522E0,-3.290729284E0,-1.660319805E0
1.113644334E1,-3.798605919E0,-3.281157970E0,-1.741974831E0
1.113896860E1,-3.793820381E0,-3.290729284E0,-1.797009826E0
1.114149391E1,-3.818047523E0,-3.305086374E0,-1.890329838E0
1.114401917E1,-3.781856298E0,-3.264408350E0,-2.029412746E0
1.114654449E1,-3.812962770E0,-3.266801119E0,-2.204088688E0
1.114906980E1,-3.863511324E0,-3.247658491E0,-2.324028969E0
1.115159506E1,-3.834797382E0,-3.252444267E0,-2.429313183E0
1.115412037E1,-3.820440531E0,-3.223730326E0,-2.525026083E0
1.115664563E1,-3.800998688E0,-3.201895714E0,-2.633002281E0
1.115917095E1,-3.733999729E0,-3.218944550E0,-2.700001240E0
1.116169620E1,-3.662214994E0,-3.293122053E0,-2.745464802E0
1.116422152E1,-3.580859184E0,-3.376870871E0,-2.757428885E0
1.116674683E1,-3.515953779E0,-3.487239838E0,-2.788535595E0
1.116927209E1,-3.355634689E0,-3.652344704E0,-2.776571512E0
1.117179740E1,-3.168695450E0,-3.800998688E0,-2.803191662E0
1.117432266E1,-2.986541748E0,-3.949353695E0,-2.747857809E0
1.117684798E1,-2.804687262E0,-4.059722900E0,-2.743072033E0
1.117937329E1,-2.641676188E0,-4.174578190E0,-2.788535595E0
1.118189850E1,-2.454736948E0,-4.299304008E0,-2.831905603E0
1.118442381E1,-2.268096685E0,-4.433301926E0,-2.901297569E0
1.118694907E1,-2.078764677E0,-4.577170849E0,-2.951546669E0
1.118947438E1,-1.934896231E0,-4.680061817E0,-3.030509949E0
1.119199964E1,-1.781755567E0,-4.770989418E0,-3.093022346E0
1.119452496E1,-1.592423439E0,-4.929214478E0,-3.224627733E0
1.119705027E1,-1.470389485E0,-5.082355499E0,-3.305983543E0
1.119957553E1,-1.343270779E0,-5.149653435E0,-3.385245800E0
