"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.027904643E0,-4.196799850E1,4.476179886E1,4.477399826E0
1.037904643E0,-4.235839844E1,4.446899796E1,4.794600010E0
1.047904643E0,-4.267559814E1,4.417620087E1,5.050799847E0
1.057904643E0,-4.295619965E1,4.398099899E1,5.148399830E0
1.067904643E0,-4.318799973E1,4.382239914E1,5.209399700E0
1.077904643E0,-4.343199921E1,4.366379929E1,5.221600056E0
1.087904643E0,-4.365159988E1,4.363940048E1,5.184999943E0
1.097904643E0,-4.387120056E1,4.362719727E1,5.099599838E0
1.107904643E0,-4.409079742E1,4.359059906E1,5.087399960E0
1.117904643E0,-4.432259750E1,4.360279846E1,5.209399700E0
1.127904643E0,-4.456660080E1,4.367599869E1,5.453399658E0
1.137904643E0,-4.473740005E1,4.378580093E1,5.746200085E0
1.147904643E0,-4.493259811E1,4.393219757E1,6.270800114E0
1.157904643E0,-4.503020096E1,4.409079742E1,6.953999996E0
1.167904643E0,-4.521319962E1,4.422499847E1,7.637199879E0
1.177904643E0,-4.535960007E1,4.438359833E1,8.393599510E0
1.187904643E0,-4.542060089E1,4.457880020E1,9.003600121E0
1.197904643E0,-4.549379730E1,4.481060028E1,9.247599602E0
1.207904643E0,-4.565240097E1,4.500579834E1,9.357399940E0
1.217904643E0,-4.588419724E1,4.515219879E1,9.381799698E0
1.227904643E0,-4.603059769E1,4.524979782E1,9.076799393E0
1.237904643E0,-4.631119919E1,4.526199722E1,8.686399460E0
1.247904643E0,-4.649419785E1,4.528639984E1,8.344799995E0
1.257904643E0,-4.665279770E1,4.527420044E1,7.990999699E0
1.267904643E0,-4.689680099E1,4.527420044E1,7.795799732E0
1.277904643E0,-4.709199905E1,4.521319962E1,8.198399544E0
1.287904643E0,-4.717739868E1,4.516439819E1,8.686399460E0
1.297904643E0,-4.721400070E1,4.504240036E1,9.137800217E0
1.307904643E0,-4.733599854E1,4.496920013E1,9.747799873E0
1.317904643E0,-4.745800018E1,4.494479752E1,1.026019955E1
1.327904643E0,-4.753120041E1,4.490819931E1,1.060179996E1
1.337904643E0,-4.762879944E1,4.489599991E1,1.095559978E1
1.347904643E0,-4.767760086E1,4.487159729E1,1.122399998E1
1.357904643E0,-4.762879944E1,4.487159729E1,1.115079975E1
1.367904643E0,-4.761660004E1,4.485939789E1,1.128499985E1
1.377904643E0,-4.759219742E1,4.487159729E1,1.149240017E1
1.387904643E0,-4.742139816E1,4.489599991E1,1.182180023E1
1.397904643E0,-4.715299988E1,4.496920013E1,1.238299942E1
1.407904643E0,-4.687239838E1,4.509119797E1,1.326139927E1
1.417904643E0,-4.654299927E1,4.509119797E1,1.439599991E1
1.427904643E0,-4.612820053E1,4.507899857E1,1.577460003E1
1.437904643E0,-4.579879761E1,4.505459976E1,1.742160034E1
1.447904643E0,-4.524979782E1,4.501799774E1,1.927599907E1
1.457904643E0,-4.476179886E1,4.498139954E1,2.130119896E1
1.467904643E0,-4.426160049E1,4.481060028E1,2.347279930E1
1.477904643E0,-4.378580093E1,4.467639923E1,2.565659904E1
1.487904643E0,-4.330999756E1,4.437139893E1,2.802339935E1
1.497904643E0,-4.278540039E1,4.410300064E1,3.025599861E1
1.507904643E0,-4.227299881E1,4.387120056E1,3.229339981E1
1.517904643E0,-4.174839783E1,4.365159988E1,3.420879745E1
1.527904643E0,-4.135799789E1,4.338319778E1,3.573379898E1
1.537904643E0,-4.090660095E1,4.311479950E1,3.725880051E1
1.547904643E0,-4.046739960E1,4.295619965E1,3.844219971E1
1.557904643E0,-4.006480026E1,4.274879837E1,3.951580048E1
1.567904643E0,-3.964999771E1,4.262680054E1,4.019899750E1
1.577904643E0,-3.934499741E1,4.250479889E1,4.088219833E1
1.587904643E0,-3.911320114E1,4.240719986E1,4.155319977E1
1.597904643E0,-3.895459747E1,4.229739761E1,4.206559753E1
1.607904643E0,-3.882040024E1,4.221199799E1,4.248040009E1
1.617904643E0,-3.871059799E1,4.221199799E1,4.259019852E1
1.627904643E0,-3.862519836E1,4.213879776E1,4.254140091E1
1.637904643E0,-3.868619919E1,4.210219955E1,4.237059784E1
1.647904643E0,-3.879599762E1,4.213879776E1,4.215100098E1
1.657904643E0,-3.905220032E1,4.230960083E1,4.173619843E1
1.667904643E0,-3.936940002E1,4.250479889E1,4.107740021E1
1.677904643E0,-3.969879913E1,4.278540039E1,4.040639877E1
1.687904643E0,-4.013800049E1,4.309040070E1,3.946699905E1
1.697904643E0,-4.061380005E1,4.340760040E1,3.844219971E1
1.707904643E0,-4.128479767E1,4.385899734E1,3.725880051E1
1.717904643E0,-4.189479828E1,4.434700012E1,3.595339966E1
1.727904643E0,-4.260239792E1,4.481060028E1,3.446500015E1
1.737904643E0,-4.320019913E1,4.520100021E1,3.275699997E1
1.747904643E0,-4.383459854E1,4.559140015E1,3.101239967E1
1.757904643E0,-4.445679855E1,4.583539963E1,2.910919952E1
1.767904643E0,-4.505459976E1,4.614039993E1,2.738899994E1
1.777904643E0,-4.554259872E1,4.627460098E1,2.564439964E1
1.787904643E0,-4.596960068E1,4.622579956E1,2.413159943E1
1.797904643E0,-4.638439941E1,4.609159851E1,2.277739906E1
1.807904643E0,-4.681139755E1,4.582320023E1,2.156959915E1
1.817904643E0,-4.721400070E1,4.546939850E1,2.066679955E1
1.827904643E0,-4.766539764E1,4.487159729E1,1.983720016E1
1.837904643E0,-4.801919937E1,4.426160049E1,1.914179993E1
1.847904643E0,-4.842179871E1,4.350519943E1,1.836100006E1
1.857904643E0,-4.892200089E1,4.278540039E1,1.770219994E1
1.867904643E0,-4.936119843E1,4.207780075E1,1.711660004E1
1.877904643E0,-4.977599716E1,4.121159744E1,1.628699875E1
1.887904643E0,-5.017860031E1,4.044300079E1,1.553059959E1
1.897904643E0,-5.053239822E1,3.967440033E1,1.471319962E1
1.907904643E0,-5.076419830E1,3.908879852E1,1.404220009E1
1.917904643E0,-5.098379898E1,3.851539993E1,1.316379929E1
1.927904643E0,-5.110580063E1,3.803960037E1,1.248059940E1
1.937904643E0,-5.126440048E1,3.760039902E1,1.188280010E1
1.947904643E0,-5.132539749E1,3.724660110E1,1.124839973E1
1.957904643E0,-5.139859772E1,3.706359863E1,1.079699993E1
1.967904643E0,-5.144739914E1,3.686840057E1,1.030900002E1
1.977904643E0,-5.150839996E1,3.674639893E1,9.760000229E0
1.987904643E0,-5.159379959E1,3.664879990E1,9.235400200E0
1.997904643E0,-5.175239944E1,3.657559967E1,8.893799782E0
2.007904643E0,-5.188660049E1,3.658779907E1,8.808400154E0
2.017904643E0,-5.199639893E1,3.669759750E1,8.967000008E0
2.027904643E0,-5.226479721E1,3.679520035E1,9.174399376E0
2.037904643E0,-5.244779968E1,3.695380020E1,9.271999359E0
2.047904643E0,-5.277719879E1,3.708799744E1,8.783999443E0
2.057904643E0,-5.313100052E1,3.724660110E1,8.356999397E0
2.067904643E0,-5.350919724E1,3.733200073E1,8.186200142E0
2.077904643E0,-5.383860016E1,3.751499939E1,8.576600075E0
2.087904643E0,-5.422900009E1,3.763700104E1,9.223199844E0
2.097904643E0,-5.466819763E1,3.769799805E1,9.552599907E0
2.107904643E0,-5.510739899E1,3.779560089E1,9.674599648E0
2.117904643E0,-5.559539795E1,3.781999969E1,9.808799744E0
2.127904643E0,-5.596139908E1,3.786880112E1,1.052859974E1
2.137904643E0,-5.632740021E1,3.791759872E1,1.124839973E1
2.147904643E0,-5.666899872E1,3.802740097E1,1.179739952E1
2.157904643E0,-5.707159805E1,3.806399918E1,1.179739952E1
2.167904643E0,-5.734000015E1,3.799079895E1,1.129720020E1
2.177904643E0,-5.762059784E1,3.781999969E1,1.083360004E1
2.187904643E0,-5.784019852E1,3.763700104E1,1.056519985E1
2.197904643E0,-5.788899994E1,3.740520096E1,1.058959961E1
2.207904643E0,-5.797439957E1,3.718560028E1,1.060179996E1
2.217904643E0,-5.799879837E1,3.683179855E1,1.087020016E1
2.227904643E0,-5.803540039E1,3.642919922E1,1.108979988E1
2.237904643E0,-5.801099777E1,3.596559906E1,1.145580006E1
2.247904643E0,-5.802319717E1,3.558739853E1,1.179739952E1
2.257904643E0,-6.128059769E1,3.193959999E1,1.451799965E1
2.267904643E0,-6.117079926E1,3.161019897E1,1.494499969E1
2.277904643E0,-6.113419724E1,3.143939972E1,1.522559929E1
2.287904643E0,-6.106099701E1,3.121979904E1,1.543299961E1
2.297904643E0,-6.096339798E1,3.109779930E1,1.539639950E1
2.307904643E0,-6.084140015E1,3.101239967E1,1.523779964E1
2.317904643E0,-6.079259872E1,3.101239967E1,1.512799931E1
2.327904643E0,-6.070719910E1,3.103679848E1,1.505480003E1
2.337904643E0,-6.060960007E1,3.104899979E1,1.492059994E1
2.347904643E0,-6.046319962E1,3.113439941E1,1.515240002E1
2.357904643E0,-6.029240036E1,3.115880013E1,1.546959972E1
2.367904643E0,-5.997520065E1,3.121979904E1,1.609179878E1
2.377904643E0,-5.970679855E1,3.126859856E1,1.675059891E1
2.387904643E0,-5.938959885E1,3.136619949E1,1.765340042E1
2.397904643E0,-5.899919891E1,3.143939972E1,1.843420029E1
2.407904643E0,-5.858440018E1,3.150039864E1,1.928820038E1
2.417904643E0,-5.816959763E1,3.156139946E1,2.017879868E1
2.427904643E0,-5.766939926E1,3.165899849E1,2.070339966E1
2.437904643E0,-5.724239731E1,3.178100014E1,2.114259911E1
2.447904643E0,-5.692519760E1,3.184199905E1,2.136219978E1
2.457904643E0,-5.652259827E1,3.197620010E1,2.153299904E1
2.467904643E0,-5.609560013E1,3.208599854E1,2.149639893E1
2.477904643E0,-5.636399841E1,3.381839752E1,2.072780037E1
2.487904643E0,-5.593700027E1,3.397700119E1,2.044719887E1
2.497904643E0,-5.549779892E1,3.418439865E1,2.027639961E1
2.507904643E0,-5.516839981E1,3.433079910E1,2.006900024E1
2.517904643E0,-5.460720062E1,3.442839813E1,1.984939957E1
2.527904643E0,-5.409479904E1,3.455039978E1,1.983720016E1
2.537904643E0,-5.355799866E1,3.458699799E1,1.981279945E1
2.547904643E0,-5.319199753E1,3.456259918E1,1.980060005E1
2.557904643E0,-5.275279999E1,3.444059753E1,1.972739983E1
2.567904643E0,-5.241119766E1,3.434299850E1,1.978839874E1
2.577904643E0,-5.208179855E1,3.420879745E1,1.977619934E1
2.587904643E0,-5.178899765E1,3.407460022E1,1.973959923E1
2.597904643E0,-5.155719757E1,3.391600037E1,1.975180054E1
2.607904643E0,-5.127659988E1,3.378179932E1,1.967860031E1
2.617904643E0,-5.109359741E1,3.373299789E1,1.961759949E1
2.627904643E0,-5.083739853E1,3.369639969E1,1.960540009E1
2.637904643E0,-5.054459763E1,3.380619812E1,1.964200020E1
2.647904643E0,-5.021519852E1,3.389159775E1,1.961759949E1
2.657904643E0,-4.981259918E1,3.401359940E1,1.969079971E1
2.667904643E0,-4.940999985E1,3.413560104E1,1.970299911E1
2.677904643E0,-4.910499954E1,3.437960052E1,1.986159897E1
2.687904643E0,-4.860479736E1,3.462360001E1,2.009339905E1
2.697904643E0,-4.826319885E1,3.486759949E1,2.037400055E1
2.707904643E0,-4.775079727E1,3.509939957E1,2.080099869E1
2.717904643E0,-4.740919876E1,3.525799942E1,2.159399986E1
2.727904643E0,-4.698220062E1,3.542879868E1,2.299699974E1
2.737904643E0,-4.722620010E1,3.630719757E1,2.429019928E1
2.747904643E0,-4.682360077E1,3.639260101E1,2.615679932E1
2.757904643E0,-4.643320084E1,3.639260101E1,2.807219887E1
2.767904643E0,-4.614039993E1,3.631940079E1,3.018280029E1
2.777904643E0,-4.577439880E1,3.613639832E1,3.231779861E1
2.787904643E0,-4.550600052E1,3.596559906E1,3.451379776E1
2.797904643E0,-4.517659760E1,3.573379898E1,3.639260101E1
2.807904643E0,-4.489599991E1,3.553860092E1,3.783219910E1
2.817904643E0,-4.483499908E1,3.523360062E1,3.917419815E1
2.827904643E0,-4.473740005E1,3.501399994E1,4.029660034E1
2.837904643E0,-4.474959946E1,3.474559784E1,4.124819946E1
2.847904643E0,-4.484719849E1,3.451379776E1,4.184600067E1
2.857904643E0,-4.500579834E1,3.437960052E1,4.240719986E1
2.867904643E0,-4.518880081E1,3.424539948E1,4.274879837E1
2.877904643E0,-4.540839767E1,3.412339783E1,4.304159927E1
2.887904643E0,-4.578659821E1,3.403799820E1,4.322459793E1
2.897904643E0,-4.610379791E1,3.391600037E1,4.332220078E1
2.907904643E0,-4.646979904E1,3.372079849E1,4.329779816E1
2.917904643E0,-4.676259995E1,3.356219864E1,4.320019913E1
2.927904643E0,-4.704319763E1,3.347679901E1,4.309040070E1
2.937904643E0,-4.723839951E1,3.352560043E1,4.278540039E1
2.947904643E0,-4.755559921E1,3.361100006E1,4.240719986E1
2.957904643E0,-4.779959869E1,3.378179932E1,4.191920090E1
2.967904643E0,-4.808020020E1,3.391600037E1,4.119939804E1
2.977904643E0,-4.845840073E1,3.426979828E1,4.021120071E1
2.987904643E0,-4.881219864E1,3.469680023E1,3.925959778E1
2.997904643E0,-4.923920059E1,3.516040039E1,3.814939880E1
3.007904643E0,-4.973939896E1,3.553860092E1,3.708799744E1
3.017904643E0,-5.016640091E1,3.584359741E1,3.609980011E1
3.027904643E0,-5.056900024E1,3.601440048E1,3.517259979E1
3.037904643E0,-5.098379898E1,3.620959854E1,3.440399933E1
3.047904643E0,-5.128879929E1,3.628279877E1,3.372079849E1
3.057904643E0,-5.141079712E1,3.629499817E1,3.336700058E1
3.067904643E0,-5.152059937E1,3.623400116E1,3.298880005E1
3.077904643E0,-5.154499817E1,3.606319809E1,3.269599915E1
3.087904643E0,-5.245999908E1,3.713679886E1,3.136619949E1
3.097904643E0,-5.264299774E1,3.691719818E1,3.101239967E1
3.107904643E0,-5.282600021E1,3.679520035E1,3.043899918E1
3.117904643E0,-5.319199753E1,3.652679825E1,2.976799965E1
3.127904643E0,-5.357019806E1,3.635599899E1,2.907259941E1
3.137904643E0,-5.405820084E1,3.613639832E1,2.813319969E1
3.147904643E0,-5.458279800E1,3.594120026E1,2.699860001E1
3.157904643E0,-5.514399719E1,3.585580063E1,2.579080009E1
3.167904643E0,-5.561980057E1,3.573379898E1,2.439999962E1
3.177904643E0,-5.596139908E1,3.562400055E1,2.304579926E1
3.187904643E0,-5.624200058E1,3.551419830E1,2.185019875E1
3.197904643E0,-5.627859879E1,3.547760010E1,2.071559906E1
3.207904643E0,-5.624200058E1,3.544099808E1,1.972739983E1
3.217904643E0,-5.605899811E1,3.538000107E1,1.889780045E1
3.227904643E0,-5.583939743E1,3.536779785E1,1.837319946E1
3.237904643E0,-5.552219772E1,3.529459763E1,1.817799950E1
3.247904643E0,-5.520499802E1,3.524580002E1,1.820240021E1
3.257904643E0,-5.491219711E1,3.516040039E1,1.848299980E1
3.267904643E0,-5.454619980E1,3.500180054E1,1.900759888E1
3.277904643E0,-5.416799927E1,3.487979889E1,1.969079971E1
3.287904643E0,-5.391180038E1,3.472119904E1,2.010560036E1
3.297904643E0,-5.375320053E1,3.462360001E1,2.039839935E1
3.307904643E0,-5.366779709E1,3.455039978E1,2.042280006E1
3.317904643E0,-5.361899948E1,3.447719955E1,2.041059875E1
3.327904643E0,-5.331399918E1,3.446500015E1,2.082539940E1
3.337904643E0,-5.296019745E1,3.445280075E1,2.149639893E1
3.347904643E0,-5.256979752E1,3.458699799E1,2.233819962E1
3.357904643E0,-5.233799744E1,3.468460083E1,2.296039963E1
3.367904643E0,-5.219160080E1,3.486759949E1,2.341180038E1
3.377904643E0,-5.204520035E1,3.502619934E1,2.391199875E1
3.387904643E0,-5.180120087E1,3.516040039E1,2.446100044E1
3.397904643E0,-5.165480042E1,3.529459763E1,2.487579918E1
3.407904643E0,-5.176459885E1,3.544099808E1,2.493680000E1
3.417904643E0,-5.197200012E1,3.561180115E1,2.458300018E1
3.427904643E0,-5.225259781E1,3.564839935E1,2.383880043E1
3.437904643E0,-5.243560028E1,3.570940018E1,2.325319862E1
3.447904643E0,-5.243560028E1,3.573379898E1,2.314340019E1
3.457904643E0,-5.228919983E1,3.574599838E1,2.318000031E1
3.467904643E0,-5.216719818E1,3.579479980E1,2.338739967E1
3.477904643E0,-5.197200012E1,3.578260040E1,2.365579987E1
3.487904643E0,-5.178899765E1,3.575819778E1,2.386319923E1
3.497904643E0,-5.152059937E1,3.568499756E1,2.404619980E1
3.507904643E0,-5.125219727E1,3.570940018E1,2.431459999E1
3.517904643E0,-5.095940018E1,3.573379898E1,2.452199936E1
3.527904643E0,-5.067879868E1,3.575819778E1,2.461960030E1
3.537904643E0,-5.039819717E1,3.585580063E1,2.477820015E1
3.547904643E0,-5.003219986E1,3.589239883E1,2.498559952E1
3.557904643E0,-5.165480042E1,3.380619812E1,2.818199921E1
3.567904643E0,-5.121559906E1,3.392819977E1,2.837719917E1
3.577904643E0,-5.080080032E1,3.412339783E1,2.857239914E1
3.587904643E0,-5.033720016E1,3.429420090E1,2.877979851E1
3.597904643E0,-4.994680023E1,3.448939896E1,2.884079933E1
3.607904643E0,-4.956859970E1,3.468460083E1,2.895059967E1
3.617904643E0,-4.917819977E1,3.487979889E1,2.893840027E1
3.627904643E0,-4.890979767E1,3.513599777E1,2.873099899E1
3.637904643E0,-4.875119781E1,3.538000107E1,2.853579903E1
3.647904643E0,-4.862919998E1,3.559959793E1,2.824300003E1
3.657904643E0,-4.855599976E1,3.584359741E1,2.798679924E1
3.667904643E0,-4.842179871E1,3.617300034E1,2.748659897E1
3.677904643E0,-4.876339722E1,3.711240005E1,2.646179962E1
3.687904643E0,-4.865359879E1,3.740520096E1,2.627879906E1
3.697904643E0,-4.858039856E1,3.771019745E1,2.612019920E1
3.707904643E0,-4.838520050E1,3.794199753E1,2.614459991E1
3.717904643E0,-4.809239960E1,3.823479843E1,2.630319977E1
3.727904643E0,-4.771419907E1,3.856419754E1,2.649839973E1
3.737904643E0,-4.729940033E1,3.885699844E1,2.670579910E1
3.747904643E0,-4.690900040E1,3.907659912E1,2.710840034E1
3.757904643E0,-4.655519867E1,3.930839920E1,2.746220016E1
3.767904643E0,-4.621360016E1,3.952799988E1,2.768179893E1
3.777904643E0,-4.593299866E1,3.979639816E1,2.782819939E1
3.787904643E0,-4.582320023E1,4.017459869E1,2.774279976E1
3.797904643E0,-4.568899918E1,4.046739960E1,2.752319908E1
3.807904643E0,-4.562799835E1,4.078459930E1,2.720599937E1
3.817904643E0,-4.559140015E1,4.112619781E1,2.708399963E1
3.827904643E0,-4.556699753E1,4.145560074E1,2.690099907E1
3.837904643E0,-4.538399887E1,4.182159805E1,2.703520012E1
3.847904643E0,-4.515219879E1,4.215100098E1,2.743779945E1
3.857904643E0,-4.650639725E1,4.080899811E1,2.681559944E1
3.867904643E0,-4.606719971E1,4.091880035E1,2.785260010E1
3.877904643E0,-4.560359955E1,4.091880035E1,2.926779938E1
3.887904643E0,-4.506679916E1,4.078459930E1,3.093919945E1
3.897904643E0,-4.455439758E1,4.084560013E1,3.272039795E1
3.907904643E0,-4.393219757E1,4.051620102E1,3.463579941E1
3.917904643E0,-4.333440018E1,4.004039764E1,3.658779907E1
3.927904643E0,-4.274879837E1,3.951580048E1,3.834460068E1
3.937904643E0,-4.226079941E1,3.957679749E1,4.015019989E1
3.947904643E0,-4.178499985E1,3.897900009E1,4.174839783E1
3.957904643E0,-4.132139969E1,3.843000031E1,4.312699890E1
3.967904643E0,-4.082119751E1,3.794199753E1,4.443239975E1
3.977904643E0,-4.033319855E1,3.752719879E1,4.551819992E1
3.987904643E0,-3.999160004E1,3.710020065E1,4.638439941E1
3.997904643E0,-3.974760056E1,3.684399796E1,4.687239838E1
4.007904643E0,-3.957679749E1,3.657559967E1,4.736039734E1
4.017904643E0,-3.941819763E1,3.641699982E1,4.765319824E1
4.027904643E0,-3.939379883E1,3.630719757E1,4.775079727E1
4.037904643E0,-3.946699905E1,3.634379959E1,4.764099884E1
4.047904643E0,-3.977199936E1,3.641699982E1,4.731159973E1
4.057904643E0,-4.011359787E1,3.651459885E1,4.679919815E1
4.067904643E0,-4.049179840E1,3.672200012E1,4.631119919E1
4.077904643E0,-4.100419998E1,3.696599960E1,4.573780060E1
4.087904643E0,-4.152880096E1,3.740520096E1,4.490819931E1
4.097904643E0,-4.212659836E1,3.785659790E1,4.382239914E1
4.107904643E0,-4.278540039E1,3.834460068E1,4.273659897E1
4.117904643E0,-4.346859741E1,3.890579987E1,4.151659775E1
4.127904643E0,-4.410300064E1,3.947919846E1,4.022340012E1
4.137904643E0,-4.483499908E1,4.029660034E1,3.879599762E1
4.147904643E0,-4.560359955E1,4.100419998E1,3.722219849E1
4.157904643E0,-4.625019836E1,4.172399902E1,3.556299973E1
4.167904643E0,-4.681139755E1,4.238280106E1,3.408679962E1
4.177904643E0,-4.748239899E1,4.288299942E1,3.272039795E1
4.187904643E0,-4.806800079E1,4.339540100E1,3.130519867E1
4.197904643E0,-4.860479736E1,4.692119980E1,3.151259995E1
4.207904643E0,-4.915379715E1,4.722620010E1,3.034140015E1
4.217904643E0,-4.977599716E1,4.728720093E1,2.931659889E1
4.227904643E0,-5.042259979E1,4.726279831E1,2.825519943E1
4.237904643E0,-5.105699921E1,4.762879944E1,2.751099968E1
4.247904643E0,-5.177679825E1,4.737260056E1,2.649839973E1
4.257904643E0,-5.244779968E1,4.706760025E1,2.547360039E1
4.267904643E0,-5.321640015E1,4.668939972E1,2.441219902E1
4.277904643E0,-5.389959717E1,4.682360077E1,2.338739967E1
4.287904643E0,-5.464379883E1,4.637220001E1,2.233819962E1
4.297904643E0,-5.518059921E1,4.596960068E1,2.145979881E1
4.307904643E0,-5.577840042E1,4.556699753E1,2.069120026E1
4.317904643E0,-5.638839722E1,4.513999939E1,1.998359871E1
