"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.067306850E-1,-2.792452335E0,-2.871026993E-1,-1.840330243E0
7.117812580E-1,-2.785987139E0,-5.847358704E-2,-2.035336018E0
7.168318300E-1,-2.696437597E0,1.447925568E-1,-2.316383839E0
7.218824030E-1,-2.699714184E0,3.349399567E-1,-2.567691088E0
7.269329760E-1,-2.837789059E0,3.434667587E-1,-2.930545330E0
7.319835490E-1,-3.394715309E0,2.395191193E-1,-3.577695370E0
7.370341220E-1,-4.358047962E0,-3.000926971E-2,-4.344667912E0
7.420846950E-1,-5.523760319E0,-5.253324509E-1,-5.095252037E0
7.471352680E-1,-6.485824585E0,-1.125634193E0,-5.555561543E0
7.521858410E-1,-6.782537460E0,-1.827449799E0,-5.671596527E0
7.572364140E-1,-5.953482151E0,-2.260479927E0,-4.953816891E0
7.622869870E-1,-4.438762665E0,-2.452595711E0,-4.106315613E0
7.673375600E-1,-2.787629604E0,-2.384139061E0,-3.766053677E0
7.723881330E-1,-1.272743464E0,-2.420324326E0,-3.661173820E0
7.774387050E-1,-5.889654160E-2,-2.934294701E0,-2.983432293E0
7.824892780E-1,8.152132034E-1,-3.952032089E0,-1.135656118E0
7.875398510E-1,1.265485287E0,-5.115102768E0,1.603591681E0
7.925904240E-1,1.738852978E0,-6.185532570E0,4.608900547E0
7.976409970E-1,2.162762403E0,-7.134963989E0,6.567838669E0
8.026915700E-1,2.184156418E0,-7.323685646E0,7.466129303E0
8.077421430E-1,2.224270582E0,-6.307698250E0,7.569310188E0
8.127927160E-1,1.974799633E0,-5.014168739E0,6.559889793E0
8.178432890E-1,1.012405634E0,-4.333246231E0,5.074284077E0
8.228938620E-1,-8.577301502E-1,-4.962788582E0,3.468712807E0
8.279444350E-1,-3.647226095E0,-7.429787636E0,1.360216260E0
8.329950080E-1,-6.960058212E0,-1.213460255E1,-4.125137329E0
8.380455800E-1,-7.811293602E0,-1.722866058E1,-1.060410881E1
8.430961530E-1,-3.897479534E0,-1.925806618E1,-1.207338524E1
8.481467260E-1,1.830407739E0,-1.834136963E1,-1.166439915E1
8.532361010E-1,7.890759468E0,-1.476124287E1,-7.055934906E0
8.582478720E-1,1.226141262E1,-9.241036415E0,-6.552350521E-1
8.632984450E-1,1.318334389E1,-4.215607643E0,2.945404053E0
8.683490180E-1,1.168348885E1,-8.472213745E-1,4.098958492E0
8.733995910E-1,9.573566437E0,9.960985184E-1,4.342453957E0
8.784501640E-1,7.643992424E0,1.935549736E0,4.318970680E0
8.835007370E-1,5.872648239E0,2.147236347E0,3.878466606E0
8.885513100E-1,4.026565552E0,1.579811096E0,2.992376089E0
8.936018830E-1,1.742967129E0,5.810613632E-1,1.541680813E0
8.986524550E-1,-2.488608360E-1,-3.354330063E-1,1.221873760E-1
9.037030280E-1,-6.212511063E-1,-1.040664673E0,-7.820072174E-1
9.087536010E-1,5.993813276E-1,-1.582854271E0,-1.079669952E0
9.138041740E-1,2.230112553E0,-2.005164146E0,-1.091418028E0
9.188547470E-1,3.133418322E0,-2.284278870E0,-8.194072247E-1
9.239052680E-1,3.252409935E0,-2.629833221E0,-4.109101295E-1
9.289558930E-1,2.912181377E0,-3.060169220E0,-9.268546104E-2
9.340064660E-1,2.370226860E0,-3.537612915E0,1.249427795E-1
9.390570390E-1,1.790763021E0,-3.737325668E0,4.147727489E-1
9.441076120E-1,1.277798057E0,-3.581353188E0,8.340318203E-1
9.491581850E-1,9.213886261E-1,-2.968692780E0,1.475473046E0
9.542087050E-1,5.527225733E-1,-2.039258003E0,2.016035557E0
9.592593300E-1,1.465780735E-1,-1.117977142E0,2.156166553E0
9.643098510E-1,-3.157323599E-1,-3.614702225E-1,1.854100943E0
9.693992780E-1,-7.104214430E-1,1.863765717E-1,1.259313941E0
9.744109970E-1,-1.007651329E0,6.446123123E-1,5.860650539E-1
9.794615700E-1,-1.148344636E0,9.237480164E-1,7.796883583E-2
9.845121430E-1,-1.349892735E0,1.211773872E0,-3.203279972E-1
9.895627160E-1,-1.493008018E0,1.522742271E0,-5.574848652E-1
9.946132890E-1,-1.733259320E0,1.856113434E0,-7.927222252E-1
9.996638620E-1,-1.980778098E0,2.192250252E0,-9.066970348E-1
1.004714435E0,-2.200553894E0,2.599868774E0,-9.622535706E-1
1.009765008E0,-2.360424042E0,3.059300423E0,-9.888696671E-1
1.014815580E0,-2.325284243E0,3.474949837E0,-9.891033173E-1
1.019866153E0,-2.128225327E0,3.825759411E0,-9.480957985E-1
1.024916726E0,-1.909782410E0,4.020527840E0,-9.452502728E-1
1.029967299E0,-1.597550631E0,4.063808441E0,-1.028584480E0
1.035017872E0,-1.298480749E0,3.937337399E0,-1.177118063E0
1.040068445E0,-1.078502655E0,3.714690208E0,-1.278300166E0
1.045119018E0,-9.016565084E-1,3.436683655E0,-1.560016155E0
1.050169591E0,-8.237142563E-1,3.180884361E0,-1.716521621E0
1.055220164E0,-6.715698242E-1,2.888721466E0,-1.684756637E0
1.060270685E0,-5.397098064E-1,2.584184647E0,-1.515513420E0
1.065321258E0,-3.853163123E-1,2.326978207E0,-1.264495015E0
1.070371830E0,-1.643689275E-1,2.104999542E0,-1.013426185E0
1.075422455E0,7.207131386E-2,1.947928429E0,-9.005106688E-1
1.080460789E0,2.298516631E-1,1.945920944E0,-9.042433500E-1
1.085494330E0,4.033073783E-1,2.033765793E0,-1.070997596E0
1.090527872E0,3.849750161E-1,2.121498108E0,-1.321545839E0
1.095561414E0,1.853494048E-1,2.158779144E0,-1.982614398E0
1.100594903E0,-1.799110770E-1,2.145479202E0,-2.818979740E0
1.105628445E0,-7.389615774E-1,2.163795471E0,-3.552254438E0
1.110764226E0,-1.316043019E0,2.171540260E0,-4.036633492E0
1.115797768E0,-1.824934363E0,2.192565918E0,-4.380134106E0
1.120831310E0,-2.335507631E0,2.325507164E0,-4.473871231E0
1.125864851E0,-2.828734875E0,2.525542259E0,-4.410403252E0
1.130898341E0,-3.158574343E0,2.832847595E0,-4.026177883E0
1.135931883E0,-3.256854773E0,3.257983208E0,-3.234734774E0
1.141067664E0,-3.017006874E0,3.706589222E0,-2.063826084E0
1.146101205E0,-2.476329327E0,4.088746071E0,-7.660036087E-1
1.151134747E0,-1.689108729E0,4.480938911E0,5.091686249E-1
1.156168289E0,-8.259712458E-1,4.744717598E0,1.448588133E0
1.161201778E0,-4.134416580E-2,4.738202572E0,1.799345732E0
1.166235320E0,6.613387465E-1,4.473232746E0,1.821963429E0
1.171410372E0,1.130725145E0,4.172069550E0,1.743567824E0
1.176443914E0,1.564683437E0,3.914712906E0,1.785529017E0
1.181477455E0,2.072808743E0,3.571705818E0,2.220654488E0
1.186510997E0,2.426805973E0,3.440248489E0,3.011153698E0
1.191544487E0,2.689361095E0,3.365631104E0,3.972166777E0
1.196578028E0,2.819240570E0,3.160523415E0,4.961076260E0
1.201674487E0,2.916008472E0,2.838530064E0,5.396251202E0
1.206708028E0,2.736848831E0,2.578620911E0,5.382873535E0
1.211741570E0,2.274068117E0,2.314306259E0,4.995337486E0
1.216775112E0,1.570073009E0,2.055365086E0,4.229789257E0
1.221808601E0,7.370814085E-1,1.545399666E0,2.849125862E0
1.226842143E0,-1.503852606E-1,7.363805771E-1,1.055303574E0
1.231977924E0,-8.453850746E-1,-3.707752228E-1,-6.951029301E-1
1.237011466E0,-1.098112702E0,-1.611577034E0,-1.668765306E0
1.242045008E0,-8.185091019E-1,-2.438559532E0,-1.558844090E0
1.247078549E0,-6.658864021E-2,-2.805035591E0,-8.520355225E-1
1.252112039E0,8.518279791E-1,-2.622455597E0,-2.749991417E-2
1.257145580E0,1.535375476E0,-1.841170311E0,4.787015915E-1
1.262281362E0,1.972387552E0,-8.760099411E-1,2.056283951E-1
1.267314903E0,1.905354023E0,9.357833862E-2,-6.492402554E-1
1.272348445E0,1.469221354E0,9.816389084E-1,-1.718232393E0
1.277381987E0,9.968469143E-1,1.732727528E0,-2.611238956E0
1.282415476E0,5.632933378E-1,2.287285328E0,-2.934259176E0
1.287449018E0,2.737369537E-1,2.693875313E0,-2.586240292E0
1.292584747E0,1.836369038E-1,2.852083206E0,-1.676711082E0
1.297618289E0,2.426820993E-1,2.748512745E0,-6.004788876E-1
1.302651830E0,3.340752125E-1,2.429750443E0,3.863363266E-1
1.307685372E0,5.845946074E-1,1.959948063E0,1.175873995E0
1.312718862E0,1.009957552E0,1.568593979E0,1.794121265E0
1.317752403E0,1.469740629E0,1.332630634E0,2.111518860E0
1.322888185E0,2.229044437E0,1.134990692E0,2.324541092E0
1.327921726E0,2.720049381E0,1.135533333E0,1.788979053E0
1.332955268E0,2.634891987E0,1.182512283E0,6.069746017E-1
1.337988810E0,2.442937374E0,1.107288361E0,-6.090273857E-1
1.343022299E0,2.273432016E0,1.063311577E0,-1.207529545E0
1.348055841E0,1.820802569E0,1.147170067E0,-1.202575684E0
1.353191622E0,1.153157830E0,1.095056534E0,-1.812547207E0
1.358225164E0,2.340950966E-1,7.203779221E-1,-3.059669971E0
1.363258705E0,-5.335030556E-1,-2.975368500E-2,-4.094133377E0
1.368292247E0,-1.210902691E0,-1.056179047E0,-4.329403877E0
1.373325737E0,-1.830927134E0,-2.262732506E0,-3.422027111E0
1.378359278E0,-2.205785036E0,-3.347657204E0,-2.202623129E0
1.383495008E0,-2.341598272E0,-4.278518677E0,-1.505137682E0
1.388528549E0,-2.413061857E0,-5.111952782E0,-1.717321396E0
1.393562091E0,-2.382856131E0,-5.923595428E0,-2.410336494E0
1.398595633E0,-2.457159281E0,-6.665888786E0,-3.237234592E0
1.403629122E0,-2.606359005E0,-7.307794571E0,-3.707902908E0
1.408662664E0,-2.677396536E0,-7.938891411E0,-3.564167023E0
1.413798445E0,-2.619043112E0,-8.272164345E0,-2.996517181E0
1.418831987E0,-2.350046396E0,-8.431736946E0,-2.269574642E0
1.423865528E0,-1.870925665E0,-8.246402740E0,-1.507791996E0
1.428899070E0,-1.244223833E0,-7.563426018E0,-8.521175385E-1
1.433932560E0,-4.406418800E-1,-6.628341675E0,-4.606313705E-1
1.438966101E0,9.712862968E-2,-5.767486572E0,-2.886090279E-1
1.444101830E0,1.631197929E-1,-5.160248756E0,-5.168437958E-1
1.449135372E0,-8.220529556E-2,-4.784771919E0,-1.162499905E0
1.454168914E0,-5.139038563E-1,-4.765907764E0,-1.772729874E0
1.459202455E0,-9.732744694E-1,-5.106254578E0,-1.906685352E0
1.464235945E0,-1.369886160E0,-5.511929989E0,-1.731064320E0
1.469269487E0,-1.450961590E0,-5.616007328E0,-1.160300732E0
1.474405268E0,-9.937808514E-1,-5.274556160E0,-3.017072678E-1
1.479438810E0,1.207656860E-1,-4.574646473E0,6.688599586E-1
1.484472351E0,1.329599380E0,-3.623116970E0,1.335676193E0
1.489505893E0,2.064508915E0,-2.471864700E0,1.525486946E0
1.494539383E0,2.713716984E0,-1.669919014E0,1.956641197E0
1.499572924E0,2.976196527E0,-1.068496704E0,2.022346020E0
1.504708653E0,2.732047796E0,-6.101627350E-1,1.733298302E0
1.509742195E0,2.015522480E0,-1.508803368E-1,1.396653175E0
1.514775737E0,1.239965439E0,3.173718452E-1,1.229708672E0
1.519809278E0,6.896743774E-1,6.217608452E-1,1.391279697E0
1.524842768E0,3.730251789E-1,6.875176430E-1,1.860309124E0
1.529876310E0,6.846618652E-2,6.472783089E-1,2.327070236E0
1.535012091E0,-1.574220657E-1,4.402456284E-1,2.751177788E0
1.540045633E0,-3.066883087E-1,-1.711797714E-2,3.036000013E0
1.545079174E0,-3.501458168E-1,-5.893893242E-1,2.891215801E0
1.550112716E0,-3.107345104E-1,-1.108183384E0,2.374839783E0
1.555146205E0,-1.814348698E-1,-1.528029919E0,1.657530308E0
1.560179747E0,-1.635019779E-1,-1.709763050E0,1.113585472E0
1.565315476E0,-3.208346367E-1,-1.728518486E0,8.763108253E-1
1.570349018E0,-5.742630959E-1,-1.543729305E0,9.913010597E-1
1.575382560E0,-7.201511860E-1,-1.375321388E0,1.396113396E0
1.580416101E0,-7.394828796E-1,-1.086167336E0,1.853814125E0
1.585449591E0,-5.648729801E-1,-7.899684906E-1,2.362184525E0
1.590483133E0,-4.196987152E-1,-4.451231956E-1,2.827674866E0
1.595664539E0,-3.080804348E-1,1.604557037E-2,3.045340538E0
1.600712039E0,-2.213401794E-1,5.167484283E-1,3.060414076E0
1.605759487E0,-1.417016983E-1,1.023165226E0,3.004498720E0
1.610806987E0,-5.233502388E-2,1.522017479E0,2.876148224E0
1.615854435E0,-2.916693687E-2,1.985724449E0,2.717838764E0
1.620901935E0,5.379438400E-3,2.442641735E0,2.601803780E0
1.625928549E0,-4.183053970E-3,2.895454407E0,2.435394764E0
1.630976049E0,-2.664017677E-2,3.351266861E0,2.307050705E0
1.636023497E0,-5.747365952E-2,3.828266859E0,2.168214321E0
1.641070997E0,-1.853334904E-1,4.251686573E0,2.001303434E0
1.646118445E0,-2.194781303E-1,4.672559738E0,1.829332829E0
1.651165945E0,-2.634785175E-1,5.069029331E0,1.687074423E0
1.656231987E0,-1.941132545E-1,5.348101139E0,1.536006927E0
1.661279487E0,-6.275177002E-3,5.611159325E0,1.417012691E0
1.666326935E0,2.543921471E-1,5.705813408E0,1.342479706E0
1.671374435E0,5.170562267E-1,5.715143204E0,1.238065243E0
1.676421883E0,7.861592770E-1,5.662351608E0,1.135875225E0
1.681469383E0,1.048249483E0,5.558413982E0,9.488096237E-1
1.686535372E0,1.245455384E0,5.477644920E0,7.870736122E-1
1.691582872E0,1.449684143E0,5.406633854E0,6.257247925E-1
1.696630320E0,1.659549236E0,5.289347649E0,4.980201721E-1
1.701677820E0,1.876189470E0,5.074429989E0,4.088253975E-1
1.706737664E0,2.166736364E0,4.838609695E0,3.947205544E-1
1.711785112E0,2.393604755E0,4.401047230E0,5.130333900E-1
1.716878237E0,2.603725195E0,3.921545506E0,6.430413723E-1
1.721925737E0,2.742212772E0,3.355023384E0,6.437072754E-1
1.726973185E0,2.869683504E0,2.761975765E0,5.803756714E-1
1.732020685E0,2.967958212E0,2.141319752E0,5.464329720E-1
1.737068133E0,3.006012440E0,1.493009567E0,5.014090538E-1
1.742115633E0,2.949153185E0,9.448060989E-1,4.599449635E-1
1.747142195E0,2.892000914E0,3.598432541E-1,3.871185780E-1
1.752189695E0,2.868309975E0,-1.731243134E-1,2.674603462E-1
1.757237143E0,2.751874447E0,-7.310781479E-1,5.476641655E-2
1.762284643E0,2.615925789E0,-1.262598038E0,-1.184999943E-1
1.767332091E0,2.381003857E0,-1.620929718E0,-3.365514278E-1
1.772379591E0,2.121855021E0,-1.829361916E0,-5.816581249E-1
1.777445633E0,1.824452162E0,-1.869091988E0,-7.780737877E-1
1.782493133E0,1.405273080E0,-1.751635551E0,-8.832707405E-1
1.787540580E0,9.254119396E-1,-1.378086090E0,-7.821147442E-1
1.792588080E0,5.205495358E-1,-8.495044708E-1,-6.403102875E-1
1.797635528E0,1.288394928E-1,-2.295675278E-1,-5.050048828E-1
1.802683028E0,-1.890909672E-2,4.565114975E-1,-3.588161469E-1
1.807749018E0,-1.413545609E-1,1.121745110E0,-2.861464024E-1
1.812796518E0,-3.090206385E-1,1.778035164E0,-2.538614273E-1
1.817843966E0,-3.298156261E-1,2.295575142E0,-2.424712181E-1
1.822891466E0,-4.509224892E-1,2.794718742E0,3.466758728E-1
1.827938914E0,-6.311742067E-1,3.250833035E0,9.649031162E-1
1.832986414E0,-8.257672787E-1,3.703453064E0,1.078913450E0
1.838052455E0,-1.185700059E0,3.972004890E0,1.104770422E0
1.843099955E0,-1.570971966E0,4.202028275E0,9.841579199E-1
1.848147403E0,-1.862339854E0,4.377666473E0,7.617210150E-1
1.853194903E0,-1.767651796E0,4.216811180E0,5.632474422E-1
1.858242351E0,-2.546398878E0,4.384015083E0,-1.294419765E-1
1.863289851E0,-2.737825632E0,4.159996033E0,-7.098801136E-1
1.868355893E0,-2.398765326E0,3.524400234E0,-1.025828362E0
1.873403393E0,-2.858755350E0,3.083827019E0,-1.437448263E0
1.878450841E0,-3.051594019E0,2.922704220E0,-1.718484879E0
1.883498341E0,-3.302960873E0,2.647543907E0,-1.689276457E0
1.888545789E0,-3.427255630E0,2.055951595E0,-1.615235806E0
1.893593289E0,-3.546719790E0,1.330736160E0,-1.388608217E0
1.898659278E0,-3.598212719E0,6.028184891E-1,-1.155208468E0
1.903706778E0,-3.754929781E0,3.843784332E-2,-1.039687276E0
1.908754226E0,-3.899617910E0,-3.171997070E-1,-1.002910614E0
1.913801726E0,-3.935612679E0,-6.091985703E-1,-1.196913600E0
1.918849174E0,-3.849674702E0,-5.391693115E-1,-1.333599210E0
1.923896674E0,-3.673866272E0,-4.612445831E-2,-1.450765014E0
1.928962664E0,-3.608335495E0,5.054607391E-1,-1.613314629E0
1.934010164E0,-3.643505096E0,1.154618263E0,-1.793944120E0
1.939057612E0,-3.698487759E0,1.804251671E0,-1.926645994E0
1.944105112E0,-3.792922974E0,2.421996593E0,-2.075717449E0
1.949152560E0,-3.942928553E0,2.903902531E0,-2.218117714E0
1.954200060E0,-4.044550896E0,2.988563538E0,-2.392486572E0
1.959266101E0,-4.274574280E0,2.737858772E0,-2.635591507E0
1.964313601E0,-4.480018616E0,2.245667458E0,-2.770481110E0
1.969361049E0,-4.660259247E0,1.554053307E0,-2.888006687E0
1.974408549E0,-4.502901077E0,9.663925171E-1,-3.054351330E0
1.979455997E0,-3.765268803E0,4.079103470E-1,-3.119167805E0
1.984503497E0,-2.865624905E0,-2.307281494E-1,-3.205271244E0
1.989569539E0,-2.060848236E0,-1.044506073E0,-3.391440153E0
1.994617039E0,-8.986589909E-1,-2.278591156E0,-3.674797297E0
1.999664487E0,8.179048896E-1,-4.018535614E0,-3.182626486E0
2.004711987E0,2.360167027E0,-6.011388779E0,-5.015842915E-1
2.009759435E0,3.316002369E0,-8.007641792E0,3.987226725E0
2.014806935E0,3.952947140E0,-1.002994919E1,8.023375511E0
2.019872924E0,4.282266140E0,-1.122647667E1,1.002668381E1
2.024920424E0,4.665959835E0,-1.041330051E1,9.196785927E0
2.029967872E0,4.808923721E0,-8.125514984E0,7.211263657E0
2.035015372E0,4.242807388E0,-5.975162506E0,4.876897812E0
2.040062820E0,3.697422981E0,-4.474132538E0,2.626216412E0
2.045110320E0,1.379914641E0,-4.236851692E0,7.078559399E-1
2.050176362E0,-6.052534103E0,-5.342197418E0,-3.143931627E0
2.055223862E0,-1.193431187E1,-1.002285290E1,-8.138645172E0
2.060271310E0,-9.527596474E0,-1.691927338E1,-1.024719429E1
2.065318810E0,-3.969910145E0,-2.048997116E1,-1.108382034E1
2.070366258E0,1.809885025E0,-1.955080986E1,-9.419948578E0
2.075413758E0,7.747479916E0,-1.448703098E1,-5.060682297E0
2.080479747E0,1.235288525E1,-8.026404381E0,-1.459817410E0
2.085527247E0,1.163073540E1,-3.299201965E0,6.930270195E-1
