time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1686424911597793000,-73.12520703125,0,-1,-1,52.35744230135807,-2.3446386518275535,-1,58,30,4.836341167865763,-1
1686424984862762000,0.139761962890625,43.65110182762146,-1,-1,52.3575373935075,-3.034456491470337,-1,635.8737577397666,81.65692901611328,4.835799836264572,-1
1686424985312790000,0.5897900390625,43.979106187820435,-1,-1,52.357247341070085,1.389106035232544,-1,35,28.16689682006836,4.836236485880334,-1
1686424986962289200,2.2392890625,43.92706298828125,2.299999952316284,42.70196361542078,52.35719983470845,1.3370628356933594,118.125,7.833853307520748,8,4.836186300967667,3.119999885559082
1686424987019716900,2.296716796875,44.06927490234375,2.509999990463257,47.072236250191345,52.35719220717657,1.4792747497558594,118.125,9.228640255255113,8,4.836209602658484,3.119999885559082
1686424988030540000,3.3075400390625,42.25433349609375,1.1100000143051147,60.33124535383022,52.357222382027985,-0.3356666564941406,137.109375,15.332903383844352,3,4.836281016473506,3.119999885559082
1686424989026933000,4.30393310546875,41.6463623046875,0.33000001311302185,13.536309661299512,52.35726156742531,-0.9436378479003906,177.5390625,14.356618127621022,4,4.836371541027758,1.5800000429153442
1686424990030039000,5.3070390625,47.1600341796875,0.5099999904632568,25.83008838426323,52.35707796183634,4.570034027099609,187.03125,39.60018498986884,12,4.836380509664152,1.2799999713897705
1686424991035964000,6.3129638671875,45.84625244140625,0.5,27.574805566229628,52.357070460033,3.2562522888183594,192.65625,31.984485440432312,12,4.836346060042117,1.1699999570846558
1686424992031579100,7.3085791015625,46.41839599609375,0.3400000035762787,15.24518030295439,52.3570619943108,3.8283958435058594,184.5703125,26.152961039165355,12,4.836288979281519,1.4500000476837158
1686424993030408000,8.307407958984374,46.58453369140625,0.6800000071525574,29.879068920476396,52.35705030155587,3.9945335388183594,184.5703125,26.685190668048925,12,4.836287470538948,1.4500000476837158
1686424993968838000,9.245837890625,43.67669677734375,0.8899999856948853,40.64717292060873,52.357091163333834,1.0866966247558594,192.65625,13.609719122105064,6,4.836001396183703,1.4500000476837158
1686424994960562000,10.23756201171875,43.1328125,0.8899999856948853,41.41507059842576,52.357093174990595,0.5428123474121094,194.0625,12.934329044783963,6,4.83595873229656,1.2899999618530273
1686424995965642000,11.24264208984375,43.10382080078125,0.7099999785423279,36.46651316738689,52.35709200152415,0.5138206481933594,207.421875,8.882701604346154,6,4.835953619335625,1.1799999475479126
1686424996977685000,12.25468505859375,43.92633056640625,0.75,30.541395779387116,52.35708399680662,1.3363304138183594,194.4140625,7.478851053572087,6,4.8359509371266105,1.5199999809265137
1686424997970290000,13.2472900390625,43.6060791015625,0.8799999952316284,36.36762227348886,52.35707410616088,1.0160789489746094,188.7890625,6.98287838757617,6,4.835950518031452,1.4600000381469727
1686424998969733400,14.2467333984375,43.60607933718711,0.8799999952435067,36.36762227348887,52.357061146543494,1.0160791845992208,188.78905990865806,6.982878387576213,5.999999999999949,4.835947245441856,1.4600000381469342
1686424999970582300,15.247582275390625,43.8893435113132,0.8199999928613181,31.828046324666616,52.35705008305243,1.2993433587253094,180.35156239151058,6.418204267608181,5.999999999999926,4.835952308858555,1.5199999809264704
1686425000968922000,16.245922119140626,44.91882348526269,0.8600000143179313,34.67055249117249,52.35703956793763,2.3288233326748013,179.6484376067934,5.765306612308949,5.99999999999991,4.835954424756632,1.4999999999999587
1686425001965609000,17.24260888671875,44.85894799884409,0.8700000047811455,34.899582394421344,52.35702860417032,2.2689478462561965,180.35156239267266,5.22792814442933,5.999999999999897,4.8359571718299135,1.5099999904632144
1686425002967669500,18.24466943359375,44.61547876149416,0.8700000047811262,40.281300177338665,52.357018012630995,2.025478608906269,184.21874871485744,4.81947184126233,5.999999999999886,4.835958366582577,1.4999999999999583
1686425003971399400,19.2483994140625,43.32336445432156,0.879999995240679,40.73872136114899,52.35701242109051,0.7333643017336726,187.73437300611133,4.638938479866499,4.0003303199355305,4.835955459854032,1.2699999809264881
1686425004969566500,20.24656640625,43.851135443896055,0.8600000143140102,40.419853979746954,52.357003001851346,1.2611352913081646,189.84374752081055,4.451359256245057,4.000890799582201,4.835953924960512,1.249999999999976
1686425005973305300,21.250305419921876,43.13488788809627,0.8999999761667236,44.102169470746354,52.35699573882574,0.5448877355083823,204.9609313462353,4.400342380171719,4.01927630272447,4.835942411197185,1.2499999999999758
1686425006978073300,22.2550732421875,42.35418720263988,0.9100000262345358,41.818099570780596,52.35698947815393,-0.23581294994801283,216.2109288764969,4.646837199673076,3.497347719704651,4.835927557511657,1.2499999999999758
1686425007972266800,23.249266845703126,42.491211131215096,0.9599999785504633,42.02489037809198,52.35698216815018,-0.0987890213727951,221.83592771192633,4.6288329698978545,3.5211421967275687,4.8359135139252585,1.269999980926489
1686425008971323000,24.248322998046874,43.387634463608265,0.9100000262341839,42.773451790368725,52.35697009403933,0.7976343110203743,202.85155695362357,4.610639495388952,3.5449316603213026,4.835913590144135,1.2300000190734635
1686425009970606300,25.2476064453125,43.39123553875834,1.32000005245769,56.58538519788764,52.35695798683678,0.8012353861704469,188.4374979039053,4.61063946407997,3.5449317010426595,4.835918618040743,1.2300000190734635
1686425010971218700,26.24821875,42.877014342695475,0.89999997616614,54.00339269160982,52.356948751782674,0.287014190107584,189.4921851793862,4.610639439431606,3.5449317331010257,4.835919675600728,1.210000038146951
