time,seconds_elapsed,dBFS
1686445601665000000,0.048,-44.3071403503418
1686445601765000000,0.148,-45.15253829956055
1686445601866000000,0.248999755859375,-35.170772552490234
1686445601966000000,0.349000244140625,-34.79359436035156
1686445602066000000,0.448999755859375,-38.415374755859375
1686445602165000000,0.548,-41.47943115234375
1686445602266000000,0.648999755859375,-43.89319610595703
1686445602366000000,0.749000244140625,-46.565574645996094
1686445602466000000,0.848999755859375,-43.31568908691406
1686445602566000000,0.949000244140625,-45.752681732177734
1686445602666000000,1.048999755859375,-47.39645767211914
1686445602766000000,1.149000244140625,-46.54430389404297
1686445602866000000,1.248999755859375,-26.50130844116211
1686445602966000000,1.349000244140625,-30.263845443725586
1686445603066000000,1.448999755859375,-32.12748718261719
1686445603165000000,1.548,-36.44264221191406
1686445603265000000,1.648,-39.784881591796875
1686445603366000000,1.749000244140625,-36.25529861450195
1686445603465000000,1.848,-38.23326873779297
1686445603582000000,1.965000244140625,-42.79000473022461
1686445603682000000,2.064999755859375,-45.47013473510742
1686445603782000000,2.165000244140625,-47.99168395996094
1686445603882000000,2.264999755859375,-48.59651184082031
1686445603982000000,2.365000244140625,-48.584712982177734
1686445604082000000,2.464999755859375,-48.66901779174805
1686445604182000000,2.565000244140625,-49.496742248535156
1686445604282000000,2.664999755859375,-50.175132751464844
1686445604382000000,2.765000244140625,-47.43403625488281
1686445604483000000,2.866,-48.6830940246582
1686445604598000000,2.981000244140625,-44.085968017578125
1686445604715000000,3.098,-46.72998809814453
1686445604815000000,3.198,-48.746280670166016
1686445604915000000,3.298,-46.22305679321289
1686445605015000000,3.398,-46.14411544799805
1686445605115000000,3.498,-48.29011154174805
1686445605215000000,3.598,-46.981929779052734
1686445605315000000,3.698,-37.82398986816406
1686445605415000000,3.798,-29.08917808532715
1686445605515000000,3.898,-31.410152435302734
1686445605615000000,3.998,-33.804115295410156
1686445605715000000,4.098,-36.66337203979492
1686445605815000000,4.198,-30.339019775390625
