time,seconds_elapsed,z,y,x
1687351457843945700,0.45594580078125,2.1898269653320312,9.273971557617188,24.460952758789062
1687351457853962800,0.465962646484375,1.81671142578125,9.605209350585938,24.032272338867188
1687351457863979800,0.475979736328125,1.9470024108886719,10.028900146484375,23.6396484375
1687351457873997600,0.48599755859375,1.9234657287597656,11.02337646484375,22.771652221679688
1687351457884014800,0.496014892578125,2.0068111419677734,11.913284301757812,21.833145141601562
1687351457894032600,0.50603271484375,2.0493202209472656,12.500885009765625,21.382064819335938
1687351457904049700,0.516049560546875,2.3196792602539062,13.160903930664062,20.564910888671875
1687351457914066700,0.526066650390625,2.7077980041503906,13.7159423828125,19.613128662109375
1687351457924084700,0.536084716796875,2.7506141662597656,14.389602661132812,19.0684814453125
1687351457934101800,0.546101806640625,2.787982940673828,15.22393798828125,18.1600341796875
1687351457944118800,0.556118896484375,2.8806304931640625,16.02252197265625,17.50372314453125
1687351457954136800,0.56613671875,3.157552719116211,16.492202758789062,16.647689819335938
1687351457964153900,0.57615380859375,3.4688892364501953,16.93798828125,15.895095825195312
1687351457974170600,0.586170654296875,3.670795440673828,17.396194458007812,15.02313232421875
1687351457984188700,0.596188720703125,4.067714691162109,17.546096801757812,14.327117919921875
1687351457994205700,0.606205810546875,4.920164108276367,17.744735717773438,13.701690673828125
1687351458004222700,0.61622265625,5.308637619018555,17.928741455078125,12.926681518554688
1687351458014240800,0.62624072265625,6.06376838684082,18.145584106445312,12.03167724609375
1687351458024257500,0.636257568359375,6.280378341674805,18.32293701171875,11.26611328125
1687351458034275800,0.64627587890625,6.228218078613281,18.557586669921875,10.706008911132812
1687351458044292600,0.656292724609375,5.993436813354492,18.73687744140625,9.845001220703125
1687351458054310000,0.666309814453125,5.482597351074219,19.0523681640625,9.086837768554688
1687351458064327700,0.67632763671875,5.59503173828125,19.32464599609375,8.652938842773438
1687351458074344700,0.6863447265625,5.614130020141602,19.244247436523438,8.145797729492188
1687351458084361700,0.69636181640625,5.2949676513671875,19.267349243164062,8.149185180664062
1687351458094379800,0.7063798828125,5.522287368774414,19.2591552734375,7.78863525390625
1687351458104396800,0.716396728515625,4.990459442138672,19.211929321289062,7.6265869140625
1687351458114413800,0.726413818359375,4.695178985595703,19.405975341796875,7.0892486572265625
1687351458124432000,0.736431884765625,4.8732757568359375,19.316452026367188,6.8756866455078125
1687351458134448600,0.74644873046875,4.609987258911133,19.411941528320312,6.7518310546875
1687351458144466700,0.756466796875,4.914417266845703,19.579833984375,6.1011810302734375
1687351458154483700,0.766483642578125,4.855003356933594,19.815200805664062,5.41400146484375
1687351458164500700,0.776500732421875,4.826044082641602,20.016693115234375,5.1378326416015625
1687351458174518800,0.786518798828125,5.090755462646484,19.9761962890625,4.7319793701171875
1687351458184535800,0.796535888671875,5.359601974487305,20.152603149414062,4.288360595703125
1687351458194552600,0.806552490234375,5.145895004272461,20.140533447265625,3.5983123779296875
1687351458204571000,0.81657080078125,5.909557342529297,20.07464599609375,3.1292572021484375
1687351458214587600,0.826587646484375,6.245014190673828,19.83770751953125,2.593536376953125
1687351458224605000,0.83660498046875,6.6329498291015625,19.880950927734375,1.942596435546875
1687351458234622700,0.846622802734375,7.0473480224609375,20.028579711914062,1.4803466796875
1687351458244639700,0.8566396484375,7.155355453491211,20.082748413085938,1.123138427734375
1687351458254656800,0.86665673828125,7.25275993347168,20.013107299804688,0.3353118896484375
1687351458264674600,0.876674560546875,7.489437103271484,20.12872314453125,-0.07757568359375
1687351458274691800,0.88669189453125,7.547857284545898,19.979110717773438,-0.885986328125
1687351458284709600,0.896709716796875,7.828487396240234,19.969345092773438,-1.525604248046875
1687351458294727000,0.906726806640625,7.613046646118164,19.946029663085938,-2.3155364990234375
1687351458304743700,0.91674365234375,7.60888671875,19.81927490234375,-2.4839630126953125
1687351458314761700,0.92676171875,7.669181823730469,19.744583129882812,-3.133514404296875
1687351458324778800,0.93677880859375,7.844623565673828,19.884368896484375,-3.8071746826171875
1687351458334795800,0.946795654296875,8.022687911987305,19.760971069335938,-4.2235260009765625
1687351458344813800,0.956813720703125,7.855897903442383,19.44775390625,-4.645843505859375
1687351458354830800,0.966830810546875,7.819693565368652,19.336624145507812,-4.58489990234375
1687351458364847600,0.97684765625,7.639963150024414,19.415084838867188,-5.00408935546875
1687351458374865700,0.98686572265625,7.39777946472168,19.378646850585938,-5.350189208984375
1687351458384882700,0.996882568359375,7.123620986938477,19.308853149414062,-5.5956573486328125
1687351458394900000,1.00689990234375,6.714651107788086,19.270217895507812,-5.7191009521484375
1687351458404917800,1.016917724609375,6.449045181274414,19.424118041992188,-5.493499755859375
1687351458414934500,1.0269345703125,5.880659103393555,19.312454223632812,-5.3671417236328125
1687351458424952800,1.036952880859375,5.431571960449219,19.295303344726562,-4.877410888671875
1687351458434969600,1.046969482421875,4.923116683959961,19.192184448242188,-4.4002227783203125
1687351458444987000,1.05698681640625,5.009517669677734,19.330780029296875,-3.6483306884765625
1687351458455004700,1.067004638671875,4.611114501953125,19.2816162109375,-3.235504150390625
1687351458465022000,1.07702197265625,4.787860870361328,19.235488891601562,-2.63470458984375
1687351458475038700,1.087038818359375,4.915973663330078,19.262451171875,-2.0154876708984375
1687351458485056500,1.097056396484375,5.405002593994141,18.925033569335938,-1.461029052734375
1687351458495073800,1.10707373046875,5.675809860229492,18.745407104492188,-0.92791748046875
1687351458505090800,1.1170908203125,5.453535079956055,18.5831298828125,-0.428314208984375
1687351458515108900,1.12710888671875,5.061656951904297,18.508926391601562,0.336761474609375
