"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.240509900E-1,-8.597446680E-1,1.961246490E0,-7.980108261E-2
2.291012500E-1,-9.631353617E-1,2.373617172E0,1.605221391E0
2.341514590E-1,-1.044153929E0,2.984094620E0,2.918699741E0
2.392017190E-1,-1.252557039E0,3.671935081E0,3.777728081E0
2.442519800E-1,-1.516449451E0,4.376705170E0,4.148650169E0
2.493022400E-1,-1.271049738E0,4.941579342E0,3.507652521E0
2.543525000E-1,-7.773103714E-1,5.228339672E0,2.817571402E0
2.594027610E-1,-2.635314465E-1,5.616512775E0,2.252173185E0
2.644529690E-1,1.670684814E-1,6.088852882E0,1.788937449E0
2.695032300E-1,2.824807167E-1,6.447525978E0,1.621648550E0
2.745534900E-1,2.961583138E-1,6.729445457E0,1.367695332E0
2.796037500E-1,3.377342224E-1,6.812837124E0,1.278677464E0
2.846540110E-1,3.180449009E-1,6.623940468E0,1.179140091E0
2.897042710E-1,3.030753136E-1,6.195671558E0,1.070983529E0
2.947545320E-1,2.032256126E-2,5.879679680E0,1.004095554E0
2.998047920E-1,-2.086250782E-1,5.442393303E0,8.840923309E-1
3.048550520E-1,-6.139116287E-1,5.138224602E0,8.926262856E-1
3.099052610E-1,-9.119966030E-1,4.760095119E0,8.947222233E-1
3.149555210E-1,-1.035618544E0,4.257723808E0,1.043767452E0
3.200057820E-1,-9.618296623E-1,3.906818151E0,1.206290364E0
3.250560420E-1,-8.864958286E-1,3.711264372E0,1.329094768E0
3.301063020E-1,-6.873106956E-1,3.486989021E0,1.260509253E0
3.351565630E-1,-4.351963997E-1,3.309762239E0,1.010423422E0
3.402067710E-1,-2.582600117E-1,3.266692877E0,6.121110916E-1
3.452570840E-1,-2.684166431E-1,3.377583981E0,1.064465046E-1
3.504236460E-1,-3.642501831E-1,3.460369587E0,-2.983932495E-1
3.554739070E-1,-3.879904747E-1,3.574847698E0,-5.413124561E-1
3.605241670E-1,-3.603804111E-1,3.438755035E0,-6.849694252E-1
3.655744270E-1,-2.289361954E-1,3.269259691E0,-6.911044121E-1
3.706246880E-1,-8.696413040E-2,2.911245823E0,-7.092809677E-1
3.756748960E-1,1.053979397E-1,2.462053299E0,-8.502948284E-1
3.807251570E-1,3.424689770E-1,2.010152340E0,-1.080194950E0
3.857754170E-1,5.878906250E-1,1.661728859E0,-1.394205809E0
3.908256770E-1,6.834123135E-1,1.353926659E0,-1.686443329E0
3.958759380E-1,6.564142704E-1,1.109770298E0,-1.864847898E0
4.009261980E-1,4.688160419E-1,9.989576340E-1,-2.116652489E0
4.059764590E-1,2.400181293E-1,9.450197220E-1,-2.482318878E0
4.110267190E-1,1.038897038E-1,8.843126297E-1,-2.991853952E0
4.160769800E-1,-2.373242378E-2,8.037776947E-1,-3.506137848E0
4.211271880E-1,-5.787682533E-2,7.638020515E-1,-4.051302910E0
4.261774480E-1,-6.685948372E-2,7.767014503E-1,-4.582418442E0
4.312665110E-1,-3.669929504E-2,8.207426071E-1,-5.209112167E0
4.362779690E-1,-3.970003128E-2,9.040060043E-1,-5.976119995E0
4.413282300E-1,-6.048607826E-2,9.991631508E-1,-6.928050041E0
4.463784900E-1,-1.412224770E-1,1.049313545E0,-8.066894531E0
4.514675520E-1,-2.941586971E-1,1.065350533E0,-9.634452820E0
4.564789590E-1,-4.524929523E-1,1.044943333E0,-1.168369102E1
4.615680210E-1,-1.423959732E0,7.742481232E-1,-1.455149078E1
4.665794800E-1,-2.911371708E0,4.164743423E-2,-1.689497948E1
4.716685420E-1,-4.723752022E0,-1.117074013E0,-1.520174408E1
4.766800000E-1,-6.558871269E0,-2.464820862E0,-6.770676613E0
4.817302610E-1,-6.762999535E0,-3.912973404E0,2.937159061E0
4.867805210E-1,-4.924217224E0,-5.249608040E0,6.323653221E0
4.918307820E-1,-3.641076803E0,-6.297044277E0,2.116493940E0
4.968810420E-1,-2.980341673E0,-7.211242676E0,-3.563333511E0
5.019312500E-1,-1.850390673E0,-7.734281063E0,-5.365293980E0
5.069815110E-1,-1.231375933E0,-7.340845108E0,-4.193599224E0
5.120317710E-1,-1.580024719E0,-6.410236835E0,-4.285112858E0
5.170820320E-1,-2.550323248E0,-5.201347828E0,-4.455732822E0
5.221322920E-1,-3.461888552E0,-3.485605717E0,-1.825122356E0
5.271825520E-1,-3.591928482E0,-1.345490932E0,2.332067728E0
5.322328130E-1,-3.209708691E0,6.854882240E-1,4.044417381E0
5.372830730E-1,-2.667920351E0,2.047133446E0,2.828654289E0
5.423333340E-1,-2.331441402E0,2.928180695E0,8.472595215E-1
5.473835940E-1,-1.834594965E0,3.303312540E0,-7.304129601E-1
5.524338550E-1,-1.209348202E0,3.195339680E0,-1.134583473E0
5.574841150E-1,-6.491165161E-1,2.719845295E0,-1.124630451E0
5.625343230E-1,-3.108696938E-1,1.770344257E0,-8.372178078E-1
5.675845840E-1,-3.192379475E-1,5.317883492E-1,-5.556426048E-1
5.726736980E-1,-4.722168446E-1,-7.611284256E-1,-5.625262260E-1
5.776851050E-1,-4.033439159E-1,-1.815274715E0,-4.365386963E-1
5.827353650E-1,-3.090865612E-1,-2.995696545E0,9.895324707E-2
5.877856250E-1,-3.833382130E-1,-3.989665508E0,7.932736874E-1
5.928358860E-1,-5.591487885E-1,-4.665257931E0,7.468338013E-1
5.978823440E-1,-6.217288971E-1,-5.060203075E0,1.737852097E-1
6.029163020E-1,-5.363774300E-1,-4.959767342E0,-3.752083778E-1
6.079502610E-1,-4.493680000E-1,-4.449687004E0,-6.586174965E-1
6.129842190E-1,-2.893755436E-1,-3.652705193E0,-7.603206635E-1
6.180181770E-1,-1.420297623E-1,-2.710488796E0,-6.867742538E-1
6.230521360E-1,-1.535918713E-1,-1.688833237E0,-5.653102398E-1
6.281839070E-1,-1.748514175E-1,-7.297124863E-1,-4.125866890E-1
6.332178650E-1,-2.339377403E-1,7.955789566E-2,-3.479168415E-1
6.382518230E-1,-2.742676735E-1,7.589225769E-1,-4.014353752E-1
6.432857820E-1,-3.227622509E-1,1.266546249E0,-4.388475418E-1
6.483197400E-1,-3.098287582E-1,1.628575325E0,-5.288543701E-1
6.533536980E-1,-2.870213985E-1,1.794605255E0,-6.120593548E-1
6.584854690E-1,-2.471947670E-1,1.830698013E0,-6.548287868E-1
6.635194270E-1,-1.262288094E-1,1.613756180E0,-6.066167355E-1
6.685533860E-1,3.558099270E-2,1.220010281E0,-5.462865829E-1
6.735873440E-1,2.427268028E-1,6.804890633E-1,-4.831352234E-1
6.786213020E-1,6.063234806E-1,1.416015625E-2,-3.587749004E-1
6.836552610E-1,9.594680667E-1,-6.460561752E-1,-2.780811787E-1
6.887870320E-1,1.341707706E0,-1.259069443E0,-2.947959900E-1
6.938209900E-1,1.670322180E0,-1.817887306E0,-3.131334782E-1
6.988549480E-1,1.984435678E0,-2.239002228E0,-2.449593544E-1
7.038889070E-1,2.215563297E0,-2.474724770E0,-1.616353989E-1
7.089228650E-1,2.355812788E0,-2.404000282E0,-6.832551956E-2
7.139568230E-1,2.421590805E0,-2.238391876E0,-4.604434967E-2
7.190885940E-1,2.407340288E0,-1.899717331E0,-3.402996063E-2
7.241225520E-1,2.353870153E0,-1.438921928E0,-5.436301231E-2
7.291565110E-1,2.221744537E0,-9.896373749E-1,-1.672244072E-1
7.341904690E-1,2.027899742E0,-6.170091629E-1,-2.995823622E-1
7.392244270E-1,1.759010315E0,-2.158422470E-1,-4.482462406E-1
7.442583860E-1,1.375852585E0,9.713649750E-2,-6.813679934E-1
7.493901570E-1,9.819484949E-1,2.504997253E-1,-6.857966185E-1
7.544241150E-1,5.468134284E-1,2.814950943E-1,-6.997617483E-1
7.594580730E-1,-4.602217674E-2,2.840175629E-1,-8.833498955E-1
7.644920320E-1,-6.203093529E-1,2.879199982E-1,-1.152876377E0
7.695259900E-1,-1.134285569E0,2.337179184E-1,-1.341008902E0
7.745599480E-1,-1.489330053E0,2.027196884E-1,-1.450862408E0
7.796917190E-1,-1.603724122E0,1.024093628E-1,-1.482534885E0
7.847256770E-1,-1.589186311E0,5.063247681E-2,-1.364410281E0
7.897596360E-1,-1.468427777E0,8.546257019E-2,-1.153989553E0
7.947935940E-1,-1.112590909E0,1.124353409E-1,-8.584855795E-1
7.998275520E-1,-7.079237700E-1,1.864023209E-1,-6.251759529E-1
8.048615110E-1,-3.927640915E-1,1.808528900E-1,-5.612105131E-1
8.099933340E-1,-1.487950087E-1,1.868715286E-1,-5.415295362E-1
8.150272920E-1,1.520863771E-1,2.325382233E-1,-4.271777272E-1
8.200612500E-1,4.114049673E-1,2.595462799E-1,-3.045310974E-1
8.250952090E-1,6.094676256E-1,2.858266830E-1,-1.461325288E-1
8.301291670E-1,6.410515904E-1,4.053640366E-1,1.448333263E-2
8.351631250E-1,6.692069769E-1,5.366287231E-1,1.155534387E-1
8.402948960E-1,6.158773899E-1,7.045536041E-1,1.210777164E-1
8.453288550E-1,4.533125758E-1,8.444528580E-1,-6.102144718E-3
8.503628130E-1,3.038947582E-1,1.030376911E0,-1.671523452E-1
8.553967710E-1,3.188562393E-2,1.171646118E0,-4.118056595E-1
8.604307300E-1,-2.996907234E-1,1.243554115E0,-7.202606797E-1
8.654646880E-1,-6.462328434E-1,1.277507305E0,-1.066976309E0
8.705965110E-1,-1.061969042E0,1.224962234E0,-1.369060755E0
8.756304690E-1,-1.363478899E0,1.119804382E0,-1.593252897E0
8.806644270E-1,-1.556246042E0,9.374198914E-1,-1.792060375E0
8.856983860E-1,-1.567691684E0,6.533689499E-1,-2.029829025E0
8.907323440E-1,-1.476953268E0,3.576488495E-1,-2.253915310E0
8.957663020E-1,-1.211534739E0,6.592273712E-2,-2.442253351E0
9.008980730E-1,-9.515485764E-1,-1.765098572E-1,-2.719404459E0
9.059320320E-1,-7.128720284E-1,-4.246597290E-1,-3.007776260E0
9.109659900E-1,-5.906976461E-1,-4.831895828E-1,-3.157437801E0
9.159999480E-1,-6.247088909E-1,-4.960861206E-1,-3.214186907E0
9.210339070E-1,-7.614116669E-1,-3.790931702E-1,-3.230479717E0
9.260678650E-1,-9.641240835E-1,-2.532777786E-1,-3.315243483E0
9.312390110E-1,-1.153035045E0,-9.855556488E-2,-3.397411346E0
9.362729690E-1,-1.295958996E0,5.985927582E-2,-3.452794313E0
9.413069270E-1,-1.336667061E0,3.015327454E-2,-3.528773546E0
9.463408860E-1,-1.270851970E0,-2.705001831E-2,-3.666743755E0
9.513748440E-1,-1.010192394E0,-2.961425781E-1,-3.812471390E0
9.564088020E-1,-6.100100279E-1,-6.829462051E-1,-3.936060905E0
9.615012500E-1,-1.477918625E-1,-1.108129501E0,-3.965522766E0
9.665352090E-1,3.527792692E-1,-1.496350288E0,-3.883034229E0
9.715691670E-1,7.933393717E-1,-1.901346207E0,-3.605657339E0
9.766031250E-1,1.119114637E0,-2.269392967E0,-3.144816637E0
9.816370840E-1,1.368598223E0,-2.543512344E0,-2.621379852E0
9.866710420E-1,1.505401969E0,-2.670680046E0,-1.994649529E0
9.918028650E-1,1.507676363E0,-2.722067833E0,-1.449698091E0
9.968368230E-1,1.327029347E0,-2.848203659E0,-9.210923910E-1
1.001870782E0,9.887390733E-1,-3.039302826E0,-6.370952129E-1
1.006904740E0,4.967786670E-1,-3.097444534E0,-4.946133196E-1
1.011938698E0,3.129100800E-2,-3.055645943E0,-5.566100478E-1
1.016972657E0,-3.205181360E-1,-2.993145943E0,-8.247995377E-1
1.022104480E0,-6.380741596E-1,-2.862395287E0,-1.295005202E0
1.027138438E0,-8.741075993E-1,-2.711256981E0,-1.962901354E0
1.032172396E0,-8.364503384E-1,-2.677965164E0,-2.561297178E0
1.037206355E0,-6.733641624E-1,-2.790413857E0,-3.096197844E0
1.042240313E0,-6.424899101E-1,-2.948965073E0,-3.481872320E0
1.047274271E0,-7.459133863E-1,-3.139183998E0,-3.764296532E0
1.052406042E0,-8.469132185E-1,-3.332345009E0,-3.863316536E0
1.057440000E0,-8.680715561E-1,-3.677206993E0,-3.842837572E0
1.062473959E0,-8.729929924E-1,-3.892991066E0,-3.597108364E0
1.067507917E0,-8.385158777E-1,-4.207814217E0,-3.217254639E0
1.072541875E0,-8.060415983E-1,-4.637730598E0,-2.788239717E0
1.077575834E0,-7.681022882E-1,-5.215367317E0,-2.361202240E0
1.082707657E0,-9.735853672E-1,-5.812316895E0,-1.931328058E0
1.087741615E0,-1.424623847E0,-6.337882042E0,-1.399997354E0
1.092775573E0,-2.016835690E0,-6.880846977E0,-7.119712830E-1
1.097809532E0,-2.690306664E0,-7.309154510E0,1.571686864E-1
1.102843490E0,-3.106789589E0,-7.574837685E0,1.078787327E0
1.107877448E0,-3.354099751E0,-7.549053192E0,1.750163317E0
1.113008542E0,-3.511917114E0,-7.288386345E0,1.939659119E0
1.118055521E0,-3.550558090E0,-6.950208664E0,1.640869617E0
1.123102552E0,-3.530394554E0,-6.451477051E0,9.565303326E-1
1.128149532E0,-3.155314445E0,-6.069286346E0,-2.616322041E-2
1.133196511E0,-2.915371895E0,-5.550054550E0,-9.762442708E-1
1.138243542E0,-2.611311436E0,-4.943030357E0,-1.777747989E0
1.143310157E0,-2.586410999E0,-4.085304260E0,-2.412965536E0
1.148357136E0,-2.709931135E0,-3.112664223E0,-2.802217484E0
1.153404167E0,-2.965677738E0,-2.191486359E0,-3.108740091E0
1.158451146E0,-3.272234917E0,-1.474120140E0,-3.348468542E0
1.163498125E0,-3.479800701E0,-9.895439148E-1,-3.482145786E0
1.168545157E0,-3.597774506E0,-7.175979614E-1,-3.583033323E0
1.173611771E0,-3.531197786E0,-6.539278030E-1,-3.619867802E0
1.178658750E0,-3.190641880E0,-7.951183319E-1,-3.657557249E0
1.183705782E0,-2.509367704E0,-1.051829338E0,-3.722793341E0
1.188752761E0,-1.754727840E0,-1.360456467E0,-3.836040497E0
1.193799740E0,-1.250696421E0,-1.474113464E0,-3.904042482E0
1.198846771E0,-9.882767200E-1,-1.456109047E0,-4.116540909E0
1.203913386E0,-9.594016075E-1,-1.402923584E0,-4.529439926E0
1.208960365E0,-1.058833122E0,-1.440318108E0,-5.098436356E0
1.214007396E0,-1.156609297E0,-1.593386650E0,-5.792996883E0
1.219054375E0,-1.189634562E0,-1.835774422E0,-6.640934467E0
1.224101355E0,-1.095414162E0,-2.116236687E0,-7.388322353E0
1.229148386E0,-9.123346806E-1,-2.389717102E0,-7.899182796E0
1.234215000E0,-5.800545216E-1,-2.687672615E0,-8.039410591E0
1.239261980E0,-7.548546791E-2,-3.002690315E0,-7.866794586E0
1.244309011E0,5.680477619E-1,-3.290680885E0,-7.303168774E0
1.249355990E0,9.799537659E-1,-3.577829361E0,-6.543037415E0
1.254402969E0,1.124154091E0,-3.989496231E0,-5.719186306E0
1.259450000E0,1.057121038E0,-4.507354736E0,-4.797226906E0
1.264516615E0,8.781208992E-1,-4.932826996E0,-3.453383684E0
1.269563594E0,7.203869820E-1,-5.092837334E0,-1.817996979E0
1.274610625E0,3.860249519E-1,-4.871384621E0,5.264258385E-2
1.279657605E0,8.432197571E-2,-4.415308952E0,1.793848157E0
1.284704584E0,-2.553074360E-1,-3.737633705E0,3.301646233E0
1.289751615E0,-3.669397831E-1,-3.182096481E0,4.805285931E0
1.294818230E0,-8.864402771E-4,-2.834903717E0,6.392642021E0
1.299865209E0,6.356897354E-1,-2.793330193E0,7.854171753E0
1.304912240E0,1.173093081E0,-2.771511078E0,8.973026276E0
1.309959219E0,1.627993941E0,-2.699578285E0,9.752006531E0
1.315006198E0,2.128146887E0,-2.530659676E0,1.001198483E1
1.320053230E0,2.390114784E0,-2.229228973E0,9.722165108E0
1.325119844E0,2.455818176E0,-1.883319855E0,8.991349220E0
1.330166823E0,2.283597469E0,-1.439058304E0,8.078222275E0
1.335213855E0,1.943534136E0,-9.219989777E-1,7.094069481E0
1.340260834E0,1.468390465E0,-4.563627243E-1,5.981912136E0
1.345307813E0,1.005435228E0,-2.019462585E-1,4.766377449E0
1.350354844E0,6.749680042E-1,-1.110649109E-2,3.524818897E0
1.355421459E0,4.084765911E-1,-3.693675995E-2,2.400583267E0
1.360468438E0,1.564996243E-1,-4.199028015E-3,1.616415977E0
1.365515469E0,-7.387995720E-2,1.508722305E-1,1.142414093E0
1.370562448E0,-1.626207829E-1,2.667398453E-1,6.738641262E-1
1.375609427E0,-6.381845474E-2,2.289762497E-1,1.732039452E-1
1.380656459E0,5.548858643E-2,2.435426712E-1,-2.022128105E-1
1.385723073E0,3.936784267E-1,2.391209602E-1,-4.401044846E-1
1.390770052E0,7.332298756E-1,2.875809669E-1,-5.213603973E-1
1.395817084E0,1.128643274E0,4.653148651E-1,-3.067059517E-1
1.400864063E0,1.480550528E0,7.151961327E-1,7.331991196E-2
1.405911042E0,1.714621305E0,1.075366497E0,6.152210236E-1
1.410958073E0,1.783546448E0,1.466575623E0,1.323954582E0
1.416024688E0,1.810773373E0,1.855851650E0,2.047742128E0
1.421071667E0,1.843457699E0,2.186324596E0,2.777530193E0
1.426118698E0,1.815537214E0,2.451536179E0,3.442333460E0
1.431165677E0,1.800354719E0,2.641934872E0,4.009243011E0
1.436212657E0,1.813588619E0,2.705334663E0,4.595492840E0
1.441259688E0,1.881437302E0,2.719402313E0,5.021667480E0
1.446326355E0,1.843913555E0,2.823204041E0,5.422010422E0
1.451373334E0,1.873466015E0,2.919654369E0,5.615857601E0
1.456420365E0,1.952017546E0,2.945731163E0,5.574826717E0
1.461467344E0,2.054878712E0,2.954613686E0,5.410850048E0
1.466514323E0,2.308925629E0,2.916982174E0,5.234322548E0
1.471561355E0,2.293182850E0,2.974014282E0,4.923749447E0
1.476627969E0,2.194749832E0,3.028718948E0,4.628931999E0
1.481674948E0,1.985526085E0,3.261838675E0,4.384994507E0
1.486721980E0,1.730575085E0,3.320789337E0,4.264387608E0
1.491768959E0,1.435510635E0,3.520240784E0,4.134849072E0
1.496815938E0,1.085087299E0,3.702026367E0,3.920183420E0
1.501862969E0,8.740301132E-1,3.816226721E0,3.681538343E0
1.506929584E0,5.903673172E-1,3.950169563E0,3.414552450E0
1.511976563E0,4.469513893E-1,3.949384928E0,3.172038794E0
1.517023594E0,4.065389633E-1,3.833743334E0,3.138592243E0
1.522070573E0,5.211887360E-1,3.603017330E0,3.347826958E0
1.527117552E0,9.411499500E-1,3.253681660E0,3.498162270E0
1.532164584E0,1.351641655E0,3.026446819E0,3.485423326E0
1.537231198E0,1.758240223E0,2.934130192E0,3.566051960E0
1.542278177E0,1.864927053E0,3.050461292E0,3.400506973E0
1.547325209E0,1.971278191E0,3.294419765E0,3.107885838E0
1.552372188E0,2.161722660E0,3.599936962E0,2.870412350E0
1.557419167E0,2.341587543E0,3.911110878E0,2.573102951E0
1.562466198E0,2.415645599E0,4.244177818E0,2.257000446E0
1.567532865E0,2.539850712E0,4.408964157E0,1.971052647E0
1.572579844E0,2.528721094E0,4.363168716E0,1.715536594E0
1.577626875E0,2.545893192E0,4.081545830E0,1.492997646E0
1.582673855E0,2.408840179E0,3.591301918E0,1.219431877E0
1.587720834E0,2.147844791E0,3.137956381E0,9.175992012E-1
1.592767865E0,1.696554184E0,2.782075405E0,6.663951874E-1
1.597834480E0,1.362482071E0,2.395808220E0,4.605445862E-1
1.602881459E0,9.391298294E-1,2.074650764E0,3.031449318E-1
1.607928490E0,6.703577042E-1,1.752239227E0,8.255004883E-3
1.612975469E0,3.971982002E-1,1.482948542E0,-5.716481209E-1
1.618022448E0,1.378517151E-1,1.265993595E0,-1.409225464E0
1.623069480E0,-4.572153091E-2,1.193582058E0,-2.434725761E0
1.628135938E0,-2.621335983E-1,1.187731743E0,-3.564179420E0
1.633185573E0,-4.325361252E-1,1.309871674E0,-4.916083813E0
1.638235157E0,-5.475773811E-1,1.407838345E0,-6.145514488E0
1.643284792E0,-7.914977074E-1,1.491395950E0,-7.299247265E0
1.648334427E0,-8.138008118E-1,1.625751019E0,-8.633160591E0
1.653384011E0,-7.304153442E-1,1.732331753E0,-9.139358521E0
1.658437605E0,-9.071388245E-1,1.893517256E0,-9.929706573E0
1.663487240E0,-1.337726593E0,1.816483736E0,-1.126338005E1
1.668536823E0,-2.232336521E0,1.211301327E0,-1.089854336E1
1.673586459E0,-3.821174383E0,1.081910133E-1,-7.066100597E0
1.678636094E0,-5.472470284E0,-1.443510532E0,-6.107926369E-1
1.683685677E0,-6.212243080E0,-3.131359577E0,3.954121828E0
1.688739219E0,-6.088324547E0,-4.825377464E0,2.871911526E0
1.693788855E0,-4.986275196E0,-6.379993439E0,-2.247334480E0
1.698838438E0,-3.304437637E0,-7.391019821E0,-5.992265224E0
1.703888073E0,-2.138899803E0,-7.699219704E0,-6.459045887E0
1.708937709E0,-2.215494633E0,-7.389656067E0,-6.334069729E0
1.713987292E0,-2.364604950E0,-6.617213249E0,-4.793526649E0
1.719040834E0,-1.732567072E0,-5.170160294E0,-7.104892731E-1
1.724090469E0,-4.997191429E-1,-3.062644005E0,2.463924885E0
1.729140052E0,2.789981365E-1,-1.117753029E0,2.928871632E0
1.734189688E0,3.361680508E-1,2.640328407E-1,2.044387341E0
1.739239323E0,-1.328289509E-1,1.096859455E0,1.157648563E0
1.744288907E0,-6.695027351E-1,1.698423862E0,1.443428993E0
1.749342500E0,-1.149012804E0,2.041336536E0,2.294680595E0
1.754392136E0,-1.670328856E0,2.054649353E0,2.164599895E0
1.759441719E0,-1.990023375E0,1.805238247E0,1.552886963E0
1.764491355E0,-2.037033319E0,1.269234180E0,1.132385254E0
1.769540990E0,-1.823272228E0,6.458382607E-1,1.198179245E0
1.774590573E0,-1.352918863E0,2.396869659E-2,1.613508701E0
1.779644167E0,-8.740708828E-1,-7.005920410E-1,1.898967266E0
1.784693802E0,-4.327898026E-1,-1.504632473E0,1.662516594E0
1.789743386E0,-6.079912186E-3,-2.400176525E0,1.167138100E0
1.794793021E0,2.033267021E-1,-3.205227375E0,9.633588791E-1
1.799842657E0,2.436501980E-1,-3.812013626E0,1.132195473E0
1.804892240E0,1.371829510E-1,-4.081033230E0,1.150769711E0
1.809945834E0,-6.318759918E-2,-3.998133183E0,8.955101967E-1
1.814995469E0,-2.178351879E-1,-3.541849613E0,5.160017014E-1
1.820045052E0,-3.795390129E-1,-2.899245739E0,3.479723930E-1
1.825094688E0,-4.335556030E-1,-2.155094624E0,3.040833473E-1
1.830144323E0,-4.338042736E-1,-1.457484722E0,3.596749306E-1
1.835193907E0,-3.839921951E-1,-8.586182594E-1,4.508881569E-1
1.840247500E0,-2.664101124E-1,-4.021210670E-1,6.357674599E-1
1.845297136E0,-5.981731415E-2,-6.212043762E-2,8.477530479E-1
1.850346719E0,2.426261902E-1,2.191076279E-1,9.887313843E-1
1.855396355E0,6.886397600E-1,3.355555534E-1,1.171976566E0
1.860445990E0,1.114614844E0,3.713259697E-1,1.330104828E0
1.865495573E0,1.559188128E0,2.849178314E-1,1.494987965E0
1.870549167E0,1.947405219E0,1.530246735E-1,1.680796623E0
1.875598802E0,2.242298365E0,7.466030121E-2,1.834149837E0
1.880648386E0,2.492350101E0,-6.746768951E-2,1.882113934E0
1.885698021E0,2.664297581E0,-2.256689072E-1,1.873189926E0
1.890747657E0,2.770634413E0,-3.116683960E-1,1.841077566E0
1.895797240E0,2.816249371E0,-4.393520355E-1,1.776780128E0
1.900850834E0,2.835622787E0,-6.946325302E-1,1.700950384E0
1.905900469E0,2.722555637E0,-8.422012329E-1,1.510527134E0
1.910950052E0,2.561853647E0,-1.030406952E0,1.295588732E0
1.915999688E0,2.373270750E0,-1.225948334E0,1.068589687E0
1.921049323E0,2.221264839E0,-1.312847137E0,9.740850925E-1
1.926098907E0,2.109696627E0,-1.355990410E0,8.757112026E-1
1.931152500E0,2.022722244E0,-1.333769798E0,8.340682983E-1
1.936202136E0,2.089219570E0,-1.237872124E0,9.610867500E-1
1.941251719E0,2.045663834E0,-1.057654381E0,9.147179127E-1
1.946301355E0,1.813999891E0,-8.160476685E-1,6.231827736E-1
1.951350990E0,1.605325699E0,-5.523710251E-1,5.743770599E-1
1.956400573E0,1.315382600E0,-3.489189148E-1,6.060724258E-1
1.961493594E0,1.000032425E0,-2.135009766E-1,5.773129463E-1
1.966543230E0,5.810753107E-1,-1.254367828E-2,6.135029793E-1
1.971592865E0,2.622119188E-1,1.536178589E-1,7.255370617E-1
1.976642448E0,-8.463799953E-2,4.282655716E-1,5.649889708E-1
1.981692084E0,-4.105061293E-1,6.807823181E-1,2.264221907E-1
1.986741719E0,-6.414853334E-1,9.482669830E-1,5.337786674E-2
1.991755886E0,-7.918968201E-1,1.166052818E0,-1.737666130E-2
1.996805521E0,-9.848093987E-1,1.458745003E0,-1.113477945E-1
2.001855105E0,-1.120390058E0,1.662277699E0,-1.931686401E-1
2.006904740E0,-1.284359932E0,1.812536716E0,-2.763975859E-1
2.011954375E0,-1.405112743E0,1.959686279E0,-3.070596457E-1
2.017003959E0,-1.446200013E0,2.032025814E0,-2.208703756E-1
2.022057552E0,-1.382530212E0,2.028586388E0,-1.292270422E-1
2.027107188E0,-1.248989463E0,1.912557602E0,-4.867684841E-2
2.032156771E0,-1.089987159E0,1.853921890E0,-9.854805470E-2
2.037206407E0,-9.645978212E-1,1.764208794E0,-2.996201515E-1
2.042256042E0,-7.814191580E-1,1.647228718E0,-5.234586000E-1
2.047305625E0,-7.202225924E-1,1.515101433E0,-7.040361166E-1
2.052359219E0,-6.720753908E-1,1.459968090E0,-8.763347864E-1
