"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.452027677E1,-2.058696032E0,-8.511211872E-1,1.129280210E0
1.452280188E1,-2.158827782E0,-9.629706740E-1,1.168693781E0
1.452532703E1,-2.263220787E0,-1.068428755E0,1.203846455E0
1.452785219E1,-2.365350008E0,-1.167495370E0,1.227281570E0
1.453037734E1,-2.474003792E0,-1.260170698E0,1.253912449E0
1.453290250E1,-2.578396559E0,-1.344324112E0,1.276282310E0
1.453542760E1,-2.685985088E0,-1.415694714E0,1.295456529E0
1.453795276E1,-2.793573618E0,-1.478410244E0,1.317826390E0
1.454047792E1,-2.901162148E0,-1.532737136E0,1.335935354E0
1.454300307E1,-3.005421877E0,-1.579607368E0,1.351913810E0
1.454552823E1,-3.113010406E0,-1.617955804E0,1.358305216E0
1.454805339E1,-3.213142157E0,-1.645651817E0,1.359370470E0
1.455057854E1,-3.310078382E0,-1.665891290E0,1.359370470E0
1.455310370E1,-3.401688576E0,-1.675478339E0,1.356174827E0
1.455562886E1,-3.494363785E0,-1.671217442E0,1.348718166E0
1.455815401E1,-3.582644939E0,-1.663760781E0,1.340196252E0
1.456067917E1,-3.667863607E0,-1.648847580E0,1.324217796E0
1.456320432E1,-3.745625734E0,-1.626477718E0,1.301847935E0
1.456572943E1,-3.824452877E0,-1.590259790E0,1.281608462E0
1.456825458E1,-3.897953987E0,-1.542324305E0,1.262434244E0
1.457077974E1,-3.961867809E0,-1.492258310E0,1.233672976E0
1.457330490E1,-4.023651600E0,-1.430474758E0,1.203846455E0
1.457583005E1,-4.081173897E0,-1.366693974E0,1.174019933E0
1.457835521E1,-4.130174637E0,-1.302780032E0,1.143128157E0
1.458088036E1,-4.181305885E0,-1.238865972E0,1.116497397E0
1.458340547E1,-4.229108334E0,-1.181343436E0,1.091997027E0
1.458593063E1,-4.272782803E0,-1.128081799E0,1.069627166E0
1.458845578E1,-4.312196255E0,-1.087602973E0,1.047257185E0
1.459098094E1,-4.333500862E0,-1.065232992E0,1.023822069E0
1.459350609E1,-4.343088150E0,-1.047124028E0,1.005713105E0
1.459603120E1,-4.345218658E0,-1.032210827E0,9.856068492E-1
1.459855636E1,-4.337761879E0,-1.015167117E0,9.611064792E-1
1.460108151E1,-4.318587780E0,-9.906666875E-1,9.387366176E-1
1.460360667E1,-4.286630630E0,-9.555140138E-1,9.131709933E-1
1.460613182E1,-4.247217178E0,-9.054480791E-1,8.801487684E-1
1.460865698E1,-4.192890167E0,-8.319469690E-1,8.545832038E-1
1.461118214E1,-4.123783112E0,-7.426005602E-1,8.183652759E-1
1.461370729E1,-4.047086716E0,-6.350120306E-1,7.800168991E-1
1.461623245E1,-3.960802794E0,-5.125102401E-1,7.416685224E-1
1.461875760E1,-3.869192600E0,-3.804213405E-1,6.990591884E-1
1.462128276E1,-3.767995596E0,-2.451367527E-1,6.479279995E-1
1.462380792E1,-3.664667845E0,-1.046591476E-1,5.957315564E-1
1.462633302E1,-3.550821066E0,3.808208182E-2,5.414046645E-1
1.462885818E1,-3.440037012E0,1.712362021E-1,4.796211720E-1
1.463138333E1,-3.323926449E0,3.033251166E-1,4.135767221E-1
1.463390849E1,-3.213142157E0,4.235632718E-1,3.423392773E-1
1.463643365E1,-3.099162340E0,5.311518312E-1,2.730991244E-1
1.463895880E1,-2.988378048E0,6.206313968E-1,2.038589716E-1
1.464148396E1,-2.887314081E0,6.898715496E-1,1.314231306E-1
1.464400906E1,-2.786117077E0,7.260894775E-1,5.579157919E-2
1.464653422E1,-2.694506884E0,7.239589691E-1,-1.770949923E-2
1.464905938E1,-2.611418724E0,6.813496947E-1,-9.547150880E-2
1.465158453E1,-2.542178631E0,6.185009480E-1,-1.796249151E-1
1.465410969E1,-2.498504162E0,5.268908739E-1,-2.604494691E-1
1.465663479E1,-2.477199316E0,4.224980474E-1,-3.392767310E-1
1.465915995E1,-2.474003792E0,3.022598624E-1,-4.149082601E-1
1.466168510E1,-2.488916874E0,1.680405140E-1,-4.745613039E-1
1.466421026E1,-2.520874023E0,2.210358530E-2,-5.320838690E-1
1.466673542E1,-2.569874763E0,-1.344856620E-1,-5.821498632E-1
1.466926057E1,-2.636984348E0,-3.005288541E-1,-6.279548407E-1
1.467178573E1,-2.712615967E0,-4.677704573E-1,-6.737598777E-1
1.467431089E1,-2.792508364E0,-6.243597269E-1,-7.163692117E-1
1.467683604E1,-2.877727032E0,-7.671009302E-1,-7.504566908E-1
1.467936120E1,-2.970269203E0,-8.947957158E-1,-7.738918066E-1
1.468188636E1,-3.057618141E0,-1.010906100E0,-7.856093645E-1
1.468441151E1,-3.141771555E0,-1.102516174E0,-7.845441103E-1
1.468693662E1,-3.218468428E0,-1.178147674E0,-7.738918066E-1
1.468946177E1,-3.287708521E0,-1.244192123E0,-7.600437403E-1
1.469198693E1,-3.356948614E0,-1.302780032E0,-7.376738787E-1
1.469451208E1,-3.416601658E0,-1.361367822E0,-7.099778056E-1
1.469703724E1,-3.469863415E0,-1.419955611E0,-6.801512837E-1
1.469956240E1,-3.513537884E0,-1.490127802E0,-6.492595077E-1
1.470208755E1,-3.535907984E0,-1.574281216E0,-6.215634942E-1
1.470461266E1,-3.548690557E0,-1.672282696E0,-5.928021669E-1
1.470713781E1,-3.554016829E0,-1.785197377E0,-5.587147474E-1
1.470966297E1,-3.549755812E0,-1.905568719E0,-5.288882256E-1
1.471218812E1,-3.539103508E0,-2.030200958E0,-4.990616739E-1
1.471471328E1,-3.526320696E0,-2.157895803E0,-4.724308550E-1
1.471723839E1,-3.508211851E0,-2.279332399E0,-4.468652606E-1
1.471976354E1,-3.491168022E0,-2.397573233E0,-4.223648906E-1
1.472228870E1,-3.475189686E0,-2.504096508E0,-3.946688473E-1
1.472481391E1,-3.458145857E0,-2.594641447E0,-3.712337017E-1
1.472733901E1,-3.443232536E0,-2.671205044E0,-3.435376585E-1
1.472986417E1,-3.428319216E0,-2.735118866E0,-3.232982159E-1
1.473238932E1,-3.417666912E0,-2.789445877E0,-2.966673970E-1
1.473491443E1,-3.403819084E0,-2.832055092E0,-2.711018026E-1
1.473743958E1,-3.388905764E0,-2.861881733E0,-2.519276142E-1
1.473996474E1,-3.367601156E0,-2.877860069E0,-2.252967805E-1
1.474248990E1,-3.347361565E0,-2.882121086E0,-1.924077123E-1
1.474501505E1,-3.322861195E0,-2.872534037E0,-1.604507267E-1
1.474754016E1,-3.293034792E0,-2.857620716E0,-1.242327988E-1
1.475006531E1,-3.256816864E0,-2.835250854E0,-9.014534205E-2
1.475259047E1,-3.215272665E0,-2.801163435E0,-5.499265343E-2
1.475511562E1,-3.175859213E0,-2.761749744E0,-1.983996481E-2
1.475764078E1,-3.134315014E0,-2.713814259E0,1.318225823E-2
1.476016594E1,-3.094901323E0,-2.653095961E0,4.513924941E-2
1.476269109E1,-3.058683395E0,-2.587184668E0,7.603100687E-2
1.476525573E1,-3.024595976E0,-2.519009829E0,1.079879999E-1
1.476778083E1,-2.991573811E0,-2.449769735E0,1.378145218E-1
1.477030599E1,-2.960815191E0,-2.384790421E0,1.655105799E-1
1.477283115E1,-2.928858280E0,-2.317680836E0,1.921414137E-1
1.477535630E1,-2.905423164E0,-2.260158062E0,2.166417688E-1
1.477788146E1,-2.881988049E0,-2.203700781E0,2.358159572E-1
1.478040662E1,-2.861748457E0,-2.153634787E0,2.528596818E-1
1.478293177E1,-2.841509104E0,-2.097177505E0,2.677729428E-1
1.478545693E1,-2.821269751E0,-2.033396721E0,2.826862037E-1
1.478798208E1,-2.809552193E0,-1.962026119E0,2.965342402E-1
1.479050719E1,-2.793573618E0,-1.892785907E0,3.103822768E-1
1.479303234E1,-2.777595043E0,-1.839524269E0,3.316869438E-1
1.479551797E1,-2.762681961E0,-1.791588783E0,3.529915810E-1
1.479804313E1,-2.748833895E0,-1.755370855E0,3.742962480E-1
1.480056828E1,-2.736051083E0,-1.719152927E0,3.881442845E-1
1.480309344E1,-2.723268270E0,-1.681869745E0,4.007939398E-1
1.480561859E1,-2.715811491E0,-1.639260411E0,4.114462435E-1
1.480814370E1,-2.706224442E0,-1.599846840E0,4.220985770E-1
1.481066886E1,-2.694506884E0,-1.556172252E0,4.295552075E-1
1.481319401E1,-2.678528547E0,-1.512497783E0,4.380770922E-1
1.481571917E1,-2.664680481E0,-1.460301280E0,4.455337226E-1
1.481824432E1,-2.654028177E0,-1.397585750E0,4.434032440E-1
1.482076948E1,-2.643375635E0,-1.338997960E0,4.412727654E-1
1.482329464E1,-2.629527807E0,-1.278279662E0,4.380770922E-1
1.482581974E1,-2.612483978E0,-1.227148414E0,4.370118380E-1
1.482834490E1,-2.593309879E0,-1.179212928E0,4.316856861E-1
1.483087005E1,-2.568809509E0,-1.138734102E0,4.252942801E-1
1.483339521E1,-2.544309139E0,-1.111038089E0,4.167724252E-1
1.483592037E1,-2.517678261E0,-1.086537719E0,3.986634612E-1
1.483844547E1,-2.478264570E0,-1.062037349E0,3.881442845E-1
1.484097062E1,-2.438851118E0,-1.049254537E0,3.742962480E-1
1.484349578E1,-2.390915632E0,-1.042863131E0,3.593829870E-1
1.484602094E1,-2.344178438E0,-1.032210827E0,3.402087986E-1
1.484854609E1,-2.296242952E0,-1.027949810E0,3.242303133E-1
1.485107125E1,-2.244046450E0,-1.027949810E0,3.082517982E-1
1.485359641E1,-2.191850185E0,-1.036471725E0,2.880123854E-1
1.485612151E1,-2.140718937E0,-1.044993639E0,2.667077184E-1
1.485864667E1,-2.084261656E0,-1.056711197E0,2.432725877E-1
1.486117182E1,-2.022478104E0,-1.070559144E0,2.198374718E-1
1.486369698E1,-1.963890195E0,-1.084407210E0,2.006632686E-1
1.486622214E1,-1.906367660E0,-1.099320531E0,1.825543046E-1
1.486874724E1,-1.842453718E0,-1.101450920E0,1.676410437E-1
1.487127240E1,-1.779604912E0,-1.101450920E0,1.537930220E-1
1.487379755E1,-1.721150279E0,-1.104646683E0,1.335535944E-1
1.487632271E1,-1.656171083E0,-1.106777072E0,1.143793985E-1
1.487884787E1,-1.592257023E0,-1.106777072E0,9.627043456E-2
1.488137302E1,-1.531538725E0,-1.115298986E0,7.709623873E-2
1.488389818E1,-1.469755292E0,-1.118494630E0,5.685681105E-2
1.488642328E1,-1.406906486E0,-1.117429495E0,3.874785081E-2
1.488894844E1,-1.342992544E0,-1.109972835E0,2.809552103E-2
1.489147359E1,-1.280143738E0,-1.098255277E0,1.957365684E-2
1.489399875E1,-1.217295051E0,-1.080146313E0,1.464695437E-3
1.489652391E1,-1.152315855E0,-1.054580688E0,-1.877473295E-2
1.489904901E1,-1.086404562E0,-1.022623658E0,-3.901416063E-2
1.490157417E1,-1.017164350E0,-9.810796380E-1,-6.031882018E-2
1.490409932E1,-9.500547051E-1,-9.288831949E-1,-8.055824786E-2
1.490662448E1,-8.872059584E-1,-8.681648970E-1,-1.007976755E-1
1.490914964E1,-8.254224658E-1,-8.033188581E-1,-1.242327988E-1
1.491167479E1,-7.615084648E-1,-7.383396626E-1,-1.476679295E-1
1.491419995E1,-7.007901669E-1,-6.754909158E-1,-1.604507267E-1
1.491672505E1,-6.422023773E-1,-6.126421690E-1,-1.785596907E-1
1.491925021E1,-5.814840794E-1,-5.497934222E-1,-2.030600458E-1
1.492177536E1,-5.208989382E-1,-4.858794212E-1,-2.210358530E-1
1.492430052E1,-4.612458944E-1,-4.113130867E-1,-2.370143533E-1
1.492682568E1,-4.047885537E-1,-3.431381881E-1,-2.529928386E-1
1.492935078E1,-3.472659588E-1,-2.760285139E-1,-2.732322812E-1
1.493187594E1,-2.918738425E-1,-2.069215178E-1,-2.977326214E-1
1.493440109E1,-2.375469655E-1,-1.387466043E-1,-3.222329915E-1
1.493692625E1,-1.821548492E-1,-7.270215452E-2,-3.467333615E-1
1.493945141E1,-1.256974936E-1,-3.462007269E-3,-3.754946291E-1
1.494197656E1,-6.924014539E-2,6.684337556E-2,-3.989297748E-1
1.494450172E1,-1.491326280E-2,1.307573467E-1,-4.276910722E-1
1.494702682E1,3.834838793E-2,1.914756298E-1,-4.575175941E-1
1.494955198E1,9.360735118E-2,2.458025217E-1,-4.884093404E-1
1.495207714E1,1.479342431E-1,2.884118557E-1,-5.203663111E-1
1.495460229E1,2.107829899E-1,3.288906813E-1,-5.469971299E-1
1.495712745E1,2.725664973E-1,3.512606025E-1,-5.757584572E-1
1.495965255E1,3.279586136E-1,3.661738634E-1,-5.981283188E-1
1.496217771E1,3.908073604E-1,3.778914213E-1,-6.215634942E-1
1.496470287E1,4.525908828E-1,3.842828274E-1,-6.439333558E-1
1.496722802E1,5.079829693E-1,3.821523488E-1,-6.599118710E-1
1.496975318E1,5.633751154E-1,3.768261969E-1,-6.801512837E-1
1.497227833E1,6.198324561E-1,3.683043122E-1,-7.003906965E-1
1.497480349E1,6.720288992E-1,3.565867543E-1,-7.184996605E-1
1.497732859E1,7.272878289E-1,3.480648994E-1,-7.440652847E-1
1.497985375E1,7.741581202E-1,3.438039720E-1,-7.696308494E-1
1.498237891E1,8.125064969E-1,3.352820873E-1,-8.026530743E-1
1.498490406E1,8.476591706E-1,3.278254569E-1,-8.323464394E-1
1.498742922E1,8.774856925E-1,3.182383776E-1,-8.696296215E-1
1.498995432E1,9.030513167E-1,3.086512685E-1,-9.101084471E-1
1.499247948E1,9.254211783E-1,2.926727831E-1,-9.548482299E-1
1.499500464E1,9.371387362E-1,2.766942680E-1,-1.001718521E0
1.499752979E1,9.424648881E-1,2.596505582E-1,-1.042197347E0
1.500005495E1,9.435301423E-1,2.351501882E-1,-1.084806681E0
1.500258011E1,9.499215484E-1,2.063889056E-1,-1.128481269E0
1.500510526E1,9.509868026E-1,1.765623689E-1,-1.162568688E0
1.500763036E1,9.456605911E-1,1.360835135E-1,-1.195590973E0
1.501015552E1,9.360735416E-1,9.560466558E-2,-1.224352241E0
1.501268068E1,9.200950265E-1,6.577813625E-2,-1.239265442E0
1.501520583E1,8.870728016E-1,5.193011090E-2,-1.244591594E0
1.501773099E1,8.348763585E-1,5.406057462E-2,-1.247787356E0
1.502025609E1,7.549839020E-1,7.216953486E-2,-1.238200188E0
1.502278125E1,6.368761659E-1,1.083874628E-1,-1.215830326E0
1.502530641E1,4.728302956E-1,1.595186442E-1,-1.184938550E0
1.502783156E1,2.619141638E-1,2.351501882E-1,-1.147655487E0
1.503035672E1,9.587096982E-3,3.310211599E-1,-1.100785136E0
1.503288188E1,-2.780258060E-1,4.555202723E-1,-1.051784515E0
1.503540703E1,-5.356790423E-1,5.705654621E-1,-1.001718521E0
1.503793214E1,-7.188991308E-1,6.195661426E-1,-9.324783683E-1
1.504045729E1,-7.796174288E-1,5.418041348E-1,-8.408682942E-1
1.504298245E1,-7.167686820E-1,3.001294136E-1,-7.323477268E-1
1.504550761E1,-5.527228117E-1,-7.909355313E-2,-6.268896461E-1
1.504803276E1,-3.419398069E-1,-5.497934222E-1,-5.523233414E-1
1.505055787E1,-1.256974936E-1,-1.044993639E0,-5.107792616E-1
1.505308302E1,6.604444981E-2,-1.489062667E0,-5.011921525E-1
1.505560818E1,2.118482143E-1,-1.800110698E0,-5.097140074E-1
1.505813333E1,3.066539466E-1,-1.942851901E0,-5.278229713E-1
1.506065849E1,3.663070202E-1,-1.907699227E0,-5.491276383E-1
1.506318365E1,4.057206213E-1,-1.723413825E0,-5.810846090E-1
1.506570880E1,4.493951797E-1,-1.432605267E0,-6.247591972E-1
1.506823391E1,5.292876363E-1,-1.083341956E0,-6.737598777E-1
1.507075906E1,6.549851298E-1,-7.330134511E-1,-7.291520238E-1
1.507328422E1,8.103760481E-1,-4.081174135E-1,-7.877398133E-1
1.507580938E1,9.616391063E-1,-1.312899739E-1,-8.504554033E-1
1.507833453E1,1.093728065E0,9.347419441E-2,-9.090432525E-1
1.508085964E1,1.190664172E0,2.500634491E-1,-9.548482299E-1
1.508338479E1,1.254578233E0,3.363473415E-1,-9.814790487E-1
1.508590995E1,1.305576205E0,3.480648994E-1,-9.931966662E-1
1.508843510E1,1.362033606E0,2.937380075E-1,-9.889357090E-1
1.509096026E1,1.444056511E0,1.936061084E-1,-9.740224481E-1
1.509348542E1,1.559101701E0,6.151720881E-2,-9.569787383E-1
1.509601057E1,1.687994838E0,-7.163692266E-2,-9.378045201E-1
1.509853568E1,1.805170536E0,-1.856168509E-1,-9.271522164E-1
1.510106083E1,1.895715356E0,-2.653761804E-1,-9.175651073E-1
1.510358599E1,1.950974226E0,-3.090507388E-1,-9.164998531E-1
1.510611115E1,1.982931256E0,-3.197030723E-1,-9.228912592E-1
1.510863630E1,1.996779323E0,-2.962679267E-1,-9.399349689E-1
1.511116141E1,2.010627270E0,-2.398105860E-1,-9.750877023E-1
1.511368656E1,2.022344828E0,-1.525946259E-1,-1.016631722E0
1.511621172E1,2.034062386E0,-3.967992961E-2,-1.075219631E0
1.511873688E1,2.050040960E0,9.773512930E-2,-1.146590233E0
1.512126203E1,2.067084789E0,2.479329854E-1,-1.223286986E0
1.512378719E1,2.071345568E0,3.928046823E-1,-1.297853231E0
1.512631234E1,2.066019535E0,5.386084318E-1,-1.375615239E0
1.512883745E1,2.050040960E0,6.802844405E-1,-1.448983192E0
1.513136261E1,2.019149303E0,8.081123829E-1,-1.510766745E0
1.513388776E1,1.986127019E0,9.103747606E-1,-1.556571722E0
1.513641292E1,1.944582939E0,9.742887616E-1,-1.591724396E0
1.513893807E1,1.909430146E0,1.004115224E0,-1.603441954E0
1.514146318E1,1.868019223E0,9.945281744E-1,-1.600246310E0
1.514398833E1,1.827540398E0,9.508536458E-1,-1.582137346E0
1.514651349E1,1.791322470E0,8.848091960E-1,-1.546984673E0
1.514903865E1,1.754039288E0,8.059819341E-1,-1.507570982E0
1.515156380E1,1.716756225E0,7.292851806E-1,-1.461766005E0
1.515408896E1,1.681603432E0,6.504579186E-1,-1.408637524E0
1.515661412E1,1.650711775E0,5.876091719E-1,-1.352180123E0
1.515913922E1,1.616624236E0,5.386084318E-1,-1.295722842E0
1.516166438E1,1.583602071E0,5.130428672E-1,-1.238200188E0
1.516418953E1,1.554840803E0,5.087819099E-1,-1.180677652E0
1.516671469E1,1.525014281E0,5.215647221E-1,-1.125285506E0
1.516923984E1,1.507970452E0,5.364779830E-1,-1.070958614E0
1.517176495E1,1.498383403E0,5.577826500E-1,-1.020892739E0
1.517429010E1,1.494122505E0,5.609783530E-1,-9.793485999E-1
1.517681526E1,1.496252894E0,5.545869470E-1,-9.399349689E-1
1.517934042E1,1.504774809E0,5.439345837E-1,-9.090432525E-1
1.518186557E1,1.512231469E0,5.268908739E-1,-8.845428824E-1
1.518439073E1,1.530340433E0,5.098471642E-1,-8.685643673E-1
1.518691589E1,1.548449397E0,4.970643520E-1,-8.600425124E-1
1.518944099E1,1.571884513E0,4.917382002E-1,-8.568468094E-1
1.519196615E1,1.607037187E0,4.991948307E-1,-8.536511064E-1
1.519449130E1,1.646450758E0,5.162385702E-1,-8.515206575E-1
1.519701646E1,1.684799194E0,5.364779830E-1,-8.525858521E-1
1.519954162E1,1.726343274E0,5.663045049E-1,-8.611077666E-1
1.520206672E1,1.771082997E0,6.035876870E-1,-8.653686643E-1
1.520459188E1,1.814757586E0,6.461969614E-1,-8.749557734E-1
1.520711703E1,1.854171276E0,6.973281503E-1,-8.802819252E-1
1.520964219E1,1.888258696E0,7.473941445E-1,-8.877385855E-1
1.521216734E1,1.917952061E0,7.963948250E-1,-8.866733313E-1
1.521469250E1,1.944582939E0,8.443303108E-1,-8.919994831E-1
1.521721766E1,1.965887547E0,8.858743906E-1,-8.941299915E-1
1.521974276E1,1.979735613E0,9.231575727E-1,-8.962604403E-1
1.522226792E1,1.990387917E0,9.657669067E-1,-8.888037801E-1
1.522479307E1,1.992518425E0,1.001984835E0,-8.792167306E-1
1.522731823E1,1.991453171E0,1.038069606E0,-8.664339185E-1
1.522984339E1,1.988257408E0,1.066830873E0,-8.451292515E-1
1.523236849E1,1.980800867E0,1.091331244E0,-8.154358864E-1
1.523489365E1,1.971213698E0,1.110505462E0,-7.866745591E-1
1.523741880E1,1.958430886E0,1.117962003E0,-7.483261824E-1
1.523994396E1,1.944582939E0,1.120092511E0,-6.982602477E-1
1.524246912E1,1.925408721E0,1.117962003E0,-6.449986100E-1
1.524499427E1,1.901973605E0,1.110505462E0,-5.896064639E-1
1.524751943E1,1.875475883E0,1.099853039E0,-5.256925225E-1
1.525004453E1,1.845649362E0,1.090265989E0,-4.543218911E-1
1.525256969E1,1.814757586E0,1.075352788E0,-3.893426657E-1
1.525509484E1,1.777474403E0,1.058308959E0,-3.296896219E-1
1.525762000E1,1.739126086E0,1.047656655E0,-2.636451721E-1
1.526014516E1,1.702908158E0,1.024221539E0,-2.105166763E-1
1.526267026E1,1.666690230E0,9.923977256E-1,-1.647116542E-1
1.526519542E1,1.633667946E0,9.583102465E-1,-1.306242049E-1
1.526772057E1,1.604906678E0,9.167661667E-1,-1.018629074E-1
1.527024573E1,1.583602071E0,8.698959351E-1,-8.588441461E-2
1.527277089E1,1.574014902E0,8.059819341E-1,-7.203638554E-2
1.527529604E1,1.562297344E0,7.399374843E-1,-6.457975507E-2
1.527782120E1,1.560166955E0,6.717625856E-1,-6.138405204E-2
1.528034636E1,1.564427853E0,6.025224328E-1,-5.712312087E-2
1.528287151E1,1.572949767E0,5.386084318E-1,-5.286218971E-2
1.528539667E1,1.583602071E0,4.768249393E-1,-5.499265343E-2
1.528792182E1,1.602776289E0,4.235632718E-1,-5.818835273E-2
1.529044698E1,1.619819999E0,3.810871243E-1,-6.671021879E-2
1.529297208E1,1.637928963E0,3.459344208E-1,-8.162347972E-2
1.529549724E1,1.652842164E0,3.235645294E-1,-9.653674066E-2
1.529802240E1,1.667755485E0,3.043903410E-1,-1.093195379E-1
1.530054755E1,1.683733940E0,2.926727831E-1,-1.242327988E-1
1.530307271E1,1.693320990E0,2.926727831E-1,-1.402112991E-1
1.530559787E1,1.706103802E0,3.075860441E-1,-1.508636326E-1
1.530812302E1,1.712495208E0,3.203688264E-1,-1.551245600E-1
1.531064807E1,1.719951868E0,3.491301239E-1,-1.604507267E-1
1.531317323E1,1.729538918E0,3.853480518E-1,-1.593854874E-1
1.531569839E1,1.733799934E0,4.214328229E-1,-1.615159512E-1
1.531822354E1,1.739126086E0,4.555202723E-1,-1.657768935E-1
1.532074870E1,1.746582747E0,4.874772727E-1,-1.742987484E-1
1.532327380E1,1.752974153E0,5.087819099E-1,-1.870815456E-1
1.532579896E1,1.760430694E0,5.268908739E-1,-2.030600458E-1
1.532832412E1,1.764691710E0,5.471302867E-1,-2.189053893E-1
1.533084927E1,1.771082997E0,5.641740561E-1,-2.338186502E-1
1.533337443E1,1.774278760E0,5.769568086E-1,-2.561885417E-1
1.533589958E1,1.775344014E0,5.865439177E-1,-2.796236575E-1
1.533842474E1,1.774278760E0,5.950657725E-1,-2.998631001E-1
1.534094990E1,1.775344014E0,5.993267298E-1,-3.232982159E-1
1.534347505E1,1.773213506E0,5.971962810E-1,-3.403419554E-1
1.534600021E1,1.770017862E0,5.929353237E-1,-3.605813682E-1
1.534852536E1,1.764691710E0,5.918700695E-1,-3.722989559E-1
1.535105052E1,1.763626456E0,5.876091719E-1,-3.829512596E-1
1.535357563E1,1.759365439E0,5.833482146E-1,-3.872122169E-1
1.535610078E1,1.755104542E0,5.790873170E-1,-3.904078901E-1
1.535862594E1,1.752974153E0,5.822830200E-1,-3.957340717E-1
1.536115109E1,1.747647882E0,5.918700695E-1,-3.936035931E-1
1.536367625E1,1.741256475E0,6.046528816E-1,-3.882774413E-1
1.536620141E1,1.733799934E0,6.248922944E-1,-3.882774413E-1
1.536872656E1,1.724212766E0,6.461969614E-1,-3.808208108E-1
1.537125167E1,1.711429954E0,6.706973314E-1,-3.680379987E-1
1.537377682E1,1.690125346E0,6.898715496E-1,-3.573856652E-1
1.537630198E1,1.672016382E0,7.069152594E-1,-3.424724042E-1
1.537882714E1,1.648581266E0,7.122414112E-1,-3.318201005E-1
1.538135229E1,1.620885253E0,7.037195563E-1,-3.147763610E-1
1.538387740E1,1.595319629E0,6.824148893E-1,-2.956021726E-1
1.538640255E1,1.571884513E0,6.525883675E-1,-2.753627300E-1
1.538892771E1,1.548449397E0,6.110442877E-1,-2.572537661E-1
1.539145287E1,1.527144670E0,5.599130988E-1,-2.380795777E-1
1.539397802E1,1.504774809E0,5.055862069E-1,-2.263620198E-1
1.539650318E1,1.483470082E0,4.491288662E-1,-2.146444470E-1
1.539902833E1,1.458969831E0,3.979976773E-1,-2.083862126E-1
1.540155344E1,1.442991257E0,3.512606025E-1,-2.041252851E-1
1.540407859E1,1.427012801E0,3.043903410E-1,-2.030600458E-1
1.540660375E1,1.407838583E0,2.532591522E-1,-2.051905096E-1
1.540912891E1,1.389729619E0,2.106498331E-1,-2.094514370E-1
1.541165406E1,1.370555401E0,1.605838835E-1,-2.167749256E-1
1.541417917E1,1.355642200E0,1.115831584E-1,-2.295577228E-1
1.541670432E1,1.339663625E0,6.364767253E-2,-2.380795777E-1
1.541922948E1,1.319424272E0,1.038602181E-2,-2.487319112E-1
1.542175464E1,1.300250053E0,-4.607132822E-2,-2.593842447E-1
1.542427979E1,1.271621943E0,-1.078548431E-1,-2.711018026E-1
1.542680495E1,1.243925810E0,-1.696383655E-1,-2.796236575E-1
1.542933011E1,1.217295051E0,-2.291582525E-1,-2.849498391E-1
1.543185526E1,1.185338020E0,-2.909417748E-1,-2.902759910E-1
1.543438042E1,1.156576753E0,-3.516600430E-1,-2.956021726E-1
1.543690557E1,1.129945874E0,-4.091826379E-1,-2.987978756E-1
1.543943073E1,1.106510758E0,-4.656399786E-1,-3.051892519E-1
1.544195589E1,1.082010388E0,-5.146406889E-1,-3.041240275E-1
1.544448099E1,1.064966679E0,-5.583152771E-1,-3.009283245E-1
1.544700615E1,1.050053477E0,-5.955983996E-1,-2.998631001E-1
1.544953130E1,1.034074903E0,-6.232944727E-1,-2.998631001E-1
1.545205646E1,1.021292210E0,-6.445991397E-1,-2.934716940E-1
1.545458162E1,1.013835549E0,-6.616428494E-1,-2.902759910E-1
1.545710677E1,1.004248381E0,-6.722952127E-1,-2.849498391E-1
1.545963193E1,9.957265854E-1,-6.765561104E-1,-2.742975056E-1
1.546215703E1,9.914656281E-1,-6.744256616E-1,-2.593842447E-1
1.546468219E1,9.872047305E-1,-6.659038067E-1,-2.423405200E-1
1.546720734E1,9.829437733E-1,-6.488600373E-1,-2.221010923E-1
1.546973250E1,9.754871130E-1,-6.307511330E-1,-2.009295821E-1
1.547225766E1,9.669652581E-1,-6.073159575E-1,-1.764292270E-1
1.547478276E1,9.616391063E-1,-5.785546899E-1,-1.466026902E-1
1.547730792E1,9.488562942E-1,-5.561847687E-1,-1.189066395E-1
1.547983307E1,9.318125844E-1,-5.295539498E-1,-9.014534205E-2
1.548235823E1,9.158340693E-1,-5.007926822E-1,-6.031882018E-2
1.548488339E1,8.934642076E-1,-4.667052329E-1,-2.729659714E-2
1.548740854E1,8.700290918E-1,-4.272916019E-1,2.529928461E-3
1.548993370E1,8.433982730E-1,-3.857475221E-1,3.342168778E-2
1.549249828E1,8.135717511E-1,-3.356815577E-1,6.218297780E-2
1.549502339E1,7.869408727E-1,-2.813546658E-1,8.774857223E-2
1.549754854E1,7.571143508E-1,-2.206363827E-1,1.143793985E-1
1.550007370E1,7.315487862E-1,-1.504641622E-1,1.367492825E-1
1.550259886E1,7.113093734E-1,-7.163692266E-2,1.580539495E-1
1.550512401E1,6.932004094E-1,9.320789017E-3,1.793586165E-1
1.550764917E1,6.837464571E-1,9.560466558E-2,1.974675655E-1
1.551017432E1,6.752246022E-1,1.754971445E-1,2.166417688E-1
1.551269948E1,6.730940938E-1,2.543243766E-1,2.304897904E-1
