"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.642432679E0,9.729871750E-1,-1.270782948E-2,1.234605789E0
1.647476742E0,8.152284622E-1,3.340140581E-1,1.455905914E0
1.652520804E0,4.558466673E-1,2.641881704E-1,1.545185089E0
1.657561846E0,-2.804985046E-1,4.390351772E-1,1.260196686E0
1.662605908E0,1.395041943E-1,4.698778391E-1,1.091190338E0
1.667649971E0,1.125619054E0,2.782270908E-1,1.691065788E0
1.672694033E0,3.317652941E-1,5.940134525E-1,1.602107048E0
1.677738096E0,-5.177354813E-2,7.187961340E-1,1.749237061E0
1.682782106E0,1.066439152E0,7.777923346E-1,2.138360023E0
1.687862523E0,-1.116636038E0,1.162384391E0,2.186402321E0
1.692906585E0,-5.284951925E-1,1.272520065E0,1.291996956E0
1.697950648E0,4.843523502E-1,1.337227583E0,6.114063263E-1
1.702994710E0,-7.185707688E-1,1.583055496E0,1.419029236E-1
1.708038773E0,1.198328495E0,1.510590672E0,-1.019472122E0
1.713082783E0,9.317675233E-1,1.557532072E0,-3.594865799E-1
1.718163252E0,-3.133143485E-1,1.700639844E0,-4.805269241E-1
1.723207315E0,-3.059208393E-1,1.509184003E0,-4.584369659E-1
1.728251377E0,2.064974785E0,1.191096306E0,-3.259239197E-1
1.733295440E0,1.481441021E0,1.151477695E0,-2.658767700E-1
1.738339502E0,6.907933950E-1,8.060350418E-1,-1.393232346E-1
1.743383512E0,-1.118719280E-1,-2.030253410E-3,2.745532990E-2
1.748463981E0,-6.681101918E-1,-3.691743612E-1,-2.956104279E-2
1.753508044E0,-8.532007933E-1,-4.395363331E-1,-3.660497665E-1
1.758552106E0,-1.036023617E0,-3.279885054E-1,-3.136320114E-1
1.763596169E0,-1.263374329E0,-1.239709854E-1,-2.914438248E-1
1.768640231E0,-1.629524708E0,-1.084458828E-2,-2.981653214E-1
1.773684242E0,-1.648312807E0,-3.881227970E-2,-3.622941971E-1
1.778764710E0,3.233003616E-1,-2.822182178E-1,-3.653945923E-1
1.783808773E0,1.139964342E0,-1.167289615E-1,-6.720037460E-1
1.788852835E0,4.776138067E-1,4.911941290E-2,-7.712583542E-1
1.793896898E0,-2.067235559E-1,-5.695110559E-2,-6.816968918E-1
1.798940960E0,-4.712544680E-1,-1.800447106E-1,-4.885692596E-1
1.803984971E0,-5.204961300E-1,-2.971521020E-1,-4.274225235E-1
1.809065440E0,-6.136655807E-1,-1.679205298E-1,-3.879518509E-1
1.814109502E0,-4.594910145E-1,-2.861066461E-1,-5.027580261E-1
1.819153565E0,-4.234794080E-1,-3.996945024E-1,-7.117242813E-1
1.824197627E0,-5.070621371E-1,-4.101874828E-1,-8.581647873E-1
1.829241690E0,-7.687161565E-1,-3.763875961E-1,-7.869758606E-1
1.834285700E0,-9.461700916E-1,-4.238221049E-1,-8.104925156E-1
1.839366169E0,3.753573298E-1,-5.397878289E-1,-8.961915970E-1
1.844410231E0,1.449442267E0,-5.095390677E-1,-9.448070526E-1
1.849454294E0,3.088868260E-1,-3.562378287E-1,-6.518373489E-1
1.854498356E0,-3.186979592E-1,-3.801995516E-1,-6.512575150E-1
1.859542419E0,-4.252339005E-1,-3.789766133E-1,-5.218238831E-1
1.864586429E0,-4.777723551E-1,-3.382566273E-1,-3.976535797E-1
1.869666898E0,-5.076847672E-1,-3.528856039E-1,-3.766822815E-1
1.874710960E0,-4.570470452E-1,-3.309024572E-1,-3.344058990E-1
1.879755023E0,-4.649043083E-1,-3.785670698E-1,-3.628387451E-1
1.884799085E0,-5.660337806E-1,-2.769230604E-1,-2.324447632E-1
1.889843148E0,-4.315068126E-1,-3.527967930E-1,-9.290122986E-2
1.894887158E0,-4.736717939E-1,-4.666232169E-1,-6.244468689E-2
1.899967627E0,-5.705689788E-1,-3.883696198E-1,-3.080406189E-1
1.905011690E0,-5.293433070E-1,-3.753274083E-1,-1.970577240E-1
1.910055752E0,-4.864010215E-1,-3.784216046E-1,-1.915388107E-1
1.915099815E0,-4.169824123E-1,-3.571545780E-1,-3.198719025E-1
1.920143877E0,-4.274304509E-1,-3.607245088E-1,-3.583335876E-1
1.925187887E0,-4.688526094E-1,-3.832763433E-1,-4.027404785E-1
1.930268304E0,-4.328366816E-1,-4.521591067E-1,-4.566535950E-1
1.935312367E0,-5.319874287E-1,-4.096705019E-1,-4.292736053E-1
1.940356429E0,-5.447214842E-1,-5.650768876E-1,-3.195972443E-1
1.945400492E0,-5.205284357E-1,-5.901284814E-1,-3.129673004E-1
1.950444554E0,-3.921985030E-1,-5.928410292E-1,-3.900022507E-1
1.955488565E0,2.135512382E-1,-6.453848481E-1,-4.716634750E-1
1.960569085E0,1.922264993E-1,-6.140308976E-1,-3.727979660E-1
