"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.281972887E0,-1.482299995E1,7.332200050E0,9.082899475E1
2.291972887E0,-1.505480003E1,7.332200050E0,9.095099640E1
2.301972887E0,-1.525000000E1,7.307799816E0,9.090219879E1
2.311972887E0,-1.546959972E1,7.271199703E0,9.093879700E1
2.321972887E0,-1.572579956E1,7.258999825E0,9.098759460E1
2.331972887E0,-1.590880013E1,7.246799946E0,9.092659760E1
2.341972887E0,-1.607959938E1,7.185800076E0,9.093879700E1
2.351972887E0,-1.634799957E1,7.137000084E0,9.078019714E1
2.361972887E0,-1.651879883E1,7.051599979E0,9.079239655E1
2.371972887E0,-1.664080048E1,6.978399754E0,9.074359894E1
2.381972887E0,-1.682379913E1,6.880799770E0,9.078019714E1
2.391972887E0,-1.699460030E1,6.844199657E0,9.079239655E1
2.401972887E0,-1.711660004E1,6.722199917E0,9.073139954E1
2.411972887E0,-1.723859978E1,6.624599934E0,9.071920013E1
2.421972887E0,-1.750699997E1,6.526999950E0,9.067039490E1
2.431972887E0,-1.770219994E1,6.526999950E0,9.065819550E1
2.441972887E0,-1.789739990E1,6.453799725E0,9.058499908E1
2.451972887E0,-1.819019890E1,6.392799854E0,9.056060028E1
2.461972887E0,-1.845859909E1,6.343999863E0,9.045079803E1
2.471972887E0,-1.866600037E1,6.234200001E0,9.026779938E1
2.481972887E0,-1.893440056E1,6.148799896E0,9.012139893E1
2.491972887E0,-1.927599907E1,5.977999687E0,9.006040192E1
2.501972887E0,-1.948340034E1,5.831599712E0,8.993840027E1
2.511972887E0,-1.964200020E1,5.587599754E0,8.980419922E1
2.521972887E0,-1.987380028E1,5.416800022E0,8.979199982E1
2.531972887E0,-2.010560036E1,5.184999943E0,8.968219757E1
2.541972887E0,-2.027639961E1,5.026400089E0,8.969439697E1
2.551972887E0,-2.045940018E1,4.855599880E0,8.964559937E1
2.561972887E0,-2.060579872E1,4.660399914E0,8.966999817E1
2.571972887E0,-2.070339966E1,4.477399826E0,8.969439697E1
2.581972887E0,-2.077659988E1,4.416399956E0,8.976760101E1
2.591972887E0,-2.087419891E1,4.379799843E0,8.984079742E1
2.601972887E0,-2.092300034E1,4.245599747E0,8.975540161E1
2.611972887E0,-2.099619865E1,4.184599876E0,8.976760101E1
2.621972887E0,-2.110599899E1,4.038199902E0,8.981639862E1
2.631972887E0,-2.113039970E1,3.916199923E0,8.996279907E1
2.641972887E0,-2.131340027E1,3.867399931E0,9.018239594E1
2.651972887E0,-2.139879990E1,3.781999826E0,9.017019653E1
2.661972887E0,-2.145979881E1,3.684399843E0,9.021900177E1
2.671972887E0,-2.158180046E1,3.598999977E0,9.041419983E1
2.681972887E0,-2.169159889E1,3.550199986E0,9.067039490E1
2.691972887E0,-2.167939949E1,3.428200006E0,9.084120178E1
2.701972887E0,-2.172819901E1,3.464799881E0,9.099980164E1
2.711972887E0,-2.182579994E1,3.452600002E0,9.108519745E1
2.721972887E0,-2.177700043E1,3.440399885E0,9.113399506E1
2.731972887E0,-2.182579994E1,3.428200006E0,9.139019775E1
2.741972887E0,-2.185019875E1,3.403800011E0,9.156099701E1
2.751972887E0,-2.193560028E1,3.391599894E0,9.167079926E1
2.761972887E0,-2.193560028E1,3.452600002E0,9.185379791E1
2.771972887E0,-2.206979942E1,3.537999868E0,9.203679657E1
2.781972887E0,-2.209420013E1,3.513599873E0,9.217099762E1
2.791972887E0,-2.215519905E1,3.537999868E0,9.241500092E1
2.801972887E0,-2.228940010E1,3.537999868E0,9.261019897E1
2.811972887E0,-2.236260033E1,3.562399864E0,9.269559479E1
2.821972887E0,-2.246019936E1,3.550199986E0,9.293959808E1
2.831972887E0,-2.242359924E1,3.537999868E0,9.314699554E1
2.841972887E0,-2.246019936E1,3.513599873E0,9.318360138E1
2.851972887E0,-2.244799995E1,3.464799881E0,9.335440063E1
2.861972887E0,-2.247239876E1,3.428200006E0,9.353739929E1
2.871972887E0,-2.249679947E1,3.428200006E0,9.368379974E1
2.881972887E0,-2.244799995E1,3.452600002E0,9.375699615E1
2.891972887E0,-2.233819962E1,3.513599873E0,9.389119720E1
2.901972887E0,-2.236260033E1,3.562399864E0,9.400099945E1
2.911972887E0,-2.233819962E1,3.696599960E0,9.404979706E1
2.921972887E0,-2.238699913E1,3.720999956E0,9.419619751E1
2.931972887E0,-2.237479973E1,3.842999935E0,9.428160095E1
2.941972887E0,-2.231379890E1,3.977200031E0,9.431819916E1
2.951972887E0,-2.226499939E1,4.074800014E0,9.436699677E1
2.961972887E0,-2.221619987E1,4.160200119E0,9.454999542E1
2.971972887E0,-2.224059868E1,4.233399868E0,9.462319946E1
2.981972887E0,-2.220400047E1,4.355400085E0,9.463539886E1
2.991972887E0,-2.220400047E1,4.440799713E0,9.473300171E1
3.001972887E0,-2.210639954E1,4.648200035E0,9.481839752E1
3.011972887E0,-2.203319931E1,4.770199776E0,9.487939453E1
3.021972887E0,-2.200880051E1,4.880000114E0,9.491600037E1
3.031972887E0,-2.191119957E1,5.026400089E0,9.486719513E1
3.041972887E0,-2.192339897E1,5.160599709E0,9.478179932E1
3.051972887E0,-2.188679886E1,5.319200039E0,9.475740051E1
3.061972887E0,-2.186240005E1,5.477799892E0,9.478179932E1
3.071972887E0,-2.182579994E1,5.624199867E0,9.476959991E1
3.081972887E0,-2.177700043E1,5.746200085E0,9.476959991E1
3.091972887E0,-2.175259972E1,5.929199696E0,9.476959991E1
3.101972887E0,-2.175259972E1,6.099999905E0,9.475740051E1
3.111972887E0,-2.183799934E1,6.185400009E0,9.480619812E1
3.121972887E0,-2.175259972E1,6.319600105E0,9.486719513E1
3.131972887E0,-2.171599960E1,6.441599846E0,9.498919678E1
3.141972887E0,-2.169159889E1,6.466000080E0,9.498919678E1
3.151972394E0,-2.171599960E1,6.466000080E0,9.492819977E1
3.161972185E0,-2.180139923E1,6.502599716E0,9.483059692E1
3.171972185E0,-2.182579994E1,6.514800072E0,9.475740051E1
3.181972185E0,-2.180139923E1,6.551399708E0,9.467199707E1
3.191972185E0,-2.175259972E1,6.575799942E0,9.452559662E1
3.201972185E0,-2.181359863E1,6.624599934E0,9.436699677E1
3.211972185E0,-2.181359863E1,6.661200047E0,9.411080170E1
3.221972185E0,-2.176479912E1,6.770999908E0,9.406199646E1
3.231972185E0,-2.171599960E1,6.844199657E0,9.391559601E1
3.241972185E0,-2.171599960E1,6.880799770E0,9.376919556E1
3.251972185E0,-2.166720009E1,6.953999996E0,9.363499451E1
3.261972185E0,-2.171599960E1,6.941799641E0,9.358619690E1
3.271972185E0,-2.178919983E1,7.027199745E0,9.359839630E1
3.281972185E0,-2.166720009E1,6.990599632E0,9.353739929E1
3.291972185E0,-2.164279938E1,7.002799988E0,9.348860168E1
3.301972185E0,-2.164279938E1,6.953999996E0,9.336660004E1
3.311972185E0,-2.165499878E1,6.941799641E0,9.341539764E1
3.321972185E0,-2.156959915E1,6.929599762E0,9.340319824E1
3.331972185E0,-2.152079964E1,6.905200005E0,9.330559540E1
3.341972185E0,-2.141099930E1,6.917399883E0,9.335440063E1
3.351972185E0,-2.128899956E1,6.929599762E0,9.340319824E1
3.361972185E0,-2.131340027E1,6.990599632E0,9.337879944E1
3.371972185E0,-2.125239944E1,6.917399883E0,9.340319824E1
3.381972185E0,-2.119140053E1,6.880799770E0,9.341539764E1
3.391972185E0,-2.116699982E1,6.844199657E0,9.341539764E1
3.401972185E0,-2.117919922E1,6.844199657E0,9.356179810E1
3.411972185E0,-2.116699982E1,6.807600021E0,9.369599915E1
3.421972185E0,-2.117919922E1,6.758800030E0,9.369599915E1
3.431972185E0,-2.113039970E1,6.661200047E0,9.367160034E1
3.441972185E0,-2.111820030E1,6.587999821E0,9.378139496E1
3.451972185E0,-2.114259911E1,6.648999691E0,9.393999481E1
3.461972185E0,-2.110599899E1,6.734399796E0,9.407419586E1
3.471972185E0,-2.111820030E1,6.758800030E0,9.420839691E1
3.481972185E0,-2.104500008E1,6.746599674E0,9.430599976E1
3.491972185E0,-2.106939888E1,6.807600021E0,9.448899841E1
3.501972185E0,-2.104500008E1,6.844199657E0,9.468419647E1
3.511972185E0,-2.110599899E1,6.966199875E0,9.490380096E1
3.521972185E0,-2.108160019E1,6.953999996E0,9.517219543E1
3.531972185E0,-2.110599899E1,6.892999649E0,9.531859589E1
3.541972185E0,-2.117919922E1,6.831999779E0,9.542839813E1
3.551972185E0,-2.113039970E1,6.807600021E0,9.561139679E1
3.561972185E0,-2.122799873E1,6.807600021E0,9.580659485E1
