,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_score_macro,split1_test_f1_score_macro,split2_test_f1_score_macro,split3_test_f1_score_macro,split4_test_f1_score_macro,mean_test_f1_score_macro,std_test_f1_score_macro,rank_test_f1_score_macro,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_test_f1_score_weighted,split1_test_f1_score_weighted,split2_test_f1_score_weighted,split3_test_f1_score_weighted,split4_test_f1_score_weighted,mean_test_f1_score_weighted,std_test_f1_score_weighted,rank_test_f1_score_weighted
139,0.09961767196655273,0.015006868152158003,0.013281011581420898,0.004411889697001179,100,5,0.001,poly,"{'C': 100, 'degree': 5, 'gamma': 0.001, 'kernel': 'poly'}",0.8634538152610441,0.9196787148594378,0.891566265060241,0.8795180722891566,0.8875502008032129,0.8883534136546185,0.018386382557846755,39,0.8089678769234966,0.8653573950188749,0.8046446429825278,0.8374936777059419,0.8541742979242979,0.8341275781110278,0.024044779447894654,57,0.8208902632826585,0.8842045307254942,0.8155733031959616,0.8250662773270936,0.8347422314527577,0.8360953211967932,0.024860867688036466,45,0.813653891186492,0.8741115263737451,0.8088003902883927,0.8298134576075753,0.8411913520276262,0.8335141234967663,0.023349438206547626,45,0.8691986734452818,0.9222979172565802,0.901017891708958,0.8762938782147695,0.8925903859638799,0.8922797493178939,0.018792690985223477,39,0.8634538152610441,0.9196787148594378,0.891566265060241,0.8795180722891566,0.8875502008032129,0.8883534136546185,0.018386382557846755,39,0.8650004074527573,0.9205032565450372,0.8953699340346792,0.8772411490625524,0.886361058673106,0.8888951611536264,0.018730677007303378,39
140,0.04006438255310059,0.0027276522400157396,0.03046875,0.023357561000016035,100,5,0.001,sigmoid,"{'C': 100, 'degree': 5, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.23694779116465864,0.18072289156626506,0.285140562248996,0.24899598393574296,0.23694779116465864,0.23775100401606425,0.03354315344228289,113,0.12163964649570547,0.1595568783068783,0.15474165371233994,0.27460907335907336,0.12908496732026142,0.1679264438388517,0.055274224853276266,113,0.13355177382831263,0.1065587187492852,0.16170910626196083,0.14259415038574272,0.12667124542124542,0.13421699892930936,0.018156839014928924,113,0.11626174465733236,0.11438439011968424,0.1454872914410385,0.14719853115375503,0.11026483472720032,0.1267193584198021,0.016148661271306666,113,0.21806414103207822,0.23525849429463885,0.2777332083534374,0.34612829697167047,0.23723652781058874,0.2628841336924827,0.04599976765165245,113,0.23694779116465864,0.18072289156626506,0.285140562248996,0.24899598393574296,0.23694779116465864,0.23775100401606425,0.03354315344228289,113,0.20726402293033594,0.18959412899880654,0.2590050388171531,0.2505001289212762,0.2048432679343419,0.22224131752038273,0.027360489858102285,113
141,0.052927684783935544,0.032838989176955595,0.019032049179077148,0.009528733112302413,100,5,0.0001,rbf,"{'C': 100, 'degree': 5, 'gamma': 0.0001, 'kernel': 'rbf'}",0.9036144578313253,0.8995983935742972,0.8875502008032129,0.9196787148594378,0.9156626506024096,0.9052208835341367,0.011528273168198632,21,0.8273368969298245,0.8609194514703645,0.7926184039400651,0.8931141254578755,0.8959892191142191,0.8539956193824697,0.039546199425618205,43,0.8347190879667462,0.8499553709745503,0.814744967343094,0.8676274723888462,0.8667370823620824,0.8467567962070637,0.020073322826874216,18,0.8254132963166126,0.8516199906372902,0.8013551056521101,0.8760034557995543,0.872817279366527,0.8454418255544189,0.028517991842430767,26,0.90099542908476,0.8985837539629177,0.8883432015794925,0.9178518285596597,0.916976952097434,0.9045502330568528,0.011333659271394701,21,0.9036144578313253,0.8995983935742972,0.8875502008032129,0.9196787148594378,0.9156626506024096,0.9052208835341367,0.011528273168198632,21,0.8997039239423194,0.8975494755471807,0.8868302242971368,0.9166625822430962,0.9126159310480727,0.9026724274155612,0.01077617506307297,21
142,0.06234598159790039,0.013506221610805202,0.0450782299041748,0.01526661285108505,100,5,0.0001,poly,"{'C': 100, 'degree': 5, 'gamma': 0.0001, 'kernel': 'poly'}",0.7710843373493976,0.751004016064257,0.7309236947791165,0.7469879518072289,0.7309236947791165,0.7461847389558234,0.014897379109230066,78,0.7858394763984953,0.7540493250925951,0.6699363136863137,0.7534908243338476,0.7919667832167833,0.751056544545607,0.04354049674629399,73,0.6688194258165266,0.6761161545115604,0.6172868940208369,0.6204266419476054,0.6468650136413294,0.6459028259875718,0.024111611679284297,78,0.6892640611013493,0.6906760311780213,0.624891782652731,0.6315737275792972,0.674818115441361,0.662244743590552,0.028398683864976595,78,0.7920061266787817,0.7688223383857038,0.7557875859080678,0.7747739157685921,0.7675470179084638,0.7717873969299218,0.011836238140409858,74,0.7710843373493976,0.751004016064257,0.7309236947791165,0.7469879518072289,0.7309236947791165,0.7461847389558234,0.014897379109230066,78,0.757530668227249,0.7417853450251952,0.7203948753363648,0.7211881645218773,0.717857133811125,0.7317512373843623,0.015484533910313283,78
143,0.04226918220520019,0.007293882049466003,0.013234901428222656,0.01067061835752384,100,5,0.0001,sigmoid,"{'C': 100, 'degree': 5, 'gamma': 0.0001, 'kernel': 'sigmoid'}",0.5943775100401606,0.606425702811245,0.606425702811245,0.6144578313253012,0.6104417670682731,0.606425702811245,0.006720160855695404,86,0.5708828504305126,0.6557852410281022,0.6497037743210249,0.6992069092386768,0.66259023556231,0.6476338021161252,0.04205929054469733,80,0.5401661553953034,0.611694543995503,0.5853252750693652,0.5888989126890554,0.5819327959416631,0.581603536618178,0.02319356612687555,80,0.5468907330675299,0.6272933580193372,0.5970427907797563,0.6137039212746526,0.580966266539336,0.5931794139361224,0.027898907537493436,79,0.5830277290046701,0.6178064628802631,0.6285807999433476,0.6399838469989434,0.6231315840871083,0.6185060845828665,0.019201003092128233,95,0.5943775100401606,0.606425702811245,0.606425702811245,0.6144578313253012,0.6104417670682731,0.606425702811245,0.006720160855695404,86,0.5789226848889505,0.6068532657574258,0.5982444791721524,0.5995123720907083,0.5969411972475026,0.5960947998313479,0.009248172042947653,81
