,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_degree,param_gamma,param_kernel,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_score_macro,split1_test_f1_score_macro,split2_test_f1_score_macro,split3_test_f1_score_macro,split4_test_f1_score_macro,mean_test_f1_score_macro,std_test_f1_score_macro,rank_test_f1_score_macro,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_test_f1_score_weighted,split1_test_f1_score_weighted,split2_test_f1_score_weighted,split3_test_f1_score_weighted,split4_test_f1_score_weighted,mean_test_f1_score_weighted,std_test_f1_score_weighted,rank_test_f1_score_weighted
25,0.07712955474853515,0.02123909182899396,0.020130205154418945,0.012423700251981444,1,4,0.1,poly,"{'C': 1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",0.8714859437751004,0.9076305220883534,0.9036144578313253,0.891566265060241,0.8875502008032129,0.8923694779116467,0.012801106385951192,33,0.8203703703703704,0.8512818930434893,0.8182044322498643,0.8482954545454545,0.8784013782961272,0.8433107057010611,0.022254558200758324,48,0.8162420995968052,0.877489058047711,0.8315337681695845,0.8292403635986374,0.8605809760415024,0.8430172530908482,0.022518311018006554,32,0.8158864398150113,0.8631935505137531,0.8229102409230833,0.8348635372066269,0.8601582295916986,0.8394023996100348,0.019195917663425495,32,0.8790272199910755,0.9114931195818009,0.9120218028037987,0.8880121886145983,0.9012542403651237,0.8983617142712795,0.013025619998591758,33,0.8714859437751004,0.9076305220883534,0.9036144578313253,0.891566265060241,0.8875502008032129,0.8923694779116467,0.012801106385951192,33,0.8731853795881335,0.9084978082047759,0.9066522549708442,0.8871947197612944,0.8879738477758288,0.8927008020601754,0.01324915993413762,33
26,0.040548276901245114,0.005176027451128146,0.023056650161743165,0.009522282412885096,1,4,0.1,sigmoid,"{'C': 1, 'degree': 4, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.2248995983935743,0.14457831325301204,0.19678714859437751,0.20481927710843373,0.18072289156626506,0.19036144578313252,0.02695254897279119,141,0.106691679331307,0.0909211194144478,0.09122576306964233,0.09929142441860465,0.06998283752860412,0.09162256475252119,0.012286715543464286,141,0.12280987671264211,0.08138159324321234,0.10853762094283949,0.11306516576643695,0.09607371794871794,0.10437359492276976,0.014354783883284688,141,0.10614572693224379,0.08023960117387037,0.09321165826390262,0.1029047976011994,0.07699237141665177,0.0918988310775736,0.011695888486166858,141,0.19255517510772574,0.16399233461403565,0.16422812951412408,0.1790534229943028,0.12937718838741694,0.16584125012352108,0.021089541223010166,137,0.2248995983935743,0.14457831325301204,0.19678714859437751,0.20481927710843373,0.18072289156626506,0.19036144578313252,0.02695254897279119,141,0.19258785226024971,0.14369434568895714,0.16807944311325998,0.18592149708278394,0.1435065968624483,0.1667579470015398,0.020536440773220508,137
27,0.024712562561035156,0.012308969296440883,0.024960088729858398,0.010262818096147278,1,4,0.01,rbf,"{'C': 1, 'degree': 4, 'gamma': 0.01, 'kernel': 'rbf'}",0.8273092369477911,0.8955823293172691,0.8594377510040161,0.8674698795180723,0.8835341365461847,0.8666666666666668,0.023334681198930063,64,0.8245596995596995,0.8878892305204986,0.8542347292347292,0.8772939601730395,0.9223260773235848,0.8732607393623104,0.032776355356133414,9,0.7313703385151868,0.822761838345023,0.7658094813675769,0.7612365812772816,0.8073735475051265,0.7777103574020391,0.03307553259700602,67,0.7569489334304365,0.8434555334273064,0.7899562141058627,0.7933517747266525,0.8369000508704139,0.8041225013121345,0.032135627958692715,63,0.8433610120357109,0.8952820539113797,0.8721145347651371,0.8769165263188301,0.8973638337870941,0.8770075921636303,0.01951601999999146,52,0.8273092369477911,0.8955823293172691,0.8594377510040161,0.8674698795180723,0.8835341365461847,0.8666666666666668,0.023334681198930063,64,0.8231761755324235,0.8907873032674957,0.8546560543909485,0.8589208588702546,0.8783890189396316,0.8611858822001507,0.02308548819389792,66
28,0.13244924545288086,0.02360572798431918,0.022460794448852538,0.016015317025415907,1,4,0.01,poly,"{'C': 1, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",0.8714859437751004,0.9076305220883534,0.9036144578313253,0.891566265060241,0.8875502008032129,0.8923694779116467,0.012801106385951192,33,0.8203703703703704,0.8512818930434893,0.8182044322498643,0.8482954545454545,0.8784013782961272,0.8433107057010611,0.022254558200758324,48,0.8162420995968052,0.877489058047711,0.8315337681695845,0.8292403635986374,0.8605809760415024,0.8430172530908482,0.022518311018006554,32,0.8158864398150113,0.8631935505137531,0.8229102409230833,0.8348635372066269,0.8601582295916986,0.8394023996100348,0.019195917663425495,32,0.8790272199910755,0.9114931195818009,0.9120218028037987,0.8880121886145983,0.9012542403651237,0.8983617142712795,0.013025619998591758,33,0.8714859437751004,0.9076305220883534,0.9036144578313253,0.891566265060241,0.8875502008032129,0.8923694779116467,0.012801106385951192,33,0.8731853795881335,0.9084978082047759,0.9066522549708442,0.8871947197612944,0.8879738477758288,0.8927008020601754,0.01324915993413762,33
29,0.059673500061035153,0.015695736789810733,0.03105325698852539,0.014018586562136207,1,4,0.01,sigmoid,"{'C': 1, 'degree': 4, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.21285140562248997,0.1686746987951807,0.20883534136546184,0.2248995983935743,0.1927710843373494,0.20160642570281126,0.019410515620232244,129,0.09940536437246963,0.09799733903617605,0.11427587995849628,0.15565874764366422,0.07407407407407407,0.10828228101697604,0.026963805077220963,125,0.11567267663944736,0.09509774068482811,0.11525309362062261,0.1291983830175177,0.10264423076923077,0.11157322494632933,0.011765726950293081,129,0.09976202862118769,0.08924497812117255,0.10016150231082356,0.12701040672058544,0.08213361203781891,0.09966250556231764,0.015257480699885395,129,0.17961847389558233,0.17462442167783057,0.206598570833738,0.23126620441683005,0.13685932815080987,0.18579339979495818,0.031805817869849255,129,0.21285140562248997,0.1686746987951807,0.20883534136546184,0.2248995983935743,0.1927710843373494,0.20160642570281126,0.019410515620232244,129,0.18168636236886893,0.15824681706121882,0.18078513161105975,0.21559129563896867,0.15290631371955796,0.17784318407993485,0.02215495477139213,129
30,0.08662934303283691,0.035639677857731936,0.02802386283874512,0.019653042638506035,1,4,0.001,rbf,"{'C': 1, 'degree': 4, 'gamma': 0.001, 'kernel': 'rbf'}",0.8674698795180723,0.8835341365461847,0.8714859437751004,0.9116465863453815,0.8995983935742972,0.8867469879518071,0.01673306558714832,40,0.8421046198891236,0.8894620284141939,0.7964912280701755,0.8949754521885303,0.90910967304816,0.8664286003220367,0.04159333502332527,13,0.7964541498495556,0.8387736383945126,0.8021696282456764,0.8266565986793462,0.8447995352600615,0.8217707100858304,0.01933095392796266,48,0.8067393743069604,0.8412658536704853,0.7947479928862122,0.8458900955611481,0.8614531138724686,0.830019286059455,0.025109646837673662,47,0.8676315588535898,0.889959771112543,0.8685497972752253,0.9085058731767824,0.9022320266057726,0.8873758054047827,0.016841127071365387,47,0.8674698795180723,0.8835341365461847,0.8714859437751004,0.9116465863453815,0.8995983935742972,0.8867469879518071,0.01673306558714832,40,0.8634323695425105,0.8789647085126009,0.8682368869061927,0.9047559607800573,0.8957911811778893,0.88223622138385,0.015818625754762842,48
31,0.07938346862792969,0.029145760885736744,0.02166457176208496,0.009037067613518864,1,4,0.001,poly,"{'C': 1, 'degree': 4, 'gamma': 0.001, 'kernel': 'poly'}",0.8955823293172691,0.8995983935742972,0.8955823293172691,0.9036144578313253,0.891566265060241,0.8971887550200804,0.004095598002885774,31,0.8257505154014066,0.8601055705300988,0.8220283189033188,0.8678176906950492,0.9034499903879318,0.855830417183561,0.029923160775269967,41,0.8207997445982504,0.8846624742588168,0.8337116316877691,0.8520538415024366,0.8394996268351531,0.8461454637764853,0.021723912325231205,21,0.8219636120598565,0.8703204705313636,0.8272676350797674,0.8580812797760724,0.8572614121961918,0.8469788819286503,0.018910951346295866,25,0.8977312938389502,0.9032174175752262,0.9002003685738625,0.9017771132910938,0.8986018225295814,0.9003056031617428,0.002009229528440373,30,0.8955823293172691,0.8995983935742972,0.8955823293172691,0.9036144578313253,0.891566265060241,0.8971887550200804,0.004095598002885774,31,0.8957158407008959,0.8999237689234795,0.897303533855997,0.9015102762277382,0.8883006113453404,0.8965508062106903,0.004589176438941156,31
32,0.03364968299865723,0.00730239813553766,0.03157052993774414,0.013474241164991274,1,4,0.001,sigmoid,"{'C': 1, 'degree': 4, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.25301204819277107,0.18473895582329317,0.28112449799196787,0.27309236947791166,0.24096385542168675,0.24658634538152616,0.03403955036211581,109,0.1835129777682067,0.14068509615384617,0.18082702020202018,0.2632883648955078,0.13917091836734694,0.18149687547738555,0.0450587374270649,109,0.14635012809076145,0.108466499119376,0.16822586670936357,0.16622798848490195,0.13371951513398883,0.14459799950767835,0.022149624054621977,109,0.1331037913975399,0.1144392420602098,0.1601071692535107,0.167758910179848,0.12113161982125652,0.13930814654247298,0.02111581328693511,109,0.25347682029513935,0.23494748223663886,0.28939008559490487,0.31570946161307606,0.22547004343906235,0.2637987786357643,0.03393424838926776,109,0.25301204819277107,0.18473895582329317,0.28112449799196787,0.27309236947791166,0.24096385542168675,0.24658634538152616,0.03403955036211581,109,0.22249749208814695,0.1937370920788462,0.262296785070808,0.2637393353163741,0.21161707863381496,0.23077755663759808,0.027884117399330288,109
33,0.034560012817382815,0.014875524148470499,0.02396416664123535,0.021954029687281235,1,4,0.0001,rbf,"{'C': 1, 'degree': 4, 'gamma': 0.0001, 'kernel': 'rbf'}",0.7991967871485943,0.7911646586345381,0.7469879518072289,0.8072289156626506,0.7590361445783133,0.7807228915662651,0.02349998206960289,73,0.7153741713799184,0.7000448028673836,0.5917031175912755,0.737601236729291,0.6852224544861532,0.6859891566108043,0.05023005491728691,76,0.6818254597023553,0.7245958521605266,0.6261670173913707,0.6699364000183581,0.6598530307411886,0.6724755520027599,0.03198187666844955,74,0.6872945350962321,0.710644287061799,0.6026444973199171,0.6692762856989167,0.6548489732733282,0.6649417156900386,0.03630418413544998,74,0.7944589450668941,0.7655378503260354,0.7203806406279457,0.7940806154028164,0.7419172926063503,0.7632750688060084,0.02906070402762938,75,0.7991967871485943,0.7911646586345381,0.7469879518072289,0.8072289156626506,0.7590361445783133,0.7807228915662651,0.02349998206960289,73,0.7864621834643386,0.7771746902606155,0.725242373289347,0.7825952636746794,0.7395151008106333,0.7621979222999228,0.02493725115945943,74
34,0.05139350891113281,0.009038280958700311,0.03463873863220215,0.015839352887355704,1,4,0.0001,poly,"{'C': 1, 'degree': 4, 'gamma': 0.0001, 'kernel': 'poly'}",0.4779116465863454,0.4538152610441767,0.4578313253012048,0.46184738955823296,0.46987951807228917,0.4642570281124498,0.008650867160055437,107,0.4520833333333333,0.41826713076713073,0.5150062656641604,0.3893652915711739,0.46624046295098925,0.4481924968573575,0.042804474084341834,107,0.3948011734028683,0.3869962382869386,0.3842498875393612,0.38970827900912647,0.3945642482041223,0.3900639652884833,0.0041481236432380705,107,0.37624860624423484,0.353552261589268,0.34944836680693153,0.34941026114806606,0.36076148607271497,0.35788419637224306,0.010072405904940804,107,0.5252342704149933,0.48260461995401754,0.6662348642691065,0.4381122145828028,0.5726858293123354,0.5369743597066512,0.07855088686574112,107,0.4779116465863454,0.4538152610441767,0.4578313253012048,0.46184738955823296,0.46987951807228917,0.4642570281124498,0.008650867160055437,107,0.41846580488921536,0.3801795433103933,0.3837219438833859,0.379101970829858,0.39586841473921414,0.3914675355304133,0.014755300301018872,107
