time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1686325290403059700,0.442059814453125,0.06656569987535477,0.018429018557071686,0.2332882434129715,0.9699515104293823,0.005269635934382677,-0.4723834991455078,-0.13577252626419067
1686325290408109300,0.447109375,0.06650051474571228,0.018455540761351585,0.23337432742118835,0.9699347615242004,0.005348510108888149,-0.4725635349750519,-0.1356215924024582
1686325290413158700,0.45215869140625,0.06613340228796005,0.01839098520576954,0.23347102105617523,0.9699378609657288,0.00538658956065774,-0.47275102138519287,-0.13485802710056305
1686325290418208300,0.457208251953125,0.06615892797708511,0.018375834450125694,0.23351790010929108,0.9699251055717468,0.0053329551592469215,-0.47284528613090515,-0.13492484390735626
1686325290423297300,0.46229736328125,0.06610655784606934,0.018306907266378403,0.23353257775306702,0.9699264764785767,0.005208167713135481,-0.47286561131477356,-0.13484717905521393
1686325290428307200,0.46730712890625,0.06623628735542297,0.018245592713356018,0.23350606858730316,0.9699251651763916,0.005010232795029879,-0.4728033244609833,-0.13516148924827576
1686325290433356800,0.472356689453125,0.06635605543851852,0.018166596069931984,0.2335006296634674,0.969919741153717,0.00477581936866045,-0.4727817475795746,-0.13546456396579742
1686325290438406100,0.47740625,0.06656274944543839,0.01806728169322014,0.23348745703697205,0.9699106216430664,0.0044525121338665485,-0.47274187207221985,-0.13596805930137634
1686325290443455700,0.482455810546875,0.06697169691324234,0.018046479672193527,0.23347124457359314,0.9698867201805115,0.004194092936813831,-0.47270748019218445,-0.1368730664253235
1686325290448505000,0.487505126953125,0.06710916012525558,0.017981715500354767,0.23344111442565918,0.9698857069015503,0.0039852517656981945,-0.4726371169090271,-0.13720576465129852
1686325290453554700,0.4925546875,0.06737677752971649,0.017954640090465546,0.23342816531658173,0.9698707461357117,0.003787233028560877,-0.4726077616214752,-0.13780485093593597
1686325290458604000,0.49760400390625,0.06748683750629425,0.017901064828038216,0.23343297839164734,0.9698629379272461,0.003611771622672677,-0.4726104736328125,-0.1380741000175476
1686325290463653600,0.502653564453125,0.0676359161734581,0.01783350296318531,0.23341020941734314,0.9698593020439148,0.003389628604054451,-0.4725547134876251,-0.13843415677547455
1686325290468703200,0.507703125,0.06767748296260834,0.017814571037888527,0.23339097201824188,0.9698613286018372,0.0033295319881290197,-0.4725126326084137,-0.13853368163108826
1686325290473752600,0.512752685546875,0.06779471039772034,0.017818426713347435,0.23339597880840302,0.9698519110679626,0.0032753590494394302,-0.47252386808395386,-0.138788640499115
1686325290478802200,0.51780224609375,0.06781548261642456,0.01780717633664608,0.23341578245162964,0.9698458909988403,0.0032367657404392958,-0.4725629985332489,-0.13884136080741882
1686325290483851500,0.5228515625,0.06773532927036285,0.01779373548924923,0.23347212374210358,0.9698381423950195,0.0032408153638243675,-0.47267642617225647,-0.13867679238319397
1686325290488901000,0.527901123046875,0.06770852953195572,0.01780341938138008,0.23352579772472382,0.9698269367218018,0.0032675410620868206,-0.47278785705566406,-0.13861678540706635
1686325290493990100,0.532990234375,0.06762172281742096,0.017800163477659225,0.2335829883813858,0.9698193073272705,0.0032971915788948536,-0.4729045033454895,-0.13843238353729248
1686325290499000000,0.538,0.06754158437252045,0.017835203558206558,0.2336442619562149,0.9698094725608826,0.0034061253536492586,-0.4730350077152252,-0.13824282586574554
1686325290504049700,0.543049560546875,0.06723286211490631,0.017827101051807404,0.23370705544948578,0.9698159098625183,0.003541534300893545,-0.4731615483760834,-0.1375754475593567
1686325290509099000,0.54809912109375,0.06713538616895676,0.017870165407657623,0.23377478122711182,0.9698055982589722,0.0036761993542313576,-0.4733063280582428,-0.1373441219329834
1686325290514148600,0.553148681640625,0.0670066550374031,0.01794285699725151,0.23383167386054993,0.9697993993759155,0.0038936675991863012,-0.47343283891677856,-0.1370280385017395
1686325290519198000,0.558197998046875,0.06685247272253036,0.018015479668974876,0.2338642030954361,0.9698008894920349,0.004128287546336651,-0.4735092222690582,-0.13665463030338287
1686325290524247600,0.56324755859375,0.06666365265846252,0.018063897266983986,0.23390895128250122,0.96980220079422,0.004326609894633293,-0.47360703349113464,-0.13621880114078522
1686325290529297000,0.568296875,0.06655652821063995,0.01811346411705017,0.23394668102264404,0.9697995185852051,0.00448539899662137,-0.473690927028656,-0.13596075773239136
1686325290534346500,0.573346435546875,0.06630458682775497,0.018115336075425148,0.23396286368370056,0.96981281042099,0.0046201543882489204,-0.4737231731414795,-0.1354091465473175
1686325290539396000,0.57839599609375,0.06630485504865646,0.01811773143708706,0.23392035067081451,0.9698230028152466,0.004631776362657547,-0.473636269569397,-0.13540565967559814
1686325290544445400,0.583445556640625,0.06613901257514954,0.01805112697184086,0.23387327790260315,0.9698469638824463,0.0045815096236765385,-0.4735296070575714,-0.13507430255413055
1686325290549495000,0.5884951171875,0.06621389091014862,0.018018998205661774,0.23380397260189056,0.9698591232299805,0.004482599440962076,-0.47338318824768066,-0.1352505087852478
1686325290554544400,0.59354443359375,0.06657122075557709,0.017999062314629555,0.23368260264396667,0.9698643088340759,0.004269234836101532,-0.4731329083442688,-0.1360352337360382
1686325290559594000,0.598593994140625,0.06673257797956467,0.017926713451743126,0.23358623683452606,0.9698777794837952,0.004041417967528105,-0.47292569279670715,-0.136419877409935
1686325290564643300,0.603643310546875,0.0670839250087738,0.017878606915473938,0.23349523544311523,0.9698763489723206,0.0037655048072338104,-0.4727335274219513,-0.13720804452896118
1686325290569693000,0.60869287109375,0.0670330673456192,0.01775413006544113,0.2334267646074295,0.9698985815048218,0.003531891154125333,-0.47257524728775024,-0.13715708255767822
1686325290574742500,0.613742431640625,0.06701779365539551,0.017664751037955284,0.23337899148464203,0.9699127674102783,0.0033527445048093796,-0.47246456146240234,-0.1371670365333557
1686325290579792000,0.6187919921875,0.06713046133518219,0.017628079280257225,0.23331508040428162,0.9699210524559021,0.003223539562895894,-0.47232863306999207,-0.13742844760417938
1686325290584841500,0.623841552734375,0.06717575341463089,0.0176085177809,0.23327599465847015,0.9699276685714722,0.0031632157042622566,-0.4722457826137543,-0.13753511011600494
1686325290589890800,0.628890869140625,0.06721943616867065,0.017607275396585464,0.23322264850139618,0.9699375033378601,0.003145892871543765,-0.4721362888813019,-0.13762769103050232
1686325290594940400,0.6339404296875,0.06722475588321686,0.0176074281334877,0.2331775426864624,0.9699479341506958,0.003150512697175145,-0.4720437526702881,-0.13763615489006042
1686325290599990000,0.638989990234375,0.0669391006231308,0.01755276881158352,0.23314271867275238,0.969977080821991,0.0031872864346951246,-0.47196364402770996,-0.13703712821006775
1686325290605039400,0.644039306640625,0.0668940618634224,0.017576707527041435,0.23310725390911102,0.9699882864952087,0.0032686591148376465,-0.4718940854072571,-0.1369236707687378
1686325290610089000,0.6490888671875,0.06683112680912018,0.017603015527129173,0.23309288918972015,0.9699955582618713,0.0033613010309636593,-0.4718680679798126,-0.13677123188972473
1686325290615138300,0.65413818359375,0.06676244735717773,0.017637133598327637,0.23307834565639496,0.9700031876564026,0.0034739896655082703,-0.47184279561042786,-0.13660217821598053
1686325290620188000,0.65918798828125,0.06659866869449615,0.017638908699154854,0.23306213319301605,0.9700183272361755,0.003566532861441374,-0.47180917859077454,-0.13624177873134613
1686325290625237200,0.6642373046875,0.0665775015950203,0.017650071531534195,0.2330467402935028,0.9700232744216919,0.0036043624859303236,-0.4717790484428406,-0.13618862628936768
1686325290630286800,0.669286865234375,0.0665653869509697,0.017647529020905495,0.23304212093353271,0.9700252413749695,0.003605916630476713,-0.47176918387413025,-0.1361631155014038
1686325290635336200,0.674336181640625,0.06660599261522293,0.01762937381863594,0.2330172061920166,0.9700287580490112,0.003548894776031375,-0.47171565890312195,-0.13625973463058472
1686325290640457500,0.67945751953125,0.06675880402326584,0.017623599618673325,0.23298867046833038,0.9700252413749695,0.0034604074899107218,-0.471656858921051,-0.1365952044725418
1686325290645435400,0.684435302734375,0.06688593327999115,0.01756543479859829,0.23293274641036987,0.9700309634208679,0.0032756533473730087,-0.4715343117713928,-0.1368998885154724
1686325290650484700,0.689484619140625,0.06713495403528214,0.01753361150622368,0.23288637399673462,0.9700254797935486,0.0030827452428638935,-0.4714355170726776,-0.13745816051959991
1686325290655534300,0.694534423828125,0.06730011105537415,0.017456233501434326,0.23284411430358887,0.9700255393981934,0.0028341487050056458,-0.47133833169937134,-0.1378568857908249
1686325290660583700,0.699583740234375,0.06731396168470383,0.017368722707033157,0.2328309714794159,0.970029354095459,0.0026384396478533745,-0.47129902243614197,-0.13793182373046875
1686325290665633300,0.70463330078125,0.06742244213819504,0.017316875979304314,0.23282025754451752,0.9700253009796143,0.0024702756199985743,-0.47126996517181396,-0.13819539546966553
1686325290670683000,0.709682861328125,0.06756258010864258,0.017309509217739105,0.2328377068042755,0.9700114727020264,0.002377853961661458,-0.4713050425052643,-0.13850706815719604
1686325290675732200,0.714732177734375,0.06755058467388153,0.017314329743385315,0.23285387456417084,0.970008373260498,0.0023920899257063866,-0.4713388979434967,-0.13847944140434265
1686325290680781800,0.71978173828125,0.06751451641321182,0.01730889268219471,0.2328668087720871,0.9700078368186951,0.0023971598129719496,-0.4713645875453949,-0.1384042501449585
1686325290685831200,0.7248310546875,0.067493736743927,0.017318302765488625,0.23287753760814667,0.9700065851211548,0.002426863182336092,-0.4713878929615021,-0.13835464417934418
1686325290690880800,0.729880859375,0.06750980764627457,0.01733093336224556,0.23289823532104492,0.9700002670288086,0.002442635828629136,-0.4714321792125702,-0.13838468492031097
1686325290695930000,0.73493017578125,0.06752937287092209,0.017319997772574425,0.2329220473766327,0.9699933528900146,0.002404776867479086,-0.47147953510284424,-0.13843484222888947
1686325290700979700,0.739979736328125,0.06769397854804993,0.017305603250861168,0.23294572532176971,0.9699764847755432,0.002283157780766487,-0.47152650356292725,-0.13880416750907898
1686325290706029000,0.745029052734375,0.0677647590637207,0.01726892963051796,0.2329845428466797,0.9699628353118896,0.0021599323954433203,-0.47160103917121887,-0.13898086547851562
1686325290711078700,0.75007861328125,0.0679984912276268,0.017255064100027084,0.23298875987529755,0.9699457287788391,0.0020061801187694073,-0.4716082215309143,-0.13949987292289734
1686325290716128300,0.755128173828125,0.06812319159507751,0.017194317653775215,0.23299390077590942,0.9699368476867676,0.0018075430998578668,-0.47161033749580383,-0.13980473577976227
1686325290721177600,0.760177490234375,0.06826859712600708,0.017141342163085938,0.23299017548561096,0.9699284434318542,0.0016163602704182267,-0.47159531712532043,-0.1401502639055252
1686325290726227200,0.765227294921875,0.06836125254631042,0.017096146941184998,0.23299428820610046,0.9699217081069946,0.0014685910427942872,-0.4715973436832428,-0.14037683606147766
1686325290731276500,0.770276611328125,0.06827179342508316,0.017032135277986526,0.23300926387310028,0.9699255228042603,0.001373864128254354,-0.4716187119483948,-0.1402154564857483
1686325290736326100,0.775326171875,0.06826876103878021,0.017033226788043976,0.23301537334918976,0.96992427110672,0.0013768505305051804,-0.4716314375400543,-0.14020872116088867
1686325290741375500,0.78037548828125,0.06822507083415985,0.017048990353941917,0.2329988181591034,0.9699310660362244,0.0014368072152137756,-0.4715996980667114,-0.14010368287563324
1686325290746425000,0.785425048828125,0.06817211955785751,0.01707640290260315,0.23297081887722015,0.9699410200119019,0.0015288270078599453,-0.47154608368873596,-0.1399715393781662
1686325290751474700,0.790474609375,0.0682830736041069,0.017144352197647095,0.23293063044548035,0.9699416756629944,0.001624878030270338,-0.4714735746383667,-0.14017608761787415
1686325290756524000,0.79552392578125,0.06824960559606552,0.017162973061203957,0.2328920066356659,0.9699529409408569,0.0016892112325876951,-0.47139692306518555,-0.14009042084217072
1686325290761573600,0.80057373046875,0.06838931143283844,0.017206573858857155,0.232847660779953,0.9699530005455017,0.0017178462585434318,-0.4713124632835388,-0.14037024974822998
1686325290766623000,0.805623046875,0.0684162974357605,0.01719754934310913,0.23278208076953888,0.9699670076370239,0.0016945864772424102,-0.4711766839027405,-0.1404293030500412
1686325290771672600,0.810672607421875,0.06848283112049103,0.017166435718536377,0.23271198570728302,0.9699796438217163,0.0016032264102250338,-0.47102847695350647,-0.1405860334634781
1686325290776722000,0.815721923828125,0.06859287619590759,0.017117688432335854,0.2326381355524063,0.9699904918670654,0.0014512927737087011,-0.47087007761001587,-0.1408468335866928
1686325290781771500,0.820771484375,0.06869284808635712,0.017048420384526253,0.23257450759410858,0.9699998497962952,0.0012583865318447351,-0.47072961926460266,-0.14109693467617035
1686325290786821000,0.825821044921875,0.06883298605680466,0.016983766108751297,0.23252259194850922,0.9700034856796265,0.0010526060359552503,-0.47061389684677124,-0.14143328368663788
1686325290791870500,0.830870361328125,0.06890632212162018,0.0168960839509964,0.23247571289539337,0.9700110554695129,0.0008309793192893267,-0.470505028963089,-0.14163583517074585
1686325290796920000,0.835920166015625,0.06905283033847809,0.016826855018734932,0.23244836926460266,0.9700084328651428,0.0006079946178942919,-0.47043901681900024,-0.14199024438858032
1686325290801969400,0.840969482421875,0.06910346448421478,0.01674618385732174,0.2324337512254715,0.9700096845626831,0.000408316234825179,-0.4703972637653351,-0.14214180409908295
1686325290807019000,0.84601904296875,0.0691927969455719,0.016703784465789795,0.2324201762676239,0.9700073003768921,0.0002714594593271613,-0.47036319971084595,-0.1423582136631012
1686325290812108000,0.85110791015625,0.06914923340082169,0.01665143109858036,0.23240938782691956,0.9700139164924622,0.00018215707677882165,-0.47033342719078064,-0.14228926599025726
1686325290817118000,0.856117919921875,0.0691874548792839,0.016633514314889908,0.23240000009536743,0.9700137376785278,0.00012468101340346038,-0.47031155228614807,-0.1423814743757248
1686325290822167600,0.86116748046875,0.06932482123374939,0.016658388078212738,0.232373908162117,0.9700097441673279,0.00011109638580819592,-0.47026169300079346,-0.14266711473464966
1686325290827256600,0.866256591796875,0.0693284347653389,0.01665830984711647,0.23234738409519196,0.9700158834457397,0.00011339582124492154,-0.4702073335647583,-0.1426730751991272
1686325290832306000,0.871305908203125,0.0693962574005127,0.016690194606781006,0.23232531547546387,0.9700157642364502,0.00015085980703588575,-0.47016671299934387,-0.14280325174331665
1686325290837355500,0.87635546875,0.06934963911771774,0.016713658347725868,0.2323111891746521,0.9700220823287964,0.0002286477101733908,-0.4701411724090576,-0.1426880657672882
1686325290842365400,0.881365478515625,0.06937768310308456,0.016774741932749748,0.23229478299617767,0.9700229167938232,0.000349540205206722,-0.4701164662837982,-0.14271651208400726
1686325290847414800,0.886414794921875,0.06930863112211227,0.01680782437324524,0.2323002815246582,0.9700259566307068,0.00045677946764044464,-0.4701325297355652,-0.14254873991012573
1686325290852464400,0.89146435546875,0.06922261416912079,0.016826005652546883,0.23230816423892975,0.970029890537262,0.0005400983500294387,-0.4701513350009918,-0.14235174655914307
1686325290857514000,0.896513916015625,0.06915290653705597,0.016859164461493492,0.23231765627861023,0.9700320363044739,0.0006472058594226837,-0.4701756238937378,-0.14218278229236603
1686325290862602800,0.901602783203125,0.06931623816490173,0.016916416585445404,0.23233351111412048,0.9700155854225159,0.0006835959502495825,-0.47021666169166565,-0.1425115168094635
1686325290867652400,0.90665234375,0.06929129362106323,0.016927585005760193,0.23234786093235016,0.9700137376785278,0.0007186132716014981,-0.47024768590927124,-0.142452210187912
1686325290872662500,0.91166259765625,0.06932225823402405,0.01694258488714695,0.23237189650535583,0.9700055122375488,0.0007310854271054268,-0.47029921412467957,-0.1425139158964157
1686325290877712000,0.9167119140625,0.06930039823055267,0.016952428966760635,0.2323836386203766,0.9700040817260742,0.0007620324613526464,-0.47032472491264343,-0.142461895942688
1686325290882761500,0.921761474609375,0.06903917342424393,0.01689482107758522,0.23239044845104218,0.9700220823287964,0.0007724863826297224,-0.4703300893306732,-0.14192084968090057
1686325290887812600,0.9268125,0.06903138011693954,0.016900435090065002,0.2323611080646515,0.9700295925140381,0.0007935749599710107,-0.47027069330215454,-0.1418987363576889
1686325290892860400,0.9318603515625,0.06894022226333618,0.01689019985496998,0.23233351111412048,0.9700428247451782,0.0008235678542405367,-0.47021254897117615,-0.14170263707637787
1686325290897909800,0.93690966796875,0.06891389936208725,0.016906583681702614,0.232275128364563,0.9700583815574646,0.0008825033437460661,-0.47009506821632385,-0.1416323184967041
1686325290902959400,0.94195947265625,0.06886918842792511,0.01691916212439537,0.23220831155776978,0.9700773358345032,0.0009441515430808067,-0.4699598252773285,-0.14152313768863678
1686325290908008700,0.9470087890625,0.06883164495229721,0.016942039132118225,0.23213256895542145,0.9700977206230164,0.0010258828988298774,-0.4698077440261841,-0.14142367243766785
1686325290913058300,0.952058349609375,0.06891562789678574,0.016991524025797844,0.23202629387378693,0.9701163172721863,0.001106846029870212,-0.4695970118045807,-0.1415739804506302
1686325290918108000,0.95710791015625,0.06888870894908905,0.017010211944580078,0.23193533718585968,0.9701396822929382,0.0011763543589040637,-0.4694131314754486,-0.141498863697052
1686325290923157200,0.9621572265625,0.06880240887403488,0.01701544038951397,0.23184669017791748,0.9701669216156006,0.0012472174130380154,-0.4692319631576538,-0.14130106568336487
1686325290928206800,0.967206787109375,0.06876753270626068,0.01703721284866333,0.23176740109920502,0.9701879620552063,0.0013256410602480173,-0.4690724313259125,-0.14120781421661377
1686325290933256200,0.972256103515625,0.06870342046022415,0.01707357168197632,0.23170344531536102,0.9702070951461792,0.0014485392021015286,-0.4689464271068573,-0.1410442590713501
1686325290938305800,0.977305908203125,0.06862921267747879,0.017111746594309807,0.23166526854038239,0.9702208042144775,0.0015764752170071006,-0.4688735008239746,-0.14085955917835236
1686325290943355400,0.98235546875,0.06859778612852097,0.01717165671288967,0.23166042566299438,0.9702231287956238,0.001723944442346692,-0.46887218952178955,-0.14075957238674164
1686325290948404700,0.98740478515625,0.06848134845495224,0.017226960510015488,0.2316744178533554,0.970227062702179,0.00190275302156806,-0.4689086675643921,-0.14047743380069733
1686325290953454300,0.992454345703125,0.06841767579317093,0.01729913242161274,0.2317138910293579,0.9702208042144775,0.002086616586893797,-0.4689999222755432,-0.14030370116233826
1686325290958503700,0.997503662109375,0.06829261034727097,0.01735534332692623,0.23178046941757202,0.9702126979827881,0.002263525268062949,-0.4691442847251892,-0.14000588655471802
1686325290963553300,1.00255322265625,0.06817606091499329,0.01740696281194687,0.23185506463050842,0.9702021479606628,0.0024247742258012295,-0.4693044424057007,-0.1397296041250229
1686325290968602600,1.0076025390625,0.0681871548295021,0.017510978505015373,0.23194213211536407,0.9701787233352661,0.0026313336566090584,-0.46949806809425354,-0.1397061049938202
1686325290973652200,1.01265234375,0.06817379593849182,0.017587775364518166,0.23203657567501068,0.970155656337738,0.0027903192676603794,-0.46970275044441223,-0.13964368402957916
1686325290978701800,1.017701904296875,0.0681990310549736,0.017658626660704613,0.2321203202009201,0.97013258934021,0.002917901612818241,-0.4698847830295563,-0.13966798782348633
1686325290983751200,1.022751220703125,0.0682409405708313,0.017727559432387352,0.23218637704849243,0.9701125621795654,0.003035401925444603,-0.4700303375720978,-0.13972848653793335
1686325290988800800,1.02780078125,0.06815734505653381,0.017764708027243614,0.23223771154880524,0.9701054692268372,0.003151831217110157,-0.4701406955718994,-0.13952995836734772
1686325290993850000,1.03285009765625,0.06815402209758759,0.01781313121318817,0.2322707325220108,0.9700969457626343,0.003253684611991048,-0.47021540999412537,-0.13949984312057495
1686325290998899700,1.037899658203125,0.06808442622423172,0.017845144495368004,0.23229582607746124,0.9700952172279358,0.0033558185677975416,-0.4702712297439575,-0.13933274149894714
1686325291003949000,1.042948974609375,0.06821626424789429,0.01792055368423462,0.23229332268238068,0.9700851440429688,0.0034512183628976345,-0.4702773690223694,-0.1395818144083023
1686325291008998700,1.04799853515625,0.06814629584550858,0.017954934388399124,0.23228295147418976,0.9700919389724731,0.0035643463488668203,-0.47026076912879944,-0.13941022753715515
1686325291014048300,1.05304833984375,0.068047434091568,0.01798032969236374,0.23226480185985565,0.9701027274131775,0.0036742768716067076,-0.4702267646789551,-0.1391795575618744
1686325291019097600,1.05809765625,0.06798205524682999,0.018013520166277885,0.2322375327348709,0.970113217830658,0.003785068402066827,-0.4701753258705139,-0.1390174925327301
1686325291024147200,1.063147216796875,0.0680055245757103,0.01805013045668602,0.2321937382221222,0.9701213836669922,0.003859367687255144,-0.4700908064842224,-0.13904684782028198
1686325291029196500,1.068196533203125,0.06797364354133606,0.018068334087729454,0.23214738070964813,0.9701343774795532,0.003923002630472183,-0.46999815106391907,-0.13896451890468597
1686325291034246100,1.07324609375,0.06793484836816788,0.0180694330483675,0.23208802938461304,0.9701512455940247,0.003955082036554813,-0.46987637877464294,-0.1388750672340393
1686325291039295700,1.078295654296875,0.06792709976434708,0.018076006323099136,0.23204155266284943,0.9701628088951111,0.003980779089033604,-0.4697819650173187,-0.1388515830039978
1686325291044345000,1.083344970703125,0.06793396919965744,0.0180706437677145,0.23198918998241425,0.9701749682426453,0.003973784390836954,-0.4696738123893738,-0.13886584341526031
1686325291049394700,1.088394775390625,0.0679539367556572,0.01806400902569294,0.23194029927253723,0.970185399055481,0.0039566317573189735,-0.46957263350486755,-0.13890960812568665
1686325291054444000,1.093444091796875,0.06811768561601639,0.018089350312948227,0.23189625144004822,0.9701839685440063,0.003933087456971407,-0.4694865643978119,-0.13925154507160187
1686325291059493600,1.09849365234375,0.06814713776111603,0.01807762123644352,0.2318560630083084,0.9701917171478271,0.0038985421415418386,-0.469402551651001,-0.1393192857503891
1686325291064543000,1.10354296875,0.06828142702579498,0.018101993948221207,0.23181450366973877,0.9701917171478271,0.0038879516068845987,-0.4693213105201721,-0.13959744572639465
1686325291069592600,1.108592529296875,0.06831560283899307,0.018087321892380714,0.23178532719612122,0.970196545124054,0.0038428076077252626,-0.46925950050354004,-0.1396777480840683
1686325291074642000,1.113641845703125,0.06830961257219315,0.018057459965348244,0.2317565530538559,0.9702044129371643,0.00378555990755558,-0.4691961705684662,-0.13967815041542053
1686325291079691500,1.11869140625,0.06831534206867218,0.018011312931776047,0.23173974454402924,0.9702088832855225,0.0036848667077720165,-0.46915507316589355,-0.13971339166164398
1686325291084780500,1.123780517578125,0.06838790327310562,0.017976980656385422,0.231730118393898,0.9702067375183105,0.003573817200958729,-0.4691306948661804,-0.13988915085792542
1686325291089790500,1.12879052734375,0.06880857050418854,0.01801210455596447,0.23172831535339355,0.9701767563819885,0.0034307213500142097,-0.46913355588912964,-0.14079055190086365
