time,seconds_elapsed,dBFS
1686325290305000000,0.344,-153
1686325290407000000,0.446,-125
1686325290519000000,0.558,-127
1686325290623000000,0.662,-113
1686325290732000000,0.771,-123
1686325290839000000,0.878,-117
1686325290948000000,0.987,-120
1686325291056000000,1.095,-133
1686325291163000000,1.202,-136
1686325291271000000,1.31,-139
1686325291382000000,1.421000244140625,-138
1686325291486000000,1.525000244140625,-138
1686325291594000000,1.632999755859375,-115
1686325291703000000,1.742,-116
1686325291810000000,1.848999755859375,-121
1686325291922000000,1.960999755859375,-133
1686325292026000000,2.064999755859375,-124
1686325292134000000,2.173000244140625,-126
1686325292243000000,2.282,-127
1686325292354000000,2.392999755859375,-137
1686325292460000000,2.499,-148
1686325292566000000,2.605000244140625,-148
1686325292674000000,2.712999755859375,-144
1686325292782000000,2.821000244140625,-145
1686325292890000000,2.928999755859375,-146
1686325292998000000,3.037000244140625,-152
1686325293107000000,3.146,-151
1686325293214000000,3.253000244140625,-152
1686325293322000000,3.360999755859375,-156
1686325293430000000,3.469000244140625,-155
1686325293538000000,3.576999755859375,-156
