time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1686325289916000000,-0.045,0,0,1.0049569606781006,16.466999053955078,0.1152823343873024,247.99122619628906,69.0999984741211,4.8641128,52.3343439
