time,seconds_elapsed,z,y,x
1686343767127273000,0.19827294921875,-1.9834793171919882,-9.603937224134802,-0.024415139122202525
1686343767137292800,0.208292724609375,-1.9843276045843958,-9.603758944958448,-0.025393436969292815
1686343767147313000,0.21831298828125,-1.9856892483264206,-9.60347486732006,-0.026320986443257425
1686343767157333000,0.2283330078125,-1.98676272277683,-9.60325216448009,-0.026393295910931192
1686343767167352800,0.238352783203125,-1.9851609866686164,-9.603590018132328,-0.024354803220112808
1686343767177374000,0.2483740234375,-1.9795850862324236,-9.604749125039577,-0.020474023113877044
1686343767187393800,0.258393798828125,-1.9711963203325866,-9.606483986008167,-0.014922302704292813
1686343767197414000,0.268413818359375,-1.961053696502745,-9.60856605297923,-0.009304640919028315
1686343767207434000,0.27843408203125,-1.948934804163873,-9.611034488919376,-0.005535562146760639
1686343767217454000,0.2884541015625,-1.9354089676365256,-9.61377005136311,-0.0018609380304878867
1686343767227474000,0.298473876953125,-1.9191865855015813,-9.617020577591656,0.0047412086005308085
1686343767237493800,0.30849365234375,-1.8955605029813944,-9.621697337231039,0.013441212142439325
1686343767247513900,0.318513916015625,-1.8621451401136815,-9.628198974210024,0.024324435481312683
1686343767257533700,0.32853369140625,-1.822850363818556,-9.63566624135077,0.03923922388271894
1686343767267553800,0.3385537109375,-1.7809074111022054,-9.643415248042345,0.057369407833786676
1686343767277574000,0.348573974609375,-1.7382520723327994,-9.651060794359445,0.07669272425929084
1686343767287593700,0.35859375,-1.6992811211645602,-9.657816113838553,0.09709388991622253
1686343767297613800,0.36861376953125,-1.6670684120848773,-9.663205405661463,0.11714928347594104
1686343767307634000,0.378634033203125,-1.6452520093351601,-9.66669675490856,0.13605922419442795
1686343767317654000,0.388654052734375,-1.6304181589491664,-9.668951255837083,0.15336550170909613
1686343767327675000,0.3986748046875,-1.6180238106697797,-9.670777302220463,0.16867274176049976
1686343767337695000,0.408695068359375,-1.606202001581341,-9.672502810838818,0.18217585499938577
1686343767347714800,0.41871484375,-1.59468721261546,-9.674148239958285,0.19549946521921083
1686343767357735000,0.42873486328125,-1.5837354643598198,-9.675718850275874,0.20647622005194424
1686343767367755000,0.438755126953125,-1.5796543325260282,-9.67624608902037,0.2129904973167926
1686343767377774800,0.44877490234375,-1.5832130479209123,-9.675641108864545,0.21400469759432597
1686343767387795000,0.458794921875,-1.5905400298081338,-9.674571433806419,0.20794207308711482
1686343767397814800,0.468814697265625,-1.603539650504291,-9.672699794715642,0.19476510479636489
1686343767407835000,0.4788349609375,-1.6150936024367808,-9.67104384420216,0.18106135441884397
1686343767417854700,0.488854736328125,-1.6229076371885836,-9.66994377400577,0.1695145446131937
1686343767427874800,0.498874755859375,-1.6288919722951947,-9.669149408757686,0.15696473177745937
1686343767437895000,0.50889501953125,-1.6331186500795185,-9.668671854373812,0.14176923587168566
1686343767447915800,0.518915771484375,-1.6347548729792236,-9.668560210692881,0.13011691073179243
1686343767457936000,0.528935791015625,-1.6385148100346325,-9.668025957685709,0.12226732060941867
1686343767467955700,0.538955810546875,-1.6550667163848876,-9.665365798565745,0.1089090866007842
1686343767477975800,0.548975830078125,-1.6875933137193322,-9.659978260308504,0.08503269171449356
1686343767487996000,0.558995849609375,-1.7312021538212894,-9.652461893329024,0.05738840479520149
1686343767498016000,0.56901611328125,-1.7724968717619776,-9.645072952121495,0.03456637551676249
1686343767508035800,0.579035888671875,-1.8045564361065625,-9.63916869651377,0.020057638032443356
1686343767518056000,0.589055908203125,-1.8307111603215336,-9.634250529333949,0.010655469864449697
1686343767528076000,0.599075927734375,-1.8549496756516395,-9.629616439792514,0.005461188015341759
1686343767538095900,0.609095947265625,-1.8790100579358637,-9.624950786069036,0.0055552526570972986
1686343767548116000,0.619115966796875,-1.9016404074169695,-9.62050315901041,0.009212976584446732
1686343767558136000,0.629135986328125,-1.9227458854183554,-9.616301031145452,0.01368611996435211
1686343767568155600,0.63915576171875,-1.9425573780864476,-9.612311669248342,0.018237979149009334
1686343767578177000,0.649177001953125,-1.95972946216166,-9.608817981913685,0.02175157333560055
1686343767588196900,0.65919677734375,-1.9715785976484417,-9.606388124418258,0.023849687259166967
1686343767598216700,0.669216796875,-1.977129363643378,-9.60524538412392,0.024889346204942556
1686343767608236800,0.67923681640625,-1.9780995238497852,-9.605045477637647,0.024506283437798263
1686343767618257000,0.6892568359375,-1.9768451398745177,-9.605310266053676,0.022281266615376806
1686343767628276700,0.69927685546875,-1.9755093612261114,-9.605591421082615,0.0186214666078391
1686343767638296800,0.709296875,-1.97641683145985,-9.605412557384371,0.01383847582322778
1686343767648317000,0.71931689453125,-1.979750505927205,-9.604733927470445,0.00855994005279208
1686343767658336800,0.729336669921875,-1.9844738811872897,-9.603761283046007,0.0040470697339857
1686343767668356900,0.73935693359375,-1.9900698014982043,-9.602603345182537,0.0020586768196160844
1686343767678377000,0.749376953125,-1.9952948426701127,-9.601519641599058,0.0017323513489725883
1686343767688397000,0.75939697265625,-1.9981439484909176,-9.600927520924806,0.0024169212382737894
1686343767698418000,0.76941796875,-1.997580907780677,-9.601043840780854,0.004127708353176422
1686343767708438000,0.77943798828125,-1.994617381799966,-9.601658173286914,0.007141043419152265
1686343767718457900,0.789457763671875,-1.9896637049153445,-9.602681671115755,0.01133475964879035
1686343767728478000,0.79947802734375,-1.983456082446873,-9.60396060501039,0.01552494020598242
1686343767738498000,0.809498046875,-1.976681327614933,-9.605351182585954,0.018035683201183563
1686343767748517600,0.819517578125,-1.9700719924777745,-9.606707857891916,0.019284301872656215
