"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.153016260E-1,2.604387283E0,3.043161869E0,7.657272816E-1
4.203520420E-1,2.480454922E0,2.996148109E0,6.851193905E-1
4.254024590E-1,2.090181589E0,2.819334030E0,5.415898561E-1
4.304528760E-1,1.693599343E0,2.728183270E0,5.002359152E-1
4.355032920E-1,1.309784293E0,2.629317760E0,3.414956331E-1
4.405537090E-1,9.088821411E-1,2.490889072E0,7.133185863E-2
4.456041260E-1,5.687987804E-1,2.296877861E0,-3.175244331E-1
4.506545420E-1,2.792610526E-1,2.160208702E0,-6.561908722E-1
4.557050110E-1,7.133376598E-2,2.038753510E0,-1.054705024E0
4.607553760E-1,-4.676401615E-2,2.006803513E0,-1.351240635E0
4.658058440E-1,-1.060628891E-1,2.026687622E0,-1.471895814E0
4.708562610E-1,-3.202569485E-2,2.074259758E0,-1.419631243E0
4.759066780E-1,5.970001221E-4,2.171752930E0,-1.422774673E0
4.809570940E-1,-1.095696092E-1,2.271389961E0,-1.502693295E0
4.860075110E-1,-2.428075671E-1,2.426471710E0,-1.627853870E0
4.910579280E-1,-4.650885463E-1,2.541793823E0,-1.620770693E0
4.961083440E-1,-7.612130642E-1,2.604901314E0,-1.711668849E0
5.011978760E-1,-1.027411342E0,2.682746887E0,-1.769530416E0
5.062091780E-1,-1.367433310E0,2.746653080E0,-1.922861099E0
5.112595940E-1,-1.612413406E0,2.812271118E0,-2.113349438E0
5.163100110E-1,-1.860026717E0,2.862947941E0,-2.348262787E0
5.213604280E-1,-2.065292358E0,2.870439053E0,-2.642157793E0
5.264108970E-1,-2.202362776E0,2.770094395E0,-2.903218985E0
5.314613130E-1,-2.327513456E0,2.558359146E0,-3.158021927E0
5.365117300E-1,-2.308354616E0,2.256558418E0,-3.518024683E0
5.415621470E-1,-2.144024849E0,1.875083923E0,-3.859122753E0
5.466125630E-1,-1.810075164E0,1.388668060E0,-4.247035027E0
5.516629800E-1,-1.344130516E0,9.334115982E-1,-4.503527641E0
5.567133970E-1,-9.154155254E-1,5.859861374E-1,-4.655054092E0
5.617638130E-1,-6.529214978E-1,3.843088150E-1,-4.594903469E0
5.668533440E-1,-5.325949192E-1,3.493804932E-1,-4.335113525E0
5.718646470E-1,-6.632938385E-1,4.806528091E-1,-3.850355148E0
5.769151150E-1,-8.875187635E-1,6.721239090E-1,-3.260033131E0
5.819655320E-1,-1.078159332E0,8.757505417E-1,-2.623402596E0
5.870159490E-1,-1.177059293E0,9.278478622E-1,-1.996345043E0
5.920663650E-1,-1.243199706E0,9.342966080E-1,-1.489365816E0
5.971167300E-1,-1.265894294E0,8.101577759E-1,-1.148138642E0
6.021671990E-1,-1.209123373E0,6.219358444E-1,-9.142212272E-1
6.072176150E-1,-1.026235700E0,2.741298676E-1,-8.449654579E-1
6.122680320E-1,-6.908941269E-1,-1.783056259E-1,-8.689970970E-1
6.173184490E-1,-1.829515696E-1,-7.260494232E-1,-9.154505134E-1
6.223631360E-1,5.302609205E-1,-1.343193054E0,-9.784758687E-1
6.274060010E-1,1.205887318E0,-1.920968056E0,-9.910183549E-1
6.324488650E-1,1.694231510E0,-2.345801353E0,-1.007333994E0
6.374917300E-1,1.942037821E0,-2.569254875E0,-1.121346831E0
6.425345940E-1,1.939764619E0,-2.663247108E0,-1.230326414E0
6.475774590E-1,1.931663990E0,-2.657470703E0,-1.334312677E0
6.526656880E-1,1.938085794E0,-2.639518738E0,-1.428975344E0
6.577085530E-1,1.957137823E0,-2.581100464E0,-1.569901943E0
6.627514170E-1,1.840490818E0,-2.569336891E0,-1.788326025E0
6.677942820E-1,1.617018819E0,-2.627750397E0,-2.103588581E0
6.728371470E-1,1.348180294E0,-2.868678093E0,-2.395569086E0
6.778800110E-1,1.027786374E0,-3.128034592E0,-2.627541065E0
6.829681880E-1,8.536376953E-1,-3.442547798E0,-2.724685192E0
6.880110530E-1,7.719647884E-1,-3.821441650E0,-2.576191425E0
6.930539170E-1,7.526671290E-1,-4.325996399E0,-2.362744808E0
6.980967820E-1,8.457788229E-1,-4.916091919E0,-2.138247013E0
7.031396470E-1,9.969274998E-1,-5.521011353E0,-1.825068235E0
7.081825110E-1,1.103573084E0,-6.124075890E0,-1.528175473E0
7.132706880E-1,1.139722466E0,-6.373635292E0,-1.166844249E0
7.183135530E-1,1.105162382E0,-6.173995972E0,-5.576537848E-1
7.233564170E-1,1.031881213E0,-5.570227623E0,4.854579270E-2
7.283992820E-1,9.264107943E-1,-4.749573708E0,7.620332837E-1
7.334421470E-1,5.417374969E-1,-4.084374428E0,1.095856905E0
7.384850110E-1,-2.121442556E-1,-3.934695244E0,1.195261955E0
7.435732400E-1,-1.211029768E0,-4.085087776E0,9.833943248E-1
7.486161050E-1,-2.253961563E0,-4.325397491E0,4.605389833E-1
7.536589690E-1,-3.085695744E0,-4.569411278E0,-2.590752244E-1
7.587018340E-1,-3.728879929E0,-4.768407822E0,-9.520155191E-1
7.637446990E-1,-4.174270153E0,-4.833576202E0,-1.670633554E0
7.687875630E-1,-4.224462032E0,-4.718310356E0,-2.210803509E0
7.738757920E-1,-4.139818668E0,-4.262206078E0,-2.621355772E0
7.789186570E-1,-3.962582111E0,-3.535470963E0,-2.921045303E0
7.839615220E-1,-3.917133331E0,-2.665040970E0,-3.168456078E0
7.890043860E-1,-3.834437847E0,-1.955320358E0,-3.399961948E0
7.940472510E-1,-3.809345484E0,-1.462488174E0,-3.547512293E0
7.990901150E-1,-3.735779762E0,-1.148391724E0,-3.618737459E0
8.041782920E-1,-3.622279644E0,-9.170007706E-1,-3.719300747E0
8.092211570E-1,-3.311356068E0,-8.368892670E-1,-3.922497511E0
8.142640220E-1,-2.945905209E0,-7.528715134E-1,-4.143249512E0
8.193068860E-1,-2.591977358E0,-5.762157440E-1,-4.429178715E0
8.243497510E-1,-2.216145039E0,-3.581008911E-1,-4.630902767E0
8.293926150E-1,-1.989498138E0,-6.965827942E-2,-4.814083099E0
8.344808440E-1,-1.760984898E0,2.211112976E-1,-4.802598953E0
8.395237090E-1,-1.632144332E0,6.166381836E-1,-4.723520756E0
8.445665740E-1,-1.757160902E0,1.089414597E0,-4.719436169E0
8.496094380E-1,-2.023056507E0,1.483721733E0,-4.901693344E0
8.546523030E-1,-2.232609510E0,1.632608414E0,-5.112104416E0
8.596951670E-1,-2.424079895E0,1.410604477E0,-5.539135933E0
8.647833440E-1,-2.435787678E0,6.384010315E-1,-6.158995628E0
8.698262090E-1,-2.352241039E0,-3.230695724E-1,-6.216543198E0
8.748690740E-1,-1.841967106E0,-1.525413513E0,-5.491116047E0
8.799119380E-1,-1.071316481E0,-2.770681381E0,-4.241116524E0
8.849548030E-1,-2.947313786E-1,-3.873469353E0,-2.850602388E0
8.899976670E-1,7.667341232E-1,-4.708528519E0,-1.427078009E0
8.950858970E-1,2.080621958E0,-5.843707085E0,6.539211273E-1
9.001287610E-1,2.632204771E0,-6.618865013E0,2.595123529E0
9.051716260E-1,2.835007668E0,-6.882061958E0,4.407294273E0
9.102144900E-1,3.859317541E0,-6.976052284E0,6.222561836E0
9.152573550E-1,4.693650723E0,-6.512990952E0,7.141302109E0
9.203002190E-1,5.093300343E0,-5.534939766E0,7.094560623E0
9.253883970E-1,5.481117249E0,-4.435458183E0,7.063550949E0
9.304312610E-1,5.904246807E0,-3.547686577E0,7.735918522E0
9.354854280E-1,6.150098324E0,-2.908039093E0,8.769172668E0
9.405968860E-1,6.035180569E0,-2.308650017E0,9.528224945E0
9.456397510E-1,5.549897671E0,-1.655177116E0,9.677867889E0
9.506826150E-1,4.897157669E0,-1.183433533E0,9.253833771E0
9.557254800E-1,4.248313904E0,-1.117408752E0,8.494846344E0
9.607683440E-1,3.675869465E0,-1.287778854E0,7.570292950E0
9.658112090E-1,2.875504255E0,-1.521488190E0,6.460904598E0
9.708421470E-1,1.832175016E0,-1.543704033E0,5.054920673E0
9.758850110E-1,7.871494293E-1,-1.310590744E0,3.894495964E0
9.809278760E-1,1.154944897E-1,-8.595981598E-1,3.277974606E0
9.859707400E-1,-4.010598660E-1,-1.621046066E-1,3.215888023E0
9.910136050E-1,-7.842535973E-1,7.076578140E-1,3.228382111E0
9.960564690E-1,-1.005866528E0,1.516948700E0,3.020155907E0
1.001144699E0,-9.347813129E-1,2.220829010E0,2.812670231E0
1.006187563E0,-7.381742001E-1,2.761775494E0,2.640317917E0
1.011230428E0,-3.279895782E-1,3.245225906E0,2.310327053E0
1.016273292E0,9.941101074E-2,3.516061783E0,1.686856747E0
1.021316157E0,7.013936043E-1,3.649514198E0,9.536514282E-1
1.026359022E0,1.579733372E0,3.682571888E0,2.297883034E-1
1.031447199E0,2.323606730E0,3.745410442E0,4.403591156E-2
1.036490063E0,3.018490314E0,3.660640717E0,3.669099808E-1
1.041532928E0,3.638697624E0,3.570587158E0,1.198063850E0
1.046575792E0,3.901381493E0,3.555562496E0,2.425635338E0
1.051618657E0,4.019643307E0,3.771934032E0,3.696479797E0
1.056661522E0,3.980103970E0,4.033134460E0,4.696537971E0
1.061749699E0,3.824072838E0,4.387315750E0,5.341862679E0
1.066792563E0,3.601104736E0,4.748550415E0,5.793679237E0
1.071835428E0,3.350708008E0,5.036603928E0,6.230642319E0
1.076878292E0,3.035222054E0,5.270195484E0,6.522495747E0
1.081921157E0,2.677300453E0,5.472286224E0,6.529766083E0
1.086964022E0,2.436378956E0,5.443017960E0,6.482957363E0
1.092052251E0,2.246199131E0,5.343079567E0,6.292086601E0
1.097095115E0,2.216251850E0,5.015456200E0,6.112425804E0
1.102137980E0,2.183884382E0,4.829216003E0,5.833022594E0
1.107180844E0,2.274712801E0,4.481517315E0,5.684426308E0
1.112223709E0,2.164946556E0,4.136237621E0,5.463831425E0
1.117266574E0,2.263977528E0,3.794507980E0,5.321104050E0
1.122354751E0,2.280396938E0,3.548604488E0,5.172942162E0
1.127397615E0,2.262636185E0,3.330011368E0,4.907040119E0
1.132440480E0,2.301857948E0,3.154987335E0,4.588410378E0
1.137483344E0,2.170448303E0,2.949150562E0,4.410542488E0
1.142526209E0,1.917824745E0,2.845132828E0,4.181171417E0
1.147569074E0,1.694773197E0,2.752766132E0,3.899801016E0
1.152657251E0,1.510514259E0,2.692404747E0,3.620494366E0
1.157700115E0,1.279678345E0,2.775893688E0,3.284279823E0
1.162742980E0,1.020562172E0,2.986474514E0,2.903784752E0
1.167785844E0,1.010994911E0,3.182762146E0,2.654667377E0
1.172828709E0,1.050188065E0,3.469386816E0,2.445466995E0
1.177871574E0,1.097466469E0,3.730156183E0,2.174676418E0
1.182959751E0,1.231709957E0,3.818631887E0,1.936423779E0
1.188002615E0,1.375717402E0,3.803118229E0,1.756498337E0
1.193045480E0,1.515183449E0,3.659138918E0,1.657036304E0
1.198088344E0,1.594068527E0,3.574587107E0,1.558720589E0
1.203131209E0,1.609367371E0,3.423074245E0,1.544304371E0
1.208174074E0,1.594902277E0,3.208680153E0,1.443531990E0
1.213262251E0,1.513792992E0,3.009671450E0,1.207187653E0
1.218305115E0,1.433210373E0,2.726780415E0,7.285079956E-1
1.223347980E0,1.375208616E0,2.291627884E0,-7.157802582E-2
1.228390844E0,1.287513494E0,1.910093784E0,-1.275896549E0
1.233433709E0,1.279528618E0,1.490662098E0,-2.472791195E0
1.238476574E0,1.198386669E0,1.096074581E0,-3.556839466E0
1.243564751E0,1.031439304E0,7.540526390E-1,-4.873544216E0
1.248607615E0,9.262504578E-1,3.302359581E-1,-6.738432407E0
1.253650480E0,2.471156120E-1,3.444766998E-2,-8.601028442E0
1.258693344E0,-1.269256592E0,-1.338286400E-1,-1.007380676E1
1.263736209E0,-2.816447735E0,-8.470921516E-1,-1.048816299E1
1.268779074E0,-4.474114418E0,-1.821056843E0,-6.586742401E0
1.273867251E0,-6.128815174E0,-2.476928234E0,5.630688667E-1
1.278910115E0,-5.992886543E0,-3.852318287E0,5.490254402E0
1.283952980E0,-5.025446892E0,-5.491712570E0,5.172561169E0
1.288995844E0,-4.549226761E0,-6.948342323E0,-7.253170013E-3
1.294038709E0,-4.209767818E0,-8.233798027E0,-5.926710606E0
1.299081574E0,-4.607840061E0,-9.087921143E0,-7.975979805E0
1.304169751E0,-4.790563107E0,-9.285161018E0,-7.786192894E0
1.309212615E0,-4.397623539E0,-8.615257263E0,-7.158063889E0
1.314255480E0,-2.576169968E0,-6.540528297E0,-3.503230572E0
1.319298344E0,2.764782906E-1,-3.204748631E0,1.531135082E0
1.324341209E0,2.788088083E0,-1.526012421E-1,4.448429585E0
1.329384074E0,4.005515575E0,2.141652584E0,4.637742519E0
1.334472251E0,3.807678938E0,3.634810925E0,4.120579720E0
1.339515115E0,3.135746956E0,4.375918865E0,3.969193935E0
1.344557980E0,2.688403130E0,4.585413933E0,4.373146534E0
1.349600844E0,2.318063736E0,4.665306091E0,4.417812347E0
1.354643709E0,1.727815390E0,4.486972809E0,3.525055408E0
1.359686574E0,9.912247658E-1,3.983021975E0,2.426517487E0
1.364774803E0,2.006459236E-1,3.272275925E0,1.876314163E0
1.369817667E0,-2.651655674E-1,2.306006908E0,1.936826468E0
1.374860532E0,-1.548337936E-1,1.079616070E0,2.334194660E0
1.379903397E0,2.034134865E-1,-3.001804352E-1,2.643869400E0
1.384946261E0,5.570640564E-1,-1.672261715E0,2.845469236E0
1.389989126E0,8.578157425E-1,-2.958709717E0,2.892478704E0
1.395077303E0,9.674773216E-1,-4.050039291E0,2.999299049E0
1.400120167E0,9.249145985E-1,-4.901545525E0,3.073768377E0
1.405163032E0,7.101378441E-1,-5.398529053E0,2.815068722E0
1.410205897E0,4.456546307E-1,-5.649102211E0,2.267128944E0
1.415248761E0,3.943655491E-1,-5.609086037E0,1.668379307E0
1.420291626E0,5.217096806E-1,-5.367970467E0,1.095373392E0
1.425379803E0,9.457807541E-1,-4.932147026E0,6.308813095E-1
1.430422667E0,1.446505785E0,-4.389625549E0,4.095587730E-1
1.435465532E0,1.875984669E0,-3.762947083E0,1.936931610E-1
1.440508397E0,2.364375114E0,-3.113478661E0,-4.036903381E-2
1.445551261E0,2.802646160E0,-2.513087273E0,-1.646556854E-1
1.450594126E0,3.236284971E0,-1.943897247E0,-1.198225021E-1
1.455684803E0,3.594984055E0,-1.462838173E0,3.409767151E-2
1.460733292E0,3.575769663E0,-1.013888359E0,1.093153954E-1
1.465781730E0,3.463732719E0,-6.435823441E-1,1.913490295E-1
1.470830219E0,3.201035261E0,-4.275283813E-1,3.042359352E-1
1.475878657E0,2.806551218E0,-2.499141693E-1,3.080601692E-1
1.480927147E0,2.372241020E0,-1.540393829E-1,9.745812416E-2
1.485987355E0,1.875748873E0,-2.978897095E-2,1.674580574E-2
1.491035844E0,1.311228752E0,2.564525604E-2,-2.733874321E-2
1.496084282E0,7.221446037E-1,9.845161438E-2,5.563497543E-3
1.501132772E0,2.535140514E-1,-9.337425232E-3,2.767286301E-1
1.506181209E0,-3.881502151E-2,-7.257461548E-2,7.431330681E-1
1.511229699E0,-1.258993149E-1,-1.174678802E-1,1.398160934E0
1.516329282E0,-3.071596622E-1,-9.116458893E-2,1.751989603E0
1.521377772E0,-4.867153168E-1,-5.122947693E-2,1.933527231E0
1.526426209E0,-5.577092171E-1,9.461021423E-2,2.165825129E0
1.531474699E0,-6.681536436E-1,2.049093246E-1,1.856758952E0
1.536523136E0,-6.632701159E-1,3.153524399E-1,1.560901999E0
1.541571626E0,-5.907026529E-1,5.023307800E-1,1.282461166E0
1.546592355E0,-4.719978571E-1,7.319602966E-1,1.164252520E0
1.551640844E0,-2.815519571E-1,9.579858780E-1,1.074704766E0
1.556689282E0,-8.466720581E-2,1.238746643E0,1.048764110E0
1.561737772E0,1.199841499E-1,1.488348007E0,1.160693645E0
1.566786209E0,2.001237869E-1,1.727378845E0,1.379472852E0
1.571834699E0,1.269671917E-1,2.015653610E0,1.564383507E0
1.576894855E0,1.979470253E-3,2.200346470E0,1.742047191E0
1.581943344E0,-1.323151588E-1,2.304398060E0,1.907735229E0
1.586991782E0,-2.481055260E-1,2.402080536E0,2.189027548E0
1.592040272E0,-2.192010880E-1,2.320280075E0,2.212246895E0
1.597088709E0,-1.996784210E-1,2.196712017E0,1.695542455E0
1.602137199E0,-2.616115808E-1,2.105180264E0,1.015760779E0
1.607197407E0,-3.499379158E-1,2.092109680E0,3.713617325E-1
1.612245897E0,-2.583514452E-1,1.998378754E0,-9.522068501E-2
1.617294334E0,-1.121451855E-1,1.931962967E0,-4.027531147E-1
1.622342824E0,6.744241714E-2,1.978957176E0,-7.320376635E-1
1.627391261E0,1.213837862E-1,2.043601513E0,-1.081652284E0
1.632439751E0,3.091335297E-2,2.239396095E0,-1.482711673E0
1.637499907E0,-7.790839672E-2,2.404816628E0,-1.815574169E0
1.642548397E0,-2.059748173E-1,2.583077431E0,-1.977136731E0
1.647596834E0,-3.112068176E-1,2.696714401E0,-2.007283211E0
1.652645324E0,-5.186876059E-1,2.867845535E0,-1.981516480E0
1.657693761E0,-6.614637375E-1,3.035497665E0,-1.857123375E0
1.662742251E0,-8.848229647E-1,3.165037155E0,-1.875702500E0
1.667802407E0,-1.023365855E0,3.319899559E0,-1.872610569E0
1.672850897E0,-1.140127778E0,3.331578255E0,-1.948888063E0
1.677899334E0,-1.200581908E0,3.339028358E0,-2.067037582E0
1.682947824E0,-1.361079574E0,3.300428391E0,-2.261065722E0
1.687996261E0,-1.378797412E0,3.115593910E0,-2.521825314E0
1.693044751E0,-1.307056427E0,2.798126221E0,-2.789969921E0
1.698104907E0,-1.189459920E0,2.494130135E0,-3.029186964E0
1.703153397E0,-9.551262856E-1,2.167778015E0,-3.257923603E0
1.708201834E0,-6.827555895E-1,1.738023758E0,-3.405425549E0
1.713250324E0,-2.944802046E-1,1.290075302E0,-3.438582420E0
1.718298761E0,7.818174362E-2,7.333965302E-1,-3.374922037E0
1.723347251E0,2.780930996E-1,1.985998154E-1,-3.247498989E0
1.728407459E0,3.853477836E-1,-3.130874634E-1,-3.112206697E0
1.733455949E0,4.527859688E-1,-6.775007248E-1,-2.885145903E0
1.738504386E0,6.156313419E-1,-9.499664307E-1,-2.650224447E0
1.743552876E0,7.578099966E-1,-1.183269501E0,-2.309134483E0
1.748601313E0,9.176962376E-1,-1.279548645E0,-1.901904106E0
1.753649803E0,1.003527284E0,-1.285775185E0,-1.504945517E0
1.758709959E0,1.081417799E0,-1.185515404E0,-1.151159763E0
1.763758449E0,1.069381356E0,-9.696054459E-1,-9.443363547E-1
1.768806886E0,9.320639372E-1,-7.901201248E-1,-9.147138596E-1
1.773855376E0,6.615738273E-1,-6.852159500E-1,-9.170305729E-1
1.778903813E0,3.368018270E-1,-7.549972534E-1,-8.731129169E-1
1.783952303E0,7.052540779E-2,-9.082441330E-1,-8.348992467E-1
1.789012459E0,-2.793037891E-2,-1.216357231E0,-7.478384972E-1
1.794060949E0,5.739319324E-2,-1.628752708E0,-7.204571962E-1
1.799109386E0,2.739214897E-1,-2.048370361E0,-8.383743763E-1
1.804157876E0,5.431746840E-1,-2.398769379E0,-1.072710872E0
1.809206313E0,7.965686321E-1,-2.763745308E0,-1.366254210E0
1.814254803E0,1.052670717E0,-3.095443726E0,-1.631250143E0
1.819314959E0,1.311283350E0,-3.378436089E0,-1.836673856E0
1.824363449E0,1.606744170E0,-3.615238190E0,-1.977704883E0
1.829411886E0,1.892084837E0,-3.758204460E0,-2.068909407E0
1.834460376E0,2.099666119E0,-3.784851074E0,-2.141053915E0
1.839508813E0,2.156652927E0,-3.690726280E0,-2.186447144E0
1.844557303E0,1.890389681E0,-3.593226433E0,-2.206687450E0
1.849617511E0,1.343861103E0,-3.592708588E0,-2.116607428E0
1.854666001E0,4.685187638E-1,-3.806128502E0,-1.961484909E0
1.859714438E0,-5.383741260E-1,-4.130313873E0,-1.590074658E0
1.864762928E0,-1.158157229E0,-4.562677383E0,-9.690448046E-1
1.869811365E0,-1.537008166E0,-5.046866417E0,-3.495725095E-1
1.874859855E0,-1.716026425E0,-5.332060814E0,3.693805933E-1
1.879920011E0,-1.635189295E0,-5.525173187E0,7.470785379E-1
1.884968501E0,-1.288426161E0,-5.448436737E0,8.732787967E-1
1.890016938E0,-8.495712280E-1,-5.251881599E0,7.653114200E-1
1.895065428E0,-4.286036491E-1,-5.166310310E0,3.438461423E-1
1.900113865E0,-4.576850533E-1,-5.479300499E0,-2.978756428E-1
1.905162355E0,-9.434389472E-1,-6.099013329E0,-1.175131917E0
1.910222563E0,-1.564861298E0,-6.681842804E0,-2.159248352E0
1.915271053E0,-1.812577605E0,-6.950575829E0,-3.131496906E0
1.920319490E0,-1.816457033E0,-6.687314987E0,-3.928497553E0
1.925367980E0,-1.724978805E0,-5.825257301E0,-4.616674423E0
1.930416417E0,-1.622114420E0,-4.609581947E0,-5.168813705E0
1.935464907E0,-1.539886117E0,-3.240651131E0,-5.671339512E0
1.940525063E0,-1.306227684E0,-1.913468361E0,-6.174286842E0
1.945573553E0,-1.060633779E0,-6.373662949E-1,-6.515217781E0
1.950621990E0,-7.794728279E-1,5.089941025E-1,-6.784200668E0
1.955670480E0,-5.646373034E-1,1.416033745E0,-7.043838024E0
1.960718917E0,-3.923592567E-1,2.038717270E0,-7.335653782E0
1.965767407E0,-2.094483376E-1,2.204256058E0,-7.575861454E0
1.970828240E0,-6.973123550E-2,2.033988953E0,-7.683583260E0
1.975878292E0,1.356613636E-2,1.531931877E0,-7.692460060E0
1.980928292E0,2.314068079E-1,8.717432022E-1,-7.532807827E0
1.985978344E0,5.517022610E-1,1.109724045E-1,-7.244536877E0
1.991028344E0,9.675602913E-1,-5.077285767E-1,-6.863351822E0
1.996078397E0,1.263046503E0,-8.870191574E-1,-6.537742138E0
2.001130740E0,1.658650875E0,-1.049242973E0,-6.276542664E0
2.006180792E0,2.190190792E0,-1.199438095E0,-6.112092972E0
2.011230792E0,2.612169504E0,-1.537474632E0,-6.276841640E0
2.016280844E0,3.034399271E0,-2.087145805E0,-6.545756340E0
2.021330844E0,3.567291021E0,-2.866181374E0,-6.915947914E0
2.026380897E0,4.074587345E0,-3.814533234E0,-7.075681686E0
2.031433292E0,4.388535500E0,-4.612997055E0,-6.822884560E0
2.036483344E0,4.657740116E0,-5.216212273E0,-5.961526394E0
2.041533344E0,4.983679771E0,-5.537652969E0,-4.306235790E0
2.046583397E0,5.555378914E0,-5.384943962E0,-1.856396914E0
2.051633397E0,6.281864643E0,-4.872419357E0,8.204873800E-1
2.056683449E0,7.072649956E0,-4.245699883E0,3.094033957E0
2.061735792E0,7.842583656E0,-3.846037865E0,4.748395443E0
2.066785844E0,8.386286736E0,-3.519097328E0,5.763975143E0
2.071835844E0,8.641651154E0,-3.199472427E0,6.082799911E0
2.076885897E0,8.595411301E0,-2.801315308E0,5.939844131E0
2.081935897E0,8.378751755E0,-2.369560242E0,5.772950172E0
2.086985949E0,7.927243710E0,-1.977628708E0,5.778469563E0
2.092077772E0,7.345272064E0,-1.543273926E0,5.929083824E0
2.097127772E0,6.840475082E0,-1.324412346E0,6.257193565E0
2.102177824E0,6.309064865E0,-1.267393112E0,6.369029999E0
