"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.681057920E-1,-4.754538536E0,-1.785524178E1,-4.398307323E0
1.706310010E-1,-3.377170086E0,-1.568495274E1,-2.251945257E0
1.731562610E-1,-2.186441660E0,-1.344766331E1,-4.244269133E-1
1.756814170E-1,-1.328913927E0,-1.146162033E1,7.399803996E-1
1.782066260E-1,-8.521439433E-1,-9.686744690E0,1.142273664E0
1.807318340E-1,-6.678966284E-1,-8.043473244E0,1.020239711E0
1.832570420E-1,-7.875377536E-1,-6.572485447E0,6.726822853E-1
1.857822510E-1,-1.118046403E0,-5.319543839E0,3.948157430E-1
1.883074590E-1,-1.470389485E0,-4.251148701E0,1.890329868E-1
1.908326670E-1,-1.839183331E0,-3.362514019E0,1.289133132E-1
1.933579280E-1,-2.186441660E0,-2.672483683E0,1.698904037E-1
1.958831360E-1,-2.471486807E0,-2.196012974E0,1.408774406E-1
1.984082920E-1,-2.656033039E0,-1.802991867E0,1.884347759E-2
2.009335530E-1,-2.819044113E0,-1.520339727E0,-3.643072546E-1
2.034587610E-1,-2.878864765E0,-1.436590910E0,-1.030409217E0
2.059839690E-1,-2.845365286E0,-1.436590910E0,-1.804188251E0
2.085091780E-1,-2.742174864E0,-1.474876046E0,-2.479562521E0
2.110343860E-1,-2.507678032E0,-1.633101463E0,-2.946761131E0
2.135595940E-1,-2.244168520E0,-1.802991867E0,-3.308376312E0
2.160848030E-1,-2.002194405E0,-1.966002941E0,-3.538386583E0
2.186100110E-1,-1.853540182E0,-2.135893345E0,-3.545564890E0
2.211352190E-1,-1.786541224E0,-2.368296146E0,-3.464209080E0
2.236604280E-1,-1.812862277E0,-2.720639229E0,-3.205485106E0
2.261856360E-1,-1.973480463E0,-3.130111217E0,-2.989831924E0
2.287108440E-1,-2.198405743E0,-3.676272869E0,-2.855833769E0
2.312360530E-1,-2.452344179E0,-4.349553585E0,-2.872583628E0
2.337612610E-1,-2.713460922E0,-5.060820103E0,-2.982653379E0
2.363255840E-1,-3.046661377E0,-5.791528225E0,-3.174378395E0
2.388116780E-1,-3.422633648E0,-6.629913330E0,-3.454637766E0
2.413368860E-1,-3.757927895E0,-7.489833832E0,-3.684647799E0
2.438620940E-1,-4.131806374E0,-8.359624863E0,-3.931407690E0
2.463873030E-1,-4.445565224E0,-9.238688469E0,-3.991228104E0
2.489125110E-1,-4.699503899E0,-1.020179939E1,-4.132404804E0
2.514377190E-1,-4.919942379E0,-1.125344467E1,-4.185346127E0
2.539629280E-1,-5.137689114E0,-1.232184029E1,-4.223630905E0
2.565272510E-1,-5.338985443E0,-1.338036537E1,-4.187738895E0
2.590133440E-1,-5.360520840E0,-1.446580887E1,-4.156631947E0
2.615385530E-1,-5.252843857E0,-1.550997734E1,-4.139882088E0
2.640637610E-1,-5.001298428E0,-1.639173317E1,-4.060619831E0
2.665889690E-1,-4.584349155E0,-1.714636803E1,-3.945764542E0
2.691142300E-1,-4.103092670E0,-1.759891129E1,-3.593421459E0
2.716394380E-1,-3.559323788E0,-1.769970894E1,-3.124129057E0
2.741646470E-1,-3.058625460E0,-1.752473450E1,-2.656930447E0
2.766898030E-1,-2.421237469E0,-1.721815300E1,-2.232802629E0
2.792150630E-1,-1.753041744E0,-1.677966881E1,-2.034198284E0
2.817402720E-1,-1.151844978E0,-1.625025749E1,-1.789831281E0
2.842654800E-1,-4.642075896E-1,-1.576630878E1,-1.806581140E0
2.867906880E-1,4.845465720E-2,-1.509811306E1,-2.117947102E0
2.893158970E-1,3.430709541E-1,-1.436261845E1,-2.314457655E0
2.918411050E-1,5.730810165E-1,-1.356969738E1,-2.477169752E0
2.943663130E-1,6.544370055E-1,-1.283898926E1,-2.671287298E0
2.968915220E-1,7.118647099E-1,-1.208704472E1,-2.932404041E0
2.994167300E-1,6.879364848E-1,-1.150708389E1,-3.267698526E0
3.019419380E-1,5.994020700E-1,-1.092024422E1,-3.545564890E0
3.044671470E-1,4.821537733E-1,-1.040040398E1,-3.794717550E0
3.069923550E-1,3.598206937E-1,-9.926325798E0,-3.917050600E0
3.095175630E-1,1.537388563E-1,-9.576375008E0,-3.974478483E0
3.120427720E-1,-6.161518395E-2,-9.233902931E0,-3.993621111E0
3.145679800E-1,-3.155534863E-1,-8.932107925E0,-3.888336897E0
3.170931880E-1,-5.742774606E-1,-8.752346992E0,-3.849752426E0
3.196183970E-1,-8.859425783E-1,-8.599205971E0,-3.758825302E0
3.221827190E-1,-1.257129192E0,-8.436195374E0,-3.699004650E0
3.246688130E-1,-1.568495274E0,-8.318946838E0,-3.639184237E0
3.271940220E-1,-1.853540182E0,-8.206185341E0,-3.519243956E0
3.297192300E-1,-2.145763636E0,-8.158329010E0,-3.421138287E0
3.322444380E-1,-2.402094841E0,-8.088936806E0,-3.301198006E0
3.347696470E-1,-2.550748825E0,-8.100900650E0,-3.227020502E0
3.372948550E-1,-2.713460922E0,-8.155936241E0,-3.162414312E0
3.398201150E-1,-2.852543592E0,-8.266005516E0,-3.157628536E0
3.423452720E-1,-2.969791889E0,-8.333304405E0,-3.140878916E0
3.448704800E-1,-3.089732170E0,-8.407481194E0,-3.171985626E0
3.473957400E-1,-3.123231649E0,-8.539086342E0,-3.145664454E0
3.499209490E-1,-3.108874798E0,-8.642276764E0,-3.100200891E0
3.524461050E-1,-3.099303484E0,-8.740383148E0,-3.030509949E0
3.549713650E-1,-3.068196774E0,-8.816953659E0,-3.097808123E0
3.574965740E-1,-3.039483070E0,-8.889037132E0,-3.195913792E0
3.600217820E-1,-2.859722137E0,-8.932107925E0,-3.354139090E0
3.625469900E-1,-2.725425005E0,-8.917751312E0,-3.471387386E0
3.650721990E-1,-2.536391973E0,-8.932107925E0,-3.591028690E0
3.675974070E-1,-2.356631279E0,-8.886644363E0,-3.622434378E0
3.701226150E-1,-2.073979139E0,-8.690134048E0,-3.430709362E0
3.726478240E-1,-1.901396751E0,-8.498408318E0,-3.071486950E0
3.751730320E-1,-1.815255046E0,-8.373981476E0,-2.755036116E0
3.776982400E-1,-1.709970832E0,-8.234899521E0,-2.434098721E0
3.802234490E-1,-1.566102386E0,-8.108079910E0,-2.091626167E0
3.827486570E-1,-1.369591832E0,-7.954639912E0,-1.696212173E0
3.852738650E-1,-1.197308660E0,-7.870891094E0,-1.277169108E0
3.877990740E-1,-1.051047325E0,-7.777570724E0,-9.610173702E-1
3.903242820E-1,-8.497511148E-1,-7.636095047E0,-9.466604590E-1
3.928494900E-1,-5.359922647E-1,-7.542775154E0,-1.030409217E0
3.953746990E-1,-2.509472668E-1,-7.521239758E0,-1.037587762E0
3.978999590E-1,-2.093719877E-2,-7.441977501E0,-1.039980531E0
4.004251670E-1,2.449652255E-1,-7.427620411E0,-9.418748021E-1
4.029894900E-1,5.443671346E-1,-7.384549618E0,-9.152546525E-1
4.054755840E-1,8.318049908E-1,-7.432406425E0,-8.075776696E-1
4.080007920E-1,1.119242787E0,-7.461120129E0,-9.128618240E-1
4.105259490E-1,1.198205948E0,-7.444370270E0,-9.729815125E-1
4.130511570E-1,1.229312658E0,-7.408477783E0,-1.025623560E0
4.155764170E-1,1.236491084E0,-7.439584732E0,-1.054337502E0
4.181016260E-1,1.238883972E0,-7.439584732E0,-1.030409217E0
4.206268340E-1,1.133599758E0,-7.451549053E0,-1.013659477E0
4.231520420E-1,9.442676306E-1,-7.576274872E0,-1.042373419E0
4.256772510E-1,7.863413692E-1,-7.621738434E0,-1.097408295E0
4.282024590E-1,5.994020700E-1,-7.657630444E0,-1.011266708E0
4.307276670E-1,4.603192508E-1,-7.676773071E0,-1.023230791E0
4.332528760E-1,3.023929596E-1,-7.727022648E0,-1.056730270E0
4.357780840E-1,9.631111473E-2,-7.760521889E0,-1.114158034E0
4.383032920E-1,-1.025922745E-1,-7.808677673E0,-1.171585798E0
4.408285010E-1,-2.102692872E-1,-7.913961887E0,-1.370489120E0
4.433537090E-1,-3.732803464E-1,-7.997710705E0,-1.514357686E0
4.458789170E-1,-5.431707501E-1,-8.074580193E0,-1.653141379E0
4.484041260E-1,-6.655037999E-1,-8.120043755E0,-1.770688772E0
4.509293340E-1,-7.660023570E-1,-8.189435959E0,-1.938186288E0
4.534545420E-1,-8.641080856E-1,-8.227720261E0,-2.115554333E0
4.559797510E-1,-9.290133715E-1,-8.289934158E0,-2.273779631E0
4.585050110E-1,-9.696913958E-1,-8.299804688E0,-2.402992249E0
4.610302190E-1,-1.012762189E0,-8.246863365E0,-2.479562521E0
4.635553760E-1,-1.043868899E0,-8.244470596E0,-2.496312141E0
4.660806360E-1,-1.015154958E0,-8.225327492E0,-2.539682150E0
4.686058440E-1,-9.649057388E-1,-8.184649467E0,-2.455634356E0
4.711310530E-1,-9.050851464E-1,-8.151150703E0,-2.393420935E0
4.736562610E-1,-8.715856671E-1,-8.096115112E0,-2.388635159E0
4.761814690E-1,-8.931210637E-1,-8.002495766E0,-2.391027927E0
4.787066780E-1,-9.601200819E-1,-7.942675591E0,-2.412563324E0
4.812318860E-1,-9.888339639E-1,-7.911569118E0,-2.458027124E0
4.837570940E-1,-1.029511929E0,-7.815855980E0,-2.527418852E0
4.862823030E-1,-1.154237866E0,-7.679165840E0,-2.532503605E0
4.888075110E-1,-1.252343535E0,-7.650452137E0,-2.498705149E0
4.913327190E-1,-1.350449324E0,-7.561917782E0,-2.489133835E0
4.938579280E-1,-1.523031592E0,-7.530810833E0,-2.534896374E0
4.963831360E-1,-1.654636860E0,-7.502097130E0,-2.582752943E0
4.989083440E-1,-1.762612939E0,-7.441977501E0,-2.589931488E0
5.014335530E-1,-1.937289000E0,-7.379764080E0,-2.594717026E0
5.039978760E-1,-2.105085611E0,-7.341478825E0,-2.685644388E0
5.064839690E-1,-2.275275230E0,-7.296015263E0,-2.764607430E0
5.090091780E-1,-2.373380899E0,-7.250551701E0,-2.877369165E0
5.115343860E-1,-2.505285263E0,-7.197610378E0,-2.920439959E0
5.140595940E-1,-2.644068956E0,-7.180860519E0,-3.056830883E0
5.165848550E-1,-2.747259617E0,-7.106683254E0,-3.186342478E0
5.191100110E-1,-2.864507914E0,-7.082755089E0,-3.342175007E0
5.216352190E-1,-2.962613583E0,-7.130611420E0,-3.476173162E0
5.241604280E-1,-3.027518749E0,-7.152146816E0,-3.598206997E0
5.266856880E-1,-3.106482029E0,-7.204789162E0,-3.739682674E0
5.292108970E-1,-3.166302681E0,-7.307979584E0,-3.854538202E0
5.317361050E-1,-3.257229805E0,-7.420442104E0,-4.000799656E0
5.342613130E-1,-3.233301640E0,-7.557132244E0,-4.187738895E0
5.367865220E-1,-3.195016384E0,-7.729415417E0,-4.408177376E0
5.393117300E-1,-3.125624657E0,-7.887640953E0,-4.537389755E0
5.418369380E-1,-3.017947674E0,-8.124829292E0,-4.772185802E0
5.443621470E-1,-2.866900682E0,-8.345268250E0,-4.980660439E0
5.468873550E-1,-2.648854733E0,-8.613563538E0,-5.148158073E0
5.494125630E-1,-2.411666155E0,-8.819346428E0,-5.268098354E0
5.519377720E-1,-2.205584288E0,-9.032606125E0,-5.426024437E0
5.544629800E-1,-1.990230203E0,-9.226723671E0,-5.488536835E0
5.569881880E-1,-1.796112537E0,-9.310472488E0,-5.567500114E0
5.595133970E-1,-1.674078584E0,-9.435198784E0,-5.534000397E0
5.620386050E-1,-1.609173179E0,-9.499805450E0,-5.461916924E0
5.645638130E-1,-1.530210137E0,-9.518947601E0,-5.344668388E0
5.670890220E-1,-1.532602906E0,-9.480662346E0,-5.188836098E0
5.696533440E-1,-1.613958836E0,-9.430413246E0,-4.959125042E0
5.721785530E-1,-1.733899117E0,-9.298508644E0,-4.654638290E0
5.746646470E-1,-1.848754644E0,-9.229117393E0,-4.400700092E0
5.771898550E-1,-1.978266120E0,-9.104690552E0,-4.070191383E0
5.797151150E-1,-2.083550215E0,-8.977571487E0,-3.789932013E0
5.822794380E-1,-2.162513494E0,-8.932107925E0,-3.433102369E0
5.847655320E-1,-2.232204437E0,-8.898608208E0,-3.133700371E0
5.872907400E-1,-2.256132603E0,-8.889037132E0,-2.846262455E0
5.898159490E-1,-2.330310106E0,-8.860322952E0,-2.587538481E0
5.923411050E-1,-2.339881420E0,-8.896215439E0,-2.376671076E0
5.948663650E-1,-2.390130758E0,-8.948857307E0,-2.211267233E0
5.973915740E-1,-2.380559444E0,-9.039784431E0,-2.058126688E0
5.999167300E-1,-2.375773668E0,-9.111868858E0,-1.945364833E0
6.024419900E-1,-2.339881420E0,-9.241081238E0,-1.835294962E0
6.049671990E-1,-2.263311148E0,-9.423234940E0,-1.816152334E0
6.074924070E-1,-2.145763636E0,-9.619445801E0,-1.799402595E0
6.100176150E-1,-1.985444546E0,-9.854242325E0,-1.818545222E0
6.125428240E-1,-1.808076620E0,-1.009621620E1,-1.813759565E0
6.150680320E-1,-1.585245013E0,-1.037408257E1,-1.832902193E0
6.175932400E-1,-1.237986565E0,-1.068544865E1,-1.856830359E0
6.201184490E-1,-8.955138922E-1,-1.099950695E1,-1.883151412E0
6.226417300E-1,-5.312066078E-1,-1.132044411E1,-1.892722726E0
6.251631360E-1,-1.935195327E-1,-1.164616680E1,-1.880758643E0
6.276845940E-1,1.058823988E-1,-1.186660576E1,-1.873580098E0
6.302060010E-1,3.454637825E-1,-1.211336517E1,-1.878365755E0
6.327274590E-1,5.467599630E-1,-1.229522038E1,-1.854437590E0
6.352488650E-1,6.640082598E-1,-1.241755295E1,-1.942971945E0
6.377703240E-1,7.384848595E-1,-1.248933792E1,-1.957328916E0
6.402917300E-1,7.190431952E-1,-1.257069397E1,-1.986042738E0
6.428131880E-1,6.999006271E-1,-1.257787228E1,-2.065304995E0
6.453345940E-1,7.142575383E-1,-1.259492111E1,-2.060519457E0
6.478560010E-1,7.166503668E-1,-1.259731388E1,-2.125125647E0
6.503774590E-1,7.070791125E-1,-1.259492111E1,-2.122732878E0
6.529442820E-1,7.719843984E-1,-1.261645603E1,-2.170589209E0
6.554656880E-1,7.911269665E-1,-1.259252834E1,-2.213660002E0
6.579871470E-1,7.695915699E-1,-1.255633640E1,-2.276172638E0
6.605085530E-1,7.118647099E-1,-1.258774281E1,-2.350350142E0
6.630300110E-1,6.640082598E-1,-1.259252834E1,-2.489133835E0
6.655514170E-1,5.395814776E-1,-1.263799191E1,-2.611466885E0
6.680728760E-1,4.411766827E-1,-1.271456242E1,-2.774178743E0
6.705942820E-1,3.454637825E-1,-1.286560917E1,-2.901297569E0
6.731157400E-1,1.513460279E-1,-1.302832127E1,-2.989831924E0
6.756371470E-1,5.383851007E-3,-1.315543938E1,-3.097808123E0
6.781585530E-1,-9.541380405E-2,-1.332054424E1,-3.186342478E0
6.806800110E-1,-1.767697781E-1,-1.346919823E1,-3.229413271E0
6.832467820E-1,-2.054836452E-1,-1.370399475E1,-3.183949709E0
6.857681880E-1,-2.437688112E-1,-1.389063454E1,-3.097808123E0
6.882896470E-1,-2.437688112E-1,-1.411346626E1,-2.958725214E0
6.908110530E-1,-2.294118702E-1,-1.440329647E1,-2.858226538E0
6.933325110E-1,-2.365903407E-1,-1.469073486E1,-2.714358091E0
6.958539170E-1,-1.528415531E-1,-1.500000668E1,-2.628216505E0
6.983753760E-1,-6.400800496E-2,-1.536401463E1,-2.441277266E0
7.008967820E-1,3.649054468E-2,-1.566102409E1,-2.264208317E0
7.034182400E-1,1.154536903E-1,-1.601067543E1,-2.127518415E0
7.059396470E-1,1.728814393E-1,-1.634626961E1,-1.966900229E0
7.084610530E-1,2.617149651E-1,-1.663849258E1,-1.782652855E0
7.109825110E-1,2.976073027E-1,-1.678206253E1,-1.624427438E0
7.135492820E-1,2.808575630E-1,-1.681077576E1,-1.356132269E0
7.160706880E-1,2.880360186E-1,-1.670788383E1,-9.969097376E-1
7.185921470E-1,2.904288471E-1,-1.659033585E1,-7.166503668E-1
7.211135530E-1,2.593221664E-1,-1.629332733E1,-4.196412563E-1
7.236350110E-1,2.377867550E-1,-1.589103413E1,-2.662015148E-2
7.261564170E-1,2.114657015E-1,-1.550997734E1,3.804588020E-1
7.286778760E-1,1.345962733E-1,-1.511246967E1,6.655037999E-1
7.311992820E-1,-4.247260094E-2,-1.478674698E1,8.356932998E-1
7.337207400E-1,-3.299104273E-1,-1.457348633E1,9.508479238E-1
7.362421470E-1,-6.774678826E-1,-1.453520107E1,1.015454054E0
7.387635530E-1,-1.168594718E0,-1.459023571E1,1.046560764E0
7.412850110E-1,-1.666600943E0,-1.466680622E1,9.409775138E-1
7.438518340E-1,-2.164906263E0,-1.482503223E1,7.734799385E-1
7.463732400E-1,-2.691925526E0,-1.497338676E1,5.434698462E-1
7.488946990E-1,-3.240479946E0,-1.506700611E1,1.938186288E-1
7.514161050E-1,-3.664607763E0,-1.523689651E1,-1.561316848E-1
7.539375630E-1,-3.971188307E0,-1.536162186E1,-4.914259613E-1
7.564589690E-1,-4.347160339E0,-1.549083424E1,-8.386843204E-1
7.589804280E-1,-4.637290478E0,-1.557727528E1,-1.157228827E0
7.615018340E-1,-4.903192520E0,-1.562991714E1,-1.531107426E0
7.640232920E-1,-5.053940296E0,-1.563948917E1,-1.887937069E0
7.665446990E-1,-5.092225552E0,-1.560120392E1,-2.137089729E0
7.690661050E-1,-5.058726311E0,-1.550519180E1,-2.371885538E0
7.715875630E-1,-5.070690155E0,-1.525873089E1,-2.601895571E0
7.741543860E-1,-5.013262749E0,-1.499522114E1,-2.762214661E0
7.766757920E-1,-4.922335148E0,-1.463091373E1,-2.949153900E0
7.791972510E-1,-4.915156841E0,-1.421665668E1,-3.073879719E0
7.817186570E-1,-4.939085007E0,-1.377577877E1,-3.215056419E0
7.842401150E-1,-4.924727917E0,-1.336361504E1,-3.387638569E0
7.867615220E-1,-4.876572609E0,-1.301875019E1,-3.540779352E0
7.892829800E-1,-4.948656559E0,-1.272174072E1,-3.636791229E0
7.918043860E-1,-4.965405941E0,-1.248215961E1,-3.763610840E0
7.943258440E-1,-4.948656559E0,-1.228325558E1,-3.847359657E0
7.968472510E-1,-4.943870544E0,-1.214925766E1,-3.902693748E0
7.993686570E-1,-4.972584724E0,-1.199103260E1,-4.015156269E0
8.018901150E-1,-4.955834866E0,-1.187856960E1,-4.106083870E0
8.044568860E-1,-4.893621445E0,-1.179482079E1,-4.204488277E0
8.069782920E-1,-4.764110088E0,-1.175623703E1,-4.374378681E0
8.094997510E-1,-4.627718925E0,-1.174666500E1,-4.561318398E0
8.120211570E-1,-4.488636017E0,-1.168205929E1,-4.709972382E0
8.145426150E-1,-4.339982033E0,-1.163659573E1,-4.915754795E0
8.170640220E-1,-4.215555191E0,-1.154566860E1,-5.140979290E0
8.195854800E-1,-4.076472282E0,-1.139462185E1,-5.335097313E0
8.221068860E-1,-3.913760424E0,-1.130369377E1,-5.490929604E0
8.246283440E-1,-3.800998688E0,-1.116461182E1,-5.696712494E0
8.271497510E-1,-3.738785267E0,-1.098993492E1,-5.881258965E0
8.296711570E-1,-3.702893019E0,-1.085324574E1,-6.008078575E0
8.321926150E-1,-3.607180119E0,-1.069980526E1,-6.072983742E0
8.347594380E-1,-3.566502094E0,-1.049880886E1,-6.154339790E0
8.372808440E-1,-3.535096407E0,-1.027119160E1,-6.183053493E0
8.398023030E-1,-3.576073408E0,-1.005793095E1,-6.262016773E0
8.423237090E-1,-3.714857101E0,-9.777671814E0,-6.343671799E0
8.448451670E-1,-3.853940010E0,-9.509376526E0,-6.484848499E0
8.473665740E-1,-4.064508438E0,-9.286544800E0,-6.690930367E0
8.498880320E-1,-4.258625984E0,-9.097212791E0,-6.908976078E0
8.524094380E-1,-4.397708893E0,-9.008678436E0,-7.098308563E0
8.549308970E-1,-4.584349155E0,-8.946464539E0,-7.344769001E0
8.574523030E-1,-4.780859470E0,-8.984749794E0,-7.654041290E0
8.599737090E-1,-4.840680122E0,-9.269794464E0,-8.085048676E0
8.624951670E-1,-4.924727917E0,-9.638887405E0,-8.554639816E0
8.650619380E-1,-4.994120121E0,-1.000528908E1,-8.894720078E0
8.675833440E-1,-5.039583683E0,-1.043898773E1,-9.060123444E0
8.701048030E-1,-4.994120121E0,-1.096570778E1,-8.990732193E0
8.726262090E-1,-4.783252239E0,-1.154566860E1,-8.753543854E0
8.751476670E-1,-4.512564182E0,-1.209661579E1,-8.336593628E0
8.776690740E-1,-4.184448719E0,-1.271456242E1,-7.835896015E0
8.801905320E-1,-3.844368696E0,-1.324876022E1,-7.234699249E0
8.827119380E-1,-3.511168242E0,-1.378056431E1,-6.662216663E0
8.852333970E-1,-3.223730326E0,-1.421904945E1,-6.089733601E0
8.877548030E-1,-2.747259617E0,-1.451366615E1,-5.560321808E0
8.902762090E-1,-2.100300074E0,-1.498804283E1,-4.781756878E0
8.927976670E-1,-1.403091431E0,-1.556531143E1,-3.785146236E0
8.953644900E-1,-1.017547846E0,-1.604895973E1,-2.793321371E0
8.978858970E-1,-7.420741320E-1,-1.642523193E1,-1.897508383E0
9.004073550E-1,-7.420741320E-1,-1.660020638E1,-1.145264745E0
9.029287610E-1,-7.636095285E-1,-1.664806366E1,-3.068794906E-1
9.054502190E-1,-4.522434771E-1,-1.677966881E1,5.937191248E-1
9.079716260E-1,8.434699476E-2,-1.681316757E1,1.472782373E0
9.104930840E-1,6.520441771E-1,-1.669831276E1,2.208276272E0
9.130144900E-1,1.045065284E0,-1.646830368E1,2.594118834E0
9.155359490E-1,1.306182027E0,-1.602981758E1,2.735295296E0
9.180573550E-1,1.476072431E0,-1.552941895E1,2.603690147E0
9.205787610E-1,1.658226132E0,-1.493510151E1,2.469393015E0
9.231002190E-1,1.859522343E0,-1.436501122E1,2.383251429E0
9.256669900E-1,2.072483540E0,-1.382602787E1,2.478964329E0
9.281883970E-1,2.314457655E0,-1.336840057E1,2.804687262E0
9.307098550E-1,2.522932291E0,-1.297807217E1,3.274278641E0
9.332312610E-1,2.685943365E0,-1.262363529E1,3.772583961E0
9.357640220E-1,2.731407166E0,-1.237926769E1,4.266103745E0
9.382854280E-1,2.721835852E0,-1.205115223E1,4.601397991E0
9.408068860E-1,2.570788860E0,-1.168923759E1,4.862514496E0
9.433968860E-1,2.345863581E0,-1.135155106E1,4.915156841E0
9.459183440E-1,2.084746838E0,-1.101625633E1,4.764409065E0
9.484397510E-1,1.794616938E0,-1.075035381E1,4.543970108E0
9.509612090E-1,1.430608869E0,-1.060169983E1,4.199104786E0
9.534826150E-1,1.112064362E0,-1.056580734E1,3.815654755E0
9.560040740E-1,9.011968374E-1,-1.057537842E1,3.307778120E0
9.585254800E-1,6.472585201E-1,-1.065194893E1,2.819044113E0
9.610469380E-1,2.832503915E-1,-1.074317551E1,2.337787628E0
9.635683440E-1,-1.073779166E-1,-1.083410263E1,1.729113460E0
9.660897510E-1,-5.383850932E-1,-1.092981529E1,1.072881818E0
9.686112090E-1,-1.074975610E0,-1.089392376E1,2.775674164E-1
9.711207400E-1,-1.681257010E0,-1.079821014E1,-4.459623098E-1
9.736421470E-1,-2.256132603E0,-1.063759232E1,-1.032802105E0
9.761636050E-1,-2.667997360E0,-1.044855881E1,-1.633998752E0
9.786850110E-1,-3.032304525E0,-1.018983555E1,-2.007877350E0
9.812064690E-1,-3.362813234E0,-9.830313683E0,-2.077269077E0
9.837278760E-1,-3.671786308E0,-9.423234940E0,-2.194517374E0
9.862493340E-1,-3.928117514E0,-9.015856743E0,-2.192124605E0
9.887707400E-1,-4.160520554E0,-8.488837242E0,-2.201695919E0
9.912921990E-1,-4.414458752E0,-8.004889488E0,-2.324028969E0
9.938136050E-1,-4.591527462E0,-7.566703320E0,-2.453241348E0
9.963350110E-1,-4.661218643E0,-7.087540627E0,-2.640180588E0
9.988564690E-1,-4.692325115E0,-6.684948444E0,-2.767000198E0
1.001423292E0,-4.670789719E0,-6.325725555E0,-2.882154942E0
1.003944699E0,-4.627718925E0,-6.011966705E0,-3.013760090E0
1.006466157E0,-4.601099014E0,-5.674279690E0,-3.107379198E0
1.008987563E0,-4.426422596E0,-5.348257542E0,-3.289233923E0
