"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.589801670E-1,1.692388952E-1,-4.166392684E-1,-3.840165138E-1
1.615053760E-1,3.195698932E-2,-6.563166976E-1,-3.808208108E-1
1.640305840E-1,-2.023942769E-2,-8.054493070E-1,-4.042559266E-1
1.665557920E-1,2.343512699E-2,-8.266208172E-1,-4.447347820E-1
1.690810010E-1,1.521951705E-1,-7.319482565E-1,-4.990616739E-1
1.716062610E-1,3.471328020E-1,-5.668371320E-1,-5.661713481E-1
1.741314170E-1,5.825493336E-1,-3.740299344E-1,-6.481943130E-1
1.766566260E-1,8.274197578E-1,-1.749645174E-1,-7.504566908E-1
1.791818340E-1,1.060705781E0,2.210358530E-2,-8.536511064E-1
1.817070420E-1,1.260969639E0,2.149107605E-1,-9.569787383E-1
1.842322510E-1,1.422751904E0,3.949351311E-1,-1.052849650E0
1.867574590E-1,1.554840803E0,5.567173958E-1,-1.140198827E0
1.892826670E-1,1.652842164E0,6.909367442E-1,-1.204112768E0
1.918079280E-1,1.731669426E0,7.921339273E-1,-1.257374406E0
1.943331360E-1,1.789191961E0,8.624392748E-1,-1.295722842E0
1.968582920E-1,1.836062312E0,8.986572027E-1,-1.325549364E0
1.993835530E-1,1.863758326E0,9.061138630E-1,-1.345788717E0
2.019087610E-1,1.876541138E0,8.901353478E-1,-1.356441140E0
2.044339690E-1,1.864823580E0,8.485912681E-1,-1.360702038E0
2.069591780E-1,1.831801295E0,7.931991220E-1,-1.361767292E0
2.094843860E-1,1.777474403E0,7.324808836E-1,-1.371354342E0
2.120095940E-1,1.709299564E0,6.770887375E-1,-1.383071899E0
2.145348030E-1,1.641124606E0,6.408708096E-1,-1.397985220E0
2.170600110E-1,1.580406308E0,6.302185059E-1,-1.410768032E0
2.195852190E-1,1.526079416E0,6.579145193E-1,-1.423550725E0
2.221104280E-1,1.488796353E0,7.122414112E-1,-1.429942131E0
2.246356360E-1,1.473883033E0,7.804163694E-1,-1.421420336E0
2.271608440E-1,1.468556881E0,8.475260139E-1,-1.399050474E0
2.296860530E-1,1.468556881E0,8.975919485E-1,-1.361767292E0
2.322112610E-1,1.472817779E0,9.220923185E-1,-1.306375146E0
2.347755840E-1,1.457904577E0,9.125052094E-1,-1.236069798E0
2.372616780E-1,1.423817039E0,8.635045290E-1,-1.149785876E0
2.397868860E-1,1.380142570E0,7.825468183E-1,-1.048588753E0
2.423120940E-1,1.318359017E0,6.738930345E-1,-9.292826653E-1
2.448373030E-1,1.246056318E0,5.481955409E-1,-7.951964736E-1
2.473625110E-1,1.169359565E0,4.267589748E-1,-6.513900161E-1
2.498877190E-1,1.097988963E0,3.278254569E-1,-4.990616739E-1
2.524129280E-1,1.033009768E0,2.607157826E-1,-3.424724042E-1
2.549772510E-1,9.765523672E-1,2.298240215E-1,-1.924077123E-1
2.574633440E-1,9.328778386E-1,2.234326303E-1,-5.286218971E-2
2.599885530E-1,9.041165113E-1,2.404763550E-1,7.070484012E-2
2.625137610E-1,8.860075474E-1,2.766942680E-1,1.623148769E-1
2.650389690E-1,8.838770986E-1,3.235645294E-1,2.262288630E-1
2.675642300E-1,8.945294023E-1,3.683043122E-1,2.592510879E-1
2.700894380E-1,9.222254753E-1,4.033238590E-1,2.613815665E-1
2.726146470E-1,9.669652581E-1,4.033238590E-1,2.336854935E-1
2.751398030E-1,1.022357345E0,3.619129062E-1,1.857500076E-1
2.776650630E-1,1.084140897E0,2.916075289E-1,1.143793985E-1
2.801902720E-1,1.153381109E0,2.095845938E-1,2.703028731E-2
2.827154800E-1,1.225816846E0,1.190397888E-1,-7.203638554E-2
2.852406880E-1,1.297054410E0,4.021254554E-2,-1.838858575E-1
2.877658970E-1,1.367359757E0,-6.657706574E-3,-2.956021726E-1
2.902911050E-1,1.429143310E0,-2.796236612E-2,-4.010602236E-1
2.928163130E-1,1.490926743E0,-3.648423031E-2,-4.990616739E-1
2.953415220E-1,1.551645041E0,-1.837527007E-2,-5.832150578E-1
2.978667300E-1,1.609167695E0,2.423405088E-2,-6.567161679E-1
3.003919380E-1,1.663494468E0,9.240896255E-2,-7.302172184E-1
3.029171470E-1,1.713560462E0,1.904104054E-1,-7.930659652E-1
3.054423550E-1,1.762561202E0,3.161078990E-1,-8.557815552E-1
3.079675630E-1,1.807300925E0,4.544550478E-1,-9.186303020E-1
3.104927720E-1,1.853106022E0,6.003919840E-1,-9.793485999E-1
3.130179800E-1,1.897845745E0,7.441984415E-1,-1.034740686E0
3.155431880E-1,1.937126279E0,8.730916381E-1,-1.085871935E0
3.180683970E-1,1.972278953E0,9.860063195E-1,-1.137003064E0
3.206327190E-1,2.001040220E0,1.083874583E0,-1.175351501E0
3.231188130E-1,2.028736353E0,1.159506202E0,-1.203047514E0
3.256440220E-1,2.056432247E0,1.219159245E0,-1.221156478E0
3.281692300E-1,2.072410822E0,1.260703325E0,-1.227547884E0
3.306944380E-1,2.086258888E0,1.290529847E0,-1.226482630E0
3.332196470E-1,2.095845938E0,1.305443048E0,-1.214765072E0
3.357448550E-1,2.102237463E0,1.312899709E0,-1.199851871E0
3.382701150E-1,2.096911192E0,1.310769200E0,-1.180677652E0
3.407952720E-1,2.087324142E0,1.305443048E0,-1.152981639E0
3.433204800E-1,2.078802347E0,1.302247405E0,-1.130611658E0
3.458457400E-1,2.063889027E0,1.301182151E0,-1.102915645E0
3.483709490E-1,2.048975706E0,1.301182151E0,-1.073089123E0
3.508961050E-1,2.031931877E0,1.301182151E0,-1.044327855E0
3.534213650E-1,2.011692524E0,1.301182151E0,-1.014501333E0
3.559465740E-1,1.994648814E0,1.308638811E0,-9.868052602E-1
3.584717820E-1,1.971213698E0,1.327812910E0,-9.580439329E-1
3.609969900E-1,1.948843837E0,1.354443789E0,-9.303479195E-1
3.635221990E-1,1.921147704E0,1.388531208E0,-9.047822952E-1
3.660474070E-1,1.886128187E0,1.430075288E0,-8.824124336E-1
3.685726150E-1,1.858432174E0,1.470554233E0,-8.621729612E-1
3.710978240E-1,1.840323210E0,1.505706906E0,-8.398030996E-1
3.736230320E-1,1.820083737E0,1.534468174E0,-8.165011406E-1
3.761482400E-1,1.810496688E0,1.540859580E0,-7.930659652E-1
3.786734490E-1,1.806235790E0,1.524881124E0,-7.653699517E-1
3.811986570E-1,1.801974773E0,1.495054603E0,-7.387390733E-1
3.837238650E-1,1.806235790E0,1.449249506E0,-7.153039575E-1
3.862490740E-1,1.822214246E0,1.390661716E0,-6.929340959E-1
3.887742820E-1,1.831801295E0,1.323552012E0,-6.716294289E-1
3.912994900E-1,1.838192701E0,1.259638071E0,-6.503247619E-1
3.938246990E-1,1.841388464E0,1.207441688E0,-6.354115009E-1
3.963499590E-1,1.837127447E0,1.150984287E0,-6.226286888E-1
3.988751670E-1,1.829670906E0,1.091331244E0,-6.173025370E-1
4.014394900E-1,1.822214246E0,1.031678200E0,-6.119763851E-1
4.039255840E-1,1.814757586E0,9.721583128E-1,-6.109111309E-1
4.064507920E-1,1.807300925E0,9.093095660E-1,-6.141068339E-1
4.089759490E-1,1.796648622E0,8.539174199E-1,-6.194329858E-1
4.115011570E-1,1.785996318E0,8.038514853E-1,-6.279548407E-1
4.140264170E-1,1.778539658E0,7.623074055E-1,-6.332810521E-1
4.165516260E-1,1.768952608E0,7.239589691E-1,-6.386072040E-1
4.190768340E-1,1.757235050E0,6.792191863E-1,-6.396724582E-1
4.216020420E-1,1.746582747E0,6.408708096E-1,-6.364767551E-1
4.241272510E-1,1.734865189E0,5.982614756E-1,-6.311505437E-1
4.266524590E-1,1.722082376E0,5.492607951E-1,-6.290200949E-1
4.291776670E-1,1.708234310E0,4.938686490E-1,-6.236939430E-1
4.317028760E-1,1.692255855E0,4.363460839E-1,-6.151720881E-1
4.342280840E-1,1.675212026E0,3.778914213E-1,-6.066502333E-1
4.367532920E-1,1.657103181E0,3.203688264E-1,-5.981283188E-1
4.392785010E-1,1.632602811E0,2.660419345E-1,-5.874760151E-1
4.418037090E-1,1.602776289E0,2.095845938E-1,-5.768237114E-1
4.443289170E-1,1.572949767E0,1.659100503E-1,-5.672366023E-1
4.468541260E-1,1.542057991E0,1.233007237E-1,-5.523233414E-1
4.493793340E-1,1.503709555E0,8.175663650E-2,-5.395405293E-1
4.519045420E-1,1.461100221E0,4.234301299E-2,-5.235620141E-1
4.544297510E-1,1.418490887E0,9.320789017E-3,-5.065183043E-1
4.569550110E-1,1.373751163E0,-2.157096937E-2,-4.958659708E-1
4.594802190E-1,1.326880932E0,-4.607132822E-2,-4.766917825E-1
4.620053760E-1,1.278013349E0,-7.483261824E-2,-4.628437459E-1
4.645306360E-1,1.233273506E0,-9.720251709E-2,-4.489957094E-1
4.670558440E-1,1.197055578E0,-1.195724085E-1,-4.351477027E-1
4.695810530E-1,1.158707261E0,-1.387466043E-1,-4.244953692E-1
4.721062610E-1,1.123554587E0,-1.557903290E-1,-4.149082601E-1
4.746314690E-1,1.089467049E0,-1.621817350E-1,-4.063864052E-1
4.771566780E-1,1.060705781E0,-1.600512564E-1,-3.999949992E-1
4.796818860E-1,1.037270665E0,-1.515294015E-1,-3.914731443E-1
4.822070940E-1,1.017031193E0,-1.344856620E-1,-3.840165138E-1
4.847323030E-1,9.935960770E-1,-1.099853069E-1,-3.776251078E-1
4.872575110E-1,9.754871130E-1,-8.335448056E-2,-3.744294047E-1
4.897827190E-1,9.595086575E-1,-5.033225939E-2,-3.669727743E-1
4.923079280E-1,9.456605911E-1,-1.944050193E-2,-3.584509194E-1
4.948331360E-1,9.328778386E-1,1.251648832E-2,-3.531247377E-1
4.973583440E-1,9.190297723E-1,4.447348043E-2,-3.467333615E-1
4.998835530E-1,9.051817656E-1,7.749570161E-2,-3.382114768E-1
5.024478760E-1,8.913337588E-1,1.051917598E-1,-3.307548463E-1
5.049339690E-1,8.785509467E-1,1.360835135E-1,-3.179720640E-1
5.074591780E-1,8.668333888E-1,1.616491079E-1,-3.041240275E-1
5.099843860E-1,8.487244248E-1,1.861494780E-1,-2.902759910E-1
5.125095940E-1,8.338111639E-1,2.042584270E-1,-2.711018026E-1
5.150348550E-1,8.146369457E-1,2.191716880E-1,-2.529928386E-1
5.175600110E-1,7.901365757E-1,2.266283184E-1,-2.327534109E-1
5.200852190E-1,7.667014599E-1,2.298240215E-1,-2.157096863E-1
5.226104280E-1,7.411358953E-1,2.255630940E-1,-1.966686398E-1
5.251356880E-1,7.145050764E-1,2.181064636E-1,-1.753639877E-1
5.276608970E-1,6.910699010E-1,2.053236663E-1,-1.529940963E-1
5.301861050E-1,6.667027473E-1,1.936061084E-1,-1.306242049E-1
5.327113130E-1,6.379414201E-1,1.754971445E-1,-1.071890742E-1
5.352365220E-1,6.113106012E-1,1.531272531E-1,-8.588441461E-2
5.377617300E-1,5.878754854E-1,1.264964193E-1,-6.777545065E-2
5.402869380E-1,5.623098612E-1,9.986559302E-2,-4.434032366E-2
5.428121470E-1,5.356790423E-1,7.643046975E-2,-2.303566411E-2
5.453373550E-1,5.175700784E-1,5.832150951E-2,-2.796236658E-3
5.478625630E-1,4.930697381E-1,5.512581021E-2,2.170412242E-2
5.503877720E-1,4.728302956E-1,6.471290439E-2,4.087831825E-2
5.529129800E-1,4.557865858E-1,8.814803511E-2,5.898727849E-2
5.554381880E-1,4.408733249E-1,1.392792165E-1,7.390054315E-2
5.579633970E-1,4.248948097E-1,2.031932026E-1,8.561810106E-2
5.604886050E-1,4.131772518E-1,2.798899710E-1,1.026618332E-1
5.630138130E-1,4.014596939E-1,3.661738634E-1,1.154446304E-1
5.655390220E-1,3.950682878E-1,4.693683088E-1,1.303578913E-1
5.681033440E-1,3.886769116E-1,5.780220628E-1,1.452711523E-1
5.706285530E-1,3.844159544E-1,6.834801435E-1,1.601844132E-1
5.731146470E-1,3.844159544E-1,7.868077159E-1,1.772281379E-1
5.756398550E-1,3.876116574E-1,8.837439418E-1,2.017285079E-1
5.781651150E-1,3.908073604E-1,9.678973556E-1,2.251636237E-1
5.807294380E-1,3.950682878E-1,1.046591401E0,2.496639937E-1
5.832155320E-1,4.014596939E-1,1.115831614E0,2.837514579E-1
5.857407400E-1,4.163729548E-1,1.171223760E0,3.103822768E-1
5.882659490E-1,4.323514402E-1,1.215963483E0,3.380783200E-1
5.907911050E-1,4.472647011E-1,1.250050902E0,3.636439145E-1
5.933163650E-1,4.632432163E-1,1.267094731E0,3.913399875E-1
5.958415740E-1,4.845478833E-1,1.267094731E0,4.199681282E-1
5.983667300E-1,5.037220716E-1,1.254311919E0,4.412727654E-1
6.008919900E-1,5.207657814E-1,1.221289635E0,4.615122080E-1
6.034171990E-1,5.378095508E-1,1.173354149E0,4.785559475E-1
6.059424070E-1,5.548532605E-1,1.116896868E0,4.977301359E-1
6.084676150E-1,5.740274191E-1,1.049787164E0,5.083824396E-1
6.109928240E-1,5.921363831E-1,9.753540158E-1,5.137086511E-1
6.135180320E-1,6.049191952E-1,8.922657967E-1,5.115781426E-1
6.160432400E-1,6.208977103E-1,8.091776371E-1,5.062519908E-1
6.185684490E-1,6.379414201E-1,7.260894775E-1,4.934692085E-1
6.210917300E-1,6.539199352E-1,6.451317668E-1,4.721645415E-1
6.236131360E-1,6.773550510E-1,5.652392507E-1,4.465989470E-1
6.261345940E-1,7.038527131E-1,4.928034246E-1,4.103810191E-1
6.286560010E-1,7.294183373E-1,4.246285260E-1,3.742962480E-1
6.311774590E-1,7.635057569E-1,3.619129062E-1,3.370130956E-1
6.336988650E-1,7.912018299E-1,3.129121959E-1,2.933385372E-1
6.362203240E-1,8.263545036E-1,2.660419345E-1,2.528596818E-1
6.387417300E-1,8.647028804E-1,2.351501882E-1,2.123808414E-1
6.412631880E-1,9.030513167E-1,2.181064636E-1,1.761629134E-1
6.437845940E-1,9.445953965E-1,2.117150575E-1,1.388797611E-1
6.463060010E-1,9.850742221E-1,2.138455361E-1,1.005313694E-1
6.488274590E-1,1.027683616E0,2.287587970E-1,6.644391268E-2
6.513942820E-1,1.071358085E0,2.575200796E-1,3.342168778E-2
6.539156880E-1,1.112902164E0,2.969337106E-1,-1.731003635E-3
6.564371470E-1,1.151250601E0,3.395430148E-1,-4.220985994E-2
6.589585530E-1,1.188533783E0,3.906742036E-1,-8.055824786E-2
6.614800110E-1,1.220490694E0,4.459331632E-1,-1.157109365E-1
6.640014170E-1,1.240730166E0,4.970643520E-1,-1.519288570E-1
6.665228760E-1,1.255643368E0,5.449998379E-1,-1.828206182E-1
6.690442820E-1,1.266295791E0,5.844134688E-1,-2.157096863E-1
6.715657400E-1,1.259904385E0,6.163704395E-1,-2.508623898E-1
6.740871470E-1,1.243925810E0,6.398055553E-1,-2.817541361E-1
6.766085530E-1,1.224751711E0,6.525883675E-1,-3.105154335E-1
6.791300110E-1,1.199186087E0,6.600450277E-1,-3.360810280E-1
6.816967820E-1,1.168294311E0,6.685668826E-1,-3.595161438E-1
6.842181880E-1,1.132076383E0,6.717625856E-1,-3.840165138E-1
6.867396470E-1,1.094793200E0,6.749582887E-1,-4.021254778E-1
6.892610530E-1,1.060705781E0,6.770887375E-1,-4.159734845E-1
6.917825110E-1,1.023422599E0,6.856105924E-1,-4.298215210E-1
6.943039170E-1,9.893351793E-1,6.930672526E-1,-4.394086301E-1
6.968253760E-1,9.531172514E-1,7.101109624E-1,-4.436695576E-1
6.993467820E-1,9.179645777E-1,7.282199264E-1,-4.489957094E-1
7.018682400E-1,8.753552437E-1,7.505898476E-1,-4.543218911E-1
7.043896470E-1,8.380720615E-1,7.729597092E-1,-4.607132971E-1
7.069110530E-1,7.954627872E-1,7.995905280E-1,-4.639089704E-1
7.094325110E-1,7.517881989E-1,8.262213469E-1,-4.692351520E-1
7.119992820E-1,7.091788650E-1,8.539174199E-1,-4.734960794E-1
7.145206880E-1,6.709636450E-1,8.816134930E-1,-4.766917825E-1
7.170421470E-1,6.358109713E-1,9.007876515E-1,-4.671046734E-1
7.195635530E-1,6.091801524E-1,9.178314209E-1,-4.575175941E-1
7.220850110E-1,5.889406800E-1,9.231575727E-1,-4.436695576E-1
7.246064170E-1,5.750926733E-1,9.135704637E-1,-4.287562966E-1
7.271278760E-1,5.676360726E-1,8.837439418E-1,-4.138430357E-1
7.296492820E-1,5.655055642E-1,8.390041590E-1,-3.999949992E-1
7.321707400E-1,5.697665215E-1,7.825468183E-1,-3.882774413E-1
7.346921470E-1,5.772231221E-1,7.260894775E-1,-3.722989559E-1
7.372135530E-1,5.825493336E-1,6.664364338E-1,-3.541899920E-1
7.397350110E-1,5.921363831E-1,6.099790335E-1,-3.307548463E-1
7.423018340E-1,6.006582975E-1,5.545869470E-1,-2.956021726E-1
7.448232400E-1,6.017234921E-1,4.970643520E-1,-2.540580630E-1
7.473446990E-1,5.985277891E-1,4.352808297E-1,-2.041252851E-1
7.498661050E-1,5.953320861E-1,3.768261969E-1,-1.487331539E-1
7.523875630E-1,5.761579275E-1,3.193036020E-1,-9.121058136E-2
7.549089690E-1,5.484618545E-1,2.660419345E-1,-3.475322574E-2
7.574304280E-1,5.143743753E-1,2.159759998E-1,2.703028731E-2
7.599518340E-1,4.643084407E-1,1.691057384E-1,8.987903595E-2
7.624732920E-1,4.025249183E-1,1.233007237E-1,1.516625583E-1
7.649946990E-1,3.354152441E-1,8.814803511E-2,2.081198990E-1
7.675161050E-1,2.565880120E-1,5.086487532E-2,2.603163123E-1
7.700375630E-1,1.734998226E-1,1.997311972E-2,3.103822768E-1
7.726043860E-1,8.615072072E-2,-1.517957076E-2,3.540568352E-1
7.751257920E-1,-1.065232977E-2,-5.246272683E-2,3.954677582E-1
7.776472510E-1,-1.118494645E-1,-9.400681406E-2,4.338161349E-1
7.801686570E-1,-2.130466104E-1,-1.355509013E-1,4.753602445E-1
7.826901150E-1,-3.185046613E-1,-1.802906841E-1,5.232957006E-1
7.852115220E-1,-4.282236695E-1,-2.323539555E-1,5.744268894E-1
7.877329800E-1,-5.431357026E-1,-2.834851444E-1,6.223623753E-1
7.902543860E-1,-6.613765359E-1,-3.388772607E-1,6.766892672E-1
7.927758440E-1,-7.796174288E-1,-3.932041526E-1,7.331466079E-1
7.952972510E-1,-9.010539651E-1,-4.507267177E-1,7.842777967E-1
7.978186570E-1,-1.022490501E0,-5.103797913E-1,8.375394940E-1
8.003401150E-1,-1.143793941E0,-5.753589869E-1,8.876054287E-1
8.029068860E-1,-1.269491434E0,-6.328815818E-1,9.355409145E-1
8.054282920E-1,-1.391993284E0,-7.031869292E-1,9.792154431E-1
8.079497510E-1,-1.520886421E0,-7.702966332E-1,1.018495917E0
8.104711570E-1,-1.655105829E0,-8.415340781E-1,1.054713845E0
8.129926150E-1,-1.790257215E0,-9.150351882E-1,1.088801265E0
8.155140220E-1,-1.925541878E0,-9.810796380E-1,1.117562652E0
8.180354800E-1,-2.056565523E0,-1.041797876E0,1.148454309E0
8.205568860E-1,-2.195045710E0,-1.097190022E0,1.175085187E0
8.230783440E-1,-2.331395626E0,-1.148321152E0,1.204911709E0
8.255997510E-1,-2.466547012E0,-1.190930486E0,1.231542587E0
8.281211570E-1,-2.593309879E0,-1.227148414E0,1.262434244E0
8.306426150E-1,-2.719007254E0,-1.253779292E0,1.297586918E0
8.332094380E-1,-2.838313341E0,-1.279344916E0,1.333804846E0
8.357308440E-1,-2.948032379E0,-1.296388626E0,1.371088028E0
8.382523030E-1,-3.052292109E0,-1.308106184E0,1.407305956E0
8.407737090E-1,-3.141771555E0,-1.313432336E0,1.440328240E0
8.432951670E-1,-3.226990223E0,-1.309171438E0,1.482937574E0
8.458165740E-1,-3.303687096E0,-1.296388626E0,1.526612043E0
8.483380320E-1,-3.376122952E0,-1.278279662E0,1.575612783E0
8.508594380E-1,-3.445363045E0,-1.252714038E0,1.633002281E0
8.533808970E-1,-3.517798901E0,-1.226083159E0,1.699046731E0
8.559023030E-1,-3.591166735E0,-1.184539080E0,1.767221570E0
8.584237090E-1,-3.661472321E0,-1.124886036E0,1.841787934E0
8.609451670E-1,-3.740299463E0,-1.051385045E0,1.922745585E0
8.635119380E-1,-3.822322369E0,-9.565792680E-1,2.011159897E0
8.660333440E-1,-3.908606291E0,-8.457950354E-1,2.101704836E0
8.685548030E-1,-3.991694450E0,-7.234264016E-1,2.185858250E0
8.710762090E-1,-4.063065052E0,-6.019898057E-1,2.266682625E0
8.735976670E-1,-4.120587826E0,-4.848141670E-1,2.335922956E0
8.761190740E-1,-4.162131786E0,-3.697690070E-1,2.396641254E0
8.786405320E-1,-4.183436394E0,-2.621804774E-1,2.440315723E0
8.811619380E-1,-4.191824913E0,-1.632469594E-1,2.470142126E0
8.836833970E-1,-4.180240631E0,-6.631075591E-2,2.487185955E0
8.862048030E-1,-4.149348736E0,2.956021577E-2,2.496773005E0
8.887262090E-1,-4.105674267E0,1.328878254E-1,2.491446972E0
8.912476670E-1,-4.033238411E0,2.404763550E-1,2.466946602E0
8.938144900E-1,-3.936302423E0,3.448691964E-1,2.419011116E0
8.963358970E-1,-3.812735319E0,4.491288662E-1,2.358292818E0
8.988573550E-1,-3.665733099E0,5.609783530E-1,2.283726454E0
9.013787610E-1,-3.498624802E0,6.781539917E-1,2.209293365E0
9.039002190E-1,-3.322861195E0,7.878729701E-1,2.134727001E0
9.064216260E-1,-3.131119251E0,8.752220869E-1,2.048443079E0
9.089430840E-1,-2.925662518E0,9.380708337E-1,1.946180701E0
9.114644900E-1,-2.719007254E0,9.955934286E-1,1.823678970E0
9.139859490E-1,-2.518743515E0,1.048721910E0,1.693720460E0
9.165073550E-1,-2.327134609E0,1.119027257E0,1.564960480E0
9.190287610E-1,-2.158827782E0,1.204245925E0,1.441393495E0
9.215502190E-1,-2.010760546E0,1.309703946E0,1.324217796E0
9.241169900E-1,-1.890389204E0,1.419422984E0,1.208107352E0
9.266383970E-1,-1.783865809E0,1.534468174E0,1.097323179E0
9.291598550E-1,-1.694519401E0,1.639793038E0,9.909330010E-1
9.316812610E-1,-1.615692139E0,1.722881317E0,8.822792768E-1
9.342140220E-1,-1.552843451E0,1.779338598E0,7.810820937E-1
9.367354280E-1,-1.501712203E0,1.809165120E0,6.894720793E-1
9.392568860E-1,-1.463363886E0,1.814491272E0,5.989272594E-1
9.418468860E-1,-1.443124413E0,1.795317054E0,5.200999975E-1
9.443683440E-1,-1.440994024E0,1.743120670E0,4.497946501E-1
9.468897510E-1,-1.456972480E0,1.668554425E0,3.913399875E-1
9.494112090E-1,-1.497451305E0,1.566425204E0,3.434045017E-1
9.519326150E-1,-1.553908706E0,1.447119117E0,3.029256463E-1
9.544540740E-1,-1.628474951E0,1.305443048E0,2.709686458E-1
9.569754800E-1,-1.721150279E0,1.128614426E0,2.390116602E-1
9.594969380E-1,-1.830736160E0,9.050486088E-1,2.102503628E-1
9.620183440E-1,-1.954303145E0,6.366099119E-1,1.910761744E-1
9.645397510E-1,-2.093848705E0,3.224993050E-1,1.761629134E-1
9.670612090E-1,-2.247242212E0,-1.944050193E-2,1.665758193E-1
9.695707400E-1,-2.412220240E0,-3.718994856E-1,1.665758193E-1
9.720921470E-1,-2.575200796E0,-7.308830023E-1,1.804238409E-1
9.746136050E-1,-2.740311861E0,-1.090798616E0,2.027937323E-1
9.771350110E-1,-2.892640352E0,-1.438996673E0,2.358159572E-1
9.796564690E-1,-3.030987501E0,-1.770284176E0,2.656424940E-1
9.821778760E-1,-3.138576031E0,-2.083329439E0,2.975994647E-1
9.846993340E-1,-3.218468428E0,-2.367746592E0,3.316869438E-1
9.872207400E-1,-3.274925709E0,-2.615946054E0,3.700353205E-1
9.897421990E-1,-3.309013128E0,-2.823533297E0,4.125114977E-1
9.922636050E-1,-3.320730686E0,-2.993970633E0,4.593817294E-1
9.947850110E-1,-3.323926449E0,-3.116472483E0,5.019910336E-1
9.973064690E-1,-3.317535162E0,-3.200625658E0,5.467308760E-1
9.998732920E-1,-3.305817604E0,-3.259080410E0,5.914706588E-1
1.002394699E0,-3.280251980E0,-3.295298338E0,6.362104416E-1
1.004916157E0,-3.254686356E0,-3.312342167E0,6.788197160E-1
1.007437563E0,-3.225924969E0,-3.311276913E0,7.235595584E-1
1.009959022E0,-3.191837549E0,-3.288907051E0,7.619079351E-1
1.012480428E0,-3.151358843E0,-3.241104603E0,7.991910577E-1
1.015001886E0,-3.107684135E0,-3.162277460E0,8.364742398E-1
1.017523292E0,-3.061879158E0,-3.062145472E0,8.758878708E-1
1.020044751E0,-3.016074181E0,-2.933252335E0,9.142362475E-1
1.022566157E0,-2.969203949E0,-2.777728319E0,9.419323206E-1
1.025087563E0,-2.928858280E0,-2.597836971E0,9.611064792E-1
1.027609022E0,-2.883053064E0,-2.396507978E0,9.738892913E-1
1.030175792E0,-2.832987309E0,-2.184526682E0,9.866721034E-1
1.032697199E0,-2.783986568E0,-1.965221763E0,9.898678064E-1
1.035218657E0,-2.731790066E0,-1.747914195E0,9.866721034E-1
1.037740063E0,-2.685985088E0,-1.541259050E0,9.760197401E-1
1.040261522E0,-2.634853840E0,-1.356041670E0,9.579107761E-1
1.042782928E0,-2.585853100E0,-1.190930486E0,9.376713634E-1
1.045304386E0,-2.540048122E0,-1.062037349E0,9.131709933E-1
