"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.840836570E-1,7.539599895E0,3.267160034E1,-5.245999694E-1
8.940836570E-1,8.027600288E0,3.246419907E1,1.219999939E-1
9.040836570E-1,8.430199623E0,3.219580078E1,1.134599924E0
9.140836570E-1,8.942600250E0,3.195179939E1,2.073999882E0
9.240836570E-1,9.467200279E0,3.161019897E1,3.037799835E0
9.340836570E-1,1.007719994E1,3.131739998E1,4.160200119E0
9.440836570E-1,1.288319969E1,2.812100029E1,6.282999992E0
9.540836570E-1,1.332240009E1,2.771839905E1,7.210199833E0
9.640836570E-1,1.360299969E1,2.737679863E1,8.173999786E0
9.740836570E-1,1.377379990E1,2.708399963E1,9.125599861E0
9.840836570E-1,1.407880020E1,2.685219955E1,9.808799744E0
9.940836570E-1,1.428619957E1,2.660820007E1,1.052859974E1
1.004083657E0,1.450579929E1,2.637639999E1,1.108979988E1
1.014083657E0,1.477419949E1,2.612019920E1,1.162659931E1
1.024083657E0,1.505480003E1,2.586400032E1,1.204139996E1
1.034083657E0,1.539639950E1,2.559560013E1,1.246840000E1
1.044083657E0,1.589659977E1,2.525399971E1,1.283440018E1
1.054083657E0,1.638459969E1,2.486359978E1,1.313939953E1
1.064083657E0,1.683600044E1,2.437559891E1,1.338339996E1
1.074083657E0,1.737279892E1,2.392420006E1,1.370059967E1
1.084083657E0,1.790959930E1,2.344840050E1,1.396899986E1
1.094083657E0,1.827560043E1,2.297259903E1,1.422519970E1
1.104083657E0,1.866600037E1,2.248460007E1,1.439599991E1
1.114083657E0,1.898320007E1,2.198439980E1,1.460339928E1
1.124083657E0,1.931259918E1,2.148419952E1,1.481079960E1
1.134083657E0,1.969079971E1,2.100839996E1,1.505480003E1
1.144083657E0,2.002019882E1,2.063019943E1,1.512799931E1
1.154083657E0,2.026420021E1,2.027639961E1,1.514019966E1
1.164083657E0,2.053260040E1,1.994700050E1,1.523779964E1
1.174083657E0,2.072780037E1,1.964200020E1,1.528660011E1
1.184083657E0,2.095960045E1,1.936139870E1,1.529879951E1
1.194083657E0,2.110599899E1,1.927599907E1,1.527439976E1
1.204083657E0,2.120359993E1,1.927599907E1,1.526219940E1
1.214083657E0,2.121579933E1,1.925160027E1,1.521339989E1
1.224083657E0,2.111820030E1,1.933699989E1,1.532319927E1
1.234083657E0,2.095960045E1,1.948340034E1,1.529879951E1
1.244083657E0,2.071559906E1,1.976399994E1,1.526219940E1
1.254083657E0,2.045940018E1,2.010560036E1,1.515240002E1
1.264083657E0,2.008119965E1,2.056920052E1,1.516459942E1
1.274083657E0,1.967860031E1,2.093519974E1,1.518900013E1
1.284083657E0,1.926379967E1,2.139879990E1,1.511579990E1
1.294083657E0,1.897099876E1,2.186240005E1,1.503039932E1
1.304083657E0,1.861719894E1,2.226499939E1,1.483519936E1
1.314083657E0,1.826339912E1,2.264319992E1,1.477419949E1
1.324083657E0,1.794619942E1,2.298480034E1,1.468879986E1
1.334083657E0,1.775099945E1,2.328979874E1,1.463999939E1
1.344083657E0,1.754360008E1,2.355819893E1,1.457899952E1
1.354083657E0,1.738500023E1,2.382659912E1,1.437160015E1
1.364083657E0,1.721419907E1,2.409499931E1,1.423740005E1
1.374083657E0,1.681159973E1,2.449759865E1,1.404220009E1
1.384083657E0,1.656760025E1,2.490019989E1,1.383479977E1
1.394083657E0,1.628699875E1,2.535159874E1,1.366399956E1
1.404083657E0,1.599419975E1,2.577859879E1,1.337119961E1
1.414083657E0,1.565259933E1,2.622999954E1,1.304179955E1
1.424083657E0,1.537199974E1,2.664480019E1,1.270020008E1
1.434083657E0,1.515240002E1,2.707180023E1,1.227320004E1
1.444083657E0,1.488399982E1,2.742560005E1,1.187059975E1
1.454083657E0,1.477419949E1,2.776719856E1,1.155340004E1
1.464083657E0,1.455459976E1,2.804780006E1,1.122399998E1
1.474083657E0,1.443260002E1,2.836499977E1,1.079699993E1
1.484083657E0,1.422519970E1,2.864559937E1,1.050419998E1
1.494083657E0,1.398119926E1,2.896279907E1,1.017479992E1
1.504083657E0,1.422519970E1,2.856019974E1,9.698999405E0
1.514083657E0,1.379819965E1,2.890180016E1,9.406199455E0
1.524083657E0,1.340779972E1,2.927999878E1,8.979199409E0
1.534083657E0,1.310279942E1,2.952400017E1,8.503399849E0
1.544083657E0,1.271239948E1,2.986559868E1,7.978799820E0
1.554083657E0,1.230980015E1,3.017059898E1,7.490799904E0
1.564083657E0,1.196819973E1,3.039019966E1,6.892999649E0
1.574083657E0,1.165100002E1,3.059759903E1,6.356199741E0
1.584083657E0,1.135820007E1,3.074399948E1,5.721799850E0
1.594083657E0,1.111419964E1,3.103679848E1,5.160599709E0
1.604083657E0,1.093120003E1,3.120759964E1,4.562799931E0
1.614083657E0,1.069939995E1,3.146379852E1,3.952800035E0
1.624083657E0,1.054080009E1,3.164679909E1,3.415999889E0
1.634083657E0,1.032119942E1,3.180539894E1,2.903599977E0
1.644083657E0,1.017479992E1,3.200059891E1,2.317999840E0
1.654083657E0,1.002839947E1,3.218359756E1,1.756799936E0
1.664083657E0,9.930799484E0,3.223239899E1,1.220000029E0
1.674083657E0,9.796599388E0,3.226900101E1,6.222000122E-1
1.684083657E0,9.601399422E0,3.235440063E1,1.341999918E-1
1.694083657E0,9.418399811E0,3.235440063E1,-2.195999920E-1
1.704083657E0,9.369600296E0,3.236660004E1,-6.222000122E-1
1.714083657E0,9.308599472E0,3.240319824E1,-1.049199939E0
1.724083657E0,9.198800087E0,3.241539764E1,-1.390799999E0
1.734083657E0,9.174399376E0,3.242760086E1,-1.683599949E0
1.744083657E0,9.125599861E0,3.248859787E1,-1.927599907E0
1.754083657E0,9.052399635E0,3.250080109E1,-2.110599995E0
1.764083657E0,9.101200104E0,3.246419907E1,-2.293599844E0
1.774083657E0,9.125599861E0,3.246419907E1,-2.476599932E0
1.784083657E0,9.088999748E0,3.239099884E1,-2.659600019E0
1.794083657E0,9.027999878E0,3.231779861E1,-2.732800007E0
1.804083657E0,9.027999878E0,3.229339981E1,-2.866999865E0
1.814083657E0,9.003600121E0,3.225679779E1,-3.013399839E0
1.824083657E0,8.954799652E0,3.220800018E1,-3.245199919E0
1.834083657E0,8.979199409E0,3.222019958E1,-3.391599894E0
1.844083657E0,8.942600250E0,3.218359756E1,-3.550199986E0
1.854083657E0,8.832799911E0,3.211040115E1,-3.891799927E0
1.864083657E0,8.783999443E0,3.213479996E1,-4.123600006E0
1.874083657E0,8.747400284E0,3.211040115E1,-4.526199818E0
1.884083657E0,8.613200188E0,3.207379913E1,-4.806799889E0
1.894083657E0,8.552199364E0,3.201279831E1,-5.087399960E0
1.904083657E0,8.418000221E0,3.193959999E1,-5.319200039E0
1.914083657E0,8.344799995E0,3.189079857E1,-5.611999989E0
1.924083657E0,8.308199883E0,3.181760025E1,-5.953599930E0
1.934083657E0,8.344799995E0,3.179319954E1,-6.124399662E0
1.944083657E0,8.356999397E0,3.175659943E1,-6.331799984E0
1.954083657E0,8.418000221E0,3.173219872E1,-6.539199829E0
1.964083657E0,8.600999832E0,3.170779991E1,-6.648999691E0
1.974083657E0,8.722999573E0,3.167119980E1,-6.758800030E0
1.984083657E0,9.003600121E0,3.169559860E1,-6.758800030E0
1.994083657E0,9.333000183E0,3.158580017E1,-6.746599674E0
2.004083657E0,9.637999535E0,3.159799957E1,-6.575799942E0
2.014083657E0,1.007719994E1,3.154920006E1,-6.258599758E0
2.024083657E0,1.050419998E1,3.136619949E1,-5.904799938E0
2.034083657E0,1.097999954E1,3.124419975E1,-5.306999683E0
2.044083657E0,1.140699959E1,3.118319893E1,-4.733600140E0
2.054083657E0,1.189499950E1,3.112220001E1,-3.855199814E0
2.064083657E0,1.237080002E1,3.097579956E1,-2.891399860E0
2.074083657E0,1.273680019E1,3.089039993E1,-1.842199922E0
2.084083657E0,1.311499977E1,3.075619888E1,-7.685999870E-1
2.094083657E0,1.331019974E1,3.071959877E1,1.829999983E-1
2.104083657E0,1.351760006E1,3.067079926E1,1.195600033E0
2.114083657E0,1.356639957E1,3.070739937E1,2.183799982E0
2.124083657E0,1.360299969E1,3.069519997E1,3.159800053E0
2.134083657E0,1.349319935E1,3.067079926E1,3.952800035E0
2.144083657E0,1.338339996E1,3.071959877E1,4.684800148E0
2.154083657E0,1.327359962E1,3.078059959E1,5.355799675E0
2.164083657E0,1.313939953E1,3.084159851E1,5.795000076E0
2.174083657E0,1.300519943E1,3.080500031E1,6.197599888E0
2.184083657E0,1.285879993E1,3.082939911E1,6.343999863E0
2.194083657E0,1.283440018E1,3.085379982E1,6.441599846E0
2.204083657E0,1.279780006E1,3.085379982E1,6.563600063E0
2.214083657E0,1.277339935E1,3.086599922E1,6.600199699E0
2.224083657E0,1.273680019E1,3.081719971E1,6.429399967E0
2.234083657E0,1.263920021E1,3.084159851E1,6.246399879E0
2.244083657E0,1.257819939E1,3.085379982E1,6.246399879E0
2.254083657E0,1.249279976E1,3.087819862E1,6.209799767E0
2.264083657E0,1.240740013E1,3.093919945E1,6.551399708E0
2.274083657E0,1.226099968E1,3.085379982E1,6.734399796E0
2.284083657E0,1.213899994E1,3.084159851E1,6.978399754E0
2.294083657E0,1.205359936E1,3.086599922E1,7.149199963E0
2.304083657E0,1.193159962E1,3.086599922E1,7.368799686E0
2.314083657E0,1.194379997E1,3.078059959E1,7.637199879E0
2.324083657E0,1.185839939E1,3.068299866E1,7.844599724E0
2.334083657E0,1.184619999E1,3.063419914E1,8.039799690E0
2.344083657E0,1.189499950E1,3.050000000E1,7.856800079E0
2.354083657E0,1.184619999E1,3.042679977E1,7.942199707E0
2.364083657E0,1.172420025E1,3.032919884E1,7.954400063E0
2.374083657E0,1.161439991E1,3.019499969E1,8.161799431E0
2.384083657E0,1.276119995E1,2.897500038E1,7.759199619E0
2.394083657E0,1.251719952E1,2.890180016E1,7.942199707E0
2.404083657E0,1.227320004E1,2.888959885E1,8.027600288E0
2.414083657E0,1.202919960E1,2.884079933E1,8.161799431E0
2.424083657E0,1.163879967E1,2.881639862E1,8.393599510E0
2.434083657E0,1.130939960E1,2.876759911E1,8.454599380E0
2.444083657E0,1.095559978E1,2.874320030E1,8.381400108E0
2.454083657E0,1.056519985E1,2.876759911E1,8.198399544E0
2.464083657E0,1.016259956E1,2.879199982E1,7.929999828E0
2.474083657E0,9.772199631E0,2.884079933E1,7.625000000E0
2.484083657E0,9.394000053E0,2.891399956E1,7.393199921E0
2.494083657E0,9.015799522E0,2.893840027E1,7.137000084E0
2.504083657E0,8.674200058E0,2.901159859E1,6.722199917E0
2.514083657E0,8.405799866E0,2.908479881E1,6.380599976E0
2.524083657E0,8.100799561E0,2.909700012E1,6.099999905E0
2.534083657E0,7.771399975E0,2.904819870E1,5.855999947E0
2.544083657E0,7.515199661E0,2.903599930E1,5.733999729E0
2.554083657E0,7.185800076E0,2.902379990E1,5.685199738E0
2.564083657E0,6.880799770E0,2.887739944E1,5.489999771E0
2.574083657E0,6.587999821E0,2.882859993E1,5.233799934E0
2.584083657E0,6.331799984E0,2.876759911E1,5.270400047E0
2.594083657E0,5.990200043E0,2.874320030E1,5.233799934E0
2.604083657E0,5.733999729E0,2.881639862E1,5.136199951E0
2.614083657E0,5.538799763E0,2.887739944E1,4.953199863E0
2.624083657E0,5.355799675E0,2.880419922E1,4.733600140E0
2.634083657E0,5.270400047E0,2.881639862E1,4.379799843E0
2.644083657E0,5.172800064E0,2.887739944E1,4.123600006E0
2.654083657E0,5.172800064E0,2.890180016E1,3.818599939E0
2.664083657E0,5.197199821E0,2.892619896E1,3.318399906E0
2.674083657E0,5.233799934E0,2.896279907E1,2.757200003E0
2.684083657E0,5.343599796E0,2.890180016E1,2.342400074E0
2.694083657E0,5.514400005E0,2.891399956E1,1.768999934E0
2.704083657E0,5.709599972E0,2.896279907E1,1.305400014E0
2.714083657E0,5.795000076E0,2.886520004E1,9.637999535E-1
2.724083657E0,5.855999947E0,2.887739944E1,5.856000185E-1
2.734083657E0,5.770599842E0,2.896279907E1,2.439999878E-1
2.744083657E0,5.672999859E0,2.902379990E1,-3.660000116E-2
2.754083657E0,5.551000118E0,2.895059967E1,-3.659999967E-1
2.764083657E0,5.441199780E0,2.899939919E1,-7.563999891E-1
2.774083657E0,5.160599709E0,2.896279907E1,-1.171200037E0
2.784083657E0,4.880000114E0,2.892619896E1,-1.720199943E0
2.794083657E0,4.672599792E0,2.904819870E1,-2.147199869E0
2.804083657E0,4.404200077E0,2.904819870E1,-2.671799898E0
2.814083657E0,4.172399998E0,2.898719978E1,-3.086599827E0
2.824083657E0,3.855199814E0,2.895059967E1,-3.550199986E0
2.834083657E0,3.635599852E0,2.897500038E1,-3.928400040E0
2.844083657E0,3.330600023E0,2.891399956E1,-4.367599964E0
2.854083657E0,3.074399948E0,2.881639862E1,-4.611599922E0
2.864083657E0,2.830399990E0,2.877979851E1,-4.953199863E0
2.874083657E0,2.659600019E0,2.863339996E1,-5.245999813E0
2.884083657E0,2.586400032E0,2.857239914E1,-5.453399658E0
2.894083657E0,2.391200066E0,2.845039940E1,-5.795000076E0
2.904083657E0,2.342400074E0,2.832839966E1,-6.160999775E0
2.914083657E0,2.256999969E0,2.825519943E1,-6.526999950E0
2.924083657E0,2.171599865E0,2.814539909E1,-6.807600021E0
2.934083657E0,2.159399986E0,2.816979980E1,-7.051599979E0
2.944083657E0,2.134999990E0,2.810879898E1,-7.307799816E0
2.954083657E0,2.013000011E0,2.805999947E1,-7.685999870E0
2.964083657E0,1.878799915E0,2.797459984E1,-8.003199577E0
2.974083657E0,1.842199922E0,2.792580032E1,-8.186200142E0
2.984083657E0,1.707999945E0,2.782819939E1,-8.308199883E0
2.994083657E0,1.683599949E0,2.766959953E1,-8.503399849E0
3.004083657E0,1.561599970E0,2.757199860E1,-8.735199928E0
3.014083657E0,1.500599980E0,2.743779945E1,-9.003600121E0
3.024083657E0,1.402999997E0,2.734020042E1,-9.235400200E0
3.034083657E0,1.378600001E0,2.724259949E1,-9.503799438E0
3.044083657E0,1.305400014E0,2.713279915E1,-9.821000099E0
3.054083657E0,1.268800020E0,2.699860001E1,-1.013819981E1
3.064083657E0,1.293200016E0,2.687660027E1,-1.039439964E1
3.074083657E0,1.220000029E0,2.681559944E1,-1.063840008E1
3.084083657E0,1.220000029E0,2.673019981E1,-1.090679932E1
3.094083657E0,1.244400024E0,2.662039948E1,-1.113859940E1
3.104083657E0,1.293200016E0,2.647399902E1,-1.129720020E1
3.114083657E0,1.378600001E0,2.633979988E1,-1.127279949E1
3.124083657E0,1.427399993E0,2.631539917E1,-1.126060009E1
3.134083657E0,1.476199985E0,2.630319977E1,-1.123619938E1
3.144083657E0,1.573799968E0,2.629100037E1,-1.111419964E1
3.154083657E0,1.720199943E0,2.621780014E1,-1.090679932E1
3.164083657E0,1.878799915E0,2.624219894E1,-1.052859974E1
3.174083657E0,1.964200020E0,2.627879906E1,-1.008939934E1
3.184083657E0,2.134999990E0,2.637639999E1,-9.540399551E0
3.194083657E0,2.232599974E0,2.660820007E1,-9.015799522E0
3.204083657E0,2.464400053E0,2.673019981E1,-8.186200142E0
3.214083657E0,2.757200003E0,2.684000015E1,-7.185800076E0
3.224083657E0,3.415999889E0,2.686439896E1,-5.733999729E0
3.234083657E0,3.720999956E0,2.707180023E1,-4.745800018E0
3.244083657E0,4.013800144E0,2.718159866E1,-3.598999977E0
3.254083657E0,4.257800102E0,2.729139900E1,-2.488800049E0
3.264083657E0,4.465199947E0,2.740119934E1,-1.415199995E0
3.274083657E0,4.684800148E0,2.731579971E1,-3.659999967E-1
3.284083657E0,4.757999897E0,2.731579971E1,5.978000164E-1
3.294083657E0,4.038199902E0,2.554679871E1,-1.232200027E0
3.304083657E0,4.086999893E0,2.555900002E1,-4.391999841E-1
3.314083657E0,4.147999763E0,2.549799919E1,4.025999904E-1
3.324083657E0,4.221199989E0,2.543700027E1,1.024799943E0
3.334083657E0,4.282199860E0,2.530279922E1,1.707999945E0
3.344083657E0,4.245599747E0,2.515639877E1,2.476599932E0
3.354083657E0,4.233399868E0,2.504660034E1,3.171999931E0
3.364083657E0,4.160200119E0,2.432679939E1,3.586799860E0
3.374083657E0,4.160200119E0,2.422920036E1,4.330999851E0
3.384083657E0,4.282199860E0,2.403400040E1,5.124000072E0
3.394083657E0,4.404200077E0,2.378999901E1,5.965799809E0
3.404083657E0,4.501800060E0,2.353380013E1,6.746599674E0
3.414083657E0,4.709199905E0,2.325319862E1,7.576200008E0
3.424083657E0,6.563600063E0,2.480259895E1,1.094339943E1
3.434083657E0,6.868599892E0,2.450979996E1,1.176079941E1
3.444083657E0,7.258999825E0,2.411940002E1,1.257819939E1
3.454083657E0,7.746999741E0,2.363139915E1,1.326139927E1
3.464083657E0,8.186200142E0,2.316779900E1,1.394460011E1
3.474083657E0,8.564399719E0,2.275300026E1,1.459119987E1
3.484083657E0,9.015799522E0,2.225279999E1,1.523779964E1
3.494083657E0,9.503799438E0,2.185019875E1,1.576239967E1
3.504083657E0,9.991799355E0,2.139879990E1,1.621380043E1
3.514083657E0,1.054080009E1,2.089859962E1,1.666519928E1
3.524083657E0,9.454999924E0,1.922719955E1,1.448139954E1
3.534083657E0,9.772199631E0,1.880019951E1,1.482299995E1
3.544083657E0,1.013819981E1,1.838539886E1,1.526219940E1
3.554083657E0,1.057740021E1,1.793400002E1,1.550619984E1
3.564083657E0,1.093120003E1,1.754360008E1,1.578679943E1
3.574083657E0,1.126060009E1,1.716539955E1,1.601860046E1
3.584083657E0,1.141919994E1,1.683600044E1,1.625040054E1
3.594083657E0,1.156559944E1,1.651879883E1,1.653100014E1
3.604083657E0,1.167539978E1,1.632359886E1,1.678719902E1
3.614083657E0,1.185839939E1,1.614060020E1,1.705559921E1
3.624083657E0,1.195599937E1,1.593319988E1,1.711660004E1
3.634083657E0,1.189499950E1,1.581120014E1,1.721419907E1
3.644083657E0,1.184619999E1,1.567700005E1,1.731180000E1
3.654083657E0,1.173639965E1,1.559159946E1,1.737279892E1
3.664083657E0,1.168760014E1,1.555499935E1,1.750699997E1
3.674083657E0,1.166319942E1,1.555499935E1,1.742160034E1
3.684083657E0,1.159000015E1,1.553059959E1,1.737279892E1
3.694083657E0,1.140699959E1,1.553059959E1,1.726300049E1
3.704083657E0,1.132159996E1,1.556719971E1,1.720199966E1
3.714083657E0,1.119960022E1,1.556719971E1,1.718980026E1
3.724083657E0,1.101659966E1,1.561599922E1,1.714099884E1
3.734083657E0,1.087020016E1,1.564039993E1,1.716539955E1
3.744083657E0,1.067500019E1,1.572579956E1,1.710439873E1
3.754083657E0,1.041879940E1,1.579899979E1,1.703120041E1
3.764083657E0,1.027239990E1,1.582339954E1,1.695800018E1
3.774083657E0,1.008939934E1,1.585999966E1,1.693359947E1
3.784083657E0,9.857600212E0,1.589659977E1,1.695800018E1
3.794083657E0,9.796599388E0,1.596980000E1,1.683600044E1
3.804083657E0,9.723400116E0,1.610400009E1,1.678719902E1
3.814083657E0,9.564800262E0,1.629920006E1,1.655539894E1
3.824083657E0,1.068719959E1,1.786079979E1,1.901980019E1
3.834083657E0,1.056519985E1,1.810479927E1,1.897099876E1
3.844083657E0,1.028460026E1,1.840979958E1,1.884899902E1
3.854083657E0,1.004059982E1,1.880019951E1,1.869039917E1
3.864083657E0,9.711199760E0,1.920279884E1,1.850740051E1
3.874083657E0,9.247599602E0,1.961759949E1,1.842199898E1
3.884083657E0,8.771800041E0,2.008119965E1,1.821459961E1
3.894083657E0,8.283800125E0,2.056920052E1,1.809259987E1
3.904083657E0,7.783599854E0,2.097179985E1,1.781200027E1
3.914083657E0,7.271199703E0,2.137439919E1,1.753139877E1
3.924083657E0,6.819799900E0,2.177700043E1,1.720199966E1
3.934083657E0,6.234200001E0,2.216740036E1,1.694579887E1
3.944083657E0,5.672999859E0,2.260659981E1,1.667740059E1
3.954083657E0,5.124000072E0,2.303359985E1,1.632359886E1
3.964083657E0,4.672599792E0,2.339959908E1,1.601860046E1
3.974083657E0,4.135799885E0,2.375339890E1,1.579899979E1
3.984083657E0,3.611199856E0,2.413159943E1,1.544519997E1
3.994083657E0,3.098799944E0,2.452199936E1,1.510359955E1
4.004083657E0,2.610800028E0,2.482699966E1,1.467659950E1
4.014083657E0,2.134999990E0,2.516860008E1,1.427400017E1
4.024083657E0,1.768999934E0,2.548579979E1,1.370059967E1
4.034083657E0,1.354200006E0,2.580299950E1,1.327359962E1
4.044083657E0,8.783999681E-1,2.612019920E1,1.274899960E1
4.054083657E0,5.245999694E-1,2.641300011E1,1.200479984E1
4.064083657E0,2.195999920E-1,2.673019981E1,1.144359970E1
4.074083657E0,-1.464000046E-1,2.703520012E1,1.083360004E1
4.084083657E0,-5.001999736E-1,2.737679863E1,1.027239990E1
4.094083657E0,-7.685999870E-1,2.765740013E1,9.625800133E0
4.104083657E0,-1.073599935E0,2.784039879E1,9.088999748E0
4.114083657E0,-1.305400014E0,2.801119995E1,8.515600204E0
4.124083657E0,-1.598199964E0,2.816979980E1,7.990999699E0
4.134083657E0,-1.781199932E0,2.829179955E1,7.625000000E0
4.144083657E0,-2.037400007E0,2.841379929E1,7.100399971E0
4.154083657E0,-2.244799852E0,2.846259880E1,6.636799812E0
4.164083657E0,-2.330199957E0,2.854800034E1,6.209799767E0
4.174083657E0,-2.415600061E0,2.858459854E1,5.795000076E0
4.184083657E0,-2.549799919E0,2.871879959E1,5.404599667E0
4.194083657E0,-2.598599911E0,2.879199982E1,4.880000114E0
4.204083657E0,-2.586400032E0,2.886520004E1,4.453000069E0
4.214083657E0,-2.659600019E0,2.893840027E1,4.111400127E0
4.224083657E0,-2.732800007E0,2.898719978E1,3.818599939E0
4.234083657E0,-2.732800007E0,2.908479881E1,3.537999868E0
4.244083657E0,-2.793799877E0,2.918239975E1,3.233000040E0
4.254083657E0,-2.891399860E0,2.925559998E1,2.964599848E0
4.264083657E0,-2.952399969E0,2.926779938E1,2.598599911E0
4.274083657E0,-2.988999844E0,2.934099960E1,2.305799961E0
4.284083657E0,-3.123199940E0,2.936540031E1,1.878799915E0
4.294083657E0,-3.171999931E0,2.932880020E1,1.342000008E0
4.304083657E0,-3.281800032E0,2.936540031E1,9.149999619E-1
4.314083657E0,-3.452600002E0,2.930439949E1,4.269999862E-1
4.324083657E0,-3.672199965E0,2.923119926E1,-1.341999918E-1
4.334083657E0,-3.794199944E0,2.924339867E1,-6.588000059E-1
4.344083657E0,-3.952800035E0,2.930439949E1,-1.134599924E0
4.354083657E0,-4.086999893E0,2.927999878E1,-1.512799978E0
4.364083657E0,-4.172399998E0,2.929220009E1,-1.768999934E0
4.374083657E0,-4.257800102E0,2.936540031E1,-1.866599917E0
4.384083657E0,-4.269999981E0,2.934099960E1,-2.025199890E0
4.394083657E0,-4.233399868E0,2.942639923E1,-2.049599886E0
