"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.261838710E-1,-2.766942739E0,5.556522012E-1,1.214498758E0
2.287091840E-1,-2.599701166E0,6.376751065E-1,1.134606361E0
2.312345480E-1,-2.431394339E0,6.824148893E-1,1.050452948E0
2.337598610E-1,-2.274938345E0,7.292851806E-1,9.696283340E-1
2.362852250E-1,-2.132197142E0,7.846772671E-1,8.854749799E-1
2.388105900E-1,-2.003303766E0,8.421998620E-1,7.959953547E-1
2.413358500E-1,-1.890389204E0,8.922657967E-1,7.065157890E-1
2.438612150E-1,-1.798779130E0,9.348751307E-1,6.159709692E-1
2.463865800E-1,-1.728606939E0,9.710930586E-1,5.200999975E-1
2.489118920E-1,-1.676410437E0,1.001984835E0,4.327509105E-1
2.514372570E-1,-1.640192509E0,1.032743454E0,3.561872840E-1
2.539625690E-1,-1.619953156E0,1.061504722E0,2.912080884E-1
2.564879340E-1,-1.611431241E0,1.070026517E0,2.315550297E-1
2.590132460E-1,-1.607170343E0,1.054048061E0,1.740324497E-1
2.615386110E-1,-1.611431241E0,1.007177830E0,1.218360290E-1
2.640639230E-1,-1.616757393E0,9.327446818E-1,7.496577501E-2
2.665892360E-1,-1.625279307E0,8.272866011E-1,3.022598661E-2
2.691146000E-1,-1.639127374E0,6.973281503E-1,-1.131810062E-2
2.716399130E-1,-1.663627625E0,5.631088018E-1,-5.073172227E-2
2.741652770E-1,-1.698780417E0,4.288894534E-1,-8.375394344E-2
2.766905900E-1,-1.746715903E0,2.788247466E-1,-1.103847697E-1
2.792159550E-1,-1.806235790E0,1.083874628E-1,-1.327546686E-1
2.817412670E-1,-1.876541138E0,-7.909355313E-2,-1.529940963E-1
2.842666320E-1,-1.956433654E0,-2.845503688E-1,-1.657768935E-1
2.867919440E-1,-2.049108982E0,-4.986622036E-1,-1.700378209E-1
2.893173090E-1,-2.157762527E0,-7.170349956E-1,-1.657768935E-1
2.918426210E-1,-2.273873091E0,-9.395354986E-1,-1.636464298E-1
2.943679860E-1,-2.400502682E0,-1.168560624E0,-1.583202630E-1
2.968932980E-1,-2.544309139E0,-1.406107545E0,-1.476679295E-1
2.994186630E-1,-2.698767900E0,-1.663760781E0,-1.380808353E-1
3.019439750E-1,-2.864944220E0,-1.932199597E0,-1.242327988E-1
3.044693400E-1,-3.042705059E0,-2.220744610E0,-1.050586104E-1
3.069946520E-1,-3.220598936E0,-2.517944574E0,-7.842778414E-2
3.095200170E-1,-3.395297050E0,-2.815011501E0,-5.073172227E-2
3.120453300E-1,-3.559343100E0,-3.112211466E0,-1.983996481E-2
3.145706940E-1,-3.692363977E0,-3.414604425E0,9.986559860E-3
3.170960070E-1,-3.786104441E0,-3.708608866E0,4.407401755E-2
3.196213710E-1,-3.840431452E0,-3.975849152E0,7.922670245E-2
3.221466840E-1,-3.860670805E0,-4.198482990E0,1.090532318E-1
3.246720480E-1,-3.850018501E0,-4.365724564E0,1.378145218E-1
3.271973610E-1,-3.810604811E0,-4.478506088E0,1.697715074E-1
3.297227250E-1,-3.745625734E0,-4.526441574E0,1.985328048E-1
3.322480380E-1,-3.671059370E0,-4.524311066E0,2.219679356E-1
3.347733500E-1,-3.595427752E0,-4.464791298E0,2.422073632E-1
3.372987150E-1,-3.514603138E0,-4.366789818E0,2.667077184E-1
3.398240800E-1,-3.434710741E0,-4.236831188E0,2.858819067E-1
3.423493920E-1,-3.360144377E0,-4.080242157E0,3.050560951E-1
3.448747050E-1,-3.291969538E0,-3.901282787E0,3.252955377E-1
3.474000690E-1,-3.226990223E0,-3.703282595E0,3.508611321E-1
3.499253820E-1,-3.169467688E0,-3.481714249E0,3.785571754E-1
3.524507460E-1,-3.116206169E0,-3.243235111E0,4.071853161E-1
3.549760590E-1,-3.068270683E0,-2.992905378E0,4.370118380E-1
3.575014230E-1,-3.022465467E0,-2.744706154E0,4.636426866E-1
3.600267360E-1,-2.972399712E0,-2.506227016E0,4.902735054E-1
3.625520480E-1,-2.921401501E0,-2.286788940E0,5.200999975E-1
3.650774130E-1,-2.868139982E0,-2.093981743E0,5.435351729E-1
3.676027250E-1,-2.809552193E0,-1.926873446E0,5.637745857E-1
3.701280900E-1,-2.756290436E0,-1.789458275E0,5.776225924E-1
3.726534550E-1,-2.707289696E0,-1.685065508E0,5.914706588E-1
3.751787670E-1,-2.655093193E0,-1.607303500E0,6.021229625E-1
3.777040800E-1,-2.609288216E0,-1.556172252E0,6.117100716E-1
3.802294440E-1,-2.573070288E0,-1.518889189E0,6.212971807E-1
3.827548090E-1,-2.546439648E0,-1.492258310E0,6.298190355E-1
3.852801210E-1,-2.525134802E0,-1.475214601E0,6.404713392E-1
3.878054340E-1,-2.504895449E0,-1.468823195E0,6.457974911E-1
3.903307980E-1,-2.484656096E0,-1.459236145E0,6.553846002E-1
3.928561110E-1,-2.461220980E0,-1.444322824E0,6.692326665E-1
3.953814750E-1,-2.437785864E0,-1.434735775E0,6.766892672E-1
3.979067880E-1,-2.416481018E0,-1.415694714E0,6.873416305E-1
4.004321520E-1,-2.400502682E0,-1.392259598E0,7.022548914E-1
4.029574650E-1,-2.385589361E0,-1.370954871E0,7.182333469E-1
4.054828300E-1,-2.370676041E0,-1.344324112E0,7.331466079E-1
4.080081420E-1,-2.350569725E0,-1.313432336E0,7.469946742E-1
4.105335070E-1,-2.329265118E0,-1.281475306E0,7.672340870E-1
4.130588190E-1,-2.306895256E0,-1.258040190E0,7.853430510E-1
4.155841840E-1,-2.284525394E0,-1.235670328E0,8.034520149E-1
4.181094960E-1,-2.257894516E0,-1.214365602E0,8.173000216E-1
4.206348090E-1,-2.228068113E0,-1.204778552E0,8.247566819E-1
4.231601730E-1,-2.196110964E0,-1.200517654E0,8.268871307E-1
4.256854860E-1,-2.159893036E0,-1.198387146E0,8.300828338E-1
4.282108500E-1,-2.124740362E0,-1.188800097E0,8.268871307E-1
4.307361630E-1,-2.085326910E0,-1.182408690E0,8.173000216E-1
4.332615270E-1,-2.043782711E0,-1.176017284E0,8.055824637E-1
4.357868400E-1,-2.004369020E0,-1.163234472E0,7.864083052E-1
4.383122050E-1,-1.959629297E0,-1.150451660E0,7.651036382E-1
4.408375170E-1,-1.917019963E0,-1.139799356E0,7.395380139E-1
4.433628820E-1,-1.870149732E0,-1.134473205E0,7.075810432E-1
4.458881940E-1,-1.816888094E0,-1.123820782E0,6.745588183E-1
4.484135590E-1,-1.759365439E0,-1.111038089E0,6.372756362E-1
4.509388710E-1,-1.697715163E0,-1.101450920E0,5.978620052E-1
4.534641840E-1,-1.635931611E0,-1.090798616E0,5.552527308E-1
4.559895480E-1,-1.567756653E0,-1.071624398E0,5.105129480E-1
4.585148610E-1,-1.496386051E0,-1.048189282E0,4.561860561E-1
4.610402250E-1,-1.421819806E0,-1.026884675E0,4.082505703E-1
4.635655380E-1,-1.344057798E0,-1.006645203E0,3.572525382E-1
4.660909020E-1,-1.262034774E0,-9.938623905E-1,3.071865737E-1
4.686162150E-1,-1.170424819E0,-9.725577235E-1,2.549901605E-1
4.711415800E-1,-1.078947902E0,-9.416660070E-1,2.017285079E-1
4.736668920E-1,-9.862726331E-1,-9.033176303E-1,1.452711523E-1
4.761922570E-1,-8.946625590E-1,-8.585777879E-1,9.627043456E-2
4.787175690E-1,-8.051829934E-1,-7.990579009E-1,4.194355011E-2
4.812429340E-1,-7.157034278E-1,-7.372744083E-1,-9.187635034E-3
4.837682460E-1,-6.262238622E-1,-6.669690013E-1,-5.392742157E-2
4.862935590E-1,-5.388747454E-1,-5.892069936E-1,-9.760197252E-2
4.888189230E-1,-4.505935609E-1,-4.997274280E-1,-1.402112991E-1
4.913442360E-1,-3.707011044E-1,-4.081174135E-1,-1.753639877E-1
4.938696000E-1,-2.897433937E-1,-3.079854846E-1,-2.105166763E-1
4.963949130E-1,-2.055899799E-1,-2.090519816E-1,-2.434057444E-1
4.989202250E-1,-1.267627329E-1,-1.153114736E-1,-2.828193605E-1
5.014455900E-1,-4.367455468E-2,-1.837527007E-2,-3.179720640E-1
5.039709550E-1,4.047885537E-2,7.962616533E-2,-3.509942889E-1
5.064962670E-1,1.255643368E-1,1.733666807E-1,-3.829512596E-1
5.090215800E-1,2.097177505E-1,2.564548552E-1,-4.149082601E-1
5.115469440E-1,2.928059399E-1,3.384777904E-1,-4.521914124E-1
5.139538710E-1,3.758940995E-1,4.171718955E-1,-4.916050434E-1
5.165976210E-1,4.525908828E-1,4.885424972E-1,-5.363448262E-1
5.191229340E-1,5.346138477E-1,5.577826500E-1,-5.842803121E-1
5.216482980E-1,6.155715585E-1,6.185009480E-1,-6.354115009E-1
5.241736110E-1,6.910699010E-1,6.738930345E-1,-6.876079440E-1
5.266989230E-1,7.656362653E-1,7.250242233E-1,-7.451304793E-1
5.292242880E-1,8.444634676E-1,7.718944550E-1,-7.973269224E-1
5.317496520E-1,9.200950265E-1,8.059819341E-1,-8.525858521E-1
5.342749650E-1,9.925308824E-1,8.326127529E-1,-9.047822952E-1
5.368003300E-1,1.059640527E0,8.485912681E-1,-9.580439329E-1
5.393256420E-1,1.129945874E0,8.571131229E-1,-1.005979419E0
5.418509550E-1,1.189599037E0,8.507217169E-1,-1.050719261E0
5.443763190E-1,1.246056318E0,8.421998620E-1,-1.105046153E0
5.469016320E-1,1.301315308E0,8.262213469E-1,-1.157242537E0
5.495453300E-1,1.349250793E0,8.049166799E-1,-1.204112768E0
5.520706940E-1,1.386533976E0,7.708292603E-1,-1.255244017E0
5.545960590E-1,1.418490887E0,7.324808836E-1,-1.306375146E0
5.571213710E-1,1.448317409E0,6.824148893E-1,-1.353245378E0
5.596467360E-1,1.476013541E0,6.206313968E-1,-1.394789457E0
5.621720480E-1,1.502644300E0,5.481955409E-1,-1.437265635E0
5.646973610E-1,1.526079416E0,4.651073813E-1,-1.485201120E0
5.672227250E-1,1.556971192E0,3.821523488E-1,-1.532071352E0
5.697480380E-1,1.589993477E0,2.948032320E-1,-1.576811194E0
5.722734020E-1,1.613428593E0,2.127802968E-1,-1.620485783E0
5.747987150E-1,1.626211405E0,1.467358470E-1,-1.658834100E0
5.773240270E-1,1.619819999E0,8.388710022E-2,-1.687595367E0
5.798493920E-1,1.601711035E0,2.423405088E-2,-1.706769586E0
5.823747570E-1,1.566558361E0,-2.902759984E-2,-1.712095737E0
5.849395480E-1,1.500513911E0,-6.524552405E-2,-1.691856384E0
5.874254340E-1,1.403577685E0,-6.418029219E-2,-1.644986153E0
5.899507460E-1,1.280143738E0,-1.331541222E-3,-1.573615432E0
5.924760590E-1,1.143793941E0,1.307573467E-1,-1.480940223E0
5.950014230E-1,1.004248381E0,3.235645294E-1,-1.382006645E0
5.975267360E-1,8.945294023E-1,5.524564981E-1,-1.276548624E0
6.000521000E-1,8.178326488E-1,7.846772671E-1,-1.175351501E0
6.025774130E-1,7.912018299E-1,9.774844646E-1,-1.085871935E0
6.051027770E-1,8.263545036E-1,1.110505462E0,-1.000653267E0
6.076280900E-1,9.105079174E-1,1.171223760E0,-9.250217080E-1
6.101534020E-1,1.023422599E0,1.172288895E0,-8.536511064E-1
6.127182460E-1,1.124619722E0,1.171223760E0,-7.834789157E-1
6.152041320E-1,1.181077123E0,1.193593621E0,-7.099778056E-1
6.177294440E-1,1.169359565E0,1.228746295E0,-6.407376528E-1
6.202547570E-1,1.076684237E0,1.242594361E0,-5.778889060E-1
6.227805900E-1,9.105079174E-1,1.169093251E0,-5.150401592E-1
6.253064230E-1,6.868090034E-1,9.433969855E-1,-4.607132971E-1
6.278322050E-1,4.312862158E-1,5.503259897E-1,-4.053211510E-1
6.303580380E-1,1.820216924E-1,2.423405088E-2,-3.573856652E-1
6.328838710E-1,-1.810896210E-2,-5.380758047E-1,-3.328853250E-1
6.354096520E-1,-1.107842326E-1,-1.008775711E0,-3.477985859E-1
6.379354860E-1,-6.924014539E-2,-1.287866712E0,-4.063864052E-1
6.404613190E-1,9.254211932E-2,-1.366693974E0,-4.905398190E-1
6.429871000E-1,3.428718746E-1,-1.292127609E0,-6.034545302E-1
6.455129340E-1,6.453980803E-1,-1.125951290E0,-7.472609878E-1
6.480387670E-1,9.701609612E-1,-9.107742310E-1,-9.239565134E-1
6.505587670E-1,1.274817586E0,-6.829475164E-1,-1.111437559E0
6.530846000E-1,1.535666585E0,-4.240958989E-1,-1.292527080E0
6.556104340E-1,1.750843644E0,-1.472684592E-1,-1.458570361E0
6.581362150E-1,1.913691163E0,1.339530498E-1,-1.599181056E0
6.606620480E-1,2.038323402E0,4.054543078E-1,-1.718487144E0
6.631878820E-1,2.133129120E0,6.515231729E-1,-1.803705812E0
6.657136630E-1,2.206630230E0,8.624392748E-1,-1.864424109E0
6.682394960E-1,2.258826733E0,1.018895388E0,-1.902772546E0
6.707653300E-1,2.282261848E0,1.129679680E0,-1.921946645E0
6.732911110E-1,2.279066086E0,1.198919773E0,-1.917685747E0
6.758169440E-1,2.241782904E0,1.223420143E0,-1.903837681E0
6.783427770E-1,2.168281794E0,1.215963483E0,-1.871880770E0
6.808628300E-1,2.070280313E0,1.181876063E0,-1.826075673E0
6.833886630E-1,1.953104734E0,1.136070967E0,-1.773879290E0
6.859144960E-1,1.838192701E0,1.083874583E0,-1.723813295E0
6.884402770E-1,1.736995578E0,1.054048061E0,-1.672682166E0
6.909661110E-1,1.651776910E0,1.046591401E0,-1.630072832E0
6.934919440E-1,1.594254375E0,1.059374213E0,-1.589594007E0
6.960177250E-1,1.562297344E0,1.077483177E0,-1.539528012E0
6.985435590E-1,1.549514532E0,1.074287534E0,-1.486266375E0
7.010693920E-1,1.556971192E0,1.055113316E0,-1.423550725E0
7.035951730E-1,1.567623496E0,1.012503982E0,-1.352180123E0
7.061210070E-1,1.585732460E0,9.444622397E-1,-1.276548624E0
7.086468400E-1,1.594254375E0,8.571131229E-1,-1.195590973E0
7.111668400E-1,1.595319629E0,7.495245934E-1,-1.113567948E0
7.136926730E-1,1.584667325E0,6.344794035E-1,-1.020892739E0
7.162185070E-1,1.565493107E0,5.226299763E-1,-9.175651073E-1
7.187442880E-1,1.533536077E0,4.214328229E-1,-8.111749291E-1
7.212701210E-1,1.501579046E0,3.459344208E-1,-6.982602477E-1
7.237959550E-1,1.464295983E0,2.937380075E-1,-5.810846090E-1
7.263217360E-1,1.421686649E0,2.681724131E-1,-4.617785215E-1
7.288475690E-1,1.383338213E0,2.745638192E-1,-3.435376585E-1
7.313734020E-1,1.357772589E0,3.054555655E-1,-2.284924835E-1
7.338991840E-1,1.329011321E0,3.544562757E-1,-1.221023351E-1
7.364250170E-1,1.314098120E0,4.310199022E-1,-2.623136342E-2
7.389508500E-1,1.304510951E0,5.151733160E-1,5.685681105E-2
7.414709020E-1,1.306641459E0,6.025224328E-1,1.229012609E-1
7.439967360E-1,1.320489526E0,6.909367442E-1,1.687062830E-1
7.465225690E-1,1.340728879E0,7.527202964E-1,1.932066381E-1
7.490483500E-1,1.365229249E0,7.985253334E-1,1.953371018E-1
7.515741840E-1,1.399316788E0,8.187647462E-1,1.687062830E-1
7.541000170E-1,1.440860868E0,8.176994920E-1,1.165098622E-1
7.566257980E-1,1.486665845E0,7.921339273E-1,4.300878197E-2
7.591516320E-1,1.535666585E0,7.441984415E-1,-4.114462435E-2
7.616774650E-1,1.585732460E0,6.824148893E-1,-1.391460598E-1
7.642032460E-1,1.638994217E0,6.099790335E-1,-2.402100414E-1
7.667290800E-1,1.691190600E0,5.268908739E-1,-3.446028829E-1
7.692549130E-1,1.746582747E0,4.512593448E-1,-4.404738545E-1
7.717749130E-1,1.797713876E0,3.821523488E-1,-5.278229713E-1
7.743007460E-1,1.846714616E0,3.278254569E-1,-6.098458767E-1
7.768265800E-1,1.888258696E0,2.884118557E-1,-6.801512837E-1
7.793523610E-1,1.922212958E0,2.628462613E-1,-7.461957335E-1
7.818781940E-1,1.946713328E0,2.415415943E-1,-8.058487773E-1
7.844040270E-1,1.962691903E0,2.223673910E-1,-8.579120636E-1
7.869298090E-1,1.966952801E0,2.117150575E-1,-9.101084471E-1
7.894556420E-1,1.965887547E0,2.010627389E-1,-9.580439329E-1
7.919814750E-1,1.960561395E0,2.021279633E-1,-1.007044673E0
7.945072570E-1,1.947778583E0,2.031932026E-1,-1.050719261E0
7.970330900E-1,1.934995770E0,2.095845938E-1,-1.091198087E0
7.995589230E-1,1.922212958E0,2.202369273E-1,-1.125285506E0
8.020789750E-1,1.905169249E0,2.426068187E-1,-1.152981639E0
8.046048090E-1,1.886128187E0,2.745638192E-1,-1.175351501E0
8.071306420E-1,1.872280240E0,3.161078990E-1,-1.186003804E0
8.096564230E-1,1.859497428E0,3.587172329E-1,-1.197721362E0
8.121822570E-1,1.852040768E0,4.054543078E-1,-1.205178022E0
8.147080900E-1,1.845649362E0,4.459331632E-1,-1.209438920E0
8.172338710E-1,1.842453718E0,4.864120185E-1,-1.212634683E0
8.197597050E-1,1.841388464E0,5.268908739E-1,-1.215830326E0
8.222855380E-1,1.837127447E0,5.705654621E-1,-1.216895580E0
8.248113190E-1,1.834997058E0,6.110442877E-1,-1.216895580E0
8.273371520E-1,1.834997058E0,6.536536217E-1,-1.211569428E0
8.298629860E-1,1.833931804E0,6.941324472E-1,-1.205178022E0
8.323829860E-1,1.828605652E0,7.356765866E-1,-1.198786616E0
8.349088190E-1,1.830736160E0,7.750901580E-1,-1.192395210E0
8.374346520E-1,1.825409889E0,8.113080859E-1,-1.186003804E0
8.399604340E-1,1.827540398E0,8.421998620E-1,-1.175351501E0
8.424862670E-1,1.832866549E0,8.667002320E-1,-1.164699197E0
8.450121000E-1,1.833931804E0,8.912006021E-1,-1.150851130E0
8.475378820E-1,1.841388464E0,9.199618697E-1,-1.126350760E0
8.500637150E-1,1.844584107E0,9.476579428E-1,-1.102915645E0
8.525895480E-1,1.847779870E0,9.828106165E-1,-1.075219631E0
8.551153300E-1,1.848845124E0,1.026352048E0,-1.047523499E0
8.576411630E-1,1.850975513E0,1.068961382E0,-1.012370825E0
8.601669960E-1,1.848845124E0,1.108374953E0,-9.782834053E-1
8.626870480E-1,1.846714616E0,1.138201475E0,-9.484568238E-1
8.652128820E-1,1.842453718E0,1.165897489E0,-9.218260050E-1
8.677387150E-1,1.839257956E0,1.194658875E0,-8.962604403E-1
8.702644960E-1,1.833931804E0,1.218093991E0,-8.738905191E-1
8.727903300E-1,1.832866549E0,1.243659496E0,-8.515206575E-1
8.753161630E-1,1.830736160E0,1.266029477E0,-8.334116936E-1
8.778419440E-1,1.828605652E0,1.282007933E0,-8.196967840E-1
8.803677770E-1,1.826475143E0,1.292660236E0,-8.047835231E-1
8.828936110E-1,1.825409889E0,1.289464593E0,-7.824136615E-1
8.854193920E-1,1.825409889E0,1.273486137E0,-7.568480372E-1
8.879452250E-1,1.823279500E0,1.244724751E0,-7.291520238E-1
8.904710590E-1,1.814757586E0,1.204245925E0,-6.929340959E-1
8.929910590E-1,1.813692331E0,1.157375693E0,-6.556509137E-1
8.955168920E-1,1.806235790E0,1.099853039E0,-6.236939430E-1
8.980427250E-1,1.796648622E0,1.037004352E0,-5.874760151E-1
9.005685070E-1,1.785996318E0,9.678973556E-1,-5.523233414E-1
9.030943400E-1,1.767887354E0,9.007876515E-1,-5.150401592E-1
9.056201730E-1,1.747647882E0,8.283518553E-1,-4.841484129E-1
9.081459550E-1,1.724212766E0,7.591117024E-1,-4.532566369E-1
9.106717880E-1,1.700777650E0,6.920019984E-1,-4.234301150E-1
9.131976210E-1,1.672016382E0,6.280879974E-1,-3.999949992E-1
9.157234020E-1,1.642189860E0,5.748263597E-1,-3.744294047E-1
9.182492360E-1,1.610232830E0,5.311518312E-1,-3.499290347E-1
9.207750690E-1,1.583602071E0,4.853467941E-1,-3.318201005E-1
9.232951210E-1,1.550579786E0,4.459331632E-1,-3.179720640E-1
9.258209550E-1,1.522883773E0,4.129109383E-1,-3.009283245E-1
9.283467880E-1,1.490926743E0,3.853480518E-1,-2.870802879E-1
9.308725690E-1,1.462165475E0,3.640433848E-1,-2.764279842E-1
9.333984020E-1,1.434469461E0,3.469996452E-1,-2.679060996E-1
9.359242360E-1,1.411034346E0,3.352820873E-1,-2.604494691E-1
9.384500170E-1,1.388664365E0,3.267602324E-1,-2.508623898E-1
9.409758500E-1,1.369490266E0,3.214340508E-1,-2.487319112E-1
9.435016840E-1,1.355642200E0,3.203688264E-1,-2.434057444E-1
9.460274650E-1,1.342859387E0,3.203688264E-1,-2.380795777E-1
9.485532980E-1,1.327946067E0,3.278254569E-1,-2.348838747E-1
9.510791320E-1,1.315163374E0,3.384777904E-1,-2.316881865E-1
9.535991840E-1,1.302380562E0,3.480648994E-1,-2.295577228E-1
9.561250170E-1,1.287600398E0,3.597824574E-1,-2.263620198E-1
9.586508500E-1,1.271621943E0,3.778914213E-1,-2.252967805E-1
9.611766320E-1,1.254578233E0,3.917394578E-1,-2.242315561E-1
9.637024650E-1,1.231143117E0,4.065195620E-1,-2.242315561E-1
9.662282980E-1,1.209838390E0,4.161066413E-1,-2.178401500E-1
9.687540800E-1,1.186403275E0,4.224980474E-1,-2.115819156E-1
9.712799130E-1,1.152315855E0,4.235632718E-1,-2.030600458E-1
9.738057460E-1,1.121424079E0,4.193023443E-1,-1.934729517E-1
9.763315270E-1,1.089467049E0,4.001281559E-1,-1.806901544E-1
9.788573610E-1,1.053249121E0,3.746957183E-1,-1.636464298E-1
9.813831940E-1,1.018096447E0,3.448691964E-1,-1.444722265E-1
9.839031940E-1,9.765523672E-1,3.043903410E-1,-1.263632625E-1
9.864290270E-1,9.413996935E-1,2.617810071E-1,-1.018629074E-1
9.889548610E-1,9.062470198E-1,2.138455361E-1,-7.629731297E-2
9.914806420E-1,8.742899895E-1,1.637795717E-1,-5.605788901E-2
9.940064750E-1,8.476591706E-1,1.169093251E-1,-3.475322574E-2
9.965323090E-1,8.295502067E-1,7.430000603E-2,-2.090519853E-2
9.990580900E-1,8.125064969E-1,3.701684624E-2,-9.187635034E-3
1.001583923E0,8.071803451E-1,1.038602181E-2,7.856093347E-3
1.004109757E0,8.093107939E-1,-1.091863867E-2,2.276935615E-2
1.006635538E0,8.135717511E-1,-1.731003635E-2,3.768261895E-2
1.009161371E0,8.231588006E-1,-1.411433797E-2,5.259587988E-2
1.011687205E0,8.274197578E-1,7.190322969E-3,6.857437640E-2
1.014207205E0,8.338111639E-1,3.382114694E-2,8.135717362E-2
1.016733038E0,8.380720615E-1,6.897383928E-2,9.307473898E-2
1.019258871E0,8.423330188E-1,1.147788614E-1,1.047922969E-1
1.021784652E0,8.391373158E-1,1.691057384E-1,1.186403260E-1
1.024310486E0,8.306154609E-1,2.276935577E-1,1.292926520E-1
1.026836319E0,8.188979030E-1,2.894770801E-1,1.399449855E-1
1.029362100E0,8.093107939E-1,3.544562757E-1,1.484668553E-1
1.031887934E0,7.965279818E-1,4.214328229E-1,1.580539495E-1
1.034413767E0,7.752233148E-1,4.842815697E-1,1.655105799E-1
1.036939548E0,7.517881989E-1,5.386084318E-1,1.761629134E-1
1.039465382E0,7.294183373E-1,5.876091719E-1,1.825543046E-1
1.041991215E0,7.059831619E-1,6.280879974E-1,1.889457107E-1
1.044511267E0,6.762897968E-1,6.579145193E-1,1.889457107E-1
1.047037100E0,6.496589780E-1,6.792191863E-1,1.953371018E-1
1.049562934E0,6.208977103E-1,6.856105924E-1,2.006632686E-1
1.052088715E0,5.963973403E-1,6.813496947E-1,2.017285079E-1
