"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.012940663E1,9.686890841E-1,-4.372062683E-1,-3.629534960E0
1.013445793E1,5.763742924E-1,-2.347812653E-1,-3.386897087E0
1.013950846E1,1.850534081E-1,3.513240814E-2,-3.071211815E0
1.014455903E1,-1.721958518E-1,2.838907242E-1,-2.720532894E0
1.014960955E1,-4.126300216E-1,5.067329407E-1,-2.412849188E0
1.015466007E1,-5.987741351E-1,6.199808121E-1,-2.091811419E0
1.015971059E1,-6.458139420E-1,7.852573395E-1,-1.711452961E0
1.016476189E1,-6.448234916E-1,8.517465591E-1,-1.495967627E0
1.016981241E1,-5.123255253E-1,1.019344330E0,-1.434551001E0
1.017486299E1,-3.033527136E-1,1.253204346E0,-1.441018939E0
1.017991351E1,-4.559886456E-2,1.523316383E0,-1.480821371E0
1.018496403E1,1.632470489E-1,1.726712227E0,-1.545549154E0
1.019001455E1,3.213173151E-1,1.968693256E0,-1.463033438E0
1.019506585E1,5.352805853E-1,2.098458290E0,-1.394888639E0
1.020011637E1,6.828129292E-1,2.165254593E0,-1.247068882E0
1.020516694E1,7.149135470E-1,2.269667625E0,-1.032565355E0
1.021021747E1,6.868015528E-1,2.355452061E0,-7.356107235E-1
1.021526799E1,5.553383827E-1,2.328147411E0,-4.435104132E-1
1.022031851E1,4.712744355E-1,2.294364929E0,-2.041370869E-1
1.022536976E1,3.849627674E-1,2.251739025E0,2.674245834E-2
1.023042028E1,3.293787539E-1,2.140523911E0,1.919084787E-1
1.023547085E1,3.103334010E-1,2.014595509E0,1.247967482E-1
1.024052137E1,3.751620054E-1,1.775955677E0,-9.382128716E-2
1.024557189E1,4.290423095E-1,1.516866684E0,-3.370164633E-1
1.025062241E1,3.990245461E-1,1.246932030E0,-6.131235361E-1
1.025567372E1,4.002546072E-1,8.501644135E-1,-9.493730068E-1
1.026072424E1,4.424010515E-1,4.332904816E-1,-1.310434103E0
1.026577481E1,4.822634459E-1,3.231239319E-2,-1.707920671E0
1.027082533E1,4.838514328E-1,-4.053001404E-1,-1.988202572E0
1.027587585E1,4.748965204E-1,-7.442731857E-1,-2.188351631E0
1.028092637E1,4.648861289E-1,-1.139033318E0,-2.331367254E0
1.028597767E1,4.406583309E-1,-1.444735527E0,-2.463986397E0
1.029102819E1,5.096224546E-1,-1.696131706E0,-2.616130829E0
1.029607877E1,5.840410590E-1,-1.941015244E0,-2.823332787E0
1.030112929E1,6.514980793E-1,-2.151722908E0,-3.094694138E0
1.030617981E1,7.189227343E-1,-2.281533241E0,-3.385643959E0
1.031123033E1,7.944698334E-1,-2.399698257E0,-3.663114309E0
1.031628163E1,9.003801346E-1,-2.429510117E0,-3.942327023E0
1.032133215E1,9.272989631E-1,-2.422382355E0,-4.055587769E0
1.032638272E1,8.978496194E-1,-2.368654251E0,-4.230037212E0
1.033143325E1,8.675126433E-1,-2.212121010E0,-4.378150940E0
1.033648377E1,8.358414769E-1,-1.923089027E0,-4.455938816E0
1.034153429E1,8.135938644E-1,-1.595117569E0,-4.488703251E0
1.034658559E1,8.218695521E-1,-1.398343086E0,-4.363593102E0
1.035163611E1,8.256866932E-1,-1.203594208E0,-4.088533401E0
1.035668668E1,8.824950457E-1,-1.001369476E0,-3.750138044E0
1.036173720E1,8.058159351E-1,-7.068281174E-1,-3.346393585E0
1.036678772E1,7.361740470E-1,-4.193897247E-1,-3.048407078E0
1.037183825E1,5.974380970E-1,-1.939334869E-1,-2.808691025E0
1.037688955E1,4.045175016E-1,-8.764648438E-2,-2.352423906E0
1.038194007E1,2.996815443E-1,-2.653474808E-1,-1.845663428E0
1.038699064E1,2.093125582E-1,-8.008203506E-1,-1.282427073E0
1.039204116E1,2.384737134E-1,-1.837310791E0,-7.446510792E-1
1.039709168E1,3.315726519E-1,-3.358869553E0,-4.150938988E-1
1.040214220E1,6.004687548E-1,-4.789574623E0,-3.453278542E-1
1.040719351E1,9.909709692E-1,-5.791076660E0,-4.683005810E-1
1.041224408E1,1.367989659E0,-6.221598625E0,-7.813489437E-1
1.041729465E1,1.731572747E0,-6.365267754E0,-1.153248310E0
1.042234517E1,2.073521376E0,-6.449674606E0,-1.543949127E0
1.042739575E1,2.461898327E0,-6.541657448E0,-1.986886621E0
1.043244632E1,2.766269922E0,-6.399319649E0,-2.455356121E0
1.043749746E1,3.109475851E0,-6.222460747E0,-2.850775242E0
1.044254804E1,3.328241587E0,-5.964298248E0,-3.289097786E0
1.044759861E1,3.518923521E0,-5.667957306E0,-3.598274946E0
1.045264913E1,3.664222717E0,-5.472388268E0,-3.721980095E0
1.045769971E1,3.715774059E0,-5.173152924E0,-3.697665930E0
1.046275028E1,3.593035698E0,-4.643949509E0,-3.606441975E0
1.046780137E1,3.238629341E0,-3.788490295E0,-3.484536171E0
1.047285194E1,2.622346401E0,-2.885149002E0,-3.501100540E0
1.047790252E1,1.957128286E0,-2.101959229E0,-3.336007118E0
1.048295304E1,1.172973037E0,-1.611495018E0,-2.974785089E0
1.048800361E1,5.138030052E-1,-1.374433517E0,-2.569710732E0
1.049305418E1,-2.091085911E-2,-1.161216736E0,-2.229724884E0
1.049810533E1,-3.218857050E-1,-1.036734581E0,-1.845376253E0
1.050315590E1,-3.786275387E-1,-1.053734779E0,-1.405442238E0
1.050820648E1,-3.484691381E-1,-9.848985672E-1,-1.032618761E0
1.051325700E1,-1.157736778E-1,-8.663330078E-1,-5.662093163E-1
1.051830757E1,2.057380676E-1,-7.614650726E-1,-7.556100935E-2
1.052335814E1,5.504226089E-1,-7.192020416E-1,5.023570657E-1
1.052840929E1,7.727830410E-1,-7.428579330E-1,1.091833711E0
1.053345986E1,8.119729161E-1,-8.441295624E-1,1.543342113E0
1.053851043E1,8.537485600E-1,-9.521427155E-1,1.955645084E0
1.054356096E1,9.288856387E-1,-1.101322174E0,2.333291054E0
1.054861153E1,9.165366292E-1,-1.140704155E0,2.526908398E0
1.055366210E1,7.891260386E-1,-1.115738869E0,2.591102600E0
1.055871319E1,6.928070784E-1,-1.042024612E0,2.575911999E0
1.056376377E1,6.137880087E-1,-1.053453445E0,2.591863871E0
1.056881434E1,6.006401777E-1,-1.068512917E0,2.609684944E0
1.057386486E1,6.573363543E-1,-1.112108231E0,2.628030539E0
1.057891543E1,7.787901163E-1,-1.435338020E0,2.556156158E0
1.058396601E1,8.866024017E-1,-1.932310104E0,2.697429180E0
1.058901715E1,5.485884547E-1,-2.225769043E0,2.929559231E0
1.059406772E1,1.228538752E-1,-2.375819206E0,3.312611818E0
1.059911830E1,-4.160881042E-2,-2.638563156E0,3.957910299E0
1.060416882E1,2.111206055E-1,-2.977875710E0,4.288427830E0
1.060921939E1,1.466306448E-1,-3.157116890E0,4.335992336E0
1.061426996E1,7.565099001E-1,-3.142962456E0,5.081780434E0
1.061932111E1,1.303476453E0,-2.873664856E0,5.231500626E0
1.062437168E1,1.830604196E0,-2.575850487E0,5.187661171E0
1.062942226E1,2.122554064E0,-2.228322029E0,5.035361290E0
1.063447278E1,2.071316957E0,-1.824238777E0,4.699915886E0
1.063952335E1,1.761846304E0,-1.341338158E0,4.367643356E0
1.064457392E1,1.626230717E0,-9.077749252E-1,4.031318188E0
1.064962507E1,1.577502608E0,-4.733943939E-1,3.630430222E0
1.065467564E1,1.625227213E0,-1.719980240E-1,3.307175875E0
1.065972622E1,1.663902402E0,-2.701187134E-2,3.211704969E0
1.066477674E1,1.817993522E0,-1.335811615E-1,3.196110487E0
1.066982731E1,1.957301855E0,-2.435131073E-1,3.099756002E0
1.067487788E1,2.061742306E0,-4.081058502E-1,2.973159313E0
1.067992898E1,1.997891665E0,-5.196142197E-1,2.712646961E0
1.068497955E1,2.044872761E0,-6.987237930E-1,2.561297417E0
1.069003012E1,2.089446545E0,-9.916791916E-1,2.601162910E0
1.069508064E1,2.039618492E0,-1.145235062E0,2.834104300E0
1.070013122E1,1.994940162E0,-1.198339462E0,3.022839308E0
1.070518179E1,1.821588755E0,-1.168423653E0,3.070602655E0
1.071023293E1,1.649122715E0,-1.099388123E0,3.095298052E0
1.071528351E1,1.463609338E0,-1.025495529E0,3.047107220E0
1.072033408E1,1.172757387E0,-8.423833847E-1,2.827931881E0
1.072538460E1,8.642936945E-1,-6.087913513E-1,2.655906916E0
1.073043517E1,5.516512394E-1,-2.998161316E-1,2.538639545E0
1.073548575E1,1.990567446E-1,1.440458298E-1,2.469496965E0
1.074053689E1,-1.827831268E-1,6.095986366E-1,2.489869118E0
1.074558746E1,-4.349298477E-1,9.790048599E-1,2.612346649E0
1.075063804E1,-6.563801765E-1,1.443374634E0,2.747160435E0
1.075568856E1,-6.675434113E-1,1.804051399E0,2.902021170E0
1.076073913E1,-6.138994694E-1,2.310228348E0,2.974516392E0
1.076578971E1,-4.526154995E-1,2.778816700E0,3.001752138E0
1.077084080E1,-2.351424694E-1,3.136345863E0,3.005933046E0
1.077589137E1,1.565701962E-1,3.372765541E0,3.027541161E0
1.078094194E1,2.401180267E-1,3.668828011E0,2.851992607E0
1.078599247E1,3.504562378E-1,4.007668495E0,2.801041603E0
1.079104304E1,7.129156590E-1,4.173914433E0,2.897682190E0
1.079609361E1,1.004272223E0,4.275560379E0,2.923239708E0
1.080114476E1,1.205036402E0,4.316223145E0,3.089910746E0
1.080619533E1,1.322228909E0,4.288948059E0,3.338831902E0
1.081124590E1,1.436677217E0,4.232254028E0,3.727995872E0
1.081629642E1,1.545001745E0,4.251899719E0,3.990775347E0
1.082134700E1,1.557125688E0,4.291511059E0,4.106643677E0
1.082639757E1,1.461462021E0,4.321252823E0,4.070657253E0
1.083144872E1,1.364983797E0,4.329177856E0,3.874361992E0
1.083649929E1,1.144201517E0,4.287837029E0,3.432993174E0
1.084154986E1,9.458034039E-1,4.083763599E0,2.889188766E0
1.084660038E1,6.735433340E-1,3.829591751E0,2.348478794E0
1.085165096E1,4.285354614E-1,3.622240067E0,1.666332245E0
1.085670153E1,2.471878529E-1,3.309624195E0,9.496850967E-1
1.086175262E1,7.891154289E-2,3.004239559E0,1.471700668E-1
1.086680319E1,-1.663124561E-1,2.740655899E0,-6.130456924E-1
1.087185377E1,-4.494180679E-1,2.412511826E0,-1.287136078E0
1.087690429E1,-8.646416664E-1,2.078545094E0,-1.945200443E0
1.088195486E1,-1.327011824E0,1.834379196E0,-2.365601540E0
1.088700543E1,-1.793373346E0,1.663033962E0,-2.483742237E0
1.089205658E1,-2.408462763E0,1.612987518E0,-2.444318295E0
1.089710715E1,-3.153428793E0,1.576461792E0,-2.212432384E0
1.090215772E1,-3.798480511E0,1.663372040E0,-1.914366484E0
1.090720825E1,-4.302452564E0,1.777661800E0,-1.658814192E0
1.091225882E1,-4.623867035E0,1.874918461E0,-1.620844126E0
1.091730939E1,-4.686137676E0,2.029201984E0,-1.721049786E0
1.092236049E1,-4.376582146E0,2.247706413E0,-2.027097940E0
1.092741106E1,-3.697145939E0,2.267662048E0,-2.316236973E0
1.093246163E1,-2.638283730E0,2.027988434E0,-2.736816406E0
1.093751220E1,-1.474950075E0,1.281270027E0,-3.319591045E0
1.094256283E1,-5.954705477E-1,1.943340302E-1,-4.031728745E0
1.094761340E1,1.036334038E-2,-1.300630569E0,-4.772745132E0
1.095266444E1,2.460285425E-1,-2.922868729E0,-5.218289852E0
1.095771502E1,2.123863697E-1,-4.512174606E0,-5.305870056E0
1.096276559E1,-6.558871269E-2,-6.130615234E0,-5.005332947E0
1.096781616E1,-4.793801308E-1,-7.336347580E0,-4.268878937E0
1.097286679E1,-1.534225941E0,-7.969235420E0,-3.342703581E0
1.097791736E1,-2.977011442E0,-8.071044922E0,-2.597005367E0
1.098296840E1,-4.172962189E0,-7.751405716E0,-2.391538858E0
1.098801898E1,-5.259428024E0,-7.294281960E0,-2.749165297E0
1.099306955E1,-6.163022041E0,-6.958035469E0,-3.079845667E0
1.099812012E1,-6.267567635E0,-6.765342712E0,-2.925545454E0
1.100317075E1,-5.279641151E0,-6.755781174E0,-2.330285549E0
1.100822132E1,-3.754011393E0,-6.803092957E0,-1.168530464E0
1.101327236E1,-2.465811253E0,-7.077628136E0,4.252507687E-1
1.101832293E1,-1.464592457E0,-7.518268585E0,1.783272982E0
1.102337351E1,-9.931676388E-1,-8.057909012E0,2.832922697E0
1.102842408E1,-5.923702717E-1,-8.238901138E0,3.741910696E0
1.103347471E1,3.295797110E-1,-7.516103745E0,4.726071835E0
1.103852528E1,2.069993496E0,-5.549401283E0,5.249177933E0
1.104357627E1,3.629563808E0,-2.729471207E0,4.872474670E0
1.104862684E1,4.654904366E0,8.271121979E-2,4.552524567E0
1.105367741E1,5.127233505E0,2.350795746E0,4.836098194E0
1.105872799E1,5.012986183E0,4.016971588E0,5.933301926E0
1.106377861E1,4.689288616E0,5.227218151E0,7.277830124E0
1.106882918E1,4.426526070E0,6.100916386E0,8.342451096E0
1.107388022E1,4.186562061E0,6.799006939E0,8.891017914E0
1.107893080E1,3.921673536E0,7.256938457E0,8.960391998E0
1.108398137E1,3.233122587E0,7.487424850E0,8.479869843E0
1.108903194E1,2.329633713E0,7.369986534E0,7.806982994E0
1.109408257E1,1.504341602E0,6.702918053E0,6.766998291E0
1.109913314E1,1.025645971E0,5.425022602E0,5.566532135E0
1.110418418E1,8.056852818E-1,3.455013275E0,4.264816284E0
1.110923476E1,1.074451208E0,8.018522263E-1,2.921966314E0
1.111428533E1,1.974639058E0,-2.045091629E0,2.031164885E0
1.111933590E1,3.469877005E0,-4.724355698E0,1.692523003E0
1.112438653E1,4.957415104E0,-6.974414825E0,1.087385297E0
1.112943710E1,6.329238415E0,-8.085962296E0,3.528387547E-1
1.113448809E1,7.391126633E0,-7.947722435E0,-1.286897659E-1
1.113953866E1,7.908667088E0,-6.475186348E0,-1.269989014E-1
1.114458924E1,7.579119682E0,-4.243244171E0,-1.562614441E-1
1.114963981E1,6.621420383E0,-2.121749878E0,-9.704279900E-2
1.115469043E1,5.096627235E0,-4.245834351E-1,1.987969875E-2
1.115974101E1,3.463009357E0,4.656152725E-1,1.685512066E-1
1.116479205E1,1.946531653E0,8.045167923E-1,3.860936165E-1
1.116984262E1,7.546716928E-1,8.573465347E-1,3.026391268E-1
1.117489319E1,-4.222369194E-2,8.590316772E-1,1.333564520E-1
1.117994377E1,-4.874306917E-1,7.836380005E-1,-3.869938850E-2
1.118499439E1,-7.147024870E-1,8.276052475E-1,-2.844344378E-1
1.119004496E1,-9.461779594E-1,9.919242859E-1,-4.115011692E-1
1.119509596E1,-1.048943400E0,1.047921181E0,-6.770834923E-1
1.120014653E1,-1.189913988E0,1.143954277E0,-8.728172779E-1
1.120519710E1,-1.350648165E0,1.252383232E0,-1.035763621E0
1.121024767E1,-1.382407784E0,1.215222359E0,-1.364333272E0
1.121529830E1,-1.344064116E0,1.080485344E0,-1.661596775E0
1.122034887E1,-1.298047543E0,8.351182938E-1,-1.932971358E0
1.122539991E1,-1.203789711E0,6.180448532E-1,-1.862379789E0
1.123045049E1,-1.070875168E0,3.945837021E-1,-1.652590752E0
1.123550106E1,-8.718789816E-1,2.819414139E-1,-1.694179535E0
1.124055163E1,-5.807754993E-1,2.752532959E-1,-1.566854239E0
1.124560226E1,-1.165889502E-1,3.517494202E-1,-1.414543867E0
1.125065283E1,4.632769823E-1,3.321285248E-1,-1.205775261E0
1.125574330E1,9.689958692E-1,3.339233398E-1,-1.061055779E0
1.126079392E1,1.293862343E0,3.739376068E-1,-7.581855059E-1
1.126584450E1,1.519204259E0,3.768701553E-1,-3.857008815E-1
1.127089507E1,1.615400791E0,4.289035797E-1,-1.225453019E-1
1.127594564E1,1.633060098E0,4.820861816E-1,1.174237728E-1
1.128099622E1,1.504465580E0,5.674600601E-1,3.029547334E-1
1.128600778E1,1.358150482E0,6.705312729E-1,4.489720464E-1
1.129105835E1,1.121253729E0,8.726091385E-1,5.589296222E-1
1.129610892E1,8.843569756E-1,9.700670242E-1,6.740624905E-1
1.130115950E1,6.203970909E-1,1.037138939E0,8.206743002E-1
1.130621012E1,3.898134232E-1,1.092924118E0,8.395974636E-1
1.131126069E1,2.455865145E-1,1.132604599E0,7.679381371E-1
1.131631174E1,2.822279334E-1,1.125073433E0,5.760167241E-1
1.132136231E1,4.811930656E-1,9.986572266E-1,2.210212648E-1
1.132641288E1,8.212370872E-1,8.660345078E-1,-1.040921211E-1
1.133146346E1,1.217734098E0,6.794462204E-1,-4.708468318E-1
1.133651408E1,1.684242249E0,4.438371658E-1,-7.700175047E-1
1.134156465E1,2.037018299E0,2.694034576E-1,-1.026686549E0
1.134661564E1,2.343182087E0,1.225776672E-1,-1.123044491E0
1.135166622E1,2.525942326E0,3.926181793E-2,-1.016350746E0
1.135671679E1,2.561279774E0,1.462841034E-2,-7.980950475E-1
1.136176736E1,2.599086523E0,1.149272919E-2,-6.100763679E-1
1.136681799E1,2.558099747E0,1.665496826E-2,-4.845629334E-1
1.137186856E1,2.512525320E0,2.891254425E-2,-4.070658684E-1
1.137691960E1,2.423044205E0,3.029251099E-2,-3.857821822E-1
1.138197017E1,2.331581116E0,3.875160217E-2,-3.499999046E-1
1.138702075E1,2.258373737E0,5.309677124E-2,-3.129022121E-1
1.139207132E1,2.107735872E0,7.330131531E-2,-3.238428235E-1
1.139712194E1,1.970631838E0,6.584358215E-2,-2.875275016E-1
1.140217252E1,1.807718873E0,1.216268539E-1,-3.240039349E-1
1.140722351E1,1.673993230E0,3.598976135E-2,-4.119166136E-1
1.141227408E1,1.532357335E0,-7.009887695E-2,-5.345200300E-1
1.141732465E1,1.377015352E0,-9.018230438E-2,-8.077183962E-1
1.142237523E1,1.287430882E0,-5.911731720E-2,-1.111482143E0
1.142742585E1,1.210133076E0,5.887222290E-2,-1.434843302E0
1.143247642E1,1.195529461E0,1.548185349E-1,-1.719968319E0
1.143752746E1,1.114640355E0,2.359485626E-1,-2.051191330E0
1.144257809E1,9.656004906E-1,2.711811066E-1,-2.260525703E0
1.144762866E1,8.170857430E-1,1.972188950E-1,-2.257683039E0
1.145267924E1,6.227459908E-1,1.039209366E-1,-2.138542891E0
1.145772986E1,3.756002784E-1,-2.059841156E-2,-1.884911299E0
1.146278043E1,5.664688349E-2,-1.475315094E-1,-1.709565401E0
1.146783142E1,-3.361326456E-1,-2.517538071E-1,-1.552631140E0
1.147288205E1,-6.891084313E-1,-4.145832062E-1,-1.534767151E0
1.147793262E1,-1.053472400E0,-6.503047943E-1,-1.701287866E0
1.148298319E1,-1.423004746E0,-9.803323746E-1,-1.964456320E0
1.148803382E1,-1.769561529E0,-1.263429642E0,-2.497630596E0
1.149308439E1,-1.867561698E0,-1.573794365E0,-3.179021835E0
1.149813533E1,-1.668270588E0,-1.820395470E0,-3.876318455E0
1.150318596E1,-1.251494765E0,-1.863242149E0,-4.441936493E0
1.150823653E1,-6.888643503E-1,-1.808978081E0,-4.855754852E0
1.151328710E1,-9.963059425E-2,-1.704275131E0,-5.001653194E0
1.151833772E1,4.377992153E-1,-1.647271156E0,-4.974810123E0
1.152338830E1,8.921808004E-1,-1.580531120E0,-4.744820595E0
1.152843929E1,1.422461629E0,-1.545902252E0,-4.500865936E0
1.153348991E1,1.978005648E0,-1.591204643E0,-4.169049263E0
1.153854049E1,2.570327997E0,-1.749769211E0,-3.815098763E0
1.154359106E1,3.246947289E0,-1.997531891E0,-3.408164978E0
1.154864168E1,3.983548641E0,-2.390561104E0,-3.067794800E0
1.155369226E1,4.596429348E0,-2.889060974E0,-2.678463459E0
1.155874325E1,5.088932037E0,-3.571807861E0,-2.309597731E0
1.156379387E1,5.448835373E0,-4.345139503E0,-1.916155815E0
1.156884444E1,5.678604603E0,-5.089293480E0,-1.505036116E0
1.157389502E1,5.873617172E0,-5.655879021E0,-1.036223650E0
1.157894564E1,6.028754234E0,-5.622843742E0,-3.794286251E-1
1.158399622E1,6.084002972E0,-4.864182472E0,1.969258785E-1
1.158904715E1,5.876296997E0,-3.739636421E0,5.402001143E-1
1.159409778E1,5.132526398E0,-2.599007607E0,5.740868449E-1
1.159914835E1,4.049829483E0,-1.767870903E0,3.101807237E-1
1.160419892E1,2.747614861E0,-1.173127174E0,-1.272946000E-1
1.160924955E1,1.357153893E0,-8.950252533E-1,-7.092463374E-1
1.161430012E1,1.560016870E-1,-8.259172440E-1,-1.289602757E0
1.161935111E1,-9.875210524E-1,-9.362220764E-1,-1.897909164E0
1.162440174E1,-2.021859169E0,-1.240794182E0,-2.396307468E0
1.162945231E1,-2.696993113E0,-1.701865196E0,-2.585360765E0
1.163450288E1,-3.362219572E0,-1.916894913E0,-2.817996979E0
1.163955351E1,-3.372910976E0,-1.959647179E0,-2.687200308E0
1.164460408E1,-2.870703220E0,-1.997891426E0,-2.401316881E0
1.164965502E1,-2.211743355E0,-1.972864151E0,-2.109234095E0
1.165470564E1,-1.466428995E0,-2.209613800E0,-1.665327072E0
1.165975622E1,-7.409267426E-1,-2.750288963E0,-1.109537601E0
1.166480679E1,-1.325323582E-1,-3.413190842E0,-4.839375019E-1
1.166985741E1,3.202717304E-1,-3.946399689E0,2.309203148E-3
1.167490799E1,4.104242325E-1,-4.275620461E0,3.527730703E-1
1.167995892E1,3.892524242E-1,-4.505191803E0,6.074031591E-1
1.168500955E1,5.021696091E-1,-4.679371834E0,8.968616724E-1
1.169006012E1,6.871602535E-1,-4.716806412E0,1.097842216E0
1.169511069E1,9.693802595E-1,-4.729969025E0,1.357374191E0
1.170016132E1,1.427581787E0,-4.756845474E0,1.741531730E0
1.170521189E1,1.934919238E0,-4.734921455E0,2.231458902E0
1.171026288E1,2.572853088E0,-4.692463875E0,2.717852116E0
1.171531351E1,2.847314358E0,-4.671260834E0,3.289824963E0
1.172036408E1,2.880359650E0,-4.647579193E0,3.508426666E0
1.172541465E1,3.018532276E0,-4.473503113E0,3.637060881E0
1.173046528E1,3.045557737E0,-4.390995979E0,4.118371487E0
1.173551585E1,3.106635094E0,-4.392705917E0,4.735912323E0
1.174056684E1,3.213052273E0,-4.383977890E0,4.933337212E0
1.174561746E1,3.682680607E0,-4.182044983E0,4.906442642E0
1.175066804E1,3.914417267E0,-3.977666855E0,5.103052616E0
1.175571861E1,4.042827606E0,-3.721913338E0,5.497346878E0
1.176076924E1,4.128192902E0,-3.335886955E0,5.850225925E0
1.176581981E1,4.299005508E0,-3.107980728E0,6.700231552E0
1.177087075E1,4.540083885E0,-2.845016479E0,7.166336060E0
1.177592137E1,4.776888847E0,-2.689543724E0,7.014051437E0
1.178097194E1,4.781758308E0,-2.622715950E0,6.429232597E0
1.178602252E1,4.525980949E0,-2.525757790E0,5.452691555E0
1.179107314E1,4.320195675E0,-2.542874336E0,4.763186455E0
1.179612372E1,3.806960583E0,-2.387386322E0,4.316437244E0
1.180121418E1,3.419538498E0,-2.116710663E0,3.749206543E0
1.180626476E1,2.996793270E0,-1.881305695E0,3.213179111E0
1.181131538E1,2.602052927E0,-1.665431976E0,2.224509239E0
1.181636596E1,2.069593668E0,-1.500844002E0,1.243008614E0
1.182141653E1,1.338588238E0,-1.402130127E0,5.806241035E-1
1.182646715E1,4.862194061E-1,-1.336116791E0,5.679934025E-1
1.183151809E1,-5.231823921E-1,-1.196043015E0,8.447659016E-1
1.183656866E1,-1.318754435E0,-1.136491776E0,1.190181732E0
1.184161929E1,-2.001747131E0,-1.169319153E0,1.305259705E0
1.184666986E1,-2.535866499E0,-1.187869072E0,1.106423855E0
1.185172043E1,-2.796963215E0,-1.026309967E0,8.429670334E-1
1.185677106E1,-2.998975039E0,-1.004773140E0,-3.278827667E-2
1.186178252E1,-3.076946974E0,-1.024888039E0,-5.616064072E-1
1.186683314E1,-3.032215834E0,-1.059946537E0,-4.353523254E-1
1.187188372E1,-2.711657047E0,-1.286592007E0,-1.760978699E-1
1.187693429E1,-2.422155142E0,-1.348838329E0,3.906559944E-1
1.188198491E1,-1.889807701E0,-1.630980492E0,8.980832100E-1
1.188703549E1,-1.414372683E0,-1.816547871E0,1.419585228E0
1.189208642E1,-9.083626270E-1,-2.077663898E0,1.769598961E0
1.189713705E1,-2.851176262E-1,-2.317645073E0,2.215840101E0
1.190218762E1,2.339010239E-1,-2.380234718E0,2.633217812E0
1.190723819E1,7.896776199E-1,-2.525792122E0,2.706576586E0
1.191228882E1,1.276421785E0,-2.609286308E0,2.451608181E0
1.191733939E1,1.712352514E0,-2.654549122E0,2.177418232E0
1.192239038E1,2.142178059E0,-2.697176456E0,2.162972450E0
1.192744101E1,2.424041748E0,-2.691191673E0,2.258385658E0
1.193249158E1,2.583458662E0,-2.577651978E0,2.363390207E0
1.193754215E1,2.792335033E0,-2.509582996E0,2.619382858E0
1.194259278E1,2.809290886E0,-2.337227821E0,2.911139250E0
1.194764335E1,2.641496181E0,-2.194668770E0,3.290801525E0
1.195269429E1,2.364597797E0,-1.825761318E0,3.539811134E0
1.195774491E1,2.121411800E0,-1.388778687E0,3.906426430E0
1.196279549E1,1.834038734E0,-7.999973297E-1,4.057302475E0
1.196784611E1,1.419175386E0,-1.375484467E-1,3.968826294E0
1.197289674E1,9.788417816E-1,3.742938042E-1,4.257008076E0
1.197794731E1,6.373806000E-1,8.463764191E-1,4.471520901E0
1.198299819E1,7.488126755E-1,1.160574913E0,3.892425776E0
1.198804882E1,4.449377060E-1,1.657577515E0,3.889898300E0
1.199309939E1,3.840475082E-1,1.967855453E0,3.770408869E0
1.199815002E1,5.053577423E-1,2.243778944E0,3.480186462E0
1.200320064E1,5.005240440E-1,2.460546017E0,3.419296741E0
1.200825122E1,6.073317528E-1,2.568345785E0,3.302833080E0
1.201330210E1,6.251211166E-1,2.613169193E0,3.123994827E0
1.201835273E1,8.060250282E-1,2.480747700E0,3.073072910E0
1.202340330E1,9.878706932E-1,2.327285051E0,3.028003693E0
1.202845392E1,1.104365349E0,2.254291773E0,2.997850418E0
1.203350455E1,1.236527920E0,2.102550507E0,3.007000685E0
1.203855512E1,1.242364407E0,1.979976416E0,2.963946342E0
1.204360601E1,1.090152264E0,1.999480724E0,2.842842102E0
1.204865663E1,9.022693634E-1,2.014986038E0,2.831572056E0
1.205370720E1,8.333263397E-1,2.098506927E0,2.905817270E0
1.205875783E1,8.282518387E-1,2.094788074E0,2.942020893E0
1.206380846E1,8.144373894E-1,2.106742859E0,2.977126122E0
1.206885903E1,9.149575233E-1,2.135655403E0,2.815069675E0
1.207390991E1,9.864683151E-1,2.161329985E0,2.563192368E0
1.207896054E1,1.119547844E0,2.134787083E0,2.337973595E0
1.208401111E1,1.267488956E0,2.013305902E0,2.191853523E0
1.208906174E1,1.308151245E0,1.959537268E0,2.010154247E0
1.209411236E1,1.313470364E0,1.902673244E0,1.887557030E0
1.209916293E1,1.237644672E0,1.866039991E0,1.816644192E0
1.210421382E1,1.247484684E0,1.761147976E0,1.767062187E0
1.210926444E1,1.033643246E0,1.751273632E0,1.674243450E0
1.211431502E1,1.006065369E0,1.745262861E0,1.566592693E0
1.211936564E1,1.046056271E0,1.679548264E0,1.472978115E0
1.212441627E1,1.188329697E0,1.644218206E0,1.395442486E0
1.212946684E1,1.382403851E0,1.583293676E0,1.306295872E0
1.213451772E1,1.544415712E0,1.575229883E0,1.136855125E0
1.213956835E1,1.662092924E0,1.497074604E0,1.037922859E0
1.214461892E1,1.739072323E0,1.505603313E0,9.256281853E-1
1.214966955E1,1.715635777E0,1.546711445E0,7.772817612E-1
1.215472017E1,1.678498030E0,1.529121876E0,6.621127129E-1
1.215977075E1,1.610041618E0,1.580583334E0,5.608706474E-1
1.216482168E1,1.589712143E0,1.570053816E0,3.922080994E-1
1.216987231E1,1.557910919E0,1.567547321E0,1.528606415E-1
1.217492288E1,1.556458235E0,1.549931049E0,-2.919387817E-1
1.217997351E1,1.541930437E0,1.430200100E0,-7.914299965E-1
