"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.273438110E-1,2.322879982E1,2.821859932E1,3.537999868E0
5.373438110E-1,2.324099922E1,2.808440018E1,4.038199902E0
5.473438110E-1,2.339959908E1,2.793799973E1,4.404200077E0
5.573438110E-1,2.361919975E1,2.773060036E1,4.782400131E0
5.673438110E-1,2.387539864E1,2.753540039E1,4.904399872E0
5.773438110E-1,2.429019928E1,2.727919960E1,4.953199863E0
5.873438110E-1,2.476599884E1,2.692539978E1,4.928800106E0
5.973438110E-1,2.522959900E1,2.662039948E1,4.977600098E0
6.073438110E-1,2.579080009E1,2.629100037E1,5.014199734E0
6.173438110E-1,2.615679932E1,2.593719864E1,5.124000072E0
6.273438110E-1,2.654719925E1,2.557119942E1,5.306999683E0
6.373438110E-1,2.691320038E1,2.516860008E1,5.538799763E0
6.473438110E-1,2.734020042E1,2.479039955E1,5.782799721E0
6.573438110E-1,2.765740013E1,2.446100044E1,6.087800026E0
6.673438110E-1,2.793799973E1,2.411940002E1,6.295199871E0
6.773438110E-1,2.826739883E1,2.375339890E1,6.502599716E0
6.873438110E-1,2.846259880E1,2.339959908E1,6.587999821E0
6.973438110E-1,2.884079933E1,2.297259903E1,6.648999691E0
7.073438110E-1,2.923119926E1,2.264319992E1,6.636799812E0
7.173438110E-1,2.953619957E1,2.227719879E1,6.539199829E0
7.273438110E-1,2.982899857E1,2.192339897E1,6.380599976E0
7.373438110E-1,3.010960007E1,2.153299904E1,6.160999775E0
7.473438110E-1,3.026819992E1,2.122799873E1,6.014599800E0
7.573438110E-1,3.039019966E1,2.094739914E1,5.965799809E0
7.673438110E-1,3.054879951E1,2.072780037E1,5.916999817E0
7.773438110E-1,3.056099892E1,2.063019943E1,5.941400051E0
7.873438110E-1,3.050000000E1,2.049600029E1,5.977999687E0
7.973438110E-1,3.047559929E1,2.049600029E1,6.026799679E0
8.073438110E-1,3.031699944E1,2.054479980E1,6.282999992E0
8.173438110E-1,3.014620018E1,2.066679955E1,6.466000080E0
8.273438110E-1,2.999979973E1,2.084980011E1,6.612400055E0
8.373438110E-1,2.978019905E1,2.109379959E1,6.661200047E0
8.473438110E-1,2.951179886E1,2.133779907E1,6.722199917E0
8.573438110E-1,2.925559998E1,2.163059998E1,6.710000038E0
8.673438110E-1,2.893840027E1,2.194779968E1,6.746599674E0
8.773438110E-1,2.865779877E1,2.228940010E1,6.807600021E0
8.873438110E-1,2.834059906E1,2.269199944E1,6.819799900E0
8.973438110E-1,2.807219887E1,2.307019997E1,6.831999779E0
9.073438110E-1,2.780379868E1,2.337520027E1,6.905200005E0
9.173438110E-1,2.759639931E1,2.365579987E1,6.941799641E0
9.273438110E-1,2.741339874E1,2.393639946E1,6.795399666E0
9.373438110E-1,2.720599937E1,2.420479965E1,6.783199787E0
9.473438110E-1,2.705959892E1,2.449759865E1,6.612400055E0
9.573438110E-1,2.686439896E1,2.477820015E1,6.612400055E0
9.673438110E-1,2.671800041E1,2.503439903E1,6.392799854E0
9.773438110E-1,2.648620033E1,2.532719994E1,6.331799984E0
9.873438110E-1,2.621780014E1,2.569319916E1,6.039000034E0
9.973438110E-1,2.596159935E1,2.605920029E1,5.782799721E0
1.007343811E0,2.563220024E1,2.652279854E1,5.611999989E0
1.017343811E0,2.533939934E1,2.698639870E1,5.392399788E0
1.027343811E0,2.507099915E1,2.743779945E1,5.136199951E0
1.037343811E0,2.469279861E1,2.786479950E1,4.855599880E0
1.047343811E0,2.443659973E1,2.819419861E1,4.611599922E0
1.057343811E0,2.416819954E1,2.845039940E1,4.245599747E0
1.067343811E0,2.399740028E1,2.870660019E1,3.964999914E0
1.077343811E0,2.381439972E1,2.898719978E1,3.659999847E0
1.087343811E0,2.359479904E1,2.919459915E1,3.452600002E0
1.097343811E0,2.336299896E1,2.942639923E1,3.098799944E0
1.107343811E0,2.314340019E1,2.962159920E1,2.903599977E0
1.117343811E0,2.302140045E1,2.978019905E1,2.500999928E0
1.127343811E0,2.280179977E1,3.003639984E1,2.220399857E0
1.137343811E0,2.256999969E1,3.043899918E1,1.988600016E0
1.147343811E0,2.219179916E1,3.071959877E1,1.732399940E0
1.157343811E0,2.186240005E1,3.097579956E1,1.512799978E0
1.167343811E0,2.167939949E1,3.126859856E1,1.256600022E0
1.177343811E0,2.145979881E1,3.143939972E1,9.393999577E-1
1.187343811E0,2.116699982E1,3.164679909E1,6.832000017E-1
1.197343811E0,2.088640022E1,3.187859917E1,3.781999946E-1
1.207343811E0,2.064239883E1,3.202499771E1,7.075999975E-1
1.217343811E0,2.048379898E1,3.215919876E1,3.781999946E-1
1.227343811E0,2.036179924E1,3.226900101E1,1.219999939E-1
1.237343811E0,2.020319939E1,3.241539764E1,-1.829999983E-1
1.247343811E0,2.002019882E1,3.251300049E1,-5.733999610E-1
1.257343811E0,1.986159897E1,3.269599915E1,-8.173999786E-1
1.267343811E0,1.978839874E1,3.280579758E1,-1.293200016E0
1.277343811E0,1.965419960E1,3.291559982E1,-1.646999955E0
1.287343811E0,1.953219986E1,3.300099945E1,-2.000799894E0
1.297343811E0,1.937360001E1,3.308639908E1,-2.403399944E0
1.307343811E0,1.930039978E1,3.326939774E1,-2.903599977E0
1.317343811E0,1.922719955E1,3.339139938E1,-3.379400015E0
1.327343811E0,1.905640030E1,3.345240021E1,-3.171999931E0
1.337343811E0,1.895879936E1,3.348899841E1,-3.513599873E0
1.347343811E0,1.884899902E1,3.353779984E1,-3.720999956E0
1.357343811E0,1.876359940E1,3.358660126E1,-4.086999893E0
1.367343811E0,1.866600037E1,3.357439804E1,-4.501800060E0
1.377343811E0,1.860499954E1,3.353779984E1,-4.806799889E0
1.387343811E0,1.853179932E1,3.348899841E1,-5.001999855E0
1.397343811E0,1.842199898E1,3.347679901E1,-5.184999943E0
1.407343811E0,1.844639969E1,3.347679901E1,-5.477799892E0
1.417343811E0,1.840979958E1,3.348899841E1,-5.636399746E0
1.427343811E0,1.837319946E1,3.351340103E1,-5.880399704E0
1.437343811E0,1.838539886E1,3.350119781E1,-5.965799809E0
1.447343811E0,1.839760017E1,3.351340103E1,-6.063399792E0
1.457343811E0,1.840979958E1,3.351340103E1,-6.148799896E0
1.467343811E0,1.838539886E1,3.347679901E1,-6.234200001E0
1.477343811E0,1.843420029E1,3.342799759E1,-6.404999733E0
1.487343811E0,1.837319946E1,3.340359879E1,-6.441599846E0
1.497343811E0,1.832439995E1,3.337919998E1,-6.685599804E0
1.507343811E0,1.833659935E1,3.333039856E1,-6.831999779E0
1.517343811E0,1.827560043E1,3.331819916E1,-7.075999737E0
1.527343811E0,1.801939964E1,3.380619812E1,-6.392799854E0
1.537343811E0,1.797060013E1,3.373299789E1,-6.685599804E0
1.547343811E0,1.800720024E1,3.370859909E1,-6.856400013E0
1.557343811E0,1.800720024E1,3.370859909E1,-6.953999996E0
1.567343811E0,1.793400002E1,3.368420029E1,-7.161399841E0
1.577343811E0,1.790959930E1,3.363539886E1,-7.197999954E0
1.587343811E0,1.786079979E1,3.364759827E1,-7.222399712E0
1.597343811E0,1.783639908E1,3.361100006E1,-7.112599850E0
1.607343811E0,1.782419968E1,3.367200089E1,-6.917399883E0
1.617343811E0,1.787299919E1,3.370859909E1,-6.734399796E0
1.627343811E0,1.794619942E1,3.372079849E1,-6.722199917E0
1.637343811E0,1.805599976E1,3.373299789E1,-6.587999821E0
1.647343811E0,1.825119972E1,3.374520111E1,-6.331799984E0
1.657343811E0,1.849519920E1,3.370859909E1,-6.063399792E0
1.667343811E0,1.873920059E1,3.365979767E1,-5.758399963E0
1.677343811E0,1.903199959E1,3.362319946E1,-5.404599667E0
1.687343811E0,1.928820038E1,3.356219864E1,-5.148399830E0
1.697343811E0,1.964200020E1,3.348899841E1,-4.672599792E0
1.707343811E0,1.999580002E1,3.344020081E1,-4.099199772E0
1.717343811E0,2.034959984E1,3.333039856E1,-3.464799881E0
1.727343811E0,2.075219917E1,3.318399811E1,-2.781599998E0
1.737343811E0,2.122799873E1,3.303759766E1,-2.098399878E0
1.747343811E0,2.165499878E1,3.286679840E1,-1.268800020E0
1.757343811E0,2.213080025E1,3.269599915E1,-4.879999757E-1
1.767343811E0,2.259440041E1,3.253739929E1,4.269999862E-1
1.777343811E0,2.289939880E1,3.232999802E1,1.305400014E0
1.787343811E0,2.318000031E1,3.219580078E1,2.110599995E0
1.797343811E0,2.344840050E1,3.206159973E1,2.927999973E0
1.807343811E0,2.358259964E1,3.196399879E1,3.733199835E0
1.817343811E0,2.365579987E1,3.189079857E1,4.513999939E0
1.827343811E0,2.371679878E1,3.181760025E1,5.099599838E0
1.837343811E0,2.377779961E1,3.173219872E1,5.697400093E0
1.847343811E0,2.388759995E1,3.158580017E1,6.173199654E0
1.857343811E0,2.407059860E1,3.153699875E1,6.551399708E0
1.867343811E0,2.431459999E1,3.130519867E1,6.917399883E0
1.877343811E0,2.460739899E1,3.100020027E1,7.124799728E0
1.887343811E0,2.508320045E1,3.064639854E1,7.319999695E0
1.897343811E0,2.549799919E1,3.031699944E1,7.478600025E0
1.907343811E0,2.605920029E1,2.990219879E1,7.868999958E0
1.917343811E0,2.648620033E1,2.946299934E1,8.100799561E0
1.927343811E0,2.693759918E1,2.908479881E1,8.466799736E0
1.937343811E0,2.738899994E1,2.860899925E1,8.832799911E0
1.947343811E0,2.779159927E1,2.819419861E1,9.308599472E0
1.957343811E0,2.815760040E1,2.780379868E1,9.662400246E0
1.967343811E0,2.846259880E1,2.743779945E1,9.918600082E0
1.977343811E0,2.886520004E1,2.707180023E1,1.022359943E1
1.987343811E0,2.921899986E1,2.666919899E1,1.032119942E1
1.997343811E0,2.965819931E1,2.626659966E1,1.049199963E1
2.007343811E0,2.997539902E1,2.609580040E1,1.099219990E1
2.017343811E0,3.040239906E1,2.575419998E1,1.104099941E1
2.027343811E0,3.070739937E1,2.540040016E1,1.090679932E1
2.037343811E0,3.108559990E1,2.504660034E1,1.082139969E1
2.047343811E0,3.141499901E1,2.474160004E1,1.080919933E1
2.057343811E0,3.163459969E1,2.443659973E1,1.073600006E1
2.067343811E0,3.175659943E1,2.426580048E1,1.062619972E1
2.077343811E0,3.176879883E1,2.411940002E1,1.057740021E1
2.087343811E0,3.190299988E1,2.402179909E1,1.050419998E1
2.097343811E0,3.189079857E1,2.399740028E1,1.035779953E1
2.107343811E0,3.192739868E1,2.409499931E1,1.033339977E1
2.117343811E0,3.170779991E1,2.429019928E1,1.034560013E1
2.127343811E0,3.150039864E1,2.453419876E1,1.019919968E1
2.137343811E0,3.128079987E1,2.490019989E1,1.007719994E1
2.147343811E0,3.100020027E1,2.525399971E1,1.011380005E1
2.157343811E0,3.074399948E1,2.572979927E1,1.001620007E1
2.167343811E0,3.042679977E1,2.616899872E1,1.004059982E1
2.177343811E0,3.003639984E1,2.649839973E1,1.002839947E1
2.187343811E0,2.965819931E1,2.682779884E1,1.001620007E1
2.197343811E0,2.943859863E1,2.716939926E1,9.991799355E0
2.207343811E0,2.913360023E1,2.754759979E1,9.942999840E0
2.217343811E0,2.874320030E1,2.784039879E1,9.967399597E0
2.227343811E0,2.847480011E1,2.819419861E1,9.881999969E0
2.237343811E0,2.820639992E1,2.851140022E1,9.821000099E0
2.247343811E0,2.788920021E1,2.888959885E1,9.613599777E0
2.257343811E0,2.752319908E1,2.942639923E1,9.454999924E0
2.267343811E0,2.714499855E1,2.988999939E1,9.210999489E0
2.277343811E0,2.671800041E1,3.037800026E1,8.881599426E0
2.287343811E0,2.625440025E1,3.084159851E1,8.564399719E0
2.297343811E0,2.590060043E1,3.131739998E1,8.064199448E0
2.307343811E0,2.549799919E1,3.173219872E1,7.576200008E0
2.317343811E0,2.511979866E1,3.215919876E1,7.063799858E0
2.327343811E0,2.475379944E1,3.256179810E1,6.697799683E0
2.337343811E0,2.441219902E1,3.291559982E1,6.148799896E0
2.347343811E0,2.409499931E1,3.337919998E1,5.709599972E0
2.357343811E0,2.382659912E1,3.362319946E1,5.294799805E0
2.367343811E0,2.354599953E1,3.395259857E1,5.001999855E0
2.377343811E0,2.328979874E1,3.425759888E1,4.770199776E0
2.387343811E0,2.302140045E1,3.462360001E1,4.513999939E0
2.397343811E0,2.266759872E1,3.495299911E1,4.123600006E0
2.407343811E0,2.235039902E1,3.527019882E1,3.720999956E0
2.417343811E0,2.203319931E1,3.555080032E1,3.355000019E0
2.427343811E0,2.169159889E1,3.580699921E1,2.830399990E0
2.437343811E0,2.130119896E1,3.617300034E1,2.330199957E0
2.447343811E0,2.097179985E1,3.639260101E1,1.744599938E0
2.457343811E0,2.056920052E1,3.666099930E1,1.085799932E0
2.467343811E0,2.016659927E1,3.694160080E1,4.513999820E-1
2.477343811E0,1.984939957E1,3.712459946E1,-1.219999939E-1
2.487343811E0,1.953219986E1,3.733200073E1,-7.563999891E-1
2.497343811E0,1.933699989E1,3.751499939E1,-1.354200006E0
2.507343811E0,1.905640030E1,3.763700104E1,-2.000799894E0
2.517343811E0,1.889780045E1,3.773460007E1,-2.598599911E0
2.527343811E0,1.876359940E1,3.788100052E1,-3.281800032E0
2.537343811E0,1.865379906E1,3.794199753E1,-3.818599939E0
2.547343811E0,1.865379906E1,3.794199753E1,-4.574999809E0
2.557343811E0,1.862940025E1,3.797859955E1,-5.282599926E0
2.567343811E0,1.859280014E1,3.796640015E1,-5.831599712E0
2.577343811E0,1.853179932E1,3.788100052E1,-6.441599846E0
2.587343811E0,1.847080040E1,3.783219910E1,-6.929599762E0
2.597343811E0,1.842199898E1,3.781999969E1,-7.405399799E0
2.607343811E0,1.838539886E1,3.774679947E1,-7.771399975E0
2.617343811E0,1.831220055E1,3.768579865E1,-8.259399414E0
2.627343811E0,1.816580009E1,3.760039902E1,-8.466799736E0
2.637343811E0,1.804380035E1,3.755159760E1,-8.771800041E0
2.647343811E0,1.797060013E1,3.751499939E1,-9.174399376E0
2.657343811E0,1.781200027E1,3.744179916E1,-9.503799438E0
2.667343811E0,1.770219994E1,3.740520096E1,-9.711199760E0
2.677343811E0,1.753139877E1,3.730759811E1,-9.955200195E0
2.687343811E0,1.742160034E1,3.724660110E1,-1.021140003E1
2.697343811E0,1.732399940E1,3.714899826E1,-1.044320011E1
2.707343811E0,1.720199966E1,3.707579803E1,-1.073600006E1
2.717343811E0,1.706780052E1,3.701480103E1,-1.093120003E1
2.727343811E0,1.688479996E1,3.699039841E1,-1.110200024E1
2.737343811E0,1.675059891E1,3.690499878E1,-1.123619938E1
2.747343811E0,1.665299988E1,3.678300095E1,-1.151679993E1
2.757343811E0,1.656760025E1,3.663660049E1,-1.200479984E1
2.767343811E0,1.640900040E1,3.652679825E1,-1.239519978E1
2.777343811E0,1.632359886E1,3.642919922E1,-1.282219982E1
2.787343811E0,1.614060020E1,3.633160019E1,-1.310279942E1
2.797343811E0,1.612839890E1,3.620959854E1,-1.351760006E1
2.807343811E0,1.600639915E1,3.594120026E1,-1.395679951E1
2.817343811E0,1.594539928E1,3.580699921E1,-1.433500004E1
2.827343811E0,1.587220001E1,3.577040100E1,-1.471319962E1
2.837343811E0,1.579899979E1,3.570940018E1,-1.481079960E1
2.847343811E0,1.575019932E1,3.556299973E1,-1.503039932E1
2.857343811E0,1.571360016E1,3.544099808E1,-1.518900013E1
2.867343811E0,1.575019932E1,3.531900024E1,-1.535979939E1
2.877343811E0,1.560379982E1,3.523360062E1,-1.544519997E1
2.887343811E0,1.560379982E1,3.522140121E1,-1.529879951E1
2.897343811E0,1.554279995E1,3.520919800E1,-1.517679977E1
2.907343811E0,1.556719971E1,3.511159897E1,-1.503039932E1
2.917343811E0,1.550619984E1,3.509939957E1,-1.492059994E1
2.927343811E0,1.543299961E1,3.518479919E1,-1.451799965E1
2.937343811E0,1.529879951E1,3.530680084E1,-1.410319996E1
2.947343811E0,1.523779964E1,3.541659927E1,-1.365180016E1
2.957343811E0,1.518900013E1,3.547760010E1,-1.306619930E1
2.967343811E0,1.517679977E1,3.564839935E1,-1.240740013E1
2.977343811E0,1.518900013E1,3.585580063E1,-1.162659931E1
2.987343811E0,1.518900013E1,3.603879929E1,-1.079699993E1
2.997343811E0,1.523779964E1,3.619739914E1,-9.881999969E0
3.007343811E0,1.532319927E1,3.628279877E1,-9.149999619E0
3.017343811E0,1.542079926E1,3.629499817E1,-8.210599899E0
3.027343811E0,1.546959972E1,3.639260101E1,-7.295599937E0
3.037343811E0,1.556719971E1,3.651459885E1,-6.368400097E0
3.047343811E0,1.556719971E1,3.652679825E1,-5.648600101E0
3.057343811E0,1.540859985E1,3.652679825E1,-4.916599751E0
3.067343811E0,1.527439976E1,3.649020004E1,-4.209000111E0
3.077343811E0,1.517679977E1,3.646579742E1,-3.598999977E0
3.087343811E0,1.500599957E1,3.646579742E1,-3.001199961E0
3.097343811E0,1.485960007E1,3.646579742E1,-2.427799940E0
3.107343811E0,1.470099926E1,3.639260101E1,-1.939799905E0
3.117343811E0,1.451799965E1,3.629499817E1,-1.451799989E0
3.127343811E0,1.439599991E1,3.622179794E1,-8.905999660E-1
3.137343811E0,1.442039967E1,3.607539749E1,-3.781999946E-1
3.147343811E0,1.335900021E1,3.633160019E1,3.013399839E0
3.157343811E0,1.326139927E1,3.614859772E1,3.586799860E0
3.167343811E0,1.052859974E1,3.202499771E1,-7.320000231E-2
3.177343811E0,1.050419998E1,3.191519928E1,3.781999946E-1
3.187343811E0,1.046759987E1,3.176879883E1,8.051999807E-1
3.197343811E0,1.043099976E1,3.161019897E1,1.183400035E0
3.207343811E0,1.034560013E1,3.151259995E1,1.390799999E0
3.217343811E0,1.016259956E1,3.143939972E1,1.610399961E0
3.227343811E0,9.930799484E0,3.139060020E1,1.890999913E0
3.237343811E0,9.760000229E0,3.139060020E1,1.976400018E0
3.247343811E0,9.601399422E0,3.135400009E1,2.000799894E0
3.257343811E0,9.333000183E0,3.129299927E1,2.049599886E0
3.267343811E0,9.076799393E0,3.126859856E1,2.000799894E0
3.277343811E0,8.783999443E0,3.134179878E1,1.976400018E0
3.287343811E0,8.503399849E0,3.132959938E1,1.915399909E0
3.297343811E0,8.259399414E0,3.128079987E1,1.829999924E0
3.307343811E0,8.052000046E0,3.125639915E1,1.683599949E0
3.317343811E0,7.795799732E0,3.129299927E1,1.561599970E0
3.327343811E0,7.527400017E0,3.130519867E1,1.512799978E0
3.337343811E0,7.319999695E0,3.135400009E1,1.195600033E0
3.347343811E0,5.611999989E0,3.017059898E1,1.890999913E0
3.357343811E0,5.465600014E0,3.014620018E1,1.512799978E0
3.367343811E0,5.343599796E0,3.017059898E1,1.097999930E0
3.377343811E0,5.233799934E0,3.026819992E1,6.832000017E-1
3.387343811E0,5.172800064E0,3.029259872E1,3.903999925E-1
3.397343811E0,5.197199821E0,3.025599861E1,3.660000116E-2
3.407343811E0,5.197199821E0,3.024379921E1,-3.659999967E-1
3.417343811E0,5.172800064E0,3.017059898E1,-5.489999652E-1
3.427343811E0,5.172800064E0,3.015839958E1,-5.001999736E-1
3.437343811E0,5.148399830E0,3.013399887E1,-5.978000164E-1
3.447343811E0,5.136199951E0,3.014620018E1,-4.879999757E-1
3.457343811E0,5.124000072E0,3.009739876E1,-3.659999967E-1
3.467343811E0,5.124000072E0,3.002419853E1,-2.439999878E-1
3.477343811E0,5.038599968E0,2.999979973E1,-2.439999953E-2
3.487343811E0,4.977600098E0,3.002419853E1,2.317999899E-1
3.497343811E0,4.892199993E0,3.003639984E1,5.001999736E-1
3.507343811E0,4.782400131E0,3.003639984E1,8.051999807E-1
3.517343811E0,4.672599792E0,3.002419853E1,9.759999514E-1
3.527343811E0,4.623799801E0,3.009739876E1,1.012599945E0
3.537343811E0,4.513999939E0,3.010960007E1,1.000399947E0
3.547343811E0,4.391999722E0,3.021939850E1,8.661999702E-1
3.557343811E0,4.269999981E0,3.029259872E1,6.588000059E-1
3.567343811E0,4.123600006E0,3.035359955E1,3.659999967E-1
3.577343811E0,4.086999893E0,3.042679977E1,-2.439999953E-2
3.587343811E0,4.038199902E0,3.046339989E1,-5.001999736E-1
3.597343811E0,4.038199902E0,3.050000000E1,-8.173999786E-1
3.607343811E0,4.001599789E0,3.041459846E1,-1.158999920E0
3.617343811E0,4.099199772E0,3.043899918E1,-1.488399982E0
3.627343811E0,4.086999893E0,3.036579895E1,-1.842199922E0
3.637343811E0,4.172399998E0,3.037800026E1,-2.220399857E0
3.647343811E0,4.294399738E0,3.036579895E1,-2.440000057E0
3.657343811E0,4.245599747E0,3.042679977E1,-2.708400011E0
3.667343811E0,4.172399998E0,3.043899918E1,-3.037799835E0
3.677343811E0,4.062600136E0,3.048779869E1,-3.440399885E0
3.687343811E0,3.964999914E0,3.053660011E1,-3.745399952E0
3.697343811E0,3.672199965E0,3.056099892E1,-4.135799885E0
3.707343811E0,3.501399994E0,3.063419914E1,-4.428599834E0
3.717343811E0,3.233000040E0,3.060980034E1,-4.660399914E0
3.727343811E0,2.964599848E0,3.059759903E1,-4.916599751E0
3.737343811E0,2.769399881E0,3.052439880E1,-5.172800064E0
3.747343811E0,2.622999907E0,3.051219940E1,-5.551000118E0
3.757343811E0,2.440000057E0,3.045119858E1,-5.685199738E0
3.767343811E0,2.244799852E0,3.040239906E1,-5.916999817E0
3.777343811E0,2.220399857E0,3.034140015E1,-6.209799767E0
3.787343811E0,2.000799894E0,3.021939850E1,-6.502599716E0
3.797343811E0,1.915399909E0,3.019499969E1,-6.868599892E0
3.807343811E0,1.817799926E0,3.017059898E1,-7.149199963E0
3.817343811E0,1.707999945E0,3.014620018E1,-7.502999783E0
3.827343811E0,1.488399982E0,2.999979973E1,-7.759199619E0
3.837343811E0,1.463999987E0,2.995100021E1,-8.210599899E0
3.847343811E0,1.354200006E0,2.992659950E1,-8.649800301E0
3.857343811E0,1.195600033E0,2.990219879E1,-8.930399895E0
3.867343811E0,1.110199928E0,2.981679916E1,-9.369600296E0
3.877343811E0,1.000399947E0,2.968260002E1,-9.625800133E0
3.887343811E0,8.173999786E-1,2.960939980E1,-1.007719994E1
3.897343811E0,7.441999912E-1,2.957279968E1,-1.052859974E1
3.907343811E0,9.637999535E-1,3.003639984E1,-1.078479958E1
3.917343811E0,8.173999786E-1,2.995100021E1,-1.108979988E1
3.927343811E0,7.319999933E-1,2.982899857E1,-1.144359970E1
3.937343811E0,6.100000143E-1,2.967039871E1,-1.185839939E1
3.947343811E0,4.879999757E-1,2.959719849E1,-1.222439957E1
3.957343811E0,3.781999946E-1,2.951179886E1,-1.270020008E1
3.967343811E0,3.416000009E-1,2.935319901E1,-1.306619930E1
3.977343811E0,3.294000030E-1,2.925559998E1,-1.326139927E1
3.987343811E0,3.294000030E-1,2.917020035E1,-1.352979946E1
3.997343811E0,3.537999988E-1,2.902379990E1,-1.384700012E1
4.007343811E0,3.416000009E-1,2.895059967E1,-1.400559998E1
4.017343811E0,3.903999925E-1,2.884079933E1,-1.415199947E1
4.027343811E0,4.147999883E-1,2.875539970E1,-1.415199947E1
4.037343811E0,5.123999715E-1,2.856019974E1,-1.421299934E1
4.047343811E0,5.856000185E-1,2.849919891E1,-1.432279968E1
4.057343811E0,6.466000080E-1,2.835280037E1,-1.444479942E1
4.067343811E0,7.197999954E-1,2.829179955E1,-1.461559963E1
4.077343811E0,6.832000017E-1,2.826739883E1,-1.465219975E1
4.087343811E0,7.929999828E-1,2.818199921E1,-1.466440010E1
4.097343811E0,7.807999849E-1,2.819419861E1,-1.473759937E1
4.107343811E0,8.295999765E-1,2.815760040E1,-1.471319962E1
4.117343811E0,8.173999786E-1,2.821859932E1,-1.461559963E1
4.127343811E0,8.051999807E-1,2.825519943E1,-1.435939980E1
4.137343811E0,7.929999828E-1,2.836499977E1,-1.411539936E1
4.147343811E0,7.807999849E-1,2.849919891E1,-1.361520004E1
4.157343811E0,7.929999828E-1,2.869439888E1,-1.311499977E1
4.167343811E0,7.319999933E-1,2.895059967E1,-1.262699986E1
4.177343811E0,7.685999870E-1,2.923119926E1,-1.188280010E1
4.187343811E0,7.929999828E-1,2.947519875E1,-1.117519951E1
4.197343811E0,8.905999660E-1,2.980459976E1,-1.035779953E1
4.207343811E0,3.367199898E0,3.119540024E1,-6.466000080E0
4.217343811E0,3.415999889E0,3.137839890E1,-5.368000031E0
4.227343811E0,3.574599981E0,3.158580017E1,-4.245599747E0
4.237343811E0,3.696599960E0,3.169559860E1,-3.086599827E0
4.247343811E0,3.781999826E0,3.181760025E1,-1.890999913E0
4.257343811E0,3.964999914E0,3.192739868E1,-7.441999912E-1
4.267343811E0,4.038199902E0,3.203720093E1,3.781999946E-1
4.277343811E0,4.038199902E0,3.209819794E1,1.439599991E0
4.287343811E0,4.123600006E0,3.212260056E1,2.342400074E0
4.297343811E0,4.135799885E0,3.218359756E1,3.428200006E0
4.307343811E0,4.135799885E0,3.217139816E1,4.404200077E0
4.317343811E0,4.172399998E0,3.220800018E1,5.428999901E0
4.327343811E0,3.672199965E0,3.306200027E1,6.331799984E0
4.337343811E0,3.720999956E0,3.290340042E1,7.441999912E0
4.347343811E0,3.855199814E0,3.265940094E1,8.674200058E0
4.357343811E0,4.123600006E0,3.245199966E1,9.967399597E0
4.367343811E0,4.330999851E0,3.219580078E1,1.111419964E1
4.377343811E0,4.672599792E0,3.181760025E1,1.233419991E1
4.387343811E0,5.075200081E0,3.147599983E1,1.346879959E1
