"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.698117800E-1,6.942656040E-1,8.368737102E-1,1.175750941E-1
1.723370400E-1,7.027874589E-1,7.953296304E-1,1.154446304E-1
1.748623530E-1,7.208964229E-1,7.441984415E-1,1.143793985E-1
1.773876130E-1,7.411358953E-1,6.845453978E-1,1.101184636E-1
1.800304260E-1,7.656362653E-1,6.121095419E-1,1.058575287E-1
1.825557380E-1,7.986584306E-1,5.354127288E-1,9.413997084E-2
1.850809990E-1,8.359416127E-1,4.448679388E-1,8.242240548E-2
1.876063110E-1,8.753552437E-1,3.480648994E-1,7.070484012E-2
1.901315720E-1,9.158340693E-1,2.489982247E-1,5.366111174E-2
1.926568320E-1,9.627043605E-1,1.499315500E-1,3.661738336E-2
1.951821450E-1,1.007444143E0,5.619104207E-2,2.063889056E-2
1.977074570E-1,1.047922969E0,-3.541899845E-2,1.464695437E-3
2.002327180E-1,1.088401794E0,-1.206376404E-1,-2.303566411E-2
2.027580300E-1,1.122489333E0,-1.994648874E-1,-4.753602296E-2
2.052833430E-1,1.151250601E0,-2.675066292E-1,-6.990591437E-2
2.078086030E-1,1.175750971E0,-3.271597028E-1,-9.866721183E-2
2.103338630E-1,1.190664172E0,-3.750951886E-1,-1.274285018E-1
2.128591760E-1,1.200251341E0,-4.123783410E-1,-1.561897993E-1
2.153844880E-1,1.204512239E0,-4.368786812E-1,-1.806901544E-1
2.179097490E-1,1.201316595E0,-4.443353117E-1,-2.062557489E-1
2.204350090E-1,1.195990324E0,-4.368786812E-1,-2.348838747E-1
2.229603220E-1,1.187468529E0,-4.145087898E-1,-2.529928386E-1
2.254856340E-1,1.171490073E0,-3.772256374E-1,-2.742975056E-1
2.280108950E-1,1.153381109E0,-3.250292242E-1,-2.934716940E-1
2.305362070E-1,1.131011128E0,-2.557890713E-1,-3.126458824E-1
2.330614680E-1,1.107576013E0,-1.728340536E-1,-3.296896219E-1
2.355867800E-1,1.082010388E0,-6.950645149E-2,-3.435376585E-1
2.381120930E-1,1.050053477E0,4.127778113E-2,-3.552552164E-1
2.406373530E-1,1.014900804E0,1.680405140E-1,-3.701684773E-1
2.431626650E-1,9.776176214E-1,3.161078990E-1,-3.786903322E-1
2.456879260E-1,9.350082874E-1,4.800206423E-1,-3.872122169E-1
2.482132380E-1,8.881380558E-1,6.611102223E-1,-3.925383687E-1
2.507384990E-1,8.380720615E-1,8.581783772E-1,-3.893426657E-1
2.532638110E-1,7.816147208E-1,1.068961382E0,-3.808208108E-1
2.557890720E-1,7.283530831E-1,1.289464593E0,-3.722989559E-1
2.583143840E-1,6.709636450E-1,1.500380754E0,-3.595161438E-1
2.608396450E-1,6.038539410E-1,1.695185184E0,-3.456681073E-1
2.633649570E-1,5.335485935E-1,1.867752910E0,-3.371462524E-1
2.658902700E-1,4.632432163E-1,2.005167961E0,-3.296896219E-1
2.684155300E-1,3.865464330E-1,2.102104187E0,-3.201025128E-1
2.709408430E-1,3.087844253E-1,2.153235435E0,-3.051892519E-1
2.734661030E-1,2.278267145E-1,2.159626722E0,-2.828193605E-1
2.759914150E-1,1.404775977E-1,2.121278524E0,-2.497971505E-1
2.785166760E-1,4.793548584E-2,2.039255381E0,-2.126471400E-1
2.810419880E-1,-5.006595328E-2,1.926340818E0,-1.583202630E-1
2.835672490E-1,-1.565892547E-1,1.776142955E0,-9.440627694E-2
2.860925610E-1,-2.652430236E-1,1.606904030E0,-1.451379992E-2
2.886178220E-1,-3.781577349E-1,1.422618747E0,7.390054315E-2
2.911431340E-1,-4.974638224E-1,1.229811549E0,1.740324497E-1
2.936684470E-1,-6.208977103E-1,1.031678200E0,2.805557549E-1
2.961937070E-1,-7.497909069E-1,8.336780071E-1,3.945356905E-1
2.987190200E-1,-8.765535951E-1,6.440665126E-1,5.019910336E-1
3.012442800E-1,-1.005446792E0,4.629769027E-1,5.936011076E-1
3.037695400E-1,-1.133274794E0,2.969337106E-1,6.734935641E-1
3.062948530E-1,-1.255643368E0,1.499315500E-1,7.427337170E-1
3.088201130E-1,-1.380275726E0,1.890788600E-2,7.938649058E-1
3.113454260E-1,-1.496386051E0,-9.294158220E-2,8.449960947E-1
3.139099050E-1,-1.605039835E0,-2.047910541E-1,8.886706233E-1
3.163959990E-1,-1.709432721E0,-3.101159632E-1,9.153015018E-1
3.189213110E-1,-1.800909638E0,-4.166392684E-1,9.355409145E-1
3.214465720E-1,-1.882932544E0,-5.338149071E-1,9.461932182E-1
3.239718840E-1,-1.961759806E0,-6.552514434E-1,9.493889213E-1
3.264971450E-1,-2.030999899E0,-7.681661844E-1,9.547150731E-1
3.290224570E-1,-2.095979214E0,-8.809477091E-1,9.600412846E-1
3.315477180E-1,-2.153501749E0,-9.906666875E-1,9.621717334E-1
3.340730300E-1,-2.206763268E0,-1.095059514E0,9.600412846E-1
3.365982900E-1,-2.252568483E0,-1.182408690E0,9.557803273E-1
3.391236030E-1,-2.300503969E0,-1.254844546E0,9.515193701E-1
3.416488630E-1,-2.343113184E0,-1.317693233E0,9.461932182E-1
3.441741760E-1,-2.377067566E0,-1.360302567E0,9.408670664E-1
3.466994360E-1,-2.413285494E0,-1.393324852E0,9.419323206E-1
3.492247490E-1,-2.448438168E0,-1.411433816E0,9.483237267E-1
3.517500610E-1,-2.481460333E0,-1.422086120E0,9.579107761E-1
3.542753220E-1,-2.511286736E0,-1.423151374E0,9.760197401E-1
3.568006340E-1,-2.553896189E0,-1.418890357E0,1.001585364E0
3.593258950E-1,-2.600766420E0,-1.408238053E0,1.034474373E0
3.618512070E-1,-2.647636652E0,-1.390129089E0,1.068561912E0
3.643764680E-1,-2.701963663E0,-1.372020125E0,1.099453688E0
3.669017800E-1,-2.760551453E0,-1.349650264E0,1.130345345E0
3.694270400E-1,-2.820204496E0,-1.325149894E0,1.153780460E0
3.719523530E-1,-2.880922794E0,-1.301714778E0,1.177215695E0
3.744776650E-1,-2.944836617E0,-1.283605814E0,1.205976963E0
3.770029260E-1,-3.010747910E0,-1.251648784E0,1.242194891E0
3.795281860E-1,-3.072531462E0,-1.215430856E0,1.285869360E0
3.820534990E-1,-3.136445522E0,-1.181343436E0,1.331674457E0
3.845787590E-1,-3.196098566E0,-1.139799356E0,1.394523144E0
3.871040720E-1,-3.257882118E0,-1.093994260E0,1.468024254E0
3.896293840E-1,-3.312208891E0,-1.051385045E0,1.551112413E0
3.921938110E-1,-3.366535902E0,-1.002384305E0,1.636197925E0
3.946799570E-1,-3.419797421E0,-9.512531161E-1,1.727807999E0
3.972052180E-1,-3.469863415E0,-9.011871219E-1,1.815157056E0
3.997305300E-1,-3.511407614E0,-8.660344481E-1,1.896114826E0
4.022558430E-1,-3.546560287E0,-8.489907384E-1,1.963224411E0
4.047811030E-1,-3.561473370E0,-8.532516360E-1,2.019681931E0
4.073064150E-1,-3.558277845E0,-8.788172603E-1,2.056964874E0
4.098316760E-1,-3.538038254E0,-9.299484491E-1,2.071878195E0
4.123569880E-1,-3.486907244E0,-9.938623905E-1,2.075073957E0
4.148822490E-1,-3.416601658E0,-1.064167738E0,2.053769350E0
4.174075610E-1,-3.324991703E0,-1.133407950E0,2.011159897E0
4.199328220E-1,-3.218468428E0,-1.191995740E0,1.938724160E0
4.224581340E-1,-3.087444782E0,-1.239931226E0,1.838592172E0
4.249833950E-1,-2.941641092E0,-1.269757748E0,1.712894678E0
4.275087070E-1,-2.798899889E0,-1.282540560E0,1.568156123E0
4.300339680E-1,-2.655093193E0,-1.270823002E0,1.406240702E0
4.325592800E-1,-2.515547752E0,-1.225018024E0,1.233672976E0
4.350845400E-1,-2.390915632E0,-1.133407950E0,1.048322439E0
4.376098530E-1,-2.284525394E0,-9.959928989E-1,8.567136526E-1
4.401351650E-1,-2.193980455E0,-8.287512660E-1,6.745588183E-1
4.426604260E-1,-2.118349075E0,-6.232944727E-1,5.041215420E-1
4.451857380E-1,-2.061891556E0,-3.889431953E-1,3.476654291E-1
4.477109990E-1,-2.015021324E0,-1.302247345E-1,2.091851383E-1
4.502363110E-1,-1.977738261E0,1.424749196E-1,8.348763734E-2
4.527615720E-1,-1.950042248E0,4.086500108E-1,-2.516612969E-2
4.552868840E-1,-1.920215726E0,6.515231729E-1,-1.157109365E-1
4.578121450E-1,-1.893584847E0,8.549826741E-1,-1.902772486E-1
4.603374570E-1,-1.870149732E0,1.016764879E0,-2.497971505E-1
4.628627180E-1,-1.847779870E0,1.142462373E0,-2.998631001E-1
4.653880300E-1,-1.833931804E0,1.230876803E0,-3.477985859E-1
4.679132900E-1,-1.831801295E0,1.275616527E0,-3.872122169E-1
4.704386030E-1,-1.830736160E0,1.288399339E0,-4.202344418E-1
4.729638630E-1,-1.850975513E0,1.269225121E0,-4.511261880E-1
4.754891760E-1,-1.880802035E0,1.224485397E0,-4.745613039E-1
4.780144880E-1,-1.919150472E0,1.148853779E0,-4.905398190E-1
4.805397490E-1,-1.971346855E0,1.049787164E0,-4.979964495E-1
4.830650610E-1,-2.038456440E0,9.327446818E-1,-5.075835586E-1
4.855903220E-1,-2.114088058E0,7.910686731E-1,-5.097140074E-1
4.881156340E-1,-2.188654423E0,6.291532516E-1,-5.011921525E-1
4.906408950E-1,-2.258959770E0,4.448679388E-1,-4.809527099E-1
4.931662070E-1,-2.315417051E0,2.500634491E-1,-4.447347820E-1
4.956914680E-1,-2.356961250E0,4.021254554E-2,-3.967992961E-1
4.982167800E-1,-2.388785124E0,-1.877473146E-1,-3.467333615E-1
5.007420400E-1,-2.409024477E0,-4.347482324E-1,-2.892107666E-1
5.032673530E-1,-2.411154985E0,-6.946650743E-1,-2.189053893E-1
5.057926130E-1,-2.400502682E0,-9.619054198E-1,-1.487331539E-1
5.083179260E-1,-2.384524107E0,-1.220757008E0,-7.097115368E-2
5.108432380E-1,-2.351634979E0,-1.473084092E0,1.105179265E-2
5.133684990E-1,-2.321808577E0,-1.721283436E0,9.307473898E-2
5.159329780E-1,-2.287721157E0,-1.960960865E0,1.708367467E-1
5.184190720E-1,-2.254698753E0,-2.195178986E0,2.422073632E-1
5.209443840E-1,-2.223807096E0,-2.419943094E0,3.050560951E-1
5.234696450E-1,-2.195045710E0,-2.629794121E0,3.604482114E-1
5.259949570E-1,-2.168415070E0,-2.824598551E0,4.093157947E-1
5.285202180E-1,-2.156697512E0,-3.004622936E0,4.593817294E-1
5.310455300E-1,-2.152436495E0,-3.167603493E0,5.051867366E-1
5.335708430E-1,-2.155632257E0,-3.305950642E0,5.520570278E-1
5.360961030E-1,-2.168415070E0,-3.410343409E0,5.978620052E-1
5.386213630E-1,-2.190784931E0,-3.488105536E0,6.436670423E-1
5.411466760E-1,-2.221676588E0,-3.546693325E0,6.916025281E-1
5.436719360E-1,-2.252568483E0,-3.572258949E0,7.384728193E-1
5.461972490E-1,-2.290916681E0,-3.572258949E0,7.885387540E-1
5.487225610E-1,-2.323939085E0,-3.542432308E0,8.386046886E-1
5.512478220E-1,-2.358958483E0,-3.492366552E0,8.854749799E-1
5.537731340E-1,-2.391980648E0,-3.412473917E0,9.291495085E-1
5.562983950E-1,-2.419676781E0,-3.307015896E0,9.696283340E-1
5.588237070E-1,-2.437785864E0,-3.181451559E0,1.009974003E0
5.613489680E-1,-2.445242405E0,-3.032319069E0,1.046191931E0
5.639134470E-1,-2.449503422E0,-2.860816479E0,1.076018453E0
5.663995400E-1,-2.448438168E0,-2.668009281E0,1.100518823E0
5.689248530E-1,-2.435655355E0,-2.443378210E0,1.118627787E0
5.714501130E-1,-2.411154985E0,-2.198374748E0,1.134606361E0
5.739754260E-1,-2.379198074E0,-1.929003835E0,1.140997767E0
5.765398530E-1,-2.339917421E0,-1.647782326E0,1.142062902E0
5.790259990E-1,-2.295177698E0,-1.356041670E0,1.134606361E0
5.815512590E-1,-2.237655163E0,-1.068428755E0,1.127149701E0
5.840765720E-1,-2.176936865E0,-7.958621979E-1,1.114366889E0
5.866018320E-1,-2.114088058E0,-5.444672108E-1,1.100518823E0
5.891271450E-1,-2.045913219E0,-3.271597028E-1,1.081344724E0
5.916524570E-1,-1.974542618E0,-1.483336985E-1,1.062170506E0
5.941777180E-1,-1.904237151E0,-7.722939365E-3,1.039800644E0
5.967030300E-1,-1.838192701E0,9.134373069E-2,1.016365409E0
5.992282900E-1,-1.777474403E0,1.616491079E-1,9.919982553E-1
6.017536030E-1,-1.730737329E0,1.968017966E-1,9.706935883E-1
6.042788630E-1,-1.684932351E0,2.021279633E-1,9.493889213E-1
6.068041760E-1,-1.645518661E0,1.840189993E-1,9.344756603E-1
6.093294360E-1,-1.612496495E0,1.478010863E-1,9.174319506E-1
6.118547490E-1,-1.587996125E0,8.921326697E-2,8.993229866E-1
6.143800090E-1,-1.569887161E0,1.251648832E-2,8.865401745E-1
6.169053220E-1,-1.561365247E0,-8.441971987E-2,8.769530654E-1
6.194305820E-1,-1.557104349E0,-1.930734813E-1,8.684312105E-1
6.219558950E-1,-1.553908706E0,-3.143768907E-1,8.684312105E-1
6.244811550E-1,-1.557104349E0,-4.368786812E-1,8.705616593E-1
6.270064680E-1,-1.569887161E0,-5.604457259E-1,8.737573624E-1
6.295317280E-1,-1.581604719E0,-6.829475164E-1,8.769530654E-1
6.320570400E-1,-1.601844192E0,-7.937317491E-1,8.854749799E-1
6.345823010E-1,-1.626344562E0,-9.043828249E-1,8.961272836E-1
6.371076130E-1,-1.646583915E0,-1.008775711E0,9.110405445E-1
6.396312590E-1,-1.663627625E0,-1.103581429E0,9.270190597E-1
6.421531340E-1,-1.683867097E0,-1.194126248E0,9.440627694E-1
6.446750090E-1,-1.696649909E0,-1.278279662E0,9.611064792E-1
6.471968840E-1,-1.708367467E0,-1.343258858E0,9.760197401E-1
6.497187590E-1,-1.714758873E0,-1.394389987E0,9.898678064E-1
6.522406340E-1,-1.715824127E0,-1.433670521E0,1.002650619E0
6.547625610E-1,-1.714758873E0,-1.469888449E0,1.007843614E0
6.572844360E-1,-1.713693619E0,-1.491193056E0,1.012104511E0
6.598063110E-1,-1.705171704E0,-1.499714971E0,1.011039257E0
6.623281860E-1,-1.692389011E0,-1.499714971E0,1.012104511E0
6.648500610E-1,-1.679606199E0,-1.490127802E0,1.008908868E0
6.673719360E-1,-1.662562490E0,-1.476279855E0,1.003715873E0
6.699741760E-1,-1.635931611E0,-1.462431788E0,9.930635095E-1
6.724960510E-1,-1.609300733E0,-1.440061927E0,9.898678064E-1
6.750179260E-1,-1.578409076E0,-1.402911901E0,9.792154431E-1
6.775398010E-1,-1.543256402E0,-1.364563465E0,9.568455815E-1
6.800616760E-1,-1.504907966E0,-1.330476046E0,9.270190597E-1
6.825835510E-1,-1.467624784E0,-1.293192863E0,9.014534354E-1
6.851054260E-1,-1.423950195E0,-1.256974936E0,8.726921678E-1
6.876273010E-1,-1.378145218E0,-1.215430856E0,8.364742398E-1
6.901491760E-1,-1.333405495E0,-1.177082539E0,7.970606089E-1
6.926710510E-1,-1.284404755E0,-1.139799356E0,7.555165291E-1
6.951929260E-1,-1.234338760E0,-1.100385666E0,7.192986012E-1
6.977148530E-1,-1.182142377E0,-1.052450180E0,6.862763762E-1
7.002381860E-1,-1.129013896E0,-9.991886020E-1,6.457974911E-1
7.027600610E-1,-1.073621750E0,-9.384703040E-1,6.021229625E-1
7.052819360E-1,-1.016099095E0,-8.777520061E-1,5.605788827E-1
7.078038110E-1,-9.596418142E-1,-8.129059672E-1,5.200999975E-1
7.103256860E-1,-9.021192193E-1,-7.447310090E-1,4.785559475E-1
7.128475610E-1,-8.382052183E-1,-6.776213646E-1,4.380770922E-1
7.153694880E-1,-7.817478776E-1,-6.105116606E-1,4.018591642E-1
7.178913630E-1,-7.252905369E-1,-5.423367620E-1,3.625786901E-1
7.204132380E-1,-6.613765359E-1,-4.688356817E-1,3.189041317E-1
7.229351130E-1,-6.027887464E-1,-3.953346014E-1,2.794905007E-1
7.254569880E-1,-5.463314056E-1,-3.218335211E-1,2.432725877E-1
7.279788630E-1,-4.910724163E-1,-2.451367527E-1,2.059894353E-1
7.305416240E-1,-4.388760030E-1,-1.728340536E-1,1.633801162E-1
7.330634990E-1,-3.898752928E-1,-9.933298081E-2,1.271621883E-1
7.355853740E-1,-3.408745527E-1,-2.370143496E-2,8.881380409E-2
7.381072490E-1,-2.950695455E-1,4.766917601E-2,4.833494872E-2
7.406291240E-1,-2.503297627E-1,1.233007237E-1,8.921326138E-3
7.431509990E-1,-2.034595013E-1,1.978670359E-1,-2.836182900E-2
7.456729260E-1,-1.555240154E-1,2.671071887E-1,-6.564498693E-2
7.481948010E-1,-1.118494645E-1,3.331516385E-1,-1.007976755E-1
7.507166760E-1,-7.137060910E-2,3.969324529E-1,-1.338198930E-1
7.532385510E-1,-2.769605815E-2,4.576507509E-1,-1.711030602E-1
7.557604260E-1,1.278279629E-2,5.141080618E-1,-2.094514370E-1
7.582823010E-1,5.326165259E-2,5.620435476E-1,-2.444709837E-1
7.608450610E-1,9.573781490E-2,6.067833900E-1,-2.785584331E-1
7.633669360E-1,1.351514459E-1,6.461969614E-1,-3.147763610E-1
7.658888110E-1,1.756303012E-1,6.802844405E-1,-3.467333615E-1
7.684106860E-1,2.171743810E-1,7.026543617E-1,-3.797555864E-1
7.709325610E-1,2.597837150E-1,7.228937745E-1,-4.106473327E-1
7.734544360E-1,2.981320918E-1,7.324808836E-1,-4.415390790E-1
7.759763630E-1,3.386109471E-1,7.410027385E-1,-4.671046734E-1
7.784982380E-1,3.801550269E-1,7.441984415E-1,-4.926702678E-1
7.810201130E-1,4.174381793E-1,7.410027385E-1,-5.129097104E-1
7.835419880E-1,4.579170346E-1,7.378070354E-1,-5.363448262E-1
7.860638630E-1,4.952002168E-1,7.324808836E-1,-5.565842390E-1
7.885857380E-1,5.314181447E-1,7.196980715E-1,-5.736280084E-1
7.911484990E-1,5.708317757E-1,7.090457082E-1,-5.885412693E-1
7.936703740E-1,6.091801524E-1,7.015891075E-1,-6.077154279E-1
7.961922490E-1,6.485937834E-1,6.898715496E-1,-6.258243918E-1
7.987141240E-1,6.846785545E-1,6.781539917E-1,-6.471290588E-1
8.012359990E-1,7.240921259E-1,6.728277802E-1,-6.652380228E-1
8.037578740E-1,7.613753080E-1,6.632407308E-1,-6.844122410E-1
8.062798010E-1,8.007889390E-1,6.557840705E-1,-7.089125514E-1
8.088016760E-1,8.412677646E-1,6.557840705E-1,-7.312824726E-1
8.113235510E-1,8.796161413E-1,6.579145193E-1,-7.536523938E-1
8.138454260E-1,9.168993235E-1,6.600450277E-1,-7.824136615E-1
8.163673010E-1,9.541825056E-1,6.696321368E-1,-8.090444803E-1
8.188891760E-1,9.935960770E-1,6.802844405E-1,-8.344769478E-1
8.214519360E-1,1.034074903E0,6.941324472E-1,-8.664339185E-1
8.239738110E-1,1.070292830E0,7.122414112E-1,-8.994561434E-1
8.264956860E-1,1.107576013E0,7.388722301E-1,-9.324783683E-1
8.290175610E-1,1.149120092E0,7.612421513E-1,-9.623048902E-1
8.315394360E-1,1.190664172E0,7.889382243E-1,-9.985228181E-1
8.340613110E-1,1.224751711E0,8.155690432E-1,-1.036871195E0
8.365832380E-1,1.264165282E0,8.390041590E-1,-1.073089123E0
8.391051130E-1,1.293858647E0,8.603088260E-1,-1.114633203E0
8.416269880E-1,1.321554661E0,8.720263839E-1,-1.157242537E0
8.441488630E-1,1.344989896E0,8.794830441E-1,-1.192395210E0
8.466707380E-1,1.366294503E0,8.805482388E-1,-1.219026089E0
8.491926130E-1,1.371620655E0,8.730916381E-1,-1.239265442E0
8.517554260E-1,1.363098860E0,8.624392748E-1,-1.252048254E0
8.542773010E-1,1.337533236E0,8.411346078E-1,-1.261635303E0
8.567991760E-1,1.304510951E0,8.134385943E-1,-1.266961575E0
8.593210510E-1,1.260969639E0,7.825468183E-1,-1.258439660E0
8.618429260E-1,1.202381730E0,7.441984415E-1,-1.238200188E0
8.643648010E-1,1.131011128E0,7.047848105E-1,-1.198786616E0
8.668867280E-1,1.042596817E0,6.781539917E-1,-1.142329216E0
8.694086030E-1,9.360735416E-1,6.728277802E-1,-1.073089123E0
8.719304780E-1,8.199630976E-1,6.770887375E-1,-9.921314120E-1
8.744523530E-1,6.932004094E-1,6.951977015E-1,-9.005213380E-1
8.769742280E-1,5.761579275E-1,7.154371142E-1,-8.026530743E-1
8.794961030E-1,4.856131077E-1,7.228937745E-1,-7.099778056E-1
8.820588110E-1,4.238295853E-1,7.154371142E-1,-6.226286888E-1
8.845806860E-1,3.929378390E-1,6.717625856E-1,-5.438014865E-1
8.871025610E-1,3.961335421E-1,5.982614756E-1,-4.734960794E-1
8.896244360E-1,4.248948097E-1,4.959991276E-1,-4.085168540E-1
8.921463110E-1,4.675041437E-1,3.704347908E-1,-3.552552164E-1
8.946681860E-1,5.122439265E-1,2.372806519E-1,-3.062545061E-1
8.971901130E-1,5.473966002E-1,1.179745570E-1,-2.679060996E-1
8.997119880E-1,5.623098612E-1,1.145125460E-2,-2.455362082E-1
9.022338630E-1,5.431357026E-1,-8.548495173E-2,-2.423405200E-1
9.047557380E-1,4.888088107E-1,-1.834863871E-1,-2.689713240E-1
9.072776130E-1,4.185034335E-1,-2.920069993E-1,-3.201025128E-1
9.097994880E-1,3.439370990E-1,-4.123783410E-1,-3.925383687E-1
9.123623010E-1,2.906754613E-1,-5.316844583E-1,-4.703003764E-1
9.148841760E-1,2.672403455E-1,-6.264901757E-1,-5.512580872E-1
9.174060510E-1,2.725664973E-1,-6.829475164E-1,-6.300853491E-1
9.199279260E-1,3.034582436E-1,-6.818822622E-1,-7.014559507E-1
9.224498010E-1,3.556546867E-1,-6.275554299E-1,-7.664351463E-1
9.249716760E-1,4.344819188E-1,-5.412715077E-1,-8.270202875E-1
9.274936030E-1,5.346138477E-1,-4.272916019E-1,-8.856080770E-1
9.300154780E-1,6.507242322E-1,-2.941374779E-1,-9.388697743E-1
9.325373530E-1,7.943975329E-1,-1.451379955E-1,-9.836095572E-1
9.350592280E-1,9.413996935E-1,1.251648832E-2,-1.033675551E0
9.375811030E-1,1.104380369E0,1.765623689E-1,-1.082676172E0
9.401029780E-1,1.272687197E0,3.438039720E-1,-1.125285506E0
9.426657380E-1,1.435534596E0,4.970643520E-1,-1.165764332E0
9.451876130E-1,1.587862968E0,6.312837005E-1,-1.197721362E0
9.477094880E-1,1.723147511E0,7.473941445E-1,-1.224352241E0
9.502313630E-1,1.840323210E0,8.400694132E-1,-1.237135053E0
9.527532380E-1,1.941387177E0,8.997224569E-1,-1.239265442E0
9.552751130E-1,2.025540590E0,9.220923185E-1,-1.237135053E0
9.577970400E-1,2.096911192E0,9.242228270E-1,-1.230743647E0
9.603189150E-1,2.153368473E0,9.018529058E-1,-1.217960835E0
9.628407900E-1,2.182129860E0,8.603088260E-1,-1.207308531E0
9.653626650E-1,2.192782164E0,8.102428913E-1,-1.198786616E0
9.678845400E-1,2.178934097E0,7.527202964E-1,-1.189199567E0
9.704064150E-1,2.139520645E0,6.909367442E-1,-1.186003804E0
9.729691760E-1,2.080932617E0,6.216966510E-1,-1.193460464E0
9.754910510E-1,2.006366491E0,5.492607951E-1,-1.208373666E0
9.780129260E-1,1.922212958E0,4.853467941E-1,-1.223286986E0
9.805348010E-1,1.846714616E0,4.320851564E-1,-1.239265442E0
9.830566760E-1,1.778539658E0,3.958672285E-1,-1.254178762E0
9.855785510E-1,1.719951868E0,3.757609427E-1,-1.261635303E0
9.881004780E-1,1.663494468E0,3.651086092E-1,-1.256309152E0
9.906223530E-1,1.617689490E0,3.661738634E-1,-1.243526459E0
9.931442280E-1,1.580406308E0,3.789566457E-1,-1.220091224E0
9.956661030E-1,1.552710295E0,3.979976773E-1,-1.192395210E0
9.982187070E-1,1.522883773E0,4.299546778E-1,-1.159373045E0
1.000740582E0,1.501579046E0,4.619116783E-1,-1.128481269E0
1.003262405E0,1.484535336E0,4.949339032E-1,-1.094393730E0
1.005851103E0,1.467491627E0,5.279561281E-1,-1.057110667E0
1.008372978E0,1.450447917E0,5.545869470E-1,-1.021957874E0
1.010894905E0,1.435534596E0,5.684349537E-1,-9.793485999E-1
1.013416780E0,1.409969091E0,5.801525116E-1,-9.303479195E-1
1.015938655E0,1.381207824E0,5.961310267E-1,-8.685643673E-1
1.018460530E0,1.342859387E0,6.131747365E-1,-8.026530743E-1
1.020982405E0,1.308771968E0,6.195661426E-1,-7.334129214E-1
1.023504280E0,1.268426180E0,6.142399907E-1,-6.641727686E-1
1.026026155E0,1.224751711E0,5.950657725E-1,-6.002588272E-1
1.028548030E0,1.181077123E0,5.652392507E-1,-5.469971299E-1
1.031069905E0,1.136337280E0,5.300865769E-1,-5.054530501E-1
1.033576103E0,1.094793200E0,4.917382002E-1,-4.734960794E-1
1.036097978E0,1.061771035E0,4.597811997E-1,-4.543218911E-1
1.038619853E0,1.040466309E0,4.342156053E-1,-4.489957094E-1
1.041141728E0,1.027683616E0,4.150414169E-1,-4.521914124E-1
1.043663603E0,1.027683616E0,4.086500108E-1,-4.585828185E-1
1.046185478E0,1.037270665E0,4.139761925E-1,-4.692351520E-1
1.048707405E0,1.056444883E0,4.384765327E-1,-4.830831885E-1
1.051229280E0,1.085206151E0,4.800206423E-1,-5.011921525E-1
