"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.056650610E-1,-1.137488008E0,-7.892426491E0,-5.679962635E0
1.081723010E-1,-1.077368379E0,-8.189435959E0,-5.620141983E0
1.107506860E-1,-1.012762189E0,-8.548658371E0,-5.557928562E0
1.133290720E-1,-8.497511148E-1,-8.901000977E0,-5.452345371E0
1.157662070E-1,-7.085745931E-1,-9.205188751E0,-5.275276661E0
1.182914680E-1,-6.104688644E-1,-9.475876808E0,-5.090730190E0
1.208167800E-1,-5.096712112E-1,-9.729815483E0,-4.930111885E0
1.233028740E-1,-4.187439680E-1,-9.947860718E0,-4.721936226E0
1.258673530E-1,-3.708875179E-1,-1.016082191E1,-4.539782524E0
1.283926650E-1,-2.820539773E-1,-1.032383347E1,-4.343272209E0
1.309571450E-1,-2.174477577E-1,-1.043629551E1,-4.159024715E0
1.334824050E-1,-1.552343667E-1,-1.051555824E1,-4.060619831E0
1.359896450E-1,-1.313061416E-1,-1.055384350E1,-3.864109516E0
1.385577180E-1,-1.097707376E-1,-1.056102180E1,-3.708575964E0
1.411257380E-1,-6.909275055E-2,-1.056341457E1,-3.552743435E0
1.435836030E-1,-8.584251255E-2,-1.044616604E1,-3.380460262E0
1.460908430E-1,-1.097707376E-1,-1.037886810E1,-3.215056419E0
1.487028740E-1,-1.624128371E-1,-1.030947590E1,-3.044866800E0
1.511594360E-1,-2.006980032E-1,-1.019462109E1,-2.846262455E0
1.536847490E-1,-2.246262282E-1,-1.002921677E1,-2.685644388E0
1.562100610E-1,-3.323032558E-1,-9.894919395E0,-2.438884497E0
1.587353220E-1,-4.737788737E-1,-9.799206734E0,-2.242373943E0
1.612606340E-1,-6.439684033E-1,-9.713065147E0,-2.082054853E0
1.637075090E-1,-8.042874932E-1,-9.557232857E0,-1.878365755E0
1.663112070E-1,-9.577272534E-1,-9.480662346E0,-1.710569143E0
1.688364680E-1,-1.127617717E0,-9.365508080E0,-1.588535190E0
1.713617800E-1,-1.261914849E0,-9.343972206E0,-1.377667665E0
1.738870400E-1,-1.343270779E0,-9.303294182E0,-1.219741344E0
1.764123530E-1,-1.381555915E0,-9.303294182E0,-1.075872898E0
1.789376130E-1,-1.340878010E0,-9.293723106E0,-9.394819736E-1
1.815804260E-1,-1.295414329E0,-9.363115311E0,-7.381857634E-1
1.841057380E-1,-1.168594718E0,-9.416056633E0,-6.349952817E-1
1.866309990E-1,-1.048654556E0,-9.490233421E0,-6.086742878E-1
1.891563110E-1,-9.074779749E-1,-9.605089188E0,-5.703890920E-1
1.916815720E-1,-7.205387354E-1,-9.705886841E0,-6.230311990E-1
1.942068320E-1,-5.407779217E-1,-9.859027863E0,-7.286145091E-1
1.967321450E-1,-3.828516304E-1,-1.001725292E1,-8.745766878E-1
1.992574570E-1,-1.743769497E-1,-1.019940662E1,-1.121336460E0
2.017827180E-1,4.127619043E-2,-1.036690426E1,-1.346560955E0
2.043080300E-1,2.808575630E-1,-1.059930706E1,-1.610070586E0
2.068333430E-1,5.036891699E-1,-1.087478065E1,-1.868794441E0
2.093586030E-1,6.735795736E-1,-1.114546871E1,-2.172981977E0
2.118838630E-1,8.461619020E-1,-1.140658569E1,-2.407777786E0
2.144091760E-1,9.777671695E-1,-1.166530991E1,-2.637787819E0
2.169344880E-1,1.159920812E0,-1.195514011E1,-2.851048231E0
2.194597490E-1,1.212562919E0,-1.227847004E1,-2.994617462E0
2.219850090E-1,1.253240824E0,-1.261884975E1,-3.152842999E0
2.245103220E-1,1.373181105E0,-1.291825104E1,-3.303590775E0
2.270356340E-1,1.411466241E0,-1.328225899E1,-3.428316593E0
2.295608950E-1,1.418644667E0,-1.366810226E1,-3.497708559E0
2.320862070E-1,1.397109270E0,-1.398186111E1,-3.454637766E0
2.346114680E-1,1.330110312E0,-1.428126240E1,-3.459423304E0
2.371367800E-1,1.176670551E0,-1.461655712E1,-3.478565931E0
2.396620930E-1,1.052243710E0,-1.486092377E1,-3.476173162E0
2.421873530E-1,7.695915699E-1,-1.515075493E1,-3.423531055E0
2.447126650E-1,4.363910258E-1,-1.543579960E1,-3.409173965E0
2.472379260E-1,-8.973085321E-3,-1.557727528E1,-3.334996462E0
2.497632380E-1,-4.905286431E-1,-1.569452381E1,-3.289233923E0
2.522884990E-1,-1.039083242E0,-1.577587986E1,-3.248555899E0
2.548138110E-1,-1.652244091E0,-1.580728531E1,-3.183949709E0
2.573390720E-1,-2.236989975E0,-1.588146305E1,-3.023331404E0
2.598643840E-1,-2.785544634E0,-1.598196125E1,-2.817548752E0
2.623896450E-1,-3.355634689E0,-1.604417419E1,-2.587538481E0
2.649149570E-1,-3.837190151E0,-1.612104416E1,-2.300100803E0
2.674402700E-1,-4.320839405E0,-1.617129326E1,-1.976471543E0
2.699655300E-1,-4.852644444E0,-1.624547195E1,-1.720140338E0
2.724908430E-1,-5.341378212E0,-1.620957947E1,-1.552642822E0
2.750161030E-1,-5.751149178E0,-1.621197128E1,-1.351346612E0
2.775414150E-1,-6.110371590E0,-1.620479393E1,-1.224527001E0
2.800666760E-1,-6.464808464E0,-1.610668755E1,-1.154836059E0
2.825919880E-1,-6.706782818E0,-1.588385582E1,-1.157228827E0
2.851172490E-1,-6.786045074E0,-1.575195122E1,-1.128515005E0
2.876425610E-1,-6.778866768E0,-1.547887039E1,-1.171585798E0
2.901678220E-1,-6.632605076E0,-1.513639832E1,-1.231705427E0
2.926931340E-1,-6.364310265E0,-1.469312763E1,-1.284347534E0
2.952184470E-1,-5.964409351E0,-1.427886963E1,-1.413560033E0
2.977437070E-1,-5.355735302E0,-1.393400478E1,-1.473679662E0
3.002690200E-1,-4.658825874E0,-1.372074413E1,-1.543071508E0
3.027942800E-1,-4.081557274E0,-1.350509071E1,-1.626820326E0
3.053195400E-1,-3.667000771E0,-1.325354576E1,-1.832902193E0
3.078448530E-1,-3.427419424E0,-1.309531975E1,-1.928615093E0
3.103701130E-1,-3.300599813E0,-1.295175076E1,-2.070090771E0
3.128954260E-1,-3.250051260E0,-1.289432335E1,-2.082054853E0
3.154599050E-1,-3.302992582E0,-1.294935799E1,-2.117947102E0
3.179459990E-1,-3.374777317E0,-1.309531975E1,-2.161017895E0
3.204713110E-1,-3.578466177E0,-1.327986622E1,-2.266601324E0
3.229965720E-1,-3.812962770E0,-1.343330669E1,-2.347957134E0
3.255218840E-1,-4.170091629E0,-1.356012630E1,-2.558824778E0
3.280471450E-1,-4.569992065E0,-1.367049503E1,-2.762214661E0
3.305724570E-1,-4.900799751E0,-1.369202995E1,-3.042474031E0
3.330977180E-1,-5.123332500E0,-1.372313690E1,-3.298804998E0
3.356230300E-1,-5.446961880E0,-1.371595860E1,-3.653541088E0
3.381482900E-1,-5.645565987E0,-1.362951756E1,-4.003192425E0
3.406736030E-1,-5.787041664E0,-1.353859043E1,-4.293023109E0
3.431988630E-1,-5.964409351E0,-1.342134190E1,-4.573282242E0
3.457241760E-1,-6.043372631E0,-1.330618763E1,-4.829613209E0
3.482494360E-1,-6.110371590E0,-1.313151169E1,-5.081159115E0
3.507747490E-1,-6.151049614E0,-1.287996578E1,-5.366203785E0
3.533000610E-1,-6.177370548E0,-1.261406326E1,-5.562714577E0
3.558253220E-1,-6.203691959E0,-1.235773277E1,-5.749653816E0
3.583506340E-1,-6.129514217E0,-1.214207935E1,-5.890830040E0
3.608758950E-1,-6.043372631E0,-1.190249825E1,-6.061019897E0
3.634012070E-1,-5.940182209E0,-1.171555901E1,-6.195017815E0
3.659264680E-1,-5.849255085E0,-1.152413273E1,-6.271588326E0
3.684517800E-1,-5.691328526E0,-1.136112213E1,-6.324529171E0
3.709770400E-1,-5.662315845E0,-1.115743256E1,-6.276373863E0
3.735023530E-1,-5.633601665E0,-1.090349483E1,-6.281458378E0
3.760276650E-1,-5.604887962E0,-1.065194893E1,-6.233303070E0
3.785529260E-1,-5.506782055E0,-1.035015392E1,-6.161518097E0
3.810781860E-1,-5.442175865E0,-1.003639507E1,-6.025127411E0
3.836034990E-1,-5.331807137E0,-9.636494637E0,-5.888437271E0
3.861287590E-1,-5.157131195E0,-9.322437286E0,-5.720640659E0
3.886540720E-1,-4.912764072E0,-9.039784431E0,-5.584249973E0
3.911793840E-1,-4.555634975E0,-8.814560890E0,-5.430809975E0
3.937438110E-1,-4.083950043E0,-8.728418350E0,-5.277669430E0
3.962299570E-1,-3.468097210E0,-8.666205406E0,-5.100301266E0
3.987552180E-1,-2.742174864E0,-8.735597610E0,-4.812863827E0
4.012805300E-1,-1.913360834E0,-8.958429337E0,-4.360022068E0
4.038058430E-1,-9.816554785E-1,-9.274580956E0,-3.758825302E0
4.063311030E-1,-1.854437590E-2,-9.732208252E0,-3.114557743E0
4.088564150E-1,9.275178909E-1,-1.035733318E1,-2.367099762E0
4.113816760E-1,1.873879194E0,-1.106411266E1,-1.643570065E0
4.139069880E-1,2.805584431E0,-1.181396389E1,-9.080761671E-1
4.164322490E-1,3.711267948E0,-1.262602806E1,-2.135594189E-1
4.189575610E-1,4.640580177E0,-1.352184105E1,4.262215197E-1
4.214828220E-1,5.558228016E0,-1.439611816E1,8.668000102E-1
4.240081340E-1,6.314958096E0,-1.521775341E1,1.245464206E0
4.265333950E-1,6.940382004E0,-1.596281910E1,1.453639746E0
4.290587070E-1,7.587042332E0,-1.646590996E1,1.329213023E0
4.315839680E-1,8.137989998E0,-1.700250053E1,8.979067206E-1
4.341092800E-1,8.562117577E0,-1.760848236E1,2.153540403E-1
4.366345400E-1,8.818449020E0,-1.808046722E1,-6.302096844E-1
4.391598530E-1,8.734400749E0,-1.833919144E1,-1.365703583E0
4.416851650E-1,8.451748848E0,-1.850220108E1,-2.192124605E0
4.442104260E-1,8.090133667E0,-1.855245209E1,-2.829512835E0
4.467357380E-1,7.618149281E0,-1.842533302E1,-3.346960783E0
4.492609990E-1,6.916453838E0,-1.808764458E1,-3.672683716E0
4.517863110E-1,6.147460461E0,-1.764676857E1,-3.744468451E0
4.543115720E-1,5.318646431E0,-1.708624840E1,-3.754039526E0
4.568368840E-1,4.369892120E0,-1.638933945E1,-3.600898981E0
4.593621450E-1,3.370888948E0,-1.562752438E1,-3.329911709E0
4.618874570E-1,2.494218588E0,-1.487528133E1,-3.088236809E0
4.644127180E-1,1.603191137E0,-1.413021564E1,-2.932404041E0
4.669380300E-1,7.384848595E-1,-1.338544941E1,-2.714358091E0
4.694632900E-1,-1.719841212E-1,-1.276481152E1,-2.606681108E0
4.719886030E-1,-1.003190875E0,-1.224257755E1,-2.604288340E0
4.745138630E-1,-1.800898194E0,-1.169641590E1,-2.661715984E0
4.770391760E-1,-2.565105915E0,-1.125344467E1,-2.585145712E0
4.795644880E-1,-3.202194929E0,-1.091067314E1,-2.558824778E0
4.820897490E-1,-3.693321705E0,-1.060887814E1,-2.505883455E0
4.846150610E-1,-4.256233215E0,-1.029751205E1,-2.395813704E0
4.871403220E-1,-4.929513931E0,-9.923933029E0,-2.103590250E0
4.896656340E-1,-5.600102425E0,-9.499805450E0,-1.722533226E0
4.921908950E-1,-6.292525291E0,-9.154939651E0,-1.246062398E0
4.947162070E-1,-6.860222340E0,-8.927322388E0,-7.310073376E-1
4.972414680E-1,-7.243373394E0,-8.783453941E0,-2.159522474E-1
4.997667800E-1,-7.542775154E0,-8.568099976E0,3.756731451E-1
5.022920400E-1,-7.787142277E0,-8.342875481E0,9.457631707E-1
5.048173530E-1,-7.998009682E0,-7.978568077E0,1.412961721E0
5.073426130E-1,-8.153841972E0,-7.650452137E0,1.774876237E0
5.098679260E-1,-8.208877563E0,-7.264908791E0,2.031207323E0
5.123932380E-1,-8.175377846E0,-6.814459801E0,2.105384827E0
5.149184990E-1,-8.093722343E0,-6.450451851E0,2.174776793E0
5.174829780E-1,-7.815855980E0,-6.117250919E0,2.169991016E0
5.199690720E-1,-7.437490940E0,-5.872884274E0,2.050349951E0
5.224943840E-1,-7.022934437E0,-5.729314804E0,1.825125456E0
5.250196450E-1,-6.704390049E0,-5.621637821E0,1.568794370E0
5.275449570E-1,-6.491428852E0,-5.449055195E0,1.245464206E0
5.300702180E-1,-6.309275150E0,-5.300401211E0,8.691928387E-1
5.325955300E-1,-6.064908028E0,-5.250152111E0,4.067798555E-1
5.351208430E-1,-5.832505226E0,-5.240580559E0,-1.151545867E-1
5.376461030E-1,-5.583352566E0,-5.276473045E0,-6.903293133E-1
5.401713630E-1,-5.331807137E0,-5.254937649E0,-1.234098315E0
5.426966760E-1,-5.144867897E0,-5.283651352E0,-1.739582062E0
5.452219360E-1,-4.927121162E0,-5.341079235E0,-2.199303150E0
5.477472490E-1,-4.728217602E0,-5.384449005E0,-2.664108992E0
5.502725610E-1,-4.512564182E0,-5.365306377E0,-3.126521826E0
5.527978220E-1,-4.239483356E0,-5.417948723E0,-3.540779352E0
5.553231340E-1,-3.992723703E0,-5.480162144E0,-3.840181351E0
5.578483950E-1,-3.791427374E0,-5.458626747E0,-4.149453640E0
5.603737070E-1,-3.487239838E0,-5.535196781E0,-4.475176334E0
5.628989680E-1,-3.266801119E0,-5.523232937E0,-4.870291233E0
5.654634470E-1,-3.061018467E0,-5.470590591E0,-5.215456009E0
5.679495400E-1,-2.734996319E0,-5.547161102E0,-5.629713535E0
5.704748530E-1,-2.404487610E0,-5.599802971E0,-6.003293037E0
5.730001130E-1,-2.069193363E0,-5.618945599E0,-6.266802311E0
5.755254260E-1,-1.726720691E0,-5.633601665E0,-6.554539204E0
5.780898530E-1,-1.475175142E0,-5.626423359E0,-6.616752625E0
5.805759990E-1,-1.252343535E0,-5.640780449E0,-6.561717987E0
5.831012590E-1,-1.034297585E0,-5.686244011E0,-6.300601006E0
5.856265720E-1,-8.521439433E-1,-5.755635738E0,-5.790331841E0
5.881518320E-1,-6.439684033E-1,-5.722136021E0,-5.260919571E0
5.906771450E-1,-5.359922647E-1,-5.638387680E0,-4.712365150E0
5.932024570E-1,-4.378865361E-1,-5.597410202E0,-4.166203499E0
5.957277180E-1,-3.637090325E-1,-5.559125423E0,-3.629612923E0
5.982530300E-1,-3.852444589E-1,-5.384449005E0,-3.093022346E0
6.007782900E-1,-3.661018610E-1,-5.300401211E0,-2.589931488E0
6.033036030E-1,-3.517449200E-1,-5.190331459E0,-2.132304192E0
6.058288630E-1,-4.043870270E-1,-5.084748268E0,-1.744367719E0
6.083541760E-1,-4.211367965E-1,-5.017749310E0,-1.464108348E0
6.108794360E-1,-5.000999570E-1,-4.900500774E0,-1.188335538E0
6.134047490E-1,-6.248258352E-1,-4.790132046E0,-8.003991842E-1
6.159300090E-1,-8.090731502E-1,-4.625027180E0,-5.057829022E-1
6.184553220E-1,-1.005583763E0,-4.473979950E0,-3.595215976E-1
6.209805820E-1,-1.170987606E0,-4.308875561E0,-2.159522474E-1
6.235058950E-1,-1.400698543E0,-4.186542511E0,-1.872383654E-1
6.260311550E-1,-1.628315806E0,-4.023830414E0,-1.968096644E-1
6.285564680E-1,-1.805683732E0,-3.882354736E0,-2.590230405E-1
6.310817280E-1,-1.973480463E0,-3.728914976E0,-3.188436031E-1
6.336070400E-1,-2.117049932E0,-3.570988655E0,-4.435695112E-1
6.361323010E-1,-2.306381941E0,-3.393620729E0,-4.579264224E-1
6.386576130E-1,-2.414058924E0,-3.273979664E0,-6.014958024E-1
6.411812590E-1,-2.469093800E0,-3.211467028E0,-7.357929349E-1
6.437031340E-1,-2.481357098E0,-3.099004507E0,-8.913264275E-1
6.462250090E-1,-2.505285263E0,-3.060719252E0,-1.068694472E0
6.487468840E-1,-2.473879576E0,-3.027219772E0,-1.250848055E0
6.512687590E-1,-2.440380096E0,-3.043969393E0,-1.451845169E0
6.537906340E-1,-2.356631279E0,-3.082254648E0,-1.576570988E0
6.563125610E-1,-2.248954296E0,-3.130111217E0,-1.700997829E0
6.588344360E-1,-2.265703917E0,-3.146860838E0,-1.866401672E0
6.613563110E-1,-2.246561289E0,-3.170789003E0,-1.993221283E0
6.638781860E-1,-2.213061810E0,-3.206681490E0,-2.113161564E0
6.664000610E-1,-2.217847586E0,-3.262015581E0,-2.204088688E0
6.689219360E-1,-2.213061810E0,-3.393620729E0,-2.225624084E0
6.715241760E-1,-2.315953255E0,-3.436691523E0,-2.300100803E0
6.740460510E-1,-2.311167479E0,-3.597309828E0,-2.393420935E0
6.765679260E-1,-2.373380899E0,-3.695415497E0,-2.448455811E0
6.790898010E-1,-2.368595362E0,-3.858426571E0,-2.369492531E0
6.816116760E-1,-2.423630238E0,-3.963710785E0,-2.391027927E0
6.841335510E-1,-2.531606436E0,-3.999603033E0,-2.431705952E0
6.866554260E-1,-2.600998163E0,-4.138685703E0,-2.395813704E0
6.891773010E-1,-2.679961443E0,-4.313661098E0,-2.402992249E0
6.916991760E-1,-2.764009237E0,-4.375874519E0,-2.359921217E0
6.942210510E-1,-2.941078186E0,-4.440480709E0,-2.376671076E0
6.967429260E-1,-3.116053343E0,-4.459623337E0,-2.407777786E0
6.992648530E-1,-3.257229805E0,-4.524229527E0,-2.484348059E0
7.017881860E-1,-3.405884027E0,-4.625027180E0,-2.513062000E0
7.043100610E-1,-3.547359467E0,-4.701597214E0,-2.517847538E0
7.068319360E-1,-3.765106440E0,-4.711168766E0,-2.580360174E0
7.093538110E-1,-3.923331738E0,-4.754239559E0,-2.659323215E0
7.118756860E-1,-4.062115669E0,-4.735096931E0,-2.661715984E0
7.143975610E-1,-4.237090588E0,-4.744668007E0,-2.714358091E0
7.169194880E-1,-4.368995190E0,-4.778167725E0,-2.836691141E0
7.194413630E-1,-4.505385876E0,-4.723132610E0,-2.989831924E0
7.219632380E-1,-4.608277321E0,-4.701597214E0,-3.107379198E0
7.244851130E-1,-4.685146809E0,-4.663312435E0,-3.301198006E0
7.270069880E-1,-4.788038254E0,-4.589134693E0,-3.485744476E0
7.295288630E-1,-4.840680122E0,-4.490729809E0,-3.675076485E0
7.320916240E-1,-4.857429981E0,-4.435695171E0,-3.813860178E0
7.346134990E-1,-4.912764072E0,-4.330410957E0,-3.979264021E0
7.371353740E-1,-4.948656559E0,-4.253541470E0,-4.142275333E0
7.396572490E-1,-4.984548569E0,-4.133900166E0,-4.386343002E0
7.421791240E-1,-5.015655518E0,-4.026223183E0,-4.558925152E0
7.447009990E-1,-5.034798145E0,-3.927818298E0,-4.753043175E0
7.472229260E-1,-5.018048286E0,-3.844069481E0,-4.875077248E0
7.497448010E-1,-4.991727352E0,-3.748356581E0,-5.006981373E0
7.522666760E-1,-4.931906700E0,-3.716950893E0,-5.148158073E0
7.547885510E-1,-4.855037212E0,-3.719343662E0,-5.225027561E0
7.573104260E-1,-4.826323509E0,-3.673880100E0,-5.315954685E0
7.598323010E-1,-4.807180882E0,-3.693022728E0,-5.402096272E0
7.623950610E-1,-4.797609329E0,-3.630809307E0,-5.428417206E0
7.649169360E-1,-4.831109047E0,-3.637987614E0,-5.498108387E0
7.674388110E-1,-4.802394867E0,-3.666701555E0,-5.522036552E0
7.699606860E-1,-4.816751957E0,-3.647558928E0,-5.579464436E0
7.724825610E-1,-4.840680122E0,-3.642773390E0,-5.663212776E0
7.750044360E-1,-4.898406982E0,-3.582952738E0,-5.737390518E0
7.775263630E-1,-4.934299469E0,-3.568595886E0,-5.821438313E0
7.800482380E-1,-4.917549610E0,-3.570988655E0,-5.874080658E0
7.825701130E-1,-4.924727917E0,-3.614059448E0,-5.957829475E0
7.850919880E-1,-4.972584724E0,-3.568595886E0,-6.082555294E0
7.876138630E-1,-4.989334106E0,-3.544667721E0,-6.120840549E0
7.901357380E-1,-4.939085007E0,-3.590131283E0,-6.185446739E0
7.926984990E-1,-4.910371304E0,-3.535096407E0,-6.216553211E0
7.952203740E-1,-4.795216560E0,-3.578167200E0,-6.279065609E0
7.977422490E-1,-4.677968502E0,-3.645166159E0,-6.305386543E0
8.002641240E-1,-4.634897232E0,-3.688236952E0,-6.319743633E0
8.027859990E-1,-4.486243248E0,-3.738486290E0,-6.358028889E0
8.053078740E-1,-4.335196495E0,-3.834498405E0,-6.367599964E0
8.078298010E-1,-4.220340729E0,-3.822534084E0,-6.463313103E0
8.103516760E-1,-4.050151348E0,-3.918246984E0,-6.482455730E0
8.128735510E-1,-3.980759621E0,-4.016652107E0,-6.559325218E0
8.153954260E-1,-3.870689631E0,-4.064508438E0,-6.655037880E0
8.179173010E-1,-3.784249067E0,-4.121936321E0,-6.745965004E0
8.204391760E-1,-3.733999729E0,-4.217648983E0,-6.882655144E0
8.230019360E-1,-3.676572084E0,-4.344767570E0,-7.100701332E0
8.255238110E-1,-3.657429457E0,-4.383052826E0,-7.227520943E0
8.280456860E-1,-3.712464333E0,-4.469194412E0,-7.361817837E0
8.305675610E-1,-3.698107481E0,-4.603491783E0,-7.577171803E0
8.330894360E-1,-3.690928936E0,-4.770989418E0,-7.778468132E0
8.356113110E-1,-3.688536167E0,-4.924428940E0,-7.963014603E0
8.381332380E-1,-3.717249870E0,-5.058426857E0,-8.137690544E0
8.406551130E-1,-3.800998688E0,-5.178367138E0,-8.257631302E0
8.431769880E-1,-3.800998688E0,-5.338686466E0,-8.200202942E0
8.456988630E-1,-4.040580273E0,-5.365306377E0,-8.423034668E0
8.482207380E-1,-4.194019794E0,-5.439484119E0,-8.885149002E0
8.507426130E-1,-4.282554150E0,-5.611767292E0,-9.369096756E0
8.533054260E-1,-4.397708893E0,-5.741278648E0,-9.637392044E0
8.558273010E-1,-4.605884552E0,-5.836991787E0,-9.826724052E0
8.583491760E-1,-4.878965378E0,-5.877669811E0,-1.001097202E1
8.608710510E-1,-5.336592674E0,-5.889933109E0,-1.015962601E1
8.633929260E-1,-5.925825119E0,-5.856134415E0,-1.034417248E1
8.659148010E-1,-6.627819538E0,-5.911468506E0,-1.070578766E1
8.684367280E-1,-7.327421188E0,-6.105287075E0,-1.116102219E1
8.709586030E-1,-8.019545555E0,-6.378367901E0,-1.164018440E1
8.734804780E-1,-8.649754524E0,-6.747460842E0,-1.194197941E1
8.760023530E-1,-9.174381256E0,-7.355835915E0,-1.181725407E1
8.785242280E-1,-9.502496719E0,-8.242077827E0,-1.122323513E1
8.810461030E-1,-9.576674461E0,-9.231510162E0,-1.020508957E1
8.836088110E-1,-9.571888924E0,-1.035494041E1,-9.040981293E0
8.861306860E-1,-9.583852768E0,-1.142572784E1,-7.955836296E0
8.886525610E-1,-9.480961800E0,-1.251565838E1,-6.990332127E0
8.911744360E-1,-9.361021042E0,-1.352184105E1,-6.276373863E0
8.936963110E-1,-9.200701714E0,-1.443679619E1,-6.065805435E0
8.962181860E-1,-9.032905579E0,-1.535205078E1,-6.346064568E0
8.987401130E-1,-8.690432549E0,-1.622632790E1,-7.052545547E0
9.012619880E-1,-8.043473244E0,-1.700489235E1,-8.020442009E0
9.037838630E-1,-7.135696411E0,-1.769492340E1,-8.954839706E0
9.063057380E-1,-6.203691959E0,-1.812593079E1,-9.637392044E0
9.088276130E-1,-5.415555954E0,-1.831047630E1,-9.860223770E0
9.113494880E-1,-4.811966419E0,-1.813550186E1,-9.565608025E0
9.139123010E-1,-4.414458752E0,-1.764198303E1,-9.160622597E0
9.164341760E-1,-4.035794258E0,-1.678684807E1,-8.700901031E0
9.189560510E-1,-3.741178274E0,-1.560838223E1,-8.255238533E0
9.214779260E-1,-3.444169044E0,-1.413739395E1,-7.795217991E0
9.239998010E-1,-3.183052301E0,-1.263320637E1,-7.232306480E0
9.265216760E-1,-2.969791889E0,-1.103539848E1,-6.626324177E0
9.290436030E-1,-2.869293451E0,-9.487840652E0,-5.967400551E0
9.315654780E-1,-2.771187782E0,-8.103293419E0,-5.186442852E0
9.340873530E-1,-2.711068153E0,-6.879065990E0,-4.209274292E0
9.366092280E-1,-2.725425005E0,-5.753242970E0,-3.217449188E0
9.391311030E-1,-2.871686220E0,-4.613062859E0,-2.251945257E0
9.416529780E-1,-3.037090063E0,-3.709772348E0,-1.576570988E0
9.442157380E-1,-3.293421268E0,-2.957827806E0,-1.315454245E0
9.467376130E-1,-3.655036688E0,-2.368296146E0,-1.303490162E0
9.492594880E-1,-4.035794258E0,-1.973181367E0,-1.322632670E0
9.517813630E-1,-4.347160339E0,-1.645065546E0,-1.322632670E0
9.543032380E-1,-4.642076015E0,-1.486840129E0,-1.339382529E0
9.568251130E-1,-4.826323509E0,-1.434198022E0,-1.480858088E0
9.593470400E-1,-4.929513931E0,-1.529910922E0,-1.732403636E0
9.618689150E-1,-4.927121162E0,-1.606780410E0,-2.204088688E0
9.643907900E-1,-4.773681164E0,-1.779063582E0,-2.836691141E0
9.669126650E-1,-4.512564182E0,-1.997109652E0,-3.497708559E0
9.694345400E-1,-4.112663746E0,-2.251047850E0,-4.149453640E0
9.719564150E-1,-3.585644722E0,-2.605484724E0,-4.695615292E0
9.745191760E-1,-3.046661377E0,-3.000898600E0,-5.083551884E0
9.770410510E-1,-2.533999205E0,-3.431905985E0,-5.335097313E0
9.795629260E-1,-2.073979139E0,-4.004388809E0,-5.363811016E0
9.820848010E-1,-1.647458434E0,-4.663312435E0,-5.196014404E0
9.846066760E-1,-1.400698543E0,-5.309972763E0,-4.963910580E0
9.871285510E-1,-1.221236825E0,-5.913861275E0,-4.652245522E0
9.896504780E-1,-1.103689432E0,-6.579664230E0,-4.451248169E0
9.921723530E-1,-1.070189953E0,-7.307979584E0,-4.226023674E0
9.946942280E-1,-1.017547846E0,-7.980960846E0,-3.974478483E0
9.972161030E-1,-1.022333503E0,-8.706883430E0,-3.773182154E0
9.997687070E-1,-9.457631707E-1,-9.430413246E0,-3.559921980E0
1.002290582E0,-1.046261668E0,-1.013210869E1,-3.428316593E0
