"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.893908950E-1,-2.648409843E0,3.461227417E-1,4.507325649E0
4.944414680E-1,-3.938527584E0,9.346637726E-1,5.486058235E0
4.994920400E-1,-4.705055237E0,1.210637093E0,6.592250347E0
5.045426130E-1,-5.125864029E0,1.629205704E0,7.709470749E0
5.095932380E-1,-5.309481144E0,2.228101254E0,8.432519913E0
5.146829780E-1,-5.135647774E0,2.940489292E0,8.656110764E0
5.196943840E-1,-4.487940788E0,3.460659027E0,8.600238800E0
5.247449570E-1,-3.576655865E0,3.661259651E0,8.155174255E0
5.297955300E-1,-2.956566811E0,3.840510368E0,7.481425285E0
5.348461030E-1,-2.343303919E0,3.847016335E0,6.538713455E0
5.398966760E-1,-1.689453125E0,3.702569962E0,5.407536983E0
5.449472490E-1,-1.106316090E0,3.529805660E0,4.386131287E0
5.499978220E-1,-5.335330963E-1,3.339201927E0,3.456371307E0
5.550483950E-1,1.190810204E-1,3.134596825E0,2.667668819E0
5.600989680E-1,7.325201035E-1,2.954898834E0,2.062202454E0
5.651495400E-1,1.329769611E0,2.822292328E0,1.359484673E0
5.702001130E-1,2.025536537E0,2.614384174E0,6.271457672E-1
5.752898530E-1,2.775594473E0,2.432386398E0,8.758306503E-2
5.803012590E-1,3.361210346E0,2.301301479E0,-2.828025818E-2
5.853518320E-1,3.810307980E0,2.095040798E0,5.791206360E-1
5.904024570E-1,4.172775269E0,2.022439480E0,1.694470406E0
5.954530300E-1,4.358048439E0,2.016353130E0,2.829153538E0
6.005036030E-1,4.372466087E0,2.148082256E0,3.919122934E0
6.055541760E-1,4.357388496E0,2.251657963E0,4.843403339E0
6.106047490E-1,4.264162064E0,2.331275463E0,5.466137886E0
6.156553220E-1,4.003962517E0,2.484535694E0,6.138392925E0
6.207058950E-1,3.639086485E0,2.701383114E0,6.493711948E0
6.257564680E-1,3.231260300E0,2.886511803E0,6.572972775E0
6.308070400E-1,2.886373997E0,3.082146168E0,6.455366611E0
6.358576130E-1,2.604639053E0,3.298006058E0,6.270553589E0
6.409031340E-1,2.423892260E0,3.427174330E0,6.027541637E0
6.459468840E-1,2.427641630E0,3.477730751E0,5.690272331E0
6.509906340E-1,2.521844625E0,3.409413815E0,5.293526173E0
6.560344360E-1,2.734886646E0,3.227574825E0,4.980628967E0
6.610781860E-1,2.839360952E0,3.065748215E0,4.664856911E0
6.661219360E-1,2.935767174E0,2.883932114E0,4.412074089E0
6.712460510E-1,2.941516638E0,2.599985600E0,4.283498764E0
6.762898010E-1,2.914077520E0,2.272546530E0,4.101388454E0
6.813335510E-1,2.906267405E0,1.918528318E0,4.116889000E0
6.863773010E-1,2.778734207E0,1.677624702E0,4.057506084E0
6.914210510E-1,2.661417484E0,1.327471733E0,4.062866211E0
6.964648530E-1,2.390364408E0,1.154216766E0,4.024380684E0
7.015100610E-1,2.119179726E0,9.690361023E-1,3.890786648E0
7.065538110E-1,1.822308540E0,7.842497826E-1,3.814141989E0
7.115975610E-1,1.509240627E0,6.997251511E-1,3.677855968E0
7.166413630E-1,1.218327045E0,6.431593895E-1,3.539589882E0
7.216851130E-1,9.786601067E-1,6.586318016E-1,3.246270180E0
7.267288630E-1,8.078136444E-1,7.165598869E-1,2.885048628E0
7.318134990E-1,6.981396675E-1,8.555397987E-1,2.522106647E0
7.368572490E-1,6.134676933E-1,1.007154942E0,2.197978497E0
7.419009990E-1,5.346155167E-1,1.203145504E0,1.782992840E0
7.469448010E-1,4.928646088E-1,1.384865761E0,1.442717075E0
7.519885510E-1,5.359907150E-1,1.529434681E0,1.183575153E0
7.570323010E-1,6.292619705E-1,1.561126232E0,9.973635674E-1
7.621169360E-1,6.349897385E-1,1.596043110E0,8.603987694E-1
7.671606860E-1,5.847878456E-1,1.610032082E0,7.738194466E-1
7.722044360E-1,5.345191956E-1,1.625860214E0,6.699171066E-1
7.772482380E-1,4.077782631E-1,1.707397699E0,5.185270309E-1
7.822919880E-1,3.628759384E-1,1.706390619E0,3.873090744E-1
7.873357380E-1,2.628817558E-1,1.761163712E0,2.057213783E-1
7.924203740E-1,2.783656120E-1,1.777470589E0,1.082773209E-1
7.974641240E-1,4.244737625E-1,1.753951788E0,1.699447632E-2
8.025078740E-1,5.570888519E-1,1.681594849E0,-3.234958649E-2
8.075516760E-1,7.937579155E-1,1.600193024E0,-1.137948036E-1
8.125954260E-1,1.007112980E0,1.499083042E0,-2.255692482E-1
8.176391760E-1,1.143203735E0,1.415316105E0,-4.123811722E-1
8.227238110E-1,1.209880829E0,1.274478436E0,-7.105650902E-1
8.277675610E-1,1.171950817E0,1.180701256E0,-1.020036221E0
8.328113110E-1,1.100729465E0,9.760513306E-1,-1.408726692E0
8.378551130E-1,1.027281284E0,7.336506844E-1,-1.785725594E0
8.428988630E-1,8.616342545E-1,5.329618454E-1,-1.969213486E0
8.479426130E-1,4.785346985E-1,4.581007957E-1,-2.398496628E0
8.530273010E-1,1.897902489E-1,2.542090416E-1,-3.247335911E0
8.580710510E-1,-2.740159035E-1,1.414928436E-1,-3.659831047E0
8.631148010E-1,-1.214860439E0,1.887636185E-1,-3.986519337E0
8.681586030E-1,-2.599915981E0,1.084723473E-1,-4.653831005E0
8.732023530E-1,-3.982779980E0,-3.988389969E-1,-5.485072136E0
8.782461030E-1,-5.001484871E0,-1.591512680E0,-5.182634830E0
8.833306860E-1,-5.245456696E0,-3.537693501E0,-3.262702465E0
8.883744360E-1,-5.202712059E0,-5.657300949E0,-1.106939793E0
8.934181860E-1,-4.940986156E0,-7.596113205E0,1.848654747E-1
8.984619880E-1,-4.504494190E0,-9.325325012E0,-3.576288223E-1
9.035057380E-1,-3.216928482E0,-1.079805756E1,-2.152545929E0
9.085494880E-1,-1.428972244E0,-1.157624817E1,-3.413471699E0
9.136341760E-1,-2.296948433E-1,-1.115929031E1,-3.031867981E0
9.186779260E-1,4.911136627E-1,-9.387953758E0,-2.158683777E0
9.237216760E-1,1.050941944E0,-6.506757736E0,-1.213768005E0
9.287654780E-1,1.416322708E0,-3.324527264E0,-2.525091171E-2
9.338092280E-1,1.552336454E0,-5.018196106E-1,1.532802582E0
9.388529780E-1,1.439196110E0,1.856406212E0,3.439316511E0
9.439376130E-1,1.006671429E0,3.756472111E0,4.658685207E0
9.489813630E-1,2.562675476E-1,4.971083641E0,4.716850281E0
9.540251130E-1,-4.626984596E-1,5.629047394E0,4.619132519E0
9.590689150E-1,-9.127297401E-1,5.768069267E0,4.260110378E0
9.641126650E-1,-9.486348629E-1,5.613596916E0,3.263763905E0
9.691564150E-1,-4.731361866E-1,5.238621712E0,1.884016037E0
9.742410510E-1,4.587056637E-1,4.615789413E0,7.482209206E-1
9.792848010E-1,1.403672695E0,3.756272078E0,2.248191833E-1
9.843285510E-1,2.113222599E0,2.545966625E0,4.328055382E-1
9.893723530E-1,2.403844833E0,1.346627712E0,9.000821114E-1
9.944161030E-1,2.451927185E0,1.317119598E-2,1.291217804E0
9.994905820E-1,2.441700459E0,-1.342313290E0,1.664552927E0
1.004601103E0,2.224582672E0,-2.656165123E0,1.882574081E0
1.009644905E0,1.715382338E0,-3.698671818E0,1.834700584E0
1.014688655E0,6.640450954E-1,-4.375966072E0,1.488527775E0
1.019732405E0,-6.275093555E-1,-4.699275970E0,9.871754646E-1
1.024776155E0,-1.574187756E0,-4.605101585E0,6.732163429E-1
1.029819905E0,-2.132560730E0,-4.225103378E0,4.071936607E-1
1.034847978E0,-2.357194662E0,-3.543202400E0,2.159466743E-1
1.039891728E0,-2.402685404E0,-2.725799561E0,1.359076500E-1
1.044935478E0,-2.184923172E0,-1.742379189E0,2.608108521E-1
1.049979280E0,-1.895645857E0,-7.236213684E-1,3.267602921E-1
1.055023030E0,-1.497498751E0,1.785278320E-1,3.039989471E-1
1.060066780E0,-1.042178392E0,9.603004456E-1,3.919153214E-1
1.065190843E0,-4.824671745E-1,1.562415123E0,5.045075417E-1
1.070234593E0,4.940676689E-2,1.916423798E0,6.631398201E-1
1.075278343E0,5.323789120E-1,2.072822094E0,9.034743309E-1
1.080322093E0,8.880846500E-1,1.949751854E0,1.038105488E0
1.085365843E0,1.105443835E0,1.644700050E0,1.176923752E0
1.090409645E0,1.364294767E0,1.211677551E0,1.382904053E0
1.095454905E0,1.579679489E0,6.593437195E-1,1.519641161E0
1.100498655E0,1.721309662E0,1.058216095E-1,1.599841595E0
1.105542405E0,1.908059120E0,-3.382711411E-1,1.727545738E0
1.110586207E0,2.017541170E0,-7.023096085E-1,1.862061977E0
1.115629957E0,2.133521080E0,-1.104778290E0,1.997583866E0
1.120673707E0,2.139942646E0,-1.363126755E0,2.038945198E0
1.125758343E0,2.017807722E0,-1.399520874E0,1.819078445E0
1.130802093E0,1.961278319E0,-1.387652397E0,1.562997818E0
1.135845843E0,1.951975465E0,-1.259289742E0,1.449437380E0
1.140889645E0,1.860884666E0,-1.165131569E0,1.456275463E0
1.145933395E0,1.822010279E0,-1.114253998E0,1.573940516E0
1.150977145E0,1.566144347E0,-1.038417816E0,1.614344120E0
1.156061832E0,1.231349707E0,-8.647050858E-1,1.375663280E0
1.161105582E0,8.893049955E-1,-6.037149429E-1,1.129784346E0
1.166149332E0,5.264855623E-1,-4.092741013E-1,8.212981224E-1
1.171193134E0,1.927788258E-1,-1.831865311E-1,5.279090405E-1
1.176236884E0,-5.051875114E-2,4.829502106E-2,2.245357037E-1
1.181280634E0,-1.767956018E-1,1.850709915E-1,1.056225300E-1
1.186365270E0,-3.620260954E-1,4.090633392E-1,6.473565102E-2
1.191409020E0,-6.080726385E-1,6.107006073E-1,6.113195419E-2
1.196452770E0,-5.593010187E-1,7.093105316E-1,2.321052551E-1
1.201496572E0,-4.314904213E-1,7.507410049E-1,4.835598469E-1
1.206540322E0,-2.238909006E-1,7.625885010E-1,6.222720146E-1
1.211584072E0,6.863951683E-3,8.582916260E-1,6.988761425E-1
1.216668707E0,3.328614235E-1,8.503427505E-1,7.172343731E-1
1.221712457E0,5.641938448E-1,9.367189407E-1,8.579812050E-1
1.226756207E0,7.368041277E-1,9.049348831E-1,1.095066309E0
1.231800009E0,8.307797909E-1,8.544750214E-1,1.318387270E0
1.236843759E0,1.009845972E0,7.555646896E-1,1.528224945E0
1.241887509E0,1.112494588E0,6.823720932E-1,1.653163791E0
1.246972197E0,1.244652987E0,5.633373260E-1,1.683908939E0
1.252015947E0,1.220693946E0,5.606346130E-1,1.713469863E0
1.257059697E0,1.200068831E0,4.663152695E-1,1.662908792E0
1.262103499E0,1.060154676E0,5.193090439E-1,1.536167622E0
1.267147249E0,9.723383784E-1,5.746631622E-1,1.288348675E0
1.272190999E0,8.466930985E-1,7.445716858E-1,1.054683924E0
1.277275634E0,8.047055006E-1,8.593559265E-1,6.974792480E-1
1.282319384E0,8.090367913E-1,9.262580872E-1,2.648110390E-1
1.287363134E0,7.214609981E-1,9.229726791E-1,-1.226599216E-1
1.292406936E0,6.064561605E-1,9.083242416E-1,-4.294176102E-1
1.297450686E0,4.087666869E-1,9.729528427E-1,-7.164595127E-1
1.302494436E0,2.519873381E-1,1.017436028E0,-1.089339018E0
1.307579124E0,1.113227606E-1,1.115800858E0,-1.399610400E0
1.312622874E0,7.890307903E-2,1.144848824E0,-1.555845141E0
1.317666624E0,7.170677185E-2,1.120537758E0,-1.679778457E0
1.322710426E0,1.046449542E-1,1.114807129E0,-1.742145300E0
1.327754176E0,1.664020419E-1,1.184983253E0,-1.693655014E0
1.332797926E0,1.683400869E-1,1.218771935E0,-1.660789609E0
1.337882561E0,7.816010714E-2,1.253468513E0,-1.654072523E0
1.342926311E0,-1.496087909E-1,1.324764252E0,-1.610995889E0
1.347970061E0,-3.496224880E-1,1.381268501E0,-1.734991431E0
1.353013863E0,-5.119104981E-1,1.382431030E0,-1.814098239E0
1.358057613E0,-6.638958454E-1,1.327220917E0,-1.978065133E0
1.363101363E0,-7.454307675E-1,1.242053032E0,-2.179808617E0
1.368186051E0,-7.877311707E-1,1.098354340E0,-2.382780552E0
1.373229801E0,-7.101444006E-1,9.178190231E-1,-2.559041023E0
1.378273551E0,-6.158607602E-1,7.865476608E-1,-2.822367191E0
1.383317353E0,-4.178152680E-1,6.172599792E-1,-3.044705868E0
1.388361103E0,-2.526414990E-1,3.946599960E-1,-3.202833652E0
1.393404853E0,-4.508203268E-2,1.571512222E-1,-3.315001965E0
1.398489488E0,9.355270863E-2,-1.202039719E-1,-3.379525900E0
1.403533238E0,2.303961515E-1,-3.871450424E-1,-3.359602928E0
1.408576988E0,3.983010054E-1,-5.863809586E-1,-3.243847609E0
1.413620790E0,4.422472417E-1,-7.587366104E-1,-3.005389690E0
1.418664540E0,5.128599405E-1,-8.339004517E-1,-2.753306389E0
1.423708290E0,6.673725247E-1,-7.883653641E-1,-2.399441957E0
1.428792978E0,9.085718393E-1,-6.654376984E-1,-2.035660505E0
1.433836728E0,1.104453802E0,-3.209753036E-1,-1.567825675E0
1.438880478E0,1.206988215E0,1.381034851E-1,-1.215596914E0
1.443924280E0,1.192818880E0,6.493244171E-1,-9.536677003E-1
1.448968030E0,1.107678413E0,1.075283051E0,-8.834338188E-1
1.454011780E0,1.021020412E0,1.432979584E0,-8.238664269E-1
1.459096415E0,8.752517700E-1,1.609304428E0,-8.405809402E-1
1.464140165E0,6.847930551E-1,1.641872406E0,-8.410166502E-1
1.469183915E0,4.509353936E-1,1.512128830E0,-8.066506386E-1
1.474227718E0,8.963149786E-2,1.276682854E0,-9.023450017E-1
1.479271468E0,-2.872505188E-1,8.033704758E-1,-1.002161026E0
1.484315218E0,-7.030415535E-1,4.879379272E-2,-1.248954773E0
1.489399853E0,-1.065084815E0,-8.500843048E-1,-1.578663588E0
1.494443603E0,-1.235025167E0,-1.968060493E0,-1.927157760E0
1.499487353E0,-1.217737198E0,-2.989268303E0,-2.272349358E0
1.504531155E0,-1.112487316E0,-3.868692398E0,-2.533159018E0
1.509574905E0,-8.294856548E-1,-4.459989548E0,-2.661651373E0
1.514618655E0,-4.686668515E-1,-4.708050728E0,-2.629255295E0
1.519705582E0,4.724919796E-2,-4.738179207E0,-2.374287128E0
1.524754384E0,4.994320869E-1,-4.728985786E0,-1.893179536E0
1.529803134E0,1.012022734E0,-4.809476852E0,-1.317863107E0
1.534851884E0,1.322705269E0,-4.949534416E0,-6.741992235E-1
1.539900686E0,1.496246934E0,-5.047539711E0,-1.693493873E-1
1.544949436E0,1.684136271E0,-5.057120323E0,4.308337569E-1
1.550009072E0,1.804762602E0,-4.969060898E0,9.554998875E-1
1.555057874E0,1.696039796E0,-4.990180016E0,1.253147721E0
1.560106624E0,9.839606285E-1,-5.228720665E0,1.196304321E0
1.565155374E0,-1.017991304E-1,-5.643404007E0,9.935411811E-1
1.570204176E0,-1.379727006E0,-6.262354851E0,5.951255560E-1
1.575252926E0,-2.405411959E0,-7.246049881E0,4.596504569E-1
1.580312509E0,-3.131370306E0,-8.381883621E0,3.666288257E-1
1.585361311E0,-3.831852913E0,-8.883861542E0,2.995968163E-1
1.590410061E0,-4.412271023E0,-8.591917992E0,-6.179660559E-3
1.595458811E0,-4.783910751E0,-7.566170692E0,-7.375896573E-1
1.600507613E0,-4.806126118E0,-6.158969879E0,-1.721072674E0
1.605556363E0,-4.760871887E0,-4.664197922E0,-2.674606562E0
1.610615947E0,-4.519181252E0,-3.436802864E0,-3.346690893E0
1.615664749E0,-4.334818840E0,-2.489126205E0,-3.933980703E0
1.620713499E0,-4.179381371E0,-1.808509827E0,-4.383031368E0
1.625762249E0,-3.918121338E0,-1.408539772E0,-4.687464237E0
1.630811051E0,-3.690968513E0,-1.151173592E0,-4.908309460E0
1.635859801E0,-3.616427660E0,-9.991445541E-1,-4.867224216E0
1.640919436E0,-3.543119431E0,-9.082088470E-1,-4.721439838E0
1.645968238E0,-3.459683418E0,-9.046773911E-1,-4.426227093E0
1.651016988E0,-3.279408455E0,-8.751258850E-1,-4.041689873E0
1.656065738E0,-3.325552464E0,-7.065000534E-1,-3.720390320E0
1.661114540E0,-3.470196724E0,-2.670764923E-1,-3.293987513E0
1.666163290E0,-3.517595530E0,2.926111221E-1,-2.785593510E0
1.671222874E0,-3.318917990E0,9.298973083E-1,-2.286391020E0
1.676271676E0,-2.781867981E0,1.556934357E0,-1.871212363E0
1.681320426E0,-2.147641659E0,1.899631500E0,-1.706488848E0
1.686369176E0,-1.325476646E0,1.867451668E0,-2.046430588E0
1.691417978E0,-3.918511868E-1,1.392724037E0,-2.762703657E0
1.696466728E0,5.364239216E-1,5.038557053E-1,-3.441711664E0
1.701526311E0,1.342798352E0,-8.696269989E-1,-3.827449322E0
1.706575113E0,2.234281063E0,-2.437169075E0,-3.734685659E0
1.711623863E0,3.547370911E0,-4.131854057E0,-2.926328897E0
1.716672613E0,5.245909691E0,-5.478735924E0,-1.646244049E0
1.721721415E0,6.575493336E0,-6.012921333E0,-5.928366184E-1
1.726770165E0,7.301368713E0,-6.024890900E0,7.062633038E-1
1.731829801E0,7.777880669E0,-5.790378571E0,2.011087179E0
1.736878603E0,8.053111076E0,-5.709246635E0,3.121423721E0
1.741927353E0,7.813129902E0,-5.558287621E0,3.804794788E0
1.746976103E0,7.360819817E0,-5.106300354E0,4.295271873E0
1.752024905E0,6.778820038E0,-4.394670486E0,4.247127533E0
1.757073655E0,6.146084785E0,-3.625274658E0,3.793043375E0
1.762133238E0,5.744423866E0,-2.967173576E0,3.486167192E0
1.767182040E0,5.151556015E0,-2.330533981E0,3.374000072E0
1.772230790E0,4.271460533E0,-1.585741043E0,3.110807180E0
1.777279540E0,3.146489143E0,-8.064241409E-1,2.939244747E0
1.782328343E0,1.987083673E0,-3.603219986E-1,3.189488173E0
1.787377093E0,6.258040667E-1,4.050827026E-2,3.546642780E0
1.792436676E0,-6.759560108E-1,3.025131226E-1,4.033101082E0
1.797485478E0,-1.769584894E0,4.919452667E-1,4.641044617E0
1.802534228E0,-2.542694569E0,5.698976517E-1,5.374457359E0
1.807582978E0,-2.972700596E0,6.626291275E-1,6.169997215E0
1.812631780E0,-2.959497452E0,6.583843231E-1,6.968149662E0
1.817680530E0,-2.835837364E0,6.986427307E-1,7.382922173E0
1.822740113E0,-2.738303900E0,7.879853249E-1,7.478091240E0
1.827788915E0,-2.651886702E0,1.122050285E0,7.227750301E0
1.832837665E0,-2.508996725E0,1.497426987E0,6.307976723E0
1.837886415E0,-2.299453497E0,1.887588501E0,5.059738636E0
1.842935218E0,-1.985853910E0,2.118281364E0,3.928795338E0
1.847983968E0,-1.489592791E0,2.144286156E0,2.956218958E0
1.853043603E0,-9.947133064E-1,2.043717384E0,1.919385433E0
1.858092405E0,-6.159589291E-1,1.978875637E0,7.894673347E-1
1.863141155E0,-2.557468414E-1,2.015312195E0,2.249097824E-2
1.868189905E0,2.226707935E-1,2.049576759E0,-5.664911270E-1
1.873238707E0,9.109046459E-1,2.006582737E0,-1.098570347E0
1.878287457E0,1.649762630E0,1.885069847E0,-1.421278000E0
1.883347040E0,2.254864693E0,1.699021816E0,-1.212870598E0
1.888395843E0,2.735000134E0,1.442003250E0,-3.551011086E-1
1.893444593E0,3.132560492E0,1.190200329E0,8.226070404E-1
1.898493343E0,3.316993475E0,9.837236404E-1,1.996144295E0
1.903542145E0,3.358269691E0,1.099245548E0,3.045790672E0
1.908590895E0,3.232757092E0,1.218500614E0,3.780077934E0
1.913650478E0,3.040655136E0,1.323654175E0,4.341471195E0
1.918699280E0,2.786553621E0,1.404620647E0,4.711925507E0
1.923748030E0,2.426800251E0,1.562235832E0,5.049461365E0
1.928796780E0,2.085128307E0,1.723182201E0,5.106842041E0
1.933845582E0,1.852752209E0,1.889562607E0,5.008533478E0
1.938894332E0,1.697596073E0,2.038476467E0,4.829555511E0
1.943953915E0,1.703952312E0,2.234325409E0,4.774567604E0
1.949002718E0,1.782178640E0,2.293483257E0,4.598262787E0
1.954051468E0,1.960288525E0,2.216858864E0,4.290698051E0
1.959100218E0,2.258422136E0,2.120526791E0,4.023601055E0
1.964149020E0,2.453030586E0,2.030397892E0,3.879325867E0
1.969197770E0,2.581635475E0,1.879106522E0,3.645024538E0
1.974257405E0,2.702461958E0,1.747372150E0,3.501056194E0
1.979306207E0,2.559186697E0,1.677641392E0,3.438929081E0
1.984354957E0,2.489213943E0,1.656953335E0,3.442941427E0
1.989403707E0,2.523922920E0,1.565107346E0,3.447468758E0
1.994452509E0,2.560204506E0,1.468484402E0,3.467943430E0
1.999501259E0,2.391076088E0,1.489261627E0,3.460362434E0
2.004560843E0,2.237222672E0,1.585206032E0,3.298242092E0
2.009609645E0,2.210353136E0,1.555944443E0,3.168564796E0
2.014658395E0,2.169990301E0,1.500925064E0,3.113630772E0
2.019707145E0,1.812423229E0,1.595095634E0,2.991154194E0
2.024755947E0,1.462520599E0,1.836711407E0,2.960273266E0
2.029804697E0,1.211276054E0,2.002163887E0,2.994289398E0
2.034864905E0,1.141508579E0,2.219462872E0,3.046038151E0
2.039915113E0,1.148540020E0,2.488858938E0,3.004391193E0
2.044965322E0,1.253655910E0,2.726676464E0,2.892322779E0
2.050015530E0,1.296487808E0,3.045230389E0,2.697016716E0
2.055065790E0,1.306823254E0,3.309386492E0,2.340018749E0
2.060115999E0,1.371335983E0,3.470324755E0,1.883204937E0
2.065207822E0,1.309066296E0,3.620519638E0,1.420175552E0
2.070258030E0,1.285567760E0,3.588806152E0,9.365320206E-1
2.075308238E0,1.286698341E0,3.466399193E0,4.798078537E-1
2.080358447E0,1.243073940E0,3.261928082E0,1.634931564E-2
2.085408655E0,1.230421066E0,2.975460291E0,-4.123473167E-1
2.090458863E0,1.142765045E0,2.780042648E0,-7.014417648E-1
2.095471780E0,1.134968281E0,2.498465061E0,-9.318642616E-1
2.100521988E0,1.065180779E0,2.284395218E0,-1.247244835E0
2.105572197E0,1.006521702E0,2.146860600E0,-1.600785255E0
2.110622405E0,9.298896790E-1,2.034049988E0,-2.044676304E0
