"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.492460542E1,5.912780762E-3,4.516432953E1,-1.539411926E1
1.493455042E1,1.705169678E-1,4.518319702E1,-1.538060760E1
1.494449642E1,3.094482422E-1,4.524478531E1,-1.538029480E1
1.495444142E1,4.572372437E-1,4.528686523E1,-1.566431427E1
1.496438642E1,4.703598022E-1,4.522286606E1,-1.582643127E1
1.497433242E1,5.493240356E-1,4.531343842E1,-1.581526184E1
1.498427742E1,6.727294922E-1,4.550922394E1,-1.588958740E1
1.499422192E1,7.065505981E-1,4.555338287E1,-1.597303772E1
1.500416792E1,7.194519043E-1,4.552060699E1,-1.612799072E1
1.501411292E1,6.508407593E-1,4.559202576E1,-1.630954742E1
1.502405892E1,7.809066772E-1,4.560517883E1,-1.639201355E1
1.503400392E1,8.266677856E-1,4.564905167E1,-1.647613525E1
1.504394892E1,8.930053711E-1,4.563852692E1,-1.661765289E1
1.505389492E1,1.013526917E0,4.570663834E1,-1.667137909E1
1.506383992E1,1.049102783E0,4.571694183E1,-1.668196106E1
1.507378492E1,1.184616089E0,4.581452560E1,-1.684387970E1
1.508373092E1,1.342369080E0,4.587115097E1,-1.700915527E1
1.509367592E1,1.446815491E0,4.599908829E1,-1.720208740E1
1.510362092E1,1.630043030E0,4.588717651E1,-1.726979065E1
1.511356692E1,1.745872498E0,4.583090210E1,-1.729222107E1
1.512351192E1,1.691169739E0,4.585530090E1,-1.738849640E1
1.513345792E1,1.675987244E0,4.587430573E1,-1.739728546E1
1.514340292E1,1.859779358E0,4.582807159E1,-1.736911774E1
1.515334792E1,1.756271362E0,4.578752518E1,-1.746579742E1
1.516329392E1,1.692581177E0,4.595322800E1,-1.751710510E1
1.517323892E1,1.662117004E0,4.600912094E1,-1.742182922E1
1.518318392E1,1.776931763E0,4.589477921E1,-1.740858459E1
1.519312992E1,1.845436096E0,4.585549164E1,-1.736984253E1
1.520307492E1,1.887168884E0,4.598953247E1,-1.752996063E1
1.521302092E1,1.948089600E0,4.600837326E1,-1.756786346E1
1.522296592E1,1.995964050E0,4.599798584E1,-1.770063782E1
1.523291092E1,2.130691528E0,4.596485519E1,-1.768249512E1
1.524285692E1,2.269134521E0,4.597171402E1,-1.768211365E1
1.525280192E1,2.394577026E0,4.585602188E1,-1.764747620E1
1.526274692E1,2.432090759E0,4.582665634E1,-1.759413910E1
1.527269292E1,2.594261169E0,4.588322449E1,-1.755934143E1
1.528263792E1,2.739303589E0,4.579756546E1,-1.755162048E1
1.529258392E1,2.808441162E0,4.578081894E1,-1.758373260E1
1.530252892E1,2.893165588E0,4.575741577E1,-1.757703400E1
1.531247392E1,2.900978088E0,4.563887024E1,-1.757463074E1
1.532241992E1,2.897590637E0,4.562013626E1,-1.765521240E1
1.533236492E1,2.955139160E0,4.559886932E1,-1.774023438E1
1.534230992E1,3.001365662E0,4.567326736E1,-1.781575012E1
1.535225592E1,2.890892029E0,4.573739624E1,-1.785475159E1
1.536220092E1,3.003196716E0,4.575759125E1,-1.789859009E1
1.537214592E1,2.996955872E0,4.563908005E1,-1.786225128E1
1.538209192E1,3.044570923E0,4.565558624E1,-1.783795929E1
1.539203692E1,3.163536072E0,4.556446457E1,-1.785534668E1
1.540198292E1,3.128692627E0,4.553482056E1,-1.775308228E1
1.541192792E1,3.017707825E0,4.561294556E1,-1.773109436E1
1.542187292E1,3.053657532E0,4.564293289E1,-1.770947266E1
1.543181892E1,2.997779846E0,4.562527847E1,-1.769979858E1
1.544176392E1,3.025604248E0,4.560365295E1,-1.778521729E1
1.545170892E1,3.060287476E0,4.562136841E1,-1.799734497E1
1.546165492E1,3.046607971E0,4.557959366E1,-1.806845093E1
1.547159992E1,3.031890869E0,4.553378677E1,-1.807675934E1
1.548154592E1,3.166381836E0,4.546511078E1,-1.807152557E1
1.549149092E1,3.178840637E0,4.548771286E1,-1.801089478E1
1.550143592E1,3.283927917E0,4.550218964E1,-1.814813232E1
1.551138192E1,3.301994324E0,4.541669083E1,-1.825483704E1
1.552132692E1,3.399017334E0,4.538664627E1,-1.836572266E1
1.553127192E1,3.524787903E0,4.531670380E1,-1.860488892E1
1.554121792E1,3.610671997E0,4.534130478E1,-1.888307953E1
1.555116292E1,3.630836487E0,4.538927078E1,-1.902468872E1
1.556110892E1,3.652328491E0,4.533067322E1,-1.911725616E1
1.557105392E1,3.614616394E0,4.533871841E1,-1.932586670E1
1.558099892E1,3.641662598E0,4.540205002E1,-1.931440735E1
1.559094492E1,3.660202026E0,4.535492706E1,-1.939743805E1
1.560088992E1,3.686943054E0,4.533974838E1,-1.939716339E1
1.561083492E1,3.635368347E0,4.526272964E1,-1.946672821E1
1.562078092E1,3.564422607E0,4.533622360E1,-1.967528534E1
1.563072592E1,3.553268433E0,4.538446426E1,-1.980590820E1
1.564067192E1,3.536453247E0,4.521898651E1,-1.998449707E1
1.565061692E1,3.472602844E0,4.512123871E1,-1.991746521E1
1.566056192E1,3.519104004E0,4.498518753E1,-1.988545990E1
1.567050792E1,3.471473694E0,4.490379333E1,-2.000099945E1
1.568045292E1,3.453132629E0,4.491819000E1,-2.007527924E1
1.569039792E1,3.503044128E0,4.479363251E1,-2.018149567E1
1.570034392E1,3.575820923E0,4.463628387E1,-2.027197266E1
1.571028892E1,3.694305420E0,4.461827850E1,-2.053670502E1
1.572023492E1,3.561134338E0,4.476228714E1,-2.074783325E1
1.573017992E1,3.561134338E0,4.476228714E1,-2.074783325E1
1.574012492E1,3.511497498E0,4.468538284E1,-2.088142395E1
1.575007092E1,3.397422791E0,4.467366791E1,-2.092671204E1
1.576001592E1,3.437286377E0,4.450569916E1,-2.108217621E1
1.576996092E1,3.424484253E0,4.448614120E1,-2.124263763E1
1.577990692E1,3.453857422E0,4.443017960E1,-2.147887421E1
1.578985192E1,3.450599670E0,4.423600388E1,-2.166985321E1
1.579979692E1,3.375030518E0,4.407305145E1,-2.194822693E1
1.580974292E1,3.454330444E0,4.408332825E1,-2.229556274E1
1.581968792E1,3.354248047E0,4.394094086E1,-2.253376007E1
1.582963392E1,3.344764709E0,4.383835602E1,-2.280156708E1
1.583957892E1,3.282150269E0,4.369681549E1,-2.296025085E1
1.584952392E1,3.144973755E0,4.359918976E1,-2.306799316E1
1.585946992E1,2.897064209E0,4.355313110E1,-2.333199310E1
1.586941492E1,2.618568420E0,4.338881302E1,-2.359328461E1
1.587935992E1,2.611656189E0,4.322385788E1,-2.389945221E1
1.588930592E1,2.613456726E0,4.320227814E1,-2.420027924E1
1.589925092E1,2.559783936E0,4.307939148E1,-2.453212738E1
1.590919692E1,2.429580688E0,4.298346329E1,-2.484575653E1
1.591914192E1,2.324272156E0,4.295836639E1,-2.493789673E1
1.592908692E1,2.283020020E0,4.300097656E1,-2.494270325E1
1.593903292E1,2.177268982E0,4.292138672E1,-2.501416779E1
1.594897792E1,2.212974548E0,4.300289536E1,-2.508668518E1
1.595892292E1,2.194503784E0,4.293991470E1,-2.521921539E1
1.596886892E1,2.021247864E0,4.279466248E1,-2.544908142E1
1.597881392E1,1.951667786E0,4.258518600E1,-2.569750977E1
1.598875996E1,1.839721680E0,4.261589432E1,-2.574413300E1
1.599870496E1,1.554481506E0,4.256047058E1,-2.579365540E1
1.600864996E1,1.400634766E0,4.264199066E1,-2.579525757E1
1.601859596E1,1.296325684E0,4.262952042E1,-2.575141144E1
1.602854096E1,1.062477112E0,4.261641693E1,-2.580985260E1
1.603848596E1,1.049400330E0,4.267549896E1,-2.572796631E1
1.604843196E1,9.895401001E-1,4.270482635E1,-2.550623322E1
1.605837696E1,9.436798096E-1,4.278599167E1,-2.536464691E1
1.606832196E1,1.132125854E0,4.289251328E1,-2.531037903E1
1.607826796E1,1.051208496E0,4.295584106E1,-2.532360077E1
1.608821296E1,1.039970398E0,4.291334534E1,-2.533863831E1
1.609815896E1,8.533630371E-1,4.298946381E1,-2.525450897E1
1.610810396E1,7.492294312E-1,4.307816315E1,-2.520887756E1
1.611804896E1,6.862564087E-1,4.304462433E1,-2.515631866E1
1.612799496E1,7.270584106E-1,4.301873779E1,-2.496295929E1
1.613793996E1,6.616744995E-1,4.297933197E1,-2.479910278E1
1.614788496E1,5.575332642E-1,4.303910065E1,-2.474861908E1
1.615783096E1,4.266204834E-1,4.294838333E1,-2.480799866E1
1.616777596E1,4.526290894E-1,4.291005325E1,-2.463079071E1
1.617772196E1,3.045654297E-1,4.288673401E1,-2.457842255E1
1.618766696E1,3.875579834E-1,4.302132797E1,-2.466007996E1
1.619761196E1,4.020080566E-1,4.307960129E1,-2.469740295E1
1.620755796E1,4.032821655E-1,4.312506866E1,-2.459974670E1
1.621750296E1,4.382781982E-1,4.300555420E1,-2.466289520E1
1.622744796E1,4.770278931E-1,4.301206970E1,-2.459154510E1
1.623739396E1,4.897308350E-1,4.294025421E1,-2.474650574E1
1.624733896E1,4.163818359E-1,4.274342346E1,-2.474604797E1
1.625728496E1,5.065536499E-1,4.264372635E1,-2.462882233E1
1.626722996E1,5.065994263E-1,4.262903214E1,-2.461576080E1
1.627717496E1,5.033874512E-1,4.272415161E1,-2.461371613E1
1.628712096E1,5.322036743E-1,4.292285538E1,-2.450556946E1
1.629706596E1,5.519104004E-1,4.291473007E1,-2.445866394E1
1.630701096E1,5.046920776E-1,4.289394760E1,-2.431840515E1
1.631695696E1,6.756896973E-1,4.298286057E1,-2.429727936E1
1.632690196E1,8.082504272E-1,4.295623779E1,-2.424432373E1
1.633684696E1,8.073348999E-1,4.300705338E1,-2.441281128E1
1.634679296E1,9.742813110E-1,4.301291275E1,-2.431035614E1
1.635673796E1,9.225692749E-1,4.288498688E1,-2.416456604E1
1.636668396E1,8.253707886E-1,4.287160873E1,-2.412239838E1
1.637662896E1,9.078826904E-1,4.288648987E1,-2.417121887E1
1.638657396E1,1.080513000E0,4.285996246E1,-2.415130615E1
1.639651996E1,1.090194702E0,4.282540894E1,-2.400677490E1
1.640646496E1,1.151512146E0,4.281495285E1,-2.397892761E1
1.641640996E1,1.090728760E0,4.283158112E1,-2.411135864E1
1.642635596E1,1.204093933E0,4.286431122E1,-2.423854065E1
1.643630096E1,1.234649658E0,4.287355042E1,-2.425764465E1
1.644624696E1,1.154937744E0,4.283921814E1,-2.417014313E1
1.645619196E1,1.105102539E0,4.272546387E1,-2.415889740E1
1.646613696E1,1.143081665E0,4.275138855E1,-2.405316162E1
1.647608296E1,1.109550476E0,4.280657959E1,-2.394002533E1
1.648602796E1,1.080162048E0,4.290149307E1,-2.402694702E1
1.649597296E1,1.103012085E0,4.286281586E1,-2.415345001E1
1.650591896E1,1.003746033E0,4.286361694E1,-2.431616211E1
1.651586396E1,9.707870483E-1,4.298173904E1,-2.441301727E1
1.652580896E1,8.845977783E-1,4.295306015E1,-2.454424286E1
1.653575496E1,7.999496460E-1,4.294630432E1,-2.457246399E1
1.654569996E1,7.615356445E-1,4.291279221E1,-2.465644836E1
1.655564596E1,6.237564087E-1,4.292602539E1,-2.481066895E1
1.656559096E1,5.241012573E-1,4.285663223E1,-2.489740753E1
1.657553596E1,4.332656860E-1,4.284394455E1,-2.494437408E1
1.658548196E1,4.464340210E-1,4.283923340E1,-2.505993652E1
1.659542696E1,4.304885864E-1,4.282199860E1,-2.501010132E1
1.660537196E1,4.866638184E-1,4.277157211E1,-2.505946350E1
1.661531796E1,4.891891479E-1,4.274131393E1,-2.516139984E1
1.662526296E1,4.190292358E-1,4.267639923E1,-2.517652130E1
1.663520896E1,3.748321533E-1,4.281379318E1,-2.505558014E1
1.664515396E1,2.642822266E-1,4.274452209E1,-2.522312164E1
1.665509896E1,1.425323486E-1,4.263716507E1,-2.534382629E1
1.666504496E1,9.208679199E-2,4.266545486E1,-2.524340057E1
1.667498996E1,9.405517578E-2,4.270965195E1,-2.507627869E1
1.668493496E1,1.144409180E-1,4.279393768E1,-2.508196259E1
1.669488096E1,1.144409180E-1,4.279393768E1,-2.508196259E1
1.670482596E1,1.277160645E-2,4.275532150E1,-2.497894287E1
1.671477196E1,-3.260803223E-2,4.292910767E1,-2.490106964E1
1.672471696E1,-2.701568604E-2,4.295512009E1,-2.494241333E1
1.673466196E1,-2.202606201E-2,4.292842102E1,-2.498690796E1
1.674460796E1,1.244354248E-2,4.287352371E1,-2.510362244E1
1.675455296E1,-1.035842896E-1,4.297985458E1,-2.505545044E1
1.676449796E1,-1.456146240E-1,4.291824722E1,-2.503095245E1
1.677444396E1,-2.176132202E-1,4.294587326E1,-2.507102203E1
1.678438896E1,-4.492034912E-1,4.291432953E1,-2.490670013E1
1.679433496E1,-5.442199707E-1,4.295580292E1,-2.488620758E1
1.680427996E1,-6.021804810E-1,4.288531494E1,-2.492838287E1
1.681422496E1,-5.604934692E-1,4.285876846E1,-2.490042877E1
1.682417096E1,-6.613006592E-1,4.287867737E1,-2.510041809E1
1.683411596E1,-8.675308228E-1,4.281498337E1,-2.512877655E1
1.684406096E1,-7.877807617E-1,4.279672241E1,-2.501809692E1
1.685400696E1,-7.351303101E-1,4.279627609E1,-2.493862915E1
1.686395196E1,-7.524795532E-1,4.285508347E1,-2.499645996E1
1.687389696E1,-7.327575684E-1,4.284018707E1,-2.493217468E1
1.688384296E1,-6.232681274E-1,4.292761993E1,-2.495358276E1
1.689378796E1,-3.556213379E-1,4.292097855E1,-2.500309753E1
1.690373396E1,-3.475189209E-1,4.289473343E1,-2.497243500E1
1.691367896E1,-5.312500000E-1,4.288548279E1,-2.488507843E1
1.692362396E1,-6.377639771E-1,4.289654160E1,-2.492457581E1
1.693356996E1,-5.372467041E-1,4.303661728E1,-2.493673706E1
1.694351496E1,-6.120681763E-1,4.294797134E1,-2.495630646E1
1.695345996E1,-6.006317139E-1,4.290191269E1,-2.479795074E1
1.696340596E1,-5.137557983E-1,4.286729050E1,-2.475896454E1
1.697335096E1,-4.640121460E-1,4.283840942E1,-2.473487091E1
1.698329696E1,-6.301651001E-1,4.278747559E1,-2.488220978E1
1.699324221E1,-6.689147949E-1,4.291059875E1,-2.494326019E1
1.700318721E1,-7.123184204E-1,4.292406845E1,-2.487617493E1
1.701313321E1,-6.912536621E-1,4.295072937E1,-2.489360046E1
1.702307821E1,-6.771545410E-1,4.296781158E1,-2.495909882E1
1.703302321E1,-6.426544189E-1,4.307629013E1,-2.495432281E1
1.704296921E1,-5.045471191E-1,4.292553329E1,-2.488721466E1
1.705291421E1,-4.663696289E-1,4.300882339E1,-2.483916473E1
1.706285921E1,-4.512863159E-1,4.308272171E1,-2.466893768E1
1.707280521E1,-4.151535034E-1,4.301625061E1,-2.461237335E1
1.708275021E1,-4.408264160E-1,4.294047165E1,-2.461952972E1
1.709269621E1,-4.796371460E-1,4.292486572E1,-2.470912170E1
1.710264121E1,-4.418334961E-1,4.304302216E1,-2.465689087E1
1.711258621E1,-5.129318237E-1,4.303146744E1,-2.466375732E1
1.712253221E1,-4.714431763E-1,4.312210083E1,-2.463900757E1
1.713247721E1,-4.890594482E-1,4.306595993E1,-2.479109955E1
1.714242221E1,-4.749603271E-1,4.309574127E1,-2.490184784E1
1.715236821E1,-4.827270508E-1,4.301232529E1,-2.507232666E1
1.716231321E1,-3.181838989E-1,4.303889847E1,-2.509288025E1
1.717225921E1,-2.857666016E-1,4.290671539E1,-2.504843903E1
1.718220421E1,-3.045806885E-1,4.296182251E1,-2.512912750E1
1.719214921E1,-3.387832642E-1,4.292706680E1,-2.508307648E1
1.720209521E1,-3.237533569E-1,4.288148880E1,-2.495909882E1
1.721204021E1,-2.222595215E-1,4.281923294E1,-2.479694366E1
1.722198521E1,-2.852859497E-1,4.290991974E1,-2.478106689E1
1.723193121E1,-2.825469971E-1,4.296102142E1,-2.474227142E1
1.724187621E1,-4.503784180E-1,4.289960480E1,-2.481713867E1
1.725182221E1,-4.896163940E-1,4.282850266E1,-2.475713348E1
1.726176721E1,-4.751892090E-1,4.270885468E1,-2.481806946E1
1.727171221E1,-5.028228760E-1,4.267760849E1,-2.478147888E1
1.728165821E1,-5.191802979E-1,4.266777420E1,-2.471967316E1
1.729160321E1,-5.294036865E-1,4.264624405E1,-2.452652740E1
1.730154821E1,-3.815612793E-1,4.287674332E1,-2.455960083E1
1.731149421E1,-2.749633789E-1,4.285198212E1,-2.471321106E1
1.732143921E1,-1.093826294E-1,4.280449295E1,-2.491856384E1
1.733138421E1,-5.300140381E-2,4.293565750E1,-2.507742310E1
1.734133021E1,1.015472412E-2,4.290732574E1,-2.519448853E1
1.735127521E1,-2.784729004E-2,4.289959335E1,-2.516799164E1
1.736122121E1,1.751708984E-2,4.289932251E1,-2.506474304E1
1.737116621E1,-5.310058594E-3,4.287176132E1,-2.514747620E1
1.738111121E1,-2.133941650E-2,4.286454773E1,-2.507029724E1
1.739105721E1,-6.476593018E-2,4.288652039E1,-2.511374664E1
1.740100221E1,-5.218505859E-3,4.291781616E1,-2.497071838E1
1.741094721E1,-2.088928223E-2,4.291838455E1,-2.491477203E1
1.742089321E1,-1.590728760E-2,4.290223694E1,-2.500426483E1
1.743083821E1,1.444244385E-2,4.302703857E1,-2.508078003E1
1.744078421E1,8.032989502E-2,4.302123260E1,-2.506533051E1
1.745072921E1,9.056854248E-2,4.309279251E1,-2.504757690E1
1.746067421E1,8.093261719E-2,4.298337936E1,-2.527158356E1
1.747062021E1,1.169586182E-1,4.292972946E1,-2.535382843E1
1.748056521E1,2.564468384E-1,4.292300797E1,-2.542144012E1
1.749051021E1,2.169113159E-1,4.297160339E1,-2.540181732E1
1.750045621E1,1.516418457E-1,4.290599823E1,-2.538293457E1
1.751040121E1,1.311340332E-1,4.287671661E1,-2.546262360E1
1.752034721E1,1.505126953E-1,4.288047791E1,-2.548247528E1
1.753029221E1,9.640502930E-2,4.295491409E1,-2.544406891E1
1.754023721E1,4.793548584E-2,4.290040588E1,-2.542869568E1
1.755018321E1,8.430480957E-3,4.290129089E1,-2.538858795E1
1.756012821E1,-1.309890747E-1,4.290178299E1,-2.543788147E1
1.757007321E1,-1.595764160E-1,4.289536285E1,-2.543037415E1
1.758001921E1,-1.642532349E-1,4.298063278E1,-2.540615082E1
1.758996421E1,-1.442260742E-1,4.301630783E1,-2.529434204E1
1.759990921E1,-1.418762207E-1,4.299676132E1,-2.541582489E1
1.760985521E1,-1.076278687E-1,4.308710480E1,-2.539080048E1
1.761980021E1,-1.767807007E-1,4.312086105E1,-2.524409485E1
1.762974621E1,-1.811599731E-1,4.302289200E1,-2.500437927E1
1.763969121E1,-1.279678345E-1,4.290867615E1,-2.480483246E1
1.764963621E1,-1.279678345E-1,4.290867615E1,-2.480483246E1
1.765958221E1,-1.599960327E-1,4.301278305E1,-2.481394196E1
1.766952721E1,-2.813491821E-1,4.304753113E1,-2.487326813E1
1.767947221E1,-2.216033936E-1,4.305910110E1,-2.490097046E1
1.768941821E1,-3.417587280E-1,4.316128159E1,-2.493611908E1
1.769936321E1,-3.815765381E-1,4.330571365E1,-2.499272156E1
1.770930921E1,-2.908935547E-1,4.335951614E1,-2.493297577E1
1.771925421E1,-3.451919556E-1,4.322668839E1,-2.498577881E1
1.772919921E1,-3.795318604E-1,4.311584473E1,-2.483043671E1
1.773914521E1,-3.183441162E-1,4.310215759E1,-2.469016266E1
1.774909021E1,-3.003387451E-1,4.316857147E1,-2.471678162E1
1.775903521E1,-2.820053101E-1,4.305073929E1,-2.484593201E1
1.776898121E1,-1.371154785E-1,4.308574295E1,-2.486962128E1
1.777892621E1,-6.561279297E-2,4.312035370E1,-2.496501160E1
1.778887221E1,-1.970977783E-1,4.322221756E1,-2.500586700E1
1.779881721E1,-1.290969849E-1,4.307538223E1,-2.496000671E1
1.780876221E1,-1.303634644E-1,4.296522522E1,-2.480149841E1
1.781870821E1,-5.232238770E-2,4.298991776E1,-2.496900177E1
1.782865321E1,-6.196594238E-2,4.309914017E1,-2.518184662E1
1.783859821E1,-1.345062256E-2,4.307527542E1,-2.530921173E1
1.784854421E1,2.861785889E-2,4.310910034E1,-2.529476166E1
1.785848921E1,2.866363525E-2,4.322813797E1,-2.517441559E1
1.786843421E1,1.750946045E-2,4.331416321E1,-2.503987122E1
1.787838021E1,9.289550781E-2,4.328731155E1,-2.512080383E1
1.788832521E1,1.243362427E-1,4.316423035E1,-2.514969635E1
1.789827121E1,1.900482178E-1,4.312504196E1,-2.506031036E1
1.790821621E1,3.202285767E-1,4.314749908E1,-2.499658966E1
1.791816121E1,3.632583618E-1,4.320696259E1,-2.489962006E1
1.792810721E1,5.502395630E-1,4.322083282E1,-2.489369965E1
1.793805221E1,5.203552246E-1,4.315122604E1,-2.487929535E1
1.794799721E1,5.072097778E-1,4.322721481E1,-2.493579102E1
1.795794321E1,5.676269531E-1,4.336936569E1,-2.499169159E1
1.796788821E1,5.425720215E-1,4.337406158E1,-2.513662720E1
1.797783421E1,5.346832275E-1,4.326870728E1,-2.530017853E1
1.798777921E1,6.992263794E-1,4.314798737E1,-2.531121826E1
1.799772358E1,7.161331177E-1,4.317933273E1,-2.535029602E1
1.800766958E1,5.207443237E-1,4.316086578E1,-2.526276398E1
1.801761458E1,4.681396484E-1,4.316177750E1,-2.534741211E1
1.802755958E1,4.636611938E-1,4.318564606E1,-2.547008514E1
1.803750558E1,4.369735718E-1,4.324261093E1,-2.566940308E1
1.804745058E1,4.005584717E-1,4.336870575E1,-2.559208679E1
1.805739658E1,3.873672485E-1,4.332505798E1,-2.542113495E1
1.806734158E1,4.798278809E-1,4.337364578E1,-2.532763672E1
1.807728658E1,5.432968140E-1,4.333710861E1,-2.541458130E1
1.808723258E1,4.292144775E-1,4.340510559E1,-2.544620514E1
1.809717758E1,4.003143311E-1,4.332490540E1,-2.542825317E1
1.810712258E1,5.509033203E-1,4.337609100E1,-2.525733948E1
1.811706858E1,5.672607422E-1,4.339583206E1,-2.516839600E1
1.812701358E1,5.824050903E-1,4.337659454E1,-2.508222198E1
1.813695858E1,5.516662598E-1,4.350586700E1,-2.502265167E1
1.814690458E1,5.149307251E-1,4.352560806E1,-2.491980743E1
1.815684958E1,4.658660889E-1,4.348714828E1,-2.509369659E1
1.816679558E1,4.039688110E-1,4.343357468E1,-2.507199860E1
1.817674058E1,2.854995728E-1,4.337807083E1,-2.505607605E1
1.818668558E1,3.545532227E-1,4.350626373E1,-2.499820709E1
1.819663158E1,3.609695435E-1,4.344377518E1,-2.497341156E1
1.820657658E1,3.123168945E-1,4.341613388E1,-2.501067352E1
1.821652158E1,1.799087524E-1,4.336207962E1,-2.518874359E1
1.822646758E1,1.846466064E-1,4.337960815E1,-2.512437439E1
1.823641258E1,1.850814819E-1,4.326790619E1,-2.501013947E1
1.824635858E1,1.987838745E-1,4.320694733E1,-2.508066559E1
1.825630358E1,1.385726929E-1,4.315388870E1,-2.511706543E1
1.826624858E1,1.629409790E-1,4.320443726E1,-2.497282410E1
1.827619458E1,2.358779907E-1,4.322573471E1,-2.499243164E1
1.828613958E1,3.267135620E-1,4.315901947E1,-2.498001862E1
1.829608458E1,4.155120850E-1,4.310594940E1,-2.508732605E1
1.830603058E1,4.064025879E-1,4.332841110E1,-2.509041595E1
1.831597558E1,3.741149902E-1,4.335070419E1,-2.506987762E1
1.832592158E1,2.912826538E-1,4.339123917E1,-2.513475800E1
1.833586658E1,2.879333496E-1,4.340500259E1,-2.512567139E1
1.834581158E1,1.989288330E-1,4.337844086E1,-2.510352325E1
1.835575758E1,2.396392822E-1,4.339648056E1,-2.495094299E1
1.836570258E1,2.205505371E-1,4.337922668E1,-2.480948639E1
1.837564758E1,1.849899292E-1,4.337559128E1,-2.487667847E1
1.838559358E1,1.825637817E-1,4.335512543E1,-2.494853973E1
1.839553858E1,1.704559326E-1,4.334205246E1,-2.479015350E1
1.840548358E1,8.132934570E-2,4.330849838E1,-2.494226074E1
1.841542958E1,1.309890747E-1,4.330604553E1,-2.509288025E1
1.842537458E1,2.290115356E-1,4.338169479E1,-2.518923950E1
1.843532058E1,2.578506470E-1,4.337095642E1,-2.525995636E1
1.844526558E1,2.421188354E-1,4.336818314E1,-2.509758759E1
1.845521058E1,1.146316528E-1,4.333649063E1,-2.494799042E1
1.846515658E1,7.563018799E-2,4.320465469E1,-2.505870819E1
1.847510158E1,8.165740967E-2,4.309791565E1,-2.520934296E1
1.848504658E1,1.770706177E-1,4.306500244E1,-2.517327118E1
1.849499258E1,3.573837280E-1,4.326364136E1,-2.532084656E1
1.850493758E1,3.159484863E-1,4.329652023E1,-2.532675934E1
1.851488358E1,2.977981567E-1,4.327164459E1,-2.538945770E1
1.852482858E1,3.599548340E-1,4.332523727E1,-2.537443542E1
1.853477358E1,4.067153931E-1,4.320337296E1,-2.533785248E1
1.854471958E1,3.800048828E-1,4.322214508E1,-2.528649902E1
1.855466458E1,4.071273804E-1,4.325893784E1,-2.522969055E1
1.856460958E1,2.567062378E-1,4.324923706E1,-2.528387451E1
1.857455558E1,2.076797485E-1,4.325660706E1,-2.510871887E1
1.858450058E1,2.126922607E-1,4.324362946E1,-2.509047699E1
1.859444658E1,2.126922607E-1,4.324362946E1,-2.509047699E1
1.860439158E1,3.468093872E-1,4.337303925E1,-2.499625397E1
1.861433658E1,3.468093872E-1,4.337303925E1,-2.499625397E1
1.862428258E1,4.490127563E-1,4.332144547E1,-2.506460571E1
1.863422758E1,3.776626587E-1,4.336950684E1,-2.517684174E1
1.864417258E1,3.668365479E-1,4.329541016E1,-2.518141174E1
1.865411858E1,4.549484253E-1,4.335175705E1,-2.511813354E1
1.866406358E1,5.415573120E-1,4.321899033E1,-2.508240509E1
1.867400858E1,5.770263672E-1,4.318025208E1,-2.506092834E1
1.868395458E1,4.672927856E-1,4.316640091E1,-2.498657990E1
1.869389958E1,4.392623901E-1,4.317625427E1,-2.490859985E1
1.870384558E1,4.739227295E-1,4.318119049E1,-2.488148499E1
1.871379058E1,4.888916016E-1,4.322110367E1,-2.492301178E1
1.872373558E1,4.142227173E-1,4.323814011E1,-2.491857147E1
1.873368158E1,2.905426025E-1,4.317294312E1,-2.498172760E1
1.874362658E1,3.280792236E-1,4.316154480E1,-2.490122986E1
1.875357158E1,4.528961182E-1,4.309591675E1,-2.504673767E1
1.876351758E1,5.742416382E-1,4.314205933E1,-2.511123657E1
1.877346258E1,5.297012329E-1,4.322925568E1,-2.508837891E1
1.878340858E1,5.863342285E-1,4.312134552E1,-2.521822357E1
1.879335358E1,5.196075439E-1,4.310948563E1,-2.518214417E1
1.880329858E1,6.353988647E-1,4.311674118E1,-2.514497375E1
1.881324458E1,6.022872925E-1,4.316824722E1,-2.501331329E1
1.882318958E1,6.162414551E-1,4.323499680E1,-2.503131866E1
1.883313458E1,6.124954224E-1,4.319634628E1,-2.505705261E1
1.884308058E1,5.672149658E-1,4.322573471E1,-2.515663147E1
1.885302558E1,5.862884521E-1,4.334391403E1,-2.528118134E1
1.886297058E1,5.931625366E-1,4.340171814E1,-2.527092743E1
1.887291658E1,6.146545410E-1,4.343002319E1,-2.508283997E1
1.888286158E1,4.263687134E-1,4.343216324E1,-2.503544617E1
1.889280758E1,3.806762695E-1,4.333989716E1,-2.505857849E1
1.890275258E1,3.511123657E-1,4.344150925E1,-2.505021667E1
1.891269758E1,3.736114502E-1,4.341234589E1,-2.507142639E1
1.892264358E1,3.145523071E-1,4.338035583E1,-2.509960175E1
1.893258858E1,2.972717285E-1,4.333446503E1,-2.508181763E1
1.894253358E1,2.529144287E-1,4.331916809E1,-2.518471527E1
1.895247958E1,2.341079712E-1,4.321382904E1,-2.520106506E1
1.896242458E1,2.388534546E-1,4.325254059E1,-2.529362488E1
1.897237058E1,2.106323242E-1,4.313574600E1,-2.536416626E1
1.898231558E1,3.811340332E-1,4.326964951E1,-2.532854462E1
1.899226117E1,4.367675781E-1,4.339006805E1,-2.537495422E1
1.900220717E1,4.440460205E-1,4.335054779E1,-2.537470245E1
