"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.050850417E0,9.922037914E-1,7.385600549E-1,-4.940385595E-2
1.060795417E0,1.602815366E-1,9.665389001E-1,-1.394166246E-2
1.070740417E0,-4.284021020E-1,1.350101629E0,1.998828278E-1
1.080686417E0,-5.523721370E-1,1.214660234E0,1.385274093E-1
1.090631417E0,2.600882453E-1,3.559106612E-1,6.890651286E-2
1.100576417E0,8.750007391E-2,1.432673085E-1,2.349513575E-2
1.110522417E0,-2.488384947E-1,2.777386504E-1,-7.043117434E-3
1.120467417E0,-4.379093823E-1,5.406364828E-1,-2.254437849E-2
1.130412417E0,-3.538828468E-1,5.156694567E-1,4.769807696E-2
1.140358417E0,1.007533729E-2,2.557344085E-1,1.088389027E-1
1.150303417E0,5.879521519E-2,3.864945227E-1,9.493188500E-2
1.160248417E0,-9.021610558E-2,7.803115135E-1,1.169497217E-1
1.170194417E0,4.630176187E-2,1.992821141E0,5.896902367E-2
1.180139417E0,4.981167001E-1,2.825753503E0,-1.378638965E-1
1.190084417E0,5.928711221E-1,2.721879471E0,-1.142633647E-1
1.200030417E0,3.860252836E-1,2.397616280E0,-5.739173725E-2
1.209975417E0,1.827395225E-1,1.873788788E0,-1.318278158E-1
1.219920417E0,-2.334407294E-1,1.496995381E0,-1.942731553E-1
1.229866417E0,-6.101356110E-1,1.017404999E0,-1.199053431E-1
1.239811417E0,-7.461979803E-1,7.608572423E-1,-2.507695377E-2
1.249756417E0,-5.841918075E-1,7.287110049E-1,-3.045873106E-2
1.259701417E0,-3.698241109E-1,8.251824617E-1,-3.590906695E-2
1.269647417E0,-1.327657092E-1,9.570067692E-1,-2.775205493E-2
1.279592417E0,8.143417239E-3,9.755325025E-1,1.046958581E-2
1.289537417E0,1.194706026E-1,1.129763340E0,-1.614369464E-1
1.299483417E0,2.219266847E-1,1.130287251E0,-1.908427401E-1
1.309428417E0,2.993797803E-1,7.943039006E-1,-1.716282047E-1
1.319373417E0,3.540822369E-1,5.827036911E-1,-1.270943485E-1
1.329319417E0,3.962573263E-1,4.638742357E-1,-3.331474507E-1
1.339264417E0,2.838010436E-1,1.379241228E-1,-6.385644811E-1
1.349209417E0,-2.374530888E-1,-5.608239949E-2,-4.164356290E-1
1.359155417E0,-6.246024996E-2,4.678228605E-1,-1.347202872E-1
1.369100417E0,1.027368946E0,8.090669507E-1,-7.090300079E-1
1.379045417E0,9.328510442E-1,3.459253711E-1,-9.300043273E-1
1.388991417E0,8.043543872E-1,2.146483630E-1,-4.342710985E-1
1.398936417E0,6.060370052E-1,-3.132938147E-2,-1.523041803E-1
1.408881417E0,4.046282002E-1,-4.448169905E-1,7.353239134E-2
1.418826417E0,4.013976136E-1,-1.185842232E0,4.587067589E-2
1.428772417E0,4.523446959E-1,-1.693305121E0,-1.231873852E-1
1.438717417E0,5.178148001E-1,-1.728374382E0,-1.589103645E-1
