"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.627111754E1,4.863386536E-1,-9.631720734E0,-1.469494171E0
9.628106254E1,4.885839844E-1,-9.649234314E0,-1.477427673E0
9.629100754E1,4.944218445E-1,-9.676028595E0,-1.488804016E0
9.630095354E1,5.089416504E-1,-9.717941437E0,-1.507066040E0
9.631089854E1,5.123844910E-1,-9.741741943E0,-1.534459076E0
9.632084454E1,4.896318054E-1,-9.741143188E0,-1.576671295E0
9.633078954E1,4.697232056E-1,-9.760902100E0,-1.604663086E0
9.634073554E1,4.611909485E-1,-9.750423889E0,-1.623823242E0
9.635068054E1,4.426295471E-1,-9.713899841E0,-1.629810791E0
9.636062654E1,4.264631653E-1,-9.699529724E0,-1.611548767E0
9.637057154E1,4.185296631E-1,-9.687105560E0,-1.619931335E0
9.638051654E1,4.300556946E-1,-9.661209412E0,-1.597178650E0
9.639046254E1,4.385879517E-1,-9.656868439E0,-1.579515381E0
9.640040754E1,4.538562012E-1,-9.644444275E0,-1.562600555E0
9.641035354E1,4.508624268E-1,-9.631421356E0,-1.541045380E0
9.642029854E1,4.505630493E-1,-9.616003418E0,-1.517244873E0
9.643024454E1,4.480183411E-1,-9.608369293E0,-1.501377869E0
9.644018954E1,4.414320374E-1,-9.601932678E0,-1.498533783E0
9.645013554E1,4.466711426E-1,-9.625284119E0,-1.500330048E0
9.646008054E1,4.528083801E-1,-9.639205170E0,-1.510508881E0
9.647002554E1,4.546046448E-1,-9.642049255E0,-1.533411255E0
9.647997154E1,4.616400146E-1,-9.651479645E0,-1.543290710E0
9.648991654E1,4.746629333E-1,-9.670340424E0,-1.548080750E0
9.649986254E1,4.782554626E-1,-9.684111786E0,-1.545536041E0
9.650980754E1,4.784051514E-1,-9.702074432E0,-1.570983124E0
9.651975354E1,4.984634399E-1,-9.724078674E0,-1.570384369E0
9.652969854E1,5.126838684E-1,-9.734856262E0,-1.574126587E0
9.653964354E1,5.249583435E-1,-9.729467468E0,-1.566941528E0
9.654958954E1,5.292993164E-1,-9.727970581E0,-1.551822968E0
9.655953454E1,5.400769043E-1,-9.727970581E0,-1.552721100E0
9.656948054E1,5.451663208E-1,-9.730814667E0,-1.545236664E0
9.657942554E1,5.525010681E-1,-9.723030853E0,-1.512754211E0
9.658937154E1,5.538482666E-1,-9.700577545E0,-1.506616974E0
9.659931654E1,5.569917297E-1,-9.682914276E0,-1.490450592E0
9.660926154E1,5.468128967E-1,-9.670490112E0,-1.478774872E0
9.661920754E1,5.420228577E-1,-9.679770813E0,-1.476529541E0
9.662915254E1,5.287005615E-1,-9.692943420E0,-1.484163666E0
9.663909854E1,5.201683044E-1,-9.699380035E0,-1.503623199E0
9.664904354E1,5.068460083E-1,-9.691596222E0,-1.521885223E0
9.665898954E1,4.896318054E-1,-9.698182526E0,-1.530118103E0
9.666893454E1,4.638853455E-1,-9.689051514E0,-1.550924835E0
9.667888054E1,4.445755005E-1,-9.682614899E0,-1.552122345E0
9.668882554E1,4.327500916E-1,-9.684111786E0,-1.564097443E0
9.669877054E1,4.077520752E-1,-9.658215637E0,-1.567839661E0
9.670871654E1,3.986210632E-1,-9.631720734E0,-1.574126587E0
9.671866154E1,4.026626587E-1,-9.626481628E0,-1.579066315E0
9.672860754E1,3.990701294E-1,-9.624236298E0,-1.562151489E0
9.673855254E1,4.131408691E-1,-9.626032562E0,-1.549877014E0
9.674849817E1,4.191284180E-1,-9.616302795E0,-1.531764679E0
9.675844317E1,4.306544495E-1,-9.618847504E0,-1.528471527E0
9.676838817E1,4.490661621E-1,-9.622889099E0,-1.538949738E0
9.677833417E1,4.710704041E-1,-9.645192719E0,-1.525328064E0
9.678827917E1,4.992118835E-1,-9.671687622E0,-1.521136780E0
9.679822517E1,5.165757751E-1,-9.682614899E0,-1.524579620E0
9.680817017E1,5.206173706E-1,-9.688303070E0,-1.515149231E0
9.681811617E1,5.390290833E-1,-9.686357117E0,-1.515149231E0
9.682806117E1,5.409750366E-1,-9.706116028E0,-1.509760437E0
9.683800717E1,5.463638306E-1,-9.717043304E0,-1.510359192E0
9.684795217E1,5.602848816E-1,-9.714947662E0,-1.502425690E0
9.685789717E1,5.626799011E-1,-9.724228363E0,-1.508413239E0
9.686784317E1,5.568420410E-1,-9.716145172E0,-1.511257324E0
9.687778817E1,5.475613403E-1,-9.705367584E0,-1.514700165E0
9.688773417E1,5.387297058E-1,-9.697284393E0,-1.504221954E0
9.689767917E1,5.281018066E-1,-9.681866455E0,-1.506766663E0
9.690762517E1,5.171745300E-1,-9.664801941E0,-1.510808258E0
9.691757017E1,5.032534790E-1,-9.663903809E0,-1.501377869E0
9.692751517E1,4.959187317E-1,-9.661658478E0,-1.516496429E0
9.693746117E1,4.917274475E-1,-9.660910034E0,-1.516346741E0
9.694740617E1,4.837939453E-1,-9.672885132E0,-1.523382111E0
9.695735217E1,4.806504822E-1,-9.655670929E0,-1.546134796E0
9.696729717E1,4.710704041E-1,-9.663305054E0,-1.541045380E0
9.697724317E1,4.601431274E-1,-9.664502563E0,-1.547631683E0
9.698718817E1,4.564009094E-1,-9.665251007E0,-1.567390594E0
9.699713417E1,4.441264343E-1,-9.670939178E0,-1.575324097E0
9.700707917E1,4.400848389E-1,-9.689799957E0,-1.572929077E0
9.701702417E1,4.474195862E-1,-9.688003693E0,-1.552272034E0
9.702697017E1,4.577481079E-1,-9.691296844E0,-1.556313629E0
9.703691517E1,4.623884583E-1,-9.682016144E0,-1.546583862E0
9.704686117E1,4.623884583E-1,-9.682764587E0,-1.551673279E0
9.705680617E1,4.730163574E-1,-9.680519257E0,-1.538650360E0
9.706675217E1,4.770579529E-1,-9.665400696E0,-1.555265808E0
9.707669717E1,4.778063965E-1,-9.653874664E0,-1.551074524E0
9.708664317E1,4.758604431E-1,-9.658065948E0,-1.546883240E0
9.709658817E1,4.794529724E-1,-9.668843536E0,-1.546583862E0
9.710653317E1,4.772076416E-1,-9.673483887E0,-1.548230438E0
9.711647917E1,4.760101318E-1,-9.679172058E0,-1.558708649E0
9.712642417E1,4.779560852E-1,-9.688452759E0,-1.574575653E0
9.713637017E1,4.821473694E-1,-9.694589996E0,-1.573827209E0
9.714631517E1,4.990621948E-1,-9.693991241E0,-1.578317871E0
9.715626117E1,4.942721558E-1,-9.688901825E0,-1.566492462E0
9.716620617E1,4.893324280E-1,-9.672885132E0,-1.559157715E0
9.717615117E1,4.836442566E-1,-9.663005676E0,-1.557960205E0
9.718609717E1,4.816983032E-1,-9.655072174E0,-1.567839661E0
9.719604217E1,4.716691589E-1,-9.658964081E0,-1.562001801E0
9.720598817E1,4.830455017E-1,-9.673783264E0,-1.549128571E0
9.721593317E1,4.837939453E-1,-9.670639801E0,-1.563199310E0
9.722587917E1,4.766088867E-1,-9.647587738E0,-1.562001801E0
9.723582417E1,4.730163574E-1,-9.643995209E0,-1.565294952E0
9.724576917E1,4.799020386E-1,-9.642947388E0,-1.559157715E0
9.725571517E1,4.953199768E-1,-9.647438049E0,-1.545086975E0
9.726566017E1,4.504133606E-1,-9.684111786E0,-1.574126587E0
9.727560617E1,4.505630493E-1,-9.682764587E0,-1.618284760E0
9.728555117E1,4.550537109E-1,-9.664352875E0,-1.589993591E0
9.729549717E1,4.498146057E-1,-9.655820618E0,-1.578916626E0
9.730544217E1,4.502636719E-1,-9.643546143E0,-1.599124603E0
9.731538817E1,4.165837097E-1,-9.637109528E0,-1.601968689E0
9.732533317E1,3.972738647E-1,-9.633966064E0,-1.613644409E0
9.733527817E1,3.972738647E-1,-9.620494080E0,-1.630708923E0
9.734522417E1,4.125421143E-1,-9.602830811E0,-1.611848145E0
9.735516917E1,4.426295471E-1,-9.611363068E0,-1.584604797E0
9.736511517E1,4.698728943E-1,-9.630822601E0,-1.585951996E0
9.737506017E1,4.977149963E-1,-9.661508789E0,-1.572030945E0
9.738500617E1,5.182223511E-1,-9.672885132E0,-1.550326080E0
9.739495117E1,5.325924683E-1,-9.689949646E0,-1.542093201E0
9.740489717E1,5.294490051E-1,-9.707313538E0,-1.547182617E0
9.741484217E1,5.656736755E-1,-9.722282410E0,-1.552421722E0
9.742478717E1,5.619314575E-1,-9.728719025E0,-1.549427948E0
9.743473317E1,5.632786560E-1,-9.712253265E0,-1.547931061E0
9.744467817E1,5.620811462E-1,-9.692644043E0,-1.551673279E0
9.745462417E1,5.522016907E-1,-9.677675171E0,-1.556163940E0
9.746456917E1,5.354365540E-1,-9.688153381E0,-1.555265808E0
9.747451517E1,5.345384216E-1,-9.702673187E0,-1.563348999E0
9.748446017E1,5.348377991E-1,-9.706116028E0,-1.565294952E0
9.749440517E1,5.396278381E-1,-9.707163849E0,-1.550924835E0
9.750435117E1,5.346881104E-1,-9.690249023E0,-1.544039154E0
9.751429617E1,5.258564758E-1,-9.678273926E0,-1.527723083E0
9.752424217E1,5.173242188E-1,-9.670639801E0,-1.504371643E0
9.753418717E1,5.066963196E-1,-9.682764587E0,-1.520837402E0
9.754413317E1,5.032534790E-1,-9.689051514E0,-1.513352966E0
9.755407817E1,5.078938293E-1,-9.689949646E0,-1.507664795E0
9.756402417E1,5.034031677E-1,-9.677525482E0,-1.515149231E0
9.757396917E1,4.998106384E-1,-9.660460968E0,-1.514251099E0
9.758391417E1,4.824467468E-1,-9.642498322E0,-1.513652344E0
9.759386017E1,4.737648010E-1,-9.631421356E0,-1.507515106E0
9.760380517E1,4.763095093E-1,-9.645641785E0,-1.513652344E0
9.761375117E1,4.724176025E-1,-9.659712524E0,-1.522184601E0
9.762369617E1,4.734654236E-1,-9.668993225E0,-1.539698181E0
9.763364217E1,4.620890808E-1,-9.662406921E0,-1.544637909E0
9.764358717E1,4.445755005E-1,-9.660610657E0,-1.553469543E0
9.765353317E1,4.266128540E-1,-9.654174042E0,-1.563648376E0
9.766347817E1,4.218228149E-1,-9.644294586E0,-1.578467560E0
9.767342317E1,4.300556946E-1,-9.635612640E0,-1.570234680E0
9.768336917E1,4.376898193E-1,-9.630223846E0,-1.560654602E0
9.769331417E1,4.468208313E-1,-9.636660461E0,-1.563498688E0
9.770326017E1,4.662803650E-1,-9.632319489E0,-1.559457092E0
9.771320517E1,4.890330505E-1,-9.656419373E0,-1.543739777E0
9.772315117E1,5.140310669E-1,-9.690099335E0,-1.531165924E0
9.773309617E1,5.345384216E-1,-9.712552643E0,-1.527423706E0
9.774304092E1,5.629792786E-1,-9.729467468E0,-1.512454834E0
9.775298692E1,5.713618469E-1,-9.715097351E0,-1.514400787E0
9.776293192E1,5.769003296E-1,-9.707014160E0,-1.529669037E0
9.777287792E1,5.869294739E-1,-9.693841553E0,-1.536704407E0
9.778282292E1,5.938151550E-1,-9.700128479E0,-1.544937286E0
9.779276892E1,5.816903687E-1,-9.707463226E0,-1.519789581E0
9.780271392E1,5.782475281E-1,-9.707762604E0,-1.524878998E0
9.781265992E1,5.707630920E-1,-9.703870697E0,-1.522483978E0
9.782260492E1,5.569917297E-1,-9.687554626E0,-1.520538025E0
9.783254992E1,5.465135193E-1,-9.686806183E0,-1.514101410E0
9.784249592E1,5.385800171E-1,-9.688752136E0,-1.524130554E0
9.785244092E1,5.192701721E-1,-9.685758362E0,-1.523980865E0
9.786238692E1,5.093907166E-1,-9.688003693E0,-1.537452850E0
9.787233192E1,4.999603271E-1,-9.685458984E0,-1.527274017E0
9.788227792E1,4.950205994E-1,-9.664352875E0,-1.548080750E0
9.789222292E1,4.875361633E-1,-9.642348633E0,-1.542542267E0
9.790216792E1,4.722679138E-1,-9.634265442E0,-1.544338531E0
9.791211392E1,4.713697815E-1,-9.647887115E0,-1.554068298E0
9.792205892E1,4.659809875E-1,-9.655221863E0,-1.559756470E0
9.793200492E1,4.730163574E-1,-9.654922485E0,-1.566642151E0
9.794194992E1,4.739144897E-1,-9.656569061E0,-1.581611023E0
9.795189592E1,4.813989258E-1,-9.651779022E0,-1.578467560E0
9.796184092E1,4.715194702E-1,-9.631271667E0,-1.558409271E0
9.797178692E1,4.613406372E-1,-9.632169800E0,-1.553020477E0
9.798173192E1,4.704716492E-1,-9.636061707E0,-1.556014252E0
9.799167692E1,4.852908325E-1,-9.650880890E0,-1.557810516E0
9.800162292E1,4.869374084E-1,-9.658814392E0,-1.560654602E0
9.801156792E1,4.897814941E-1,-9.682315521E0,-1.557810516E0
9.802151392E1,5.031037903E-1,-9.700876923E0,-1.569037170E0
9.803145892E1,5.014572144E-1,-9.689350891E0,-1.569037170E0
9.804140492E1,4.932243347E-1,-9.682914276E0,-1.564696198E0
9.805134992E1,4.908293152E-1,-9.680668945E0,-1.563498688E0
9.806129592E1,4.906796265E-1,-9.662855988E0,-1.571581879E0
9.807124092E1,4.866380310E-1,-9.655221863E0,-1.565444641E0
9.808118592E1,4.822970581E-1,-9.644893341E0,-1.573827209E0
9.809113192E1,4.796026611E-1,-9.643995209E0,-1.579814758E0
9.810107692E1,4.794529724E-1,-9.646240540E0,-1.581311646E0
9.811102292E1,4.719685364E-1,-9.657167816E0,-1.592987366E0
9.812096792E1,4.806504822E-1,-9.657018127E0,-1.597927094E0
9.813091392E1,4.927752686E-1,-9.667496338E0,-1.596729584E0
9.814085892E1,4.921765137E-1,-9.654473419E0,-1.604214020E0
9.815080392E1,4.899311829E-1,-9.651779022E0,-1.599573669E0
9.816074992E1,4.927752686E-1,-9.657018127E0,-1.600322113E0
9.817069492E1,4.941224670E-1,-9.675579529E0,-1.613195343E0
9.818064092E1,4.989125061E-1,-9.694889374E0,-1.623074799E0
9.819058592E1,5.072950745E-1,-9.709558868E0,-1.619781647E0
9.820053192E1,5.066963196E-1,-9.717941437E0,-1.627266083E0
9.821047692E1,5.060975647E-1,-9.698332214E0,-1.614692230E0
9.822042292E1,5.002597046E-1,-9.677974548E0,-1.606758728E0
9.823036792E1,4.959187317E-1,-9.664203186E0,-1.615290985E0
9.824031292E1,4.899311829E-1,-9.652377777E0,-1.611548767E0
9.825025892E1,4.812492371E-1,-9.653724976E0,-1.612446899E0
9.826020392E1,4.743635559E-1,-9.670789490E0,-1.609902191E0
9.827014992E1,4.686753845E-1,-9.662556610E0,-1.609453125E0
9.828009492E1,4.683760071E-1,-9.647887115E0,-1.601220245E0
9.829004092E1,4.724176025E-1,-9.660311279E0,-1.594334564E0
9.829998592E1,4.730163574E-1,-9.665251007E0,-1.598525848E0
9.830993092E1,4.745132446E-1,-9.671238556E0,-1.584455109E0
9.831987692E1,4.700225830E-1,-9.663454742E0,-1.589394836E0
9.832982192E1,4.769082642E-1,-9.663903809E0,-1.577120361E0
9.833976792E1,4.794529724E-1,-9.654922485E0,-1.572180634E0
9.834971292E1,4.797523499E-1,-9.654024353E0,-1.568887482E0
9.835965892E1,4.944218445E-1,-9.644593964E0,-1.554816742E0
9.836960392E1,4.930746460E-1,-9.641300812E0,-1.545685730E0
9.837954992E1,5.008584595E-1,-9.653724976E0,-1.556912384E0
9.838949492E1,5.159770203E-1,-9.663903809E0,-1.538500671E0
9.839943992E1,5.246589661E-1,-9.682165833E0,-1.535506897E0
9.840938592E1,5.318440247E-1,-9.697134705E0,-1.529070282E0
9.841933092E1,5.501060486E-1,-9.695488129E0,-1.531016235E0
9.842927692E1,5.471122742E-1,-9.679022369E0,-1.536854095E0
9.843922192E1,5.363346863E-1,-9.664203186E0,-1.539847870E0
9.844916792E1,5.345384216E-1,-9.666598206E0,-1.541344757E0
9.845911292E1,5.297483826E-1,-9.686357117E0,-1.536554718E0
9.846905792E1,5.334906006E-1,-9.691296844E0,-1.543739777E0
9.847900392E1,5.298980713E-1,-9.705517273E0,-1.554667053E0
9.848894892E1,5.150788879E-1,-9.706565094E0,-1.565444641E0
9.849889492E1,5.101391602E-1,-9.682614899E0,-1.567989349E0
9.850883992E1,4.899311829E-1,-9.663754120E0,-1.574875031E0
9.851878592E1,4.583468628E-1,-9.646240540E0,-1.566642151E0
9.852873092E1,4.447251892E-1,-9.628876648E0,-1.591640167E0
9.853867692E1,4.402345276E-1,-9.604627075E0,-1.601220245E0
9.854862192E1,4.394860840E-1,-9.587712250E0,-1.597028961E0
9.855856692E1,4.373904419E-1,-9.604926453E0,-1.595981140E0
9.856851292E1,4.511618042E-1,-9.627379761E0,-1.605411530E0
9.857845792E1,4.656816101E-1,-9.651329956E0,-1.614392853E0
9.858840392E1,4.957690430E-1,-9.681267700E0,-1.595681763E0
9.859834892E1,5.180726624E-1,-9.696835327E0,-1.594933319E0
9.860829492E1,5.149291992E-1,-9.717342682E0,-1.593735809E0
9.861823992E1,5.188211060E-1,-9.704469452E0,-1.586251373E0
9.862818592E1,5.143304443E-1,-9.689799957E0,-1.585652618E0
9.863813092E1,5.204676819E-1,-9.684860229E0,-1.579814758E0
9.864807592E1,5.174739075E-1,-9.682165833E0,-1.581760712E0
9.865802192E1,5.300477600E-1,-9.680070190E0,-1.573677521E0
9.866796692E1,5.357359314E-1,-9.673334198E0,-1.582658844E0
9.867791292E1,5.284011841E-1,-9.667795715E0,-1.572030945E0
9.868785792E1,5.225633240E-1,-9.666598206E0,-1.573228455E0
9.869780392E1,5.213658142E-1,-9.654922485E0,-1.577419739E0
9.870774892E1,5.071453857E-1,-9.656569061E0,-1.593436432E0
9.871769392E1,4.945715332E-1,-9.655371552E0,-1.591939545E0
9.872763992E1,4.968168640E-1,-9.656269684E0,-1.596430206E0
9.873758492E1,4.956193542E-1,-9.657467194E0,-1.595981140E0
9.874753167E1,4.908293152E-1,-9.667795715E0,-1.602268066E0
9.875747667E1,4.813989258E-1,-9.686057739E0,-1.593735809E0
9.876742267E1,4.784051514E-1,-9.695637817E0,-1.593137054E0
9.877736767E1,4.781057739E-1,-9.693841553E0,-1.596879272E0
9.878731367E1,4.751119995E-1,-9.682764587E0,-1.598226471E0
9.879725867E1,4.725672913E-1,-9.654772797E0,-1.595083008E0
9.880720367E1,4.608915710E-1,-9.635163574E0,-1.588347015E0
9.881714967E1,4.572990417E-1,-9.616901550E0,-1.585802307E0
9.882709467E1,4.658312988E-1,-9.616602173E0,-1.571282501E0
9.883704067E1,4.695735168E-1,-9.622440033E0,-1.570384369E0
9.884698567E1,4.644841003E-1,-9.637408905E0,-1.568438416E0
9.885693167E1,4.799020386E-1,-9.656419373E0,-1.579216003E0
9.886687667E1,4.842430115E-1,-9.667346649E0,-1.570084991E0
9.887682267E1,5.049000549E-1,-9.669292603E0,-1.573976898E0
9.888676767E1,5.108876038E-1,-9.682016144E0,-1.575922852E0
9.889671267E1,5.179229736E-1,-9.679172058E0,-1.583706665E0
9.890665867E1,5.192701721E-1,-9.665400696E0,-1.568588104E0
9.891660367E1,5.251080322E-1,-9.678722992E0,-1.563947754E0
9.892654967E1,5.349874878E-1,-9.691745911E0,-1.564845886E0
9.893649467E1,5.415737915E-1,-9.686806183E0,-1.570234680E0
9.894644067E1,5.385800171E-1,-9.682914276E0,-1.565294952E0
9.895638567E1,5.337899780E-1,-9.683363342E0,-1.573827209E0
9.896633067E1,5.297483826E-1,-9.684111786E0,-1.569935303E0
9.897627667E1,5.194198608E-1,-9.682914276E0,-1.573078766E0
9.898622167E1,5.237608337E-1,-9.682914276E0,-1.564396820E0
9.899616767E1,5.236111450E-1,-9.677974548E0,-1.560953979E0
9.900611267E1,5.230123901E-1,-9.675878906E0,-1.556014252E0
9.901605867E1,5.192701721E-1,-9.654473419E0,-1.552571411E0
9.902600367E1,5.138813782E-1,-9.649833069E0,-1.547182617E0
9.903594967E1,4.998106384E-1,-9.644893341E0,-1.549877014E0
9.904589467E1,4.959187317E-1,-9.647887115E0,-1.558259583E0
9.905583967E1,5.063969421E-1,-9.684261475E0,-1.557810516E0
9.906578567E1,5.105882263E-1,-9.715845795E0,-1.560355225E0
9.907573067E1,5.114863586E-1,-9.726773071E0,-1.555415497E0
9.908567667E1,5.068460083E-1,-9.704619141E0,-1.558558960E0
9.909562167E1,4.963677979E-1,-9.680818634E0,-1.557511139E0
9.910556767E1,4.857398987E-1,-9.665251007E0,-1.562001801E0
9.911551267E1,4.754113770E-1,-9.659562836E0,-1.567390594E0
9.912545767E1,4.731660461E-1,-9.633067932E0,-1.578168182E0
9.913540367E1,4.601431274E-1,-9.618847504E0,-1.581760712E0
9.914534867E1,4.478686523E-1,-9.602681122E0,-1.596280518E0
9.915529467E1,4.450245667E-1,-9.606872406E0,-1.588197327E0
9.916523967E1,4.543052673E-1,-9.613009644E0,-1.574276276E0
9.917518567E1,4.746629333E-1,-9.644743652E0,-1.570084991E0
9.918513067E1,4.906796265E-1,-9.677076416E0,-1.568288727E0
9.919507667E1,5.107379150E-1,-9.693691864E0,-1.575473785E0
9.920502167E1,5.089416504E-1,-9.701775055E0,-1.578617249E0
9.921496667E1,5.167254639E-1,-9.700427856E0,-1.575922852E0
9.922491267E1,5.267546082E-1,-9.688901825E0,-1.571132813E0
9.923485767E1,5.213658142E-1,-9.689500580E0,-1.567390594E0
9.924480367E1,5.231620789E-1,-9.684261475E0,-1.561552734E0
9.925474867E1,5.292993164E-1,-9.678722992E0,-1.557361450E0
9.926469467E1,5.324427795E-1,-9.668394470E0,-1.570683746E0
9.927463967E1,5.310955811E-1,-9.670041046E0,-1.571881256E0
9.928458567E1,5.355862427E-1,-9.681866455E0,-1.576371918E0
9.929453067E1,5.246589661E-1,-9.683063965E0,-1.571581879E0
9.930447567E1,5.336402893E-1,-9.678573303E0,-1.569486237E0
9.931442167E1,5.195695496E-1,-9.675878906E0,-1.572779388E0
9.932436667E1,5.059478760E-1,-9.662556610E0,-1.564396820E0
9.933431267E1,5.099894714E-1,-9.659712524E0,-1.570384369E0
9.934425767E1,5.017565918E-1,-9.666598206E0,-1.568438416E0
9.935420367E1,5.040019226E-1,-9.678573303E0,-1.586401062E0
9.936414867E1,4.914280701E-1,-9.683812408E0,-1.582359467E0
9.937409367E1,4.968168640E-1,-9.676926727E0,-1.585053864E0
9.938403967E1,4.927752686E-1,-9.665700073E0,-1.598076782E0
9.939398467E1,4.876858521E-1,-9.673783264E0,-1.593286743E0
9.940393067E1,5.046006775E-1,-9.679321747E0,-1.579365692E0
9.941387567E1,4.965174866E-1,-9.660161591E0,-1.578916626E0
9.942382167E1,4.867877197E-1,-9.652677155E0,-1.576671295E0
9.943376667E1,4.891827393E-1,-9.656868439E0,-1.570234680E0
9.944371267E1,4.800517273E-1,-9.659413147E0,-1.572030945E0
9.945365767E1,4.903802490E-1,-9.657616882E0,-1.578317871E0
9.946360267E1,4.926255798E-1,-9.653425598E0,-1.578766937E0
9.947354867E1,4.945715332E-1,-9.667047272E0,-1.584006042E0
9.948349367E1,4.965174866E-1,-9.672885132E0,-1.576222229E0
9.949343967E1,4.825964355E-1,-9.655371552E0,-1.588347015E0
9.950338467E1,4.833448792E-1,-9.671687622E0,-1.594484253E0
9.951333067E1,4.905299377E-1,-9.673932953E0,-1.598226471E0
9.952327567E1,4.887336731E-1,-9.668993225E0,-1.595232697E0
9.953322167E1,4.824467468E-1,-9.676926727E0,-1.585502930E0
9.954316667E1,4.770579529E-1,-9.679770813E0,-1.588347015E0
9.955311167E1,4.809498596E-1,-9.677375793E0,-1.585502930E0
9.956305767E1,4.855902100E-1,-9.663754120E0,-1.573827209E0
9.957300267E1,4.834945679E-1,-9.661359100E0,-1.573228455E0
9.958294867E1,4.905299377E-1,-9.651629333E0,-1.585203552E0
9.959289367E1,4.887336731E-1,-9.651030579E0,-1.580563202E0
9.960283967E1,4.987628174E-1,-9.663604431E0,-1.576072540E0
9.961278467E1,5.060975647E-1,-9.676477661E0,-1.573827209E0
9.962273067E1,5.140310669E-1,-9.681716766E0,-1.570833435E0
9.963267567E1,5.183720398E-1,-9.681567078E0,-1.570534058E0
9.964262067E1,5.183720398E-1,-9.658814392E0,-1.562750244E0
9.965256667E1,5.078938293E-1,-9.637558594E0,-1.568887482E0
9.966251167E1,5.007087708E-1,-9.636211395E0,-1.570983124E0
9.967245767E1,4.969665527E-1,-9.651928711E0,-1.577569427E0
9.968240267E1,4.923262024E-1,-9.667496338E0,-1.585203552E0
9.969234867E1,5.008584595E-1,-9.688452759E0,-1.593286743E0
9.970229367E1,5.150788879E-1,-9.691147156E0,-1.590143280E0
9.971223867E1,5.034031677E-1,-9.677076416E0,-1.593286743E0
9.972218467E1,4.965174866E-1,-9.666598206E0,-1.586850128E0
9.973212967E1,4.935237122E-1,-9.663454742E0,-1.588945770E0
9.974207529E1,4.872367859E-1,-9.650431824E0,-1.589544525E0
9.975202029E1,4.751119995E-1,-9.630074158E0,-1.600920868E0
9.976196629E1,4.713697815E-1,-9.632918243E0,-1.610051880E0
9.977191129E1,4.625381470E-1,-9.638007660E0,-1.609453125E0
9.978185729E1,4.655319214E-1,-9.638606415E0,-1.599423981E0
9.979180229E1,4.716691589E-1,-9.649833069E0,-1.607656860E0
9.980174729E1,4.706213379E-1,-9.665400696E0,-1.603914642E0
9.981169329E1,4.824467468E-1,-9.681267700E0,-1.607507172E0
9.982163829E1,4.905299377E-1,-9.703571320E0,-1.607357483E0
9.983158429E1,4.981640625E-1,-9.705068207E0,-1.609602814E0
9.984152929E1,5.137316895E-1,-9.693991241E0,-1.604363708E0
9.985147529E1,5.023553467E-1,-9.685009918E0,-1.587748260E0
9.986142029E1,4.945715332E-1,-9.652976532E0,-1.590891724E0
9.987136629E1,4.909790039E-1,-9.627828827E0,-1.579365692E0
9.988131129E1,4.839436340E-1,-9.617949371E0,-1.580862579E0
9.989125629E1,4.808001709E-1,-9.624535675E0,-1.586850128E0
9.990120229E1,4.846920776E-1,-9.647887115E0,-1.607357483E0
9.991114729E1,4.867877197E-1,-9.667795715E0,-1.611249390E0
9.992109329E1,4.923262024E-1,-9.670190735E0,-1.605860596E0
9.993103829E1,4.950205994E-1,-9.674531708E0,-1.607058105E0
9.994098429E1,4.960684204E-1,-9.678124237E0,-1.598675537E0
9.995092929E1,4.903802490E-1,-9.688153381E0,-1.593586121E0
9.996087529E1,5.011578369E-1,-9.684710541E0,-1.585951996E0
9.997082029E1,5.016069031E-1,-9.665101318E0,-1.587598572E0
9.998076529E1,4.849914551E-1,-9.645791473E0,-1.584305420E0
9.999071129E1,4.794529724E-1,-9.637708282E0,-1.586101685E0
1.000006563E2,4.721182251E-1,-9.642498322E0,-1.594783630E0
1.000106023E2,4.864883423E-1,-9.658664703E0,-1.599573669E0
1.000205473E2,4.813989258E-1,-9.659413147E0,-1.600471802E0
1.000304933E2,4.819976807E-1,-9.670041046E0,-1.587598572E0
1.000404383E2,4.891827393E-1,-9.665400696E0,-1.591789856E0
1.000503833E2,4.870870972E-1,-9.656269684E0,-1.585502930E0
1.000603293E2,4.897814941E-1,-9.660610657E0,-1.586401062E0
1.000702743E2,4.902305603E-1,-9.658515015E0,-1.584455109E0
1.000802203E2,4.938230896E-1,-9.656569061E0,-1.588496704E0
1.000901653E2,4.948709106E-1,-9.667196960E0,-1.591041412E0
1.001001113E2,5.063969421E-1,-9.681118011E0,-1.584155731E0
1.001100563E2,5.198689270E-1,-9.683513031E0,-1.582209778E0
1.001200023E2,5.239105225E-1,-9.672136688E0,-1.587149506E0
1.001299473E2,5.135820007E-1,-9.665400696E0,-1.582359467E0
1.001398923E2,5.047503662E-1,-9.654772797E0,-1.586251373E0
1.001498383E2,4.948709106E-1,-9.667047272E0,-1.591640167E0
1.001597833E2,4.929249573E-1,-9.677226105E0,-1.590292969E0
1.001697293E2,4.890330505E-1,-9.684411163E0,-1.601819000E0
1.001796743E2,4.908293152E-1,-9.684411163E0,-1.603315887E0
1.001896203E2,4.805007935E-1,-9.674082642E0,-1.604962463E0
1.001995653E2,4.770579529E-1,-9.683962097E0,-1.607357483E0
1.002095113E2,4.805007935E-1,-9.690548401E0,-1.601519623E0
1.002194563E2,4.733157349E-1,-9.673184509E0,-1.614991608E0
