"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.607990630E-1,-3.571287870E0,-2.322832584E0,-3.895515203E0
3.633241670E-1,-3.518346548E0,-2.488236427E0,-3.912265062E0
3.658493230E-1,-3.448954821E0,-2.624627352E0,-3.893122435E0
3.683744270E-1,-3.355634689E0,-2.799602509E0,-3.988835335E0
3.708995320E-1,-3.271586657E0,-3.000898600E0,-4.024727821E0
3.734246880E-1,-3.135195971E0,-3.240479946E0,-4.178167343E0
3.759885940E-1,-3.013161898E0,-3.451048374E0,-4.290630341E0
3.784748960E-1,-2.893221617E0,-3.633202076E0,-4.415356159E0
3.810000520E-1,-2.759223700E0,-3.781856298E0,-4.599603176E0
3.835251570E-1,-2.615355253E0,-3.956532240E0,-4.784149647E0
3.860503130E-1,-2.591426849E0,-4.109972000E0,-4.932504654E0
3.885754170E-1,-2.541177750E0,-4.217648983E0,-5.090730190E0
3.911005730E-1,-2.550748825E0,-4.337589264E0,-5.145765305E0
3.936256770E-1,-2.579462767E0,-4.466801643E0,-5.289633751E0
3.961508340E-1,-2.641676188E0,-4.512265205E0,-5.404489040E0
3.986759380E-1,-2.807080030E0,-4.512265205E0,-5.591428280E0
4.012010940E-1,-2.890828848E0,-4.562813759E0,-5.780760288E0
4.037261980E-1,-2.960220814E0,-4.577170849E0,-6.008078575E0
4.062513020E-1,-3.017947674E0,-4.622634411E0,-6.293422699E0
4.087764590E-1,-3.049054146E0,-4.653740883E0,-6.585646152E0
4.113015630E-1,-3.113660574E0,-4.711168766E0,-6.858726978E0
4.138267190E-1,-3.149552822E0,-4.749454021E0,-7.129415035E0
4.163518230E-1,-3.147160053E0,-4.778167725E0,-7.457530975E0
4.188769800E-1,-3.120838881E0,-4.792524815E0,-7.711469173E0
4.214020840E-1,-3.111267567E0,-4.802095890E0,-8.003692627E0
4.239271880E-1,-3.106482029E0,-4.778167725E0,-8.327022552E0
4.264523440E-1,-3.032304525E0,-4.773382187E0,-8.674281120E0
4.289774480E-1,-3.051447153E0,-4.759025097E0,-9.019445419E0
4.315026050E-1,-3.017947674E0,-4.713561535E0,-9.433703423E0
4.340665110E-1,-2.996113062E0,-4.694418907E0,-9.917651176E0
4.365528130E-1,-2.996113062E0,-4.634598255E0,-1.041595650E1
4.390779690E-1,-2.981756210E0,-4.627419949E0,-1.098126125E1
4.416419270E-1,-3.010469913E0,-4.622634411E0,-1.157767200E1
4.441282300E-1,-3.051447153E0,-4.584349155E0,-1.226530933E1
4.466533340E-1,-3.125624657E0,-4.593920231E0,-1.310130215E1
4.491784900E-1,-3.163909674E0,-4.625027180E0,-1.408834171E1
4.517035940E-1,-3.144767046E0,-4.634598255E0,-1.504158211E1
4.542675520E-1,-3.381955624E0,-4.660919189E0,-1.652453423E1
4.567538550E-1,-3.892225027E0,-4.814060211E0,-1.812952042E1
4.592789590E-1,-4.512564182E0,-5.048855782E0,-1.954995918E1
4.618041150E-1,-5.245665550E0,-5.449055195E0,-2.082204437E1
4.643680210E-1,-6.100800514E0,-5.899504185E0,-2.201247215E1
4.668543750E-1,-7.003791809E0,-6.500700951E0,-2.126022911E1
4.693794800E-1,-7.981259823E0,-7.195217609E0,-1.862782478E1
4.719046360E-1,-8.980263710E0,-7.868498325E0,-1.429651737E1
4.744685420E-1,-9.758828163E0,-8.587242126E0,-8.937790871E0
4.769548960E-1,-9.873683929E0,-9.334401131E0,-3.780360699E0
4.794800000E-1,-9.396913528E0,-1.013689423E1,3.798605874E-2
4.820051570E-1,-8.362017632E0,-1.084845924E1,1.861017823E0
4.845302610E-1,-7.344171047E0,-1.146879864E1,1.374676585E0
4.870553650E-1,-6.745068073E0,-1.205833054E1,-9.128618240E-1
4.895805210E-1,-6.491428852E0,-1.255872917E1,-4.139882088E0
4.921056250E-1,-6.235097408E0,-1.308096313E1,-7.162914753E0
4.946307820E-1,-5.751149178E0,-1.358883953E1,-9.261420250E0
4.971558860E-1,-5.171487808E0,-1.395314693E1,-1.014048290E1
4.996810420E-1,-4.577170849E0,-1.400100327E1,-9.948758125E0
5.022061460E-1,-4.249054909E0,-1.386431313E1,-9.158229828E0
5.047312500E-1,-4.244269371E0,-1.353619766E1,-8.626424789E0
5.072564070E-1,-4.404887199E0,-1.310010624E1,-8.779864311E0
5.097815110E-1,-4.752145767E0,-1.265474129E1,-9.235098839E0
5.123066670E-1,-5.274379253E0,-1.209900856E1,-9.462417603E0
5.148317710E-1,-5.796612740E0,-1.143051338E1,-8.942576408E0
5.173568750E-1,-6.287739754E0,-1.060409260E1,-7.601100445E0
5.198820320E-1,-6.596713066E0,-9.658030510E0,-5.517251015E0
5.224071360E-1,-6.632605076E0,-8.587242126E0,-3.250948668E0
5.249322920E-1,-6.505785465E0,-7.526025295E0,-1.411167145E0
5.274574480E-1,-6.316453457E0,-6.486343861E0,-5.177469850E-1
5.299825520E-1,-6.040979862E0,-5.664708614E0,-5.201398134E-1
5.325076570E-1,-5.734399319E0,-4.993820667E0,-1.181157112E0
5.350328130E-1,-5.504389286E0,-4.512265205E0,-2.103590250E0
5.375579170E-1,-5.341378212E0,-4.078865528E0,-3.078665495E0
5.400830730E-1,-5.171487808E0,-3.728914976E0,-4.024727821E0
5.426081770E-1,-4.878965378E0,-3.580559969E0,-4.836791992E0
5.451333340E-1,-4.562813759E0,-3.535096407E0,-5.313561916E0
5.476584380E-1,-4.213162422E0,-3.580559969E0,-5.430809975E0
5.501835940E-1,-3.875475407E0,-3.812962770E0,-5.430809975E0
5.527086980E-1,-3.573680639E0,-4.009174347E0,-5.411667347E0
5.552338550E-1,-3.271586657E0,-4.406980991E0,-5.335097313E0
5.577589590E-1,-3.051447153E0,-4.888536453E0,-5.164907455E0
5.602841150E-1,-2.986541748E0,-5.516054630E0,-4.906183720E0
5.628092190E-1,-2.938685417E0,-6.150750637E0,-4.733900547E0
5.653343230E-1,-2.991327524E0,-6.840780735E0,-4.666602135E0
5.678594800E-1,-3.046661377E0,-7.535596848E0,-4.645066738E0
5.703845840E-1,-3.077768087E0,-8.172685623E0,-4.659423828E0
5.729097400E-1,-2.993720293E0,-8.709276199E0,-4.558925152E0
5.754736980E-1,-2.893221617E0,-9.250652313E0,-4.381557465E0
5.779600000E-1,-2.828615427E0,-9.921540260E0,-4.077369690E0
5.804851050E-1,-2.780759096E0,-1.056102180E1,-3.665505171E0
5.830102610E-1,-2.795115948E0,-1.108086300E1,-3.227020502E0
5.855353650E-1,-2.888436079E0,-1.156481075E1,-2.982653379E0
5.880605210E-1,-2.981756210E0,-1.193121147E1,-2.997010469E0
5.905856250E-1,-2.993720293E0,-1.224736404E1,-3.160021305E0
5.931107820E-1,-3.037090063E0,-1.253480148E1,-3.428316593E0
5.956358860E-1,-3.013161898E0,-1.261645603E1,-3.742075443E0
5.981998440E-1,-2.941078186E0,-1.261406326E1,-3.981656790E0
6.006823440E-1,-2.888436079E0,-1.251087284E1,-4.168596268E0
6.031993230E-1,-2.854936600E0,-1.227607727E1,-4.283451557E0
6.057163020E-1,-2.749652386E0,-1.198863983E1,-4.324129581E0
6.082332820E-1,-2.656033039E0,-1.161505985E1,-4.374378681E0
6.107502610E-1,-2.572284460E0,-1.119811058E1,-4.331307888E0
6.132672400E-1,-2.449951172E0,-1.076949692E1,-4.300201416E0
6.157842190E-1,-2.421237469E0,-1.028315544E1,-4.151846409E0
6.183011980E-1,-2.414058924E0,-9.801599503E0,-4.101297855E0
6.208181770E-1,-2.414058924E0,-9.312865257E0,-3.996013880E0
6.233351570E-1,-2.392523527E0,-8.860322952E0,-3.897907972E0
6.258521360E-1,-2.406880379E0,-8.426624298E0,-3.773182154E0
6.283691150E-1,-2.416451693E0,-8.048258781E0,-3.732504129E0
6.309839070E-1,-2.428415775E0,-7.695915699E0,-3.684647799E0
6.335008860E-1,-2.418844700E0,-7.370193005E0,-3.718147278E0
6.360178650E-1,-2.430808783E0,-7.080362320E0,-3.677469254E0
6.385348440E-1,-2.442772865E0,-6.840780735E0,-3.679862022E0
6.410518230E-1,-2.426023006E0,-6.651448727E0,-3.658326626E0
6.435688020E-1,-2.416451693E0,-6.474380016E0,-3.672683716E0
6.460857820E-1,-2.347059965E0,-6.344868183E0,-3.710968733E0
6.486027610E-1,-2.339881420E0,-6.294619083E0,-3.699004650E0
6.511197400E-1,-2.299203396E0,-6.239583969E0,-3.715754509E0
6.536367190E-1,-2.256132603E0,-6.227620125E0,-3.687040567E0
6.561536980E-1,-2.225025892E0,-6.280261993E0,-3.675076485E0
6.586706770E-1,-2.114656925E0,-6.419045925E0,-3.583850145E0
6.612854690E-1,-2.050050735E0,-6.567699909E0,-3.545564890E0
6.638024480E-1,-1.942373753E0,-6.771389008E0,-3.466601849E0
6.663194270E-1,-1.827219248E0,-7.051648140E0,-3.406781197E0
6.688364070E-1,-1.707578063E0,-7.334300518E0,-3.315554857E0
6.713533860E-1,-1.578066587E0,-7.621738434E0,-3.296412230E0
6.738703650E-1,-1.352842093E0,-7.971389771E0,-3.171985626E0
6.763873440E-1,-1.134796143E0,-8.378767967E0,-3.056830883E0
6.789043230E-1,-9.505487680E-1,-8.716454506E0,-2.985046148E0
6.814213020E-1,-7.588238716E-1,-9.023035049E0,-2.949153900E0
6.839382820E-1,-5.407779217E-1,-9.365508080E0,-2.944368362E0
6.864552610E-1,-3.275175989E-1,-9.677172661E0,-2.889333248E0
6.889722400E-1,-1.695913076E-1,-9.986145973E0,-2.889333248E0
6.915870320E-1,3.649054468E-2,-1.025683403E1,-2.851048231E0
6.941040110E-1,2.090728730E-1,-1.047248745E1,-2.767000198E0
6.966209900E-1,3.669991791E-1,-1.069980526E1,-2.704786777E0
6.991379690E-1,5.156532526E-1,-1.081735325E1,-2.628216505E0
7.016549480E-1,6.041877270E-1,-1.091545868E1,-2.542074919E0
7.041719270E-1,6.879364848E-1,-1.086281681E1,-2.462812662E0
7.066889070E-1,7.935197949E-1,-1.081496048E1,-2.381456852E0
7.092058860E-1,8.198408484E-1,-1.075753212E1,-2.350350142E0
7.117228650E-1,8.724829555E-1,-1.067109203E1,-2.307279348E0
7.142398440E-1,8.892326951E-1,-1.052034378E1,-2.256730795E0
7.167568230E-1,8.509475589E-1,-1.030708313E1,-2.228017092E0
7.192738020E-1,8.533403873E-1,-1.007946587E1,-2.196910381E0
7.218885940E-1,8.509475589E-1,-9.892526627E0,-2.180160522E0
7.244055730E-1,8.126623631E-1,-9.653244972E0,-2.211267233E0
7.269225520E-1,6.927221417E-1,-9.478269577E0,-2.242373943E0
7.294395320E-1,6.233302951E-1,-9.308079720E0,-2.273779631E0
7.319565110E-1,5.539384484E-1,-9.128618240E0,-2.295315027E0
7.344734900E-1,4.148556292E-1,-8.915358543E0,-2.328814745E0
7.369904690E-1,2.784647346E-1,-8.761918068E0,-2.388635159E0
7.395074480E-1,8.195417374E-2,-8.613563538E0,-2.520240545E0
7.420244270E-1,-1.073779166E-1,-8.474480629E0,-2.517847538E0
7.445414070E-1,-2.748754919E-1,-8.431409836E0,-2.486740828E0
7.470583860E-1,-4.953143001E-1,-8.383553505E0,-2.412563324E0
7.495753650E-1,-6.702894568E-1,-8.393124580E0,-2.355135679E0
7.521901570E-1,-9.337990284E-1,-8.390731812E0,-2.429313183E0
7.547071360E-1,-1.249950767E0,-8.397910118E0,-2.474776745E0
7.572241150E-1,-1.511067510E0,-8.409873962E0,-2.539682150E0
7.597410940E-1,-1.815255046E0,-8.402695656E0,-2.654537678E0
7.622580730E-1,-2.073979139E0,-8.424231529E0,-2.769393206E0
7.647750520E-1,-2.335095882E0,-8.474480629E0,-2.822334290E0
7.672920320E-1,-2.569891453E0,-8.486444473E0,-2.855833769E0
7.698090110E-1,-2.761616468E0,-8.500801086E0,-2.889333248E0
7.723259900E-1,-2.847758055E0,-8.546265602E0,-2.891726255E0
7.748429690E-1,-2.900400162E0,-8.606385231E0,-2.882154942E0
7.773599480E-1,-2.933899641E0,-8.666205406E0,-2.846262455E0
7.798769270E-1,-2.890828848E0,-8.697312355E0,-2.745464802E0
7.824917190E-1,-2.912364244E0,-8.702097893E0,-2.633002281E0
7.850086980E-1,-2.826222658E0,-8.673383713E0,-2.513062000E0
7.875256770E-1,-2.732603550E0,-8.678169250E0,-2.328814745E0
7.900426570E-1,-2.512463808E0,-8.685347557E0,-2.137089729E0
7.925596360E-1,-2.327917337E0,-8.632705688E0,-1.993221283E0
7.950766150E-1,-2.124228239E0,-8.615956306E0,-1.830509305E0
7.975935940E-1,-1.894218206E0,-8.572885513E0,-1.708176255E0
8.001105730E-1,-1.724327803E0,-8.584849358E0,-1.653141379E0
8.026275520E-1,-1.647458434E0,-8.632705688E0,-1.631605983E0
8.051445320E-1,-1.513460279E0,-8.623134613E0,-1.593320727E0
8.076615110E-1,-1.350449324E0,-8.599205971E0,-1.523928881E0
8.101784900E-1,-1.192523003E0,-8.584849358E0,-1.430309772E0
8.127933340E-1,-1.046261668E0,-8.560622215E0,-1.332203984E0
8.153103130E-1,-9.266205430E-1,-8.551051140E0,-1.255633712E0
8.178272920E-1,-7.660023570E-1,-8.553443909E0,-1.135693431E0
8.203442710E-1,-6.559324861E-1,-8.555836678E0,-1.037587762E0
8.228612500E-1,-6.104688644E-1,-8.507980347E0,-9.104689956E-1
8.253782300E-1,-5.838487148E-1,-8.436195374E0,-7.788637877E-1
8.278952090E-1,-5.886343718E-1,-8.397910118E0,-7.214360237E-1
8.304121880E-1,-5.312066078E-1,-8.321339607E0,-6.182455420E-1
8.329291670E-1,-5.551348329E-1,-8.256434441E0,-5.536393523E-1
8.354461460E-1,-5.647061467E-1,-8.175078392E0,-5.273182988E-1
8.379631250E-1,-6.005984545E-1,-8.069794655E0,-5.081757307E-1
8.404801050E-1,-6.846463680E-1,-8.012067795E0,-5.536393523E-1
8.430948960E-1,-7.827520967E-1,-7.952247143E0,-6.182455420E-1
8.456118750E-1,-8.114659786E-1,-7.846962929E0,-6.469594240E-1
8.481288550E-1,-9.361918569E-1,-7.741379261E0,-7.357929349E-1
8.506458340E-1,-1.108475089E0,-7.698308468E0,-8.338986635E-1
8.531628130E-1,-1.170987606E0,-7.600203037E0,-9.346963167E-1
8.556797920E-1,-1.362413406E0,-7.588238716E0,-1.083051324E0
8.581967710E-1,-1.575673699E0,-7.557132244E0,-1.207777262E0
8.607137500E-1,-1.714756489E0,-7.533204079E0,-1.365703583E0
8.632307300E-1,-1.920539260E0,-7.533204079E0,-1.533500195E0
8.657477090E-1,-2.133799553E0,-7.564310551E0,-1.643570065E0
8.682646880E-1,-2.347059965E0,-7.595417500E0,-1.782652855E0
8.707816670E-1,-2.490928411E0,-7.640881062E0,-1.890329838E0
8.733965110E-1,-2.615355253E0,-7.717451096E0,-1.916650891E0
8.759134900E-1,-2.744866610E0,-7.823034763E0,-2.015055656E0
8.784304690E-1,-2.775973320E0,-7.890033722E0,-2.129911184E0
8.809474480E-1,-2.761616468E0,-8.062616348E0,-2.244766712E0
8.834644270E-1,-2.814258575E0,-8.210970879E0,-2.324028969E0
8.859814070E-1,-2.775973320E0,-8.330910683E0,-2.410170555E0
8.884983860E-1,-2.651247501E0,-8.529515266E0,-2.563610315E0
8.910153650E-1,-2.514856577E0,-8.670990944E0,-2.625823736E0
8.935323440E-1,-2.411666155E0,-8.771489143E0,-2.688037157E0
8.960493230E-1,-2.284846544E0,-8.901000977E0,-2.867797852E0
8.985663020E-1,-2.148156643E0,-9.027820587E0,-2.970689297E0
9.010832820E-1,-2.054836512E0,-9.183652878E0,-3.126521826E0
9.036980730E-1,-1.922932148E0,-9.245866776E0,-3.267698526E0
9.062150520E-1,-1.879861236E0,-9.231510162E0,-3.315554857E0
9.087320320E-1,-1.872682810E0,-9.320044518E0,-3.361317635E0
9.112490110E-1,-1.879861236E0,-9.305686951E0,-3.397209883E0
9.137659900E-1,-1.959123492E0,-9.276973724E0,-3.378067255E0
9.162829690E-1,-2.014158487E0,-9.200403214E0,-3.366103172E0
9.187999480E-1,-2.117049932E0,-9.152546883E0,-3.425923824E0
9.213169270E-1,-2.227418661E0,-9.111868858E0,-3.440280676E0
9.238339070E-1,-2.330310106E0,-8.991928101E0,-3.504886866E0
9.263508860E-1,-2.426023006E0,-8.932107925E0,-3.519243956E0
9.288678650E-1,-2.533999205E0,-8.862715721E0,-3.571886063E0
9.313848440E-1,-2.622533560E0,-8.728418350E0,-3.581457376E0
9.340390110E-1,-2.651247501E0,-8.747561455E0,-3.603291750E0
9.365559900E-1,-2.691925526E0,-8.766703606E0,-3.622434378E0
9.390729690E-1,-2.694318295E0,-8.766703606E0,-3.696611881E0
9.415899480E-1,-2.684746981E0,-8.766703606E0,-3.768396616E0
9.441069270E-1,-2.603390932E0,-8.879466057E0,-3.809074640E0
9.466239070E-1,-2.493321180E0,-9.027820587E0,-3.873979807E0
9.491408860E-1,-2.306381941E0,-9.157332420E0,-3.979264021E0
9.516578650E-1,-2.136192322E0,-9.370592117E0,-4.024727821E0
9.541748440E-1,-1.891825438E0,-9.593125343E0,-4.060619831E0
9.566918230E-1,-1.686042666E0,-9.787242889E0,-4.072584152E0
9.592088020E-1,-1.441675663E0,-1.003639507E1,-4.055834293E0
9.617257820E-1,-1.182951689E0,-1.020419216E1,-4.017549038E0
9.643012500E-1,-9.601200819E-1,-1.040997505E1,-3.929014683E0
9.668182300E-1,-7.205387354E-1,-1.062562847E1,-3.770789385E0
9.693352090E-1,-5.503492355E-1,-1.081735325E1,-3.598206997E0
9.718521880E-1,-3.924229145E-1,-1.101625633E1,-3.346960783E0
9.743691670E-1,-2.294118702E-1,-1.118614674E1,-3.069094181E0
9.768861460E-1,-1.097707376E-1,-1.132044411E1,-2.827120066E0
9.794031250E-1,-8.973085321E-3,-1.145683479E1,-2.498705149E0
9.819201050E-1,5.324030295E-2,-1.150229836E1,-2.170589209E0
9.844370840E-1,1.106680483E-1,-1.155763245E1,-1.844866276E0
9.869540630E-1,1.226321608E-1,-1.155763245E1,-1.593320727E0
9.894710420E-1,5.802594870E-2,-1.163420296E1,-1.260419369E0
9.919880210E-1,-2.811566554E-2,-1.168923759E1,-9.873384237E-1
9.946028650E-1,-1.384846121E-1,-1.178524971E1,-7.262216806E-1
9.971198440E-1,-2.988037169E-1,-1.190010548E1,-5.919244885E-1
9.996368230E-1,-5.312066078E-1,-1.198863983E1,-4.603192508E-1
1.002153802E0,-7.540382147E-1,-1.202931786E1,-3.499503136E-1
