"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.733495083E0,1.399589539E-1,-8.900641022E0,1.462458801E0
1.743441083E0,-4.355941772E-2,-8.242459717E0,1.118324432E0
1.753386083E0,9.445358276E-2,-7.805069275E0,6.619235229E-1
1.763331083E0,5.819897461E-1,-7.333100739E0,-2.068698120E-1
1.773276083E0,1.077609100E0,-6.582262115E0,-1.310225372E0
1.783222083E0,1.384470978E0,-5.968388672E0,-2.610421600E0
1.793167083E0,1.440903625E0,-5.420378265E0,-4.049528961E0
1.803112083E0,1.192270660E0,-4.914580078E0,-4.701123962E0
1.813058083E0,9.210346985E-1,-4.708309021E0,-4.289330292E0
1.823003083E0,9.053173828E-1,-4.991669769E0,-2.818189545E0
1.832948083E0,8.517288208E-1,-5.695356445E0,-7.964936829E-1
1.842893083E0,6.593788147E-1,-6.422544250E0,9.098080444E-1
1.852839083E0,5.448669434E-1,-7.030579834E0,2.028282166E0
1.862784083E0,2.665956116E-1,-7.505991211E0,2.644850006E0
1.872729083E0,-3.203338623E-2,-7.900870056E0,2.798280945E0
1.882674083E0,-2.981799316E-1,-8.271499329E0,2.554587708E0
1.892620083E0,-6.968009949E-1,-8.781638489E0,1.886826324E0
1.902565083E0,-1.368005219E0,-9.571994934E0,9.234297180E-1
1.912510083E0,-1.868564301E0,-1.049108368E1,5.942642212E-2
1.922455083E0,-2.127376099E0,-1.145792313E1,-4.285588074E-1
1.932401083E0,-2.228715363E0,-1.227088257E1,-4.537065125E-1
1.942346083E0,-2.409090271E0,-1.286305115E1,-8.402027893E-1
1.952291083E0,-2.683769073E0,-1.309521835E1,-1.736838226E0
1.962236083E0,-3.406466217E0,-1.304103104E1,-1.850002899E0
1.972182083E0,-4.245770874E0,-1.296289352E1,-9.488768005E-1
1.982127083E0,-4.306993561E0,-1.288295975E1,-5.165757751E-1
1.992072083E0,-3.643273773E0,-1.272967850E1,-9.500743103E-1
2.002017083E0,-3.067121887E0,-1.268911285E1,-1.763632507E0
2.011963083E0,-2.667752380E0,-1.277952484E1,-2.333048401E0
2.021908083E0,-2.371668091E0,-1.304192917E1,-1.613045654E0
2.031853083E0,-1.745969238E0,-1.339399704E1,2.409988403E-2
2.041799083E0,-1.576820984E0,-1.365056351E1,1.293909302E0
2.051744083E0,-1.882635040E0,-1.370475082E1,2.350412292E0
2.061689083E0,-2.177821198E0,-1.364472565E1,3.093018036E0
2.071634083E0,-2.468816071E0,-1.360954880E1,3.762425995E0
2.081580083E0,-2.771187286E0,-1.320404205E1,4.414470062E0
2.091525083E0,-2.544558563E0,-1.197584610E1,5.003944244E0
2.101470083E0,-1.879940643E0,-1.042686722E1,5.060376892E0
2.111415083E0,-1.202299805E0,-9.064550171E0,4.645589447E0
2.121361083E0,-4.263134766E-1,-8.181087341E0,4.344415741E0
2.131306083E0,4.987628174E-1,-7.833959198E0,4.174668732E0
2.141251083E0,1.572480011E0,-8.290958862E0,4.277504883E0
2.151196083E0,2.826272736E0,-9.781409454E0,4.724924469E0
2.161142083E0,3.762126617E0,-1.163246017E1,5.173391876E0
2.171087083E0,4.697232056E0,-1.315943481E1,5.275778961E0
2.181032083E0,5.717510376E0,-1.401325928E1,5.327421570E0
2.190977083E0,6.494544525E0,-1.413585434E1,5.174439697E0
2.200923083E0,6.269712067E0,-1.359637619E1,4.433031464E0
2.210868083E0,5.240901489E0,-1.222672440E1,3.125500488E0
2.220813083E0,4.340374146E0,-1.060993652E1,1.455273743E0
2.230759083E0,3.158731384E0,-9.403146057E0,-9.669891357E-2
2.240704083E0,1.786983948E0,-8.669970703E0,-1.166075134E0
2.250649083E0,4.983137512E-1,-8.293653259E0,-1.795067139E0
2.260594083E0,-7.881111145E-1,-8.089477844E0,-2.046244812E0
2.270540083E0,-2.018103333E0,-7.807613983E0,-2.073787537E0
2.280485083E0,-2.924618225E0,-7.597301331E0,-2.257455597E0
2.290430083E0,-3.203638000E0,-7.266938324E0,-2.340682526E0
2.300375083E0,-3.127895508E0,-6.924300842E0,-2.014061737E0
2.310321083E0,-3.051853638E0,-6.413712616E0,-1.215771790E0
2.320266083E0,-2.960244141E0,-5.839506683E0,-2.107617188E-1
2.330211083E0,-2.639461212E0,-5.403613129E0,5.451663208E-1
2.340156083E0,-2.084265747E0,-4.977000275E0,9.553134155E-1
2.350102083E0,-1.487905884E0,-4.653522949E0,1.088985443E0
2.360047083E0,-1.028810577E0,-4.499942322E0,1.144220581E0
2.369992083E0,-7.918533325E-1,-4.491559753E0,1.170715485E0
2.379938083E0,-6.592291260E-1,-4.470154266E0,9.496252441E-1
2.389883083E0,-4.568499756E-1,-4.627626801E0,5.632786560E-1
2.399828083E0,-3.861968994E-2,-4.731061707E0,-1.847158813E-1
2.409773083E0,2.751278687E-1,-5.247038727E0,-1.394949188E0
2.419719083E0,5.980064392E-1,-6.064339142E0,-2.679577789E0
2.429664583E0,7.292834473E-1,-7.078629913E0,-3.726201324E0
2.439609583E0,4.742138672E-1,-8.353977814E0,-4.331692200E0
2.449554583E0,1.466949463E-1,-9.702822876E0,-4.470004578E0
2.459500583E0,3.113525391E-1,-1.083970871E1,-4.215084686E0
2.469445583E0,1.046174469E0,-1.156150772E1,-3.704197083E0
2.479390583E0,1.956132202E0,-1.188348816E1,-2.735411682E0
2.489335583E0,2.966680756E0,-1.206940155E1,-8.994795227E-1
2.499281583E0,4.035458221E0,-1.280796570E1,1.581012268E0
2.509226583E0,4.705614624E0,-1.387315063E1,3.544329529E0
2.519171583E0,3.781586151E0,-1.401475616E1,2.867437134E0
2.529116583E0,1.896107025E0,-1.383857254E1,-3.293151855E-3
2.539062583E0,3.567082214E-1,-1.377390701E1,-2.981350250E0
2.549007583E0,-4.099974060E-1,-1.326990509E1,-5.394182739E0
2.558952583E0,-4.080514526E-1,-1.278835648E1,-7.043303375E0
2.568898583E0,-6.421646118E-2,-1.277578262E1,-7.663613434E0
2.578843583E0,2.718347168E-1,-1.301079391E1,-6.773115234E0
2.588788583E0,8.966354370E-1,-1.327813797E1,-4.630321198E0
2.598733583E0,1.765728149E0,-1.342153976E1,-2.096540222E0
2.608679583E0,3.133284302E0,-1.350521576E1,1.389111328E0
2.618624583E0,4.838238831E0,-1.377226044E1,5.498216400E0
2.628569583E0,6.574478302E0,-1.378348709E1,7.950566711E0
2.638514583E0,6.012846222E0,-1.315254913E1,7.464677124E0
2.648460583E0,3.463796997E0,-1.185295166E1,5.079836426E0
2.658405583E0,1.501078491E0,-9.718540192E0,3.047512665E0
2.668350583E0,6.503974915E-1,-7.567662964E0,1.775607605E0
2.678295583E0,7.319778442E-1,-6.244564362E0,1.747017059E0
2.688241583E0,1.047072601E0,-5.961053925E0,3.182232513E0
2.698186583E0,1.274150391E0,-6.293213196E0,5.271288300E0
2.708131583E0,8.822653198E-1,-7.149133301E0,6.590944061E0
2.718076583E0,-1.591191101E-1,-8.350834351E0,6.839726715E0
2.728022583E0,-1.467697906E0,-9.794282684E0,6.607559509E0
2.737967583E0,-2.411485291E0,-1.132245483E1,5.783972168E0
2.747912583E0,-2.207459564E0,-1.228465393E1,4.787045288E0
2.757858583E0,-7.638615417E-1,-1.221100708E1,3.761976929E0
2.767803583E0,1.740879822E-1,-1.154040161E1,2.461331635E0
2.777748583E0,2.553689575E-1,-1.079315552E1,1.299747162E0
2.787693583E0,7.469467163E-2,-1.004381378E1,3.986210632E-1
2.797639583E0,1.942959595E-1,-9.437275085E0,-4.086502075E-1
2.807584583E0,5.297483826E-1,-8.837771759E0,-1.071920929E0
2.817529583E0,8.131091309E-1,-7.965236206E0,-1.547931061E0
2.827474583E0,1.025218048E0,-7.039561157E0,-2.239343262E0
2.837420583E0,1.505120087E0,-6.116131439E0,-2.768941956E0
2.847365583E0,1.715732117E0,-5.330265656E0,-2.582729187E0
2.857310583E0,1.755399628E0,-4.714146881E0,-2.311343536E0
2.867255583E0,1.638941803E0,-4.418511658E0,-1.761536865E0
2.877201583E0,1.743125153E0,-4.587061157E0,-7.819738770E-1
2.887146583E0,1.694027252E0,-5.223238220E0,5.391787720E-1
2.897091583E0,1.421144714E0,-6.033802643E0,1.916165314E0
2.907037583E0,1.103056183E0,-6.680158539E0,2.826422424E0
2.916982583E0,9.421408081E-1,-7.230563965E0,3.125949554E0
2.926927583E0,7.253915405E-1,-7.428901520E0,3.097059631E0
2.936872583E0,1.426533508E-1,-7.647447052E0,2.658920746E0
2.946818583E0,-1.040186920E0,-8.261021118E0,1.682351532E0
2.956763583E0,-2.236948242E0,-9.638456726E0,2.802172852E-1
2.966708583E0,-3.044668579E0,-1.127799728E1,-1.773961029E0
2.976653583E0,-3.367098083E0,-1.237970627E1,-3.752396851E0
2.986599583E0,-3.507057037E0,-1.260079651E1,-3.251987457E0
2.996544583E0,-3.542233887E0,-1.241787689E1,-1.978286133E0
3.006489583E0,-3.792363739E0,-1.216175949E1,-9.087602234E-1
3.016434583E0,-4.067042542E0,-1.192764633E1,-2.363584900E-1
3.026380583E0,-4.462819519E0,-1.203587128E1,2.246827698E-1
3.036325583E0,-4.679419098E0,-1.241099121E1,-5.149291992E-2
3.046270583E0,-4.524341583E0,-1.281934204E1,-1.214274902E0
3.056215583E0,-4.481680298E0,-1.301932617E1,-2.510579224E0
3.066161583E0,-4.208348694E0,-1.308818298E1,-3.126398621E0
3.076106583E0,-3.202739868E0,-1.335582642E1,-2.239642639E0
3.086051583E0,-1.966460724E0,-1.367107086E1,-4.324507141E-1
3.095997583E0,-1.320254517E0,-1.379471375E1,9.078620911E-1
3.105942583E0,-8.280780029E-1,-1.364652191E1,2.250420227E0
3.115887583E0,-8.292755127E-1,-1.309821213E1,3.346590729E0
3.125832583E0,-1.254990234E0,-1.225441681E1,4.190835114E0
3.135778583E0,-1.731898499E0,-1.088820786E1,4.856500854E0
3.145723583E0,-1.921105042E0,-9.464967499E0,5.270539856E0
3.155668583E0,-1.723066864E0,-8.620573425E0,5.629044342E0
3.165613583E0,-9.237290955E-1,-8.484207001E0,5.722300415E0
3.175559583E0,4.311035156E-1,-8.706345062E0,5.357059937E0
3.185504583E0,1.898951111E0,-9.673334198E0,4.895868988E0
3.195449583E0,3.082689514E0,-1.128937363E1,4.604425049E0
3.205394583E0,3.953578491E0,-1.337618408E1,4.494553528E0
3.215340583E0,4.454886017E0,-1.505030273E1,4.429289246E0
3.225285583E0,5.108127594E0,-1.573767334E1,4.493356018E0
3.235230583E0,6.337521057E0,-1.567869598E1,4.606820068E0
3.245176583E0,7.014114075E0,-1.515927612E1,4.247118073E0
3.255121583E0,6.247558136E0,-1.363843872E1,3.122955780E0
3.265066583E0,5.327870636E0,-1.188618256E1,1.538350983E0
3.275011583E0,4.170028381E0,-1.021625519E1,-2.362088013E-1
3.284957583E0,2.642904053E0,-9.254654846E0,-1.670077057E0
3.294902583E0,1.206341400E0,-8.819060669E0,-2.321372681E0
3.304847583E0,-5.322930908E-1,-8.385113068E0,-2.513572998E0
3.314792583E0,-2.356699219E0,-7.967331848E0,-2.477647705E0
3.324738583E0,-3.766168213E0,-7.740852814E0,-2.727927246E0
3.334683583E0,-4.256847839E0,-7.345375214E0,-2.685265961E0
3.344628583E0,-4.320016479E0,-6.940167847E0,-2.059267731E0
3.354573583E0,-4.248315582E0,-6.456822968E0,-9.451345825E-1
3.364519583E0,-3.900438995E0,-6.059100037E0,2.038760376E-1
3.374464583E0,-3.365451508E0,-5.540129242E0,1.344653778E0
3.384409583E0,-2.914439392E0,-4.897216187E0,2.732417908E0
3.394355583E0,-2.348765717E0,-4.118984528E0,3.288661194E0
3.404300583E0,-1.540296936E0,-3.481310577E0,2.561623077E0
3.414245583E0,-1.089135132E0,-2.815195770E0,1.474284210E0
3.424190583E0,-8.541238403E-1,-2.080822906E0,1.736389160E-1
3.434135833E0,-6.391708374E-1,-1.551673279E0,-1.212628326E0
3.444080833E0,-4.171824646E-1,-1.353784790E0,-2.643652496E0
3.454025833E0,1.197509766E-2,-1.764830017E0,-3.985013123E0
3.463970833E0,1.261875916E-1,-3.077600098E0,-5.253625031E0
3.473916833E0,1.871109009E-2,-4.895120544E0,-5.922284546E0
3.483861833E0,-5.312452698E-1,-6.723867645E0,-5.277575226E0
3.493806833E0,-1.332828369E0,-8.654852142E0,-4.349804535E0
3.503751833E0,-1.660946045E0,-1.059242294E1,-3.749253387E0
3.513697833E0,-1.436562653E0,-1.206940155E1,-3.158132629E0
3.523642833E0,-3.444337463E-1,-1.332035019E1,-1.951641541E0
3.533587833E0,1.575473785E0,-1.444136902E1,9.045689392E-1
3.543533833E0,2.386038208E0,-1.631622025E1,4.643194427E0
3.553478833E0,1.303489380E0,-1.861873215E1,5.032385101E0
3.563423833E0,2.791694641E-1,-1.826516739E1,1.096619568E0
3.573368833E0,8.083190918E-2,-1.623673553E1,-3.121159515E0
3.583314833E0,6.527925110E-1,-1.434212540E1,-5.900280304E0
3.593259833E0,1.483415222E0,-1.271725433E1,-7.024143219E0
3.603204833E0,1.627415771E0,-1.153336624E1,-6.593039703E0
3.613149833E0,2.198927307E0,-1.159803177E1,-5.467979279E0
3.623095833E0,3.806733856E0,-1.270183640E1,-3.621269531E0
3.633040833E0,4.256997528E0,-1.446202606E1,-8.313711548E-1
3.642985833E0,5.163512421E0,-1.606234818E1,3.114423523E0
3.652930833E0,5.481600952E0,-1.626457764E1,6.882238312E0
3.662876833E0,4.828509064E0,-1.503308853E1,7.645800476E0
3.672821833E0,3.152893524E0,-1.315838699E1,5.203778687E0
3.682766833E0,1.690883789E0,-1.093131821E1,2.446961517E0
3.692712833E0,7.204518127E-1,-8.550668793E0,9.304650879E-1
3.702657833E0,7.059320068E-1,-6.105503540E0,6.074368286E-1
3.712602833E0,9.503736877E-1,-4.710254974E0,8.408015442E-1
3.722547833E0,1.543739777E0,-4.506378937E0,1.862576752E0
3.732493833E0,1.640738068E0,-5.095104675E0,3.861070862E0
3.742438833E0,1.324745178E0,-5.950126648E0,5.519472198E0
3.752383833E0,5.367837524E-1,-7.184310150E0,6.346352692E0
3.762328833E0,-1.042132874E0,-9.053173828E0,6.854994965E0
3.772274833E0,-2.538720703E0,-1.142274628E1,7.029232635E0
3.782219833E0,-2.585872650E0,-1.364218094E1,6.741231537E0
3.792164833E0,-8.915460205E-1,-1.429856598E1,5.932313690E0
3.802109833E0,4.358935547E-1,-1.320853271E1,4.285887451E0
3.812055833E0,9.017248535E-1,-1.164443527E1,2.699336700E0
3.822000833E0,9.656419373E-1,-1.023990601E1,1.944905548E0
3.831945833E0,4.941224670E-1,-9.131161652E0,1.807341614E0
3.841891833E0,1.484912109E-1,-8.336314545E0,1.657503204E0
3.851836833E0,1.095721436E-1,-7.722590790E0,1.207987976E0
3.861781833E0,5.002597046E-1,-7.261100464E0,4.296066284E-1
3.871726833E0,7.566764832E-1,-6.762487335E0,-6.433621216E-1
3.881672833E0,7.012916565E-1,-6.105204163E0,-1.953138428E0
3.891617833E0,6.671626282E-1,-5.385500793E0,-2.867437134E0
3.901562833E0,9.394464111E-1,-4.553381195E0,-3.340004425E0
3.911507833E0,1.256187744E0,-3.947890320E0,-3.367247772E0
3.921453833E0,1.474134521E0,-3.751049652E0,-2.584375763E0
3.931398833E0,1.719773712E0,-4.272565155E0,-1.189725952E0
3.941343833E0,1.870061188E0,-5.240901489E0,4.598437500E-1
3.951288833E0,1.960473175E0,-6.247707825E0,1.752106476E0
3.961234833E0,1.923799438E0,-7.172784119E0,2.547702026E0
