"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.866513083E0,4.780053115E-1,2.476385291E0,1.349083629E0
1.876458083E0,1.444243263E-1,2.030263787E0,1.622739753E0
1.886403083E0,-1.705132138E-1,1.645703523E0,1.473744512E0
1.896349083E0,-4.885497051E-1,1.223025261E0,9.112920678E-1
1.906294083E0,-1.106458239E0,5.495868158E-1,-4.402427137E-2
1.916239083E0,-1.753218909E0,-3.344665825E-1,-1.106405468E0
1.926184083E0,-2.168451327E0,-1.312137412E0,-1.885896032E0
1.936130083E0,-2.340675070E0,-2.230522737E0,-2.187665570E0
1.946075083E0,-2.491470523E0,-2.957052730E0,-2.320034838E0
1.956020083E0,-2.715577927E0,-3.385679950E0,-3.080134281E0
1.965965083E0,-3.147365566E0,-3.439091926E0,-3.791925198E0
1.975911083E0,-4.047472203E0,-3.372544180E0,-3.259603456E0
1.985856083E0,-4.517181960E0,-3.287770078E0,-2.445886214E0
1.995801083E0,-4.120256297E0,-3.171835579E0,-2.485079516E0
2.005746083E0,-3.364934321E0,-3.049213620E0,-3.158488140E0
2.015692083E0,-2.898465676E0,-3.077521160E0,-3.939147563E0
2.025637083E0,-2.515970649E0,-3.226911673E0,-3.919597397E0
2.035582083E0,-2.076737018E0,-3.562429585E0,-2.493148674E0
2.045528083E0,-1.501197921E0,-3.869545231E0,-9.173686405E-1
2.055473083E0,-1.657648654E0,-4.010661934E0,2.975991569E-1
2.065418083E0,-1.926772894E0,-3.985218945E0,1.297878976E0
2.075363083E0,-2.158685892E0,-3.900979278E0,2.061912426E0
2.085309083E0,-2.425747088E0,-3.793315081E0,2.819287067E0
2.095254083E0,-2.452755231E0,-2.926232057E0,3.564469678E0
2.105199083E0,-1.888184633E0,-1.475908567E0,4.047052081E0
2.115144083E0,-1.110553044E0,7.037065566E-2,3.879271490E0
2.125090083E0,-3.603345915E-1,1.188857641E0,3.587459761E0
2.135035083E0,5.629227068E-1,1.830893029E0,3.434692481E0
2.144980083E0,1.567365890E0,1.836351405E0,3.472032216E0
2.154925083E0,2.800652868E0,8.340661365E-1,3.817883912E0
2.164871083E0,3.917248279E0,-9.370426208E-1,4.404158497E0
2.174816083E0,4.737303902E0,-2.681533683E0,4.697024480E0
2.184761083E0,5.705202572E0,-3.904146715E0,4.771212198E0
2.194706083E0,6.525309650E0,-4.366509445E0,4.790125601E0
2.204652083E0,6.842851467E0,-4.165003284E0,4.334940328E0
2.214597083E0,5.969247043E0,-3.208240344E0,3.322237660E0
2.224542083E0,4.929015099E0,-1.605863519E0,1.744295765E0
2.234488083E0,3.911762128E0,-1.420990348E-1,8.969051398E-2
2.244433083E0,2.523262711E0,8.058509821E-1,-1.248870538E0
2.254378083E0,1.174353695E0,1.356893755E0,-2.059335558E0
2.264323083E0,-1.441079005E-1,1.596599191E0,-2.487971549E0
2.274269083E0,-1.420526079E0,1.859083625E0,-2.526134571E0
2.284214083E0,-2.546567082E0,2.095171389E0,-2.562714168E0
2.294159083E0,-3.111520673E0,2.356662381E0,-2.654986154E0
2.304104083E0,-3.140725761E0,2.712473055E0,-2.452015851E0
2.314050083E0,-2.994021751E0,3.107784594E0,-1.761843844E0
2.323995083E0,-2.907360168E0,3.704743797E0,-6.942001534E-1
2.333940083E0,-2.698841734E0,4.191702256E0,3.264617443E-1
2.343885083E0,-2.220137936E0,4.619710255E0,9.957305396E-1
2.353831083E0,-1.634878719E0,5.008703878E0,1.308799821E0
2.363776083E0,-1.094109870E0,5.257109386E0,1.431639297E0
2.373721083E0,-8.101178415E-1,5.300613840E0,1.505662708E0
2.383667083E0,-6.850977927E-1,5.342562935E0,1.423960733E0
2.393612083E0,-6.477296262E-1,5.256936893E0,1.067585803E0
2.403557083E0,-3.697344292E-1,5.142714459E0,5.043328750E-1
2.413502083E0,-8.646497056E-2,4.881607044E0,-5.737381554E-1
2.423448083E0,1.356063596E-1,4.164529075E0,-1.943173603E0
2.433393583E0,3.217659916E-1,3.266718348E0,-3.197202555E0
2.443338583E0,1.836890737E-1,2.105378289E0,-4.106007802E0
2.453283583E0,-2.525786297E-1,7.577938861E-1,-4.506229248E0
2.463229583E0,-4.496209532E-1,-5.229983568E-1,-4.459284877E0
2.473174583E0,6.839780509E-3,-1.463865641E0,-4.071264231E0
2.483119583E0,8.108132216E-1,-1.980030942E0,-3.378947466E0
2.493064583E0,1.761162059E0,-2.178990641E0,-1.990461205E0
2.503010583E0,2.751678636E0,-2.541818558E0,2.174240363E-1
2.512955583E0,3.765739612E0,-3.628686140E0,2.633820403E0
2.522900583E0,3.657345390E0,-4.263975011E0,3.428168158E0
