,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,param_split_criterion,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_test_recall_macro,split1_test_recall_macro,split2_test_recall_macro,split3_test_recall_macro,split4_test_recall_macro,mean_test_recall_macro,std_test_recall_macro,rank_test_recall_macro,split0_test_f1_score_macro,split1_test_f1_score_macro,split2_test_f1_score_macro,split3_test_f1_score_macro,split4_test_f1_score_macro,mean_test_f1_score_macro,std_test_f1_score_macro,rank_test_f1_score_macro,split0_test_precision_weighted,split1_test_precision_weighted,split2_test_precision_weighted,split3_test_precision_weighted,split4_test_precision_weighted,mean_test_precision_weighted,std_test_precision_weighted,rank_test_precision_weighted,split0_test_recall_weighted,split1_test_recall_weighted,split2_test_recall_weighted,split3_test_recall_weighted,split4_test_recall_weighted,mean_test_recall_weighted,std_test_recall_weighted,rank_test_recall_weighted,split0_test_f1_score_weighted,split1_test_f1_score_weighted,split2_test_f1_score_weighted,split3_test_f1_score_weighted,split4_test_f1_score_weighted,mean_test_f1_score_weighted,std_test_f1_score_weighted,rank_test_f1_score_weighted
65,0.13435053825378418,0.004700849175326882,0.024535322189331056,0.003884903512985814,100,2,10,1,"{'max_depth': 100, 'min_samples_leaf': 2, 'n_estimators': 10, 'split_criterion': 1}",0.9357429718875502,0.9156626506024096,0.9357429718875502,0.9437751004016064,0.9236947791164659,0.9309236947791165,0.009967609354209518,30,0.8733673003836651,0.8442627795904856,0.8625771870213116,0.9086116431014644,0.894056570449554,0.8765750961092962,0.022725578097620103,43,0.8570320736355527,0.8539909577487633,0.8572242011135855,0.8748160647831701,0.8559787434787435,0.859808408151963,0.007591112930623792,28,0.8636086141584361,0.83940391138667,0.8388646106339444,0.8886996469067154,0.8658579823838444,0.8592869530939222,0.018651376124541694,28,0.9383033939189596,0.9123415684775323,0.9345731543156923,0.9415095130921695,0.9210649230189657,0.9295585105646639,0.011072580751301764,31,0.9357429718875502,0.9156626506024096,0.9357429718875502,0.9437751004016064,0.9236947791164659,0.9309236947791165,0.009967609354209518,30,0.9362310238126875,0.9104125271830575,0.9285930018550491,0.9409936022101447,0.918665420087549,0.9269791150296974,0.011208725656525587,30
66,0.5976588249206543,0.08028324256143973,0.2320894718170166,0.21153545613613728,100,2,50,0,"{'max_depth': 100, 'min_samples_leaf': 2, 'n_estimators': 50, 'split_criterion': 0}",0.9397590361445783,0.9196787148594378,0.9437751004016064,0.9357429718875502,0.9477911646586346,0.9373493975903615,0.009705257810116124,14,0.8749959576360256,0.8415672060989965,0.8669603246622303,0.8954313787305591,0.9508265362255176,0.8859562806706659,0.03674042053657981,39,0.8641967607177241,0.8587091927301561,0.8573607264229477,0.8628119297443562,0.9015507701362964,0.868925875950296,0.01650613152346971,12,0.8622299593697711,0.8484838206355234,0.8411599446958811,0.8756491057961646,0.91725443579149,0.8689554532577659,0.02688682578724804,23,0.937373197211191,0.9209391753936093,0.9427464647863485,0.9319562402615928,0.9497029740611879,0.9365436103427859,0.00976601070487186,20,0.9397590361445783,0.9196787148594378,0.9437751004016064,0.9357429718875502,0.9477911646586346,0.9373493975903615,0.009705257810116124,14,0.9359730696608406,0.9195652886085205,0.9366629376519624,0.932199731916245,0.9458519910753561,0.9340506037825849,0.008521067863709635,14
67,0.6024913787841797,0.053770207134600845,0.09046478271484375,0.03423902379586828,100,2,50,1,"{'max_depth': 100, 'min_samples_leaf': 2, 'n_estimators': 50, 'split_criterion': 1}",0.9518072289156626,0.9397590361445783,0.9357429718875502,0.9477911646586346,0.9477911646586346,0.9445783132530121,0.005902384922369099,5,0.9129086003055011,0.8981139390622148,0.8407756841393546,0.9239442101704566,0.9463793995415388,0.9044243666438131,0.03550833022938696,17,0.8886056145757306,0.8861547004388217,0.8438041076031709,0.8989902068765807,0.890237430697957,0.8815584120384521,0.019366823540391598,4,0.8946937358870208,0.8874687112176858,0.8312794994706083,0.904776181001143,0.90400091112944,0.8844438077411796,0.027336936321566852,6,0.9541154619755051,0.9396212838949302,0.9317521607729091,0.9461960078311895,0.9494995731813972,0.9442368975311861,0.007826780242349117,4,0.9518072289156626,0.9397590361445783,0.9357429718875502,0.9477911646586346,0.9477911646586346,0.9445783132530121,0.005902384922369099,5,0.9510600221609775,0.9380416852619033,0.9301348214437465,0.9449361944610409,0.9441643065977374,0.9416674059850811,0.0070892465941491,7
68,1.2762269973754883,0.021947623320932724,0.1370600700378418,0.2312698196629009,100,2,100,0,"{'max_depth': 100, 'min_samples_leaf': 2, 'n_estimators': 100, 'split_criterion': 0}",0.9437751004016064,0.927710843373494,0.9397590361445783,0.9317269076305221,0.9477911646586346,0.938152610441767,0.00744868955461502,12,0.8896889400921659,0.8536355469998845,0.8617456294945458,0.8912122140522876,0.9478998826468534,0.8888364426571475,0.033069249153558904,36,0.8798217607177241,0.8722658115499329,0.8459970900593112,0.844138351860252,0.9017224734329997,0.8687890975240441,0.021658944168065884,14,0.8793050756577809,0.8594406874754336,0.8342780310708349,0.859019928608735,0.9154463935767538,0.8694980232779075,0.027051134290109195,21,0.9447430274091759,0.9290310807519389,0.9380264382105284,0.926070294248891,0.9505421876133517,0.9376826056467772,0.00921988376995485,14,0.9437751004016064,0.927710843373494,0.9397590361445783,0.9317269076305221,0.9477911646586346,0.938152610441767,0.00744868955461502,12,0.9420814766868612,0.9266554903484427,0.932705334224592,0.9253997496454474,0.9459948054050019,0.9345673712620691,0.008211678988512005,12
69,1.196452522277832,0.04659038670970226,0.16967692375183105,0.09187537525817606,100,2,100,1,"{'max_depth': 100, 'min_samples_leaf': 2, 'n_estimators': 100, 'split_criterion': 1}",0.9477911646586346,0.9357429718875502,0.9357429718875502,0.9477911646586346,0.9558232931726908,0.9445783132530121,0.007787437521953957,5,0.9108933891332104,0.8841109275546662,0.8407756841393546,0.9055525980294891,0.9684067657967572,0.9019478729306956,0.0414004687075422,23,0.8864869705079339,0.8766517764622135,0.8438041076031709,0.8898587133700872,0.9063584624439887,0.8806320060774789,0.020752829334562867,8,0.8925569837502687,0.8747268220889901,0.8312794994706083,0.896353497825398,0.9278101266245622,0.8845453859519654,0.031651584003776094,3,0.9504225252074644,0.9320752277625142,0.9317521607729091,0.9447019605515659,0.9576589352528311,0.943322161909457,0.010180574906763619,8,0.9477911646586346,0.9357429718875502,0.9357429718875502,0.9477911646586346,0.9558232931726908,0.9445783132530121,0.007787437521953957,5,0.9470759159749605,0.9320714323813706,0.9301348214437465,0.9457591306037724,0.9536164021500665,0.9417315405107833,0.009097640896802529,5
70,2.571038818359375,0.02528791100819961,0.017289257049560545,0.0019467200757176503,100,2,200,0,"{'max_depth': 100, 'min_samples_leaf': 2, 'n_estimators': 200, 'split_criterion': 0}",0.9477911646586346,0.927710843373494,0.9477911646586346,0.9357429718875502,0.9437751004016064,0.940562248995984,0.007787437521953952,10,0.9143155018694277,0.8676284134102038,0.8905531609195402,0.8947453161592506,0.9485331424847554,0.9031551069686354,0.02711235918366568,20,0.8954467607177241,0.8722658115499329,0.8712496153118365,0.8555019882238883,0.8878335845441108,0.8764595520694985,0.013955881125116377,10,0.8976736620000718,0.8617568678423941,0.8634485974291799,0.86728255404726,0.9037973010077565,0.8787917964653325,0.018110026584092696,10,0.951912106291141,0.9285911396720795,0.9482239302035729,0.9299130950029626,0.9458513100953831,0.9408983162530278,0.009712281092163651,10,0.9477911646586346,0.927710843373494,0.9477911646586346,0.9357429718875502,0.9437751004016064,0.940562248995984,0.007787437521953952,10,0.9473550908303668,0.9254616072889164,0.9425426129680039,0.9296880403896705,0.9402963786561563,0.9370687460266227,0.008190118515386603,10
71,2.490906810760498,0.14466836082072984,0.3326411724090576,0.14991083834516364,100,2,200,1,"{'max_depth': 100, 'min_samples_leaf': 2, 'n_estimators': 200, 'split_criterion': 1}",0.9518072289156626,0.9357429718875502,0.9397590361445783,0.9437751004016064,0.9558232931726908,0.9453815261044177,0.00744868955461502,1,0.9128720719595046,0.8777514957372334,0.8657450468844525,0.9188524590163935,0.9582465581546984,0.9066935263504565,0.032735754960658975,14,0.8886056145757306,0.8883476828949621,0.8576929964920599,0.8876265705129442,0.8947017164122426,0.883394916177588,0.013099775428875091,1,0.8947110512189247,0.8796695263800527,0.8518838950750038,0.8998325080982281,0.9124009441993779,0.8876995849943174,0.020754619312271627,1,0.9539147761228015,0.9371545571606714,0.9392379864284724,0.9418274189654794,0.9571697517440921,0.9458608980843033,0.008107865408835534,2,0.9518072289156626,0.9357429718875502,0.9397590361445783,0.9437751004016064,0.9558232931726908,0.9453815261044177,0.00744868955461502,1,0.9510254086367235,0.935234956921704,0.9362839601230056,0.9414217578762167,0.9521582957879919,0.9432248758691284,0.007154308542167026,1
72,0.13689661026000977,0.006968120192337225,0.030243682861328124,0.016628632335356122,100,10,10,0,"{'max_depth': 100, 'min_samples_leaf': 10, 'n_estimators': 10, 'split_criterion': 0}",0.9236947791164659,0.891566265060241,0.9518072289156626,0.9076305220883534,0.9116465863453815,0.9172690763052207,0.020096379121601286,46,0.9193133826151918,0.8848521375763421,0.8982232003701539,0.8457160894660894,0.9153912347864466,0.8926992089628447,0.02654334870823792,34,0.8328964978301509,0.8009926037635672,0.887364713663777,0.7973155425207165,0.8310740246595509,0.8299286764875525,0.032279810917326915,46,0.8318503335744716,0.7972440046469172,0.8751913839693136,0.8039946598170937,0.846557163840113,0.830967509169582,0.028510970427050825,46,0.9309851343875598,0.8963126971770998,0.9505902922032959,0.8985051316376618,0.9147077089787703,0.9182201928768775,0.020453491696087504,46,0.9236947791164659,0.891566265060241,0.9518072289156626,0.9076305220883534,0.9116465863453815,0.9172690763052207,0.020096379121601286,46,0.9150147787247911,0.8802649982554065,0.9458217414086478,0.8967022186416695,0.9042442217986193,0.9084095917658267,0.02186242654399759,46
73,0.11458721160888671,0.016524327297754226,0.028879261016845702,0.022889194719809013,100,10,10,1,"{'max_depth': 100, 'min_samples_leaf': 10, 'n_estimators': 10, 'split_criterion': 1}",0.927710843373494,0.9116465863453815,0.9236947791164659,0.927710843373494,0.9236947791164659,0.9228915662650603,0.005902384922369099,43,0.9193553828740586,0.8699951519229434,0.8532883328770104,0.9229573250065053,0.9391066826671197,0.9009405750695276,0.03319291970620139,25,0.8350151418979475,0.8422055939897154,0.8456888846607847,0.8212896727615728,0.8838196525696527,0.8456037891759346,0.020858105833853977,40,0.8337706207504293,0.8414311237394762,0.829534831268654,0.82629271293723,0.9020429828765331,0.8466144543144644,0.02817388667193962,39,0.9327171381971227,0.9076516941955071,0.9206534019230181,0.9303083789751773,0.9255774496254704,0.9233816125832591,0.008886251148186718,42,0.927710843373494,0.9116465863453815,0.9236947791164659,0.927710843373494,0.9236947791164659,0.9228915662650603,0.005902384922369099,43,0.9186402040313403,0.9052760198648098,0.9158523643580938,0.915111393799343,0.9215053411080621,0.9152770646323299,0.005486008521988351,43
74,0.6491278648376465,0.020088022885219454,0.0852928638458252,0.032375429914983385,100,10,50,0,"{'max_depth': 100, 'min_samples_leaf': 10, 'n_estimators': 50, 'split_criterion': 0}",0.9236947791164659,0.9076305220883534,0.9397590361445783,0.9317269076305221,0.9357429718875502,0.927710843373494,0.011359145079301984,36,0.9187339341944605,0.8489183061421695,0.865013603350755,0.9107053993952461,0.9463657743789563,0.8979474034923175,0.035854351301177007,31,0.8236515055343111,0.8283167051008264,0.8549568802691014,0.8535550474527951,0.8740661020266283,0.8469092480767324,0.01861736282176919,36,0.8274142653012622,0.822589285040954,0.838890396606269,0.8672725632952905,0.8934180149185065,0.8499169050324564,0.026714478967028915,37,0.9301116554128602,0.8975306058911946,0.939181384794249,0.9270990891116024,0.9387557758010835,0.9265357022021978,0.015255451125195843,40,0.9236947791164659,0.9076305220883534,0.9397590361445783,0.9317269076305221,0.9357429718875502,0.927710843373494,0.011359145079301984,36,0.9149998687560701,0.8977416818002866,0.9327054340274754,0.9245287388770412,0.931912676655124,0.9203776800231995,0.012988997076518953,37
