time,seconds_elapsed,dBFS
1686332225482000000,0.000999755859375,-160
1686332225728000000,0.247,-141
1686332225832000000,0.351,-163
1686332225940000000,0.459,-138
1686332226048000000,0.567,-143
1686332226156000000,0.675,-144
1686332226265000000,0.784,-148
1686332226373000000,0.892,-143
1686332226480000000,0.999,-150
1686332226588000000,1.107,-153
1686332226696000000,1.215,-161
1686332226804000000,1.323,-152
1686332226911000000,1.43,-158
1686332227019000000,1.538,-158
1686332227128000000,1.647,-158
1686332227235000000,1.754,-161
1686332227343000000,1.862,-158
1686332227454000000,1.973000244140625,-163
1686332227559000000,2.078,-156
1686332227667000000,2.186,-169
1686332227775000000,2.294,-161
1686332227883000000,2.402,-158
1686332227991000000,2.51,-159
1686332228102000000,2.621000244140625,-158
1686332228206000000,2.725000244140625,-161
1686332228314000000,2.832999755859375,-158
1686332228423000000,2.942,-169
1686332228530000000,3.048999755859375,-159
1686332228642000000,3.160999755859375,-163
1686332228746000000,3.264999755859375,-152
1686332228854000000,3.373000244140625,-161
1686332228966000000,3.485000244140625,-158
1686332229070000000,3.589000244140625,-159
1686332229178000000,3.696999755859375,-152
1686332229285000000,3.804,-161
1686332229401000000,3.92,-163
1686332229518000000,4.037000244140625,-158
1686332229634000000,4.152999755859375,-152
1686332229751000000,4.27,-148
1686332229866000000,4.384999755859375,-152
1686332229983000000,4.502,-153
1686332230099000000,4.618,-156
1686332230215000000,4.734,-159
1686332230331000000,4.85,-152
1686332230449000000,4.968,-153
1686332230565000000,5.084,-149
1686332230682000000,5.200999755859375,-158
1686332230796000000,5.315,-156
1686332230912000000,5.431,-150
1686332231029000000,5.548,-156
1686332231145000000,5.664,-158
1686332231264000000,5.783,-163
1686332231376000000,5.895,-159
1686332231497000000,6.016,-138
1686332231610000000,6.128999755859375,-153
1686332231727000000,6.246,-163
1686332231844000000,6.363,-152
1686332231959000000,6.478,-146
1686332232075000000,6.594,-142
1686332232190000000,6.709000244140625,-163
1686332232308000000,6.827,-161
1686332232424000000,6.943,-138
1686332232540000000,7.059,-158
1686332232657000000,7.176,-147
1686332232772000000,7.291,-142
1686332232888000000,7.407,-159
1686332233004000000,7.523,-128
1686332233121000000,7.64,-163
