time,seconds_elapsed,dBFS
1686445629933000000,0.06,-37.86699676513672
1686445630049000000,0.176,-34.68684768676758
1686445630150000000,0.277000244140625,-36.89360809326172
1686445630266000000,0.392999755859375,-35.959007263183594
1686445630367000000,0.494,-33.8140869140625
1686445630466000000,0.592999755859375,-37.27031707763672
1686445630566000000,0.693000244140625,-39.48049545288086
1686445630666000000,0.792999755859375,-34.655059814453125
1686445630766000000,0.893000244140625,-35.50381088256836
1686445630866000000,0.992999755859375,-38.40703582763672
1686445630966000000,1.093000244140625,-36.43740463256836
1686445631066000000,1.192999755859375,-38.330360412597656
1686445631183000000,1.31,-41.091670989990234
1686445631283000000,1.41,-43.726402282714844
1686445631383000000,1.51,-45.85455322265625
1686445631483000000,1.61,-45.552921295166016
1686445631583000000,1.71,-38.41789245605469
1686445631683000000,1.81,-37.725624084472656
1686445631783000000,1.91,-37.88514709472656
1686445631899000000,2.026,-39.889404296875
1686445631999000000,2.126,-40.96357345581055
1686445632099000000,2.226,-41.36518859863281
1686445632199000000,2.326,-41.27147674560547
1686445632299000000,2.426,-36.33018112182617
1686445632399000000,2.526,-37.220924377441406
1686445632516000000,2.643,-38.969730377197266
1686445632616000000,2.743,-40.54521179199219
1686445632716000000,2.843,-42.230690002441406
1686445632816000000,2.943,-42.11887741088867
1686445632916000000,3.043,-35.76727294921875
1686445633016000000,3.143,-34.543888092041016
1686445633116000000,3.243,-37.8778076171875
1686445633216000000,3.343,-40.68518829345703
1686445633316000000,3.443,-37.642608642578125
1686445633416000000,3.543,-34.02744674682617
1686445633532000000,3.659,-35.810447692871094
1686445633649000000,3.776,-36.28498458862305
1686445633749000000,3.876,-37.40427780151367
1686445633849000000,3.976,-38.67976379394531
1686445633949000000,4.076,-37.92982864379883
1686445634049000000,4.176,-37.40365982055664
1686445634149000000,4.276,-38.8509407043457
1686445634249000000,4.376,-40.150543212890625
1686445634348000000,4.475,-38.77239990234375
1686445634449000000,4.576,-39.847110748291016
1686445634548000000,4.675,-41.521663665771484
1686445634648000000,4.775,-42.864742279052734
1686445634749000000,4.876,-40.02325439453125
1686445634849000000,4.976,-35.71592712402344
1686445634949000000,5.076,-36.04744338989258
1686445635065000000,5.192,-37.39054489135742
1686445635182000000,5.309000244140625,-37.32422637939453
1686445635282000000,5.408999755859375,-38.73286056518555
1686445635382000000,5.509000244140625,-39.9530143737793
1686445635482000000,5.608999755859375,-41.42982482910156
1686445635582000000,5.709000244140625,-35.82594299316406
1686445635682000000,5.808999755859375,-38.40766143798828
1686445635781000000,5.908,-38.21207809448242
1686445635881000000,6.008,-39.807281494140625
1686445635982000000,6.109000244140625,-41.45367431640625
1686445636082000000,6.208999755859375,-37.95392990112305
1686445636182000000,6.309000244140625,-39.07131576538086
1686445636298000000,6.424999755859375,-38.9132194519043
1686445636398000000,6.525000244140625,-41.06956481933594
1686445636498000000,6.624999755859375,-38.645668029785156
1686445636615000000,6.742,-39.18628692626953
1686445636715000000,6.842,-40.9643669128418
1686445636815000000,6.942,-36.75870132446289
1686445636915000000,7.042,-36.60206985473633
1686445637015000000,7.142,-39.12758255004883
1686445637115000000,7.242,-42.24370574951172
1686445637215000000,7.342,-44.81210708618164
1686445637315000000,7.442,-36.29368209838867
1686445637415000000,7.542,-37.16729736328125
1686445637515000000,7.642,-36.84229278564453
1686445637614000000,7.741000244140625,-37.92817687988281
1686445637714000000,7.840999755859375,-40.01564025878906
1686445637814000000,7.941000244140625,-36.06183624267578
1686445637924000000,8.051,-38.165565490722656
1686445638031000000,8.158,-39.601280212402344
1686445638131000000,8.258,-42.40127182006836
1686445638248000000,8.375,-41.90538787841797
1686445638348000000,8.475,-40.80048370361328
1686445638448000000,8.575,-42.67546844482422
1686445638548000000,8.675,-37.10070037841797
1686445638648000000,8.775,-40.464786529541016
1686445638748000000,8.875,-44.10030746459961
1686445638848000000,8.975,-46.11185073852539
1686445638948000000,9.075,-36.658843994140625
1686445639047000000,9.174,-38.302703857421875
1686445639147000000,9.274,-39.53380584716797
1686445639247000000,9.374,-41.367942810058594
1686445639347000000,9.474,-38.62909698486328
1686445639447000000,9.574,-35.82085418701172
1686445639547000000,9.674,-38.1129150390625
1686445639647000000,9.774,-37.39772033691406
1686445639764000000,9.891,-33.88331604003906
1686445639864000000,9.991,-37.21713638305664
1686445639964000000,10.091,-37.420169830322266
1686445640064000000,10.191,-39.32478332519531
1686445640164000000,10.291,-41.67934036254883
1686445640264000000,10.391,-40.118797302246094
1686445640364000000,10.491,-38.42204284667969
1686445640463000000,10.59,-40.164642333984375
1686445640564000000,10.691,-41.42972183227539
1686445640665000000,10.792,-42.068485260009766
1686445640764000000,10.891,-42.13716506958008
1686445640864000000,10.991,-38.817378997802734
1686445640974000000,11.101000244140625,-41.358253479003906
1686445641080000000,11.207,-41.43316650390625
1686445641197000000,11.324,-39.284454345703125
1686445641297000000,11.424,-40.95398712158203
1686445641397000000,11.524,-42.830657958984375
1686445641497000000,11.624,-45.38260269165039
1686445641597000000,11.724,-39.17177963256836
1686445641697000000,11.824,-35.435707092285156
1686445641797000000,11.924,-38.198822021484375
1686445641896000000,12.023,-32.94260787963867
1686445641997000000,12.124,-34.83633041381836
1686445642096000000,12.223,-37.71707534790039
1686445642196000000,12.323,-38.520076751708984
1686445642296000000,12.423,-34.594635009765625
1686445642396000000,12.523,-36.00525665283203
1686445642513000000,12.64,-38.46739196777344
1686445642613000000,12.74,-38.194278717041016
1686445642713000000,12.84,-39.99043273925781
1686445642813000000,12.94,-36.03303909301758
1686445642915000000,13.042,-38.329158782958984
1686445643029000000,13.156,-40.46772003173828
1686445643129000000,13.256,-39.981414794921875
1686445643229000000,13.356,-42.47032928466797
1686445643346000000,13.472999755859375,-45.12651062011719
1686445643446000000,13.573000244140625,-47.78617858886719
1686445643546000000,13.672999755859376,-40.855262756347656
1686445643646000000,13.773000244140626,-43.263797760009766
1686445643746000000,13.872999755859375,-38.65087890625
1686445643846000000,13.973000244140625,-38.67009735107422
1686445643946000000,14.072999755859374,-40.071929931640625
1686445644046000000,14.173000244140624,-33.898433685302734
1686445644146000000,14.272999755859376,-36.55198669433594
1686445644245000000,14.372,-36.28883743286133
1686445644345000000,14.472,-35.13317108154297
1686445644445000000,14.572,-35.40815734863281
1686445644545000000,14.672,-36.8768424987793
1686445644645000000,14.772,-39.760440826416016
1686445644745000000,14.872,-37.173973083496094
1686445644845000000,14.972,-38.012107849121094
1686445644946000000,15.072999755859374,-36.95503234863281
1686445645045000000,15.172,-37.73250198364258
1686445645146000000,15.272999755859376,-39.490821838378906
1686445645262000000,15.389000244140625,-38.47715377807617
1686445645362000000,15.488999755859375,-39.278621673583984
1686445645461000000,15.588,-41.313602447509766
1686445645562000000,15.688999755859374,-42.876094818115234
1686445645662000000,15.789000244140626,-40.32838439941406
1686445645762000000,15.888999755859375,-42.19082260131836
1686445645862000000,15.989000244140625,-37.477989196777344
1686445645962000000,16.088999755859376,-35.21224594116211
1686445646062000000,16.189000244140626,-35.542137145996094
1686445646162000000,16.288999755859376,-37.3502197265625
1686445646262000000,16.389000244140625,-38.63285446166992
1686445646362000000,16.488999755859375,-38.2800178527832
1686445646461000000,16.588,-38.51988220214844
1686445646562000000,16.688999755859374,-38.56340789794922
1686445646662000000,16.789000244140624,-39.35993194580078
1686445646761000000,16.888,-37.55030822753906
1686445646861000000,16.988,-38.9577751159668
1686445646961000000,17.088,-39.63618087768555
1686445647072000000,17.199,-39.55339813232422
1686445647179000000,17.306,-41.75065231323242
1686445647295000000,17.422,-42.67839050292969
1686445647395000000,17.522,-37.72265625
1686445647495000000,17.622,-36.230533599853516
1686445647595000000,17.722,-36.787841796875
1686445647695000000,17.822,-39.532047271728516
1686445647795000000,17.922,-36.15507888793945
1686445647895000000,18.022,-36.008827209472656
1686445647995000000,18.122,-36.69575119018555
1686445648095000000,18.222,-35.6923828125
1686445648195000000,18.322,-37.51742935180664
1686445648294000000,18.421000244140625,-39.10043716430664
1686445648394000000,18.520999755859375,-38.8082275390625
1686445648512000000,18.639,-35.97861862182617
1686445648628000000,18.755,-34.6124267578125
1686445648727000000,18.854,-36.284698486328125
1686445648827000000,18.954,-38.19865036010742
1686445648928000000,19.055,-36.77201843261719
1686445649027000000,19.154,-37.87995147705078
1686445649127000000,19.254,-36.895084381103516
1686445649227000000,19.354,-39.022361755371094
1686445649327000000,19.454,-35.46548080444336
