"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.774075650E-1,-7.291229725E0,-5.624030590E0,-4.834399223E0
4.799327740E-1,-7.276872635E0,-5.487340450E0,-5.131408215E0
4.824579820E-1,-7.267301559E0,-5.449055195E0,-5.505286694E0
4.849831900E-1,-7.214659214E0,-5.513661385E0,-5.766403675E0
4.875083990E-1,-7.154839039E0,-5.575874805E0,-6.005685806E0
4.900336070E-1,-7.035197735E0,-5.719743252E0,-6.281458378E0
4.925588150E-1,-6.898507595E0,-5.916254044E0,-6.451348782E0
4.950840240E-1,-6.725925446E0,-6.163013935E0,-6.681358814E0
4.976092320E-1,-6.412166595E0,-6.452844620E0,-6.753143787E0
5.001344400E-1,-6.117550373E0,-6.759424686E0,-6.803392887E0
5.026596490E-1,-5.822933674E0,-7.073183537E0,-6.769893646E0
5.051848570E-1,-5.494818211E0,-7.353443146E0,-6.671787739E0
5.077100650E-1,-5.245665550E0,-7.588238716E0,-6.559325218E0
5.102352740E-1,-5.008476734E0,-7.760521889E0,-6.350850582E0
5.127604820E-1,-4.742574692E0,-7.858926773E0,-6.147161484E0
5.152856900E-1,-4.491028786E0,-8.004889488E0,-5.886044502E0
5.178108990E-1,-4.263411522E0,-8.108079910E0,-5.608178139E0
5.203361070E-1,-4.031008720E0,-8.172685623E0,-5.335097313E0
5.228613150E-1,-3.793820381E0,-8.194221497E0,-5.121836662E0
5.253865240E-1,-3.578466177E0,-8.249256134E0,-4.882255554E0
5.279117320E-1,-3.372384310E0,-8.256434441E0,-4.686044216E0
5.304369400E-1,-3.175873756E0,-8.234899521E0,-4.530211449E0
5.329621490E-1,-3.008077145E0,-8.146365166E0,-4.376771927E0
5.354873050E-1,-2.816651344E0,-8.110472679E0,-4.266701698E0
5.380125130E-1,-2.656033039E0,-8.016853333E0,-4.173381805E0
5.405377740E-1,-2.600998163E0,-7.882854939E0,-4.175774574E0
5.430629300E-1,-2.569891453E0,-7.676773071E0,-4.122833252E0
5.455881900E-1,-2.550748825E0,-7.480262756E0,-4.182952881E0
5.481133470E-1,-2.615355253E0,-7.221538544E0,-4.226023674E0
5.506385550E-1,-2.639283419E0,-7.006184578E0,-4.230809689E0
5.531638150E-1,-2.696711063E0,-6.730710983E0,-4.235595226E0
5.556889720E-1,-2.807080030E0,-6.500700951E0,-4.254737854E0
5.582141800E-1,-2.866900682E0,-6.285048008E0,-4.264308929E0
5.607393880E-1,-2.974577665E0,-6.004788399E0,-4.276273251E0
5.632645970E-1,-3.046661377E0,-5.801099300E0,-4.254737854E0
5.657898050E-1,-3.116053343E0,-5.633601665E0,-4.216452599E0
5.683150130E-1,-3.245265722E0,-5.403591633E0,-4.214059830E0
5.708402220E-1,-3.367598772E0,-5.192724228E0,-4.159024715E0
5.733654300E-1,-3.432204962E0,-5.003392220E0,-4.122833252E0
5.758906380E-1,-3.468097210E0,-4.857429981E0,-4.082155228E0
5.784158470E-1,-3.561716557E0,-4.689633369E0,-4.012763500E0
5.809410550E-1,-3.585644722E0,-4.584349155E0,-3.993621111E0
5.834662630E-1,-3.583251953E0,-4.433301926E0,-4.003192425E0
5.859914720E-1,-3.611965895E0,-4.304089546E0,-3.986442566E0
5.885166800E-1,-3.583251953E0,-4.184149265E0,-3.964907169E0
5.910418880E-1,-3.583251953E0,-4.033401489E0,-3.912265062E0
5.935670970E-1,-3.564109325E0,-3.913461447E0,-3.900300980E0
5.960923050E-1,-3.542274714E0,-3.784249067E0,-3.844966888E0
5.986175130E-1,-3.470490217E0,-3.685844183E0,-3.837788343E0
6.011427220E-1,-3.432204962E0,-3.597309828E0,-3.749253988E0
6.036679300E-1,-3.360420227E0,-3.489632607E0,-3.689433336E0
6.061931380E-1,-3.281457186E0,-3.458226919E0,-3.627219915E0
6.087183470E-1,-3.228515863E0,-3.388834953E0,-3.564707518E0
6.112830340E-1,-3.159124136E0,-3.329014540E0,-3.514458179E0
6.137687630E-1,-3.118446112E0,-3.297907829E0,-3.461816072E0
6.162939720E-1,-3.053839922E0,-3.240479946E0,-3.464209080E0
6.188191800E-1,-2.998505831E0,-3.247658491E0,-3.480958700E0
6.213443880E-1,-3.022733212E0,-3.235694408E0,-3.490530014E0
6.238695970E-1,-3.041875839E0,-3.173182011E0,-3.547957659E0
6.263948050E-1,-2.972184896E0,-3.170789003E0,-3.615255833E0
6.289200130E-1,-2.945863724E0,-3.254837036E0,-3.679862022E0
6.314452220E-1,-2.909971476E0,-3.240479946E0,-3.701397419E0
6.339704300E-1,-2.857329369E0,-3.262015581E0,-3.761218071E0
6.364956380E-1,-2.799901485E0,-3.317050457E0,-3.847359657E0
6.390603260E-1,-2.727817774E0,-3.398406267E0,-3.907479286E0
6.415460550E-1,-2.557927370E0,-3.441477060E0,-3.921836376E0
6.440712630E-1,-2.454736948E0,-3.506382465E0,-3.969692707E0
6.465964720E-1,-2.361416817E0,-3.563810110E0,-3.967299938E0
6.491216280E-1,-2.251347065E0,-3.623630762E0,-3.948157310E0
6.516470440E-1,-2.145763636E0,-3.738486290E0,-4.005585194E0
6.541725130E-1,-2.016551256E0,-3.853640795E0,-4.010370731E0
6.566979300E-1,-1.858325839E0,-3.973282099E0,-4.022335052E0
6.592233470E-1,-1.741077542E0,-4.059722900E0,-4.055834293E0
6.617488150E-1,-1.601994753E0,-4.222434521E0,-4.012763500E0
6.642742320E-1,-1.484746456E0,-4.335196495E0,-3.950550079E0
6.667996490E-1,-1.333699465E0,-4.481158733E0,-3.945764542E0
6.693251170E-1,-1.178166032E0,-4.672883511E0,-3.902693748E0
6.718505340E-1,-1.096511006E0,-4.819144726E0,-3.866502285E0
6.743759510E-1,-9.601200819E-1,-4.929214478E0,-3.818645954E0
6.769014190E-1,-8.210372925E-1,-5.113760948E0,-3.766003847E0
6.794241280E-1,-6.822535396E-1,-5.271687508E0,-3.694219112E0
6.819495440E-1,-5.766702294E-1,-5.441876888E0,-3.634398460E0
6.844750130E-1,-4.187439680E-1,-5.585446358E0,-3.516851187E0
6.870004300E-1,-3.251247704E-1,-5.731707573E0,-3.433102369E0
6.895258470E-1,-2.246262282E-1,-5.909075737E0,-3.387638569E0
6.920513150E-1,-1.169492081E-1,-6.047859192E0,-3.298804998E0
6.945767320E-1,-3.050848842E-2,-6.148357868E0,-3.313162088E0
6.971021490E-1,7.956135273E-2,-6.328118801E0,-3.262912750E0
6.996276170E-1,1.872383654E-1,-6.481558323E0,-3.294019461E0
7.021530340E-1,2.976073027E-1,-6.558128834E0,-3.286840916E0
7.046784510E-1,4.316053987E-1,-6.672984123E0,-3.298804998E0
7.072039190E-1,5.635097623E-1,-6.824030876E0,-3.279662609E0
7.097661070E-1,6.903293133E-1,-6.931707859E0,-3.274876833E0
7.122915240E-1,8.054839373E-1,-6.999006271E0,-3.308376312E0
7.148169400E-1,9.179465771E-1,-7.094718933E0,-3.270091295E0
7.173424090E-1,1.066600680E0,-7.166503906E0,-3.267698526E0
7.198678260E-1,1.152742267E0,-7.204789162E0,-3.322733402E0
7.223932420E-1,1.253240824E0,-7.267301559E0,-3.325126171E0
7.249187110E-1,1.327717423E0,-7.396513939E0,-3.378067255E0
7.274441280E-1,1.389930844E0,-7.487441063E0,-3.368496180E0
7.299695440E-1,1.444965720E0,-7.470691204E0,-3.329911709E0
7.324950130E-1,1.442572951E0,-7.585845947E0,-3.234198809E0
7.350204300E-1,1.454537034E0,-7.664809227E0,-3.171985626E0
7.375458470E-1,1.454537034E0,-7.686344624E0,-3.112164974E0
7.400291280E-1,1.399502158E0,-7.719843864E0,-3.064009428E0
7.425545440E-1,1.334895968E0,-7.681559086E0,-2.951546669E0
7.450800130E-1,1.299003601E0,-7.674380302E0,-2.867797852E0
7.476054300E-1,1.167099237E0,-7.657630444E0,-2.747857809E0
7.501308470E-1,1.016351461E0,-7.676773071E0,-2.592324257E0
7.526563150E-1,8.629116416E-1,-7.643273830E0,-2.520240545E0
7.551817320E-1,7.214360237E-1,-7.612166882E0,-2.469991207E0
7.577071490E-1,5.156532526E-1,-7.526025295E0,-2.398206472E0
7.602326170E-1,3.765704632E-1,-7.398906708E0,-2.369492531E0
7.627580340E-1,1.298106313E-1,-7.336693287E0,-2.350350142E0
7.652834510E-1,-1.097707376E-1,-7.197610378E0,-2.288136721E0
7.678089190E-1,-2.222333997E-1,-7.087540627E0,-2.180160522E0
7.703316280E-1,-3.541377485E-1,-6.965506554E0,-2.082054853E0
7.728570440E-1,-5.383850932E-1,-6.859923363E0,-2.015055656E0
7.753825130E-1,-7.325028181E-1,-6.761817455E0,-1.947757602E0
7.779079300E-1,-8.907282352E-1,-6.687341213E0,-1.940579176E0
7.804333470E-1,-1.106082320E0,-6.617949009E0,-1.923829436E0
7.829588150E-1,-1.245165110E0,-6.543771744E0,-1.978864312E0
7.854842320E-1,-1.302592874E0,-6.491129398E0,-2.024626970E0
7.880096490E-1,-1.386341572E0,-6.433701992E0,-1.844866276E0
7.905351170E-1,-1.503889084E0,-6.332904339E0,-1.555035591E0
7.930605340E-1,-1.645065546E0,-6.289833546E0,-1.262812138E0
7.955859510E-1,-1.817647934E0,-6.227620125E0,-1.178764224E0
7.981114190E-1,-1.968694806E0,-6.263512135E0,-1.164407372E0
8.006341280E-1,-2.114656925E0,-6.342475414E0,-1.222134113E0
8.031595440E-1,-2.280060768E0,-6.426523209E0,-1.301097274E0
8.056850130E-1,-2.394916296E0,-6.538986206E0,-1.413560033E0
8.082104300E-1,-2.461915493E0,-6.653841496E0,-1.571785331E0
8.107358470E-1,-2.483749866E0,-6.809674263E0,-1.662712693E0
8.132613150E-1,-2.440380096E0,-6.982256413E0,-1.777867198E0
8.157867320E-1,-2.337488651E0,-7.161718369E0,-1.952543259E0
8.183121490E-1,-2.157727718E0,-7.343871593E0,-2.127518415E0
8.208376170E-1,-2.011765718E0,-7.557132244E0,-2.314457655E0
8.233630340E-1,-1.829612017E0,-7.784749508E0,-2.501097918E0
8.258884510E-1,-1.674078584E0,-7.968996525E0,-2.726322412E0
8.284139190E-1,-1.575673699E0,-8.172685623E0,-2.886940479E0
8.309366280E-1,-1.496710539E0,-8.338089943E0,-3.121736288E0
8.334620440E-1,-1.383948803E0,-8.553443909E0,-3.313162088E0
8.359875130E-1,-1.360020518E0,-8.737990379E0,-3.507279873E0
8.385129300E-1,-1.444068432E0,-8.831310272E0,-3.706183195E0
8.410383470E-1,-1.546959877E0,-8.898608208E0,-3.811467409E0
8.435638150E-1,-1.674078584E0,-8.977571487E0,-3.960121393E0
8.460892320E-1,-1.832004786E0,-9.001500130E0,-4.067798615E0
8.486146490E-1,-2.042872429E0,-9.015856743E0,-4.218845367E0
8.511401170E-1,-2.210669041E0,-9.025427818E0,-4.261916161E0
8.536655340E-1,-2.421237469E0,-8.960822105E0,-4.333701134E0
8.561909510E-1,-2.759223700E0,-8.934500694E0,-4.456034184E0
8.587164190E-1,-2.993720293E0,-8.944071770E0,-4.465605259E0
8.612786070E-1,-3.216551781E0,-8.860322952E0,-4.456034184E0
8.638040240E-1,-3.552145243E0,-8.766703606E0,-4.408177376E0
8.663294400E-1,-3.865904093E0,-8.711668968E0,-4.333701134E0
8.688549090E-1,-4.078865528E0,-8.625527382E0,-4.233202457E0
8.713803260E-1,-4.371387959E0,-8.572885513E0,-4.101297855E0
8.739057420E-1,-4.627718925E0,-8.486444473E0,-3.936193228E0
8.764312110E-1,-4.929513931E0,-8.357232094E0,-3.785146236E0
8.789566280E-1,-5.157131195E0,-8.309375763E0,-3.612863064E0
8.814820440E-1,-5.401198864E0,-8.306982994E0,-3.397209883E0
8.840075130E-1,-5.545067310E0,-8.309375763E0,-3.179163933E0
8.865329300E-1,-5.659923077E0,-8.215756416E0,-3.064009428E0
8.890583470E-1,-5.734399319E0,-8.177471161E0,-2.944368362E0
8.915416280E-1,-5.710471153E0,-8.153543472E0,-2.834298372E0
8.940670440E-1,-5.628816128E0,-8.167900085E0,-2.704786777E0
8.965925130E-1,-5.487639427E0,-8.179863930E0,-2.697608471E0
8.991179300E-1,-5.391627789E0,-8.234899521E0,-2.702394009E0
9.016433470E-1,-5.341378212E0,-8.263612747E0,-2.678465843E0
9.041688150E-1,-5.295914650E0,-8.289934158E0,-2.762214661E0
9.066942320E-1,-5.185844898E0,-8.289934158E0,-2.846262455E0
9.092196490E-1,-5.030012131E0,-8.362017632E0,-2.975475073E0
9.117451170E-1,-4.948656559E0,-8.395517349E0,-3.124129057E0
9.142705340E-1,-4.845465660E0,-8.436195374E0,-3.315554857E0
9.167959510E-1,-4.733003139E0,-8.503194809E0,-3.509672642E0
9.193214190E-1,-4.529314041E0,-8.668598175E0,-3.655933857E0
9.218441280E-1,-4.364209175E0,-8.879466057E0,-3.804288864E0
9.243695440E-1,-4.244269371E0,-9.063713074E0,-3.917050600E0
9.268950130E-1,-4.112663746E0,-9.312865257E0,-4.043870449E0
9.294204300E-1,-4.016652107E0,-9.612267494E0,-4.060619831E0
9.319458470E-1,-3.973581076E0,-9.897313118E0,-4.144668102E0
9.344713150E-1,-4.028615952E0,-1.018265629E1,-4.324129581E0
9.369967320E-1,-4.134199142E0,-1.050598717E1,-4.508676052E0
9.395221490E-1,-4.280161381E0,-1.077906799E1,-4.846363068E0
9.420476170E-1,-4.464707851E0,-1.105693436E1,-5.502893925E0
9.445730340E-1,-4.668396950E0,-1.128933716E1,-6.422635078E0
9.470984510E-1,-4.783252239E0,-1.145683479E1,-7.086344242E0
9.496239190E-1,-4.795216560E0,-1.150708389E1,-7.637291908E0
9.521466280E-1,-4.711467743E0,-1.151934719E1,-8.015656471E0
9.546720440E-1,-4.500600338E0,-1.154566860E1,-8.243273735E0
9.571975130E-1,-4.208376884E0,-1.166530991E1,-8.271987915E0
9.597229300E-1,-3.856332779E0,-1.185942745E1,-8.157132149E0
9.622483470E-1,-3.508775234E0,-1.209900856E1,-8.120941162E0
9.647738150E-1,-3.037090063E0,-1.238644600E1,-8.068299294E0
9.672992320E-1,-2.543570518E0,-1.275763321E1,-7.958229065E0
9.698246490E-1,-1.992623091E0,-1.322722435E1,-7.646862984E0
9.723501170E-1,-1.420140266E0,-1.378056431E1,-7.031010151E0
9.748755340E-1,-9.505487680E-1,-1.436740494E1,-6.149554253E0
9.774009510E-1,-6.320042610E-1,-1.496142292E1,-5.033302307E0
9.799264190E-1,-4.737788737E-1,-1.540708637E1,-3.811467409E0
9.824491280E-1,-4.498506486E-1,-1.575912952E1,-2.505883455E0
9.849745440E-1,-3.421736360E-1,-1.613300896E1,-1.087836981E0
9.875000130E-1,-2.676970363E-1,-1.662174225E1,2.775674164E-1
9.900254300E-1,-2.485544533E-1,-1.704078484E1,1.719542146E0
9.925508470E-1,-1.384846121E-1,-1.737368774E1,3.065804005E0
9.950763150E-1,-6.400800496E-2,-1.769252968E1,4.093521118E0
9.976017320E-1,-1.097707376E-1,-1.781934929E1,4.615755081E0
1.000127149E0,-2.509472668E-1,-1.777388573E1,4.505684853E0
1.002652617E0,-2.940180898E-1,-1.772842216E1,4.112663746E0
1.005178034E0,-4.666004181E-1,-1.786960030E1,3.317349434E0
1.007703451E0,-1.072582722E0,-1.826979828E1,2.124527454E0
