"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.697930274E0,7.475273013E-1,-1.119559884E0,-1.205178022E0
9.700455482E0,7.741581202E-1,-1.031145573E0,-1.205178022E0
9.702980690E0,7.997236848E-1,-9.416660070E-1,-1.201982260E0
9.705505899E0,8.242240548E-1,-8.585777879E-1,-1.197721362E0
9.708031107E0,8.455287218E-1,-7.937317491E-1,-1.193460464E0
9.710556315E0,8.700290918E-1,-7.457962632E-1,-1.183873296E0
9.713081524E0,8.902685046E-1,-7.031869292E-1,-1.171090603E0
9.715606732E0,9.115731716E-1,-6.829475164E-1,-1.156177282E0
9.718131992E0,9.360735416E-1,-6.744256616E-1,-1.134872675E0
9.720657201E0,9.584434032E-1,-6.733604074E-1,-1.107176542E0
9.723182409E0,9.840090275E-1,-6.861432195E-1,-1.078415275E0
9.725707617E0,1.013835549E0,-7.117088437E-1,-1.042197347E0
9.728232878E0,1.038335919E0,-7.426005602E-1,-1.009175181E0
9.730758086E0,1.060705781E0,-7.809489369E-1,-9.729571939E-1
9.733283294E0,1.083075643E0,-8.234251142E-1,-9.314131141E-1
9.735808503E0,1.099054217E0,-8.734911084E-1,-8.877385855E-1
9.738333711E0,1.110771775E0,-9.310136437E-1,-8.461945057E-1
9.740858919E0,1.123554587E0,-9.896014929E-1,-8.037183285E-1
9.743384128E0,1.131011128E0,-1.050319791E0,-7.621742487E-1
9.745909336E0,1.137402534E0,-1.111038089E0,-7.163692117E-1
9.748434544E0,1.139533043E0,-1.180278182E0,-6.737598777E-1
9.750959753E0,1.142728686E0,-1.250583529E0,-6.332810521E-1
9.753484961E0,1.144859195E0,-1.316627979E0,-5.949326158E-1
9.756010169E0,1.145924449E0,-1.372020125E0,-5.576494932E-1
9.758535430E0,1.148054838E0,-1.419955611E0,-5.224968195E-1
9.761060638E0,1.151250601E0,-1.449648976E0,-4.873441160E-1
9.763585847E0,1.158707261E0,-1.461366534E0,-4.564523399E-1
9.766111055E0,1.161902905E0,-1.458170891E0,-4.330172241E-1
9.768636263E0,1.166163802E0,-1.436866164E0,-4.106473327E-1
9.771161472E0,1.168294311E0,-1.401846647E0,-3.978645205E-1
9.773686680E0,1.175750971E0,-1.351780653E0,-3.872122169E-1
9.776211888E0,1.180011868E0,-1.283605814E0,-3.808208108E-1
9.778737149E0,1.187468529E0,-1.199452400E0,-3.744294047E-1
9.781262357E0,1.192794681E0,-1.097190022E0,-3.712337017E-1
9.783787565E0,1.198120832E0,-9.778839350E-1,-3.637770712E-1
9.786312774E0,1.204512239E0,-8.404688835E-1,-3.531247377E-1
9.788838034E0,1.208773136E0,-6.904041767E-1,-3.456681073E-1
9.791363242E0,1.205577493E0,-5.252930522E-1,-3.264939189E-1
9.793888451E0,1.204512239E0,-3.516600430E-1,-3.041240275E-1
9.796413659E0,1.189599037E0,-1.781602204E-1,-2.817541361E-1
9.798938867E0,1.169359565E0,-1.304910425E-2,-2.583190203E-1
9.801464076E0,1.135272145E0,1.446053833E-1,-2.284924835E-1
9.803989284E0,1.096923709E0,2.894770801E-1,-1.924077123E-1
9.806514492E0,1.045792580E0,4.150414169E-1,-1.497983932E-1
9.809039701E0,9.925308824E-1,5.141080618E-1,-1.082543060E-1
9.811564909E0,9.318125844E-1,5.854787230E-1,-6.244928762E-2
9.814090117E0,8.636376858E-1,6.280879974E-1,-1.238333434E-2
9.816615326E0,7.954627872E-1,6.376751065E-1,3.661738336E-2
9.819140586E0,7.294183373E-1,6.163704395E-1,7.922670245E-2
9.821665794E0,6.560503840E-1,5.641740561E-1,1.218360290E-1
9.824191003E0,5.814840794E-1,4.959991276E-1,1.591191888E-1
9.826716211E0,5.069177747E-1,4.150414169E-1,1.921414137E-1
9.829241419E0,4.280905128E-1,3.171731234E-1,2.177069932E-1
9.831766628E0,3.481980562E-1,2.181064636E-1,2.454030514E-1
9.834291836E0,2.629793882E-1,1.190397888E-1,2.656424940E-1
9.836817044E0,1.766955256E-1,3.062544949E-2,2.826862037E-1
9.839342357E0,9.360735118E-2,-5.246272683E-2,2.997299433E-1
9.841867565E0,1.171756350E-2,-1.280942708E-1,3.167736828E-1
9.844392774E0,-7.137060910E-2,-1.909430176E-1,3.306216896E-1
9.846917982E0,-1.501978636E-1,-2.472672164E-1,3.508611321E-1
9.849443242E0,-2.226337045E-1,-2.973331809E-1,3.742962480E-1
9.851968451E0,-3.046566546E-1,-3.388772607E-1,4.018591642E-1
9.854493659E0,-3.888100684E-1,-3.740299344E-1,4.284899831E-1
9.857018867E0,-4.676373005E-1,-3.974650800E-1,4.583165050E-1
9.859544076E0,-5.527228117E-1,-4.123783410E-1,4.881430268E-1
9.862069284E0,-6.464632750E-1,-4.187697470E-1,5.232957006E-1
9.864594492E0,-7.402037978E-1,-4.134435654E-1,5.627093315E-1
9.867119701E0,-8.371400237E-1,-3.942693770E-1,6.010577083E-1
9.869684388E0,-9.362066984E-1,-3.697690070E-1,6.447322965E-1
9.872209597E0,-1.035273314E0,-3.420729637E-1,6.830806732E-1
9.874734805E0,-1.133274794E0,-3.133116663E-1,7.288857102E-1
9.877260013E0,-1.231143117E0,-2.888112962E-1,7.757559419E-1
9.879785222E0,-1.318492174E0,-2.611152530E-1,8.204957247E-1
9.882310430E0,-1.400515079E0,-2.291582525E-1,8.673660159E-1
9.884835638E0,-1.472950935E0,-1.973344237E-1,9.142362475E-1
9.887360899E0,-1.526212573E0,-1.557903290E-1,9.579107761E-1
9.889886107E0,-1.559234858E0,-9.826774895E-2,1.000520110E0
9.892411315E0,-1.568821907E0,-2.583190054E-2,1.036604881E0
9.894936524E0,-1.551778197E0,6.471290439E-2,1.067496657E0
9.897461732E0,-1.504907966E0,1.754971445E-1,1.093062282E0
9.899947513E0,-1.442059159E0,3.097164929E-1,1.114366889E0
9.902472722E0,-1.358971000E0,4.587159753E-1,1.132475853E0
9.904997930E0,-1.269491434E0,6.185009480E-1,1.150584817E0
9.907523138E0,-1.173620462E0,7.846772671E-1,1.162302375E0
9.910048399E0,-1.072556496E0,9.476579428E-1,1.170824289E0
9.912573607E0,-9.788159728E-1,1.099853039E0,1.172954679E0
9.915098815E0,-8.978582621E-1,1.237268209E0,1.168693781E0
9.917624024E0,-8.318138123E-1,1.366161346E0,1.159106731E0
9.920149232E0,-7.785521746E-1,1.480141282E0,1.142062902E0
9.922674440E0,-7.402037978E-1,1.584534168E0,1.123953938E0
9.925199649E0,-7.210295796E-1,1.677076221E0,1.109040737E0
9.927724857E0,-7.125077248E-1,1.753772974E0,1.088801265E0
9.930250117E0,-7.071815729E-1,1.819817424E0,1.067496657E0
9.932775326E0,-7.135729790E-1,1.879470468E0,1.049387693E0
9.935300534E0,-7.178338766E-1,1.924210310E0,1.031278729E0
9.937825742E0,-7.188991308E-1,1.940188766E0,1.013169765E0
9.940351003E0,-7.125077248E-1,1.908231854E0,9.888025522E-1
9.942876211E0,-6.880073547E-1,1.833665490E0,9.664326906E-1
9.945401419E0,-6.677679420E-1,1.728207469E0,9.440627694E-1
9.947926628E0,-6.496589780E-1,1.595186472E0,9.110405445E-1
9.950451836E0,-6.390066743E-1,1.442858100E0,8.780183196E-1
9.952977044E0,-6.368761659E-1,1.267094731E0,8.396699429E-1
9.955502253E0,-6.400718689E-1,1.061504722E0,8.013215661E-1
9.958027461E0,-6.496589780E-1,8.262213469E-1,7.714950442E-1
9.960552669E0,-6.635070443E-1,5.716306567E-1,7.480598688E-1
9.963077878E0,-6.752246022E-1,3.075860441E-1,7.320814133E-1
9.965603086E0,-6.826812029E-1,4.447348043E-2,7.203638554E-1
9.968128294E0,-6.943987608E-1,-2.195711583E-1,7.139724493E-1
9.970653555E0,-6.933335662E-1,-4.954665005E-1,7.107767463E-1
9.973178763E0,-6.901378632E-1,-7.798837423E-1,7.139724493E-1
9.975703972E0,-6.858769059E-1,-1.068428755E0,7.182333469E-1
9.978229180E0,-6.794854999E-1,-1.344324112E0,7.278204560E-1
9.980754388E0,-6.784203053E-1,-1.595585942E0,7.416685224E-1
9.983279597E0,-6.826812029E-1,-1.808632493E0,7.512555718E-1
9.985804805E0,-6.954640150E-1,-1.968417525E0,7.555165291E-1
9.988330013E0,-7.157034278E-1,-2.067351103E0,7.587122321E-1
9.990855274E0,-7.402037978E-1,-2.100373268E0,7.533860803E-1
9.993380482E0,-7.604432106E-1,-2.059894323E0,7.384728193E-1
9.995905690E0,-7.753564715E-1,-1.950308561E0,7.192986012E-1
9.998430899E0,-7.849435806E-1,-1.768153667E0,6.937330365E-1
1.000095616E1,-7.817478776E-1,-1.523150086E0,6.681674123E-1
1.000348137E1,-7.721607685E-1,-1.231409431E0,6.383408904E-1
1.000600658E1,-7.508561015E-1,-9.214265943E-1,6.085143685E-1
1.000853178E1,-7.306166887E-1,-6.051855087E-1,5.840139985E-1
1.001105699E1,-7.125077248E-1,-3.047898114E-1,5.637745857E-1
1.001358220E1,-7.007901669E-1,-3.967992961E-2,5.467308760E-1
1.001610741E1,-6.997249722E-1,1.669752747E-1,5.424699187E-1
1.001863262E1,-7.029206157E-1,3.086512685E-1,5.414046645E-1
1.002119736E1,-7.242252827E-1,3.917394578E-1,5.414046645E-1
1.002372256E1,-7.572475076E-1,4.235632718E-1,5.403394699E-1
1.002624777E1,-8.062482476E-1,4.129109383E-1,5.435351729E-1
1.002877298E1,-8.680317402E-1,3.821523488E-1,5.541874766E-1
1.003129819E1,-9.351414442E-1,3.363473415E-1,5.722964406E-1
1.003382340E1,-1.005446792E0,2.788247466E-1,5.925358534E-1
1.003634861E1,-1.086404562E0,2.021279633E-1,6.159709692E-1
1.003887387E1,-1.170424819E0,1.105179265E-1,6.426018476E-1
1.004139908E1,-1.258839130E0,-1.331541222E-3,6.724283695E-1
1.004392428E1,-1.354710102E0,-1.291595101E-1,7.075810432E-1
1.004644949E1,-1.451646328E0,-2.760285139E-1,7.469946742E-1
1.004897470E1,-1.542191148E0,-4.283568263E-1,7.864083052E-1
1.005146043E1,-1.624214053E0,-5.870765448E-1,8.290175796E-1
1.005398564E1,-1.689193249E0,-7.426005602E-1,8.684312105E-1
1.005651085E1,-1.736063480E0,-8.926652670E-1,9.035838842E-1
1.005903606E1,-1.764691710E0,-1.034341216E0,9.302147627E-1
1.006156132E1,-1.778539658E0,-1.167495370E0,9.515193701E-1
1.006408652E1,-1.771082997E0,-1.282540560E0,9.696283340E-1
1.006661173E1,-1.752974153E0,-1.378411531E0,9.802806973E-1
1.006913694E1,-1.728606939E0,-1.435800910E0,9.866721034E-1
1.007166215E1,-1.697715163E0,-1.445388079E0,9.888025522E-1
1.007418736E1,-1.672149539E0,-1.412498951E0,9.888025522E-1
1.007671257E1,-1.648714423E0,-1.334736943E0,9.930635095E-1
1.007923777E1,-1.638062119E0,-1.211169958E0,9.951939583E-1
1.008176303E1,-1.646583915E0,-1.067363501E0,9.941287041E-1
1.008428824E1,-1.675345182E0,-9.139699340E-1,1.000520110E0
1.008681345E1,-1.721150279E0,-7.596443295E-1,1.003715873E0
1.008933866E1,-1.789191961E0,-6.147726178E-1,1.003715873E0
1.009186392E1,-1.879736781E0,-4.901403487E-1,1.002650619E0
1.009438913E1,-1.989455819E0,-3.889431953E-1,9.962592125E-1
1.009691434E1,-2.109827042E0,-3.175725937E-1,9.877372980E-1
1.009943954E1,-2.240850925E0,-2.824199200E-1,9.749545455E-1
1.010196475E1,-2.371741295E0,-2.877460718E-1,9.579107761E-1
1.010448996E1,-2.503830194E0,-3.324858546E-1,9.408670664E-1
1.010701517E1,-2.624201536E0,-4.198349714E-1,9.259538054E-1
1.010954043E1,-2.732855320E0,-5.412715077E-1,9.099752903E-1
1.011206564E1,-2.828726292E0,-6.861432195E-1,8.982577324E-1
1.011459085E1,-2.911814451E0,-8.532516360E-1,8.833444715E-1
1.011711606E1,-2.973464727E0,-1.024754167E0,8.726921678E-1
1.011964126E1,-3.022465467E0,-1.197321892E0,8.599093556E-1
1.012216652E1,-3.064009666E0,-1.363498211E0,8.481917977E-1
1.012469173E1,-3.098097086E0,-1.518889189E0,8.396699429E-1
1.012721694E1,-3.126858473E0,-1.652043223E0,8.354089856E-1
1.012974215E1,-3.155619621E0,-1.757501364E0,8.386046886E-1
1.013226736E1,-3.182250500E0,-1.837393761E0,8.471265435E-1
1.013479257E1,-3.196098566E0,-1.897046804E0,8.599093556E-1
1.013731777E1,-3.198229074E0,-1.933264732E0,8.694964647E-1
1.013984303E1,-3.189707041E0,-1.935395241E0,8.790835738E-1
1.014236819E1,-3.163076401E0,-1.909829617E0,8.844097257E-1
1.014489340E1,-3.119401693E0,-1.844850421E0,8.790835738E-1
1.014741861E1,-3.055487871E0,-1.736196637E0,8.577789068E-1
1.014994382E1,-2.974529982E0,-1.575346470E0,8.279523849E-1
1.015246908E1,-2.878792286E0,-1.359237313E0,7.885387540E-1
1.015499428E1,-2.765877485E0,-1.088668108E0,7.416685224E-1
1.015751949E1,-2.650832415E0,-7.724270821E-1,6.969286799E-1
1.016004470E1,-2.535787106E0,-4.336830080E-1,6.564498544E-1
1.016256991E1,-2.423937798E0,-8.335448056E-2,6.287537813E-1
1.016509512E1,-2.322873831E0,2.372806519E-1,6.074491143E-1
1.016762033E1,-2.225937605E0,4.917382002E-1,5.936011076E-1
1.017014559E1,-2.144979954E0,6.675016284E-1,5.786878467E-1
1.017267079E1,-2.074674368E0,7.612421513E-1,5.669702888E-1
1.017519600E1,-2.016086578E0,7.836120725E-1,5.520570278E-1
1.017772121E1,-1.968151212E0,7.484593391E-1,5.307523608E-1
1.018024642E1,-1.925541878E0,6.536536217E-1,5.073172450E-1
1.018277168E1,-1.883997798E0,5.204994678E-1,4.892082810E-1
1.018529689E1,-1.844584107E0,3.576519787E-1,4.689688385E-1
1.018782210E1,-1.803040028E0,1.754971445E-1,4.519250989E-1
1.019034731E1,-1.764691710E0,-1.624480449E-2,4.380770922E-1
1.019287251E1,-1.725411177E0,-2.015953511E-1,4.178376496E-1
1.019539772E1,-1.681736588E0,-3.793561161E-1,4.018591642E-1
1.019792293E1,-1.642323017E0,-5.465977192E-1,3.924052119E-1
1.020044819E1,-1.596518040E0,-6.914693713E-1,3.828181326E-1
1.020297340E1,-1.546452045E0,-8.097102642E-1,3.732310236E-1
1.020549861E1,-1.493190408E0,-8.958609700E-1,3.700353205E-1
1.020802382E1,-1.438863516E0,-9.576444626E-1,3.668396175E-1
1.021054902E1,-1.382406116E0,-9.832100868E-1,3.625786901E-1
1.021307428E1,-1.323818326E0,-9.746882319E-1,3.593829870E-1
1.021559949E1,-1.258839130E0,-9.395354986E-1,3.540568352E-1
1.021812470E1,-1.193859935E0,-8.777520061E-1,3.476654291E-1
1.022064991E1,-1.130079031E0,-7.937317491E-1,3.348826170E-1
1.022317512E1,-1.067230344E0,-6.872084737E-1,3.167736828E-1
1.022570033E1,-1.002251148E0,-5.742937326E-1,2.965342402E-1
1.022822553E1,-9.351414442E-1,-4.539224207E-1,2.720338702E-1
1.023075079E1,-8.744231462E-1,-3.335510790E-1,2.432725877E-1
1.023327595E1,-8.094439507E-1,-2.153102309E-1,2.145113051E-1
1.023580116E1,-7.402037978E-1,-1.003982127E-1,1.868152469E-1
1.023832637E1,-6.709636450E-1,-1.331541222E-3,1.548582464E-1
1.024085158E1,-6.038539410E-1,9.240896255E-2,1.218360290E-1
1.024337684E1,-5.315513015E-1,1.776276082E-1,8.987903595E-2
1.024590204E1,-4.644415975E-1,2.500634491E-1,5.792204663E-2
1.024842725E1,-3.930709958E-1,3.150426745E-1,2.703028731E-2
1.025095246E1,-3.334179223E-1,3.736304939E-1,-9.187635034E-3
1.025347767E1,-2.737648785E-1,4.256937504E-1,-4.220985994E-2
1.025600288E1,-2.215684652E-1,4.683030546E-1,-7.949301600E-2
1.025852809E1,-1.704372764E-1,5.055862069E-1,-1.103847697E-1
1.026105335E1,-1.288931966E-1,5.386084318E-1,-1.402112991E-1
1.026357856E1,-9.161003679E-2,5.609783530E-1,-1.721682847E-1
1.026610376E1,-5.752258375E-2,5.737611651E-1,-1.998643428E-1
1.026862897E1,-2.450035885E-2,5.758916140E-1,-2.284924835E-1
1.027115418E1,1.065232977E-2,5.631088018E-1,-2.540580630E-1
1.027367944E1,4.260931909E-2,5.418041348E-1,-2.774932086E-1
1.027620465E1,7.656362653E-2,5.130428672E-1,-3.009283245E-1
1.027872986E1,1.127815470E-1,4.757596850E-1,-3.286243975E-1
1.028125506E1,1.521951705E-1,4.246285260E-1,-3.552552164E-1
1.028378027E1,1.958697289E-1,3.693695366E-1,-3.797555864E-1
1.028630548E1,2.416747361E-1,3.097164929E-1,-4.063864052E-1
1.028883069E1,2.960016131E-1,2.426068187E-1,-4.319519997E-1
1.029135595E1,3.545894325E-1,1.701709777E-1,-4.585828185E-1
1.029388116E1,4.195686579E-1,1.019960642E-1,-4.830831885E-1
1.029640637E1,4.866783321E-1,3.169068322E-2,-5.075835586E-1
1.029893158E1,5.612446666E-1,-3.541899845E-2,-5.320838690E-1
1.030145678E1,6.390066743E-1,-9.826774895E-2,-5.587147474E-1
1.030398204E1,7.198312283E-1,-1.579207927E-1,-5.800193548E-1
1.030650725E1,7.997236848E-1,-2.101172209E-1,-5.991935730E-1
1.030903246E1,8.828118443E-1,-2.525933683E-1,-6.183677912E-1
1.031155767E1,9.616391063E-1,-2.813546658E-1,-6.354115009E-1
1.031408288E1,1.038335919E0,-2.983984053E-1,-6.439333558E-1
1.031660809E1,1.117163181E0,-2.994636297E-1,-6.492595077E-1
1.031913329E1,1.186403275E0,-2.920069993E-1,-6.620423198E-1
1.032165856E1,1.255643368E0,-2.749632597E-1,-6.663032770E-1
1.032418371E1,1.322619915E0,-2.451367527E-1,-6.694989800E-1
1.032670892E1,1.382272959E0,-2.079867423E-1,-6.694989800E-1
1.032923413E1,1.440860868E0,-1.611164957E-1,-6.716294289E-1
1.033175934E1,1.497318149E0,-1.142462417E-1,-6.705641747E-1
1.033428460E1,1.551645041E0,-5.885412544E-2,-6.641727686E-1
1.033680981E1,1.602776289E0,2.929390874E-3,-6.588466167E-1
1.033933501E1,1.651776910E0,6.577813625E-2,-6.524552107E-1
1.034186022E1,1.703973413E0,1.339530498E-1,-6.428681016E-1
1.034438543E1,1.747647882E0,2.021279633E-1,-6.322157979E-1
1.034691064E1,1.791322470E0,2.734985650E-1,-6.215634942E-1
1.034943585E1,1.833931804E0,3.469996452E-1,-6.045197248E-1
1.035196111E1,1.880802035E0,4.214328229E-1,-5.928021669E-1
1.035448632E1,1.923278213E0,4.949339032E-1,-5.757584572E-1
1.035701152E1,1.965887547E0,5.705654621E-1,-5.565842390E-1
1.035953673E1,2.004235983E0,6.408708096E-1,-5.374100804E-1
1.036206194E1,2.040453911E0,7.111762166E-1,-5.203663111E-1
1.036458720E1,2.077737093E0,7.772206664E-1,-5.022573471E-1
1.036711241E1,2.112889767E0,8.358084559E-1,-4.873441160E-1
1.036963762E1,2.143781424E0,8.880048990E-1,-4.766917825E-1
1.037216283E1,2.171477556E0,9.316794276E-1,-4.681699276E-1
1.037468803E1,2.191716909E0,9.689626098E-1,-4.639089704E-1
1.037721324E1,2.213021517E0,9.987891316E-1,-4.639089704E-1
1.037973845E1,2.232195854E0,1.025286794E0,-4.639089704E-1
1.038226371E1,2.248174191E0,1.044461012E0,-4.671046734E-1
1.038478892E1,2.255630970E0,1.058308959E0,-4.703003764E-1
1.038731413E1,2.263087511E0,1.072157025E0,-4.766917825E-1
1.038983934E1,2.267348528E0,1.084939837E0,-4.862788618E-1
1.039236454E1,2.266283274E0,1.087070346E0,-4.958659708E-1
1.039488980E1,2.266283274E0,1.091331244E0,-5.075835586E-1
1.039741501E1,2.265218019E0,1.091331244E0,-5.182358623E-1
1.039994022E1,2.259891748E0,1.094526887E0,-5.288882256E-1
1.040246543E1,2.250304699E0,1.092396498E0,-5.427362323E-1
1.040499064E1,2.239652395E0,1.089200735E0,-5.555190444E-1
1.040751585E1,2.229000092E0,1.077483177E0,-5.714974999E-1
1.041004106E1,2.216217279E0,1.066830873E0,-5.885412693E-1
1.041256632E1,2.205564976E0,1.050852418E0,-6.066502333E-1
1.041509152E1,2.192782164E0,1.028482437E0,-6.215634942E-1
1.041761673E1,2.178934097E0,1.004115224E0,-6.386072040E-1
1.042014194E1,2.166151285E0,9.700278044E-1,-6.609770656E-1
1.042266715E1,2.154433727E0,9.295489788E-1,-6.812165380E-1
1.042519241E1,2.142716169E0,8.837439418E-1,-7.014559507E-1
1.042771762E1,2.130998611E0,8.347432017E-1,-7.206301689E-1
1.043024283E1,2.119281054E0,7.825468183E-1,-7.408695817E-1
1.043276803E1,2.104367733E0,7.239589691E-1,-7.568480372E-1
1.043529324E1,2.088389397E0,6.632407308E-1,-7.717612982E-1
1.043781845E1,2.076671839E0,5.940005779E-1,-7.856093645E-1
1.044034366E1,2.066019535E0,5.247604251E-1,-8.005226254E-1
1.044286892E1,2.053236723E0,4.448679388E-1,-8.122401834E-1
1.044539413E1,2.040453911E0,3.651086092E-1,-8.196967840E-1
1.044791934E1,2.022344828E0,2.809551954E-1,-8.280855417E-1
1.045044454E1,2.005301237E0,1.946713328E-1,-8.429988027E-1
1.045296975E1,1.986127019E0,1.051917598E-1,-8.504554033E-1
1.045549501E1,1.966952801E0,1.464695390E-2,-8.632382154E-1
1.045802022E1,1.940321922E0,-6.950645149E-2,-8.770862222E-1
1.046054543E1,1.912625909E0,-1.515294015E-1,-8.888037801E-1
1.046307064E1,1.887193441E0,-2.238320857E-1,-9.026518464E-1
1.046559585E1,1.854171276E0,-2.824199200E-1,-9.154346585E-1
1.046812106E1,1.820083737E0,-3.303554058E-1,-9.271522164E-1
1.047064626E1,1.784931064E0,-3.633776009E-1,-9.378045201E-1
1.047317152E1,1.746582747E0,-3.740299344E-1,-9.527177811E-1
1.047569668E1,1.705038667E0,-3.729647100E-1,-9.633701444E-1
1.047822189E1,1.666690230E0,-3.548557460E-1,-9.772181511E-1
1.048074710E1,1.630472302E0,-3.218335211E-1,-9.910661578E-1
1.048327230E1,1.591058731E0,-2.813546658E-1,-1.008109927E0
1.048579756E1,1.550579786E0,-2.334191799E-1,-1.028349280E0
1.048832277E1,1.511166215E0,-1.792254597E-1,-1.051784515E0
1.049084798E1,1.465361238E0,-1.153114736E-1,-1.077350020E0
1.049337319E1,1.424882293E0,-4.820179567E-2,-1.100785136E0
1.049589840E1,1.383338213E0,2.316881903E-2,-1.132742167E0
1.049842361E1,1.350316048E0,1.041265279E-1,-1.168960094E0
1.050094882E1,1.315163374E0,1.893451661E-1,-1.210504174E0
1.050347408E1,1.284404755E0,2.692376375E-1,-1.250983000E0
1.050599928E1,1.259904385E0,3.427387178E-1,-1.285070539E0
1.050852449E1,1.241795421E0,4.150414169E-1,-1.311701298E0
1.051104970E1,1.226882100E0,4.853467941E-1,-1.328745008E0
1.051357491E1,1.217295051E0,5.439345837E-1,-1.336201668E0
1.051610017E1,1.215164542E0,6.025224328E-1,-1.340462565E0
1.051862538E1,1.216229796E0,6.632407308E-1,-1.337266922E0
1.052115059E1,1.222621202E0,7.186328173E-1,-1.329810262E0
1.052367579E1,1.235404015E0,7.740249634E-1,-1.319157958E0
1.052620100E1,1.247121572E0,8.272866011E-1,-1.308505654E0
1.052872621E1,1.263100028E0,8.826786876E-1,-1.290396690E0
1.053125142E1,1.276948094E0,9.295489788E-1,-1.273352981E0
1.053377668E1,1.288665652E0,9.732235074E-1,-1.252048254E0
1.053630189E1,1.302380562E0,1.014634490E0,-1.230743647E0
1.053882710E1,1.320489526E0,1.051917553E0,-1.204112768E0
1.054135230E1,1.336467981E0,1.082809329E0,-1.171090603E0
1.054387751E1,1.343924642E0,1.108374953E0,-1.135937810E0
1.054640277E1,1.343924642E0,1.137136221E0,-1.097589493E0
1.054892798E1,1.339663625E0,1.155245185E0,-1.058175802E0
1.055145319E1,1.322619915E0,1.170158505E0,-1.012370825E0
1.055397840E1,1.299184799E0,1.174419403E0,-9.665657878E-1
1.055650361E1,1.274817586E0,1.171223760E0,-9.196955562E-1
1.055902882E1,1.235404015E0,1.152049541E0,-8.685643673E-1
1.056155402E1,1.195990324E0,1.123288274E0,-8.165011406E-1
1.056407928E1,1.150185347E0,1.083874583E0,-7.632394433E-1
1.056660449E1,1.099054217E0,1.027417302E0,-7.131735086E-1
1.056912970E1,1.037270665E0,9.572450519E-1,-6.577813625E-1
1.057165491E1,9.733566642E-1,8.816134930E-1,-6.077154279E-1
1.057418012E1,8.998556137E-1,7.985253334E-1,-5.565842390E-1
1.057670538E1,8.210283518E-1,7.047848105E-1,-5.043878555E-1
1.057923059E1,7.347444892E-1,6.025224328E-1,-4.532566369E-1
1.058175579E1,6.475285292E-1,4.970643520E-1,-4.074516296E-1
1.058428100E1,5.612446666E-1,3.885437548E-1,-3.669727743E-1
1.058680621E1,4.696346223E-1,2.734985650E-1,-3.307548463E-1
1.058933142E1,3.769593239E-1,1.605838835E-1,-2.913412452E-1
1.059185663E1,2.896102369E-1,4.979964346E-2,-2.561885417E-1
1.059438189E1,2.129134536E-1,-5.033225939E-2,-2.221010923E-1
1.059690710E1,1.426080763E-1,-1.440727711E-1,-1.817553788E-1
1.059943230E1,7.869409025E-2,-2.323539555E-1,-1.466026902E-1
1.060195751E1,2.450035885E-2,-3.111811876E-1,-1.135804728E-1
1.060448272E1,-1.704372838E-2,-3.804213405E-1,-7.842778414E-2
1.060700798E1,-4.580501840E-2,-4.422048628E-1,-4.753602296E-2
1.060953319E1,-6.391397864E-2,-5.029231310E-1,-1.983996481E-2
1.061205840E1,-6.924014539E-2,-5.604457259E-1,7.856093347E-3
1.061458361E1,-7.030537724E-2,-6.126421690E-1,3.235645220E-2
1.061710882E1,-6.391397864E-2,-6.573819518E-1,6.005251035E-2
1.061963402E1,-5.113118514E-2,-6.989260316E-1,8.135717362E-2
1.062215923E1,-3.728315607E-2,-7.287525535E-1,1.026618332E-1
1.062468449E1,-2.236989327E-2,-7.649704814E-1,1.218360290E-1
1.062720965E1,-0.000000000E0,-7.894708514E-1,1.420754492E-1
1.062973486E1,2.876129188E-2,-8.075798154E-1,1.516625583E-1
1.063226006E1,5.219641700E-2,-8.161016703E-1,1.644453406E-1
1.063478527E1,8.188978583E-2,-8.214278221E-1,1.697715074E-1
1.063731053E1,1.170424819E-1,-8.161016703E-1,1.676410437E-1
1.063983574E1,1.468690038E-1,-8.033188581E-1,1.633801162E-1
1.064236095E1,1.809564531E-1,-7.777532339E-1,1.559234858E-1
1.064488616E1,2.225005478E-1,-7.479267120E-1,1.463363916E-1
1.064741137E1,2.608489394E-1,-7.053174376E-1,1.378145218E-1
1.064993658E1,3.013277948E-1,-6.541862488E-1,1.282274276E-1
1.065246178E1,3.396761715E-1,-6.030550599E-1,1.207707971E-1
1.065498704E1,3.780245781E-1,-5.444672108E-1,1.133141592E-1
1.065751225E1,4.153077304E-1,-4.880098701E-1,1.047922969E-1
1.066003746E1,4.472647011E-1,-4.272916019E-1,9.413997084E-2
1.066256267E1,4.696346223E-1,-3.697690070E-1,8.881380409E-2
1.066508788E1,4.898740351E-1,-3.154421151E-1,8.029194176E-2
1.066761314E1,5.058525205E-1,-2.600499988E-1,7.177007198E-2
1.067013835E1,5.154396296E-1,-1.962691844E-1,6.218297780E-2
1.067266356E1,5.154396296E-1,-1.227681041E-1,4.833494872E-2
1.067518876E1,5.175700784E-1,-3.222329915E-2,3.981308267E-2
1.067771397E1,5.165048838E-1,7.749570161E-2,2.916075476E-2
1.068023918E1,5.143743753E-1,2.085193694E-1,1.850842312E-2
1.068276439E1,5.133091807E-1,3.576519787E-1,4.660394508E-3
1.068528965E1,5.197005868E-1,5.332822800E-1,-1.557903271E-2
1.068781486E1,5.282224417E-1,7.356765866E-1,-3.688369319E-2
