"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.643246634E0,-1.021140003E1,3.045119858E1,3.691719818E1
2.653246634E0,-1.041879940E1,3.042679977E1,3.714899826E1
2.663246634E0,-1.067500019E1,3.028039932E1,3.729539871E1
2.673246634E0,-1.078479958E1,3.020719910E1,3.744179916E1
2.683246634E0,-1.089459991E1,3.007299995E1,3.746619797E1
2.693246634E0,-1.095559978E1,2.999979973E1,3.747840118E1
2.703246634E0,-1.107759953E1,2.996319962E1,3.742959976E1
2.713246634E0,-1.111419964E1,2.997539902E1,3.734420013E1
2.723246634E0,-1.108979988E1,2.993879890E1,3.718560028E1
2.733246634E0,-1.105319977E1,2.992659950E1,3.683179855E1
2.743246634E0,-1.095559978E1,3.007299995E1,3.655120087E1
2.753246634E0,-1.085799980E1,3.025599861E1,3.625839996E1
2.763246634E0,-1.076039982E1,3.037800026E1,3.608760071E1
2.773246634E0,-1.060179996E1,3.048779869E1,3.583139801E1
2.783246634E0,-1.022359943E1,3.065859985E1,3.553860092E1
2.793246634E0,-9.942999840E0,3.073180008E1,3.525799942E1
2.803246634E0,-9.613599777E0,3.093919945E1,3.497739792E1
2.813246634E0,-9.271999359E0,3.108559990E1,3.477000046E1
2.823246634E0,-8.796199799E0,3.114659882E1,3.441619873E1
2.833246634E0,-8.332599640E0,3.121979904E1,3.407460022E1
2.843246634E0,-7.795799732E0,3.136619949E1,3.368420029E1
2.853246634E0,-7.222399712E0,3.147599983E1,3.333039856E1
2.863246634E0,-6.673399925E0,3.158580017E1,3.311079788E1
2.873246634E0,-6.075599670E0,3.179319954E1,3.286679840E1
2.883246634E0,-5.416800022E0,3.189079857E1,3.269599915E1
2.893246634E0,-4.757999897E0,3.197620010E1,3.264719772E1
2.903246634E0,-4.135799885E0,3.211040115E1,3.272039795E1
2.913246634E0,-3.562399864E0,3.215919876E1,3.283020020E1
2.923246634E0,-2.988999844E0,3.224459839E1,3.290340042E1
2.933246634E0,-2.513200045E0,3.228120041E1,3.297660065E1
2.943246634E0,-2.147199869E0,3.232999802E1,3.302539825E1
2.953246634E0,-1.793399930E0,3.232999802E1,3.302539825E1
2.963246634E0,-1.500599980E0,3.239099884E1,3.298880005E1
2.973246634E0,-1.305400014E0,3.245199966E1,3.289120102E1
2.983246634E0,-1.171200037E0,3.248859787E1,3.268379974E1
2.993246634E0,-9.271999598E-1,3.257399750E1,3.234220123E1
3.003246634E0,-8.417999744E-1,3.259840012E1,3.202499771E1
3.013246634E0,-6.466000080E-1,3.270819855E1,3.167119980E1
3.023246634E0,-4.269999862E-1,3.272039795E1,3.130519867E1
3.033246634E0,-1.829999983E-1,3.278139877E1,3.102459908E1
3.043246634E0,-1.219999976E-2,3.281800079E1,3.076840019E1
3.053246634E0,2.928000093E-1,3.287899780E1,3.051219940E1
3.063246634E0,5.245999694E-1,3.285459900E1,3.041459846E1
3.073246634E0,6.466000080E-1,3.284239960E1,3.045119858E1
3.083246634E0,8.783999681E-1,3.281800079E1,3.045119858E1
3.093246634E0,1.000399947E0,3.274480057E1,3.047559929E1
3.103246634E0,1.171200037E0,3.274480057E1,3.047559929E1
3.113246634E0,1.256600022E0,3.272039795E1,3.046339989E1
3.123246634E0,1.427399993E0,3.267160034E1,3.043899918E1
3.133246634E0,1.585999966E0,3.264719772E1,3.037800026E1
3.143246634E0,1.817799926E0,3.265940094E1,3.018280029E1
3.153246634E0,2.061800003E0,3.264719772E1,3.002419853E1
3.163246634E0,1.829999983E-1,3.209819794E1,2.873099899E1
3.173246634E0,5.611999631E-1,3.213479996E1,2.852359962E1
3.183246634E0,8.539999723E-1,3.212260056E1,2.829179955E1
3.193246634E0,1.232200027E0,3.214699936E1,2.809659958E1
3.203246634E0,1.695799947E0,3.215919876E1,2.780379868E1
3.213246634E0,2.159399986E0,3.213479996E1,2.752319908E1
3.223246634E0,2.574199915E0,3.212260056E1,2.732799911E1
3.233246634E0,2.988999844E0,3.211040115E1,2.708399963E1
3.243246634E0,3.342799902E0,3.208599854E1,2.703520012E1
3.253246634E0,3.647799969E0,3.200059891E1,2.707180023E1
3.263246634E0,4.111400127E0,3.196399879E1,2.714499855E1
3.273246634E0,4.513999939E0,3.182979965E1,2.716939926E1
3.283246634E0,4.892199993E0,3.178100014E1,2.732799911E1
3.293246634E0,5.355799675E0,3.171999931E1,2.751099968E1
3.303246634E0,5.868199825E0,3.169559860E1,2.759639931E1
3.313246634E0,6.441599846E0,3.153699875E1,2.777939987E1
3.323246634E0,7.014999866E0,3.139060020E1,2.786479950E1
3.333246634E0,7.807999611E0,3.128079987E1,2.804780006E1
3.343246634E0,8.576600075E0,3.114659882E1,2.835280037E1
3.353246634E0,9.357399940E0,3.098799896E1,2.881639862E1
3.363246634E0,1.010159969E1,3.074399948E1,2.936540031E1
3.373246634E0,1.106540012E1,3.041459846E1,3.024379921E1
3.383246634E0,1.217560005E1,2.996319962E1,3.139060020E1
3.393246634E0,1.339559937E1,2.952400017E1,3.256179810E1
3.403246634E0,1.478639984E1,2.890180016E1,3.384280014E1
3.413246634E0,1.606739998E1,2.816979980E1,3.496519852E1
3.423246634E0,1.758020020E1,2.730360031E1,3.609980011E1
3.433246634E0,1.908079910E1,2.641300011E1,3.718560028E1
3.443246634E0,2.058139992E1,2.555900002E1,3.797859955E1
3.453246634E0,2.163059998E1,2.474160004E1,3.858860016E1
3.463246634E0,2.239920044E1,2.410719872E1,3.922299957E1
