"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.136711130E-1,-6.603162289E-1,-6.352615356E-1,-1.258288383E0
4.187206440E-1,-6.256092787E-1,-6.647582054E-1,-1.236101151E0
4.237702280E-1,-6.790518761E-1,-7.261459827E-1,-1.198433876E0
4.288198110E-1,-7.495854497E-1,-7.352490425E-1,-1.163166046E0
4.338693420E-1,-7.672707438E-1,-7.294449806E-1,-1.169207573E0
4.389189260E-1,-7.893326879E-1,-7.443521023E-1,-1.109683037E0
4.439684570E-1,-8.101105690E-1,-7.585525513E-1,-1.075172424E0
4.490180400E-1,-8.202503920E-1,-7.263751030E-1,-1.013163567E0
4.540676240E-1,-8.595241308E-1,-7.138133049E-1,-9.911727905E-1
4.591171550E-1,-8.845342398E-1,-6.782538891E-1,-9.210681915E-1
4.641667380E-1,-8.467617035E-1,-6.180028915E-1,-9.309377670E-1
4.692162690E-1,-8.687462807E-1,-5.629196167E-1,-8.990907669E-1
4.742658530E-1,-8.429752588E-1,-4.479334354E-1,-8.851137161E-1
4.793153840E-1,-7.560285330E-1,-3.981180191E-1,-9.253911972E-1
4.843649670E-1,-7.342693806E-1,-3.547909260E-1,-9.375934601E-1
4.894145510E-1,-6.813024282E-1,-3.082723618E-1,-9.883613586E-1
4.944640820E-1,-6.154079437E-1,-2.751905918E-1,-1.020422935E0
4.995136650E-1,-5.910686255E-1,-2.433190346E-1,-1.069595337E0
5.045631970E-1,-5.592350960E-1,-2.006101608E-1,-1.080114365E0
5.096127800E-1,-5.230605602E-1,-1.694962978E-1,-1.179188728E0
5.146623110E-1,-4.762982428E-1,-1.178107262E-1,-1.275868416E0
5.197118940E-1,-4.029189348E-1,-8.931922913E-2,-1.376247406E0
5.247614780E-1,-3.657550216E-1,-5.024075508E-2,-1.474517822E0
5.298110090E-1,-2.845787704E-1,1.733136177E-2,-1.497387886E0
5.348605920E-1,-1.948007345E-1,5.057764053E-2,-1.559537888E0
5.399101760E-1,-9.239169955E-2,7.746505737E-2,-1.577770233E0
5.449597070E-1,-5.652710795E-2,1.110053062E-1,-1.564389706E0
5.500092900E-1,-2.713453770E-2,1.572103500E-1,-1.517419815E0
5.550588220E-1,1.548051834E-3,1.788890362E-1,-1.442994118E0
5.601084050E-1,2.555090189E-2,1.987938881E-1,-1.325931072E0
5.651579360E-1,1.653015614E-3,2.039158344E-1,-1.192688942E0
5.702075190E-1,-5.476784706E-2,2.130601406E-1,-1.039691925E0
5.752570510E-1,-1.439541578E-1,2.331030369E-1,-8.575019836E-1
5.803066340E-1,-2.560031414E-1,2.420899868E-1,-6.900596619E-1
5.853562170E-1,-3.212126791E-1,1.923232079E-1,-5.370082855E-1
5.904057490E-1,-3.756512105E-1,1.743934155E-1,-3.767738342E-1
5.954553320E-1,-4.219219983E-1,1.590330601E-1,-2.566423416E-1
6.005048630E-1,-4.982053936E-1,1.699633598E-1,-1.667013168E-1
6.055544470E-1,-5.053596497E-1,1.226885319E-1,-1.102237701E-1
6.106040300E-1,-5.213829279E-1,1.457555294E-1,-7.493972778E-2
6.156535610E-1,-4.921650887E-1,1.234750748E-1,-1.200380325E-1
6.207037170E-1,-4.452371299E-1,1.774003506E-1,-1.451377869E-1
6.257536650E-1,-4.172118902E-1,1.744749546E-1,-2.444152832E-1
6.308036130E-1,-3.602609038E-1,2.389674187E-1,-3.437538147E-1
6.358535610E-1,-3.182174563E-1,3.148443699E-1,-4.575719833E-1
6.409035090E-1,-2.647547722E-1,3.360245228E-1,-5.467777252E-1
6.459534570E-1,-1.286414862E-1,4.030230045E-1,-6.627759933E-1
6.510010610E-1,-3.989309072E-2,4.493503571E-1,-7.235860825E-1
6.560510090E-1,1.254743934E-1,4.516780376E-1,-7.737293243E-1
6.611009570E-1,2.621018887E-1,5.070905685E-1,-7.624149323E-1
6.661509050E-1,4.418230057E-1,5.271902084E-1,-7.020502090E-1
6.712008530E-1,5.478447676E-1,5.229628086E-1,-6.286582947E-1
6.762508010E-1,6.225249767E-1,5.347280502E-1,-4.614820480E-1
6.812984050E-1,6.638389826E-1,4.838852882E-1,-3.343000412E-1
6.863483530E-1,6.910654306E-1,4.406406879E-1,-1.432619095E-1
6.913983010E-1,6.614006758E-1,3.404643536E-1,3.167915344E-2
6.964482490E-1,6.394134760E-1,2.619585991E-1,1.824645996E-1
7.014981970E-1,5.833904743E-1,1.677830219E-1,3.201370239E-1
7.065481440E-1,5.516295433E-1,5.664372444E-2,3.938331604E-1
7.115958010E-1,5.228703022E-1,-5.603027344E-2,4.337787628E-1
7.166457490E-1,4.303816557E-1,-1.287593842E-1,4.700145721E-1
7.216956970E-1,3.534451723E-1,-1.728093624E-1,4.657659531E-1
7.267456440E-1,2.967083454E-1,-1.610059738E-1,3.975391388E-1
7.317955920E-1,2.694199085E-1,-1.364886761E-1,3.264093399E-1
7.368455400E-1,2.107092142E-1,-1.706099510E-1,2.119483948E-1
7.418931440E-1,2.358638048E-1,-1.487505436E-1,6.637191772E-2
7.469430920E-1,2.801922560E-1,-5.406284332E-2,-1.020421982E-1
7.519930400E-1,3.445551395E-1,-2.433943748E-2,-3.646888733E-1
7.570429880E-1,4.602614641E-1,-8.707523346E-3,-5.414237976E-1
7.620929360E-1,7.131119967E-1,2.461194992E-2,-5.771646500E-1
7.671428840E-1,1.036347151E0,3.390073776E-3,-5.015325546E-1
7.721905400E-1,1.303664565E0,-1.111674309E-2,-3.915090561E-1
7.772404880E-1,1.418441534E0,1.420521736E-2,-1.985731125E-1
7.822904360E-1,1.445357442E0,7.144284248E-2,6.254673004E-2
7.873403840E-1,1.390250921E0,1.443459988E-1,3.415765762E-1
7.923903320E-1,1.353560328E0,1.899664402E-1,6.027708054E-1
7.974402800E-1,1.263744116E0,1.522207260E-1,8.428659439E-1
8.024878840E-1,1.202094316E0,1.552524567E-1,1.051373482E0
8.075378320E-1,1.160120249E0,8.440303802E-2,1.264284134E0
8.125877800E-1,1.103454113E0,-7.861375809E-3,1.454303741E0
8.176377280E-1,1.059955359E0,-6.589531898E-2,1.622842789E0
8.226876760E-1,1.030807734E0,-1.225190163E-1,1.805881500E0
8.277376240E-1,1.044760942E0,-1.983900070E-1,1.903454781E0
8.329036130E-1,1.044754744E0,-2.332816124E-1,1.980373383E0
8.379535610E-1,1.069085360E0,-2.887501717E-1,2.041791916E0
8.430035090E-1,1.121541262E0,-2.962298393E-1,2.017580986E0
8.480534570E-1,1.174568892E0,-3.057971001E-1,1.991506577E0
8.531034050E-1,1.246943235E0,-3.436007500E-1,1.968376160E0
8.581533530E-1,1.344384193E0,-3.771283627E-1,1.935033798E0
8.632010090E-1,1.407560825E0,-4.258723259E-1,1.935608864E0
8.682509570E-1,1.422723293E0,-4.509181976E-1,1.911602974E0
8.733009050E-1,1.455925941E0,-5.074584484E-1,1.908383369E0
8.783508530E-1,1.426274776E0,-5.648834705E-1,1.877103806E0
8.834008010E-1,1.351799726E0,-6.341786385E-1,1.832327843E0
8.884507490E-1,1.243420362E0,-7.013862133E-1,1.778997421E0
8.934983530E-1,1.106989622E0,-7.717406750E-1,1.681629181E0
8.985483010E-1,9.744591713E-1,-7.881659269E-1,1.554864883E0
9.035982490E-1,8.552601337E-1,-8.214704990E-1,1.360844612E0
9.086481970E-1,8.158814907E-1,-8.607730865E-1,1.092804909E0
9.136981440E-1,7.697424889E-1,-8.494527340E-1,8.237190247E-1
9.187480920E-1,7.885813713E-1,-7.967481613E-1,5.199918747E-1
9.237956970E-1,7.983527184E-1,-7.738364935E-1,1.530475616E-1
9.288456440E-1,8.398082256E-1,-7.559322119E-1,-2.746725082E-1
9.338955920E-1,8.486227989E-1,-7.495715618E-1,-6.058683395E-1
9.389455400E-1,9.267981052E-1,-7.407907248E-1,-9.459724426E-1
9.439954880E-1,1.002018213E0,-6.858139038E-1,-1.218870163E0
9.490454360E-1,1.139080524E0,-6.402506828E-1,-1.415407181E0
9.540930400E-1,1.237893343E0,-5.772836208E-1,-1.538308144E0
9.591429880E-1,1.360303879E0,-5.351064205E-1,-1.661742210E0
9.641929360E-1,1.406864166E0,-5.231993198E-1,-1.680731773E0
9.692428840E-1,1.492173910E0,-5.366191864E-1,-1.667258263E0
9.742928320E-1,1.531559467E0,-5.362832546E-1,-1.546365738E0
9.793427800E-1,1.549225807E0,-5.427362919E-1,-1.480578423E0
9.843904360E-1,1.549277544E0,-5.821661949E-1,-1.383921623E0
9.894403840E-1,1.498273849E0,-6.464138031E-1,-1.240074158E0
9.944903320E-1,1.474738121E0,-7.067687511E-1,-1.130536079E0
9.995402800E-1,1.397464752E0,-7.289113998E-1,-1.012537003E0
1.004590228E0,1.315239668E0,-7.738289833E-1,-9.161834717E-1
1.009640176E0,1.230015993E0,-8.568661213E-1,-8.309001923E-1
1.014687780E0,1.140962362E0,-8.789831400E-1,-7.257785797E-1
1.019737728E0,1.064162731E0,-8.791394234E-1,-6.295843124E-1
1.024787676E0,9.903705120E-1,-8.658000231E-1,-5.507488251E-1
1.029837624E0,9.058396816E-1,-8.181866407E-1,-4.606323242E-1
1.034887572E0,8.200380802E-1,-8.238286972E-1,-3.436765671E-1
1.039937519E0,7.853660583E-1,-8.267047405E-1,-2.678642273E-1
1.044985124E0,6.925895214E-1,-8.189609051E-1,-2.422027588E-1
1.050035072E0,5.987296104E-1,-8.221638203E-1,-2.555322647E-1
1.055085019E0,4.706239700E-1,-7.960834503E-1,-3.250942230E-1
1.060134967E0,3.959467411E-1,-7.586274147E-1,-4.241886139E-1
1.065184915E0,3.093051910E-1,-6.609042883E-1,-5.607681274E-1
1.070234863E0,2.078943253E-1,-6.232398748E-1,-7.596054077E-1
1.075282467E0,1.447839737E-1,-5.689028502E-1,-9.499149323E-1
1.080332415E0,1.551728249E-1,-4.976131916E-1,-1.173433781E0
1.085382363E0,7.051706314E-2,-3.987390995E-1,-1.347731113E0
1.090432311E0,3.619170189E-2,-3.504979610E-1,-1.535019875E0
1.095482259E0,5.423069000E-2,-3.123452663E-1,-1.644573212E0
1.100532207E0,9.552478790E-2,-2.851974964E-1,-1.755421162E0
1.105579863E0,1.207325459E-1,-2.628479004E-1,-1.879567146E0
1.110629811E0,2.097156048E-1,-2.285640240E-1,-1.958529472E0
1.115679759E0,2.670998573E-1,-1.655228138E-1,-2.036777496E0
1.120729707E0,2.838857174E-1,-1.204636097E-1,-2.084616661E0
1.125779655E0,3.262176514E-1,-1.100766659E-1,-2.149981022E0
1.130829603E0,3.680419922E-1,-1.209156513E-1,-2.181674957E0
1.135877467E0,3.858354092E-1,-1.041684151E-1,-2.214492798E0
1.140927988E0,4.312222004E-1,-1.361212730E-1,-2.270005226E0
1.145978561E0,4.232532978E-1,-1.389944553E-1,-2.317214489E0
1.151029134E0,3.955495358E-1,-1.286225319E-1,-2.364450932E0
1.156079707E0,3.385903835E-1,-9.426403046E-2,-2.372368336E0
1.161130280E0,2.929883003E-1,-1.016385555E-1,-2.429342747E0
1.166174811E0,2.645540237E-1,-1.453795433E-1,-2.482765198E0
1.171225332E0,2.090418339E-1,-1.561059952E-1,-2.576766014E0
1.176275905E0,1.600775719E-1,-1.763517857E-1,-2.682729721E0
1.181326478E0,1.557991505E-1,-2.070448399E-1,-2.749398232E0
1.186377051E0,9.233379364E-2,-2.050631046E-1,-2.787738800E0
1.191427624E0,5.103039742E-2,-2.049820423E-1,-2.759763241E0
1.196472155E0,-3.259825706E-2,-1.854166985E-1,-2.812401772E0
1.201522676E0,-6.407880783E-2,-1.813406944E-1,-2.826002121E0
1.206573249E0,-5.093669891E-2,-1.712458134E-1,-2.817370415E0
1.211623822E0,-6.500101089E-2,-1.674017906E-1,-2.759063721E0
1.216674394E0,-7.879781723E-2,-9.230470657E-2,-2.696573257E0
1.221724967E0,-8.458876610E-2,-1.339712143E-1,-2.666547775E0
1.226769499E0,-6.815814972E-2,-1.072092056E-1,-2.695020676E0
1.231820019E0,-5.761671066E-2,-1.148927212E-1,-2.720712185E0
1.236870592E0,-1.055302620E-1,-1.354732513E-1,-2.756695747E0
1.241921165E0,-1.392667294E-1,-1.211519241E-1,-2.815930367E0
1.246971738E0,-2.317380905E-1,-1.462247372E-1,-2.898233414E0
1.252022311E0,-2.912139893E-1,-1.457011700E-1,-3.004681110E0
1.257066894E0,-3.572928905E-1,-1.375825405E-1,-3.131556034E0
1.262117415E0,-3.614528179E-1,-1.834108829E-1,-3.253607750E0
1.267167988E0,-3.584141731E-1,-2.396388054E-1,-3.324147224E0
1.272218561E0,-3.307821751E-1,-2.642228603E-1,-3.380239487E0
1.277269134E0,-3.328034878E-1,-3.094439507E-1,-3.393193722E0
1.282319707E0,-3.420855999E-1,-3.680406809E-1,-3.407135010E0
1.287364238E0,-3.563301563E-1,-4.469358921E-1,-3.370701790E0
1.292414759E0,-3.541488647E-1,-5.090293884E-1,-3.299501419E0
1.297465332E0,-3.155348301E-1,-5.450999737E-1,-3.205379486E0
1.302515905E0,-3.525707722E-1,-6.637717485E-1,-3.111062050E0
1.307566478E0,-4.040548801E-1,-8.294234276E-1,-2.928078651E0
1.312617051E0,-4.659695625E-1,-9.635645747E-1,-2.793904305E0
1.317661582E0,-5.558519363E-1,-1.115589857E0,-2.702309608E0
1.322712103E0,-5.587658882E-1,-1.247562289E0,-2.654260635E0
1.327762676E0,-5.902659893E-1,-1.311913013E0,-2.611489773E0
1.332813249E0,-5.696265697E-1,-1.327873945E0,-2.621899605E0
1.337863822E0,-4.713318348E-1,-1.393331051E0,-2.704583645E0
1.342914394E0,-3.584744930E-1,-1.414837956E0,-2.762766838E0
1.347958978E0,-1.845946312E-1,-1.448351383E0,-2.833495140E0
1.353009499E0,-4.094862938E-2,-1.424894571E0,-2.864125252E0
1.358060072E0,-2.306294441E-2,-1.378799200E0,-2.891661644E0
1.363110644E0,-1.507282257E-3,-1.355907679E0,-2.924496651E0
1.368161217E0,-8.825302124E-2,-1.376160026E0,-2.936339378E0
1.373211790E0,-2.172060013E-1,-1.419587135E0,-2.892643929E0
1.378256322E0,-4.176683426E-1,-1.582550764E0,-2.683259964E0
1.383306842E0,-6.202735901E-1,-1.809787869E0,-2.260141850E0
1.388357415E0,-9.127144814E-1,-1.957512379E0,-1.789207458E0
1.393407988E0,-1.131236076E0,-2.068348408E0,-1.315550327E0
1.398458561E0,-1.218218803E0,-2.108631849E0,-7.854290009E-1
1.403509134E0,-1.178614140E0,-2.083575249E0,-3.213505745E-1
1.408553665E0,-9.847202301E-1,-2.134352922E0,-9.778594971E-2
1.413604186E0,-6.668739319E-1,-2.263408661E0,-5.453062057E-2
1.418654759E0,-3.317356110E-1,-2.428481340E0,-4.215717316E-2
1.423705332E0,-7.433271408E-2,-2.513619184E0,-1.289176941E-2
1.428755905E0,1.363720894E-1,-2.504797935E0,-1.297092438E-2
1.433806478E0,3.577713966E-1,-2.507272243E0,3.033065796E-2
1.438851009E0,4.948310852E-1,-2.526154757E0,7.185745239E-2
1.443901530E0,5.018467903E-1,-2.520210028E0,4.126358032E-2
1.448952103E0,5.439629555E-1,-2.559305668E0,-3.789758682E-2
1.454002676E0,5.724644661E-1,-2.732637167E0,-1.076121330E-1
1.459053249E0,5.611376762E-1,-2.979007006E0,6.218910217E-2
1.464103822E0,3.934993744E-1,-3.250786543E0,4.595527649E-1
1.469148353E0,1.506919861E-1,-3.447554827E0,1.058079720E0
1.474198874E0,1.642227173E-2,-3.662408352E0,1.978183746E0
1.479249447E0,-8.180189133E-2,-3.865527391E0,3.063333035E0
1.484300019E0,-1.981983185E-1,-4.038864136E0,4.084848404E0
1.489350592E0,-3.458728790E-1,-4.159892082E0,4.987480164E0
1.494401165E0,-4.313902855E-1,-4.235516071E0,5.825654984E0
1.499445697E0,-4.460840225E-1,-4.284585953E0,6.606589317E0
1.504496217E0,-2.547364235E-1,-4.326581001E0,7.194064617E0
1.509546790E0,7.601833344E-2,-4.218454361E0,7.559244633E0
1.514597363E0,3.515200615E-1,-4.042995930E0,7.559084892E0
1.519647936E0,6.724190712E-1,-4.031307220E0,7.308466911E0
1.524698509E0,1.012771130E0,-3.930140018E0,6.996573925E0
1.529743092E0,1.392653465E0,-3.750766516E0,6.591610909E0
1.534793613E0,1.810979366E0,-3.534606934E0,5.953236580E0
1.539844186E0,2.077663422E0,-3.209228992E0,5.141631603E0
1.544894759E0,2.331515312E0,-2.938753366E0,4.148875237E0
1.549945332E0,2.662554741E0,-2.883817196E0,3.209957123E0
1.554995905E0,3.017367363E0,-2.737346888E0,2.414062500E0
1.560040436E0,3.453105450E0,-2.632059813E0,1.770845890E0
1.565090957E0,3.688448429E0,-2.565320015E0,1.352913380E0
1.570141530E0,3.712821960E0,-2.660506010E0,1.199083328E0
1.575192103E0,3.479463100E0,-2.746949673E0,1.337646961E0
1.580242676E0,2.858922482E0,-2.558997869E0,1.667088032E0
1.585293249E0,2.105839252E0,-2.397658348E0,2.371068001E0
1.590377207E0,1.391611576E0,-2.213587761E0,3.300898075E0
1.595427780E0,8.292064667E-1,-2.154745340E0,4.192308903E0
1.600478353E0,5.868196487E-1,-2.127465963E0,5.103336811E0
1.605528926E0,7.029037476E-1,-2.052327394E0,5.714350700E0
1.610579499E0,1.163209438E0,-2.151826143E0,5.899961472E0
1.615630072E0,1.722666264E0,-2.271765709E0,5.671183586E0
1.620635124E0,2.339153767E0,-2.352003098E0,5.202953339E0
1.625685644E0,2.933146954E0,-2.293580055E0,4.735517979E0
1.630736217E0,3.368834019E0,-1.968592167E0,4.175817490E0
1.635786790E0,3.759419441E0,-1.685755730E0,3.602407217E0
1.640837363E0,4.161280155E0,-1.473931313E0,3.014257193E0
1.645887936E0,4.621336460E0,-1.373453617E0,2.402288914E0
1.650932103E0,4.890057564E0,-1.305657864E0,1.897292614E0
1.655981842E0,5.045522213E0,-1.145544052E0,1.531375885E0
1.661031582E0,5.109662056E0,-9.168519974E-1,1.222211361E0
1.666081374E0,5.254589558E0,-7.553863525E-1,9.440350533E-1
1.671131113E0,5.300021172E0,-6.504235268E-1,6.814074516E-1
1.676180905E0,5.235887051E0,-6.136202812E-1,4.283404350E-1
1.681229447E0,5.113352299E0,-5.023803711E-1,1.782402992E-1
1.686279186E0,4.882793903E0,-3.723926544E-1,-1.471562386E-1
1.691328926E0,4.459251881E0,-2.550959587E-1,-4.185233116E-1
1.696378717E0,3.905303001E0,-1.173343658E-1,-6.663830280E-1
1.701428457E0,3.492146492E0,7.373809814E-2,-9.927885532E-1
1.706478249E0,3.217072010E0,2.504267693E-1,-1.330609083E0
1.711526842E0,3.035624981E0,3.892912865E-1,-1.591567516E0
1.716576582E0,2.965244293E0,5.238289833E-1,-1.851164579E0
1.721626322E0,3.205521107E0,6.772656441E-1,-2.071133375E0
1.726676113E0,3.608607769E0,9.048295021E-1,-2.326681852E0
1.731725853E0,3.903017521E0,1.197154045E0,-2.661794662E0
1.736775644E0,4.262976170E0,1.424280643E0,-2.842520475E0
1.741824186E0,4.757406712E0,1.521354914E0,-2.891335487E0
1.746873926E0,5.137799740E0,1.543237686E0,-2.950500965E0
1.751923665E0,5.331453323E0,1.465639830E0,-3.074582100E0
1.756973457E0,5.362327576E0,1.475106716E0,-3.302026749E0
1.762023197E0,5.674167156E0,1.572634697E0,-4.744375229E0
1.767072988E0,5.381412506E0,2.111242771E0,-6.280879021E0
1.772121530E0,5.151081562E0,2.544058800E0,-7.183495522E0
1.777171269E0,4.775372982E0,2.819239855E0,-7.622123241E0
1.782221009E0,4.094590187E0,2.946967125E0,-7.608499050E0
1.787270801E0,3.516758442E0,2.884873390E0,-7.263841152E0
1.792320540E0,3.035384655E0,2.729327202E0,-6.659174442E0
1.797370332E0,2.746300220E0,2.561548710E0,-5.757848740E0
1.802418874E0,2.288510323E0,2.591277838E0,-5.099621773E0
1.807468613E0,1.844064713E0,2.657434464E0,-4.560677052E0
1.812518353E0,1.507751942E0,2.631578922E0,-3.921621561E0
1.817568144E0,1.179960728E0,2.575410128E0,-3.286026001E0
1.822617884E0,1.037476063E0,2.568915606E0,-2.881077290E0
1.827667676E0,9.980072975E-1,2.423512936E0,-2.442176104E0
1.832755644E0,1.278944492E0,2.141211033E0,-1.868385792E0
1.837805436E0,1.553873062E0,1.810549736E0,-1.323359966E0
1.842855176E0,1.654434681E0,1.557108402E0,-3.261575699E-1
1.847904915E0,1.812403679E0,1.343388796E0,6.552052498E-1
1.852954707E0,2.505100727E0,9.563865662E-1,1.747294903E0
1.858004447E0,2.684986115E0,8.528552055E-1,2.163254738E0
1.863013561E0,8.765077591E-1,1.932184935E0,-3.454632759E-1
1.868063301E0,-1.002960682E0,3.022321701E0,-4.683374882E0
1.873113040E0,-4.423265457E-1,2.540503979E0,-5.846513748E0
1.878162832E0,2.269420624E-1,2.055177689E0,-4.232635498E0
1.883212572E0,2.235465050E-1,1.913175344E0,-2.432010174E0
1.888262363E0,-5.575137138E-1,2.200288296E0,-1.688812971E0
1.893310905E0,-9.956803322E-1,2.359633446E0,-7.334322929E-1
1.898360644E0,-1.657989025E0,2.582059860E0,6.446347237E-1
1.903410384E0,-2.529347897E0,2.607684612E0,-3.826684952E-1
1.908460176E0,-2.865655422E0,2.412097454E0,-9.641971588E-1
1.913509915E0,-3.103077888E0,2.389981270E0,-1.059319496E0
1.918559707E0,-3.073806763E0,2.366437435E0,-9.960517883E-1
1.923608249E0,-3.059642792E0,2.281355858E0,-9.323277473E-1
1.928657988E0,-2.958495617E0,2.236443043E0,-9.123513699E-1
1.933707728E0,-2.925079823E0,2.188935757E0,-8.584585190E-1
1.938757519E0,-2.798099041E0,2.140096664E0,-8.504438400E-1
1.943807259E0,-2.549105167E0,1.964691162E0,-9.250440598E-1
1.948857051E0,-2.292753220E0,1.721991777E0,-1.147843122E0
1.953905644E0,-2.302111626E0,1.545403242E0,-1.307101250E0
1.958955384E0,-2.296336651E0,1.530929327E0,-1.539473057E0
1.964005124E0,-2.235384941E0,1.471038342E0,-1.941751719E0
1.969054915E0,-2.109426975E0,1.464099169E0,-2.243880033E0
1.974104655E0,-1.948558807E0,1.371347427E0,-2.254946232E0
1.979154447E0,-1.698015213E0,1.290666103E0,-2.036827564E0
1.984202988E0,-1.503118038E0,1.182491779E0,-1.676514149E0
1.989252728E0,-1.266474247E0,1.093365192E0,-1.187617779E0
1.994302467E0,-1.073959351E0,1.049089432E0,-5.633752346E-1
1.999352259E0,-7.780537605E-1,9.568734169E-1,-5.338048935E-2
2.004401999E0,-4.872760773E-1,7.027010918E-1,2.917761803E-1
2.009451790E0,-9.193468094E-2,3.627424240E-1,6.620216370E-1
2.014500332E0,2.006015778E-1,-4.260253906E-2,8.763098717E-1
