time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1686428338048497000,-6.603503173828125,43.724494218826294,-1,-1,52.35765507446368,1.1344940662384033,-1,35,21.89719009399414,4.835468228052738,-1
1686428344762816000,0.11081591796875,43.724494218826294,-1,-1,52.35765507446368,1.1344940662384033,-1,35,21.89719009399414,4.835468228052738,-1
1686428345251180300,0.59918017578125,43.705464363098145,-1,-1,52.35763625288431,1.115464210510254,-1,35,21.445098876953125,4.835471113644238,-1
1686428345963089000,1.3110888671875,43.78134489059448,-1,-1,52.357597756559564,1.1913447380065918,-1,35,17.990942001342773,4.835570779123784,-1
1686428352483653000,7.831653076171875,43.81172966957092,-1,-1,52.357685101753816,1.2217295169830322,-1,35,20.15925407409668,4.835539217721815,-1
1686428358908406000,14.256406005859375,43.733014822006226,-1,-1,52.35760771927363,1.143014669418335,-1,35,20.697975158691406,4.835554408238408,-1
1686428365497347800,20.845347900390625,43.74315810203552,-1,-1,52.357519606883706,1.1531579494476318,-1,35,20.908584594726562,4.835583881504055,-1
1686428371977903900,27.32590380859375,43.76929950714111,-1,-1,52.35756102740751,1.1792993545532227,-1,35,20.920116424560547,4.83550423052196,-1
1686428378506834000,33.854833984375,43.70835471153259,-1,-1,52.35760852417134,1.1183545589447021,-1,35,20.942630767822266,4.8355414485335775,-1
1686428384929971000,40.27797094726562,43.67683267593384,-1,-1,52.35763456574351,1.0868325233459473,-1,35,20.905902862548828,4.835559987725388,-1
1686428391403843800,46.75184375,43.65729355812073,-1,-1,52.3576191648676,1.067293405532837,-1,35,20.916709899902344,4.835565372511945,-1
1686428397817115000,53.16511499023437,43.65730118751526,-1,-1,52.35760074196485,1.0673010349273682,-1,35,20.916709899902344,4.835571766567377,-1
1686428404318963000,59.666962890625,43.652801513671875,-1,-1,52.357638337469574,1.0628013610839844,-1,35,20.930843353271484,4.835592947204511,-1
1686428412178128100,67.52612817382813,43.669256925582886,-1,-1,52.35764252151117,1.0792567729949951,-1,35,21.44860076904297,4.835647156973994,-1
1686428418709862000,74.05786181640624,43.67315101623535,-1,-1,52.35764872181085,1.083150863647461,-1,35,21.082000732421875,4.835635018069418,-1
1686428425124313900,80.47231396484375,43.67315864562988,-1,-1,52.35764131023047,1.0831584930419922,-1,35,21.082000732421875,4.835591753798611,-1
1686428431602643000,86.95064282226562,43.67315864562988,-1,-1,52.357636810830876,1.0831584930419922,-1,35,21.082000732421875,4.835570742154154,-1
