"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.965446792E0,5.108277283E0,-4.419559479E0,-7.216493225E0
2.975391792E0,5.050647125E0,-4.425547028E0,-7.341632996E0
2.985335792E0,5.009033661E0,-4.415068817E0,-7.443720703E0
2.995279792E0,4.944966888E0,-4.348307648E0,-7.479496307E0
3.005223792E0,4.914280701E0,-4.258494415E0,-7.496111755E0
3.015167792E0,4.877457275E0,-4.165238342E0,-7.467970276E0
3.025111792E0,4.875810699E0,-4.089795227E0,-7.427105255E0
3.035056792E0,4.871918793E0,-4.052522736E0,-7.399861908E0
3.045000792E0,4.906047821E0,-4.021686859E0,-7.381150818E0
3.054944792E0,4.940176849E0,-3.984713745E0,-7.341034241E0
3.064888792E0,4.999603271E0,-4.026776276E0,-7.317383423E0
3.074832792E0,5.007237396E0,-4.026776276E0,-7.326963501E0
3.084776792E0,4.985382843E0,-4.028871918E0,-7.373965759E0
3.094720792E0,4.971162415E0,-4.081861725E0,-7.439379730E0
3.104665792E0,5.015470276E0,-4.080514526E0,-7.443121948E0
3.114609792E0,5.032235413E0,-4.074377289E0,-7.422315216E0
3.124553792E0,5.032085724E0,-4.126169586E0,-7.411687317E0
3.134497792E0,4.961732025E0,-4.059707794E0,-7.326514435E0
3.144441792E0,4.893024902E0,-4.010160828E0,-7.310048676E0
3.154385792E0,4.867577820E0,-4.030219116E0,-7.321874084E0
3.164330792E0,4.856051788E0,-4.101920013E0,-7.343878326E0
3.174274792E0,4.865482178E0,-4.137845306E0,-7.351662140E0
3.184218792E0,4.885390778E0,-4.207151184E0,-7.393275604E0
3.194162792E0,4.888983307E0,-4.260739746E0,-7.366481323E0
3.204106792E0,4.909490662E0,-4.278403015E0,-7.329208832E0
3.214050792E0,4.947810974E0,-4.320465546E0,-7.306905212E0
3.223995792E0,4.912634125E0,-4.361480255E0,-7.239844666E0
3.233939792E0,4.929848328E0,-4.379293213E0,-7.190297699E0
3.243883792E0,4.959187317E0,-4.396956482E0,-7.195985870E0
3.253827792E0,4.945565643E0,-4.405339050E0,-7.190896454E0
3.263771792E0,4.935536499E0,-4.456981659E0,-7.186106415E0
3.273715792E0,4.940925293E0,-4.442910919E0,-7.155420227E0
3.283659792E0,4.997357941E0,-4.431235199E0,-7.188052368E0
3.293604792E0,4.985382843E0,-4.435276794E0,-7.239096222E0
3.303548792E0,4.972958679E0,-4.468507690E0,-7.197033691E0
3.313492792E0,4.962630157E0,-4.433929596E0,-7.164551239E0
3.323436792E0,4.957989807E0,-4.385729828E0,-7.165599060E0
3.333380792E0,4.970713348E0,-4.411027222E0,-7.191495209E0
3.343324792E0,4.949607239E0,-4.401746521E0,-7.237449646E0
3.353269792E0,4.896318054E0,-4.383783875E0,-7.332052917E0
3.363213792E0,4.890929260E0,-4.332141266E0,-7.394922180E0
3.373157792E0,4.898264008E0,-4.313729553E0,-7.408394165E0
3.383101792E0,4.944817200E0,-4.337530060E0,-7.358697510E0
3.393045792E0,4.914729767E0,-4.355492706E0,-7.300019531E0
3.402989792E0,4.812642059E0,-4.357288971E0,-7.318131866E0
3.412934792E0,4.711003418E0,-4.360133057E0,-7.315437469E0
3.422878792E0,4.577630768E0,-4.423601074E0,-7.351811829E0
3.432822792E0,4.625231781E0,-4.493954773E0,-7.310797119E0
3.442766792E0,4.634063416E0,-4.441264343E0,-7.300318909E0
3.452710792E0,4.766687622E0,-4.412823486E0,-7.197782135E0
3.462654792E0,4.790937195E0,-4.318369904E0,-7.107519836E0
3.472599792E0,4.925058289E0,-4.262536011E0,-6.908583527E0
3.482543792E0,5.119503937E0,-4.240382080E0,-6.771169281E0
3.492487792E0,5.127138062E0,-4.314927063E0,-6.757547607E0
3.502431792E0,5.168152771E0,-4.456682281E0,-6.750362549E0
3.512375792E0,5.252876587E0,-4.580474854E0,-6.791377258E0
3.522319792E0,5.224435730E0,-4.690645752E0,-6.956034851E0
3.532264792E0,5.047204285E0,-4.854105835E0,-7.144343262E0
3.542208792E0,5.002597046E0,-4.942721558E0,-7.214547272E0
3.552152792E0,5.033133545E0,-4.961133270E0,-7.323071594E0
3.562096792E0,5.019062805E0,-4.902305603E0,-7.392676849E0
3.572040792E0,5.085823975E0,-4.855153656E0,-7.294181671E0
3.581984792E0,5.210814056E0,-4.759053497E0,-7.108567657E0
3.591929792E0,5.381758575E0,-4.586612091E0,-6.887028351E0
3.601873792E0,5.429209900E0,-4.431384888E0,-6.717880096E0
3.611817792E0,5.416636047E0,-4.349505157E0,-6.579717407E0
3.621761792E0,5.397775269E0,-4.334236908E0,-6.462511139E0
3.631705792E0,5.355263672E0,-4.385430450E0,-6.466403046E0
3.641650250E0,5.317242737E0,-4.421505432E0,-6.588399353E0
3.651594250E0,5.263953552E0,-4.477788391E0,-6.778504028E0
3.661538250E0,5.236710205E0,-4.528383179E0,-6.978188782E0
3.671482250E0,5.144052887E0,-4.562362518E0,-7.122189331E0
3.681426250E0,5.052144012E0,-4.608766022E0,-7.177723846E0
3.691370250E0,4.960384827E0,-4.633314972E0,-7.172634430E0
3.701315250E0,4.900209961E0,-4.699028320E0,-7.110214233E0
3.711259250E0,4.885540466E0,-4.754712524E0,-7.077731781E0
3.721203250E0,4.919070740E0,-4.835843811E0,-7.018005981E0
3.731147250E0,4.985083466E0,-4.907993774E0,-6.959178314E0
3.741091250E0,4.912783813E0,-5.032834167E0,-6.948251038E0
3.751035250E0,4.999303894E0,-5.134023743E0,-6.891668701E0
3.760980250E0,5.018014984E0,-5.124892731E0,-6.955136719E0
3.770924250E0,5.003644867E0,-5.100643158E0,-7.061266022E0
3.780868250E0,5.064268799E0,-5.099595337E0,-7.140750732E0
3.790812250E0,5.040767670E0,-5.071453857E0,-7.242389374E0
3.800756250E0,5.098996582E0,-5.025499420E0,-7.309300232E0
3.810701250E0,5.147196350E0,-4.947511597E0,-7.325167236E0
3.820645250E0,5.079836426E0,-4.895719299E0,-7.254963226E0
3.830589250E0,4.998256073E0,-4.878654785E0,-7.091054077E0
3.840533250E0,4.945266266E0,-4.876110077E0,-6.892267456E0
3.850477250E0,4.906945953E0,-4.853806458E0,-6.713988190E0
3.860421250E0,4.854105835E0,-4.780159607E0,-6.634653168E0
3.870366250E0,4.875661011E0,-4.690046997E0,-6.508764954E0
3.880310250E0,4.918322296E0,-4.619543610E0,-6.498436432E0
3.890254250E0,4.979694672E0,-4.555925903E0,-6.556964722E0
3.900198250E0,5.055886230E0,-4.506977692E0,-6.611900482E0
