"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.042583698E2,-4.205178070E1,1.490314484E0,7.733085632E0
1.042683138E2,-4.188302994E1,1.619094849E0,7.501770020E0
1.042782588E2,-4.183842850E1,1.709167480E0,7.474174500E0
1.042882028E2,-4.187848282E1,1.636920929E0,7.702095032E0
1.042981468E2,-4.198309326E1,1.607124329E0,7.765159607E0
1.043080918E2,-4.198309326E1,1.607124329E0,7.765159607E0
1.043180358E2,-4.200140381E1,1.535274506E0,7.838577271E0
1.043279808E2,-4.200188828E1,1.565532684E0,7.921165466E0
1.043379248E2,-4.196316528E1,1.657608032E0,7.937530518E0
1.043478688E2,-4.200943375E1,1.638587952E0,7.859985352E0
1.043578138E2,-4.195875168E1,1.508121490E0,7.828559875E0
1.043677578E2,-4.195325851E1,1.487415314E0,7.691337585E0
1.043777018E2,-4.199166870E1,1.552379608E0,7.781356812E0
1.043876468E2,-4.203071976E1,1.536918640E0,7.925788879E0
1.043975908E2,-4.213208771E1,1.539646149E0,7.932891846E0
1.044075348E2,-4.216873169E1,1.426952362E0,7.898345947E0
1.044174798E2,-4.214207077E1,1.434055328E0,7.880691528E0
1.044274238E2,-4.209603500E1,1.355113983E0,7.803787231E0
1.044373678E2,-4.207069778E1,1.420455933E0,7.819679260E0
1.044473128E2,-4.203914261E1,1.487037659E0,7.804359436E0
1.044572568E2,-4.190258789E1,1.389930725E0,7.853675842E0
1.044672018E2,-4.191605377E1,1.369583130E0,7.940910339E0
1.044771458E2,-4.198729324E1,1.394027710E0,8.091445923E0
1.044870898E2,-4.201000214E1,1.434497833E0,7.931190491E0
1.044970348E2,-4.202218628E1,1.436225891E0,7.963356018E0
1.045069788E2,-4.187133408E1,1.627048492E0,7.937927246E0
1.045169228E2,-4.176013184E1,1.628753662E0,7.943832397E0
1.045268678E2,-4.173091507E1,1.543548584E0,7.959472656E0
1.045368118E2,-4.195230484E1,1.507629395E0,7.960098267E0
1.045467558E2,-4.198824310E1,1.531692505E0,8.004776001E0
1.045567008E2,-4.199302292E1,1.417613983E0,7.921195984E0
1.045666448E2,-4.187338257E1,1.550743103E0,7.940544128E0
1.045765888E2,-4.184576035E1,1.566364288E0,7.896598816E0
1.045865338E2,-4.183650208E1,1.523902893E0,7.971366882E0
1.045964778E2,-4.185566330E1,1.479911804E0,7.859230042E0
1.046064228E2,-4.187279892E1,1.563823700E0,7.751525879E0
1.046163668E2,-4.196003723E1,1.575229645E0,7.822532654E0
1.046263108E2,-4.196166992E1,1.468921661E0,7.897506714E0
1.046362558E2,-4.188762283E1,1.398788452E0,7.874061584E0
1.046461998E2,-4.198929596E1,1.530799866E0,8.004325867E0
1.046561438E2,-4.201439285E1,1.480129242E0,8.065048218E0
1.046660888E2,-4.201869583E1,1.515460968E0,7.950859070E0
1.046760328E2,-4.201074982E1,1.441802979E0,7.892738342E0
1.046859775E2,-4.198993301E1,1.390480042E0,8.052314758E0
1.046959225E2,-4.208348465E1,1.410903931E0,8.073249817E0
1.047058665E2,-4.216918945E1,1.490139008E0,8.020713806E0
1.047158115E2,-4.202455902E1,1.507133484E0,7.973220825E0
1.047257555E2,-4.206686783E1,1.544345856E0,7.887390137E0
1.047356995E2,-4.200656128E1,1.582935333E0,7.863601685E0
1.047456445E2,-4.203607178E1,1.562065125E0,7.997734070E0
1.047555885E2,-4.206167603E1,1.635234833E0,8.062469482E0
1.047655325E2,-4.190022278E1,1.710048676E0,7.983856201E0
1.047754775E2,-4.188645172E1,1.544689178E0,7.805007935E0
1.047854215E2,-4.187802505E1,1.509220123E0,7.931777954E0
1.047953655E2,-4.182304382E1,1.521221161E0,7.933929443E0
1.048053105E2,-4.183607101E1,1.545387268E0,7.925491333E0
1.048152545E2,-4.201420593E1,1.656402588E0,7.945861816E0
1.048251985E2,-4.188308716E1,1.590072632E0,7.859069824E0
1.048351435E2,-4.189836502E1,1.448539734E0,7.888481140E0
1.048450875E2,-4.192255783E1,1.561630249E0,7.840095520E0
1.048550315E2,-4.195140457E1,1.589962006E0,7.653091431E0
1.048649765E2,-4.187632751E1,1.597053528E0,7.745185852E0
1.048749205E2,-4.176637650E1,1.682712555E0,7.811378479E0
1.048848655E2,-4.178321075E1,1.699024200E0,7.832771301E0
1.048948095E2,-4.185910034E1,1.533138275E0,7.743682861E0
1.049047535E2,-4.200048065E1,1.553646088E0,7.885429382E0
1.049146985E2,-4.189731216E1,1.642097473E0,7.914230347E0
1.049246425E2,-4.186444855E1,1.637020111E0,7.804840088E0
1.049345865E2,-4.186488342E1,1.612468719E0,7.794731140E0
1.049445315E2,-4.190308380E1,1.793148041E0,7.780204773E0
1.049544755E2,-4.192941284E1,1.947574615E0,7.789588928E0
1.049644195E2,-4.190938568E1,1.913684845E0,7.874282837E0
1.049743645E2,-4.186143112E1,1.894126892E0,7.859870911E0
1.049843085E2,-4.191558075E1,1.840637207E0,7.960365295E0
1.049942535E2,-4.203872299E1,1.800571442E0,7.949279785E0
1.050041975E2,-4.194251633E1,1.857631683E0,7.955963135E0
1.050141415E2,-4.176070786E1,1.857334137E0,8.081024170E0
1.050240865E2,-4.170628738E1,1.859672546E0,7.931945801E0
1.050340305E2,-4.185421371E1,1.834369659E0,7.956176758E0
1.050439745E2,-4.200978470E1,1.756965637E0,7.766708374E0
1.050539195E2,-4.208912659E1,1.638648987E0,7.899261475E0
1.050638635E2,-4.217971420E1,1.739131927E0,7.895385742E0
1.050738075E2,-4.217538834E1,1.784233093E0,7.924163818E0
1.050837525E2,-4.213709641E1,1.759006500E0,7.762977600E0
1.050936965E2,-4.213058853E1,1.798316956E0,7.913429260E0
1.051036405E2,-4.211920547E1,1.741424561E0,7.937507629E0
1.051135855E2,-4.199622726E1,1.725330353E0,7.972129822E0
1.051235295E2,-4.198360443E1,1.685771942E0,8.039039612E0
1.051334745E2,-4.212506485E1,1.661720276E0,8.067260742E0
1.051434185E2,-4.203960800E1,1.683769226E0,7.716354370E0
1.051533625E2,-4.204342651E1,1.709751129E0,7.751152039E0
1.051633075E2,-4.199568558E1,1.735973358E0,7.775230408E0
1.051732515E2,-4.205644608E1,1.835239410E0,7.770225525E0
1.051831955E2,-4.208161926E1,1.774822235E0,7.843704224E0
1.051931405E2,-4.217944336E1,1.722892761E0,7.780258179E0
1.052030845E2,-4.217731857E1,1.673824310E0,7.749519348E0
1.052130285E2,-4.213228607E1,1.625156403E0,7.821884155E0
1.052229735E2,-4.215298462E1,1.624385834E0,7.788139343E0
1.052329175E2,-4.215298462E1,1.624385834E0,7.788139343E0
1.052428625E2,-4.215995407E1,1.690555573E0,7.805755615E0
1.052528065E2,-4.212213898E1,1.665397644E0,7.765068054E0
1.052627505E2,-4.220103073E1,1.676990509E0,7.798782349E0
1.052726955E2,-4.212242126E1,1.616847992E0,7.869438171E0
1.052826395E2,-4.213885498E1,1.687778473E0,7.810997009E0
1.052925835E2,-4.208495712E1,1.639194489E0,7.731544495E0
1.053025285E2,-4.206505585E1,1.648662567E0,7.836891174E0
1.053124725E2,-4.200760651E1,1.656070709E0,7.927627563E0
1.053224165E2,-4.199664688E1,1.811866760E0,7.899246216E0
1.053323615E2,-4.199125671E1,1.711547852E0,8.064811707E0
1.053423055E2,-4.205854797E1,1.765075684E0,8.069335938E0
1.053522495E2,-4.217041016E1,1.824932098E0,8.060585022E0
1.053621945E2,-4.221816254E1,1.800827026E0,8.160736084E0
1.053721385E2,-4.209006500E1,1.789436340E0,8.251197815E0
1.053820825E2,-4.204774475E1,1.700328827E0,8.218162537E0
1.053920275E2,-4.198947906E1,1.729339600E0,8.180618286E0
1.054019715E2,-4.190010071E1,1.789405823E0,8.247192383E0
1.054119165E2,-4.195046234E1,1.780956268E0,8.188507080E0
1.054218605E2,-4.208271027E1,1.745357513E0,8.154426575E0
1.054318045E2,-4.211493301E1,1.745803833E0,8.235763550E0
1.054417495E2,-4.218302917E1,1.757335663E0,8.074424744E0
1.054516935E2,-4.220437622E1,1.790679932E0,8.045646667E0
1.054616375E2,-4.202558899E1,1.700847626E0,7.925804138E0
1.054715825E2,-4.199626160E1,1.703605652E0,7.865432739E0
1.054815265E2,-4.200600433E1,1.753906250E0,7.763061523E0
1.054914705E2,-4.198052597E1,1.760929108E0,7.908538818E0
1.055014155E2,-4.199782562E1,1.794170380E0,7.962188721E0
1.055113595E2,-4.200937653E1,1.782707214E0,7.952713013E0
1.055213045E2,-4.195362854E1,1.752895355E0,7.792190552E0
1.055312485E2,-4.186463547E1,1.844009399E0,7.668708801E0
1.055411925E2,-4.181387329E1,1.821758270E0,7.742111206E0
1.055511375E2,-4.177079391E1,1.822845459E0,7.852951050E0
1.055610815E2,-4.179397583E1,1.777069092E0,7.857467651E0
1.055710255E2,-4.184697723E1,1.814037323E0,7.864990234E0
1.055809705E2,-4.191576004E1,1.878887177E0,7.850036621E0
1.055909145E2,-4.177782822E1,1.946094513E0,7.905654907E0
1.056008585E2,-4.169298553E1,1.893600464E0,7.935020447E0
1.056108035E2,-4.166100311E1,1.806858063E0,7.829727173E0
1.056207475E2,-4.185125732E1,1.834171295E0,7.775505066E0
1.056306915E2,-4.188397980E1,1.845558167E0,7.857337952E0
1.056406365E2,-4.185340500E1,1.777137756E0,8.019470215E0
1.056505805E2,-4.191872406E1,1.765743256E0,8.129364014E0
1.056605255E2,-4.193342972E1,1.748516083E0,8.246315002E0
1.056704695E2,-4.204372787E1,1.729606628E0,8.236068726E0
1.056804129E2,-4.202261353E1,1.596267700E0,8.038246155E0
1.056903579E2,-4.203890610E1,1.623531342E0,8.002777100E0
1.057003019E2,-4.205774307E1,1.651092529E0,8.022338867E0
1.057102459E2,-4.195661926E1,1.661914825E0,8.095565796E0
1.057201909E2,-4.184542465E1,1.756088257E0,8.073005676E0
1.057301349E2,-4.189923859E1,1.781822205E0,7.981536865E0
1.057400789E2,-4.197917557E1,1.788482666E0,7.933090210E0
1.057500239E2,-4.192271042E1,1.797241211E0,7.911125183E0
1.057599679E2,-4.174969101E1,1.811668396E0,7.866645813E0
1.057699129E2,-4.171011734E1,1.870536804E0,7.881668091E0
1.057798569E2,-4.174781418E1,1.847351074E0,7.894241333E0
1.057898009E2,-4.169638443E1,1.803791046E0,8.032569885E0
1.057997459E2,-4.181150818E1,1.661067963E0,8.081085205E0
1.058096899E2,-4.180480194E1,1.626560211E0,8.138175964E0
1.058196339E2,-4.200674820E1,1.597667694E0,8.126358032E0
1.058295789E2,-4.202213287E1,1.588233948E0,8.100234985E0
1.058395229E2,-4.216464233E1,1.674263000E0,8.070365906E0
1.058494669E2,-4.216842651E1,1.622795105E0,8.070892334E0
1.058594119E2,-4.216642380E1,1.649475098E0,8.165153503E0
1.058693559E2,-4.206591797E1,1.740650177E0,8.212532043E0
1.058792999E2,-4.198535156E1,1.826683044E0,7.984580994E0
1.058892449E2,-4.198907852E1,1.839595795E0,7.846305847E0
1.058991889E2,-4.204632568E1,1.697643280E0,7.878349304E0
1.059091339E2,-4.197323608E1,1.638813019E0,7.987297058E0
1.059190779E2,-4.204325485E1,1.815795898E0,8.191085815E0
1.059290219E2,-4.202912521E1,1.953231812E0,8.190078735E0
1.059389669E2,-4.205238342E1,1.977077484E0,8.220443726E0
1.059489109E2,-4.187894440E1,1.894309998E0,8.157012939E0
1.059588549E2,-4.182392883E1,1.883907318E0,8.058685303E0
1.059687999E2,-4.177649307E1,1.852684021E0,8.181716919E0
1.059787439E2,-4.168169022E1,1.755149841E0,8.173675537E0
1.059886879E2,-4.170323944E1,1.817401886E0,8.239379883E0
1.059986329E2,-4.176358414E1,1.833209991E0,8.173721313E0
1.060085769E2,-4.169730377E1,1.850917816E0,8.089942932E0
1.060185209E2,-4.171993256E1,1.835971832E0,8.115669250E0
1.060284659E2,-4.167613602E1,1.878253937E0,8.066696167E0
1.060384099E2,-4.175558472E1,1.821811676E0,7.983383179E0
1.060483549E2,-4.176825333E1,1.960151672E0,7.926750183E0
1.060582989E2,-4.176689148E1,1.878520966E0,7.826675415E0
1.060682429E2,-4.169236374E1,1.890907288E0,7.780586243E0
1.060781879E2,-4.172129822E1,1.830715179E0,7.895240784E0
1.060881319E2,-4.188271713E1,1.811096191E0,7.899337769E0
1.060980759E2,-4.202216721E1,1.797348022E0,8.047576904E0
1.061080209E2,-4.194325256E1,1.766044617E0,8.074996948E0
1.061179649E2,-4.192633820E1,1.910385132E0,7.965217590E0
1.061279089E2,-4.177875519E1,2.034484863E0,7.864273071E0
1.061378539E2,-4.177479172E1,2.051956177E0,7.753005981E0
1.061477979E2,-4.171791840E1,2.113418579E0,7.758628845E0
1.061577429E2,-4.186740112E1,2.077762604E0,7.806945801E0
1.061676869E2,-4.186740112E1,2.077762604E0,7.806945801E0
1.061776309E2,-4.182516098E1,2.134014130E0,7.696128845E0
1.061875759E2,-4.190906906E1,2.144763947E0,7.576873779E0
1.061975199E2,-4.201210403E1,2.083122253E0,7.607452393E0
1.062074639E2,-4.193088150E1,2.225990295E0,7.658340454E0
1.062174089E2,-4.190858459E1,2.099845886E0,7.712852478E0
1.062273529E2,-4.193478775E1,2.044765472E0,7.718566895E0
1.062372969E2,-4.198600769E1,1.906349182E0,7.889122009E0
1.062472419E2,-4.204191208E1,1.805835724E0,7.936950684E0
1.062571859E2,-4.187876892E1,2.036056519E0,8.040771484E0
1.062671299E2,-4.191297531E1,2.058441162E0,8.053436279E0
1.062770749E2,-4.173507309E1,2.111125946E0,8.020156860E0
1.062870189E2,-4.172853088E1,2.123600006E0,8.052848816E0
1.062969639E2,-4.175506210E1,1.999805450E0,7.985450745E0
1.063069079E2,-4.169606018E1,2.023921967E0,7.922676086E0
1.063168519E2,-4.186024094E1,2.125228882E0,7.778732300E0
1.063267969E2,-4.191732788E1,2.045219421E0,7.692527771E0
1.063367409E2,-4.180842590E1,1.929073334E0,7.490226746E0
1.063466849E2,-4.170070267E1,1.997230530E0,7.595726013E0
1.063566299E2,-4.183160019E1,1.948219299E0,7.566276550E0
1.063665739E2,-4.181657791E1,1.902622223E0,7.720970154E0
1.063765179E2,-4.184292221E1,1.940559387E0,7.773353577E0
1.063864629E2,-4.186205673E1,1.823844910E0,7.799285889E0
1.063964069E2,-4.187260056E1,1.955863953E0,7.859687805E0
1.064063519E2,-4.176819611E1,2.002880096E0,7.862487793E0
1.064162959E2,-4.173691177E1,2.096252441E0,7.848503113E0
1.064262399E2,-4.174075699E1,2.027267456E0,7.952384949E0
1.064361849E2,-4.185992813E1,1.948219299E0,7.840599060E0
1.064461289E2,-4.177312851E1,2.010387421E0,7.565444946E0
1.064560729E2,-4.173233414E1,1.854679108E0,7.679306030E0
1.064660179E2,-4.180936050E1,1.835590363E0,7.857292175E0
1.064759619E2,-4.187783813E1,1.830821991E0,8.109001160E0
1.064859059E2,-4.173042297E1,1.873302460E0,8.126983643E0
1.064958509E2,-4.187041473E1,1.855419159E0,8.004722595E0
1.065057949E2,-4.191447067E1,1.865905762E0,7.922714233E0
1.065157389E2,-4.193657303E1,1.875526428E0,7.895217896E0
1.065256839E2,-4.184062576E1,1.823360443E0,7.942550659E0
1.065356279E2,-4.186633682E1,1.788272858E0,7.917472839E0
1.065455729E2,-4.180576706E1,1.865638733E0,7.908973694E0
1.065555169E2,-4.172002029E1,1.861709595E0,7.907592773E0
1.065654609E2,-4.185528183E1,1.809329987E0,7.909271240E0
1.065754059E2,-4.197385788E1,1.780624390E0,7.863403320E0
1.065853499E2,-4.201681137E1,1.832511902E0,7.946464539E0
1.065952939E2,-4.186728287E1,1.933868408E0,7.876716614E0
1.066052389E2,-4.189393234E1,1.921821594E0,8.025077820E0
1.066151829E2,-4.199010086E1,1.894500732E0,8.013961792E0
1.066251269E2,-4.198526764E1,1.974498749E0,8.098640442E0
1.066350719E2,-4.201611710E1,1.964378357E0,8.106338501E0
1.066450159E2,-4.204240417E1,1.994026184E0,7.910484314E0
1.066549609E2,-4.204030228E1,2.063953400E0,7.885078430E0
1.066649049E2,-4.207428741E1,2.021438599E0,8.038825989E0
1.066748489E2,-4.204550171E1,1.817653656E0,8.028091431E0
1.066847944E2,-4.200154877E1,1.785404205E0,8.106597900E0
1.066947384E2,-4.203409958E1,1.853740692E0,8.080345154E0
1.067046824E2,-4.201673889E1,1.825706482E0,7.956596375E0
1.067146274E2,-4.197348404E1,1.926887512E0,8.123901367E0
1.067245714E2,-4.189723969E1,2.002689362E0,8.136444092E0
1.067345154E2,-4.195258331E1,2.208053589E0,8.169364929E0
1.067444604E2,-4.196418762E1,2.278106689E0,8.162918091E0
1.067544044E2,-4.195618057E1,2.163558960E0,8.132186890E0
1.067643494E2,-4.202783585E1,2.035442352E0,8.130775452E0
1.067742934E2,-4.195775604E1,1.964038849E0,8.035552979E0
1.067842374E2,-4.194415283E1,2.050224304E0,8.212249756E0
1.067941824E2,-4.197012711E1,2.037540436E0,8.226516724E0
1.068041264E2,-4.187986374E1,2.102481842E0,8.009269714E0
1.068140704E2,-4.190694427E1,2.125354767E0,7.815628052E0
1.068240154E2,-4.195494080E1,2.101177216E0,7.642852783E0
1.068339594E2,-4.194643021E1,1.990989685E0,7.569702148E0
1.068439034E2,-4.203213501E1,1.984767914E0,7.589904785E0
1.068538484E2,-4.200806046E1,2.084186554E0,7.550323486E0
1.068637924E2,-4.207735825E1,2.100204468E0,7.663017273E0
1.068737364E2,-4.210595703E1,2.099281311E0,7.874107361E0
1.068836814E2,-4.213194275E1,2.066162109E0,7.882247925E0
1.068936254E2,-4.207699585E1,2.232189178E0,7.911209106E0
1.069035704E2,-4.206090164E1,2.239509583E0,8.003059387E0
1.069135144E2,-4.207846832E1,2.262191772E0,7.952461243E0
1.069234584E2,-4.207308578E1,2.114906311E0,7.830848694E0
1.069334034E2,-4.215297699E1,2.166286469E0,7.740829468E0
1.069433474E2,-4.218840027E1,2.254604340E0,7.691894531E0
1.069532914E2,-4.208440781E1,2.233993530E0,7.732948303E0
1.069632364E2,-4.199197006E1,2.383472443E0,7.701278687E0
1.069731804E2,-4.205844498E1,2.351524353E0,7.688781738E0
1.069831244E2,-4.211840820E1,2.236022949E0,7.594314575E0
1.069930694E2,-4.216117096E1,2.134334564E0,7.593482971E0
1.070030134E2,-4.201950455E1,2.062808990E0,7.649429321E0
1.070129584E2,-4.200729370E1,1.985034943E0,7.766838074E0
1.070229024E2,-4.186413574E1,1.970474243E0,7.602386475E0
1.070328464E2,-4.188298035E1,2.082759857E0,7.647163391E0
1.070427914E2,-4.197220230E1,2.155513763E0,7.574356079E0
1.070527354E2,-4.211559677E1,2.151035309E0,7.682373047E0
1.070626794E2,-4.217542648E1,2.132251740E0,7.649551392E0
1.070726244E2,-4.220363235E1,2.068931580E0,7.513092041E0
1.070825684E2,-4.216931534E1,2.146316528E0,7.431556702E0
1.070925124E2,-4.217893600E1,2.218574524E0,7.468559265E0
1.071024574E2,-4.217893600E1,2.218574524E0,7.468559265E0
1.071124014E2,-4.220989227E1,2.202079773E0,7.472679138E0
1.071223464E2,-4.216045380E1,2.184318542E0,7.559509277E0
1.071322904E2,-4.212136459E1,2.267848969E0,7.671485901E0
1.071422344E2,-4.214080429E1,2.237651825E0,7.731460571E0
1.071521794E2,-4.218362427E1,2.257343292E0,7.591812134E0
1.071621234E2,-4.201172638E1,2.352512360E0,7.732048035E0
1.071720674E2,-4.206383896E1,2.299987793E0,7.786239624E0
1.071820124E2,-4.200844955E1,2.178237915E0,7.573814392E0
1.071919564E2,-4.187856674E1,2.146564484E0,7.440406799E0
1.072019004E2,-4.202182388E1,2.255279541E0,7.531158447E0
1.072118454E2,-4.191577911E1,2.255123138E0,7.432380676E0
1.072217894E2,-4.186408234E1,2.114730835E0,7.401397705E0
1.072317344E2,-4.190342331E1,1.982643127E0,7.576271057E0
1.072416784E2,-4.198161316E1,1.944198608E0,7.752883911E0
1.072516224E2,-4.203236771E1,1.906455994E0,7.776596069E0
1.072615674E2,-4.205575180E1,1.942295074E0,7.728271484E0
1.072715114E2,-4.212516403E1,2.031101227E0,7.899185181E0
1.072814554E2,-4.204738617E1,1.955345154E0,7.772071838E0
1.072914004E2,-4.193391418E1,1.945117950E0,7.758628845E0
1.073013444E2,-4.182160568E1,2.109340668E0,7.786109924E0
1.073112884E2,-4.171845627E1,2.157039642E0,7.759536743E0
1.073212334E2,-4.183026505E1,2.157363892E0,7.731864929E0
1.073311774E2,-4.184656525E1,2.084583282E0,7.731987000E0
1.073411214E2,-4.180784607E1,2.013336182E0,7.781227112E0
1.073510664E2,-4.173135376E1,1.940216064E0,7.741958618E0
1.073610104E2,-4.181029129E1,1.936203003E0,7.798820496E0
1.073709554E2,-4.195634842E1,2.008296967E0,7.757003784E0
1.073808994E2,-4.192618942E1,2.024055481E0,7.666976929E0
1.073908434E2,-4.183720016E1,2.024723053E0,7.597045898E0
1.074007884E2,-4.186677933E1,2.067626953E0,7.607353210E0
1.074107324E2,-4.182193756E1,1.974899292E0,7.566055298E0
1.074206764E2,-4.195061493E1,1.896537781E0,7.716217041E0
1.074306214E2,-4.188883972E1,1.985065460E0,7.889686584E0
1.074405654E2,-4.200347519E1,1.913230896E0,7.899406433E0
1.074505094E2,-4.205931854E1,1.808776855E0,7.855857849E0
1.074604544E2,-4.203009796E1,1.768688202E0,7.845832825E0
1.074703984E2,-4.200585175E1,1.746799469E0,7.799118042E0
1.074803434E2,-4.188814545E1,1.846015930E0,7.821945190E0
1.074902874E2,-4.189487076E1,1.777614594E0,7.843788147E0
1.075002314E2,-4.185006332E1,1.861827850E0,8.098159790E0
1.075101764E2,-4.196123886E1,1.825038910E0,8.078140259E0
1.075201204E2,-4.200209427E1,1.963657379E0,7.968460083E0
1.075300644E2,-4.205460358E1,2.078716278E0,7.963928223E0
1.075400094E2,-4.205646896E1,2.055244446E0,7.787406921E0
1.075499534E2,-4.210288239E1,2.044795990E0,7.874214172E0
1.075598974E2,-4.204547501E1,2.089767456E0,7.938766479E0
1.075698424E2,-4.202124405E1,2.054077148E0,8.040260315E0
1.075797864E2,-4.213813400E1,2.035285950E0,8.098052979E0
1.075897314E2,-4.220995712E1,2.116828918E0,8.088043213E0
1.075996754E2,-4.231513977E1,2.066112518E0,8.052787781E0
1.076096194E2,-4.231509018E1,2.029693604E0,8.070159912E0
1.076195644E2,-4.219078827E1,2.097248077E0,8.070739746E0
1.076295084E2,-4.219556046E1,2.094051361E0,8.078521729E0
1.076394524E2,-4.208364105E1,2.138267517E0,8.099929810E0
1.076493974E2,-4.203948593E1,1.962936401E0,8.094352722E0
1.076593414E2,-4.210475922E1,2.092262268E0,7.981628418E0
1.076692854E2,-4.219613647E1,2.196685791E0,7.890815735E0
1.076792304E2,-4.215232468E1,2.179813385E0,7.946800232E0
1.076891747E2,-4.216967773E1,2.161399841E0,8.122337341E0
1.076991197E2,-4.206180191E1,2.091232300E0,8.225738525E0
1.077090637E2,-4.203890228E1,2.050903320E0,8.173011780E0
1.077190077E2,-4.204590988E1,1.972358704E0,8.199424744E0
1.077289527E2,-4.203739166E1,1.953102112E0,8.201232910E0
1.077388967E2,-4.209259415E1,1.951377869E0,8.092750549E0
1.077488407E2,-4.211442947E1,2.023498535E0,7.988029480E0
1.077587857E2,-4.218575668E1,2.029846191E0,7.947769165E0
1.077687297E2,-4.216280746E1,2.041782379E0,7.932037354E0
1.077786737E2,-4.213985825E1,1.984226227E0,7.785415649E0
1.077886187E2,-4.228303146E1,2.058601379E0,7.787765503E0
1.077985627E2,-4.221826553E1,2.102397919E0,7.912796021E0
1.078085077E2,-4.206771469E1,2.118846893E0,8.038009644E0
1.078184517E2,-4.199393082E1,2.138961792E0,7.889747620E0
1.078283957E2,-4.200190353E1,2.082729340E0,7.931037903E0
1.078383407E2,-4.203628540E1,1.944683075E0,7.955192566E0
1.078482847E2,-4.203777695E1,1.903789520E0,7.998405457E0
1.078582287E2,-4.201415253E1,1.905269623E0,8.072898865E0
1.078681737E2,-4.215951920E1,1.898738861E0,8.058845520E0
1.078781177E2,-4.221070862E1,2.018222809E0,8.169647217E0
1.078880617E2,-4.218463516E1,2.207466125E0,8.170082092E0
1.078980067E2,-4.213362885E1,2.267024994E0,8.076202393E0
1.079079507E2,-4.230801010E1,2.103740692E0,7.955032349E0
1.079178957E2,-4.234212112E1,2.131355286E0,7.937622070E0
1.079278397E2,-4.227355957E1,2.108409882E0,7.892005920E0
1.079377837E2,-4.228287506E1,2.045703888E0,7.993499756E0
1.079477287E2,-4.217531967E1,2.062953949E0,8.192497253E0
1.079576727E2,-4.211888123E1,2.100708008E0,8.088409424E0
1.079676167E2,-4.209449005E1,2.045936584E0,8.098197937E0
1.079775617E2,-4.202769470E1,2.097591400E0,7.985496521E0
1.079875057E2,-4.204791641E1,2.136524200E0,7.935470581E0
1.079974497E2,-4.207911682E1,2.054393768E0,7.861373901E0
1.080073947E2,-4.199548340E1,1.935951233E0,7.893737793E0
1.080173387E2,-4.202136993E1,2.080162048E0,7.908401489E0
1.080272837E2,-4.202136993E1,2.080162048E0,7.908401489E0
1.080372277E2,-4.204450226E1,2.151977539E0,7.738746643E0
1.080471717E2,-4.188462830E1,2.256755829E0,7.769721985E0
1.080571167E2,-4.200338745E1,2.284511566E0,7.779975891E0
1.080670607E2,-4.190768051E1,2.305927277E0,7.798004150E0
1.080770047E2,-4.172735596E1,2.195045471E0,7.729919434E0
1.080869497E2,-4.182727432E1,2.162330627E0,7.816032410E0
1.080968937E2,-4.176976013E1,2.163158417E0,8.039413452E0
1.081068377E2,-4.180671692E1,2.073120117E0,8.203994751E0
1.081167827E2,-4.195112991E1,2.094127655E0,8.059532166E0
1.081267267E2,-4.197718811E1,2.120204926E0,8.084609985E0
1.081366717E2,-4.185000992E1,2.013957977E0,8.121047974E0
1.081466157E2,-4.171285248E1,1.952968597E0,7.942649841E0
1.081565597E2,-4.185844040E1,2.105537415E0,7.910987854E0
1.081665047E2,-4.197916794E1,2.046306610E0,8.046035767E0
1.081764487E2,-4.191568756E1,2.180591583E0,8.046272278E0
1.081863927E2,-4.192546844E1,2.246921539E0,8.027893066E0
1.081963377E2,-4.200918198E1,2.272041321E0,8.193824768E0
1.082062817E2,-4.197252274E1,2.250843048E0,8.233009338E0
1.082162257E2,-4.199020767E1,2.149425507E0,8.041976929E0
1.082261707E2,-4.195603180E1,2.120899200E0,7.820556641E0
1.082361147E2,-4.195452499E1,2.119678497E0,7.772003174E0
1.082460597E2,-4.193305206E1,2.257102966E0,7.901115417E0
1.082560037E2,-4.200167084E1,2.267734528E0,7.859169006E0
1.082659477E2,-4.203292465E1,2.191009521E0,7.751998901E0
1.082758927E2,-4.198417282E1,2.231437683E0,7.886932373E0
1.082858367E2,-4.213663483E1,2.273944855E0,7.760620117E0
1.082957807E2,-4.201027298E1,2.287593842E0,7.799461365E0
1.083057257E2,-4.195977783E1,2.230251312E0,7.595825195E0
1.083156697E2,-4.198876572E1,2.477943420E0,7.485031128E0
1.083256147E2,-4.192737198E1,2.458580017E0,7.429512024E0
1.083355587E2,-4.190475845E1,2.517635345E0,7.473747253E0
1.083455027E2,-4.202473831E1,2.297218323E0,7.588989258E0
1.083554477E2,-4.202158737E1,2.235992432E0,7.723472595E0
1.083653917E2,-4.196572876E1,2.084701538E0,7.766265869E0
1.083753357E2,-4.204133987E1,2.171871185E0,7.653823853E0
1.083852807E2,-4.190689087E1,2.463794708E0,7.751632690E0
1.083952247E2,-4.188873291E1,2.490791321E0,7.782974243E0
1.084051687E2,-4.192458725E1,2.472190857E0,7.635208130E0
1.084151137E2,-4.200729370E1,2.432510376E0,7.692909241E0
1.084250577E2,-4.198202896E1,2.368251801E0,7.708282471E0
1.084350017E2,-4.201702881E1,2.418811798E0,7.593917847E0
1.084449467E2,-4.193089676E1,2.391796112E0,7.644020081E0
1.084548907E2,-4.181606293E1,2.287906647E0,7.760604858E0
