"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.930667108E1,-3.754789531E-2,6.492572844E-2,2.771580219E-2
4.931661608E1,3.759671956E-2,-2.584176958E-2,8.876307249E-2
4.932656008E1,1.226310226E-1,-3.930995375E-2,1.691494238E-1
4.933650408E1,1.436871386E-1,2.969216108E-2,2.376793760E-1
4.934644908E1,1.175819519E-1,6.682227284E-2,2.475132233E-1
4.935639308E1,1.189411372E-1,9.433634609E-2,2.194191062E-1
4.936633708E1,7.815505385E-2,1.233861905E-1,1.338345802E-1
4.937628208E1,2.779473960E-2,9.147150278E-2,1.649850368E-2
4.938622608E1,7.505047470E-2,-2.814060241E-2,-6.084086359E-2
4.939617008E1,5.470157951E-2,-8.938200027E-2,-9.866123915E-2
4.940611508E1,6.479533553E-2,-1.669497013E-1,-7.556122899E-2
4.941605908E1,2.652004659E-2,-1.448375782E-1,-1.600850701E-2
4.942600308E1,-1.234376460E-2,-1.200474304E-1,6.467956066E-2
4.943594808E1,-2.309884071E-2,-8.412418395E-2,1.026420236E-1
4.944589208E1,-4.343779564E-2,-2.015505999E-2,1.305683255E-1
4.945583608E1,-9.746051341E-2,3.842088461E-2,1.232581365E-1
4.946578108E1,-1.520992354E-1,8.175723106E-2,9.660652757E-2
4.947572508E1,-1.703045413E-1,1.026864624E-1,4.635263264E-2
4.948566908E1,-1.082147124E-1,1.732617706E-2,2.733105540E-2
4.949561408E1,-8.485742480E-2,-5.869873613E-2,-3.867348433E-3
4.950555808E1,-8.942263842E-2,-5.302664459E-2,-4.952650130E-2
4.951550308E1,-1.083459824E-2,-9.045788795E-2,-4.813369453E-2
4.952544708E1,-2.243284285E-2,-4.388510764E-2,-6.489649236E-2
4.953539108E1,-2.501526564E-2,-3.383315921E-2,-5.111635923E-2
4.954533608E1,-1.576818645E-2,2.627943367E-2,-4.332319021E-2
4.955528008E1,-1.857660413E-3,-1.050978541E-2,-1.952853084E-2
4.956522408E1,-4.780683517E-3,8.912910819E-3,3.868927181E-2
4.957516908E1,-4.338078529E-2,6.413109183E-2,4.826408744E-2
4.958511308E1,-2.411684096E-2,6.174542785E-2,5.403996706E-2
4.959505708E1,4.758288682E-2,6.219098568E-3,5.540529191E-2
4.960500208E1,1.321441501E-2,1.049285772E-1,2.824789882E-2
4.961494608E1,-2.201476693E-3,1.469112933E-1,2.474483192E-2
4.962489008E1,-1.624356508E-2,1.049195141E-1,3.640008688E-2
4.963483508E1,2.246558726E-2,2.335465640E-2,4.712855816E-2
4.964477908E1,1.293594137E-1,-9.741636693E-2,4.924525023E-2
4.965472308E1,1.316643861E-1,-1.022186852E-1,4.931892514E-2
4.966466808E1,1.769829386E-1,-4.949346453E-2,4.399678946E-2
4.967461208E1,2.003425652E-1,4.142986178E-2,4.782028377E-2
4.968455608E1,1.818396360E-1,1.335401729E-1,6.951403856E-2
4.969450108E1,3.021481445E-1,2.025738627E-2,1.393467504E-1
4.970444508E1,2.546971124E-1,-1.037997723E-2,1.708468705E-1
4.971438908E1,1.558537325E-1,-2.140958011E-2,1.848059285E-1
4.972433433E1,1.659530434E-1,-4.856288016E-2,1.550009161E-1
4.973427833E1,1.565501359E-1,5.109180093E-2,7.445493579E-2
4.974422233E1,8.484426856E-2,1.381951413E-1,5.944571793E-2
4.975416733E1,1.168431562E-1,1.872532806E-1,3.795661569E-2
4.976411133E1,1.872041640E-1,1.494589251E-1,3.719355404E-2
4.977405533E1,1.729927987E-1,1.083421817E-1,6.817619562E-2
4.978400033E1,1.985118020E-1,1.068692681E-1,8.445542872E-2
4.979394433E1,1.790756571E-1,1.162391388E-1,8.418177903E-2
4.980388833E1,2.114464277E-1,9.679159194E-2,5.402944207E-2
4.981383333E1,2.586124080E-1,7.410878062E-2,1.731945276E-2
4.982377733E1,2.820886865E-1,7.485985547E-2,1.230897367E-2
4.983372233E1,3.020276919E-1,9.835045964E-2,2.939570725E-2
4.984366633E1,2.770899019E-1,1.176433477E-1,4.500017166E-2
4.985361033E1,2.568942037E-1,9.885244310E-2,6.800253332E-2
4.986355533E1,2.641000199E-1,4.674088776E-2,7.743584633E-2
4.987349933E1,2.337594026E-1,1.390526354E-2,7.911984444E-2
4.988344333E1,2.442288423E-1,1.631577820E-2,8.232528806E-2
4.989338833E1,2.706342834E-1,9.066107869E-3,7.196811497E-2
4.990333233E1,2.059471214E-1,8.223319441E-2,9.042835951E-2
4.991327633E1,2.216799322E-1,4.824391454E-2,9.255908489E-2
4.992322133E1,3.007471517E-1,-3.903279573E-2,6.720906615E-2
4.993316533E1,3.282477763E-1,-7.548784643E-2,5.029307127E-2
4.994310933E1,2.811829528E-1,-7.097555012E-2,6.434100688E-2
4.995305433E1,2.231215632E-1,-7.920287490E-2,4.910433233E-2
4.996299833E1,2.315564641E-1,-1.289027461E-1,2.515823007E-2
4.997294233E1,2.104714045E-1,-3.764554381E-2,-8.608270884E-3
4.998288733E1,2.027431396E-1,1.149328709E-2,2.937056422E-3
4.999283133E1,2.672124928E-1,1.661983341E-2,3.723156095E-2
5.000277533E1,3.584618014E-1,2.971262634E-3,8.377305865E-2
5.001272033E1,4.089484155E-1,-1.218969047E-2,1.432994682E-1
5.002266433E1,4.278232276E-1,-2.237583250E-2,1.454869115E-1
5.003260833E1,3.782519951E-1,8.291351795E-3,1.211923152E-1
5.004255333E1,2.861080626E-1,6.970524251E-2,4.594566643E-2
5.005249733E1,1.806146443E-1,1.473928115E-1,-2.779357016E-2
5.006244133E1,1.291340035E-1,1.788610643E-1,-7.394330442E-2
5.007238633E1,1.533338749E-1,8.839996040E-2,-8.499921978E-2
5.008233033E1,1.038392410E-1,7.759459823E-2,-6.727455497E-2
5.009227433E1,9.999060363E-2,7.866113037E-2,-4.706423879E-2
5.010221933E1,1.105006814E-1,3.345630616E-2,-2.503894687E-2
5.011216333E1,1.453173423E-1,-5.208407342E-2,-4.967209697E-3
5.012210733E1,1.298640284E-1,-8.976353109E-3,1.604008198E-2
5.013205233E1,1.693686944E-1,1.666456461E-3,1.410699248E-2
5.014199633E1,2.207078326E-1,-1.630496085E-3,4.130122304E-2
5.015194033E1,2.039467889E-1,3.108730674E-2,5.536026835E-2
5.016188533E1,2.206429285E-1,6.113263965E-3,7.035311401E-2
5.017182933E1,1.726168227E-1,1.974809378E-2,7.949640512E-2
5.018177333E1,1.476471654E-1,2.608706027E-2,9.227900326E-2
5.019171833E1,8.854000121E-2,1.066999912E-2,9.091718674E-2
5.020166233E1,5.502317637E-2,8.896830976E-3,9.788297474E-2
5.021160733E1,2.379816771E-2,2.400252789E-2,1.367804074E-1
5.022155133E1,2.117130607E-2,2.548508942E-2,1.487584287E-1
5.023149533E1,-2.925771296E-2,5.573244363E-2,1.408676112E-1
5.024144033E1,-3.788411021E-3,-6.218513846E-4,1.067672342E-1
5.025138433E1,4.567815632E-2,-8.195749819E-2,7.421052217E-2
5.026132833E1,-3.523356736E-2,-3.346156865E-2,5.595317602E-2
5.027127333E1,-3.215500832E-2,-1.073326600E-1,6.386328936E-3
5.028121733E1,-2.884109885E-2,-1.791256508E-1,-4.239465237E-2
5.029116133E1,-9.164107203E-2,-1.639959803E-1,-8.701475501E-2
5.030110633E1,-8.717233747E-2,-1.783769149E-1,-1.054235440E-1
5.031105033E1,-8.292053461E-2,-1.528310144E-1,-1.005171454E-1
5.032099433E1,-1.202029663E-1,-1.336772901E-1,-6.954853714E-2
5.033093933E1,-5.983982027E-2,-1.475384071E-1,-6.778618634E-2
5.034088333E1,-2.911211729E-2,-8.106755197E-2,-2.584352374E-2
5.035082733E1,-5.026705116E-2,-2.023779809E-2,5.589938164E-4
5.036077233E1,4.298288226E-3,-2.877034754E-2,2.426945329E-2
5.037071633E1,1.740102142E-2,-3.223569989E-3,4.885933399E-3
5.038066033E1,5.962493509E-2,3.846941650E-2,1.585764885E-3
5.039060533E1,1.031884459E-1,4.946569026E-2,5.096433163E-3
5.040054933E1,1.335582992E-1,4.833483875E-2,2.167738259E-2
5.041049333E1,1.504856962E-1,4.923355579E-2,8.976996303E-2
5.042043833E1,1.936665067E-1,1.743025750E-2,1.652727199E-1
5.043038233E1,2.127927491E-1,1.162718832E-3,1.871658647E-1
5.044032633E1,1.877424002E-1,1.662889659E-2,1.868577164E-1
5.045027133E1,8.583010912E-2,1.029875940E-1,1.581139737E-1
5.046021533E1,3.823728204E-2,1.063219687E-1,8.499746561E-2
5.047015933E1,1.108927372E-1,1.211338431E-2,2.010506630E-2
5.048010433E1,8.132453710E-2,4.365677387E-2,-7.959814668E-3
5.049004833E1,1.171130052E-1,4.920519680E-2,-1.228149176E-2
5.049999233E1,2.245316193E-1,-2.135900170E-2,1.462505579E-2
5.050993733E1,2.793758708E-1,-1.082971582E-1,6.641735315E-2
5.051988133E1,2.787855944E-1,-4.363806278E-2,1.207613754E-1
5.052982533E1,2.015155166E-1,4.680637658E-2,1.665854198E-1
5.053977033E1,1.578777462E-1,9.198079526E-2,1.449717718E-1
5.054971433E1,8.148855150E-2,1.345850703E-1,1.297479612E-1
5.055965833E1,8.123946011E-2,1.318079352E-1,8.631133497E-2
5.056960333E1,2.604145199E-2,1.195679587E-1,4.559307933E-2
5.057954733E1,1.495513111E-2,9.486844271E-2,8.407711387E-3
5.058949133E1,3.506516755E-2,6.051663548E-2,-7.168686390E-4
5.059943633E1,-1.206222117E-2,2.339441746E-2,-2.327191830E-3
5.060938033E1,-2.895628899E-2,-2.472465903E-2,-1.233177781E-2
5.061932433E1,-2.524593830E-2,-4.903124213E-2,-4.795418501E-2
5.062926933E1,-9.823907018E-3,-5.569502145E-2,-8.681945801E-2
5.063921333E1,1.194644630E-2,-6.391474485E-2,-1.125863832E-1
5.064915733E1,1.367371380E-3,-3.064291835E-2,-9.978624344E-2
5.065910233E1,-2.451182038E-2,3.440794051E-3,-8.096873403E-2
5.066904633E1,-5.534389615E-2,3.185913920E-2,-6.245644927E-2
5.067899033E1,-4.763463467E-2,1.768958151E-2,-6.302713752E-3
5.068893533E1,-5.882123530E-2,4.638157636E-2,3.683161139E-2
5.069887933E1,-4.676398426E-2,7.872603446E-2,9.185683429E-2
5.070882333E1,-6.128203601E-2,8.342485696E-2,8.136868358E-2
5.071876833E1,-8.254426628E-2,8.273956329E-2,1.008767492E-1
5.072871254E1,-1.007907951E-1,7.592989594E-2,1.149065584E-1
5.073865654E1,-1.151740685E-1,6.644775867E-2,9.702752709E-2
5.074860154E1,-1.191262016E-1,5.150490671E-2,7.257564068E-2
5.075854554E1,-1.081875229E-1,6.066924781E-2,2.986874700E-2
5.076848954E1,-8.526965350E-2,8.018257588E-2,1.774629951E-3
5.077843454E1,-6.214099199E-2,1.038257924E-1,-2.355784714E-2
5.078837854E1,-3.309260935E-2,1.167428765E-1,-4.350971639E-2
5.079832254E1,-2.161335558E-2,1.408012453E-1,-2.569968224E-2
5.080826754E1,1.614708602E-2,1.521436742E-1,-3.147029936E-2
5.081821154E1,6.232342511E-2,1.326335621E-1,-4.263731182E-2
5.082815554E1,9.924332947E-2,7.864300400E-2,-1.415786326E-2
5.083810054E1,1.081837222E-1,8.164145619E-2,2.173410058E-2
5.084804454E1,1.002972901E-1,1.061094224E-1,4.972355247E-2
5.085798854E1,1.311454457E-1,1.066385955E-1,9.984354615E-2
5.086793354E1,1.200898227E-1,1.337085727E-1,1.152983218E-1
5.087787754E1,1.535587004E-1,1.215092343E-1,1.446104139E-1
5.088782154E1,1.582110375E-1,1.020798138E-1,1.383562320E-1
5.089776654E1,1.954540005E-1,1.068584508E-1,1.276505649E-1
5.090771054E1,2.426068246E-1,1.148548105E-1,1.005756176E-1
5.091765454E1,2.730994695E-1,1.249111444E-1,7.802992344E-2
5.092759954E1,2.773980501E-1,1.155073598E-1,5.347395658E-2
5.093754354E1,3.004685318E-1,1.053311580E-1,1.761766076E-2
5.094748754E1,3.256331939E-1,9.021552086E-2,2.116925955E-2
5.095743254E1,3.498693180E-1,7.807348520E-2,5.293718219E-2
5.096737654E1,3.684596631E-1,7.623482823E-2,7.230491459E-2
5.097732054E1,3.980834118E-1,5.597948849E-2,1.032641673E-1
5.098726554E1,4.011061299E-1,3.898660272E-2,1.112789458E-1
5.099720954E1,3.949411181E-1,2.659810692E-2,1.260571986E-1
5.100715354E1,4.037055096E-1,9.057629406E-3,1.295819002E-1
5.101709854E1,3.868418473E-1,2.826544046E-3,1.446074903E-1
5.102704254E1,3.766840643E-1,-2.472758263E-2,1.389497244E-1
5.103698654E1,3.403003496E-1,-5.806255907E-2,1.163636845E-1
5.104693154E1,3.708690083E-1,-1.154874793E-1,1.189335358E-1
5.105687554E1,3.370025200E-1,-8.890135914E-2,1.057410479E-1
5.106681954E1,2.835668626E-1,-4.943060696E-2,7.430934012E-2
5.107676454E1,2.359550321E-1,-2.336752027E-2,6.623141170E-2
5.108670854E1,2.287983325E-1,-3.195854187E-2,4.833951652E-2
5.109665254E1,2.353828821E-1,-5.865868270E-2,6.502980888E-2
5.110659754E1,1.842109743E-1,-3.495991766E-2,6.954152048E-2
5.111654154E1,1.373215672E-1,-1.860291660E-2,6.905620158E-2
5.112648554E1,1.411152408E-1,-5.140813529E-2,5.698988736E-2
5.113643054E1,8.849907070E-2,-3.112151295E-2,3.677313924E-2
5.114637454E1,6.906877309E-2,-3.899712771E-2,3.582939863E-2
5.115631854E1,6.789377511E-2,-5.204986721E-2,2.426945329E-2
5.116626354E1,2.583972305E-2,-2.695186347E-2,8.142832518E-3
5.117620754E1,-1.890667945E-2,-2.411684096E-2,-2.377477884E-2
5.118615154E1,-7.732767284E-2,-1.096528351E-2,-6.009592831E-2
5.119609654E1,-8.186832815E-2,-5.291613221E-2,-7.856202006E-2
5.120604054E1,-1.260455042E-1,-3.903396517E-2,-1.019099522E-1
5.121598454E1,-1.784236926E-1,-2.932934135E-2,-8.873559058E-2
5.122592954E1,-1.922728229E-1,-3.438542873E-2,-9.200769246E-2
5.123587354E1,-2.090812290E-1,-4.257503897E-2,-9.606390595E-2
5.124581754E1,-2.503657874E-1,-2.923841715E-2,-8.266091824E-2
5.125576254E1,-2.743151057E-1,-4.145705134E-2,-7.778784871E-2
5.126570654E1,-2.728927705E-1,-5.864728063E-2,-3.268535078E-2
5.127565054E1,-2.072601137E-1,-7.794396937E-2,-3.738709688E-3
5.128559554E1,-2.294345096E-1,-2.671972901E-2,2.350697637E-2
5.129553954E1,-2.239504060E-1,-1.545682222E-2,3.874598980E-2
5.130548354E1,-1.441192478E-1,-6.179015905E-2,6.524674058E-2
5.131542854E1,-3.330837160E-2,-1.201447865E-1,6.085431218E-2
5.132537254E1,1.848567992E-2,-1.028563240E-1,7.597988963E-2
5.133531654E1,-2.213463485E-3,-5.199110270E-2,6.452344000E-2
5.134526154E1,8.830465078E-3,-5.034832746E-2,5.221680522E-2
5.135520554E1,1.494665265E-2,-4.033116996E-2,3.901496172E-2
5.136514954E1,2.542047769E-2,-2.708020985E-2,3.818173349E-2
5.137509454E1,3.672139138E-2,-3.674770385E-2,4.031070471E-2
5.138503854E1,2.294739783E-2,-4.159007549E-2,4.229115665E-2
5.139498254E1,9.534177482E-3,-3.097854853E-2,2.929688931E-2
5.140492754E1,4.519897699E-4,-2.728018463E-2,3.416703522E-2
5.141487154E1,-2.355697006E-2,-8.995064199E-3,3.386356473E-2
5.142481554E1,-4.635994166E-2,-1.235253543E-2,1.730425000E-2
5.143476054E1,-4.664265454E-2,-1.209993571E-2,-4.151523113E-3
5.144470454E1,-3.597587138E-2,-1.414675355E-2,-9.749062657E-3
5.145464854E1,-1.846170634E-2,-2.934542120E-2,-5.081230402E-3
5.146459354E1,-1.298081875E-3,-5.158062816E-2,-3.957980275E-3
5.147453754E1,1.368160754E-2,-6.009417415E-2,1.090505719E-2
5.148448154E1,1.703206211E-2,-6.839195788E-2,9.189484119E-3
5.149442654E1,2.245067686E-2,-8.701095432E-2,4.405876994E-3
5.150437054E1,3.140978068E-2,-1.129933494E-1,-6.781600714E-3
5.151431454E1,1.911279380E-2,-8.385199606E-2,-1.546530068E-2
5.152425954E1,1.726390421E-2,-6.266577959E-2,-2.987400949E-2
5.153420354E1,-1.291971534E-2,-2.983512551E-2,-2.753921628E-2
5.154414754E1,-2.915246308E-2,7.976186872E-3,-1.386374831E-2
5.155409254E1,-2.255855799E-2,1.195434004E-2,1.260074973E-3
5.156403654E1,-2.969216108E-3,-1.931890815E-2,2.017113984E-2
5.157398054E1,-3.532595336E-3,-3.976106644E-3,3.879803002E-2
5.158392554E1,2.066990733E-4,4.528376162E-3,4.783899486E-2
5.159386954E1,-1.775507033E-3,2.129555941E-3,4.406052411E-2
5.160381354E1,2.703752518E-3,2.140373290E-3,5.322895825E-2
5.161375854E1,1.368833184E-3,1.320886016E-3,4.856755793E-2
5.162370254E1,3.218892217E-4,-3.855654001E-3,5.489249110E-2
5.163364654E1,-1.191984147E-2,-1.835733354E-3,3.422843099E-2
5.164359154E1,-1.663591325E-2,3.357178867E-3,2.544415891E-2
5.165353554E1,-1.636431009E-2,-7.665114999E-3,2.548099637E-2
5.166347954E1,-2.315205038E-2,-3.703918755E-3,2.340406537E-2
5.167342454E1,-2.418788463E-2,-3.041136861E-3,6.423751116E-3
5.168336854E1,-2.931179971E-2,-2.242114842E-3,9.416940808E-3
5.169331254E1,-2.896418273E-2,-4.290979207E-3,1.345444322E-2
5.170325654E1,-2.334851682E-2,9.305843711E-4,1.618626237E-2
5.171320154E1,-2.923432410E-2,-1.585764885E-3,6.297451258E-3
5.172314479E1,-2.275297791E-2,6.770783365E-3,2.660483122E-4
5.173308879E1,-8.749481142E-3,1.833394468E-3,1.397016764E-2
5.174303379E1,7.902804315E-3,-6.855567992E-3,1.026010931E-2
5.175297779E1,3.570017517E-3,-1.751474977E-2,1.613714576E-2
5.176292179E1,-6.318208873E-3,-1.688441992E-2,6.711434126E-3
5.177286679E1,-3.055462539E-3,-9.247371554E-3,6.651792526E-3
5.178281079E1,1.408623487E-2,-1.002622068E-2,1.505424142E-2
5.179275479E1,3.800836354E-2,-2.310030252E-2,2.360462487E-2
5.180269979E1,3.882580429E-2,-1.779366195E-2,2.501555800E-2
5.181264379E1,3.766133130E-2,-1.210812181E-2,2.817363918E-2
5.182258779E1,2.513688773E-2,-2.860750258E-3,2.753336906E-2
5.183253279E1,3.378433496E-2,8.002499342E-3,2.812744617E-2
5.184247679E1,3.819021195E-2,3.889860213E-3,2.736204565E-2
5.185242079E1,3.326919526E-2,1.727501392E-2,2.009278715E-2
5.186236579E1,3.851794839E-2,-2.201476693E-4,2.548918247E-2
5.187230979E1,4.030222625E-2,-1.863361448E-2,2.927116156E-2
5.188225379E1,4.870584458E-2,-3.252864540E-2,3.472252071E-2
5.189219879E1,5.762694150E-2,-3.642142922E-2,3.170418799E-2
5.190214279E1,4.897744775E-2,-4.086940616E-2,3.692341268E-2
5.191208679E1,6.251404434E-2,-3.919534832E-2,2.183116436E-2
5.192203179E1,5.792778075E-2,-2.672996163E-2,2.006881356E-2
5.193197579E1,5.164699405E-2,-2.542690963E-2,2.593824863E-2
5.194191979E1,5.156571776E-2,-2.121545255E-2,3.142059803E-2
5.195186479E1,4.384388477E-2,-1.957560092E-2,2.790408254E-2
5.196180879E1,3.351565540E-2,-2.116955191E-2,3.092709303E-2
5.197175279E1,2.604320616E-2,-1.122285336E-2,2.803622961E-2
5.198169779E1,1.394268572E-2,-1.459611207E-2,3.308062255E-2
5.199164179E1,1.466890991E-2,-9.871269464E-3,3.119021773E-2
5.200158579E1,1.605089933E-2,-1.227272093E-2,2.934892952E-2
5.201153079E1,2.122100741E-2,-5.509831309E-3,9.963655472E-3
5.202147479E1,2.882180303E-2,-1.454202533E-3,1.433152556E-3
5.203141879E1,3.484940529E-2,1.191954911E-3,1.954256415E-2
5.204136379E1,3.975346506E-2,1.289808065E-2,2.680948377E-2
5.205130779E1,3.075021476E-2,1.533958554E-2,2.804090738E-2
5.206125179E1,4.222829908E-2,1.314980328E-2,3.374954402E-2
5.207119679E1,4.362607598E-2,8.959980905E-3,3.553352952E-2
5.208114079E1,3.719852418E-2,1.020777673E-2,4.555741131E-2
5.209108479E1,2.824555993E-2,9.984997809E-3,3.611474276E-2
5.210102979E1,2.473547637E-2,2.331138700E-2,2.735152066E-2
5.211097379E1,3.061280519E-2,3.001024961E-2,3.221464992E-2
5.212091779E1,3.420065671E-2,2.068452537E-2,1.227798343E-2
5.213086279E1,4.201312155E-2,3.145655841E-2,1.635466218E-2
5.214080679E1,4.695197225E-2,3.045376092E-2,1.792522430E-2
5.215075079E1,4.341206789E-2,2.428553313E-2,6.328441501E-3
5.216069479E1,3.816740781E-2,2.721323401E-2,1.019578993E-2
5.217063979E1,3.839106381E-2,8.034366667E-3,2.154640496E-2
5.218058379E1,3.250087112E-2,4.874823689E-3,2.665745616E-3
5.219052779E1,3.831271112E-2,8.446303010E-4,9.226321578E-3
5.220047279E1,3.624016553E-2,-8.520855010E-3,1.200491846E-2
5.221041679E1,3.872640163E-2,-2.287255347E-2,2.134175241E-2
5.222036079E1,4.135589451E-2,-2.796723247E-2,1.698966980E-2
5.223030579E1,4.997410566E-2,-2.938488990E-2,2.337190568E-2
5.224024979E1,4.534574211E-2,-2.465624660E-2,2.152593970E-2
5.225019379E1,5.621863961E-2,-2.265591413E-2,2.543772697E-2
5.226013879E1,5.960563928E-2,-2.524944663E-2,2.610898733E-2
5.227008279E1,6.216642737E-2,-2.934951425E-2,2.484657347E-2
5.228002679E1,5.646919280E-2,-3.120191216E-2,2.436944067E-2
5.228997179E1,5.298922241E-2,-3.021577924E-2,3.897812426E-2
5.229991579E1,6.358671606E-2,-2.660307705E-2,2.608092070E-2
5.230985979E1,5.469310105E-2,-2.447293639E-2,2.713341951E-2
5.231980479E1,5.506907701E-2,-2.693227530E-2,3.739528298E-2
5.232974879E1,5.854290783E-2,-2.655308336E-2,2.025358558E-2
5.233969279E1,5.514421374E-2,-2.068540245E-2,2.055179358E-2
5.234963779E1,4.908503652E-2,-1.914700001E-2,3.118203163E-2
5.235958179E1,5.492815912E-2,-1.104217440E-2,3.052772820E-2
5.236952579E1,5.525326431E-2,-1.282031268E-2,1.588805437E-2
5.237947079E1,4.978348643E-2,-1.241393119E-2,2.843267083E-2
5.238941479E1,5.137275964E-2,-1.814098656E-3,2.141250372E-2
5.239935879E1,4.837781578E-2,-6.795634031E-3,2.080790162E-2
5.240930379E1,3.815162033E-2,3.540196717E-3,3.333673060E-2
5.241924779E1,4.321823269E-2,4.402661026E-3,3.391969800E-2
5.242919179E1,4.329775482E-2,2.089063972E-2,2.779473960E-2
5.243913679E1,4.359216213E-2,2.718955278E-2,2.244395256E-2
5.244908079E1,4.180934608E-2,2.589088619E-2,1.771063149E-2
5.245902479E1,4.411607265E-2,1.160116822E-2,2.502257466E-2
5.246896979E1,3.870915234E-2,2.177181512E-2,1.828541279E-2
5.247891379E1,4.151084572E-2,2.186975598E-2,1.587285161E-2
5.248885779E1,3.814460367E-2,1.755451083E-2,2.276847303E-2
5.249880179E1,3.961605549E-2,1.797024786E-2,2.402036190E-2
5.250874679E1,4.339511096E-2,2.348885000E-2,1.944725454E-2
5.251869079E1,3.411470264E-2,2.266790092E-2,2.526464939E-2
5.252863479E1,4.272969782E-2,1.430755198E-2,1.400583565E-2
5.253857979E1,4.660347819E-2,6.047482789E-3,2.362099707E-2
5.254852379E1,3.881615639E-2,6.722251475E-3,2.475944996E-2
5.255846779E1,3.383315921E-2,9.564583004E-3,2.525120080E-2
5.256841279E1,4.093752623E-2,-4.443883896E-3,2.722580552E-2
5.257835679E1,3.392905354E-2,6.690384150E-3,2.617038310E-2
5.258830079E1,2.413935274E-2,-1.428767145E-3,1.115531802E-2
5.259824579E1,2.111838877E-2,5.024220049E-3,1.438648939E-2
5.260818979E1,2.355258465E-2,1.201135039E-2,1.927125335E-2
5.261813379E1,1.956419885E-2,1.555037767E-2,2.850985408E-2
5.262807879E1,2.065499693E-2,1.419119239E-2,2.255855799E-2
5.263802279E1,3.206349939E-2,2.863089144E-3,1.859122217E-2
5.264796679E1,4.331208050E-2,-1.363892287E-2,2.476705134E-2
5.265791179E1,5.012613326E-2,-1.211572319E-2,3.053649902E-2
5.266785579E1,5.781171352E-2,-2.860282481E-2,3.949267924E-2
5.267779979E1,6.114228755E-2,-2.496322542E-2,3.183925867E-2
5.268774479E1,6.821040183E-2,-2.177298456E-2,2.737432480E-2
5.269768879E1,5.630167007E-2,-2.713897437E-2,1.549336731E-2
5.270763279E1,5.876276314E-2,-1.801556379E-2,1.567989349E-2
5.271757779E1,5.689691663E-2,-1.948409200E-2,1.368365407E-2
5.272752179E1,5.731411546E-2,-1.073402613E-2,2.784444094E-2
5.273746579E1,5.723780930E-2,4.122287035E-4,3.345952213E-2
5.274741079E1,4.667773783E-2,-4.296241701E-3,4.405116856E-2
5.275735479E1,4.812404662E-2,-7.150852382E-3,3.806654334E-2
5.276729879E1,4.331061870E-2,-9.045934975E-3,2.729889572E-2
5.277724379E1,3.973650813E-2,-1.379504353E-2,1.932153940E-2
5.278718779E1,4.367636204E-2,-5.474163294E-3,2.203347802E-2
5.279713179E1,5.899869829E-2,-4.250633419E-3,2.067926288E-2
5.280707579E1,5.938519925E-2,-5.314241946E-3,2.559794068E-2
5.281702079E1,5.780645102E-2,-1.198240668E-2,3.829692364E-2
5.282696479E1,6.062363952E-2,-5.048193634E-3,4.304252386E-2
5.283690879E1,5.728926480E-2,-3.731400669E-3,4.101295531E-2
5.284685379E1,4.984751344E-2,-1.536940634E-3,3.051311016E-2
5.285679779E1,4.159884632E-2,5.116313696E-3,2.132888854E-2
5.286674179E1,3.818611890E-2,1.361816525E-2,2.502257466E-2
5.287668679E1,3.195503354E-2,1.786879867E-2,1.710719883E-2
5.288663079E1,3.394074798E-2,2.082924396E-2,3.131125510E-2
5.289657479E1,3.646762222E-2,2.016500026E-2,2.669487834E-2
5.290651979E1,3.926259130E-2,2.425571233E-2,2.961673200E-2
5.291646379E1,4.766942561E-2,1.991210818E-2,1.951976001E-2
5.292640779E1,3.858402193E-2,8.397478759E-3,7.325976491E-3
5.293635279E1,3.137820572E-2,6.876325607E-4,1.184528947E-2
5.294629679E1,2.436359346E-2,5.512462556E-3,2.176918387E-3
5.295624079E1,3.086540490E-2,-4.005050361E-3,1.346321404E-2
5.296618579E1,3.735522956E-2,-1.121262074E-2,1.551032424E-2
5.297612979E1,3.917225182E-2,-8.979276717E-3,9.504064322E-3
5.298607379E1,3.762420148E-2,-1.606171668E-2,1.214408219E-2
5.299601879E1,4.780157268E-2,-2.008518577E-2,3.149017990E-2
5.300596279E1,3.982480109E-2,-1.307086587E-2,3.118904829E-2
5.301590679E1,3.793878168E-2,-2.234688878E-2,2.951206684E-2
5.302585179E1,3.916845113E-2,-1.654908210E-2,1.972031951E-2
5.303579579E1,3.058152258E-2,-8.197796345E-4,2.779357016E-2
5.304573979E1,3.043768108E-2,-2.983834147E-3,2.335260987E-2
5.305568379E1,2.009571075E-2,-6.880711019E-3,2.516290784E-2
5.306562879E1,1.357226461E-2,-4.192453623E-3,2.509800375E-2
5.307557279E1,2.445364058E-2,-9.542655945E-3,2.065528929E-2
5.308551679E1,3.256460577E-2,5.218639970E-4,3.015759945E-2
5.309546179E1,2.591866046E-2,1.446308792E-3,2.730415821E-2
5.310540579E1,2.108359784E-2,-1.154854327E-2,2.701179743E-2
5.311534979E1,2.503251493E-2,-5.811839998E-3,1.733699441E-2
5.312529479E1,1.667742848E-2,-2.557864487E-3,1.700604200E-2
5.313523879E1,1.390409410E-2,-3.249590099E-3,2.404959798E-2
5.314518279E1,2.307515949E-2,-1.593366265E-4,2.365257204E-2
5.315512779E1,2.576487869E-2,8.133476973E-3,1.653943419E-2
