time,seconds_elapsed,dBFS
1686445535292000000,0.055,-30.86814308166504
1686445535392000000,0.155,-34.14109802246094
1686445535493000000,0.256,-33.47279739379883
1686445535610000000,0.372999755859375,-33.22075653076172
1686445535710000000,0.473000244140625,-34.167903900146484
1686445535810000000,0.572999755859375,-36.66071319580078
1686445535910000000,0.673000244140625,-39.62139892578125
1686445536009000000,0.772,-42.569847106933594
1686445536109000000,0.872,-43.04119110107422
1686445536209000000,0.972,-43.692256927490234
1686445536309000000,1.072,-43.000144958496094
1686445536409000000,1.172,-42.1746940612793
1686445536509000000,1.272,-44.31837463378906
1686445536609000000,1.372,-35.168643951416016
1686445536709000000,1.472,-38.6364860534668
1686445536809000000,1.572,-41.73251724243164
1686445536909000000,1.672,-42.631351470947266
1686445537009000000,1.772,-36.76786804199219
1686445537109000000,1.872,-39.745853424072266
1686445537209000000,1.972,-42.369415283203125
1686445537310000000,2.073000244140625,-45.03891372680664
1686445537410000000,2.172999755859375,-47.33009719848633
1686445537510000000,2.273000244140625,-44.61130905151367
1686445537626000000,2.388999755859375,-29.562143325805664
1686445537743000000,2.506,-32.51533126831055
1686445537843000000,2.606,-34.67767333984375
1686445537943000000,2.706,-37.04214096069336
1686445538043000000,2.806,-40.111473083496094
1686445538143000000,2.906,-37.62187957763672
1686445538243000000,3.006,-34.63113784790039
1686445538343000000,3.106,-37.1240234375
1686445538442000000,3.204999755859375,-38.79509353637695
1686445538542000000,3.305000244140625,-41.556427001953125
1686445538643000000,3.406,-43.93733215332031
1686445538742000000,3.505000244140625,-46.267059326171875
1686445538843000000,3.606,-46.58467483520508
1686445538943000000,3.706,-45.56007385253906
1686445539043000000,3.806,-47.50284194946289
1686445539143000000,3.906,-38.854530334472656
1686445539259000000,4.022,-29.707338333129883
1686445539376000000,4.139,-32.971527099609375
1686445539476000000,4.239,-36.069637298583984
1686445539576000000,4.339,-39.34840774536133
1686445539676000000,4.439,-41.86277389526367
1686445539776000000,4.539,-42.85296630859375
1686445539876000000,4.639,-35.58749008178711
1686445539976000000,4.739,-38.50951385498047
1686445540076000000,4.839,-41.312538146972656
1686445540176000000,4.939,-44.7422981262207
1686445540275000000,5.038,-47.40581130981445
1686445540376000000,5.139,-35.214637756347656
1686445540476000000,5.239,-37.700714111328125
1686445540576000000,5.339,-41.109474182128906
1686445540676000000,5.439,-43.75652313232422
1686445540776000000,5.539,-44.82648849487305
1686445540876000000,5.639,-35.18730545043945
1686445540976000000,5.739,-38.77099609375
1686445541092000000,5.855,-41.59427261352539
1686445541209000000,5.972,-37.82020950317383
1686445541309000000,6.072,-39.75252151489258
1686445541409000000,6.172,-42.952117919921875
1686445541509000000,6.272,-44.1648063659668
1686445541609000000,6.372,-44.324073791503906
1686445541709000000,6.472,-43.56731033325195
1686445541809000000,6.572,-43.60226058959961
1686445541909000000,6.672,-40.43636703491211
1686445542009000000,6.772,-42.35602951049805
1686445542109000000,6.872,-45.3275146484375
1686445542209000000,6.972,-46.97038269042969
1686445542309000000,7.072,-47.42949676513672
1686445542409000000,7.172,-47.271278381347656
1686445542509000000,7.272,-48.38463592529297
1686445542609000000,7.372,-49.84849548339844
1686445542709000000,7.472,-48.338287353515625
1686445542809000000,7.572,-45.0474967956543
1686445542909000000,7.672,-36.8046760559082
1686445543009000000,7.772,-35.887229919433594
1686445543125000000,7.888,-39.62331008911133
1686445543225000000,7.988,-43.082061767578125
1686445543342000000,8.105000244140625,-45.3962287902832
1686445543442000000,8.204999755859374,-47.55952072143555
1686445543542000000,8.305000244140626,-33.706050872802734
1686445543642000000,8.404999755859375,-36.380393981933594
1686445543742000000,8.505000244140625,-38.95721435546875
1686445543842000000,8.604999755859374,-41.263084411621094
1686445543942000000,8.705000244140624,-43.556007385253906
1686445544041000000,8.804,-44.97466278076172
1686445544141000000,8.904,-46.146034240722656
1686445544242000000,9.004999755859375,-47.71228790283203
1686445544341000000,9.104,-49.55226516723633
1686445544442000000,9.204999755859374,-49.17020797729492
1686445544542000000,9.305000244140626,-43.89324951171875
1686445544642000000,9.404999755859375,-46.25069808959961
1686445544758000000,9.521000244140625,-47.82737731933594
1686445544858000000,9.620999755859375,-49.1748161315918
1686445544958000000,9.721000244140624,-48.77704620361328
1686445545058000000,9.820999755859376,-44.670379638671875
1686445545158000000,9.921000244140625,-37.008888244628906
1686445545258000000,10.020999755859375,-40.1017951965332
1686445545358000000,10.121000244140625,-43.52159118652344
1686445545458000000,10.220999755859374,-46.46936798095703
1686445545558000000,10.321000244140626,-47.9669189453125
1686445545658000000,10.420999755859375,-47.46997833251953
1686445545758000000,10.521000244140625,-26.76789093017578
1686445545858000000,10.620999755859375,-28.52840232849121
1686445545958000000,10.721000244140624,-32.285648345947266
1686445546058000000,10.820999755859376,-35.622352600097656
1686445546158000000,10.921000244140625,-32.52154541015625
1686445546258000000,11.020999755859375,-35.915523529052734
1686445546357000000,11.12,-36.84247589111328
1686445546457000000,11.22,-30.393978118896484
1686445546557000000,11.32,-32.74360656738281
1686445546657000000,11.42,-35.637855529785156
1686445546757000000,11.52,-37.83913040161133
1686445546857000000,11.62,-39.60236358642578
1686445546957000000,11.72,-37.472782135009766
1686445547057000000,11.82,-36.7404899597168
1686445547157000000,11.92,-39.598087310791016
1686445547274000000,12.036999755859375,-37.44212341308594
1686445547374000000,12.137000244140625,-39.97802734375
1686445547474000000,12.236999755859374,-43.796913146972656
