time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1686428459600216800,0.109216796875,2.8093923340575957,0.009859196624693284,-0.9394332702388604,0.12966427515098602,-0.13721837494266317,-0.3139092709659613,0.6274568256211422
1686428459610163000,0.119162841796875,2.8140474306341092,0.02508761553882376,-0.9396269792779761,0.16032681216078853,-0.1302679556899837,-0.3154395061826718,0.626427980964493
1686428459620108800,0.12910888671875,2.8187068876261363,0.03862625558154769,-0.9399973555927003,0.1869145112255803,-0.12411049999370988,-0.3154514682743677,0.6229816122374714
1686428459630054000,0.139053955078125,2.8232561243724215,0.049593452221857105,-0.9406094627838635,0.20764725703116493,-0.11910152657671412,-0.3140210372505678,0.6174145839957311
1686428459639999700,0.148999755859375,2.8269866270903994,0.058239752047180654,-0.9414518766995819,0.2233441635924354,-0.11544669540200254,-0.31136564014507717,0.6099474156850248
1686428459649945900,0.15894580078125,2.8290241466129564,0.06571221067594585,-0.9424558176088416,0.23671472029936866,-0.11314811662168854,-0.30766300979536243,0.6004904134135772
1686428459659892000,0.16889208984375,2.8288695918188065,0.07372953311790513,-0.9435165287143387,0.25148404929190676,-0.11190964887085769,-0.30301303313154115,0.5887158572431004
1686428459669837000,0.178837158203125,2.826919699394025,0.08363895647259813,-0.9445311334589735,0.2702996990777569,-0.11119977737376735,-0.29748978647476715,0.5744527529295842
1686428459679783000,0.188782958984375,2.8247151494474214,0.09540737240958887,-0.9454973043273791,0.29259454790601397,-0.11042223843588328,-0.2911000342061179,0.5578912912905495
1686428459689729000,0.19872900390625,2.8232776581658703,0.10778853336409429,-0.946427501721462,0.3155687754446689,-0.10947813118326855,-0.2840268671460665,0.5398655897818577
1686428459699673900,0.208673828125,2.8213751663239646,0.11922692944092238,-0.9474210697819629,0.33626115155484243,-0.1094121751858233,-0.27605652636148464,0.5201309605616329
1686428459709620000,0.218619873046875,2.818657340262277,0.12900839059469224,-0.9485876118486428,0.3532086907801495,-0.11060654680149594,-0.2670290430083056,0.4984475281941709
1686428459719565800,0.22856591796875,2.816932626956159,0.13726009292152852,-0.9499718029945197,0.36634180506606573,-0.11209813513273313,-0.257191227227845,0.47560414653359373
1686428459729512000,0.238511962890625,2.817917685757969,0.1446975754922937,-0.9515530456191734,0.37689447325504516,-0.11280357742102091,-0.24674856111200683,0.4521982410167011
1686428459739456800,0.248456787109375,2.8221638156100526,0.15246205527182025,-0.9532271521455146,0.3871888912878027,-0.11216738023646387,-0.23565183360840405,0.42800535883067026
1686428459749403000,0.25840283203125,2.828353457026568,0.16220836365864197,-0.9546738890299237,0.40096449373912013,-0.11048491556768872,-0.22378412071810322,0.402194377831563
1686428459759349000,0.268348876953125,2.8342964597676277,0.17443051218602992,-0.9555460562661362,0.4198313891668538,-0.10869986681519854,-0.21140028785898435,0.3747976956237978
1686428459769295000,0.278295166015625,2.839054769358429,0.18868599640380118,-0.9556714413722533,0.44321673825967245,-0.10733871691773195,-0.19891761108038686,0.34659061198356567
1686428459779240000,0.288239990234375,2.843163846875886,0.20474917675093096,-0.9549787833787676,0.4706452790487547,-0.10620762913512702,-0.18658304705950102,0.31821729327892256
1686428459789186000,0.29818603515625,2.8472332029615046,0.22207603966163944,-0.9535145010566414,0.5009440287237671,-0.10514890946811357,-0.1744592982158962,0.29004655371496924
1686428459799132000,0.3081318359375,2.851301368199431,0.23937773609572888,-0.9515079512321662,0.5315124571557699,-0.10434774352224474,-0.16261096636725253,0.262498426856444
1686428459809077000,0.318076904296875,2.8552538938755174,0.25572227761961175,-0.94920546613028,0.560444500537859,-0.10398407175157866,-0.15100516615137438,0.23566306131726072
1686428459819022800,0.32802294921875,2.8586762003783077,0.2721048935846472,-0.9463511814627049,0.5899029513561229,-0.10406342498629872,-0.1398185662626964,0.20953244760639358
1686428459828969000,0.337968994140625,2.860872256452092,0.29020685750421,-0.9423579155757578,0.6236499163124632,-0.10457477864564788,-0.12963688977024207,0.1846800795183758
1686428459838914800,0.347914794921875,2.86107283679462,0.3108002108728019,-0.9368095397164843,0.6635172512172524,-0.10574319894926909,-0.12087026182840972,0.16143509968664005
1686428459848860000,0.35785986328125,2.8584464205952136,0.3342080524718913,-0.929359612431887,0.7103852502460195,-0.10791684781905082,-0.11379704653293195,0.13983870813643587
1686428459858806000,0.367805908203125,2.8530079297479616,0.36032144598977034,-0.9198046786358562,0.7641941974935169,-0.11104098199040596,-0.10861739274758159,0.12008105366189673
1686428459868752100,0.377752197265625,2.8453180225468246,0.38879479830479036,-0.9080335501761406,0.8244766345503959,-0.1146752385325678,-0.10565626770158974,0.1028900416951251
1686428459878698000,0.387697998046875,2.8355977510286574,0.41913024052862213,-0.8939923357053073,0.8905163468560017,-0.1184988665157392,-0.10519298098153539,0.08886744513641749
1686428459888643000,0.39764306640625,2.82305534943064,0.45099764878231335,-0.8775080143077673,0.9619622109791577,-0.12278228042643972,-0.10726336968419552,0.07757768435698548
1686428459898589000,0.4075888671875,2.8063621115155635,0.4837833020986169,-0.8585129191053404,1.0377501029579919,-0.12828079965036923,-0.11159475521431655,0.06754220271359652
1686428459908535000,0.41753515625,2.7847853044629445,0.5163199107556897,-0.8373579854060458,1.1153131927124633,-0.13574196998872673,-0.11755627050565194,0.056731226059862847
1686428459918480000,0.42747998046875,2.759136617700207,0.5472210131013887,-0.8148581900599892,1.1911029483918807,-0.14543748924550973,-0.12411055096249123,0.043105445083369935
1686428459928426000,0.437426025390625,2.7321360664902996,0.5753950782206511,-0.7921193712642847,1.2615069152741478,-0.1571389520345662,-0.12951725937835087,0.02435470854033518
