time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1686427923467615700,0.12461572265625,-2.5315963995105384,-0.0705792348589001,0.9157145532289466,-0.032418103747157985,-0.28345310489904313,0.2759343494004968,0.5768257102820193
1686427923477561900,0.134561767578125,-2.524903966370923,-0.07413652433572208,0.9147988448264887,-0.02600113471135368,-0.28749879870718187,0.273845540435662,0.5747863579100649
1686427923487507000,0.1445068359375,-2.5184536496946897,-0.0781767853278769,0.9137836980461735,-0.01860173475023279,-0.29152959916190807,0.27184243898848415,0.5732817806322814
1686427923497453000,0.154453125,-2.512339516562517,-0.082502843644473,0.9126770188130089,-0.010675352114438813,-0.29543347951927845,0.27006095346411985,0.5724642422663977
1686427923507399000,0.16439892578125,-2.506414867120425,-0.08674235887487206,0.9114921122359786,-0.003087325850990357,-0.29916301803942896,0.2686248933449011,0.5723382594138449
1686427923517345000,0.174344970703125,-2.50036282160935,-0.0905143195538943,0.9102450914282251,0.003280014371410852,-0.30275500487944046,0.26758244956218524,0.5727420468358598
1686427923527289900,0.184289794921875,-2.494005040591272,-0.09396895379560462,0.9089063476201236,0.00871059115205578,-0.3063333457083895,0.26686897661440084,0.5736358033610062
1686427923537236000,0.194236083984375,-2.48810068141142,-0.09759079304691211,0.90753235382543,0.014485778794995336,-0.3097250429964584,0.2663296006229837,0.5750277568852138
1686427923547181800,0.204181884765625,-2.4850577215826273,-0.10193716274320563,0.9062989142733994,0.022251792932545523,-0.3120248419534685,0.26621709390046966,0.5777713328672329
1686427923557128000,0.2141279296875,-2.4842762741816333,-0.1070378235614993,0.9051010657760652,0.031879544537045286,-0.3134945188529148,0.2665636761240922,0.5819400414933471
1686427923567072800,0.22407275390625,-2.48380810783642,-0.11326768877589066,0.9036884613419502,0.04388115787459997,-0.3151221284685475,0.2668629115188351,0.5868108193660565
1686427923577019000,0.234018798828125,-2.4828981197694886,-0.12038155108527213,0.9020263624696608,0.057684322818721635,-0.3171963116053837,0.2669141688888274,0.5918489052651137
1686427923586964700,0.24396484375,-2.4811625397927655,-0.12790122588311584,0.9001679200644471,0.07229018894749537,-0.31977258355327115,0.26661669645780994,0.5965578501483774
1686427923596910800,0.253910888671875,-2.4790496282871364,-0.13583311686876645,0.8982527365861828,0.08808606211229295,-0.32271519640905644,0.2656053792231693,0.6002300652040623
1686427923606856000,0.26385595703125,-2.4766975961995747,-0.14418227115222557,0.8963178149281126,0.10520329430831521,-0.3259722009710721,0.2637574499341624,0.602640531299177
1686427923616802000,0.273802001953125,-2.4744181956978393,-0.15205209303706335,0.8944717090471126,0.12152831687347158,-0.3290966993421931,0.2617171700685962,0.6044102328931248
1686427923626748000,0.283747802734375,-2.4722431046989044,-0.1587915501377202,0.8928009849319738,0.13547954662246706,-0.33185810310542935,0.2599266725720148,0.605919472515048
1686427923636694000,0.293694091796875,-2.470156877899795,-0.16443362837855371,0.8913766599565165,0.14725044115888536,-0.3342990547944566,0.25817312589490193,0.6067480853577932
1686427923646639000,0.30363916015625,-2.468080691160997,-0.169286663915535,0.8902249729677114,0.15769286104077312,-0.3365728147086914,0.2560474067068936,0.6063040416634355
1686427923656585200,0.313585205078125,-2.4657336063650352,-0.17382501775572623,0.8892985863747167,0.16797849516162133,-0.33895494606049104,0.25306598169140926,0.6040010311062427
1686427923666531000,0.323531005859375,-2.4628151812742556,-0.17838411905556809,0.8885377568112799,0.17891139673848674,-0.34166981107963634,0.24888046491378987,0.5994353001964355
1686427923676477200,0.333477294921875,-2.4594197990655173,-0.18307371647705115,0.8878969628183478,0.19070098447704958,-0.3446767948980947,0.2435586905145509,0.5928326681050551
1686427923686422000,0.343422119140625,-2.4554922997886655,-0.18779292603529166,0.8873023400680603,0.20291531534680582,-0.3479219215848512,0.23744202925950708,0.5848091853007682
1686427923696368000,0.3533681640625,-2.4512722022407973,-0.19228806683913266,0.886754422745388,0.21483717470629993,-0.3511983118666377,0.23097938101063262,0.5760390554381013
1686427923706314000,0.36331396484375,-2.4473350316008062,-0.1963073251278556,0.8863337557366244,0.2258795033811439,-0.3541824645596299,0.2245679735709182,0.5670446400462787
1686427923716260000,0.373260009765625,-2.4436626229092187,-0.1997858414240764,0.8860374844913917,0.23582434717218712,-0.3568657320775525,0.21833459623859133,0.5580095336455166
1686427923726205200,0.383205078125,-2.4408012500172394,-0.2027239360122802,0.8859864089989763,0.24488195686879266,-0.3590362202503181,0.21218873209018296,0.5486819872010672
1686427923736151300,0.3931513671875,-2.4388038921480586,-0.2054733930240253,0.8861418452699422,0.25392659845639043,-0.3607631971083736,0.2058718467887206,0.5388133067562109
1686427923746097200,0.40309716796875,-2.437656317222034,-0.20840593736583699,0.8864202706694034,0.26379024237193016,-0.3621305646194842,0.19921752402307158,0.5283641270581508
1686427923756042200,0.413042236328125,-2.4372685046640696,-0.21132716122552653,0.8868610747941654,0.27402756938501904,-0.3631195367868343,0.19225651651324732,0.5172407088217846
1686427923765988000,0.422988037109375,-2.4377592881192562,-0.21375965499375443,0.8875902560928891,0.28355023397185464,-0.36356670075740094,0.18522856913522256,0.5055011020329767
1686427923775934200,0.432934326171875,-2.439701288702192,-0.21589309446700639,0.8886183804435805,0.2927605964091452,-0.3632629807261806,0.1782906553781938,0.4935062231527875
1686427923785880000,0.442880126953125,-2.4430820383916427,-0.2176372648247797,0.8899767183130963,0.3014509396372628,-0.3621919856258268,0.17144211332610482,0.4811646773216359
