"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.659679690E-1,-3.457479858E1,2.000799894E0,-3.819820023E1
8.759679690E-1,-3.519699860E1,3.452600002E0,-3.742959976E1
8.859679690E-1,-3.575819778E1,4.770199776E0,-3.658779907E1
8.959679690E-1,-3.607539749E1,5.672999859E0,-3.602659988E1
9.059679690E-1,-3.656340027E1,6.441599846E0,-3.546540070E1
9.159679690E-1,-3.839339828E1,6.905200005E0,-3.679520035E1
9.259679690E-1,-3.906439972E1,7.417599678E0,-3.594120026E1
9.359679690E-1,-3.985739899E1,7.759199619E0,-3.494079971E1
9.459679690E-1,-4.066259766E1,8.125200272E0,-3.375740051E1
9.559679690E-1,-4.167519760E1,8.466799736E0,-3.237879944E1
9.659679690E-1,-4.276099777E1,8.857199669E0,-3.084159851E1
9.759679690E-1,-4.384679794E1,9.235400200E0,-2.907259941E1
9.859679690E-1,-4.474959946E1,9.528200150E0,-2.726700020E1
9.959679690E-1,-4.557920074E1,9.723400116E0,-2.569319916E1
1.005967969E0,-4.623799896E1,9.784399986E0,-2.429019928E1
1.015967969E0,-4.673819733E1,9.698999405E0,-2.319219971E1
1.025967969E0,-4.729940033E1,9.503799438E0,-2.183799934E1
1.035967969E0,-4.777519989E1,9.235400200E0,-2.059359932E1
1.045967969E0,-4.820219803E1,8.893799782E0,-1.947119904E1
1.055967969E0,-4.860479736E1,8.539999962E0,-1.855620003E1
1.065967969E0,-4.890979767E1,8.247200012E0,-1.789739990E1
1.075967969E0,-4.916600037E1,7.966599941E0,-1.721419907E1
1.085967969E0,-4.932460022E1,7.844599724E0,-1.666519928E1
1.095967969E0,-4.944659805E1,7.722599983E0,-1.610400009E1
1.105967969E0,-4.943439865E1,7.673799992E0,-1.610400009E1
1.115967969E0,-4.938559723E1,7.698199749E0,-1.623819923E1
1.125967969E0,-4.932460022E1,7.905600071E0,-1.634799957E1
1.135967969E0,-4.917819977E1,8.161799431E0,-1.643339920E1
1.145967969E0,-4.906839752E1,8.430199623E0,-1.650659943E1
1.155967969E0,-4.898299789E1,8.832799911E0,-1.664080048E1
1.165967969E0,-4.888539886E1,9.235400200E0,-1.664080048E1
1.175967969E0,-4.884880066E1,9.674599648E0,-1.661639977E1
1.185967969E0,-4.881219864E1,1.011380005E1,-1.644560051E1
1.195967969E0,-4.882439804E1,1.049199963E1,-1.606739998E1
1.205967969E0,-4.879999924E1,1.077260017E1,-1.570139980E1
1.215967969E0,-4.884880066E1,1.104099941E1,-1.527439976E1
1.225967969E0,-4.893420029E1,1.126060009E1,-1.485960007E1
1.235967969E0,-4.901959991E1,1.141919994E1,-1.426179981E1
1.245967969E0,-4.922699738E1,1.154119968E1,-1.366399956E1
1.255967969E0,-4.932460022E1,1.167539978E1,-1.305399990E1
1.265967969E0,-4.938559723E1,1.184619999E1,-1.250500011E1
1.275967969E0,-4.940999985E1,1.210239983E1,-1.204139996E1
1.285967969E0,-4.945879745E1,1.237080002E1,-1.157779980E1
1.295967969E0,-4.955640030E1,1.257819939E1,-1.097999954E1
1.305967969E0,-4.959299850E1,1.289540005E1,-1.026019955E1
1.315967969E0,-4.958079910E1,1.320039940E1,-9.576999664E0
1.325967969E0,-4.959299850E1,1.356639957E1,-8.759599686E0
1.335967969E0,-4.962960052E1,1.396899986E1,-7.905600071E0
1.345967969E0,-4.969059753E1,1.424959946E1,-6.856400013E0
1.355967969E0,-4.972719955E1,1.460339928E1,-5.880399704E0
1.365967969E0,-4.962960052E1,1.505480003E1,-4.916599751E0
1.375967969E0,-4.947100067E1,1.561599922E1,-4.099199772E0
1.385967969E0,-4.933679962E1,1.609179878E1,-3.489199877E0
1.395967969E0,-4.920259857E1,1.660420036E1,-2.952399969E0
1.405967969E0,-4.882439804E1,1.726300049E1,-2.610800028E0
1.415967969E0,-4.876339722E1,1.604299927E1,4.025999904E-1
1.425967969E0,-4.840959930E1,1.688479996E1,4.757999778E-1
1.435967969E0,-4.800699997E1,1.765340042E1,5.489999652E-1
1.445967969E0,-4.761660004E1,1.839760017E1,5.489999652E-1
1.455967969E0,-4.727499771E1,1.909300041E1,3.659999967E-1
1.465967969E0,-4.683580017E1,1.987380028E1,2.805999815E-1
1.475967969E0,-4.643320084E1,2.066679955E1,1.219999939E-1
1.485967969E0,-4.616479874E1,2.121579933E1,-8.540000021E-2
1.495967969E0,-4.593299866E1,2.172819901E1,-3.294000030E-1
1.505967969E0,-4.568899918E1,2.206979942E1,-6.100000143E-1
1.515967969E0,-4.557920074E1,2.233819962E1,-8.295999765E-1
1.525967969E0,-4.556699753E1,2.254559898E1,-1.097999930E0
1.535967969E0,-4.550600052E1,2.261879921E1,-1.232200027E0
1.545967969E0,-4.559140015E1,2.263099861E1,-1.402999997E0
1.555967969E0,-4.562799835E1,2.252120018E1,-1.561599970E0
1.565967969E0,-4.573780060E1,2.241139984E1,-1.829999924E0
1.575967969E0,-4.582320023E1,2.233819962E1,-2.147199869E0
1.585967969E0,-4.579879761E1,2.237479973E1,-2.452199936E0
1.595967969E0,-4.573780060E1,2.247239876E1,-2.805999994E0
1.605967969E0,-4.555479813E1,2.252120018E1,-3.257400036E0
1.615967969E0,-4.542060089E1,2.267980003E1,-3.745399952E0
1.625967969E0,-4.521319962E1,2.285059929E1,-4.416399956E0
1.635967969E0,-4.503020096E1,2.310680008E1,-5.050799847E0
1.645967969E0,-4.465200043E1,2.339959908E1,-5.685199738E0
1.655967969E0,-4.431039810E1,2.365579987E1,-6.331799984E0
1.665967969E0,-4.393219757E1,2.385099983E1,-7.137000084E0
1.675967969E0,-4.359059906E1,2.410719872E1,-7.966599941E0
1.685967969E0,-4.320019913E1,2.441219902E1,-8.710800171E0
1.695967969E0,-4.272439957E1,2.475379944E1,-9.540399551E0
1.705967969E0,-4.218759918E1,2.519299889E1,-1.022359943E1
1.715967969E0,-4.173619843E1,2.555900002E1,-1.090679932E1
1.725967969E0,-4.135799789E1,2.598600006E1,-1.135820007E1
1.735967969E0,-4.095539856E1,2.640079880E1,-1.174860001E1
1.745967969E0,-4.072359848E1,2.679119873E1,-1.180959988E1
1.755967969E0,-4.044300079E1,2.716939926E1,-1.179739952E1
1.765967969E0,-4.019899750E1,2.757199860E1,-1.174860001E1
1.775967969E0,-4.006480026E1,2.795019913E1,-1.156559944E1
1.785967969E0,-3.994279861E1,2.818199921E1,-1.134599972E1
1.795967969E0,-3.973539734E1,2.849919891E1,-1.126060009E1
1.805967969E0,-3.957679749E1,2.874320030E1,-1.116300011E1
1.815967969E0,-3.936940002E1,2.899939919E1,-1.108979988E1
1.825967969E0,-3.905220032E1,2.931659889E1,-1.116300011E1
1.835967969E0,-3.873500061E1,2.964599991E1,-1.126060009E1
1.845967969E0,-3.838119888E1,2.990219879E1,-1.148019981E1
1.855967969E0,-3.792979813E1,3.017059898E1,-1.184619999E1
1.865967969E0,-3.736859894E1,3.054879951E1,-1.221220016E1
1.875967969E0,-3.669759750E1,3.103679848E1,-1.267579937E1
1.885967969E0,-3.580699921E1,3.159799957E1,-1.331019974E1
1.895967969E0,-3.491640091E1,3.226900101E1,-1.377379990E1
1.905967969E0,-3.395259857E1,3.291559982E1,-1.423740005E1
1.915967969E0,-3.284239960E1,3.356219864E1,-1.481079960E1
1.925967969E0,-3.167119980E1,3.431859970E1,-1.517679977E1
1.935967969E0,-2.992659950E1,3.734420013E1,-1.832439995E1
1.945967969E0,-2.876759911E1,3.808839798E1,-1.859280014E1
1.955967969E0,-2.774279976E1,3.866180038E1,-1.866600037E1
1.965967969E0,-2.666919899E1,3.927180099E1,-1.880019951E1
1.975967969E0,-2.558339882E1,3.977199936E1,-1.906859970E1
1.985967969E0,-2.449759865E1,4.019899750E1,-1.941020012E1
1.995967969E0,-2.350939941E1,4.060160065E1,-1.971520042E1
2.005967969E0,-2.244799995E1,4.105299759E1,-1.988599968E1
2.015967969E0,-2.144759941E1,4.156539917E1,-1.984939957E1
2.025967969E0,-2.056920052E1,4.200460052E1,-1.967860031E1
2.035967969E0,-1.970299911E1,4.256579971E1,-1.932480049E1
2.045967969E0,-1.916619873E1,4.304159927E1,-1.849519920E1
2.055967969E0,-1.872699928E1,4.354179764E1,-1.748259926E1
2.065967969E0,-1.836100006E1,4.409079742E1,-1.617720032E1
2.075967969E0,-1.810479927E1,4.461539841E1,-1.451799965E1
2.085967969E0,-1.797060013E1,4.506679916E1,-1.282219982E1
2.095967969E0,-1.783639908E1,4.539619827E1,-1.112639999E1
2.105967969E0,-1.761680031E1,4.577439880E1,-9.503799438E0
2.115967969E0,-1.744599915E1,4.599399948E1,-7.893399715E0
2.125967969E0,-1.711660004E1,4.626239777E1,-6.404999733E0
2.135967969E0,-1.677499962E1,4.651860046E1,-4.940999985E0
2.145967969E0,-1.643339920E1,4.672599792E1,-3.684399843E0
2.155967969E0,-1.606739998E1,4.693339920E1,-2.488800049E0
2.165967969E0,-1.582339954E1,4.703099823E1,-1.427399993E0
2.175967969E0,-1.557940006E1,4.717739868E1,-2.561999857E-1
2.185967969E0,-1.545739937E1,4.717739868E1,9.759999514E-1
2.195967969E0,-1.523779964E1,4.721400070E1,2.232599974E0
2.205967969E0,-1.510359955E1,4.714080048E1,3.476999998E0
2.215967969E0,-1.449359989E1,4.718959808E1,6.343999863E0
2.225967969E0,-1.424959946E1,4.707979965E1,8.137399673E0
2.235967969E0,-1.390799999E1,4.688459778E1,9.942999840E0
2.245967969E0,-1.350539970E1,4.666500092E1,1.174860001E1
2.255967969E0,-1.312720013E1,4.632339859E1,1.337119961E1
2.265967969E0,-1.272459984E1,4.601839828E1,1.518900013E1
2.275967969E0,-1.233419991E1,4.566460037E1,1.678719902E1
2.285967969E0,-1.194379997E1,4.528639984E1,1.842199898E1
2.295967969E0,-1.171199989E1,4.494479752E1,1.959319878E1
2.305967969E0,-1.148019981E1,4.454219818E1,2.076440048E1
2.315967969E0,-1.138259983E1,4.415179825E1,2.175259972E1
2.325967969E0,-1.133379936E1,4.378580093E1,2.260659981E1
2.335967969E0,-1.122399998E1,4.350519943E1,2.343619919E1
2.345967969E0,-1.112639999E1,4.318799973E1,2.405839920E1
2.355967969E0,-1.115079975E1,4.289519882E1,2.463179970E1
2.365967969E0,-1.115079975E1,4.260239792E1,2.513199997E1
2.375967969E0,-1.112639999E1,4.237059784E1,2.555900002E1
2.385967969E0,-1.117519951E1,4.216320038E1,2.586400032E1
2.395967969E0,-1.123619938E1,4.199239731E1,2.607139969E1
2.405967969E0,-1.134599972E1,4.183379745E1,2.622999954E1
2.415967969E0,-1.152899933E1,4.166299820E1,2.632759857E1
2.425967969E0,-1.172420025E1,4.161420059E1,2.638859940E1
2.435967969E0,-1.195599937E1,4.154100037E1,2.640079880E1
2.445967969E0,-1.224879932E1,4.152880096E1,2.635199928E1
2.455967969E0,-1.256599998E1,4.149219894E1,2.625440025E1
2.465967969E0,-1.291979980E1,4.145560074E1,2.618120003E1
2.475967969E0,-1.329799938E1,4.139459991E1,2.608359909E1
2.485967969E0,-1.365180016E1,4.133359909E1,2.609580040E1
2.495967969E0,-1.388359928E1,4.128479767E1,2.609580040E1
2.505967969E0,-1.416419983E1,4.116279984E1,2.607139969E1
2.515967969E0,-1.424959946E1,4.106520081E1,2.619339943E1
2.525967969E0,-1.427400017E1,4.090660095E1,2.632759857E1
2.535967969E0,-1.429839993E1,4.071139908E1,2.653499985E1
2.545967969E0,-1.427400017E1,4.049179840E1,2.677899933E1
2.555967969E0,-1.424959946E1,4.024779892E1,2.710840034E1
2.565967969E0,-1.413980007E1,3.999160004E1,2.746220016E1
2.575967969E0,-1.413980007E1,3.967440033E1,2.786479950E1
2.585967969E0,-1.407880020E1,3.939379883E1,2.831620026E1
2.595967969E0,-1.405439949E1,3.911320114E1,2.867000008E1
2.605967969E0,-1.406659985E1,3.891799927E1,2.902379990E1
2.615967969E0,-1.409099960E1,3.873500061E1,2.932880020E1
2.625967969E0,-1.411539936E1,3.860079956E1,2.945079994E1
2.635967969E0,-1.413980007E1,3.858860016E1,2.943859863E1
2.645967969E0,-1.422519970E1,3.868619919E1,2.914579964E1
2.655967969E0,-1.431059933E1,3.885699844E1,2.870660019E1
2.665967969E0,-1.426179981E1,3.907659912E1,2.823079872E1
2.675967969E0,-1.412759972E1,3.934499741E1,2.766959953E1
2.685967969E0,-1.399339962E1,3.967440033E1,2.715719986E1
2.695967969E0,-1.382259941E1,4.005260086E1,2.652279854E1
2.705967969E0,-1.371280003E1,4.043079758E1,2.580299950E1
2.715967969E0,-1.367619991E1,4.084560013E1,2.497340012E1
2.725967969E0,-1.377379990E1,4.121159744E1,2.411940002E1
2.735967969E0,-1.388359928E1,4.161420059E1,2.314340019E1
2.745967969E0,-1.415199947E1,4.201679993E1,2.209420013E1
2.755967969E0,-1.463999939E1,4.235839844E1,2.102059937E1
2.765967969E0,-1.507919979E1,4.263899994E1,1.981279945E1
2.775967969E0,-1.565259933E1,4.296839905E1,1.862940025E1
2.785967969E0,-1.611619949E1,4.329779816E1,1.749480057E1
2.795967969E0,-1.650659943E1,4.348080063E1,1.657979965E1
2.805967969E0,-1.678719902E1,4.367599869E1,1.557940006E1
2.815967969E0,-1.709219933E1,4.383459854E1,1.474979973E1
2.825967969E0,-1.742160034E1,4.399319839E1,1.383479977E1
2.835967969E0,-1.764119911E1,4.415179825E1,1.300519943E1
2.845967969E0,-1.800720024E1,4.432259750E1,1.210239983E1
2.855967969E0,-1.828779984E1,4.440800095E1,1.111419964E1
2.865967969E0,-1.856839943E1,4.448119736E1,9.894199371E0
2.875967969E0,-1.888559914E1,4.457880020E1,8.722999573E0
2.885967969E0,-1.914179993E1,4.468859863E1,7.685999870E0
2.895967969E0,-1.933699989E1,4.478619766E1,6.441599846E0
2.905967969E0,-1.953219986E1,4.477399826E1,5.160599709E0
2.915967969E0,-1.971520042E1,4.484719849E1,3.879599810E0
2.925967969E0,-1.983720016E1,4.488380051E1,2.537600040E0
2.935967969E0,-1.984939957E1,4.494479752E1,1.463999987E0
2.945967969E0,-1.995919991E1,4.494479752E1,5.123999715E-1
2.955967969E0,-1.995919991E1,4.490819931E1,-7.441999912E-1
2.965967969E0,-1.991040039E1,4.487159729E1,-1.878799915E0
2.975967969E0,-1.998359871E1,4.477399826E1,-2.940199852E0
2.985967969E0,-1.989819908E1,4.477399826E1,-4.086999893E0
2.995967969E0,-1.987380028E1,4.467639923E1,-5.233799934E0
3.005967969E0,-1.981279945E1,4.455439758E1,-6.343999863E0
3.015967969E0,-1.982499886E1,4.438359833E1,-7.490799904E0
3.025967969E0,-1.980060005E1,4.423719788E1,-8.661999702E0
3.035967969E0,-1.972739983E1,4.415179825E1,-9.442799568E0
3.045967969E0,-1.980060005E1,4.405419922E1,-1.022359943E1
3.055967969E0,-1.973959923E1,4.395660019E1,-1.087020016E1
3.065967969E0,-1.981279945E1,4.379800034E1,-1.135820007E1
3.075967969E0,-1.983720016E1,4.365159988E1,-1.198040009E1
3.085967969E0,-1.987380028E1,4.351739883E1,-1.251719952E1
3.095967969E0,-1.987380028E1,4.340760040E1,-1.305399990E1
3.105967969E0,-1.986159897E1,4.329779816E1,-1.343219948E1
3.115967969E0,-1.978839874E1,4.320019913E1,-1.400559998E1
3.125967969E0,-1.969079971E1,4.311479950E1,-1.453020000E1
3.135967969E0,-1.956879997E1,4.302939987E1,-1.492059994E1
3.145967969E0,-1.937360001E1,4.294400024E1,-1.534759998E1
3.155967969E0,-1.931259918E1,4.295619965E1,-1.546959972E1
3.165967969E0,-1.915399933E1,4.294400024E1,-1.559159946E1
3.175967969E0,-1.903199959E1,4.296839905E1,-1.560379982E1
3.185967969E0,-1.893440056E1,4.302939987E1,-1.543299961E1
3.195967969E0,-1.894659996E1,4.311479950E1,-1.496939945E1
3.205967969E0,-1.886120033E1,4.323679733E1,-1.450579929E1
3.215967969E0,-1.886120033E1,4.343199921E1,-1.392019939E1
3.225967969E0,-1.883679962E1,4.366379929E1,-1.312720013E1
3.235967969E0,-1.862940025E1,4.389559937E1,-1.229759979E1
3.245967969E0,-1.838539886E1,4.420059967E1,-1.096780014E1
3.255967969E0,-1.805599976E1,4.461539841E1,-9.381799698E0
3.265967969E0,-1.760459900E1,4.498139954E1,-7.844599724E0
3.275967969E0,-1.714099884E1,4.533519745E1,-6.282999992E0
3.285967969E0,-1.660420036E1,4.562799835E1,-4.526199818E0
3.295967969E0,-1.601860046E1,4.579879761E1,-2.671799898E0
3.305967969E0,-1.539639950E1,4.606719971E1,-9.027999640E-1
3.315967969E0,-1.493279934E1,4.620140076E1,8.783999681E-1
3.325967969E0,-1.453020000E1,4.626239777E1,2.476599932E0
3.335967969E0,-1.424959946E1,4.621360016E1,3.818599939E0
3.345967969E0,-1.402999973E1,4.614039993E1,5.282599926E0
3.355967969E0,-1.372499943E1,4.604280090E1,6.490399837E0
3.365967969E0,-1.356639957E1,4.583539963E1,7.832399845E0
3.375967969E0,-1.340779972E1,4.567679977E1,9.101200104E0
3.385967969E0,-1.331019974E1,4.539619827E1,1.051639938E1
3.395967969E0,-1.309060001E1,4.518880081E1,1.193159962E1
3.405967969E0,-1.298079967E1,4.495700073E1,1.317599964E1
3.415967969E0,-1.262699986E1,4.461539841E1,1.463999939E1
3.425967969E0,-1.223659992E1,4.421279907E1,1.596980000E1
3.435967969E0,-1.191940022E1,4.382239914E1,1.756799889E1
3.445967969E0,-1.152899933E1,4.345639801E1,1.889780045E1
3.455967969E0,-1.124839973E1,4.299279785E1,2.020319939E1
3.465967969E0,-1.096780014E1,4.252919769E1,2.138660049E1
3.475967969E0,-1.078479958E1,4.193140030E1,2.249679947E1
3.485967969E0,-1.051639938E1,4.143119812E1,2.363139915E1
3.495967969E0,-1.029679966E1,4.097979736E1,2.460739899E1
3.505967969E0,-1.013819981E1,4.058939743E1,2.544919968E1
3.515967969E0,-1.000399971E1,4.021120071E1,2.615679932E1
3.525967969E0,-9.942999840E0,3.985739899E1,2.676679993E1
3.535967969E0,-9.906399727E0,3.956459808E1,2.721819878E1
3.545967969E0,-9.857600212E0,3.933279800E1,2.760859871E1
3.555967969E0,-9.821000099E0,3.930839920E1,2.787699890E1
3.565967969E0,-9.894199371E0,3.914979935E1,2.787699890E1
3.575967969E0,-1.007719994E1,3.911320114E1,2.781599998E1
3.585967969E0,-1.041879940E1,3.911320114E1,2.764519882E1
3.595967969E0,-1.078479958E1,3.911320114E1,2.718159866E1
3.605967969E0,-1.119960022E1,3.922299957E1,2.674239922E1
3.615967969E0,-1.149240017E1,3.935720062E1,2.615679932E1
3.625967969E0,-1.193159962E1,3.952799988E1,2.559560013E1
3.635967969E0,-1.244399929E1,3.960120010E1,2.507099915E1
3.645967969E0,-1.294419956E1,3.973539734E1,2.471719933E1
3.655967969E0,-1.343219948E1,3.982080078E1,2.436339951E1
3.665967969E0,-1.372499943E1,3.985739899E1,2.405839920E1
3.675967969E0,-1.395679951E1,3.990620041E1,2.404619980E1
3.685967969E0,-1.411539936E1,3.984519958E1,2.409499931E1
3.695967969E0,-1.427400017E1,3.975979996E1,2.441219902E1
3.705967969E0,-1.435939980E1,3.956459808E1,2.468059921E1
3.715967969E0,-1.434719944E1,3.947919846E1,2.497340012E1
3.725967969E0,-1.424959946E1,3.934499741E1,2.518079948E1
3.735967969E0,-1.424959946E1,3.927180099E1,2.538819885E1
3.745967969E0,-1.433500004E1,3.918639755E1,2.561999893E1
3.755967969E0,-1.450579929E1,3.907659912E1,2.572979927E1
3.765967969E0,-1.466440010E1,3.900339890E1,2.580299950E1
3.775967969E0,-1.483519936E1,3.896680069E1,2.565659904E1
3.785967969E0,-1.496939945E1,3.902779770E1,2.561999893E1
3.795967969E0,-1.506699944E1,3.899119949E1,2.554679871E1
3.805967969E0,-1.521339989E1,3.891799927E1,2.561999893E1
3.815967969E0,-1.535979939E1,3.880820084E1,2.547360039E1
3.825967969E0,-1.553059959E1,3.873500061E1,2.551019859E1
3.835967969E0,-1.559159946E1,3.877159882E1,2.531499863E1
3.845967969E0,-1.571360016E1,3.880820084E1,2.505879974E1
3.855967969E0,-1.572579956E1,3.891799927E1,2.481480026E1
3.865967969E0,-1.567700005E1,3.902779770E1,2.444879913E1
3.875967969E0,-1.564039993E1,3.919860077E1,2.397299957E1
3.885967969E0,-1.565259933E1,3.955239868E1,2.344840050E1
3.895967969E0,-1.554279995E1,3.997940063E1,2.282620049E1
3.905967969E0,-1.542079926E1,4.043079758E1,2.197220039E1
3.915967969E0,-1.535979939E1,4.080899811E1,2.120359993E1
3.925967969E0,-1.545739937E1,4.122380066E1,2.028859901E1
3.935967969E0,-1.572579956E1,4.157759857E1,1.939799881E1
3.945967969E0,-1.609179878E1,4.191920090E1,1.849519920E1
3.955967969E0,-1.656760025E1,4.224860001E1,1.756799889E1
3.965967969E0,-1.703120041E1,4.240719986E1,1.632359886E1
3.975967969E0,-1.754360008E1,4.250479889E1,1.537199974E1
3.985967969E0,-1.801939964E1,4.261459732E1,1.450579929E1
3.995967969E0,-1.855620003E1,4.265119934E1,1.373719978E1
4.005967969E0,-1.894659996E1,4.268779755E1,1.287099934E1
4.015967969E0,-1.938579941E1,4.271220016E1,1.199259949E1
4.025967969E0,-1.970299911E1,4.273659897E1,1.112639999E1
4.035967969E0,-1.999580002E1,4.278540039E1,1.024800014E1
4.045967969E0,-2.023979950E1,4.287080002E1,9.528200150E0
4.055967969E0,-2.036179924E1,4.296839905E1,8.369199753E0
4.065967969E0,-2.058139992E1,4.302939987E1,7.173599720E0
4.075967969E0,-2.073999977E1,4.310260010E1,5.990200043E0
4.085967969E0,-2.082539940E1,4.317580032E1,5.014199734E0
4.095967969E0,-2.075219917E1,4.329779816E1,3.903999805E0
4.105967969E0,-2.080099869E1,4.337099838E1,2.671799898E0
4.115967969E0,-2.081320000E1,4.335879898E1,1.585999966E0
4.125967969E0,-2.080099869E1,4.332220078E1,4.147999883E-1
4.135967969E0,-2.083759880E1,4.329779816E1,-5.245999694E-1
4.145967969E0,-2.083759880E1,4.329779816E1,-1.476199985E0
4.155967969E0,-2.078879929E1,4.330999756E1,-2.549799919E0
4.165967969E0,-2.080099869E1,4.328559875E1,-3.562399864E0
4.175967969E0,-2.084980011E1,4.321239853E1,-4.623799801E0
4.185967969E0,-2.088640022E1,4.310260010E1,-5.502200127E0
4.195967969E0,-2.087419891E1,4.306599808E1,-6.502599716E0
4.205967969E0,-2.087419891E1,4.302939987E1,-7.454199791E0
4.215967969E0,-2.087419891E1,4.295619965E1,-8.186200142E0
4.225967969E0,-2.083759880E1,4.278540039E1,-9.076799393E0
4.235967969E0,-2.078879929E1,4.268779755E1,-9.857600212E0
