"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.353477669E2,2.043480635E0,6.759057522E0,1.715605974E0
1.353577109E2,2.482942820E0,6.787898064E0,4.637758255E0
1.353676539E2,1.852819085E0,5.899494648E0,4.536060810E0
1.353775979E2,8.307023644E-1,5.002550125E0,3.648160934E0
1.353875419E2,1.318556219E-1,3.302144766E0,2.945887327E0
1.353974859E2,1.320066214E0,-5.434576035E0,1.726736188E0
1.354074299E2,1.335486770E0,-8.846153259E0,4.097370803E-1
1.354173729E2,5.087159276E-1,-4.419240952E0,-2.616862953E-1
1.354273169E2,-7.621510625E-1,-6.819086671E-1,-5.808507204E-1
1.354372609E2,-1.803675056E0,7.487646341E-1,-9.544448256E-1
1.354472049E2,-2.279092550E0,8.847444057E-1,-1.144949198E0
1.354571479E2,-2.310992718E0,7.245033383E-1,-1.209603786E0
1.354670919E2,-2.022048712E0,3.304969370E-1,-1.187901735E0
1.354770359E2,-1.583300591E0,-1.837480068E-1,-1.094656944E0
1.354869799E2,-1.230259180E0,-6.874780059E-1,-9.251620173E-1
1.354969239E2,-1.052024245E0,-1.112761140E0,-6.776406765E-1
1.355068669E2,-9.869815111E-1,-1.461921215E0,-4.074974358E-1
1.355168109E2,-9.664106965E-1,-1.709133029E0,-1.858108491E-1
1.355267549E2,-9.455738068E-1,-1.832567573E0,-3.444978595E-2
1.355366989E2,-9.079592824E-1,-1.792175412E0,3.919620439E-2
1.355466419E2,-8.546605706E-1,-1.587778091E0,4.046979174E-2
1.355565859E2,-8.215902448E-1,-1.293661475E0,-7.404522505E-3
1.355665299E2,-8.147820830E-1,-9.767728448E-1,-6.909654289E-2
1.355764739E2,-7.877126932E-1,-7.183306217E-1,-1.070822775E-1
1.355864169E2,-7.107105255E-1,-5.453572273E-1,-8.659708500E-2
1.355963609E2,-4.739147127E-1,-2.086623013E-1,6.169073284E-3
1.356063049E2,8.834523708E-2,6.582549214E-1,1.308210492E-1
1.356162489E2,1.149812102E0,1.961223722E0,2.939692140E-1
1.356261929E2,2.589441538E0,3.358277798E0,5.385592580E-1
1.356361359E2,4.435412884E0,4.267673016E0,3.192908466E-1
1.356460799E2,6.364415646E0,4.585453987E0,-2.128343433E-1
1.356560239E2,5.998719215E0,4.547344685E0,-5.357370377E-1
1.356659679E2,1.565119863E0,6.148470879E0,-2.173602104E0
1.356759119E2,-2.182564259E0,9.238123298E-1,-3.548346281E0
1.356858549E2,-4.222985744E0,-3.506842375E0,-2.953563690E0
1.356957989E2,-5.043488979E0,-3.894841194E0,-1.625228405E0
1.357057429E2,-4.776504993E0,-3.034421921E0,-6.162879467E-1
1.357156869E2,-4.026765823E0,-2.556936264E0,2.001618594E-1
1.357256299E2,-3.130587578E0,-2.398959637E0,6.399778724E-1
1.357355739E2,-1.464851975E0,-2.248837233E0,7.417902350E-1
1.357455179E2,3.719064593E-1,-1.630923629E0,6.978954077E-1
1.357554619E2,1.554519415E0,-9.476329684E-1,8.020763993E-1
1.357654059E2,2.103261709E0,-8.573918939E-1,9.702159762E-1
1.357753489E2,2.176565886E0,-1.134557724E0,1.115213156E0
1.357852929E2,1.856627226E0,-1.190309882E0,1.268395066E0
1.357952369E2,1.353393078E0,-1.052577853E0,1.524273992E0
1.358051809E2,8.022465110E-1,-8.398442864E-1,1.723132014E0
1.358151239E2,2.761877477E-1,-5.462952256E-1,1.736678958E0
1.358250679E2,-1.799688488E-1,-1.630769819E-1,1.604383945E0
1.358350119E2,-5.366002321E-1,2.964509428E-1,1.401928544E0
1.358449559E2,-7.611911297E-1,7.861613631E-1,1.186529279E0
1.358548989E2,-8.547863364E-1,1.233500481E0,9.896950126E-1
1.358648429E2,-8.206201196E-1,1.565830827E0,8.323434591E-1
1.358747869E2,-7.112296820E-1,1.753193259E0,7.035894394E-1
1.358847309E2,-5.726181269E-1,1.802827239E0,5.887205601E-1
1.358946749E2,-3.914427757E-1,1.731016636E0,4.763439298E-1
1.359046179E2,-1.331532449E-1,1.473233342E0,3.397733569E-1
1.359145619E2,3.144951165E-1,9.198713303E-1,3.335031494E-2
1.359245059E2,1.267453194E0,-2.732443511E-1,-1.277931213E0
1.359344499E2,2.627533913E0,-2.912687540E0,-3.140525579E0
1.359443929E2,3.359069347E0,-5.244271278E0,-4.720777988E0
1.359543369E2,1.779909611E0,-3.862188101E0,-5.252445698E0
1.359642809E2,-3.726399541E-1,-4.038856030E-1,-3.834231615E0
1.359742249E2,-3.959814906E-1,1.706276059E0,-2.344107151E0
1.359841689E2,8.826837540E-1,3.012798071E0,-1.408218861E0
1.359941119E2,2.328114271E0,4.122992039E0,-6.374409795E-1
1.360040559E2,2.896369457E0,4.888481140E0,8.622674942E-1
1.360139999E2,2.635503054E0,6.133533001E0,3.463569641E0
1.360239439E2,1.631809592E0,6.125099182E0,3.920724154E0
1.360338869E2,2.855272591E-1,5.326861382E0,3.237697840E0
1.360438309E2,-9.479761124E-1,3.529430151E0,2.456630707E0
1.360537749E2,-1.394183993E0,-1.503805161E0,1.446579099E0
1.360637189E2,-8.216154575E-1,-8.878822327E0,1.874209642E-1
1.360736629E2,-6.506876945E-1,-6.096864223E0,-1.978601366E-1
1.360836059E2,-8.668292165E-1,-1.569036365E0,-4.604198337E-1
1.360935499E2,-1.000982523E0,1.200827956E0,-9.045933485E-1
1.361034939E2,-8.278104663E-1,2.106679916E0,-1.251919866E0
1.361134379E2,-5.452077985E-1,1.872189522E0,-1.344465494E0
1.361233809E2,-5.111640096E-1,8.998613358E-1,-1.286204338E0
1.361333249E2,-7.862104774E-1,-2.134262323E-1,-1.084515691E0
1.361432689E2,-1.125763655E0,-1.031798959E0,-7.919640541E-1
1.361532129E2,-1.395019889E0,-1.628067136E0,-4.817790091E-1
1.361631569E2,-1.574703932E0,-2.040282726E0,-2.012512833E-1
1.361730999E2,-1.673456788E0,-2.271126747E0,1.447061542E-2
1.361830439E2,-1.721414685E0,-2.330445290E0,1.608752012E-1
1.361929879E2,-1.754730582E0,-2.189175129E0,2.581716478E-1
1.362029319E2,-1.773133636E0,-1.914414167E0,3.263338208E-1
1.362128749E2,-1.749198794E0,-1.681470156E0,3.715202212E-1
1.362228189E2,-1.639203548E0,-1.498696566E0,4.125699401E-1
1.362327629E2,-1.466835260E0,-1.288055658E0,4.646254182E-1
1.362427069E2,-1.133161068E0,-8.316559196E-1,5.345044732E-1
1.362526509E2,-2.537352443E-1,3.434367776E-1,6.233570576E-1
1.362625939E2,1.326842546E0,2.303146124E0,8.365520835E-1
1.362725379E2,3.362607241E0,4.576990128E0,1.226961851E0
1.362824815E2,5.249316216E0,5.767621517E0,1.091382384E0
1.362924255E2,7.210092545E0,5.720772266E0,7.079980373E-1
1.363023685E2,7.441563129E0,4.178435802E0,6.077853590E-2
1.363123125E2,4.110387802E0,4.235228539E0,-1.743582368E0
1.363222565E2,-8.310557343E-3,2.151474953E0,-4.184253693E0
1.363322005E2,-2.593716860E0,-3.689588785E0,-4.667589188E0
1.363421435E2,-4.479890823E0,-5.440312862E0,-3.399783611E0
1.363520875E2,-5.062579632E0,-4.518716335E0,-1.929035902E0
1.363620315E2,-4.579527378E0,-3.126034975E0,-8.790257573E-1
1.363719755E2,-3.730770588E0,-2.130855799E0,2.464179322E-2
1.363819195E2,-3.068259954E0,-1.156007409E0,6.515778899E-1
1.363918625E2,-2.421717405E0,-2.464987189E-1,9.970417619E-1
1.364018065E2,-7.682922482E-1,3.069636524E-1,1.033807278E0
1.364117505E2,9.990807772E-1,3.093021810E-1,1.028603554E0
1.364216945E2,1.922549844E0,-1.748668998E-1,1.191175461E0
1.364316375E2,2.127322912E0,-6.515839100E-1,1.352901220E0
1.364415815E2,1.816968918E0,-7.071048617E-1,1.508134484E0
1.364515255E2,1.153420687E0,-5.180094838E-1,1.624062657E0
1.364614695E2,3.486357331E-1,-2.778426111E-1,1.632064462E0
1.364714135E2,-3.901837468E-1,-7.524289936E-2,1.510450959E0
1.364813565E2,-9.283441305E-1,2.335964590E-1,1.343100190E0
1.364913005E2,-1.208819747E0,6.071647406E-1,1.175409436E0
1.365012445E2,-1.267045379E0,9.842343330E-1,1.012236357E0
1.365111885E2,-1.098730683E0,1.380884051E0,8.803064823E-1
1.365211315E2,-7.775442600E-1,1.717787027E0,7.904393077E-1
1.365310755E2,-4.352124631E-1,1.807570457E0,7.397116423E-1
1.365410195E2,-1.222249791E-1,1.648228526E0,7.135756016E-1
1.365509635E2,1.895379722E-1,1.327111483E0,6.789976954E-1
1.365609075E2,5.548779964E-1,7.506219149E-1,6.144631505E-1
1.365708505E2,9.719095826E-1,-2.452759594E-1,4.578951597E-1
1.365807945E2,1.694031835E0,-1.585328221E0,1.458161324E-1
1.365907385E2,2.649656296E0,-3.314488888E0,-6.654871702E-1
1.366006825E2,3.251516342E0,-5.214703560E0,-2.396238565E0
1.366106255E2,2.346587420E0,-5.030514717E0,-4.014075756E0
1.366205695E2,4.735279977E-1,-2.664515018E0,-3.859032154E0
1.366305135E2,1.419026703E-1,-1.405034214E-1,-2.751944542E0
1.366404575E2,1.326457143E0,2.260470629E0,-1.847004056E0
1.366504015E2,2.508890629E0,4.645909786E0,-9.351462126E-1
1.366603445E2,2.765048742E0,6.137804508E0,7.782589197E-1
1.366702885E2,2.303994656E0,6.531433582E0,2.869876862E0
1.366802325E2,1.278954983E0,6.216187954E0,3.056970835E0
1.366901765E2,5.386593938E-2,5.171189785E0,2.486939430E0
1.367001195E2,-8.563284278E-1,2.962874651E0,1.804714799E0
1.367100635E2,-4.243972600E-1,-6.217447758E0,6.620622873E-1
1.367200075E2,-3.989314735E-1,-8.652270317E0,-1.977855861E-1
1.367299515E2,-7.368541360E-1,-4.017322540E0,-1.903774738E-1
1.367398955E2,-1.261591792E0,-5.558017492E-1,-2.555360496E-1
1.367498385E2,-1.529157519E0,9.401767850E-1,-5.974510312E-1
1.367597825E2,-1.531829357E0,1.263993263E0,-8.610857129E-1
1.367697265E2,-1.392842174E0,9.954146743E-1,-9.308906198E-1
1.367796705E2,-1.165776372E0,3.628439605E-1,-9.073938727E-1
1.367896135E2,-9.784354568E-1,-3.329020739E-1,-7.816577554E-1
1.367995575E2,-9.108383060E-1,-9.416874051E-1,-6.078444719E-1
1.368095015E2,-9.556552768E-1,-1.469239593E0,-3.973274529E-1
1.368194455E2,-1.052563787E0,-1.846053481E0,-1.793756634E-1
1.368293885E2,-1.155813694E0,-2.073047876E0,6.716981530E-3
1.368393325E2,-1.216295242E0,-2.137879610E0,1.460262537E-1
1.368492765E2,-1.242897630E0,-2.043301344E0,2.373585701E-1
1.368592205E2,-1.241979837E0,-1.849720359E0,2.722822726E-1
1.368691645E2,-1.209625363E0,-1.647254944E0,2.738879025E-1
1.368791075E2,-1.118921161E0,-1.447725534E0,2.736474574E-1
1.368890515E2,-9.433895946E-1,-1.233759761E0,2.907859683E-1
1.368989955E2,-5.999261737E-1,-8.783812523E-1,3.572660089E-1
1.369089395E2,2.001310885E-1,1.776822209E-1,4.810609221E-1
1.369188825E2,1.629973769E0,2.080086470E0,7.075477839E-1
1.369288265E2,3.475396156E0,4.080849171E0,1.036563754E0
1.369387705E2,5.388343811E0,5.223992825E0,8.604632020E-1
1.369487145E2,7.434270859E0,4.961568356E0,4.021284282E-1
1.369586585E2,6.263467789E0,3.603981256E0,-5.279390216E-1
1.369686015E2,8.374094963E-2,3.281972170E0,-2.241987228E0
1.369785455E2,-3.855027676E0,-2.524941921E0,-2.838942051E0
1.369884895E2,-5.207062721E0,-4.063579082E0,-1.914135814E0
1.369984335E2,-5.339642525E0,-3.320329666E0,-1.119454861E0
1.370083765E2,-4.852863312E0,-2.471374512E0,-5.093547702E-1
1.370183205E2,-4.195679188E0,-2.161641836E0,1.392919719E-1
1.370282645E2,-3.539669514E0,-2.151868820E0,5.447303057E-1
1.370382085E2,-2.271427155E0,-1.948867917E0,6.834776998E-1
1.370481525E2,-6.226004958E-1,-1.456918120E0,6.611313820E-1
1.370580955E2,7.567873597E-1,-1.029231668E0,6.224821210E-1
1.370680395E2,1.619274735E0,-9.170998335E-1,7.471921444E-1
1.370779835E2,1.993747711E0,-1.276956677E0,8.478416204E-1
1.370879275E2,1.929167628E0,-1.496802807E0,9.555395842E-1
1.370978705E2,1.609209061E0,-1.413861394E0,1.140440106E0
1.371078145E2,1.092157602E0,-1.140760541E0,1.270673752E0
1.371177585E2,4.693977237E-1,-7.585330606E-1,1.197903156E0
1.371277025E2,-1.430422217E-1,-2.605349720E-1,9.647125602E-1
1.371376465E2,-6.014260650E-1,4.035598934E-1,6.765170097E-1
1.371475895E2,-8.378724456E-1,1.171448112E0,3.932752013E-1
1.371575335E2,-8.134002090E-1,1.964850307E0,1.681264341E-1
1.371674775E2,-5.679350495E-1,2.680961609E0,1.430171635E-2
1.371774215E2,-2.392924428E-1,3.212382793E0,-5.720441043E-2
1.371873645E2,6.442935765E-2,3.475089550E0,-8.052278310E-2
1.371973085E2,3.261272609E-1,3.480170965E0,-6.666603684E-2
1.372072525E2,6.000877619E-1,3.296361685E0,-3.773931041E-2
1.372171965E2,9.613537192E-1,2.833051682E0,-2.869142033E-2
1.372271405E2,1.679363489E0,1.670424342E0,-1.682543755E-1
1.372370835E2,2.991638422E0,-1.096395969E0,-1.025415897E0
1.372470275E2,3.992421865E0,-5.034739494E0,-2.695491314E0
1.372569715E2,3.173213720E0,-7.255002022E0,-4.295015335E0
1.372669155E2,4.832510948E-1,-4.875182152E0,-4.410173893E0
1.372768585E2,-2.683108151E-1,-1.098891258E0,-2.898421764E0
1.372868025E2,6.652152538E-1,2.012399673E0,-1.363485217E0
1.372967465E2,1.648581266E0,4.076302052E0,-4.387142137E-3
1.373066905E2,1.904679894E0,5.473640919E0,2.248878002E0
1.373166335E2,1.641831994E0,6.917285919E0,3.882329702E0
1.373265775E2,6.523097754E-1,6.913273335E0,3.568106413E0
1.373365215E2,-3.796108365E-1,5.943901062E0,2.801817417E0
1.373464655E2,-1.133630753E0,4.064993858E0,2.008848906E0
1.373564095E2,-1.080367491E-1,-6.375592232E0,8.063029051E-1
1.373663525E2,2.947682440E-1,-9.163249969E0,-1.554345936E-1
1.373762965E2,4.697715119E-2,-4.712913036E0,-2.818391919E-1
1.373862405E2,-6.785243750E-1,-1.128484249E0,-5.242302418E-1
1.373961845E2,-1.226232648E0,5.525965095E-1,-9.866649508E-1
1.374061275E2,-1.326038361E0,1.193173885E0,-1.334074378E0
1.374160715E2,-1.184280992E0,1.274445891E0,-1.461008906E0
1.374260155E2,-9.766269326E-1,8.634322882E-1,-1.428449631E0
1.374359595E2,-8.626857996E-1,1.533135176E-1,-1.297119379E0
1.374459035E2,-8.654184937E-1,-5.761657357E-1,-1.053890109E0
1.374558465E2,-9.215673804E-1,-1.136330962E0,-7.595369220E-1
1.374657905E2,-1.025023460E0,-1.543847322E0,-4.496680200E-1
1.374757345E2,-1.131602883E0,-1.820729733E0,-1.815210730E-1
1.374856785E2,-1.219444275E0,-1.945360541E0,7.098912261E-3
1.374956215E2,-1.296826601E0,-1.861918569E0,1.405659765E-1
1.375055655E2,-1.331329703E0,-1.605844498E0,2.463909537E-1
1.375155095E2,-1.298132658E0,-1.384669662E0,3.488060534E-1
1.375254535E2,-1.198843598E0,-1.281833768E0,4.603632092E-1
1.375353975E2,-1.014902592E0,-1.163254261E0,5.972738266E-1
1.375453405E2,-5.778678060E-1,-6.205122471E-1,7.558799386E-1
1.375552845E2,4.157339036E-1,9.890969396E-1,9.767015576E-1
1.375652285E2,2.021830082E0,3.520667791E0,1.357844949E0
1.375751725E2,3.975207567E0,5.800089359E0,1.659439325E0
1.375851155E2,6.068535805E0,5.959896564E0,1.375531673E0
1.375950595E2,6.505579472E0,4.087178230E0,2.526476383E-1
1.376050035E2,1.327311754E0,3.843995333E0,-2.601358891E0
1.376149475E2,-3.189915419E0,-3.618189991E-1,-3.792251348E0
1.376248905E2,-4.976079941E0,-3.839459419E0,-3.093088627E0
1.376348345E2,-5.393185616E0,-4.009925365E0,-1.979936361E0
1.376447785E2,-5.198727131E0,-2.986092329E0,-1.070101023E0
1.376547225E2,-4.783524990E0,-2.090131521E0,-1.718757451E-1
1.376646665E2,-3.911225796E0,-1.570885658E0,3.449138403E-1
1.376746095E2,-1.912026644E0,-8.863907456E-1,5.150572658E-1
1.376845535E2,-3.910217881E-1,-3.160753548E-1,6.061972976E-1
1.376944975E2,6.167304516E-1,8.478803188E-2,6.486169696E-1
1.377044415E2,1.286714673E0,1.592177898E-1,6.812620163E-1
1.377143845E2,1.608274579E0,-1.391577721E-1,8.198292255E-1
1.377243285E2,1.498609066E0,-4.396786988E-1,1.037096262E0
1.377342725E2,1.099600077E0,-4.029502869E-1,1.295848966E0
1.377442165E2,5.715219378E-1,-1.457890719E-1,1.474968195E0
1.377541605E2,5.507262051E-2,1.381377727E-1,1.482303858E0
1.377641035E2,-3.000591099E-1,4.438904822E-1,1.327615976E0
1.377740475E2,-5.151029229E-1,8.507918119E-1,1.113338709E0
1.377839915E2,-5.900514722E-1,1.240846395E0,9.203593731E-1
1.377939355E2,-5.437262654E-1,1.601979256E0,7.717663050E-1
1.378038785E2,-3.956094682E-1,1.895609260E0,6.629958749E-1
1.378138225E2,-1.872534007E-1,1.995290160E0,6.050792933E-1
1.378237665E2,5.737390742E-2,1.833215714E0,5.831910372E-1
1.378337105E2,3.158801198E-1,1.490509629E0,5.864702463E-1
1.378436545E2,6.236477494E-1,9.745537043E-1,5.953217745E-1
1.378535975E2,9.996659756E-1,2.290136516E-1,5.797621012E-1
1.378635415E2,1.615701318E0,-8.064678907E-1,4.224521220E-1
1.378734855E2,2.474575520E0,-2.488730669E0,-7.443680614E-2
1.378834295E2,3.111257792E0,-4.456321716E0,-1.641789198E0
1.378933725E2,2.578409433E0,-5.214403629E0,-3.557232380E0
1.379033165E2,6.431425214E-1,-3.065278292E0,-4.320856571E0
1.379132605E2,-1.322586834E-1,-8.197064996E-1,-3.675682783E0
1.379232045E2,6.120013595E-1,8.633100986E-1,-2.776721716E0
1.379331485E2,1.836824775E0,3.512892962E0,-1.441155076E0
1.379430915E2,2.962820292E0,6.285804272E0,1.937537432E0
1.379530355E2,2.905454159E0,7.581664085E0,4.584249973E0
1.379629795E2,1.838446379E0,6.941320419E0,4.146689415E0
1.379729235E2,7.624076009E-1,5.282643795E0,2.794293642E0
1.379828665E2,4.696801305E-1,1.377169847E0,1.816106677E0
1.379928105E2,1.067047596E0,-8.013922691E0,7.520555854E-1
1.380027545E2,5.658465624E-1,-1.009155655E1,-7.141807675E-2
1.380126985E2,-4.465161264E-1,-4.384701729E0,-2.050210387E-1
1.380226425E2,-1.393152475E0,-6.797046661E-1,-2.588259280E-1
1.380325855E2,-1.899465799E0,3.158164918E-1,-6.923628449E-1
1.380425295E2,-1.928978682E0,4.402859807E-1,-9.223515987E-1
1.380524735E2,-1.600291014E0,3.780789375E-1,-9.231725931E-1
1.380624175E2,-1.150221586E0,1.772563457E-1,-8.642376065E-1
1.380723605E2,-8.480619192E-1,-1.616981924E-1,-7.311800122E-1
1.380823045E2,-7.777054906E-1,-5.378925800E-1,-5.265434980E-1
1.380922485E2,-8.266983032E-1,-9.080756903E-1,-2.973035872E-1
1.381021925E2,-9.418062568E-1,-1.178910613E0,-8.249407262E-2
1.381121355E2,-1.067279577E0,-1.324745178E0,9.884388745E-2
1.381220795E2,-1.153968930E0,-1.326715589E0,2.382542491E-1
1.381320235E2,-1.179138184E0,-1.169391990E0,3.391088843E-1
1.381419675E2,-1.148099303E0,-9.404045343E-1,4.094259143E-1
1.381519115E2,-1.083250761E0,-7.649736404E-1,4.625537992E-1
1.381618545E2,-1.006506443E0,-6.715784669E-1,4.957524836E-1
1.381717985E2,-9.104661345E-1,-5.912589431E-1,5.302468538E-1
1.381817425E2,-6.508409977E-1,-3.719327450E-1,6.089587212E-1
1.381916865E2,1.056388021E-1,3.399908543E-1,8.163428307E-1
1.382016295E2,1.459508181E0,1.727448225E0,1.227843881E0
1.382115735E2,3.529428482E0,3.449195147E0,1.592396021E0
1.382215175E2,6.016745567E0,3.278739691E0,1.237546563E0
1.382314615E2,6.972918034E0,1.170919538E0,-1.491257846E-1
1.382414055E2,1.675373912E0,2.385665417E0,-2.992671013E0
1.382513485E2,-4.016116619E0,9.267787933E-1,-3.598985434E0
1.382612925E2,-5.923228264E0,-1.939471245E0,-2.474837542E0
1.382712365E2,-5.937574387E0,-2.443831205E0,-1.336163163E0
1.382811810E2,-5.326132774E0,-2.055946112E0,-5.556488633E-1
1.382911240E2,-4.466989040E0,-1.888160110E0,1.695986390E-1
1.383010680E2,-2.811077595E0,-2.425257444E0,5.630433559E-1
1.383110120E2,-1.462075830E0,-2.026462078E0,7.819191217E-1
1.383209560E2,-6.275189519E-1,-1.008414626E0,7.775595784E-1
1.383309000E2,-2.913497854E-3,-3.762585819E-1,6.797995567E-1
1.383408430E2,5.143197775E-1,-3.829843700E-1,5.034437180E-1
1.383507870E2,8.856596947E-1,-7.761573195E-1,5.034552217E-1
1.383607310E2,9.565293789E-1,-1.111792445E0,6.616949439E-1
1.383706750E2,7.521588802E-1,-1.213366151E0,8.579006791E-1
1.383806180E2,3.754025996E-1,-1.066422224E0,9.717124701E-1
1.383905620E2,2.531646937E-2,-8.102352619E-1,9.263440371E-1
1.384005060E2,-1.942119002E-1,-3.620876074E-1,7.289915681E-1
1.384104500E2,-2.829561830E-1,3.181715012E-1,4.865591228E-1
1.384203940E2,-2.325747758E-1,1.086818695E0,2.721349597E-1
1.384303370E2,-8.383608609E-2,1.740957499E0,1.219110563E-1
1.384402810E2,1.274122447E-1,2.169543028E0,3.440890834E-2
1.384502250E2,3.470174968E-1,2.347882509E0,2.063484862E-4
1.384601690E2,5.640584826E-1,2.297119856E0,1.142784394E-2
1.384701120E2,7.882365584E-1,2.028379440E0,5.570185184E-2
1.384800560E2,1.035230637E0,1.526763678E0,1.099863946E-1
1.384900000E2,1.288355947E0,7.345274687E-1,1.269216239E-1
1.384999440E2,1.693265438E0,-3.428628445E-1,-9.754370153E-2
1.385098870E2,2.398994446E0,-2.420833349E0,-1.231846929E0
1.385198310E2,2.917875767E0,-4.978737354E0,-2.945858240E0
1.385297750E2,1.711729527E0,-4.997890472E0,-4.380174160E0
1.385397190E2,-5.086272955E-1,-2.848917484E0,-4.299687862E0
1.385496630E2,-6.046930552E-1,-1.194314718E0,-3.324079037E0
1.385596060E2,7.663787007E-1,9.817417264E-1,-1.643146873E0
1.385695500E2,2.659358025E0,4.108150959E0,1.624207735E0
1.385794940E2,3.495063305E0,6.087604523E0,4.415976048E0
1.385894380E2,2.982947588E0,6.328102112E0,4.480090141E0
1.385993820E2,1.939385533E0,5.785459518E0,3.209501266E0
1.386093250E2,1.117275119E0,4.827952385E0,2.440005302E0
1.386192690E2,8.728305101E-1,2.509185791E0,2.008274078E0
1.386292130E2,1.545770526E0,-6.007147789E0,1.059633613E0
1.386391570E2,7.824082375E-1,-9.202491760E0,1.568430215E-1
1.386491000E2,-4.682427049E-1,-4.619414330E0,-1.921925545E-1
1.386590440E2,-1.305430770E0,-1.108038545E0,-3.305930495E-1
1.386689880E2,-1.572356701E0,-9.847288579E-2,-7.096774578E-1
1.386789320E2,-1.341438055E0,1.423069686E-1,-1.044832349E0
1.386888750E2,-8.160435557E-1,4.174713492E-1,-1.092464089E0
1.386988190E2,-3.427245021E-1,4.162148535E-1,-9.795913696E-1
1.387087630E2,-2.580551505E-1,1.210907549E-1,-8.379845619E-1
1.387187070E2,-4.431632161E-1,-2.250717133E-1,-6.314923763E-1
1.387286510E2,-7.289838195E-1,-5.738016963E-1,-4.031524360E-1
1.387385940E2,-1.016758800E0,-8.417477012E-1,-1.806437224E-1
1.387485380E2,-1.269860744E0,-9.460967183E-1,2.065855265E-2
1.387584820E2,-1.463765502E0,-8.910097480E-1,1.922572106E-1
1.387684260E2,-1.576294899E0,-7.762395740E-1,3.307474554E-1
1.387783690E2,-1.597068906E0,-7.139437199E-1,4.363356531E-1
1.387883130E2,-1.557036757E0,-6.855061650E-1,5.254529715E-1
1.387982570E2,-1.503678918E0,-6.511186361E-1,6.066551208E-1
1.388082010E2,-1.420994163E0,-6.131474376E-1,6.807634830E-1
1.388181450E2,-1.204333305E0,-5.136964917E-1,7.772042751E-1
1.388280880E2,-4.575717151E-1,1.115401760E-1,9.731912017E-1
1.388380320E2,9.501190186E-1,1.594758749E0,1.403050900E0
1.388479760E2,3.166383028E0,3.329826355E0,1.907051325E0
1.388579200E2,6.173746109E0,3.407934189E0,1.573242426E0
1.388678630E2,7.804956913E0,2.305814743E0,3.050603271E-1
1.388778070E2,2.549795866E0,4.837065220E0,-2.427454472E0
1.388877510E2,-2.512369871E0,2.158857584E0,-4.287040710E0
1.388976950E2,-4.616079330E0,-3.351147890E0,-3.416002512E0
1.389076390E2,-5.321990013E0,-4.950562954E0,-2.088335276E0
1.389175820E2,-5.167581558E0,-4.099855900E0,-1.088579297E0
1.389275260E2,-4.637951374E0,-2.675044298E0,-3.606266081E-1
1.389374700E2,-4.143184185E0,-2.097367287E0,1.661072373E-1
1.389474140E2,-2.924858570E0,-1.602158546E0,3.915861547E-1
1.389573570E2,-1.222363591E0,-6.869571209E-1,3.967183232E-1
1.389673010E2,-5.749875680E-2,2.877588198E-2,5.036171675E-1
1.389772450E2,6.748641133E-1,2.409539223E-1,5.232044458E-1
1.389871890E2,1.176552653E0,1.105158031E-1,5.233176947E-1
1.389971320E2,1.350221395E0,-7.236346602E-2,6.658415198E-1
1.390070760E2,1.137932897E0,-6.912235171E-2,9.041033387E-1
1.390170200E2,6.897000074E-1,9.097463638E-2,1.104111791E0
1.390269640E2,2.224335968E-1,2.558115423E-1,1.146279335E0
1.390369080E2,-7.737228274E-2,3.617915213E-1,1.004288077E0
1.390468510E2,-2.046531290E-1,5.767223835E-1,7.784905434E-1
1.390567950E2,-2.063226700E-1,9.484088421E-1,5.716367364E-1
1.390667390E2,-1.003891677E-1,1.404828191E0,4.263551235E-1
1.390766830E2,9.559764713E-2,1.860412717E0,3.500150740E-1
1.390866260E2,3.031567335E-1,2.109407425E0,3.362780809E-1
1.390965700E2,5.204057097E-1,1.990844131E0,3.716608584E-1
1.391065140E2,7.567707896E-1,1.554175854E0,4.383608401E-1
1.391164580E2,1.049707890E0,8.710470200E-1,5.136768818E-1
1.391264020E2,1.396115422E0,1.491805818E-2,5.430178642E-1
1.391363450E2,1.862555265E0,-1.188321352E0,3.810249567E-1
1.391462890E2,2.511772156E0,-2.951699495E0,-2.200764418E-1
1.391562330E2,2.884139776E0,-4.934247494E0,-1.949594259E0
1.391661770E2,1.115637302E0,-4.119055748E0,-4.055011272E0
1.391761200E2,-8.788551092E-1,-1.759757400E0,-4.366070747E0
1.391860640E2,-5.508700609E-1,-2.298431098E-1,-3.535694361E0
1.391960080E2,1.048974991E0,1.591771007E0,-1.909410477E0
1.392059520E2,2.804415226E0,3.915922880E0,1.006490231E0
1.392158960E2,3.285318136E0,5.638616085E0,3.754138708E0
1.392258390E2,2.467903614E0,5.915765762E0,4.200071812E0
1.392357830E2,1.198861003E0,5.291531086E0,3.121638536E0
1.392457270E2,2.978492975E-1,4.122019291E0,2.200781345E0
1.392556710E2,3.689312041E-1,4.715205133E-1,1.525201201E0
1.392656140E2,1.154836893E0,-7.145370483E0,5.920497179E-1
1.392755580E2,7.270509601E-1,-8.342935562E0,-1.514792889E-1
1.392855020E2,-6.335603446E-2,-3.529352188E0,-2.841152251E-1
1.392954460E2,-9.828755260E-1,-3.712631762E-1,-4.454220831E-1
1.393053900E2,-1.532722354E0,4.100070000E-1,-8.548789620E-1
1.393153330E2,-1.574638128E0,2.886201143E-1,-1.108230829E0
