"Time (s)","X (µT)","Y (µT)","Z (µT)"
7.721719225E1,-9.830146790E0,4.274969101E1,-1.996336746E1
7.722713625E1,-1.009535980E1,4.258107376E1,-2.019020462E1
7.723708025E1,-1.022483826E1,4.253850937E1,-2.043903732E1
7.724702325E1,-1.023077393E1,4.234083557E1,-2.045667648E1
7.725696771E1,-1.011935425E1,4.245132828E1,-2.022995377E1
7.726691171E1,-1.013436127E1,4.256371689E1,-2.002321243E1
7.727685571E1,-1.019245148E1,4.277883148E1,-1.963737106E1
7.728679971E1,-1.026335907E1,4.299182892E1,-1.913614273E1
7.729674371E1,-1.017626953E1,4.313594818E1,-1.868525314E1
7.730668771E1,-1.009523773E1,4.342811966E1,-1.819157791E1
7.731663171E1,-9.930137634E0,4.380980682E1,-1.760528183E1
7.732657571E1,-9.707695007E0,4.392144012E1,-1.702628708E1
7.733651971E1,-9.127906799E0,4.397817612E1,-1.663406754E1
7.734646371E1,-8.361717224E0,4.398787308E1,-1.681998062E1
7.735640771E1,-7.215042114E0,4.387446213E1,-1.783693314E1
7.736635171E1,-6.148124695E0,4.335253906E1,-1.945392227E1
7.737629471E1,-5.777038574E0,4.268611908E1,-2.098891068E1
7.738623871E1,-6.239921570E0,4.190114594E1,-2.218517685E1
7.739618271E1,-7.276748657E0,4.180465317E1,-2.244721603E1
7.740612671E1,-8.380004883E0,4.202849960E1,-2.160920334E1
7.741607071E1,-9.414360046E0,4.246697617E1,-2.013473892E1
7.742601471E1,-1.031092072E1,4.282908249E1,-1.844021225E1
7.743595871E1,-1.082625580E1,4.321979141E1,-1.693326187E1
7.744590271E1,-1.108777618E1,4.351672363E1,-1.584798050E1
7.745584671E1,-1.135201263E1,4.377230072E1,-1.500790024E1
7.746579071E1,-1.142865753E1,4.393496704E1,-1.446783066E1
7.747573471E1,-1.146968842E1,4.396060944E1,-1.405005264E1
7.748567871E1,-1.138642883E1,4.413392639E1,-1.372163010E1
7.749562271E1,-1.150045013E1,4.407626724E1,-1.355443954E1
7.750556671E1,-1.155004883E1,4.420231247E1,-1.313868332E1
7.751550971E1,-1.148114777E1,4.429265594E1,-1.259975052E1
7.752545371E1,-1.136565399E1,4.438463974E1,-1.200394058E1
7.753539771E1,-1.099661255E1,4.462298203E1,-1.145146561E1
7.754534171E1,-1.067401123E1,4.485393524E1,-1.084479141E1
7.755528571E1,-1.044323730E1,4.482753372E1,-1.015203476E1
7.756522971E1,-1.007808685E1,4.502298355E1,-9.776950836E0
7.757517371E1,-9.697006226E0,4.511609268E1,-9.471027374E0
7.758511771E1,-9.351791382E0,4.522806549E1,-9.455768585E0
7.759506171E1,-9.126678467E0,4.527837372E1,-9.506969452E0
7.760500571E1,-8.738212585E0,4.528889084E1,-9.762287140E0
7.761494971E1,-8.390205383E0,4.529811859E1,-1.007699966E1
7.762489371E1,-8.007286072E0,4.530575562E1,-1.037141037E1
7.763483771E1,-7.564254761E0,4.513713455E1,-1.075772476E1
7.764478071E1,-7.376846313E0,4.513291931E1,-1.101736832E1
7.765472471E1,-7.321105957E0,4.519815445E1,-1.123469162E1
7.766466871E1,-7.921257019E0,4.508046722E1,-1.141078568E1
7.767461271E1,-9.420440674E0,4.471173096E1,-1.156892776E1
7.768455671E1,-1.145498657E1,4.427835464E1,-1.152193069E1
7.769450071E1,-1.306404877E1,4.386814880E1,-1.170021439E1
7.770444471E1,-1.390491486E1,4.364846420E1,-1.210178757E1
7.771438871E1,-1.377483368E1,4.358792877E1,-1.267630386E1
7.772433271E1,-1.326467896E1,4.356404877E1,-1.346811295E1
7.773427671E1,-1.236122894E1,4.355810547E1,-1.457029343E1
7.774422071E1,-1.127859497E1,4.338124466E1,-1.594792557E1
7.775416471E1,-1.012080383E1,4.315435410E1,-1.747380447E1
7.776410871E1,-9.044281006E0,4.276109695E1,-1.895655441E1
7.777405271E1,-8.212524414E0,4.242694473E1,-2.033071518E1
7.778399571E1,-7.834075928E0,4.201539612E1,-2.144729233E1
7.779393971E1,-7.311485291E0,4.165386963E1,-2.233900070E1
7.780388371E1,-7.120101929E0,4.164263916E1,-2.278196335E1
7.781382771E1,-6.998146057E0,4.165715790E1,-2.263557816E1
7.782377171E1,-7.052276611E0,4.187725067E1,-2.229905319E1
7.783371571E1,-7.178390503E0,4.215987015E1,-2.183135605E1
7.784365971E1,-7.388160706E0,4.256021118E1,-2.120839310E1
7.785360371E1,-7.707153320E0,4.280339813E1,-2.049924088E1
7.786354771E1,-8.027046204E0,4.296363831E1,-1.994689560E1
7.787349171E1,-8.335296631E0,4.304103470E1,-1.945461655E1
7.788343571E1,-8.515388489E0,4.311993408E1,-1.921068954E1
7.789337971E1,-8.797943115E0,4.321615601E1,-1.895130539E1
7.790332371E1,-8.918411255E0,4.324806213E1,-1.854990005E1
7.791326771E1,-9.094299316E0,4.336020279E1,-1.820397568E1
7.792321071E1,-9.343849182E0,4.336695862E1,-1.774035263E1
7.793315471E1,-9.536476135E0,4.340800095E1,-1.734334946E1
7.794309871E1,-9.669883728E0,4.342214203E1,-1.690953445E1
7.795304271E1,-9.749710083E0,4.351750946E1,-1.657258224E1
7.796298671E1,-9.769104004E0,4.354806900E1,-1.610531998E1
7.797293071E1,-9.543098450E0,4.365712738E1,-1.563354874E1
7.798287471E1,-9.269813538E0,4.392735672E1,-1.524121475E1
7.799281871E1,-9.069419861E0,4.412200928E1,-1.481265640E1
7.800276271E1,-9.069419861E0,4.412200928E1,-1.481265640E1
7.801270671E1,-8.589096069E0,4.443042755E1,-1.427292252E1
7.802265071E1,-7.863075256E0,4.458581161E1,-1.416724014E1
7.803259471E1,-6.909767151E0,4.454054642E1,-1.457048416E1
7.804253871E1,-6.194282532E0,4.433575821E1,-1.553813553E1
7.805248171E1,-6.142570496E0,4.407265854E1,-1.662157822E1
7.806242571E1,-6.700439453E0,4.380966187E1,-1.728261948E1
7.807236971E1,-7.631584167E0,4.375610733E1,-1.709524918E1
7.808231371E1,-8.310157776E0,4.390859222E1,-1.618347549E1
7.809225771E1,-8.817886353E0,4.411251831E1,-1.504699326E1
7.810220171E1,-9.201805115E0,4.441578674E1,-1.388386917E1
7.811214571E1,-9.615005493E0,4.460494995E1,-1.269554520E1
7.812208971E1,-9.984443665E0,4.471862793E1,-1.146562576E1
7.813203371E1,-1.034420013E1,4.475015259E1,-1.044849014E1
7.814197771E1,-1.067427063E1,4.470123672E1,-9.815715790E0
7.815192171E1,-1.088272095E1,4.486587906E1,-9.125003815E0
7.816186571E1,-1.099942017E1,4.499107361E1,-8.575237274E0
7.817180971E1,-1.111635590E1,4.495126343E1,-8.256961823E0
7.818175371E1,-1.134250641E1,4.483705902E1,-8.104907990E0
7.819169671E1,-1.156303406E1,4.489577103E1,-7.908290863E0
7.820164071E1,-1.173032379E1,4.495101547E1,-7.768840790E0
7.821158471E1,-1.182211304E1,4.496818924E1,-7.506015778E0
7.822152871E1,-1.167336273E1,4.489205933E1,-7.364002228E0
7.823147271E1,-1.157862854E1,4.489425278E1,-7.248218536E0
7.824141671E1,-1.141183472E1,4.481803894E1,-7.120891571E0
7.825136071E1,-1.109584808E1,4.485393143E1,-7.107975006E0
7.826130521E1,-1.083244324E1,4.486956024E1,-7.071620941E0
7.827124921E1,-1.050408936E1,4.498977280E1,-6.953922272E0
7.828119321E1,-1.023725891E1,4.516556549E1,-6.911190033E0
7.829113721E1,-1.001939392E1,4.517291641E1,-6.941364288E0
7.830108121E1,-9.765174866E0,4.516357040E1,-7.038776398E0
7.831102521E1,-9.573562622E0,4.530407333E1,-7.134784698E0
7.832096821E1,-9.180641174E0,4.537113190E1,-7.303966522E0
7.833091221E1,-8.744712830E0,4.534706879E1,-7.385593414E0
7.834085621E1,-8.459953308E0,4.525376511E1,-7.686618805E0
7.835080021E1,-8.581199646E0,4.516262817E1,-7.902523041E0
7.836074421E1,-9.206809998E0,4.495605469E1,-8.166698456E0
7.837068821E1,-1.045619202E1,4.468410492E1,-8.277637482E0
7.838063221E1,-1.185337067E1,4.430904770E1,-8.109188080E0
7.839057621E1,-1.276559448E1,4.401307297E1,-7.638347626E0
7.840052021E1,-1.320188141E1,4.396200180E1,-7.059627533E0
7.841046421E1,-1.351203156E1,4.383834839E1,-6.739765167E0
7.842040821E1,-1.343350983E1,4.377701187E1,-6.597324371E0
7.843035221E1,-1.329935455E1,4.383353043E1,-6.872119904E0
7.844029621E1,-1.305513763E1,4.390676498E1,-7.627544403E0
7.845024021E1,-1.292697906E1,4.391921234E1,-8.498043060E0
7.846018321E1,-1.282994080E1,4.369462204E1,-9.422298431E0
7.847012721E1,-1.273226166E1,4.344894791E1,-1.061243820E1
7.848007121E1,-1.258353424E1,4.331714630E1,-1.178848648E1
7.849001521E1,-1.246931458E1,4.302996445E1,-1.305045700E1
7.849995921E1,-1.229444885E1,4.272938538E1,-1.422027969E1
7.850990321E1,-1.211973572E1,4.263779831E1,-1.505427933E1
7.851984721E1,-1.206287384E1,4.249902725E1,-1.568111038E1
7.852979121E1,-1.221530914E1,4.231208801E1,-1.615282822E1
7.853973521E1,-1.212541199E1,4.228791809E1,-1.637431717E1
7.854967921E1,-1.200579834E1,4.242261124E1,-1.643147659E1
7.855962321E1,-1.170671844E1,4.247887039E1,-1.639518356E1
7.856956721E1,-1.164811707E1,4.256603241E1,-1.635322189E1
7.857951121E1,-1.161624146E1,4.253395462E1,-1.621577072E1
7.858945521E1,-1.181546783E1,4.251898575E1,-1.622502518E1
7.859939821E1,-1.186729431E1,4.253375244E1,-1.627918625E1
7.860934221E1,-1.208060455E1,4.246245956E1,-1.632996750E1
7.861928621E1,-1.222644806E1,4.250994873E1,-1.621725845E1
7.862923021E1,-1.248845673E1,4.250832367E1,-1.604143143E1
7.863917421E1,-1.268105316E1,4.251379776E1,-1.585478592E1
7.864911821E1,-1.282140350E1,4.255343246E1,-1.556799698E1
7.865906221E1,-1.287971497E1,4.266696167E1,-1.531519699E1
7.866900621E1,-1.285079956E1,4.279882812E1,-1.485228348E1
7.867895021E1,-1.289723969E1,4.292301941E1,-1.444786453E1
7.868889421E1,-1.282520294E1,4.300440979E1,-1.390351486E1
7.869883821E1,-1.269970703E1,4.326628494E1,-1.314220047E1
7.870878221E1,-1.242218018E1,4.340671539E1,-1.256019974E1
7.871872621E1,-1.185408783E1,4.365067291E1,-1.206079483E1
7.872867021E1,-1.111686707E1,4.390308762E1,-1.186922836E1
7.873861321E1,-1.034495544E1,4.413026428E1,-1.198024368E1
7.874855721E1,-9.460762024E0,4.423428345E1,-1.253790665E1
7.875850121E1,-8.746818542E0,4.412627029E1,-1.338821030E1
7.876844521E1,-8.333137512E0,4.391933441E1,-1.429125595E1
7.877838921E1,-8.360130310E0,4.354487610E1,-1.528876877E1
7.878833321E1,-8.629943848E0,4.308443832E1,-1.629489517E1
7.879827721E1,-8.988677979E0,4.274881744E1,-1.688029099E1
7.880822121E1,-9.462158203E0,4.249012375E1,-1.706937790E1
7.881816521E1,-9.770072937E0,4.234677887E1,-1.685548782E1
7.882810921E1,-9.885833740E0,4.242739868E1,-1.674934769E1
7.883805321E1,-9.885833740E0,4.242739868E1,-1.674934769E1
7.884799721E1,-1.010938263E1,4.267854691E1,-1.650159073E1
7.885794121E1,-1.015445709E1,4.269653320E1,-1.610974503E1
7.886788521E1,-1.020288849E1,4.273464203E1,-1.578564072E1
7.887782821E1,-1.019976044E1,4.296100235E1,-1.534014511E1
7.888777221E1,-1.017859650E1,4.315454102E1,-1.495875931E1
7.889771621E1,-1.028726959E1,4.320180511E1,-1.441096878E1
7.890766021E1,-1.033874512E1,4.327018738E1,-1.392505264E1
7.891760421E1,-1.034963989E1,4.340686798E1,-1.361814499E1
7.892754821E1,-1.050166321E1,4.338990021E1,-1.356037521E1
7.893749221E1,-1.042693329E1,4.355978012E1,-1.323221970E1
7.894743621E1,-1.045276642E1,4.371125412E1,-1.288708115E1
7.895738021E1,-1.045276642E1,4.371125412E1,-1.288708115E1
7.896732421E1,-1.041023254E1,4.387525940E1,-1.303395462E1
7.897726821E1,-1.035709381E1,4.383465195E1,-1.341389847E1
7.898721221E1,-1.036270905E1,4.368376160E1,-1.381461716E1
7.899715621E1,-1.035616302E1,4.357261658E1,-1.411836624E1
7.900710021E1,-1.042707825E1,4.346546555E1,-1.449695969E1
7.901704321E1,-1.024729919E1,4.346120071E1,-1.483464432E1
7.902698721E1,-1.017812347E1,4.340819931E1,-1.521691513E1
7.903693121E1,-1.010012054E1,4.325040054E1,-1.548589706E1
7.904687521E1,-9.990318298E0,4.325856400E1,-1.582020950E1
7.905681921E1,-9.681709290E0,4.307888412E1,-1.598419571E1
7.906676321E1,-9.438072205E0,4.297125626E1,-1.617324448E1
7.907670721E1,-9.196678162E0,4.303766632E1,-1.612919998E1
7.908665121E1,-8.951950073E0,4.319895554E1,-1.594482040E1
7.909659521E1,-8.964370728E0,4.322465515E1,-1.587586594E1
7.910653921E1,-9.171546936E0,4.322731781E1,-1.576309586E1
7.911648321E1,-9.358795166E0,4.326398087E1,-1.561149979E1
7.912642721E1,-9.554290771E0,4.311653519E1,-1.538010788E1
7.913637121E1,-9.805824280E0,4.303929138E1,-1.540430069E1
7.914631521E1,-1.014546204E1,4.306780243E1,-1.541832352E1
7.915625921E1,-1.040281677E1,4.290784454E1,-1.549531174E1
7.916620221E1,-1.081610870E1,4.286094284E1,-1.557095718E1
7.917614621E1,-1.135543060E1,4.261031342E1,-1.583440018E1
7.918609021E1,-1.183427429E1,4.229295731E1,-1.625216293E1
7.919603421E1,-1.256468201E1,4.179611206E1,-1.666405869E1
7.920597821E1,-1.302323914E1,4.152720642E1,-1.707514572E1
7.921592221E1,-1.345899200E1,4.131994629E1,-1.757014084E1
7.922586621E1,-1.374830627E1,4.110236740E1,-1.790321732E1
7.923581021E1,-1.370036316E1,4.093924332E1,-1.816270828E1
7.924575421E1,-1.343727875E1,4.078958130E1,-1.868951797E1
7.925569821E1,-1.331475067E1,4.075866699E1,-1.930939102E1
7.926564183E1,-1.285355377E1,4.077492142E1,-1.991122055E1
7.927558583E1,-1.199813080E1,4.084075165E1,-2.031734085E1
7.928552983E1,-1.105937195E1,4.084722137E1,-2.070586014E1
7.929547383E1,-1.006411743E1,4.097616577E1,-2.107044601E1
7.930541683E1,-8.988479614E0,4.105849457E1,-2.124766922E1
7.931536083E1,-8.018287659E0,4.107756042E1,-2.140288162E1
7.932530483E1,-7.337165833E0,4.114459610E1,-2.137732315E1
7.933524883E1,-7.030288696E0,4.121481705E1,-2.119372940E1
7.934519283E1,-7.104415894E0,4.139496994E1,-2.092844009E1
7.935513683E1,-7.503189087E0,4.127330399E1,-2.111180496E1
7.936508083E1,-7.909675598E0,4.118589783E1,-2.131559372E1
7.937502483E1,-8.378952026E0,4.095039749E1,-2.169063187E1
7.938496883E1,-8.782516479E0,4.075781250E1,-2.198633194E1
7.939491283E1,-9.330848694E0,4.060626602E1,-2.217847824E1
7.940485683E1,-9.835708618E0,4.027335739E1,-2.241720963E1
7.941480083E1,-1.033685303E1,4.004242325E1,-2.288606644E1
7.942474483E1,-1.092098236E1,3.976744843E1,-2.335943222E1
7.943468883E1,-1.138135529E1,3.949539566E1,-2.347784805E1
7.944463283E1,-1.192529297E1,3.937915802E1,-2.347932816E1
7.945457583E1,-1.255136108E1,3.914393616E1,-2.356336594E1
7.946451983E1,-1.301174164E1,3.904586792E1,-2.357122421E1
7.947446383E1,-1.349963379E1,3.890389252E1,-2.355842209E1
7.948440783E1,-1.374864960E1,3.856526184E1,-2.370514297E1
7.949435183E1,-1.384371948E1,3.833676910E1,-2.398021317E1
7.950429583E1,-1.395911407E1,3.803023148E1,-2.428660965E1
7.951423983E1,-1.398580170E1,3.775065994E1,-2.471804428E1
7.952418383E1,-1.418756866E1,3.743927765E1,-2.511816025E1
7.953412783E1,-1.468948364E1,3.735241318E1,-2.496092606E1
7.954407183E1,-1.510766602E1,3.745526886E1,-2.455134201E1
7.955401583E1,-1.570417786E1,3.765873718E1,-2.392628098E1
7.956395983E1,-1.617412567E1,3.790761185E1,-2.325388718E1
7.957390383E1,-1.649760437E1,3.803284836E1,-2.257645035E1
7.958384783E1,-1.679397583E1,3.821227646E1,-2.193786240E1
7.959379083E1,-1.704067993E1,3.847911072E1,-2.142754745E1
7.960373483E1,-1.695536041E1,3.861791992E1,-2.138616562E1
7.961367883E1,-1.684384918E1,3.866955185E1,-2.161503983E1
7.962362283E1,-1.654485321E1,3.853684998E1,-2.182729721E1
7.963356683E1,-1.639150238E1,3.843943405E1,-2.207993698E1
7.964351083E1,-1.622312927E1,3.829696274E1,-2.212724686E1
7.965345483E1,-1.612761688E1,3.837398911E1,-2.202109146E1
7.966339883E1,-1.601112366E1,3.849876022E1,-2.199160385E1
7.967334283E1,-1.590502167E1,3.859129715E1,-2.196842575E1
7.968328683E1,-1.571193695E1,3.882913208E1,-2.190495682E1
7.969323083E1,-1.540810394E1,3.892433929E1,-2.189835739E1
7.970317483E1,-1.514376831E1,3.914563370E1,-2.182139206E1
7.971311883E1,-1.493666840E1,3.930323792E1,-2.175071335E1
7.972306283E1,-1.476327515E1,3.939318466E1,-2.160658646E1
7.973300683E1,-1.473139191E1,3.953449631E1,-2.144832993E1
7.974294983E1,-1.470930481E1,3.962754822E1,-2.095672989E1
7.975289383E1,-1.487702942E1,3.975253677E1,-2.043468857E1
7.976283783E1,-1.529483032E1,3.997943497E1,-1.967319870E1
7.977278183E1,-1.596723175E1,4.023992157E1,-1.882027817E1
7.978272583E1,-1.676998901E1,4.056345367E1,-1.767838669E1
7.979266983E1,-1.752313995E1,4.057955933E1,-1.653684616E1
7.980261383E1,-1.845028687E1,4.067398453E1,-1.539168167E1
7.981255783E1,-1.923250580E1,4.073123550E1,-1.429208755E1
7.982250183E1,-1.974260712E1,4.057840729E1,-1.339518356E1
7.983244583E1,-2.018188477E1,4.055216980E1,-1.305894089E1
7.984238983E1,-2.040482330E1,4.047821426E1,-1.320998764E1
7.985233383E1,-2.022763062E1,4.042941666E1,-1.376971817E1
7.986227783E1,-1.982855225E1,4.031241608E1,-1.476065445E1
7.987222183E1,-1.934940338E1,4.017937851E1,-1.576212692E1
7.988216583E1,-1.882644653E1,4.017616272E1,-1.643199539E1
7.989210883E1,-1.835028839E1,4.020275497E1,-1.687758255E1
7.990205283E1,-1.777133179E1,4.033501434E1,-1.710634232E1
7.991199683E1,-1.777133179E1,4.033501434E1,-1.710634232E1
7.992194083E1,-1.728994751E1,4.041968536E1,-1.718204117E1
7.993188483E1,-1.694853973E1,4.058560181E1,-1.698647690E1
7.994182883E1,-1.668332672E1,4.084579468E1,-1.686240768E1
7.995177283E1,-1.646234894E1,4.109730911E1,-1.654603958E1
7.996171683E1,-1.613282013E1,4.133433533E1,-1.613142014E1
7.997166083E1,-1.600683594E1,4.145171356E1,-1.592882919E1
7.998160483E1,-1.589443207E1,4.152849197E1,-1.567150497E1
