"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.068156470E-1,8.050498366E-1,-4.933360517E-1,-7.153039575E-1
2.093408030E-1,7.965279818E-1,-5.242277980E-1,-7.131735086E-1
2.118660110E-1,7.848104239E-1,-5.465977192E-1,-7.153039575E-1
2.143911680E-1,7.645710111E-1,-5.679023266E-1,-7.099778056E-1
2.169163240E-1,7.422010899E-1,-5.892069936E-1,-7.035863996E-1
2.194414800E-1,7.198312283E-1,-6.051855087E-1,-6.918688416E-1
2.219666360E-1,7.027874589E-1,-6.286206245E-1,-6.737598777E-1
2.244918450E-1,6.826812029E-1,-6.488600373E-1,-6.460638046E-1
2.270170010E-1,6.539199352E-1,-6.733604074E-1,-6.141068339E-1
2.295421570E-1,6.208977103E-1,-6.978607774E-1,-5.832150578E-1
2.320673130E-1,5.846797824E-1,-7.244915962E-1,-5.448666811E-1
2.345925220E-1,5.378095508E-1,-7.511224151E-1,-4.979964495E-1
2.371176780E-1,4.813521802E-1,-7.766880393E-1,-4.532566369E-1
2.396428340E-1,4.195686579E-1,-7.979927063E-1,-4.074516296E-1
2.421679900E-1,3.450023532E-1,-8.139711618E-1,-3.595161438E-1
2.446931470E-1,2.587184608E-1,-8.319469690E-1,-3.062545061E-1
2.472183550E-1,1.713693589E-1,-8.479254842E-1,-2.508623898E-1
2.497435110E-1,7.137060910E-2,-8.660344481E-1,-1.934729517E-1
2.522686680E-1,-3.941362351E-2,-8.766867518E-1,-1.306242049E-1
2.547938240E-1,-1.587197185E-1,-8.937305212E-1,-6.457975507E-2
2.573189800E-1,-2.897433937E-1,-9.086437821E-1,6.790860556E-3
2.598441880E-1,-4.207670391E-1,-9.182308912E-1,8.881380409E-2
2.623693450E-1,-5.612446666E-1,-9.267527461E-1,1.644453406E-1
2.648945010E-1,-6.986597180E-1,-9.299484491E-1,2.336854935E-1
2.674196570E-1,-8.296833634E-1,-9.331441522E-1,2.986647189E-1
2.699448650E-1,-9.511199594E-1,-9.342093468E-1,3.508611321E-1
2.724700220E-1,-1.056578040E0,-9.416660070E-1,3.902747631E-1
2.749951780E-1,-1.141663551E0,-9.565792680E-1,4.210333526E-1
2.775203860E-1,-1.209838390E0,-9.832100868E-1,4.402075410E-1
2.800455430E-1,-1.264165282E0,-1.005579948E0,4.444684684E-1
2.825706990E-1,-1.299317956E0,-1.026884675E0,4.391423166E-1
2.850958550E-1,-1.320622683E0,-1.039667487E0,4.274247587E-1
2.876210630E-1,-1.325948834E0,-1.047124028E0,4.050548673E-1
2.901462200E-1,-1.327014089E0,-1.054580688E0,3.764267266E-1
2.926713760E-1,-1.320622683E0,-1.051385045E0,3.529915810E-1
2.951965320E-1,-1.308905125E0,-1.027949810E0,3.348826170E-1
2.977216880E-1,-1.321687818E0,-9.544488192E-1,3.178389072E-1
3.002468970E-1,-1.334470630E0,-8.596430421E-1,2.986647189E-1
3.027720530E-1,-1.311035514E0,-8.054493070E-1,2.858819067E-1
3.052972090E-1,-1.266295791E0,-7.639052272E-1,2.901428342E-1
3.078223650E-1,-1.204512239E0,-7.351439595E-1,2.997299433E-1
3.103475220E-1,-1.153381109E0,-6.999912262E-1,3.167736828E-1
3.128727300E-1,-1.108774424E0,-6.296858788E-1,3.444697261E-1
3.153978860E-1,-1.075752258E0,-5.306192040E-1,3.732310236E-1
3.179230430E-1,-1.045925617E0,-4.155740440E-1,4.039896131E-1
3.204481990E-1,-1.034208059E0,-2.866808474E-1,4.348813891E-1
3.229734070E-1,-1.019294858E0,-1.462032348E-1,4.583165050E-1
3.254985630E-1,-1.007577300E0,-4.527240526E-3,4.892082810E-1
3.280237200E-1,-1.000120640E0,1.254311949E-1,5.200999975E-1
3.305488760E-1,-9.915987849E-1,2.383458912E-1,5.456656218E-1
3.330740840E-1,-9.830769300E-1,3.342168629E-1,5.722964406E-1
3.355992400E-1,-9.724246264E-1,4.097152650E-1,5.999925137E-1
3.381243970E-1,-9.521851540E-1,4.608464241E-1,6.223623753E-1
3.406496050E-1,-9.244890809E-1,4.959991276E-1,6.415365934E-1
3.431747610E-1,-8.946625590E-1,5.098471642E-1,6.575151086E-1
3.456999180E-1,-8.541837335E-1,5.119776130E-1,6.756240726E-1
3.482250740E-1,-8.115743995E-1,4.949339032E-1,6.884068251E-1
3.507502300E-1,-7.668346167E-1,4.693683088E-1,7.075810432E-1
3.532753860E-1,-7.199643850E-1,4.395417869E-1,7.235595584E-1
3.558005950E-1,-6.762897968E-1,4.022586346E-1,7.395380139E-1
3.583257510E-1,-6.390066743E-1,3.619129062E-1,7.587122321E-1
3.608509070E-1,-6.049191952E-1,3.193036020E-1,7.789516449E-1
3.633761150E-1,-5.761579275E-1,2.798899710E-1,7.959953547E-1
3.659012720E-1,-5.569837093E-1,2.383458912E-1,8.098434210E-1
3.684264280E-1,-5.442008972E-1,1.978670359E-1,8.204957247E-1
3.709515840E-1,-5.356790423E-1,1.637795717E-1,8.268871307E-1
3.734767400E-1,-5.315513015E-1,1.371487528E-1,8.279523849E-1
3.760019490E-1,-5.304860473E-1,1.211702600E-1,8.215609789E-1
3.785271050E-1,-5.272903442E-1,1.147788614E-1,8.098434210E-1
3.810522610E-1,-5.262250900E-1,1.211702600E-1,8.013215661E-1
3.835774700E-1,-5.208989382E-1,1.456706226E-1,7.874734998E-1
3.861026260E-1,-5.166380405E-1,1.861494780E-1,7.725602388E-1
3.886277820E-1,-5.155727863E-1,2.426068187E-1,7.576469779E-1
3.911529380E-1,-5.123770833E-1,3.086512685E-1,7.416685224E-1
3.936781470E-1,-4.974638224E-1,3.906742036E-1,7.235595584E-1
3.962033030E-1,-4.825505614E-1,4.821510911E-1,7.043853402E-1
3.987284590E-1,-4.676373005E-1,5.801525116E-1,6.862763762E-1
4.012536150E-1,-4.442021847E-1,6.824148893E-1,6.649717093E-1
4.037787720E-1,-4.207670391E-1,7.825468183E-1,6.394061446E-1
4.063039800E-1,-3.909405172E-1,8.762873411E-1,6.127753258E-1
4.088291360E-1,-3.547225893E-1,9.647016525E-1,5.808182955E-1
4.113542930E-1,-3.142437339E-1,1.037004352E0,5.520570278E-1
4.138794490E-1,-2.705691755E-1,1.092396498E0,5.232957006E-1
4.164046570E-1,-2.236989290E-1,1.130744815E0,4.945344329E-1
4.189298130E-1,-1.768286824E-1,1.145658135E0,4.625774324E-1
4.214549700E-1,-1.246322617E-1,1.136070967E0,4.316856861E-1
4.239801260E-1,-7.243584841E-2,1.110505462E0,3.986634612E-1
4.265053340E-1,-2.236989327E-2,1.066830873E0,3.700353205E-1
4.290304900E-1,2.876129188E-2,1.008243084E0,3.434045017E-1
4.315556470E-1,7.656362653E-2,9.423317909E-1,3.082517982E-1
4.340808030E-1,1.213034093E-1,8.667002320E-1,2.688381970E-1
4.366059590E-1,1.660431921E-1,7.878729701E-1,2.251636237E-1
4.391311680E-1,2.086525112E-1,7.058500051E-1,1.836195439E-1
4.416563240E-1,2.512618303E-1,6.174356937E-1,1.463363916E-1
4.441814800E-1,2.906754613E-1,5.311518312E-1,1.122489274E-1
4.467066360E-1,3.300890923E-1,4.459331632E-1,7.709623873E-2
4.492318450E-1,3.737636507E-1,3.715000153E-1,4.620448127E-2
4.517570010E-1,4.185034335E-1,3.022598624E-1,1.424749196E-2
4.542821570E-1,4.653736651E-1,2.426068187E-1,-1.557903271E-2
4.568073130E-1,5.154396296E-1,1.936061084E-1,-4.327509180E-2
4.593325220E-1,5.740274191E-1,1.563229412E-1,-7.310161740E-2
4.618576780E-1,6.347457170E-1,1.392792165E-1,-9.866721183E-2
4.643828340E-1,6.974613070E-1,1.318225861E-1,-1.274285018E-1
4.669080430E-1,7.613753080E-1,1.414096802E-1,-1.604507267E-1
4.694331990E-1,8.252893090E-1,1.627143472E-1,-1.956034154E-1
4.719583550E-1,8.913337588E-1,1.946713328E-1,-2.338186502E-1
4.744835110E-1,9.595086575E-1,2.319544852E-1,-2.742975056E-1
4.770086680E-1,1.028748751E0,2.798899710E-1,-3.201025128E-1
4.795338760E-1,1.097988963E0,3.256950080E-1,-3.680379987E-1
4.820590320E-1,1.164033413E0,3.757609427E-1,-4.170387387E-1
4.845841880E-1,1.234338760E0,4.267589748E-1,-4.660394490E-1
4.871093970E-1,1.303445816E0,4.768249393E-1,-5.139749050E-1
4.896345530E-1,1.374816418E0,5.279561281E-1,-5.619103909E-1
4.921597090E-1,1.440860868E0,5.737611651E-1,-6.119763851E-1
4.946848650E-1,1.506905317E0,6.163704395E-1,-6.609770656E-1
4.972100740E-1,1.569754004E0,6.600450277E-1,-7.067821026E-1
4.997351780E-1,1.636863708E0,7.005238533E-1,-7.515218854E-1
5.022603860E-1,1.708234310E0,7.463288903E-1,-7.951964736E-1
5.047855430E-1,1.777474403E0,7.868077159E-1,-8.376725912E-1
5.073107510E-1,1.847779870E0,8.283518553E-1,-8.781514764E-1
5.098359070E-1,1.916886806E0,8.645697236E-1,-9.122389555E-1
5.123610630E-1,1.990387917E0,9.007876515E-1,-9.463263750E-1
5.148862200E-1,2.058562756E0,9.380708337E-1,-9.782834053E-1
5.174113760E-1,2.124607325E0,9.678973556E-1,-1.004914165E0
5.199365840E-1,2.184260368E0,9.987891316E-1,-1.033675551E0
5.224617400E-1,2.239652395E0,1.024221539E0,-1.056045413E0
5.249868970E-1,2.291848898E0,1.049787164E0,-1.075219631E0
5.275121050E-1,2.337653875E0,1.075352788E0,-1.095458984E0
5.300372610E-1,2.372806549E0,1.095592141E0,-1.111437559E0
5.325624180E-1,2.402633190E0,1.105179310E0,-1.121024609E0
5.350876260E-1,2.421807289E0,1.107309699E0,-1.131676912E0
5.376127820E-1,2.439916134E0,1.103048801E0,-1.140198827E0
5.401379380E-1,2.448438168E0,1.088135481E0,-1.150851130E0
5.426630950E-1,2.448438168E0,1.065765619E0,-1.162568688E0
5.451882510E-1,2.445242405E0,1.038069606E0,-1.165764332E0
5.477134070E-1,2.436720610E0,1.001984835E0,-1.174286246E0
5.502386150E-1,2.423937798E0,9.583102465E-1,-1.179612398E0
5.527637720E-1,2.401567936E0,9.050486088E-1,-1.181742907E0
5.552889280E-1,2.374937057E0,8.528521657E-1,-1.188134313E0
5.578140840E-1,2.345110416E0,7.942643762E-1,-1.191329956E0
5.603392930E-1,2.312088251E0,7.324808836E-1,-1.190264702E0
5.628644490E-1,2.276935577E0,6.706973314E-1,-1.187069058E0
5.653896570E-1,2.241782904E0,6.078485847E-1,-1.183873296E0
5.679148130E-1,2.206630230E0,5.513912439E-1,-1.174286246E0
5.704399700E-1,2.168281794E0,4.991948307E-1,-1.162568688E0
5.729651260E-1,2.129933357E0,4.480636418E-1,-1.145524979E0
5.754508550E-1,2.095845938E0,3.990629315E-1,-1.124220252E0
5.780154900E-1,2.058562756E0,3.523258269E-1,-1.099720001E0
5.805406470E-1,2.029801607E0,3.107817471E-1,-1.064567208E0
5.830658030E-1,1.997844577E0,2.703028917E-1,-1.028349280E0
5.855910110E-1,1.975474596E0,2.308892608E-1,-9.942618608E-1
5.881161680E-1,1.957365632E0,1.957365721E-1,-9.559134841E-1
5.906413240E-1,1.943517685E0,1.723014414E-1,-9.207608104E-1
5.931664800E-1,1.932865381E0,1.478010863E-1,-8.824124336E-1
5.956916880E-1,1.927539110E0,1.318225861E-1,-8.419335485E-1
5.982168450E-1,1.929669619E0,1.264964193E-1,-8.079792261E-1
6.007420010E-1,1.938191533E0,1.318225861E-1,-7.728265524E-1
6.032671570E-1,1.953104734E0,1.488663107E-1,-7.398043275E-1
6.057923650E-1,1.969083190E0,1.648448110E-1,-7.110430598E-1
6.083175220E-1,1.996779323E0,1.882799417E-1,-6.908035874E-1
6.108426780E-1,2.025540590E0,2.213021666E-1,-6.769555807E-1
6.133678860E-1,2.057497501E0,2.607157826E-1,-6.663032770E-1
6.158930430E-1,2.092650175E0,3.086512685E-1,-6.641727686E-1
6.184181990E-1,2.129933357E0,3.555215299E-1,-6.673684716E-1
6.209433550E-1,2.164020777E0,4.054543078E-1,-6.769555807E-1
6.234685630E-1,2.203434467E0,4.587159753E-1,-6.929340959E-1
6.259937200E-1,2.242848158E0,5.055862069E-1,-7.131735086E-1
6.285188760E-1,2.275870323E0,5.545869470E-1,-7.334129214E-1
6.310440320E-1,2.307827234E0,6.067833900E-1,-7.600437403E-1
6.335692930E-1,2.325936317E0,6.579145193E-1,-7.877398133E-1
6.360941880E-1,2.336588621E0,7.026543617E-1,-8.196967840E-1
6.386191360E-1,2.341914892E0,7.378070354E-1,-8.504554033E-1
6.411440320E-1,2.339784384E0,7.708292603E-1,-8.856080770E-1
6.436689280E-1,2.334458113E0,7.878729701E-1,-9.164998531E-1
6.461938760E-1,2.320610046E0,7.900034189E-1,-9.452611804E-1
6.487187720E-1,2.303566456E0,7.857425213E-1,-9.761528969E-1
6.512436680E-1,2.280131340E0,7.718944550E-1,-1.007044673E0
6.537686150E-1,2.251369953E0,7.505898476E-1,-1.032610297E0
6.562935110E-1,2.216217279E0,7.271546721E-1,-1.057110667E0
6.588184070E-1,2.178934097E0,6.973281503E-1,-1.076284766E0
6.613433550E-1,2.137390137E0,6.675016284E-1,-1.086937189E0
6.638713240E-1,2.095845938E0,6.355446577E-1,-1.093328595E0
6.663962200E-1,2.053236723E0,6.035876870E-1,-1.094393730E0
6.689211680E-1,2.003170729E0,5.705654621E-1,-1.093328595E0
6.714460630E-1,1.952039480E0,5.481955409E-1,-1.092263341E0
6.739709590E-1,1.903038740E0,5.311518312E-1,-1.095458984E0
6.764959070E-1,1.847779870E0,5.151733160E-1,-1.097589493E0
6.790208030E-1,1.788126826E0,5.236951709E-1,-1.102915645E0
6.815456990E-1,1.725278020E0,5.513912439E-1,-1.106111288E0
6.840706470E-1,1.662429333E0,5.982614756E-1,-1.105046153E0
6.865955430E-1,1.598515272E0,6.664364338E-1,-1.100785136E0
6.891204380E-1,1.535666585E0,7.569811940E-1,-1.095458984E0
6.916453860E-1,1.480274439E0,8.603088260E-1,-1.083741426E0
6.941733550E-1,1.424882293E0,9.742887616E-1,-1.066697717E0
6.966982510E-1,1.373751163E0,1.105179310E0,-1.041132092E0
6.992231990E-1,1.327946067E0,1.226615787E0,-1.010240316E0
7.017480950E-1,1.292926550E0,1.349117637E0,-9.740224481E-1
7.042729900E-1,1.259904385E0,1.476945639E0,-9.228912592E-1
7.067979380E-1,1.236469269E0,1.594121218E0,-8.621729612E-1
7.093228340E-1,1.221555948E0,1.693054795E0,-7.930659652E-1
7.118477300E-1,1.213034153E0,1.756968737E0,-7.184996605E-1
7.143726780E-1,1.202381730E0,1.779338598E0,-6.471290588E-1
7.168975740E-1,1.190664172E0,1.778273344E0,-5.778889060E-1
7.194224700E-1,1.175750971E0,1.752707839E0,-5.107792616E-1
7.219474180E-1,1.156576753E0,1.710098505E0,-4.489957094E-1
7.244753860E-1,1.129945874E0,1.650445461E0,-3.914731443E-1
7.270002820E-1,1.102249861E0,1.574947000E0,-3.328853250E-1
7.295252300E-1,1.072423339E0,1.482271791E0,-2.732322812E-1
7.320501260E-1,1.035140157E0,1.376813650E0,-2.115819156E-1
7.345750220E-1,9.999874830E-1,1.254311919E0,-1.529940963E-1
7.370999700E-1,9.616391063E-1,1.125418663E0,-9.121058136E-2
7.396248650E-1,9.179645777E-1,9.955934286E-1,-2.942706272E-2
7.421497610E-1,8.657681346E-1,8.560478687E-1,3.235645220E-2
7.446747090E-1,8.103760481E-1,7.165023685E-1,9.413997084E-2
7.471996050E-1,7.539186478E-1,5.780220628E-1,1.537930220E-1
7.497245010E-1,6.985265613E-1,4.480636418E-1,2.070546746E-1
7.522494490E-1,6.400718689E-1,3.171731234E-1,2.560553849E-1
7.547774700E-1,5.782883763E-1,1.978670359E-1,2.965342402E-1
7.573023650E-1,5.154396296E-1,8.388710022E-2,3.359478712E-1
7.598273130E-1,4.504604042E-1,-3.115806542E-2,3.721657991E-1
7.623522090E-1,3.833507299E-1,-1.557903290E-1,4.093157947E-1
7.648771050E-1,3.215672076E-1,-2.824199200E-1,4.508598745E-1
7.674020530E-1,2.555227578E-1,-4.166392684E-1,5.009258389E-1
7.699269490E-1,1.809564531E-1,-5.625761747E-1,5.563179255E-1
7.724518450E-1,1.095858440E-1,-7.117088437E-1,6.202319264E-1
7.749767930E-1,2.236989327E-2,-8.607082963E-1,6.862763762E-1
7.775016880E-1,-7.243584841E-2,-1.004514694E0,7.448641658E-1
7.800265840E-1,-1.651111245E-1,-1.132342696E0,8.013215661E-1
7.825515320E-1,-2.673735023E-1,-1.219691753E0,8.407351375E-1
7.850795010E-1,-3.770924807E-1,-1.262301087E0,8.652355075E-1
7.876043970E-1,-4.889419675E-1,-1.249518394E0,8.641703129E-1
7.901293450E-1,-6.123758554E-1,-1.191995740E0,8.439308405E-1
7.926542400E-1,-7.391385436E-1,-1.095059514E0,8.034520149E-1
7.951791360E-1,-8.616403341E-1,-9.544488192E-1,7.523208261E-1
7.977040840E-1,-9.692289233E-1,-7.788184881E-1,6.894720793E-1
8.002289800E-1,-1.057643294E0,-5.625761747E-1,6.244928837E-1
8.027538760E-1,-1.110904932E0,-2.994636297E-1,5.744268894E-1
8.052788240E-1,-1.131144285E0,1.864157850E-3,5.254262090E-1
8.078037200E-1,-1.116231084E0,3.512606025E-1,4.817516208E-1
8.103286150E-1,-1.070425987E0,7.463288903E-1,4.540555775E-1
8.128535630E-1,-9.979901910E-1,1.154179931E0,4.327509105E-1
8.153815840E-1,-9.053149223E-1,1.561099052E0,4.167724252E-1
8.179064800E-1,-7.913349867E-1,1.939123511E0,3.860138059E-1
8.204314280E-1,-6.698983908E-1,2.278799772E0,3.402087986E-1
8.229563240E-1,-5.484618545E-1,2.578130245E0,2.656424940E-1
8.254812200E-1,-4.314193726E-1,2.845370531E0,1.612496525E-1
8.280061680E-1,-3.185046613E-1,3.077591419E0,4.087831825E-2
8.305310630E-1,-2.151770741E-1,3.262941837E0,-7.736254483E-2
8.330559590E-1,-1.278279573E-1,3.397161245E0,-1.828206182E-1
8.355809070E-1,-7.243584841E-2,3.476920605E0,-2.700365782E-1
8.381058030E-1,-3.834838793E-2,3.504616737E0,-3.243634701E-1
8.406306990E-1,-3.728315607E-2,3.465203047E0,-3.456681073E-1
8.431556470E-1,-7.882724702E-2,3.311942577E0,-3.243634701E-1
8.456836150E-1,-1.832200736E-1,2.980655193E0,-2.625799477E-1
8.482085110E-1,-3.547225893E-1,2.367214203E0,-1.551245600E-1
8.507334590E-1,-6.240934134E-1,1.358704686E0,1.464695437E-3
8.532583550E-1,-1.061904192E0,-1.696383655E-1,2.209026963E-1
8.557832510E-1,-1.695584655E0,-2.099308014E0,5.009258389E-1
8.583081990E-1,-2.356961250E0,-3.970522881E0,7.896040082E-1
8.608330950E-1,-2.910749197E0,-5.422169209E0,1.040865779E0
8.633579900E-1,-3.331383228E0,-6.387003899E0,1.236868739E0
8.658829380E-1,-3.633776188E0,-6.857837200E0,1.375349045E0
8.684078340E-1,-3.804213524E0,-6.828010559E0,1.457371950E0
8.709327300E-1,-3.825518131E0,-6.364634037E0,1.460567594E0
8.734576780E-1,-3.666798353E0,-5.570236683E0,1.382805586E0
8.759856990E-1,-3.327122211E0,-4.536028385E0,1.240064383E0
8.785105950E-1,-2.853226662E0,-3.361342907E0,1.062170506E0
8.810355430E-1,-2.288786411E0,-2.131264925E0,8.694964647E-1
8.835604380E-1,-1.703041315E0,-9.342093468E-1,6.841459274E-1
8.860853340E-1,-1.172555208E0,1.627143472E-1,5.105129480E-1
8.886102820E-1,-7.402037978E-1,1.100918293E0,3.604482114E-1
8.911351780E-1,-4.026580751E-1,1.870948672E0,2.379464209E-1
8.936600740E-1,-1.533935517E-1,2.492911577E0,1.474016160E-1
8.961850220E-1,2.343512699E-2,2.981720448E0,7.922670245E-2
8.987099180E-1,1.404775977E-1,3.338573456E0,3.129122034E-2
9.012348130E-1,2.193048447E-1,3.580248117E0,-1.238333434E-2
9.037597610E-1,2.651098669E-1,3.707010984E0,-5.392742157E-2
9.062877300E-1,2.960016131E-1,3.719793797E0,-8.588441461E-2
9.088126260E-1,3.045234978E-1,3.623922825E0,-1.082543060E-1
9.113375740E-1,2.949363887E-1,3.416335344E0,-1.146457046E-1
9.138624700E-1,2.704360485E-1,3.106352568E0,-1.018629074E-1
9.163873650E-1,2.427399755E-1,2.726197720E0,-7.097115368E-2
9.189123130E-1,2.235657871E-1,2.322474241E0,-1.983996481E-2
9.214372090E-1,2.225005478E-1,1.949775934E0,3.981308267E-2
9.239621050E-1,2.416747361E-1,1.629140735E0,8.455286920E-2
9.264870530E-1,2.842840552E-1,1.369357109E0,1.101184636E-1
9.290119490E-1,3.375457227E-1,1.179745555E0,1.058575287E-1
9.315368450E-1,4.067858756E-1,1.052982807E0,7.496577501E-2
9.340617930E-1,4.792217016E-1,9.774844646E-1,2.063889056E-2
9.365898130E-1,5.527228117E-1,9.465926886E-1,-5.179695413E-2
9.391147090E-1,6.177020073E-1,9.476579428E-1,-1.295589656E-1
9.416396570E-1,6.805507541E-1,9.593755007E-1,-2.094514370E-1
9.441645530E-1,7.336792350E-1,9.700278044E-1,-2.742975056E-1
9.466894490E-1,7.794842720E-1,9.636363983E-1,-3.275591433E-1
9.492143970E-1,8.188979030E-1,9.306141734E-1,-3.712337017E-1
9.517392930E-1,8.497896194E-1,8.603088260E-1,-4.085168540E-1
9.542641880E-1,8.689638376E-1,7.548507452E-1,-4.319519997E-1
9.567891360E-1,8.710942864E-1,6.142399907E-1,-4.511261880E-1
9.593140320E-1,8.508548737E-1,4.480636418E-1,-4.766917825E-1
9.618389280E-1,8.167673945E-1,2.660419345E-1,-5.043878555E-1
9.643638760E-1,7.805495262E-1,6.790860742E-2,-5.278229713E-1
9.668918970E-1,7.347444892E-1,-1.344856620E-1,-5.533885360E-1
9.694167930E-1,6.932004094E-1,-3.452686667E-1,-5.789541602E-1
9.719417400E-1,6.549851298E-1,-5.519238710E-1,-6.013240218E-1
9.744666360E-1,6.166367531E-1,-7.500572205E-1,-6.204982400E-1
9.769915320E-1,5.900059342E-1,-9.374050498E-1,-6.396724582E-1
9.795164800E-1,5.697665215E-1,-1.105711937E0,-6.556509137E-1
9.820413760E-1,5.537880063E-1,-1.251648784E0,-6.705641747E-1
9.845662720E-1,5.463314056E-1,-1.380542040E0,-6.833469868E-1
9.870912200E-1,5.473966002E-1,-1.486932158E0,-6.950645447E-1
9.896161150E-1,5.516575575E-1,-1.571085572E0,-7.067821026E-1
9.921410110E-1,5.633751154E-1,-1.633934259E0,-7.099778056E-1
9.946659590E-1,5.750926733E-1,-1.675478339E0,-7.089125514E-1
9.971939280E-1,5.942668915E-1,-1.694652557E0,-7.025212049E-1
9.997188240E-1,6.113106012E-1,-1.695717812E0,-6.918688416E-1
1.002243772E0,6.304848194E-1,-1.678674102E0,-6.812165380E-1
1.004768668E0,6.496589780E-1,-1.644586682E0,-6.716294289E-1
1.007293563E0,6.645722389E-1,-1.599846840E0,-6.641727686E-1
1.009818511E0,6.741593480E-1,-1.549780846E0,-6.567161679E-1
1.012343407E0,6.826812029E-1,-1.489062667E0,-6.535204649E-1
1.014868303E0,6.846785545E-1,-1.417825103E0,-6.481943130E-1
1.017393251E0,6.837464571E-1,-1.344324112E0,-6.513900161E-1
