"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.484935110E-1,-2.084212065E0,6.460351944E-1,-4.520164013E0
2.535438240E-1,-1.976786137E0,-3.468990326E-2,-5.587071419E0
2.585941880E-1,-1.870084047E0,-6.254701614E-1,-6.462210655E0
2.636445010E-1,-1.515972376E0,-1.265822411E0,-6.938575268E0
2.686948650E-1,-9.117696285E-1,-1.737706184E0,-6.816018581E0
2.737451780E-1,-1.895649433E-1,-1.938827515E0,-5.843926430E0
2.787955430E-1,5.314426422E-1,-1.780842781E0,-4.395362854E0
2.838458550E-1,1.158272743E0,-1.348720551E0,-2.956499100E0
2.888962200E-1,1.603462696E0,-5.496797562E-1,-1.779764175E0
2.939465320E-1,1.769391060E0,6.043691635E-1,-9.870033264E-1
2.989968970E-1,1.978351355E0,2.391363144E0,-9.999637604E-1
3.040472090E-1,1.850323200E0,3.477462769E0,-3.689179420E-1
3.090975220E-1,1.775339365E0,4.200294495E0,-3.231263161E-1
3.141478860E-1,1.588499069E0,4.844689369E0,-8.497781754E-1
3.191981990E-1,1.413053513E0,5.236435413E0,-1.119636059E0
3.242485630E-1,1.049472570E0,5.501000881E0,-9.946393967E-1
3.292988760E-1,6.706891060E-1,5.734571457E0,-2.233376503E-1
3.343492400E-1,3.486044407E-1,5.849785805E0,8.606944084E-1
3.393996050E-1,1.473548412E-1,5.878989220E0,2.117167711E0
3.444499180E-1,-3.379440308E-2,5.928189278E0,3.219038963E0
3.495002300E-1,-5.366992950E-2,6.003616333E0,4.009940147E0
3.545505950E-1,4.591631889E-2,5.954247475E0,4.280532837E0
3.596009070E-1,2.660136223E-1,5.887586117E0,4.087040424E0
3.646512720E-1,5.292105675E-1,5.681949139E0,3.509656429E0
3.697015840E-1,7.577068806E-1,5.217502117E0,2.679174423E0
3.747519490E-1,8.634905815E-1,4.539216042E0,1.938682556E0
3.798022610E-1,7.819061279E-1,3.818911314E0,1.348726034E0
3.848526260E-1,5.966114998E-1,3.084177017E0,8.040189743E-1
3.899029380E-1,4.217572212E-1,2.367877007E0,4.206371307E-1
3.949533030E-1,3.075094223E-1,1.636961460E0,2.790060043E-1
4.000036150E-1,3.050465584E-1,9.860525131E-1,3.345952034E-1
4.050539800E-1,3.874864578E-1,3.506464958E-1,5.841040611E-1
4.101042930E-1,6.248703003E-1,-1.567678452E-1,8.984251022E-1
4.151546570E-1,8.267378807E-1,-5.885481834E-1,1.291467190E0
4.202049700E-1,1.091452837E0,-8.298082352E-1,1.651608944E0
4.252553340E-1,1.297636986E0,-9.503650665E-1,1.930262804E0
4.303056470E-1,1.577994823E0,-9.839792252E-1,2.066067696E0
4.353559590E-1,1.873991013E0,-9.553260803E-1,2.110248566E0
4.404063240E-1,1.948297262E0,-7.317585945E-1,2.004770994E0
4.454566360E-1,1.935610533E0,-3.776426315E-1,1.871046066E0
4.505070010E-1,1.972596169E0,7.943344116E-2,1.620987415E0
4.555573130E-1,2.025938511E0,6.076512337E-1,1.406549215E0
4.606076780E-1,2.031543732E0,1.147557259E0,1.096189976E0
4.656580430E-1,2.052240133E0,1.611897469E0,7.698130608E-1
4.707083550E-1,2.058784723E0,2.051691532E0,5.135593414E-1
4.757586680E-1,1.973115683E0,2.354080677E0,4.014372826E-1
4.808090320E-1,1.826191187E0,2.619173050E0,4.200940132E-1
4.858593970E-1,1.573497772E0,2.788232327E0,5.159187317E-1
4.909097090E-1,1.378481150E0,3.020923615E0,6.641979218E-1
4.959600740E-1,1.198132992E0,3.230946541E0,7.945132256E-1
5.010103860E-1,9.662797451E-1,3.489446878E0,9.257841110E-1
5.060607510E-1,6.682820320E-1,3.736604691E0,9.688868523E-1
5.111110630E-1,3.789749146E-1,4.039732456E0,8.724117279E-1
5.161613760E-1,9.867215157E-2,4.249812126E0,7.657554150E-1
5.212117400E-1,-9.040403366E-2,4.471430302E0,5.605010986E-1
5.262621050E-1,-1.921656132E-1,4.633851528E0,2.924652100E-1
5.313124180E-1,-1.677830219E-1,4.733242989E0,1.052622795E-1
5.363627820E-1,-3.281807899E-2,4.819133759E0,-2.635526657E-2
5.414130950E-1,1.364476681E-1,4.843651772E0,-1.677594185E-1
5.464634070E-1,3.642795086E-1,4.823334217E0,-2.045693398E-1
5.515137720E-1,5.856561661E-1,4.779467583E0,-2.690930367E-1
5.565640840E-1,8.651254177E-1,4.640605927E0,-3.651022911E-1
5.616144490E-1,1.059258938E0,4.483195305E0,-3.970694542E-1
5.666648130E-1,1.162052155E0,4.240820885E0,-4.815678596E-1
5.717151260E-1,1.197115302E0,3.988771915E0,-6.093163490E-1
5.767654900E-1,1.210581779E0,3.679602385E0,-6.161646843E-1
5.818158030E-1,1.254227638E0,3.305479050E0,-5.994443893E-1
5.868661680E-1,1.356256962E0,2.907618999E0,-4.649138451E-1
5.919164800E-1,1.478945732E0,2.492506981E0,-4.406673908E-1
5.969668450E-1,1.530435085E0,2.072461605E0,-4.038844109E-1
6.020171570E-1,1.600510836E0,1.625515461E0,-5.106608868E-1
6.070675220E-1,1.742673159E0,1.122692585E0,-3.852112293E-1
6.121178860E-1,1.874137998E0,4.795746803E-1,-4.183030128E-1
6.171681990E-1,1.857218862E0,-9.221076965E-2,-5.624833107E-1
6.222185630E-1,1.846497297E0,-7.593445778E-1,-6.151287556E-1
6.272688760E-1,1.708298206E0,-1.487703323E0,-7.744276524E-1
6.323192930E-1,1.520375252E0,-2.253382206E0,-1.091144562E0
6.373691360E-1,1.261584878E0,-2.904704094E0,-1.249425650E0
6.424189280E-1,1.015856385E0,-3.317253590E0,-1.289278269E0
6.474687720E-1,7.923324704E-1,-3.630122185E0,-1.257633686E0
6.525186150E-1,5.805842876E-1,-3.661635399E0,-1.346927643E0
6.575684070E-1,3.729151487E-1,-3.400289536E0,-1.444932461E0
6.626213240E-1,5.389010906E-2,-3.007928848E0,-1.590279341E0
6.676711680E-1,-2.630683184E-1,-2.438263893E0,-1.695348263E0
6.727209590E-1,-4.676551819E-1,-2.040787697E0,-1.890402555E0
6.777708030E-1,-7.372586727E-1,-1.735580444E0,-2.065919399E0
6.828206470E-1,-1.331283450E0,-1.569443703E0,-2.242228031E0
6.878704380E-1,-2.101487875E0,-1.444983482E0,-2.327126026E0
6.929233550E-1,-2.851843834E0,-1.321256638E0,-2.276266098E0
6.979731990E-1,-3.493891239E0,-1.221940041E0,-2.100408077E0
7.030229900E-1,-4.029673576E0,-8.958215714E-1,-1.906284094E0
7.080728340E-1,-4.500700951E0,-3.670740128E-1,-1.600173950E0
7.131226780E-1,-4.619930267E0,-6.603240967E-3,-1.122789383E0
7.181724700E-1,-4.244985580E0,3.343353271E-1,-8.705441952E-1
7.232253860E-1,-3.770334244E0,6.653890610E-1,-7.880029678E-1
7.282752300E-1,-3.236628532E0,9.045267105E-1,-7.391476631E-1
7.333250220E-1,-2.934758663E0,9.714932442E-1,-6.390502453E-1
7.383748650E-1,-2.617640257E0,9.317111969E-1,-7.803981304E-1
7.434247090E-1,-2.549113750E0,7.441225052E-1,-1.085584402E0
7.484745010E-1,-2.684923172E0,3.907203674E-1,-1.409135580E0
7.535274700E-1,-2.870178223E0,-2.271223068E-1,-1.875520229E0
7.585773130E-1,-3.193613529E0,-9.470186234E-1,-2.320339680E0
7.636271050E-1,-3.625653267E0,-1.688690186E0,-2.664126396E0
7.686769490E-1,-4.241622448E0,-2.493911743E0,-2.961270332E0
7.737267930E-1,-4.608298779E0,-3.149892807E0,-3.264025927E0
7.787765840E-1,-4.427998066E0,-3.742620468E0,-3.379592657E0
7.838295010E-1,-3.740530014E0,-4.206025124E0,-3.316141129E0
7.888793450E-1,-2.470296383E0,-4.354016304E0,-3.281653881E0
7.939291360E-1,-9.832224846E-1,-4.494120598E0,-3.042597771E0
7.989789800E-1,3.587132692E-1,-4.933762550E0,-1.987677574E0
8.040288240E-1,1.138744950E0,-5.662773132E0,2.031507492E-1
8.090786150E-1,1.670003414E0,-6.259101868E0,2.490348816E0
8.141315840E-1,1.994778275E0,-6.359706879E0,4.479252815E0
8.191814280E-1,2.534173489E0,-5.760773659E0,6.082051754E0
8.242312200E-1,3.646434307E0,-4.234915733E0,6.844325542E0
8.292810630E-1,4.123053074E0,-2.559839249E0,6.875261784E0
8.343309070E-1,3.168375969E0,-1.269297600E0,6.260869980E0
8.393806990E-1,6.201106310E-1,-1.226832390E0,4.910381317E0
8.444336150E-1,-3.066248417E0,-3.146243095E0,2.787527800E0
8.494834590E-1,-6.702126503E0,-7.545611382E0,-2.746024132E-1
8.545332510E-1,-9.769329071E0,-1.435481453E1,-6.365435123E0
8.595830950E-1,-9.566442490E0,-1.971612167E1,-1.036161327E1
8.646329380E-1,-5.544344902E0,-1.980401039E1,-9.106861115E0
8.696827300E-1,-5.909895897E-2,-1.693146515E1,-8.877208710E0
8.747356990E-1,6.101227283E0,-1.175159836E1,-4.981541634E0
8.797855430E-1,9.878736496E0,-5.774000168E0,-1.794934273E-2
8.848353340E-1,1.086416054E1,-9.056787491E-1,2.463334084E0
8.898851780E-1,1.001525688E1,2.178928852E0,2.299459934E0
8.949350220E-1,8.357994080E0,3.718381882E0,1.471022010E0
8.999848130E-1,6.934483528E0,4.202605247E0,9.291510582E-1
9.050377300E-1,5.693639278E0,3.923361778E0,6.223323345E-1
9.100875740E-1,4.238747120E0,3.047686100E0,4.391026497E-1
9.151373650E-1,2.736920357E0,1.615484238E0,4.499230385E-1
9.201872090E-1,9.922531843E-1,-1.954689026E-1,9.680688381E-1
9.252370530E-1,-1.976367235E-1,-2.017374992E0,1.749733686E0
9.302868450E-1,-4.063163996E-1,-3.737635612E0,2.377003193E0
9.353398130E-1,7.592487335E-2,-5.166279793E0,2.583113194E0
9.403896570E-1,5.462435484E-1,-6.051291466E0,2.499482155E0
9.454394490E-1,8.576809168E-1,-6.298853874E0,2.608918667E0
9.504892930E-1,1.109733582E0,-6.068329811E0,2.818089247E0
9.555391360E-1,1.578191519E0,-5.450364113E0,2.883211136E0
9.605889280E-1,2.158875227E0,-4.617394447E0,2.648122549E0
9.656418970E-1,2.682769299E0,-3.664053917E0,2.412656784E0
9.706917400E-1,2.850286961E0,-2.706589699E0,2.260616064E0
9.757415320E-1,2.578772545E0,-1.897264481E0,1.901775479E0
9.807913760E-1,2.030713081E0,-1.470652580E0,1.312550306E0
9.858412200E-1,1.419871330E0,-1.207469940E0,5.851888657E-1
9.908910110E-1,7.741736174E-1,-1.161273956E0,-3.362565041E-1
9.959439280E-1,1.257376671E-1,-1.237851143E0,-1.342683077E0
1.000993772E0,-2.243461609E-1,-1.235185623E0,-2.225140572E0
1.006043563E0,-2.237975597E-1,-1.111981392E0,-2.830292225E0
1.011093407E0,2.350640297E-2,-7.856388092E-1,-3.097935200E0
1.016143251E0,4.142167568E-1,-3.479290009E-1,-3.089650154E0
1.021193043E0,6.839007139E-1,2.372694016E-1,-2.816487789E0
1.026246011E0,8.169078827E-1,8.581314087E-1,-2.236053944E0
1.031295855E0,8.500724435E-1,1.459679604E0,-1.734867573E0
1.036345647E0,8.772639036E-1,1.993215084E0,-1.178078651E0
1.041395490E0,8.817486763E-1,2.410279274E0,-7.161068916E-1
1.046445334E0,7.820018530E-1,2.767609596E0,-2.382946014E-1
1.051495126E0,4.053730965E-1,3.038090229E0,3.107118607E-2
1.056548095E0,-1.180209517E-1,3.301816940E0,2.427887917E-2
1.061597938E0,-7.410091758E-1,3.580147266E0,-1.426599026E-1
1.066647730E0,-1.337280512E0,3.782379627E0,-3.794476986E-1
1.071697574E0,-1.731475592E0,3.904140472E0,-6.428902149E-1
1.076747418E0,-2.042867661E0,3.912609577E0,-8.474557400E-1
1.081797209E0,-2.209368229E0,3.841769695E0,-1.134000778E0
1.086850178E0,-2.336061478E0,3.740878582E0,-1.472059250E0
1.091900022E0,-2.337007046E0,3.605280399E0,-1.791764736E0
1.096949865E0,-2.291968346E0,3.525583267E0,-2.098394632E0
1.101999709E0,-2.184766531E0,3.526533127E0,-2.199954033E0
1.107049501E0,-2.102613688E0,3.593566418E0,-2.213631630E0
1.112099345E0,-1.948498964E0,3.695367336E0,-2.308072329E0
1.117270595E0,-1.836078882E0,3.839030266E0,-2.343851566E0
1.122320438E0,-1.829317570E0,3.933927536E0,-2.288648605E0
1.127370230E0,-1.859348893E0,4.076735973E0,-2.261873484E0
1.132420074E0,-1.961968184E0,4.282616138E0,-2.185938835E0
1.137469918E0,-2.019521236E0,4.386481285E0,-2.073406219E0
1.142519709E0,-2.109990597E0,4.264402866E0,-1.984195471E0
1.147572574E0,-2.038167000E0,3.909871578E0,-1.984013081E0
1.152623772E0,-1.819930673E0,3.378376007E0,-1.941455126E0
1.157674918E0,-1.439517140E0,2.646681309E0,-1.782402754E0
1.162726063E0,-9.326930046E-1,2.019747734E0,-1.480325460E0
1.167777261E0,-3.296878338E-1,1.533251762E0,-1.069367647E0
1.172828407E0,3.844993114E-1,1.090650558E0,-4.149062634E-1
1.177874657E0,9.504662156E-1,9.477653503E-1,1.899063587E-1
1.182925855E0,1.176404715E0,1.088481903E0,8.612568378E-1
1.187977001E0,1.266947031E0,1.348823071E0,1.521014929E0
1.193028147E0,1.230407953E0,1.787108421E0,1.953844309E0
1.198079345E0,1.018555522E0,2.217527866E0,2.137742519E0
1.203130490E0,5.684372783E-1,2.500171661E0,2.173961639E0
1.208176740E0,-3.496301174E-2,2.689977646E0,2.012830734E0
1.213227938E0,-6.508480310E-1,2.770027161E0,1.749153137E0
1.218279084E0,-1.061463714E0,2.658241272E0,1.662036180E0
1.223330230E0,-1.000386834E0,2.303328514E0,1.818424106E0
1.228381428E0,-5.488106012E-1,1.674950600E0,2.030655861E0
1.233432574E0,5.865859985E-2,1.013579369E0,2.052467823E0
1.238478824E0,6.926033497E-1,4.139280319E-1,1.724018812E0
1.243530022E0,1.418185234E0,-1.911935806E-1,1.086440563E0
1.248581168E0,2.155973196E0,-6.005344391E-1,5.320143700E-1
1.253632313E0,2.866666317E0,-8.843059540E-1,1.072714329E-1
1.258683511E0,3.500699043E0,-1.038458824E0,-9.394860268E-2
1.263734657E0,3.899724245E0,-1.008983612E0,-2.574622631E-1
1.268780907E0,3.944572210E0,-8.196678162E-1,-2.881658077E-1
1.273832105E0,3.534098625E0,-5.204792023E-1,-1.849169731E-1
1.278883251E0,2.835419655E0,-2.053680420E-1,-7.455587387E-2
1.283934397E0,1.984894395E0,4.866218567E-2,-1.687340736E-1
1.288985595E0,1.240276814E0,2.032613754E-1,-2.567675114E-1
1.294036740E0,5.192787647E-1,3.027238846E-1,-1.591160297E-1
1.299082990E0,2.441477776E-2,3.703432083E-1,1.833896637E-1
1.304134188E0,-2.889196873E-1,4.689626694E-1,6.265027523E-1
1.309185334E0,-3.613440990E-1,6.529626846E-1,6.596379280E-1
1.314236480E0,-1.681778431E-1,8.545107841E-1,2.054772377E-1
1.319287678E0,1.334793568E-1,9.744215012E-1,-7.954096794E-1
1.324338824E0,5.460749865E-1,1.040004730E0,-1.937309980E0
1.329385074E0,8.966608047E-1,1.040067673E0,-2.957174778E0
1.334436272E0,9.623177052E-1,9.839887619E-1,-3.605021477E0
1.339487418E0,8.783257008E-1,9.062452316E-1,-3.924909115E0
1.344538563E0,5.743732452E-1,7.457809448E-1,-3.932391882E0
1.349589761E0,1.210587025E-1,3.689689636E-1,-3.941095114E0
1.354640907E0,-4.537158012E-1,-1.645011902E-1,-3.965579510E0
1.359687157E0,-9.525706768E-1,-8.012886047E-1,-3.848434210E0
1.364738355E0,-1.169229746E0,-1.572979927E0,-3.542867184E0
1.369789501E0,-1.044724464E0,-2.553512573E0,-2.858585119E0
1.374840647E0,-8.402552605E-1,-3.729371071E0,-2.243252039E0
1.379891845E0,-7.272617817E-1,-4.920502663E0,-1.999033451E0
1.384942990E0,-8.534188271E-1,-6.054023743E0,-2.196566582E0
1.389989240E0,-1.056786537E0,-6.971133232E0,-2.285489559E0
1.395040438E0,-1.120487213E0,-7.450658798E0,-1.956647396E0
1.400091584E0,-1.140702009E0,-7.407199860E0,-1.288414478E0
1.405142730E0,-1.148051977E0,-6.848239899E0,-5.523824692E-1
1.410193928E0,-1.332154036E0,-5.993645668E0,3.412151337E-2
1.415245074E0,-1.545961618E0,-5.197650909E0,2.081327438E-1
1.420291324E0,-1.598741293E0,-4.768300056E0,1.090631485E-1
1.425342522E0,-1.482125521E0,-4.727715969E0,-5.041122437E-2
1.430393668E0,-1.179282188E0,-5.109722614E0,-3.140158653E-1
1.435444813E0,-7.917592525E-1,-5.808440685E0,-5.794134140E-1
1.440496011E0,-4.936385155E-1,-6.682134628E0,-9.054398537E-1
1.445547157E0,-3.590261936E-1,-7.656008720E0,-1.201340199E0
1.450593407E0,-5.338051319E-1,-8.563350677E0,-1.252470016E0
1.455644605E0,-8.877944946E-1,-9.326750755E0,-1.000059128E0
1.460695751E0,-1.275232315E0,-9.613634109E0,-6.567864418E-1
1.465746897E0,-1.465038776E0,-9.395862579E0,1.769742966E-1
1.470798095E0,-1.097670794E0,-8.540105820E0,1.323091507E0
1.475849240E0,1.032207012E-1,-7.178893566E0,2.663685560E0
1.480895490E0,1.387828827E0,-5.398374081E0,3.746786594E0
1.485946688E0,2.146384478E0,-3.591272354E0,4.458992958E0
1.490997834E0,2.234399557E0,-1.818253517E0,4.507195950E0
1.496048980E0,1.780380726E0,-2.238140106E-1,3.716853619E0
1.501100178E0,8.907532692E-1,1.114407063E0,2.447090149E0
1.506151324E0,6.552100182E-2,2.185925007E0,1.311145306E0
1.511197574E0,-6.080305576E-1,2.865839481E0,6.502022743E-1
1.516248772E0,-9.824764729E-1,3.055839539E0,5.608458519E-1
1.521299918E0,-1.271698713E0,2.725122452E0,8.845963478E-1
1.526351063E0,-1.530961990E0,2.051980495E0,1.506619453E0
1.531402261E0,-1.741238594E0,1.264309406E0,1.849218369E0
1.536453407E0,-1.764906406E0,4.045882225E-1,1.797073364E0
1.541499657E0,-1.647216797E0,-3.018631935E-1,1.419288158E0
1.546550855E0,-1.341966629E0,-8.636689186E-1,1.249042034E0
1.551602001E0,-9.534406662E-1,-1.357535362E0,1.399165630E0
1.556653147E0,-4.800109863E-1,-1.783405781E0,1.834859371E0
1.561704345E0,-2.864384651E-2,-2.086536884E0,2.414256811E0
1.566755490E0,4.829242229E-1,-2.257590294E0,2.945573807E0
1.571801740E0,7.754044533E-1,-2.272359848E0,3.382005692E0
1.576852938E0,8.927581310E-1,-2.115247726E0,3.603785992E0
1.581904084E0,7.658188343E-1,-1.713599205E0,3.788768291E0
1.586955230E0,5.276780128E-1,-1.192674160E0,4.087291718E0
1.592006428E0,3.454983234E-1,-6.251316071E-1,4.435846806E0
1.597057574E0,2.768595219E-1,-1.497888565E-2,4.816278458E0
1.602103876E0,3.783118725E-1,6.065239906E-1,4.906253338E0
1.607155074E0,5.217907429E-1,1.217474937E0,4.702092648E0
1.612206220E0,5.768249035E-1,1.888769627E0,4.265228271E0
1.617257365E0,4.424238205E-1,2.525825500E0,3.697796583E0
1.622308563E0,2.430925369E-1,3.014988899E0,3.041819572E0
1.627359709E0,3.452324867E-2,3.457433224E0,2.414459705E0
1.632405959E0,-1.883127689E-1,3.770223379E0,1.926281214E0
1.637457157E0,-3.512015343E-1,3.932053089E0,1.480136871E0
1.642508303E0,-5.149312019E-1,3.967771053E0,1.053723812E0
1.647559449E0,-6.710791588E-1,3.975293159E0,6.078615189E-1
1.652610647E0,-7.944135666E-1,3.893426657E0,2.013497353E-1
1.657661793E0,-8.491878510E-1,3.788996696E0,-1.382288933E-1
1.662708095E0,-8.759810925E-1,3.707219124E0,-4.385280609E-1
1.667758615E0,-8.562753201E-1,3.722930908E0,-6.962089539E-1
1.672809136E0,-8.489615917E-1,3.776516438E0,-8.046565056E-1
1.677859657E0,-8.287153244E-1,3.857760429E0,-8.658986092E-1
1.682910126E0,-7.350568771E-1,3.904115677E0,-8.931336403E-1
1.687960647E0,-5.592055321E-1,3.915422440E0,-8.804268837E-1
1.693010178E0,-2.559015751E-1,3.856911182E0,-8.943953514E-1
1.698060699E0,5.346560478E-2,3.726474762E0,-8.535614014E-1
1.703111220E0,4.287190437E-1,3.542011261E0,-7.362294197E-1
1.708161740E0,7.658927441E-1,3.313286781E0,-5.367255211E-1
1.713212209E0,9.930937290E-1,3.016354084E0,-2.875995636E-1
1.718262730E0,1.180593729E0,2.645303726E0,-2.963399887E-2
1.723312313E0,1.281375647E0,2.288546562E0,1.894588470E-1
1.728362834E0,1.390997648E0,1.781071663E0,4.258270264E-1
1.733413355E0,1.471612215E0,1.275163651E0,6.909422874E-1
1.738463876E0,1.545454741E0,7.675480843E-1,7.851233482E-1
1.743514345E0,1.570959687E0,2.431488037E-1,8.209075928E-1
1.748564865E0,1.635457754E0,-2.571697235E-1,7.784681320E-1
1.753614397E0,1.686364412E0,-7.489385605E-1,7.099478245E-1
1.758664918E0,1.717947483E0,-1.087670326E0,5.658690929E-1
1.763715438E0,1.616737962E0,-1.357451439E0,4.608361721E-1
1.768765959E0,1.522147775E0,-1.434283257E0,3.224196434E-1
1.773816428E0,1.390033603E0,-1.320152283E0,2.659676075E-1
1.778866949E0,1.653331757E0,-1.186118126E0,3.879303932E-1
1.783916532E0,1.850268364E0,-9.698696136E-1,3.772997856E-1
1.788967053E0,1.840151548E0,-5.856924057E-1,2.788023949E-1
1.794017574E0,1.763819456E0,-9.291839600E-2,1.052339077E-1
1.799068095E0,1.730027437E0,4.735364914E-1,-7.376694679E-2
1.804118563E0,1.710697293E0,9.751305580E-1,2.237057686E-2
1.809169084E0,1.669862628E0,1.410302639E0,3.984663486E-1
1.814258095E0,1.547537088E0,1.714390278E0,7.375428677E-1
1.819308563E0,1.363733053E0,1.855408669E0,8.136913776E-1
1.824359084E0,1.050165296E0,1.930788040E0,6.629192829E-1
1.829409605E0,5.024378300E-1,2.010868073E0,2.122707367E-1
1.834460126E0,-4.270541668E-2,1.936228275E0,-4.193747044E-1
1.839510647E0,-6.786185503E-1,1.829767227E0,-1.025074244E0
1.844520751E0,-1.274216413E0,1.710068703E0,-1.477418184E0
1.849571272E0,-1.806434989E0,1.594128609E0,-1.737014055E0
1.854621793E0,-2.320136547E0,1.423010349E0,-1.764565945E0
1.859672313E0,-2.759763241E0,1.434522629E0,-1.564878225E0
1.864722782E0,-3.027508259E0,1.594643593E0,-1.295122147E0
1.869773303E0,-3.103790760E0,1.683208466E0,-9.723727703E-1
1.874822886E0,-3.212080002E0,1.958532333E0,-5.540370941E-1
1.879873407E0,-3.179929256E0,2.244621277E0,-2.412605286E-1
1.884923928E0,-3.168048859E0,2.564140320E0,-5.008959770E-2
1.889974449E0,-3.068431854E0,2.749955177E0,4.723858833E-2
1.895024918E0,-3.027291775E0,2.738115311E0,-6.464886665E-2
1.900075438E0,-3.130069733E0,2.627283096E0,-1.404376030E-1
1.905124970E0,-3.175553083E0,2.359421730E0,-2.556705475E-1
1.910175490E0,-3.274806976E0,2.024782181E0,-3.317029476E-1
1.915226011E0,-3.285481453E0,1.635848999E0,-4.457836151E-1
1.920276532E0,-3.240005493E0,1.134572029E0,-5.948579311E-1
1.925327001E0,-3.111605167E0,5.336074829E-1,-8.259937763E-1
1.930377522E0,-2.874472618E0,-4.823970795E-2,-1.107020378E0
1.935427105E0,-2.616236210E0,-4.555521011E-1,-1.458105564E0
1.940477626E0,-2.256186485E0,-6.016702652E-1,-1.630159378E0
1.945528147E0,-1.853807330E0,-4.217224121E-1,-1.726293802E0
1.950578668E0,-1.427477717E0,-4.340839386E-2,-1.677218676E0
1.955629136E0,-1.041875958E0,5.037765503E-1,-1.589192390E0
1.960679657E0,-7.783048153E-1,1.124640465E0,-1.475757360E0
1.965729240E0,-6.447753906E-1,1.745729446E0,-1.229725838E0
1.970779761E0,-6.248271465E-1,2.204289436E0,-9.627330303E-1
1.975830282E0,-6.807072163E-1,2.408615112E0,-5.727233887E-1
1.980880803E0,-9.801825285E-1,2.384277821E0,-1.895301342E-1
1.985931272E0,-1.381225944E0,2.124610424E0,7.613933086E-2
1.990981793E0,-2.123471022E0,1.778150558E0,3.658537865E-1
1.996031324E0,-2.884552956E0,1.324452400E0,4.887853861E-1
2.001081845E0,-3.571576595E0,7.191686630E-1,5.334603786E-1
2.006132365E0,-3.783769131E0,1.030931473E-1,3.115932941E-1
2.011182886E0,-3.434544086E0,-5.410509109E-1,2.193069458E-2
2.016233355E0,-2.485040188E0,-1.159546852E0,-1.467924118E-1
2.021283876E0,-1.182949543E0,-1.767961502E0,-1.857633591E-1
2.026333459E0,4.706712365E-1,-2.553474426E0,-9.027123451E-2
2.031383980E0,2.255737305E0,-3.524659157E0,3.895537853E-1
2.036434501E0,3.705162048E0,-4.599603653E0,1.396535635E0
2.041485022E0,4.572658539E0,-5.572716713E0,2.915088892E0
2.046535490E0,4.965592384E0,-6.461021423E0,4.280288219E0
2.051586011E0,5.330128670E0,-7.215277672E0,4.887379646E0
2.056635595E0,4.988066673E0,-7.969735146E0,3.549080372E0
2.061686115E0,3.559242249E0,-9.247814178E0,-1.485126019E-1
