"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
6.384364800E-1,1.249279976E1,3.763700104E1,-1.683600044E1
6.484364800E-1,1.204139996E1,3.708799744E1,-1.782419968E1
6.584364800E-1,1.152899933E1,3.652679825E1,-1.878800011E1
6.684364800E-1,1.112639999E1,3.592900085E1,-1.982499886E1
6.784364800E-1,1.087020016E1,3.540439987E1,-2.063019943E1
6.884364800E-1,1.061399937E1,3.475780106E1,-2.159399986E1
6.984364800E-1,1.030900002E1,3.414780045E1,-2.241139984E1
7.084364800E-1,1.000399971E1,3.352560043E1,-2.321660042E1
7.184364800E-1,9.784399986E0,3.300099945E1,-2.385099983E1
7.284364800E-1,9.625800133E0,3.235440063E1,-2.458300018E1
7.384364800E-1,9.637999535E0,3.174440002E1,-2.524180031E1
7.484364800E-1,9.589200020E0,3.120759964E1,-2.580299950E1
7.584364800E-1,9.564800262E0,3.062199974E1,-2.622999954E1
7.684364800E-1,9.601399422E0,3.010960007E1,-2.666919899E1
7.784364800E-1,9.711199760E0,2.959719849E1,-2.721819878E1
7.884364800E-1,9.808799744E0,2.907259941E1,-2.763299942E1
7.984364800E-1,9.881999969E0,2.858459854E1,-2.803559875E1
8.084364800E-1,9.869799614E0,2.830399895E1,-2.832839966E1
8.184364800E-1,9.821000099E0,2.793799973E1,-2.862119865E1
8.284364800E-1,9.796599388E0,2.759639931E1,-2.877979851E1
8.384364800E-1,9.821000099E0,2.732799911E1,-2.902379990E1
8.484364800E-1,9.979599953E0,2.715719986E1,-2.891399956E1
8.584364800E-1,1.028460026E1,2.696199989E1,-2.886520004E1
8.684364800E-1,1.051639938E1,2.687660027E1,-2.874320030E1
8.784364800E-1,1.051639938E1,2.685219955E1,-2.863339996E1
8.884364800E-1,1.046759987E1,2.692539978E1,-2.856019974E1
8.984364800E-1,1.036999989E1,2.716939926E1,-2.837719917E1
9.084364800E-1,1.023579979E1,2.735239983E1,-2.830399895E1
9.184364800E-1,1.022359943E1,2.754759979E1,-2.810879898E1
9.284364800E-1,1.011380005E1,2.773060036E1,-2.795019913E1
9.384364800E-1,9.894199371E0,2.802339935E1,-2.775499916E1
9.484364800E-1,9.821000099E0,2.819419861E1,-2.768179893E1
9.584364800E-1,9.979599953E0,2.827960014E1,-2.758419991E1
9.684364800E-1,1.029679966E1,2.832839966E1,-2.759639931E1
9.784364800E-1,1.050419998E1,2.824300003E1,-2.747439957E1
9.884364800E-1,1.062619972E1,2.820639992E1,-2.746220016E1
9.984364800E-1,1.052859974E1,2.818199921E1,-2.765740013E1
1.008436480E0,1.038220024E1,2.823079872E1,-2.784039879E1
1.018436480E0,1.002839947E1,2.821859932E1,-2.803559875E1
1.028436480E0,9.479399681E0,2.821859932E1,-2.821859932E1
1.038436480E0,8.918199539E0,2.825519943E1,-2.847480011E1
1.048436480E0,8.344799995E0,2.830399895E1,-2.853579903E1
1.058436480E0,7.746999741E0,2.838939857E1,-2.884079933E1
1.068436480E0,7.088200092E0,2.843820000E1,-2.899939919E1
1.078436480E0,1.219999976E-2,3.728319931E1,-3.131739998E1
1.088436480E0,-6.953999996E-1,3.725880051E1,-3.148819923E1
1.098436480E0,-1.305400014E0,3.736859894E1,-3.157359886E1
1.108436480E0,-1.842199922E0,3.746619797E1,-3.170779991E1
1.118436480E0,-2.403399944E0,3.753939819E1,-3.170779991E1
1.128436480E0,-3.025599957E0,3.763700104E1,-3.180539894E1
1.138436480E0,-3.525799990E0,3.773460007E1,-3.180539894E1
1.148436480E0,-3.903999805E0,3.790539932E1,-3.192739868E1
1.158436480E0,-4.367599964E0,3.802740097E1,-3.186639977E1
1.168436480E0,-4.794600010E0,3.821039963E1,-3.179319954E1
1.178436480E0,-5.087399960E0,3.827140045E1,-3.173219872E1
1.188436480E0,-5.355799675E0,3.850320053E1,-3.163459969E1
1.198436480E0,-5.575399876E0,3.877159882E1,-3.156139946E1
1.208436480E0,-5.733999729E0,3.904000092E1,-3.139060020E1
1.218436480E0,-5.843800068E0,3.929619980E1,-3.123199844E1
1.228436480E0,-6.002399921E0,3.949139786E1,-3.092700005E1
1.238436480E0,-6.063399792E0,3.977199936E1,-3.078059959E1
1.248436480E0,-6.039000034E0,4.006480026E1,-3.063419914E1
1.258436480E0,-6.185400009E0,4.029660034E1,-3.052439880E1
1.268436480E0,-6.356199741E0,4.045520020E1,-3.039019966E1
1.278436480E0,-6.587999821E0,4.052840042E1,-3.028039932E1
1.288436480E0,-6.746599674E0,4.060160065E1,-3.020719910E1
1.298436480E0,-6.990599632E0,4.063819885E1,-3.017059898E1
1.308436480E0,-7.197999954E0,4.071139908E1,-3.010960007E1
1.318436480E0,-7.441999912E0,4.083340073E1,-2.993879890E1
1.328436480E0,-7.734799862E0,4.086999893E1,-2.978019905E1
1.338436480E0,-7.942199707E0,4.102859879E1,-2.941419983E1
1.348436480E0,-8.137399673E0,4.116279984E1,-2.899939919E1
1.358436480E0,-8.210599899E0,4.138240051E1,-2.857239914E1
1.368436480E0,-8.405799866E0,4.160199738E1,-2.803559875E1
1.378436480E0,-8.479000092E0,4.193140030E1,-2.737679863E1
1.388436480E0,-8.552199364E0,4.221199799E1,-2.671800041E1
1.398436480E0,-8.527799606E0,4.245599747E1,-2.599819946E1
1.408436480E0,-8.479000092E0,4.287080002E1,-2.496119881E1
1.418436480E0,-8.418000221E0,4.329779816E1,-2.386319923E1
1.428436480E0,-8.295999527E0,4.377359772E1,-2.265539932E1
1.438436480E0,-8.186200142E0,4.428599930E1,-2.126459885E1
1.448436480E0,-8.052000046E0,4.483499908E1,-1.944680023E1
1.458436480E0,-8.088600159E0,4.556699753E1,-1.755579948E1
1.468436480E0,-8.003199577E0,4.599399948E1,-1.565259933E1
1.478436480E0,-7.954400063E0,4.640879822E1,-1.372499943E1
1.488436480E0,-7.820199966E0,4.679919815E1,-1.184619999E1
1.498436480E0,-7.661599636E0,4.707979965E1,-9.906399727E0
1.508436480E0,-7.478600025E0,4.727499771E1,-8.015399933E0
1.518436480E0,-7.295599937E0,4.740919876E1,-6.258599758E0
1.528436480E0,-7.075999737E0,4.740919876E1,-4.977600098E0
1.538436480E0,-6.856400013E0,4.738479996E1,-3.586799860E0
1.548436480E0,-6.575799942E0,4.747019958E1,-2.293599844E0
1.558436480E0,-6.307399750E0,4.745800018E1,-1.134599924E0
1.568436480E0,-6.124399662E0,4.731159973E1,-3.416000009E-1
1.578436480E0,-5.990200043E0,4.720179749E1,3.050000072E-1
1.588436480E0,-5.941400051E0,4.709199905E1,7.807999849E-1
1.598436480E0,-5.965799809E0,4.701879883E1,1.122399926E0
1.608436480E0,-6.051199913E0,4.690900040E1,1.439599991E0
1.618436480E0,-6.209799767E0,4.684799957E1,1.402999997E0
1.628436480E0,-6.404999733E0,4.677479935E1,1.268800020E0
1.638436480E0,-6.648999691E0,4.673819733E1,1.036999941E0
1.648436480E0,-6.892999649E0,4.673819733E1,9.149999619E-1
1.658436480E0,-7.173599720E0,4.670159912E1,4.391999841E-1
1.668436480E0,-7.393199921E0,4.671379852E1,-1.097999960E-1
1.678436480E0,-7.612799644E0,4.661619949E1,-7.807999849E-1
1.688436480E0,-7.844599724E0,4.664059830E1,-1.659199953E0
1.698436480E0,-8.039799690E0,4.655519867E1,-2.488800049E0
1.708436480E0,-8.295999527E0,4.645759964E1,-3.501399994E0
1.718436480E0,-8.503399849E0,4.637220001E1,-4.562799931E0
1.728436480E0,-8.686399460E0,4.622579956E1,-5.758399963E0
1.738436480E0,-8.857199669E0,4.612820053E1,-6.807600021E0
1.748436480E0,-9.003600121E0,4.587199783E1,-7.966599941E0
1.758436480E0,-1.062619972E1,3.567279816E1,-7.710399628E0
1.768436480E0,-1.072379971E1,3.540439987E1,-8.796199799E0
1.778436480E0,-1.088239956E1,3.518479919E1,-9.821000099E0
1.788436480E0,-1.100440025E1,3.484320068E1,-1.068719959E1
1.798436480E0,-1.117519951E1,3.450159836E1,-1.152899933E1
1.808436480E0,-1.135820007E1,3.417219925E1,-1.227320004E1
1.818436480E0,-1.113859940E1,3.170779991E1,-1.239519978E1
1.828436480E0,-1.139480019E1,3.142720032E1,-1.288319969E1
1.838436480E0,-1.163879967E1,3.104899979E1,-1.342000008E1
1.848436480E0,-1.189499950E1,3.069519997E1,-1.390799999E1
1.858436480E0,-1.204139996E1,3.029259872E1,-1.449359989E1
1.868436480E0,-1.222439957E1,2.999979973E1,-1.490839958E1
1.878436480E0,-1.229759979E1,2.969479942E1,-1.542079926E1
1.888436480E0,-1.239519978E1,2.935319901E1,-1.596980000E1
1.898436480E0,-1.248059940E1,2.903599930E1,-1.646999931E1
1.908436480E0,-1.252939987E1,2.868219948E1,-1.686039925E1
1.918436480E0,-1.265139961E1,2.834059906E1,-1.720199966E1
1.928436480E0,-1.273680019E1,2.803559875E1,-1.755579948E1
1.938436480E0,-1.284659958E1,2.777939987E1,-1.779979897E1
1.948436480E0,-1.293200016E1,2.747439957E1,-1.814139938E1
1.958436480E0,-1.304179955E1,2.705959892E1,-1.838539886E1
1.968436480E0,-1.293200016E1,2.674239922E1,-1.875139999E1
1.978436480E0,-1.282219982E1,2.636419868E1,-1.921500015E1
1.988436480E0,-1.263920021E1,2.598600006E1,-1.971520042E1
1.998436480E0,-1.240740013E1,2.564439964E1,-2.025199890E1
2.008436480E0,-1.205359936E1,2.525399971E1,-2.065460014E1
2.018436480E0,-1.177299976E1,2.482699966E1,-2.106939888E1
2.028436480E0,-1.140699959E1,2.444879913E1,-2.137439919E1
2.038436480E0,-1.112639999E1,2.418039894E1,-2.155739975E1
2.048436480E0,-1.117519951E1,2.392420006E1,-2.147200012E1
2.058436480E0,-1.124839973E1,2.372900009E1,-2.128899956E1
2.068436480E0,-1.130939960E1,2.361919975E1,-2.105719948E1
2.078436480E0,-1.143139935E1,2.352159882E1,-2.078879929E1
2.088436480E0,-1.168760014E1,2.349720001E1,-2.037400055E1
2.098436480E0,-1.180959988E1,2.352159882E1,-1.987380028E1
2.108436480E0,-1.209019947E1,2.364360046E1,-1.933699989E1
2.118436480E0,-1.127279949E1,3.595339966E1,-2.067899895E1
2.128436480E0,-1.129720020E1,3.606319809E1,-2.022760010E1
2.138436480E0,-1.118739986E1,3.617300034E1,-1.983720016E1
2.148436480E0,-1.110200024E1,3.623400116E1,-1.948340034E1
2.158436480E0,-1.089459991E1,3.624620056E1,-1.914179993E1
2.168436480E0,-1.062619972E1,3.629499817E1,-1.908079910E1
2.178436480E0,-1.043099976E1,3.622179794E1,-1.906859970E1
2.188436480E0,-1.013819981E1,3.606319809E1,-1.912960052E1
2.198436480E0,-9.845399857E0,3.586800003E1,-1.928820038E1
2.208436480E0,-9.760000229E0,3.568499756E1,-1.943459892E1
2.218436480E0,-9.845399857E0,3.551419830E1,-1.949559975E1
2.228436480E0,-1.000399971E1,3.536779785E1,-1.960540009E1
2.238436480E0,-1.030900002E1,3.530680084E1,-1.949559975E1
2.248436480E0,-1.067500019E1,3.518479919E1,-1.941020012E1
2.258436480E0,-1.102880001E1,3.517259979E1,-1.927599907E1
2.268436480E0,-1.145580006E1,3.513599777E1,-1.931259918E1
2.278436480E0,-1.184619999E1,3.508720016E1,-1.930039978E1
2.288436480E0,-1.216339970E1,3.507500076E1,-1.923939896E1
2.298436480E0,-1.240740013E1,3.502619934E1,-1.922719955E1
2.308436480E0,-1.260260010E1,3.494079971E1,-1.921500015E1
2.318436480E0,-1.279780006E1,3.483099747E1,-1.936139870E1
2.328436480E0,-1.290759945E1,3.477000046E1,-1.942239952E1
2.338436480E0,-1.311499977E1,3.466019821E1,-1.954439926E1
2.348436480E0,-1.320039940E1,3.455039978E1,-1.958099937E1
2.358436480E0,-1.324919987E1,3.453820038E1,-1.949559975E1
2.368436480E0,-1.329799938E1,3.448939896E1,-1.943459892E1
2.378436480E0,-1.334679985E1,3.445280075E1,-1.942239952E1
2.388436480E0,-1.337119961E1,3.447719955E1,-1.934919930E1
2.398436480E0,-1.323699951E1,3.451379776E1,-1.919059944E1
2.408436480E0,-1.321259975E1,3.451379776E1,-1.898320007E1
2.418436480E0,-1.309060001E1,3.462360001E1,-1.866600037E1
2.428436480E0,-1.296859932E1,3.481879807E1,-1.831220055E1
2.438436480E0,-1.279780006E1,3.489199829E1,-1.797060013E1
2.448436480E0,-1.260260010E1,3.503839874E1,-1.775099945E1
2.458436480E0,-1.235859966E1,3.518479919E1,-1.734840012E1
2.468436480E0,-1.204139996E1,3.534339905E1,-1.706780052E1
2.478436480E0,-1.179739952E1,3.550199890E1,-1.672620010E1
2.488436480E0,-1.141919994E1,3.574599838E1,-1.636019897E1
2.498436480E0,-1.023579979E1,3.428199768E1,-1.593319988E1
2.508436480E0,-9.869799614E0,3.436740112E1,-1.578679943E1
2.518436480E0,-9.552599907E0,3.448939896E1,-1.562819958E1
2.528436480E0,-9.296400070E0,3.467239761E1,-1.522559929E1
2.538436480E0,-9.040200233E0,3.486759949E1,-1.501819992E1
2.548436480E0,-8.820599556E0,3.508720016E1,-1.468879986E1
2.558436480E0,-8.600999832E0,3.525799942E1,-1.449359989E1
2.568436480E0,-8.479000092E0,3.542879868E1,-1.431059933E1
2.578436480E0,-8.283800125E0,3.567279816E1,-1.417640018E1
2.588436480E0,-8.100799561E0,3.591679764E1,-1.389579964E1
2.598436480E0,-7.856800079E0,3.622179794E1,-1.373719978E1
2.608436480E0,-7.576200008E0,3.646579742E1,-1.368839931E1
2.618436480E0,-7.319999695E0,3.674639893E1,-1.355420017E1
2.628436480E0,-7.088200092E0,3.701480103E1,-1.339559937E1
2.638436480E0,-6.929599762E0,3.731979752E1,-1.305399990E1
2.648436480E0,-6.673399925E0,3.772240067E1,-1.252939987E1
2.658436480E0,-6.368400097E0,3.811280060E1,-1.200479984E1
2.668436480E0,-6.148799896E0,3.855199814E1,-1.129720020E1
2.678436480E0,-5.977999687E0,3.901559830E1,-1.050419998E1
2.688436480E0,-5.648600101E0,3.947919846E1,-9.454999924E0
2.698436480E0,-5.319200039E0,3.993059921E1,-8.247200012E0
2.708436480E0,-4.977600098E0,4.034539795E1,-6.807600021E0
2.718436480E0,-4.562799931E0,4.076020050E1,-5.282599926E0
2.728436480E0,-4.099199772E0,4.097979736E1,-3.550199986E0
2.738436480E0,-3.684399843E0,4.110179901E1,-1.720199943E0
2.748436480E0,-3.159800053E0,4.116279984E1,1.219999976E-2
2.758436480E0,-2.671799898E0,4.113840103E1,1.829999924E0
2.768436480E0,-2.317999840E0,4.097979736E1,3.415999889E0
2.778436480E0,-1.890999913E0,4.068700027E1,5.050799847E0
2.788436480E0,-1.427399993E0,4.039419937E1,6.453799725E0
2.798436480E0,-9.637999535E-1,4.010139847E1,7.625000000E0
2.808436480E0,-6.466000080E-1,3.975979996E1,8.332599640E0
2.818436480E0,-2.561999857E-1,3.955239868E1,8.954799652E0
2.828436480E0,3.660000116E-2,3.928400040E1,9.564800262E0
2.838436480E0,3.781999946E-1,3.904000092E1,1.007719994E1
2.848436480E0,6.588000059E-1,3.885699844E1,1.054080009E1
2.858436480E0,8.295999765E-1,3.877159882E1,1.078479958E1
2.868436480E0,8.295999765E-1,3.869839859E1,1.091899967E1
2.878436480E0,8.295999765E-1,3.866180038E1,1.106540012E1
2.888436480E0,7.929999828E-1,3.868619919E1,1.113859940E1
2.898436480E0,6.222000122E-1,3.872279739E1,1.113859940E1
2.908436480E0,4.147999883E-1,3.883259964E1,1.095559978E1
2.918436480E0,1.586000025E-1,3.901559830E1,1.058959961E1
2.928436480E0,-7.320000231E-2,3.919860077E1,1.011380005E1
2.938436480E0,-3.050000072E-1,3.941819763E1,9.637999535E0
2.948436480E0,-4.269999862E-1,3.971099854E1,8.954799652E0
2.958436480E0,-6.100000143E-1,3.996719742E1,8.234999657E0
2.968436480E0,-8.295999765E-1,4.029660034E1,7.515199661E0
2.978436480E0,-1.061399937E0,4.056499863E1,6.783199787E0
2.988436480E0,-1.256600022E0,4.088219833E1,6.002399921E0
2.998436480E0,-1.476199985E0,4.107740021E1,5.172800064E0
3.008436480E0,-1.732399940E0,4.135799789E1,4.367599964E0
3.018436978E0,-1.964200020E0,4.158979797E1,3.489199877E0
3.028436405E0,-2.232599974E0,4.177280045E1,2.671799898E0
3.038436405E0,-2.513200045E0,4.196799850E1,1.793399930E0
3.048436405E0,-2.818199873E0,4.202899933E1,8.905999660E-1
3.058436405E0,-2.976799965E0,4.213879776E1,-4.879999906E-2
3.068436405E0,-3.269599915E0,4.222419739E1,-9.393999577E-1
3.078436405E0,-3.525799990E0,4.228519821E1,-1.866599917E0
3.088436405E0,-3.806399822E0,4.233399963E1,-2.659600019E0
3.098436405E0,-4.196799755E0,4.230960083E1,-3.513599873E0
3.108436405E0,-4.526199818E0,4.229739761E1,-4.257800102E0
3.118436405E0,-4.806799889E0,4.227299881E1,-5.099599838E0
3.128436405E0,-5.014199734E0,4.229739761E1,-5.782799721E0
3.138436405E0,-5.489999771E0,4.223640060E1,-6.380599976E0
3.148436405E0,-5.843800068E0,4.218759918E1,-6.795399666E0
3.158436405E0,-6.160999775E0,4.217539978E1,-7.100399971E0
3.168436405E0,-6.441599846E0,4.213879776E1,-7.368799686E0
3.178436405E0,-6.636799812E0,4.224860001E1,-7.563999653E0
3.188436405E0,-6.807600021E0,4.219979858E1,-7.698199749E0
3.198436405E0,-7.014999866E0,4.211439896E1,-7.771399975E0
3.208436405E0,-7.222399712E0,4.209000015E1,-7.868999958E0
3.218436405E0,-7.332200050E0,4.206559753E1,-7.954400063E0
3.228436405E0,-7.356599808E0,4.199239731E1,-8.125200272E0
3.238436405E0,-7.368799686E0,4.185820007E1,-8.283800125E0
3.248436405E0,-7.368799686E0,4.182159805E1,-8.491199493E0
3.258436405E0,-7.417599678E0,4.167519760E1,-8.613200188E0
3.268436405E0,-7.502999783E0,4.167519760E1,-8.722999573E0
3.278436405E0,-7.539599895E0,4.162639999E1,-8.747400284E0
3.288436405E0,-7.563999653E0,4.152880096E1,-8.771800041E0
3.298436405E0,-7.515199661E0,4.143119812E1,-8.808400154E0
3.308436405E0,-7.563999653E0,4.135799789E1,-8.722999573E0
3.318436405E0,-7.649399757E0,4.133359909E1,-8.600999832E0
3.328436405E0,-7.746999741E0,4.121159744E1,-8.418000221E0
3.338436405E0,-7.807999611E0,4.111399841E1,-8.320400238E0
3.348436405E0,-7.783599854E0,4.102859879E1,-8.198399544E0
3.358436405E0,-7.759199619E0,4.093099976E1,-8.052000046E0
3.368436405E0,-7.807999611E0,4.089439774E1,-7.710399628E0
3.378436405E0,-7.807999611E0,4.091880035E1,-7.319999695E0
3.388436405E0,-7.710399628E0,4.094319916E1,-6.929599762E0
3.398436405E0,-7.515199661E0,4.105299759E1,-6.343999863E0
3.408436405E0,-7.405399799E0,4.105299759E1,-5.758399963E0
3.418436405E0,-7.246799946E0,4.108959961E1,-5.197199821E0
3.428436405E0,-7.124799728E0,4.105299759E1,-4.818999767E0
3.438436405E0,-7.027199745E0,4.107740021E1,-4.330999851E0
3.448436405E0,-6.892999649E0,4.104079819E1,-3.989399910E0
3.458436405E0,-6.844199657E0,4.099200058E1,-3.794199944E0
3.468436405E0,-6.868599892E0,4.093099976E1,-3.659999847E0
3.478436405E0,-6.831999779E0,4.083340073E1,-3.501399994E0
3.488436405E0,-6.819799900E0,4.079679871E1,-3.684399843E0
3.498436405E0,-6.807600021E0,4.068700027E1,-3.745399952E0
3.508436405E0,-6.844199657E0,4.063819885E1,-3.733199835E0
3.518436405E0,-6.892999649E0,4.058939743E1,-3.806399822E0
3.528436405E0,-6.880799770E0,4.061380005E1,-3.867399931E0
3.538436405E0,-6.856400013E0,4.056499863E1,-3.928400040E0
3.548436405E0,-6.844199657E0,4.051620102E1,-4.074800014E0
3.558436405E0,-6.831999779E0,4.049179840E1,-4.282199860E0
3.568436405E0,-6.795399666E0,4.044300079E1,-4.428599834E0
3.578436405E0,-6.783199787E0,4.043079758E1,-4.562799931E0
3.588436405E0,-6.734399796E0,4.040639877E1,-4.794600010E0
3.598436405E0,-6.673399925E0,4.036980057E1,-4.977600098E0
3.608436405E0,-6.600199699E0,4.028440094E1,-5.319200039E0
3.618436405E0,-6.539199829E0,4.024779892E1,-5.636399746E0
3.628436405E0,-6.392799854E0,4.018679810E1,-5.831599712E0
3.638436405E0,-6.282999992E0,4.015019989E1,-6.026799679E0
3.648436405E0,-6.197599888E0,4.008919907E1,-6.148799896E0
3.658436405E0,-6.173199654E0,4.005260086E1,-6.282999992E0
3.668436405E0,-6.099999905E0,4.001599884E1,-6.185400009E0
3.678436405E0,-5.965799809E0,3.997940063E1,-5.977999687E0
3.688436405E0,-5.880399704E0,4.000379944E1,-5.758399963E0
3.698436405E0,-5.770599842E0,3.995499802E1,-5.428999901E0
3.708436405E0,-5.672999859E0,3.996719742E1,-5.087399960E0
3.718436405E0,-5.489999771E0,3.994279861E1,-4.562799931E0
3.728436405E0,-5.294799805E0,3.993059921E1,-4.038199902E0
3.738436405E0,-5.014199734E0,3.989400101E1,-3.550199986E0
3.748436405E0,-4.794600010E0,3.980859756E1,-3.098799944E0
3.758436405E0,-4.599400043E0,3.968659973E1,-2.818199873E0
3.768436405E0,-4.355400085E0,3.954019928E1,-2.366800070E0
3.778436405E0,-4.062600136E0,3.941819763E1,-1.903199911E0
3.788436405E0,-3.757599831E0,3.923519897E1,-1.463999987E0
3.798436405E0,-3.476999998E0,3.905220032E1,-1.085799932E0
3.808436405E0,-3.196399927E0,3.882040024E1,-6.710000038E-1
3.818436405E0,-2.879199982E0,3.862519836E1,-2.439999878E-1
3.828436405E0,-2.440000057E0,3.843000031E1,1.219999939E-1
3.838436405E0,-2.061800003E0,3.822259903E1,5.367999673E-1
3.848436405E0,-1.744599938E0,3.792979813E1,9.271999598E-1
3.858436405E0,-1.366400003E0,3.766139984E1,1.305400014E0
3.868436405E0,-1.024799943E0,3.738079834E1,1.524999976E0
3.878436405E0,-6.466000080E-1,3.712459946E1,1.829999924E0
3.888436405E0,-2.317999899E-1,3.684399796E1,2.049599886E0
3.898436405E0,2.561999857E-1,3.651459885E1,2.317999840E0
3.908436405E0,7.197999954E-1,3.611199951E1,2.659600019E0
3.918436405E0,1.390799999E0,3.581919861E1,3.233000040E0
3.928436405E0,2.110599995E0,3.550199890E1,3.745399952E0
3.938436405E0,2.879199982E0,3.511159897E1,4.233399868E0
3.948436405E0,3.672199965E0,3.470899963E1,4.818999767E0
3.958436405E0,4.465199947E0,3.425759888E1,5.428999901E0
3.968436405E0,5.355799675E0,3.381839752E1,6.014599800E0
3.978436405E0,6.173199654E0,3.331819916E1,6.710000038E0
3.988436405E0,6.929599762E0,3.287899780E1,7.344399929E0
3.998436405E0,7.625000000E0,3.246419907E1,8.003199577E0
4.008436405E0,8.198399544E0,3.201279831E1,8.454599380E0
4.018436405E0,8.674200058E0,3.162240028E1,9.040200233E0
4.028436405E0,9.137800217E0,3.126859856E1,9.515999794E0
4.038436405E0,9.503799438E0,3.098799896E1,9.991799355E0
4.048436405E0,9.808799744E0,3.074399948E1,1.039439964E1
4.058436405E0,1.005280018E1,3.059759903E1,1.067500019E1
4.068436405E0,1.024800014E1,3.046339989E1,1.091899967E1
4.078436405E0,1.045539951E1,3.029259872E1,1.110200024E1
4.088436405E0,1.063840008E1,3.023159981E1,1.129720020E1
4.098436405E0,1.084579945E1,3.019499969E1,1.135820007E1
4.108436405E0,1.100440025E1,3.018280029E1,1.145580006E1
4.118436405E0,1.111419964E1,3.023159981E1,1.143139935E1
4.128436405E0,1.119960022E1,3.028039932E1,1.141919994E1
4.138436405E0,1.116300011E1,3.041459846E1,1.135820007E1
4.148436405E0,1.115079975E1,3.057320023E1,1.121179962E1
4.158436405E0,1.104099941E1,3.079279900E1,1.113859940E1
4.168436405E0,1.087020016E1,3.101239967E1,1.097999954E1
4.178436405E0,1.067500019E1,3.131739998E1,1.066279984E1
4.188436405E0,1.046759987E1,3.168339920E1,1.027239990E1
4.198436405E0,1.034560013E1,3.196399879E1,9.869799614E0
4.208436405E0,1.010159969E1,3.226900101E1,9.345199585E0
4.218436405E0,1.000399971E1,3.254959869E1,8.747400284E0
4.228436405E0,9.845399857E0,3.283020020E1,8.210599899E0
4.238436405E0,9.686800003E0,3.312300110E1,7.417599678E0
4.248436405E0,9.564800262E0,3.345240021E1,6.819799900E0
4.258436405E0,9.467200279E0,3.368420029E1,6.258599758E0
