time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1686426289905908000,0.119907958984375,-1.320018448516053,-0.20727795899277907,0.5937629487328012,-0.04981397481870456,-0.7536257296937172,0.191127235402175,0.5697107994453602
1686426289915852800,0.129852783203125,-1.3196991590277576,-0.20771994330006704,0.5934627735985053,-0.04760799715240231,-0.7540060331879337,0.19007671799337814,0.5690726660213401
1686426289925798000,0.1397978515625,-1.3195764480034005,-0.20780300756696127,0.5932672665177527,-0.04453472512384285,-0.7545921361964439,0.18826193284986892,0.5668676952362797
1686426289935743000,0.149742919921875,-1.319414422330651,-0.20718562740661875,0.593244600109925,-0.04248294775172999,-0.7552118829038188,0.1865204163682638,0.5636114600351813
1686426289945687800,0.159687744140625,-1.3194165898606174,-0.20606308769250997,0.5934357464180157,-0.04165027168188814,-0.7557041485332757,0.18515722199211518,0.5600201723421172
1686426289955633000,0.1696328125,-1.3196071347391478,-0.20508235144926146,0.5936571542671225,-0.04062932362359614,-0.7561233187869572,0.18382063723265812,0.5567007071494567
1686426289965577700,0.17957763671875,-1.320435482243223,-0.20460903333596944,0.5939397080132183,-0.03805302242220105,-0.756460552123242,0.18203943614107723,0.5536532552750012
1686426289975521800,0.189521728515625,-1.322141341971383,-0.2051334755668583,0.5941672062981119,-0.03143506356107477,-0.7569311697358617,0.17871993233225159,0.5502764496177691
1686426289985467000,0.199466796875,-1.324264238994922,-0.20707930673682393,0.5940351178255773,-0.019580076152331326,-0.7577473828668728,0.17337611132967704,0.5466292323562262
1686426289995412000,0.209411865234375,-1.3263140710422274,-0.21001900049652475,0.5935169553638839,-0.004222227049917861,-0.758854394817352,0.16664261119610227,0.5428263426094698
1686426290005356800,0.219356689453125,-1.32822121989475,-0.2133751360452165,0.592776937973618,0.01277609184489715,-0.7600951279315757,0.15919187681374614,0.5387941489990121
1686426290015302000,0.229302001953125,-1.3304197647598057,-0.21660798748823085,0.5921536207131834,0.029824959045500185,-0.7612085840197431,0.15164588122596281,0.5344444449059034
1686426290025247000,0.2392470703125,-1.3322813937770015,-0.21923115529244352,0.5916156933692688,0.04494078045405388,-0.7622210795768068,0.14473295802891414,0.5299124428778156
1686426290035191800,0.24919189453125,-1.3338826783093,-0.22088412183085646,0.5913471967084266,0.05655925712906784,-0.7629920750528804,0.13914706663803816,0.5254867301017918
1686426290045136000,0.259135986328125,-1.3351086675661248,-0.22153126349064184,0.5913381045911831,0.06427349333728039,-0.7635389383219784,0.1350974207574805,0.5213739364757404
1686426290055081200,0.269081298828125,-1.3360293925727025,-0.22139877143863174,0.5915411607847173,0.06859137707170472,-0.7638807342136199,0.13246817484906567,0.5177948593802899
1686426290065026000,0.279026123046875,-1.336619675233782,-0.2208727913706361,0.5918099334359087,0.07058819128600095,-0.7640945970573945,0.13090373637131497,0.5149320092736701
1686426290074971100,0.28897119140625,-1.336659270998851,-0.22043085118832967,0.5918800060989603,0.07197909515889515,-0.7643744733928748,0.1296917493497299,0.5126718435264936
1686426290084916200,0.298916259765625,-1.3362354882484095,-0.22049082419124194,0.5916081962713502,0.07467607725762146,-0.7648529961161387,0.1279978533250533,0.5106395299474197
1686426290094861000,0.308861083984375,-1.3355619777274887,-0.2212483510807183,0.5909897934925018,0.07958006523923991,-0.7655332413077041,0.1254552880386521,0.5086876999690512
1686426290104806100,0.31880615234375,-1.3352171502538994,-0.22277809579650493,0.590201078373245,0.08706851703896637,-0.7662589628584494,0.12198262810339698,0.5068206026103994
1686426290114750200,0.328750244140625,-1.3355985074570884,-0.2250529718172408,0.5893845330520254,0.09726701416759718,-0.7669163217424944,0.11754275887784414,0.5049336401321979
1686426290124695000,0.338695068359375,-1.3365424507370673,-0.22802168886960075,0.5884861836800541,0.11014611841233356,-0.7675462155710283,0.11208489825215757,0.5028848073032832
1686426290134640000,0.34864013671875,-1.337358611641726,-0.2315842035099077,0.5872830457114231,0.12528491657114488,-0.7683094532126131,0.1056791878970388,0.5006363101671533
1686426290144585200,0.358585205078125,-1.3376595067086536,-0.23551774411010146,0.5857157258890037,0.14173779994864552,-0.7692412575584766,0.09867324639436456,0.49829535448403856
1686426290154530000,0.368530029296875,-1.3368367601323394,-0.23967947927427216,0.5836180137097914,0.15870008035927807,-0.7704525431918757,0.09135949131667323,0.4960568928524133
1686426290164475100,0.37847509765625,-1.3353953268588714,-0.244063964813178,0.5811674893785166,0.17624189130690165,-0.7717896035693198,0.08377330370016849,0.4939469107783013
1686426290174420200,0.388420166015625,-1.3339763580600654,-0.24876404705732122,0.578550731885005,0.19482555912296906,-0.7730775678175652,0.07580569182503444,0.4919467603359733
1686426290184364000,0.398364013671875,-1.3335909389659353,-0.2537275919032972,0.5761586671444151,0.2143613327302172,-0.7740088483576779,0.06762894038899404,0.49008944065914994
1686426290194309000,0.40830908203125,-1.3353205534414576,-0.25898261946523665,0.5743823972988531,0.2349623135539809,-0.7742666728533967,0.059362826505699386,0.48842671744388577
1686426290204254200,0.418254150390625,-1.339578764797089,-0.26478042879526253,0.5732606887406454,0.25748851563078945,-0.773749935244886,0.050741410433471267,0.48694004593017026
1686426290214199000,0.428198974609375,-1.3456172682145917,-0.2710554988413427,0.5725211227491579,0.28194477116463273,-0.7726698511591255,0.041592491627598316,0.48532740776138544
1686426290224144100,0.43814404296875,-1.3526496501550471,-0.2776557742209254,0.5719258096365589,0.3078313654504877,-0.771223237473939,0.03198220072534693,0.4834675159499745
