time,seconds_elapsed,dBFS
1686331637862000000,0.035000244140625,-34.2071647644043
1686331637961000000,0.134,-36.58213424682617
1686331638062000000,0.235000244140625,-32.923824310302734
1686331638163000000,0.336,-34.61503219604492
1686331638262000000,0.435000244140625,-28.716773986816406
1686331638379000000,0.552,-24.967126846313477
1686331638479000000,0.652,-21.288057327270508
1686331638579000000,0.752,-19.384597778320312
1686331638690000000,0.862999755859375,-23.27373695373535
1686331638796000000,0.969,-23.888011932373047
1686331638896000000,1.069,-24.439542770385742
1686331638995000000,1.168,-26.148847579956055
1686331639096000000,1.269,-27.670391082763672
1686331639196000000,1.369,-30.08743667602539
1686331639296000000,1.469,-31.548442840576172
1686331639395000000,1.568,-29.091583251953125
1686331639496000000,1.669,-30.27501106262207
1686331639596000000,1.769,-25.13216781616211
1686331639696000000,1.869,-26.52777099609375
1686331639796000000,1.969,-28.929533004760742
1686331639895000000,2.068,-28.317182540893555
1686331639996000000,2.169,-26.495576858520508
1686331640096000000,2.269,-28.682146072387695
1686331640196000000,2.369,-24.791698455810547
1686331640296000000,2.469,-26.733373641967773
1686331640397000000,2.57,-26.630693435668945
1686331640497000000,2.67,-26.871929168701172
1686331640612000000,2.785,-28.18971061706543
1686331640712000000,2.885,-25.47440528869629
1686331640812000000,2.985,-26.741378784179688
1686331640913000000,3.086,-25.657941818237305
1686331641013000000,3.186,-26.146669387817383
1686331641113000000,3.286,-24.365718841552734
1686331641229000000,3.402,-25.81584930419922
1686331641346000000,3.518999755859375,-24.577896118164062
1686331641446000000,3.619000244140625,-21.89781379699707
1686331641546000000,3.718999755859375,-24.696516036987305
1686331641646000000,3.819000244140625,-23.465259552001953
1686331641746000000,3.918999755859375,-21.82291030883789
1686331641846000000,4.019000244140625,-21.674531936645508
1686331641946000000,4.118999755859375,-23.03355598449707
1686331642047000000,4.22,-22.199811935424805
1686331642146000000,4.318999755859375,-24.092201232910156
1686331642263000000,4.436,-18.041576385498047
1686331642363000000,4.536,-16.93503189086914
1686331642463000000,4.636,-19.526142120361328
1686331642563000000,4.736,-21.935497283935547
1686331642663000000,4.836,-23.191686630249023
1686331642763000000,4.936,-24.10698699951172
1686331642863000000,5.036,-23.80728530883789
1686331642963000000,5.136,-23.71251678466797
1686331643079000000,5.252,-25.36175537109375
1686331643179000000,5.352,-16.14691734313965
1686331643279000000,5.452,-19.09593963623047
1686331643396000000,5.569,-18.63993263244629
1686331643496000000,5.669,-18.227216720581055
1686331643596000000,5.769,-18.7796630859375
1686331643696000000,5.869,-21.845458984375
1686331643796000000,5.969,-23.78203010559082
1686331643895000000,6.068,-24.130661010742188
1686331643996000000,6.169,-25.639636993408203
1686331644096000000,6.269,-22.614643096923828
1686331644196000000,6.369,-22.519784927368164
1686331644313000000,6.486,-23.985511779785156
1686331644412000000,6.585,-23.068035125732422
1686331644513000000,6.686,-22.21823501586914
1686331644613000000,6.786,-24.37153434753418
1686331644713000000,6.886,-25.375722885131836
1686331644813000000,6.986,-23.300142288208008
1686331644929000000,7.102,-21.144453048706055
