time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1686445232409950000,-28.441050048828124,40.99381446838379,-1,-1,52.34951355166389,-1.5961856842041016,-1,10.773766952129707,20.350622177124023,4.92217473734248,-1
1686445241409950000,-19.441050048828124,40.99381446838379,-1,-1,52.34951355166389,-1.5961856842041016,-1,10.773766952129707,20.350622177124023,4.92217473734248,-1
1686445261309218800,0.45821875,40.99379920959473,-1,-1,52.34951355166389,-1.596200942993164,-1,10.773766952129707,36.56640625,4.92217473734248,-1
1686445262088532000,1.237531982421875,40.882131576538086,-1,-1,52.34951355166389,-1.7078685760498047,-1,10.773766952129707,23.362808227539062,4.92217473734248,-1
1686445268113225000,7.262224853515625,40.84527015686035,-1,-1,52.34951355166389,-1.744729995727539,-1,10.773766952129707,21.394290924072266,4.92217473734248,-1
1686445268679426000,7.828426025390625,40.85533905029297,-1,-1,52.34951355166389,-1.7346611022949219,-1,10.773766952129707,17.85828971862793,4.92217473734248,-1
1686445274692676000,13.841676025390624,40.86267137527466,-1,-1,52.34951355166389,-1.7273287773132324,-1,10.773766952129707,19.00006675720215,4.92217473734248,-1
1686445275278317000,14.427317138671874,40.85864067077637,-1,-1,52.34951355166389,-1.7313594818115234,-1,10.773766952129707,16.051603317260742,4.92217473734248,-1
1686445286167367000,25.316366943359377,40.85442638397217,-1,-1,52.34951355166389,-1.7355737686157227,-1,10.773766952129707,19.356630325317383,4.92217473734248,-1
1686445286717061000,25.86606103515625,40.86707258224487,-1,-1,52.34951355166389,-1.7229275703430176,-1,10.773766952129707,16.78133201599121,4.92217473734248,-1
1686445296105397000,35.25439697265625,40.88036584854126,-1,-1,52.34951355166389,-1.7096343040466309,-1,10.773766952129707,20.756467819213867,4.92217473734248,-1
