time,seconds_elapsed,dBFS
1686343410497000000,0.065,-40.727745056152344
1686343410597000000,0.165,-42.771087646484375
1686343410697000000,0.265,-45.192935943603516
1686343410813000000,0.381,-42.2271728515625
1686343410914000000,0.481999755859375,-42.54737854003906
1686343411013000000,0.581,-43.156673431396484
1686343411114000000,0.681999755859375,-45.18153381347656
1686343411214000000,0.782000244140625,-46.59274673461914
1686343411314000000,0.881999755859375,-45.338924407958984
1686343411414000000,0.982000244140625,-45.77838897705078
1686343411515000000,1.083,-45.02043533325195
1686343411615000000,1.183,-46.75007629394531
1686343411715000000,1.283,-44.01292037963867
1686343411816000000,1.384,-40.81825637817383
1686343411955000000,1.523,-44.018653869628906
1686343412017000000,1.585,-45.355289459228516
1686343412118000000,1.686000244140625,-47.766841888427734
1686343412221000000,1.789,-40.1119499206543
1686343412326000000,1.894000244140625,-43.25646209716797
1686343412429000000,1.997,-40.48952102661133
1686343412532000000,2.1,-43.2226676940918
1686343412631000000,2.199,-42.57332992553711
1686343412731000000,2.299,-44.77650833129883
1686343412836000000,2.404,-41.61015319824219
1686343412941000000,2.509,-43.796749114990234
1686343413043000000,2.611,-46.10402297973633
1686343413146000000,2.713999755859375,-44.81671905517578
1686343413246000000,2.814000244140625,-46.22936248779297
1686343413348000000,2.916,-47.80351638793945
1686343413448000000,3.016,-44.94907760620117
1686343413553000000,3.121,-45.913787841796875
1686343413658000000,3.225999755859375,-47.75358200073242
1686343413763000000,3.331,-43.973716735839844
1686343413867000000,3.435,-45.949546813964844
1686343413968000000,3.536,-47.21784210205078
1686343414073000000,3.641,-47.07085037231445
1686343414174000000,3.742000244140625,-46.57924270629883
1686343414275000000,3.843,-44.530731201171875
1686343414375000000,3.943,-43.02427291870117
1686343414480000000,4.048,-42.37628936767578
1686343414581000000,4.149,-44.4119987487793
1686343414681000000,4.249,-46.36873245239258
1686343414786000000,4.353999755859375,-42.561119079589844
1686343414891000000,4.459,-44.75666046142578
1686343414996000000,4.564,-45.90867233276367
1686343415098000000,4.665999755859375,-44.610557556152344
1686343415198000000,4.766000244140625,-46.54963684082031
1686343415298000000,4.865999755859375,-47.59380340576172
1686343415398000000,4.966000244140625,-47.55851364135742
1686343415503000000,5.071,-48.16029739379883
1686343415608000000,5.176,-48.47035217285156
1686343415712000000,5.28,-46.26063919067383
1686343415814000000,5.382000244140625,-45.47439956665039
1686343415917000000,5.485,-45.00481414794922
1686343416021000000,5.589,-45.9348030090332
1686343416126000000,5.694000244140625,-47.43475341796875
1686343416231000000,5.799,-40.843563079833984
1686343416334000000,5.902000244140625,-44.07438659667969
1686343416436000000,6.004,-46.387535095214844
1686343416541000000,6.109,-44.236549377441406
1686343416645000000,6.213,-46.41127014160156
1686343416747000000,6.315,-42.1044807434082
1686343416852000000,6.42,-43.35736083984375
1686343416957000000,6.525,-43.447898864746094
1686343417062000000,6.630000244140625,-45.65692901611328
1686343417162000000,6.729999755859375,-46.805267333984375
1686343417265000000,6.833,-40.57777404785156
1686343417370000000,6.937999755859375,-43.88524627685547
1686343417476000000,7.044,-42.11369323730469
1686343417578000000,7.145999755859375,-43.118072509765625
1686343417681000000,7.249,-43.21815490722656
1686343417784000000,7.352,-44.78263854980469
1686343417889000000,7.457,-41.13391876220703
1686343417994000000,7.561999755859375,-42.28981399536133
1686343418097000000,7.665,-44.63300704956055
1686343418197000000,7.765,-41.44012451171875
1686343418297000000,7.865,-43.775943756103516
1686343418397000000,7.965,-45.51734924316406
1686343418497000000,8.065,-43.840023040771484
1686343418596000000,8.164,-45.30500030517578
1686343418697000000,8.265,-43.31529998779297
1686343418797000000,8.365,-42.05298614501953
1686343418901000000,8.469,-35.0800666809082
1686343419006000000,8.574000244140626,-38.11061477661133
1686343419111000000,8.679,-41.54887771606445
1686343419213000000,8.781,-44.45164108276367
1686343419313000000,8.881,-41.17706298828125
1686343419413000000,8.981,-44.045902252197266
1686343419514000000,9.081999755859375,-45.95204544067383
1686343419613000000,9.181,-45.60848617553711
1686343419718000000,9.286000244140626,-41.61063003540039
1686343419820000000,9.388,-43.88323974609375
1686343419920000000,9.488,-44.225276947021484
1686343420025000000,9.593,-43.1579704284668
1686343420130000000,9.697999755859374,-45.29560470581055
1686343420234000000,9.801999755859375,-45.89444351196289
1686343420339000000,9.907,-42.83150863647461
1686343420444000000,10.012,-44.676570892333984
1686343420546000000,10.113999755859375,-44.31780242919922
1686343420648000000,10.216,-46.59746551513672
1686343420749000000,10.317,-44.31822967529297
1686343420849000000,10.417,-45.321128845214844
1686343420954000000,10.521999755859374,-47.32704544067383
1686343421059000000,10.627,-46.6595573425293
1686343421163000000,10.731,-41.74829864501953
1686343421264000000,10.832,-42.816741943359375
1686343421369000000,10.937,-41.72494125366211
1686343421474000000,11.041999755859376,-44.61656188964844
1686343421578000000,11.145999755859375,-44.328514099121094
1686343421679000000,11.247,-46.24580764770508
1686343421781000000,11.349,-48.35235595703125
1686343421885000000,11.453,-45.218360900878906
1686343421986000000,11.553999755859374,-43.019004821777344
1686343422086000000,11.654000244140626,-41.86344909667969
1686343422190000000,11.758000244140625,-44.36104965209961
1686343422294000000,11.862000244140624,-45.683380126953125
1686343422395000000,11.963,-47.02983474731445
1686343422496000000,12.064,-46.55308532714844
1686343422600000000,12.168,-42.487728118896484
1686343422705000000,12.273,-44.676475524902344
1686343422810000000,12.377999755859374,-45.60260772705078
1686343422912000000,12.48,-47.136905670166016
1686343423012000000,12.58,-47.22406005859375
1686343423112000000,12.68,-48.7221794128418
1686343423212000000,12.78,-46.774253845214844
1686343423312000000,12.88,-48.403175354003906
1686343423412000000,12.98,-43.00156784057617
1686343423512000000,13.08,-45.36298751831055
1686343423612000000,13.18,-40.77280807495117
1686343423717000000,13.285,-43.892887115478516
1686343423817000000,13.385,-44.88424301147461
1686343423922000000,13.489999755859374,-43.08124542236328
1686343424026000000,13.593999755859375,-44.724021911621094
1686343424128000000,13.696,-41.72528076171875
1686343424228000000,13.796,-43.86488342285156
1686343424328000000,13.896,-45.6470832824707
1686343424428000000,13.996,-46.81983947753906
1686343424528000000,14.096,-41.773963928222656
1686343424628000000,14.196,-41.33268737792969
1686343424731000000,14.299,-41.872135162353516
1686343424830000000,14.398000244140626,-42.83042526245117
1686343424932000000,14.5,-44.41944885253906
1686343425036000000,14.604,-46.46424865722656
1686343425141000000,14.709,-44.10343551635742
1686343425245000000,14.813,-45.68960952758789
1686343425348000000,14.916,-41.69988250732422
1686343425452000000,15.02,-44.1553840637207
1686343425557000000,15.125,-41.662940979003906
1686343425661000000,15.229,-43.430965423583984
1686343425761000000,15.329,-43.732513427734375
1686343425861000000,15.429,-45.02690887451172
1686343425965000000,15.533,-43.965606689453125
1686343426064000000,15.632,-40.99144744873047
1686343426169000000,15.737,-40.657657623291016
1686343426274000000,15.841999755859375,-42.377342224121094
1686343426378000000,15.945999755859376,-44.10307312011719
1686343426478000000,16.046000244140625,-42.802337646484375
1686343426580000000,16.148,-40.839988708496094
1686343426683000000,16.251,-38.980628967285156
1686343426786000000,16.353999755859373,-37.593528747558594
1686343426890000000,16.457999755859376,-40.08115005493164
1686343426994000000,16.561999755859375,-41.658512115478516
1686343427094000000,16.662000244140625,-44.104434967041016
1686343427194000000,16.761999755859375,-43.232418060302734
1686343427294000000,16.862000244140624,-45.16953659057617
1686343427399000000,16.967,-42.061561584472656
1686343427500000000,17.068,-41.482784271240234
1686343427605000000,17.173,-43.5916748046875
1686343427714000000,17.281999755859374,-38.70337677001953
1686343427815000000,17.383,-41.047401428222656
1686343427919000000,17.487,-41.76854705810547
1686343428020000000,17.588,-43.044490814208984
1686343428123000000,17.691,-43.96961975097656
1686343428227000000,17.795,-40.75315475463867
1686343428327000000,17.895,-40.019744873046875
1686343428428000000,17.996,-42.33494186401367
1686343428533000000,18.101,-45.126495361328125
1686343428638000000,18.206000244140625,-41.39643096923828
1686343428742000000,18.310000244140625,-43.60600280761719
1686343428842000000,18.409999755859374,-44.31794357299805
1686343428942000000,18.510000244140624,-45.82528305053711
1686343429044000000,18.612,-44.64838790893555
1686343429146000000,18.713999755859376,-41.23457336425781
1686343429247000000,18.815,-44.219539642333984
1686343429348000000,18.916,-45.7280158996582
1686343429451000000,19.019,-42.6538200378418
1686343429556000000,19.124,-43.19057846069336
1686343429660000000,19.228,-44.841636657714844
1686343429760000000,19.328,-44.28790283203125
1686343429861000000,19.429,-42.6942138671875
1686343429963000000,19.531,-44.43782424926758
1686343430060000000,19.628,-46.808170318603516
1686343430160000000,19.728,-46.25619888305664
1686343430260000000,19.828,-45.25522994995117
1686343430362000000,19.929999755859374,-45.816524505615234
1686343430462000000,20.030000244140624,-45.365909576416016
1686343430564000000,20.132,-44.55629348754883
1686343430668000000,20.236,-45.64263916015625
1686343430772000000,20.34,-41.842079162597656
1686343430877000000,20.445,-43.00608825683594
1686343430977000000,20.545,-45.587223052978516
1686343431077000000,20.645,-41.53293228149414
1686343431176000000,20.744,-42.95698547363281
1686343431279000000,20.847,-42.96876907348633
1686343431381000000,20.949,-42.86479949951172
1686343431485000000,21.053,-43.094886779785156
1686343431589000000,21.157,-42.48832702636719
1686343431692000000,21.26,-42.09259033203125
1686343431793000000,21.361,-43.30758285522461
1686343431893000000,21.461,-45.383602142333984
1686343431993000000,21.561,-45.26905822753906
1686343432093000000,21.661,-46.543006896972656
1686343432193000000,21.761,-42.47045135498047
1686343432293000000,21.861,-44.31889724731445
1686343432392000000,21.96,-44.37997817993164
1686343432493000000,22.061,-46.707374572753906
1686343432597000000,22.165,-41.202980041503906
1686343432701000000,22.269,-42.45138931274414
1686343432803000000,22.371,-43.590850830078125
1686343432907000000,22.475,-43.50357437133789
1686343433009000000,22.577,-45.431983947753906
1686343433109000000,22.677,-42.457584381103516
1686343433209000000,22.777,-44.01389694213867
1686343433310000000,22.878000244140626,-44.700199127197266
1686343433410000000,22.977999755859376,-47.121368408203125
1686343433510000000,23.078000244140625,-46.87881088256836
1686343433609000000,23.177,-46.2115592956543
1686343433710000000,23.278000244140625,-46.909610748291016
1686343433817000000,23.385,-40.250736236572266
1686343433921000000,23.489,-43.025146484375
1686343434025000000,23.593,-43.92161178588867
1686343434126000000,23.694000244140625,-44.09150314331055
1686343434225000000,23.793,-45.99866485595703
1686343434326000000,23.894000244140624,-46.64042663574219
1686343434430000000,23.998000244140623,-45.526554107666016
1686343434532000000,24.1,-44.54938888549805
1686343434633000000,24.201,-38.473384857177734
1686343434734000000,24.302000244140626,-41.6357307434082
1686343434833000000,24.401,-42.341800689697266
1686343434935000000,24.503,-44.27458190917969
1686343435038000000,24.606000244140624,-39.54241180419922
1686343435142000000,24.710000244140623,-42.29032897949219
1686343435242000000,24.809999755859376,-44.49725341796875
1686343435347000000,24.915,-46.50168991088867
1686343435448000000,25.016,-47.85916519165039
1686343435552000000,25.12,-48.00641632080078
1686343435656000000,25.224,-47.31016159057617
1686343435761000000,25.329,-45.73176574707031
1686343435865000000,25.433,-43.10118103027344
1686343435971000000,25.539,-45.21615982055664
1686343436075000000,25.643,-45.563026428222656
1686343436175000000,25.743,-43.27751159667969
1686343436275000000,25.843,-44.475982666015625
1686343436375000000,25.943,-46.25614547729492
1686343436475000000,26.043,-47.279388427734375
1686343436575000000,26.143,-43.68385696411133
1686343436675000000,26.243,-45.34147262573242
1686343436775000000,26.343,-43.35432815551758
1686343436875000000,26.443,-42.85336685180664
1686343436975000000,26.543,-43.92166519165039
1686343437075000000,26.643,-45.39702224731445
1686343437175000000,26.743,-38.550479888916016
1686343437275000000,26.843,-41.27592849731445
1686343437377000000,26.945,-44.042930603027344
1686343437481000000,27.049,-41.569557189941406
1686343437586000000,27.153999755859374,-43.887630462646484
1686343437689000000,27.257,-46.16511154174805
1686343437791000000,27.359,-46.71483612060547
1686343437892000000,27.46,-41.95488357543945
1686343437992000000,27.56,-44.080257415771484
1686343438097000000,27.665,-41.01504898071289
1686343438202000000,27.769999755859374,-43.96468734741211
1686343438306000000,27.873999755859376,-42.759639739990234
1686343438408000000,27.976,-44.95597457885742
1686343438513000000,28.081,-46.316707611083984
1686343438615000000,28.183,-46.6235466003418
1686343438719000000,28.287,-43.21518325805664
1686343438822000000,28.390000244140627,-45.33789825439453
1686343438924000000,28.492,-46.93388366699219
1686343439024000000,28.592,-45.91765213012695
1686343439125000000,28.693,-44.33665084838867
1686343439230000000,28.798000244140624,-41.38936233520508
1686343439335000000,28.903,-44.26367950439453
1686343439439000000,29.007,-45.85622024536133
1686343439541000000,29.109,-47.4193229675293
1686343439641000000,29.209,-36.93838882446289
1686343439741000000,29.309,-39.335670471191406
1686343439841000000,29.409,-42.137306213378906
1686343439955000000,29.523,-44.53459548950195
1686343440056000000,29.624,-46.20869064331055
1686343440156000000,29.724,-47.057010650634766
1686343440272000000,29.84,-47.80421447753906
1686343440372000000,29.94,-41.96407699584961
1686343440477000000,30.045,-44.474334716796875
1686343440588000000,30.156,-46.31773376464844
1686343440688000000,30.256,-38.7735481262207
1686343440788000000,30.356,-41.12657928466797
1686343440888000000,30.456,-43.99017333984375
1686343440989000000,30.557,-45.11776351928711
1686343441090000000,30.657999755859375,-43.47663116455078
1686343441191000000,30.759,-43.44751739501953
1686343441291000000,30.859,-43.29419708251953
1686343441392000000,30.96,-43.50033187866211
1686343441491000000,31.059,-44.11073684692383
1686343441591000000,31.159,-42.85933303833008
1686343441692000000,31.26,-43.87417221069336
1686343441792000000,31.36,-42.55389404296875
1686343441897000000,31.465,-44.69673156738281
1686343442001000000,31.569,-43.39304733276367
1686343442104000000,31.672,-42.582061767578125
1686343442208000000,31.776,-41.188697814941406
1686343442308000000,31.876,-43.7082405090332
1686343442408000000,31.976,-42.227394104003906
1686343442508000000,32.076,-40.388427734375
1686343442613000000,32.181,-42.50596618652344
1686343442713000000,32.281,-44.53751754760742
1686343442815000000,32.383,-45.3669548034668
1686343442921000000,32.489,-46.89935302734375
1686343443021000000,32.589,-41.29874801635742
1686343443123000000,32.691,-44.101829528808594
1686343443228000000,32.796,-44.27149963378906
1686343443328000000,32.896,-40.02421951293945
1686343443433000000,33.001,-42.17305374145508
1686343443538000000,33.10599975585937,-44.34652328491211
1686343443638000000,33.206000244140625,-43.781700134277344
1686343443740000000,33.308,-45.22941207885742
1686343443844000000,33.412,-46.42080307006836
1686343443947000000,33.515,-38.81047058105469
1686343444052000000,33.62,-41.653316497802734
1686343444154000000,33.72199975585937,-40.04397201538086
1686343444256000000,33.824,-42.41570281982422
1686343444360000000,33.928,-43.45429992675781
1686343444462000000,34.03000024414062,-45.13294982910156
1686343444565000000,34.133,-39.59481430053711
1686343444670000000,34.23800024414062,-41.50954055786133
1686343444773000000,34.341,-43.0632438659668
1686343444875000000,34.443,-44.43962478637695
1686343444980000000,34.548,-42.674476623535156
1686343445080000000,34.648,-43.20163345336914
1686343445183000000,34.751,-43.529361724853516
1686343445284000000,34.852,-44.794593811035156
1686343445387000000,34.955,-43.8118896484375
1686343445487000000,35.055,-44.9268684387207
1686343445589000000,35.157,-42.3582878112793
1686343445694000000,35.26200024414062,-43.71507263183594
1686343445795000000,35.363,-41.48606491088867
1686343445900000000,35.468,-44.97551727294922
1686343446004000000,35.572,-45.25838851928711
1686343446104000000,35.672,-45.33153533935547
1686343446208000000,35.776,-46.39363479614258
1686343446308000000,35.876,-42.27779006958008
1686343446409000000,35.977,-44.85620880126953
1686343446508000000,36.076,-45.771358489990234
1686343446611000000,36.179,-42.97943878173828
1686343446710000000,36.27800024414063,-43.33503723144531
1686343446815000000,36.383,-45.431121826171875
1686343446920000000,36.488,-43.59225845336914
1686343447025000000,36.593,-41.87752151489258
1686343447126000000,36.694000244140625,-42.34615707397461
1686343447226000000,36.793999755859375,-42.64196014404297
1686343447325000000,36.893,-42.47165298461914
1686343447430000000,36.99800024414063,-45.165565490722656
1686343447530000000,37.09799975585938,-43.06724166870117
1686343447635000000,37.203,-44.09437942504883
1686343447738000000,37.305999755859375,-43.88822937011719
1686343447838000000,37.40600024414063,-43.47139358520508
1686343447943000000,37.511,-45.09467315673828
1686343448047000000,37.615,-44.38486862182617
1686343448152000000,37.72,-45.90102005004883
1686343448253000000,37.821,-42.228614807128906
1686343448353000000,37.921,-43.63063430786133
1686343448453000000,38.021,-39.29487228393555
1686343448555000000,38.123,-41.998043060302734
1686343448659000000,38.227,-44.69001770019531
1686343448764000000,38.332,-41.77226257324219
1686343448867000000,38.435,-43.15228271484375
1686343448969000000,38.537,-46.117435455322266
1686343449074000000,38.64199975585937,-46.97394943237305
1686343449179000000,38.747,-45.414794921875
1686343449283000000,38.851,-45.05048751831055
1686343449386000000,38.95399975585938,-46.96076202392578
1686343449486000000,39.054000244140624,-43.95198440551758
1686343449587000000,39.155,-42.37976837158203
1686343449692000000,39.26,-44.80837631225586
1686343449795000000,39.363,-41.82695388793945
1686343449898000000,39.46599975585937,-43.78969192504883
1686343450002000000,39.56999975585938,-45.60566329956055
1686343450107000000,39.675,-43.0076789855957
1686343450208000000,39.776,-44.52540588378906
1686343450313000000,39.881,-44.500633239746094
1686343450414000000,39.98200024414062,-43.60499954223633
1686343450516000000,40.084,-45.33040237426758
1686343450619000000,40.187,-44.10258865356445
1686343450719000000,40.287,-45.592620849609375
1686343450819000000,40.387,-44.605072021484375
1686343450919000000,40.487,-44.12312698364258
1686343451019000000,40.587,-46.09058380126953
1686343451121000000,40.689,-45.690975189208984
1686343451226000000,40.793999755859375,-43.19050598144531
1686343451327000000,40.895,-44.69154739379883
1686343451431000000,40.999,-44.959716796875
1686343451536000000,41.104,-41.57577896118164
1686343451635000000,41.203,-44.48472213745117
1686343451735000000,41.303,-46.42991638183594
1686343451835000000,41.403,-43.894500732421875
1686343451935000000,41.503,-46.18975830078125
1686343452035000000,41.603,-42.60871887207031
1686343452135000000,41.703,-44.852352142333984
1686343452235000000,41.803,-47.06985092163086
1686343452335000000,41.903,-43.17523956298828
